step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-292.410156553568129	-301.460999934019469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982063293360855	0	4	2	2	3	2	1	4	5	7	6	8	5	3	3	5	4	9	7	8	4	6	5	11	8	10	6	8	7	11	7	5	8	8	10	10	6	8	8	8	11	9	9	15	10	12	9	13	15	8	11	9	7	8	9	12	7	9	11	12	10	11	10	14	16	12	11	12	9	12	14	10	10	14	7	13	12	12	9	11	11	12	12	11	9	13	18	14	14	13	15	12	14	0	3	1	7	6	1	1	5	5	11	9	17	2	6	7	15	6	75	22	16	4	32	15	63	1	20	32	32	23	55	22	3	37	31	39	18	3	16	13	75	12	22	19	60	54	36	10	85	78	3	38	11	32	19	10	45	15	32	69	41	25	47	57	90	91	63	50	62	38	11	86	39	47	46	4	60	30	84	23	35	45	55	2	54	2	66	81	70	92	92	88	57	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-282.891281772871992	-291.942125153323332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995823243561582	0	4	3	3	2	3	4	5	5	6	5	7	4	4	5	7	2	10	6	8	6	5	4	12	5	11	6	7	8	11	8	8	8	10	10	9	9	8	9	11	11	8	10	12	3	14	9	11	15	10	11	7	7	10	11	9	11	9	11	10	9	11	14	14	16	12	12	13	9	5	11	12	12	13	12	10	12	7	10	9	14	13	13	13	13	10	17	8	13	9	15	14	12	0	4	1	17	1	17	5	6	3	13	23	17	4	6	13	15	1	32	70	9	25	4	4	41	17	34	2	2	22	69	11	16	8	42	38	15	78	9	31	37	15	10	61	37	17	93	8	43	75	52	54	25	9	88	47	31	16	20	37	32	42	86	44	73	63	21	51	93	33	6	86	86	54	76	60	52	40	25	28	21	85	48	79	76	47	88	24	52	59	78	47	93	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-271.113479313361267	-280.164322693812608	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990845968740578	-1	1	2	3	3	1	3	2	5	9	5	8	4	5	6	7	5	10	6	8	6	6	5	11	8	11	5	8	7	12	8	7	9	7	10	10	8	9	9	12	10	8	11	12	9	13	11	11	12	11	10	10	10	9	11	9	12	11	8	11	6	10	10	13	15	12	9	12	11	11	13	12	13	13	12	12	9	13	11	12	13	13	14	12	12	10	17	12	9	13	16	14	10	0	1	2	6	8	1	8	6	13	12	5	11	8	5	13	22	7	67	14	14	2	11	4	45	21	62	8	21	8	70	21	17	29	7	12	77	16	42	13	50	89	17	67	69	31	79	77	33	25	31	61	31	28	25	38	31	28	18	34	37	9	28	61	57	46	47	17	55	34	52	54	29	80	26	24	50	29	34	52	43	51	77	30	36	50	12	91	62	61	53	73	81	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-282.490972261189654	-291.541815641640994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988711447795425	0	4	2	1	2	3	3	5	3	8	6	8	5	4	4	6	5	4	7	9	6	5	6	11	7	10	6	9	8	11	7	7	8	9	10	8	8	7	9	13	5	7	9	15	10	13	7	14	14	10	9	8	9	10	11	12	12	11	10	12	10	9	11	14	15	8	8	10	11	12	13	12	12	13	12	13	12	11	11	4	15	12	10	13	14	12	17	12	14	14	17	14	12	0	3	4	1	4	5	4	18	4	38	22	31	7	9	1	8	9	4	8	33	80	80	15	6	41	19	14	32	13	35	11	80	11	38	32	19	13	2	67	57	6	22	42	58	23	88	21	76	78	8	21	42	22	39	53	10	45	50	67	61	39	38	39	75	30	19	11	25	52	55	58	62	24	69	61	68	37	28	62	5	93	38	34	53	77	78	81	9	77	82	85	67	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-267.800136993306694	-276.850980373758034	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997835242799582	0	2	1	2	3	3	4	5	6	8	4	9	4	4	6	7	4	10	7	9	6	6	6	12	6	11	4	9	7	10	8	7	9	9	9	11	8	8	9	12	9	7	11	12	9	13	8	13	13	10	10	9	9	9	9	11	8	7	11	10	10	11	15	13	14	11	9	14	11	12	13	10	13	13	10	11	12	12	10	8	13	8	12	12	13	13	15	13	13	11	16	13	17	0	1	1	1	2	4	5	6	8	42	4	29	4	1	8	27	5	80	23	57	14	17	2	76	27	32	4	25	22	8	58	25	21	8	57	72	7	16	11	36	82	13	60	34	47	39	9	59	56	55	47	80	9	25	47	30	32	11	75	41	55	50	66	33	89	20	38	84	32	90	84	38	39	70	38	50	33	79	39	15	42	42	59	30	18	69	92	55	56	55	89	79	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-271.169263998864324	-280.220107379315664	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993571348308400	0	3	2	1	3	3	4	5	6	9	5	9	4	4	6	6	5	7	7	8	6	6	5	11	2	11	7	7	7	12	8	6	8	10	10	10	9	5	9	11	10	10	11	14	10	10	7	9	15	11	9	10	10	9	11	9	8	11	10	11	9	11	12	11	12	8	11	14	10	12	14	11	14	14	11	12	11	9	10	11	15	11	12	11	10	13	17	14	15	14	15	12	18	0	25	1	1	3	1	6	14	11	29	13	31	3	2	25	11	25	16	7	22	23	11	5	10	4	78	9	38	17	72	14	14	29	12	54	37	19	7	20	41	66	15	10	24	20	37	17	8	73	59	21	12	39	28	11	15	19	18	37	66	19	69	36	61	51	19	51	92	22	85	82	57	92	79	56	79	53	29	33	54	88	56	36	48	21	82	50	30	65	92	44	10	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-265.604449866619234	-274.655293247070574	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991077032742896	-1	3	2	2	2	0	4	4	6	8	5	8	4	5	7	6	5	7	5	8	6	5	0	12	8	11	6	9	7	10	6	8	9	10	8	11	9	3	4	12	8	9	9	14	9	16	8	11	14	11	10	9	10	8	11	11	11	12	7	11	11	10	14	13	17	13	10	13	10	11	13	9	12	13	10	13	12	12	9	11	14	9	14	12	12	13	15	14	14	12	16	12	14	0	1	6	6	6	1	5	38	39	2	38	15	3	8	11	11	13	14	13	59	7	8	1	25	27	75	3	54	7	47	14	21	32	12	27	79	59	6	3	42	15	20	17	64	41	88	27	9	92	43	33	35	20	16	43	42	69	30	11	30	35	37	76	61	26	78	43	24	82	27	24	32	37	36	25	56	62	41	12	37	58	35	58	34	5	75	63	85	73	60	44	55	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-276.259611883763341	-285.310455264214681	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977467127377954	0	1	3	2	3	3	2	5	4	8	4	5	5	3	6	6	4	9	5	9	6	6	5	12	8	7	6	6	7	12	7	7	7	9	8	10	9	8	9	8	10	6	8	15	8	14	8	12	15	10	9	9	9	10	10	12	12	9	10	9	7	10	14	10	17	11	11	13	10	12	14	12	14	12	11	13	12	11	12	10	10	12	14	8	13	13	17	15	7	13	17	14	16	0	1	1	1	7	2	2	4	4	3	6	11	17	7	17	11	3	89	3	61	9	2	3	32	28	15	19	11	23	64	22	12	13	9	28	10	45	15	61	23	29	3	15	77	23	80	15	84	83	18	12	40	26	34	38	81	15	45	43	43	8	31	70	27	44	58	60	57	34	33	48	62	69	39	29	74	80	43	64	21	25	59	66	61	66	75	68	63	4	78	88	74	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-266.790006571158585	-275.840849951609925	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994119635160797	0	1	2	2	1	3	3	4	4	9	5	9	4	5	1	6	4	9	6	7	4	5	5	10	6	8	6	9	7	11	7	7	6	9	9	10	7	8	9	12	8	10	11	13	8	15	9	14	11	10	10	10	10	10	10	7	11	12	9	10	10	8	15	12	15	13	11	6	9	13	14	12	12	12	12	10	12	12	7	10	11	12	13	12	11	13	15	13	12	13	15	14	17	0	1	1	1	1	15	5	2	2	45	8	41	7	7	1	17	7	32	7	22	2	8	15	39	17	68	17	32	9	69	33	21	14	79	79	45	68	25	62	34	32	25	26	35	32	66	26	12	10	45	34	25	45	26	29	23	34	60	79	25	62	9	88	61	90	24	59	21	31	72	72	57	60	51	80	26	43	76	8	32	18	49	67	27	23	54	71	73	18	52	70	89	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-282.830982512754133	-291.881825893205473	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992604168914520	0	4	3	3	3	2	2	4	3	7	1	8	5	4	6	6	2	9	6	8	5	5	5	11	8	12	7	9	7	11	6	8	9	6	8	10	8	8	10	10	11	8	11	13	8	15	10	13	14	8	10	11	10	9	9	11	12	12	10	12	8	10	13	13	18	11	12	13	11	12	14	7	14	13	10	12	13	12	10	11	4	13	14	11	13	13	15	14	11	11	16	13	12	0	3	1	7	6	11	1	11	7	16	1	27	14	17	13	23	11	19	4	19	5	5	14	38	27	62	1	21	19	15	23	34	38	8	22	32	14	27	13	38	32	9	45	67	13	26	33	93	48	16	42	40	27	34	12	32	41	40	20	40	2	55	78	28	43	59	66	38	13	40	82	6	44	69	18	90	57	62	61	55	3	40	69	79	79	43	44	45	35	40	44	93	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-293.696807524447138	-302.747650904898478	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995235469146143	-2	2	0	2	2	2	1	5	1	8	4	9	4	3	5	4	0	9	5	9	5	5	6	12	8	12	6	8	6	12	7	8	8	9	9	10	8	6	10	9	8	5	8	12	10	14	7	8	14	11	10	6	8	9	10	9	10	8	10	11	11	1	14	12	16	12	11	11	12	10	11	12	12	14	12	13	12	13	6	10	15	12	13	9	13	14	16	12	15	10	17	14	15	0	62	1	3	9	3	1	6	1	47	6	10	4	2	11	5	1	48	3	8	14	14	4	71	38	84	8	13	5	48	11	23	13	43	33	20	19	6	33	28	79	2	42	54	10	72	21	79	88	34	12	7	42	16	84	10	56	38	28	38	20	1	76	67	73	80	36	12	50	25	43	36	55	76	56	61	80	64	22	43	49	70	82	8	39	83	30	50	61	20	81	69	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-273.024567396787404	-282.075410777238744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998638728734252	-1	3	2	2	1	3	3	5	6	7	6	6	4	4	5	7	4	9	7	8	5	5	6	8	7	10	7	9	7	11	8	6	9	8	10	10	9	8	10	12	10	8	9	13	9	9	8	14	14	9	10	9	9	9	11	9	9	10	8	11	7	11	10	14	14	11	11	10	8	11	13	13	14	12	11	12	9	11	12	10	15	11	13	11	9	12	17	14	12	13	16	15	15	0	3	5	1	1	3	4	3	7	14	17	15	2	4	17	9	7	16	5	27	7	17	6	19	22	24	21	19	23	42	12	21	20	10	37	57	20	23	16	47	77	11	19	78	19	42	23	83	40	12	85	32	59	61	28	22	61	56	16	39	21	52	85	35	83	56	52	38	23	23	60	40	67	35	34	82	31	37	41	37	39	34	50	45	21	75	76	67	35	26	40	62	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-258.504611393662685	-267.555454774114025	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991669483925508	0	3	3	2	2	1	4	5	4	8	5	8	5	3	6	6	5	9	5	8	5	6	6	12	8	12	4	8	7	11	7	6	8	8	9	8	6	8	9	8	11	9	8	12	7	16	10	13	14	10	9	9	10	7	10	11	12	10	11	11	10	10	14	14	10	12	10	13	8	12	13	7	14	14	11	12	11	10	11	12	15	12	12	10	13	11	17	15	14	13	17	14	15	0	6	4	1	1	1	4	27	14	54	4	23	1	4	19	17	3	72	5	23	14	13	9	47	13	58	1	17	17	51	19	27	16	54	16	31	9	9	29	2	84	54	9	35	11	92	38	77	26	45	72	16	16	23	34	84	61	51	51	31	54	69	26	76	52	50	28	50	15	77	84	17	83	55	35	77	84	28	52	84	67	52	67	43	79	61	88	77	24	50	93	48	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-261.995464253048056	-271.046307633499396	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998306701942422	0	3	3	1	1	3	3	4	6	8	4	9	3	4	7	7	5	10	4	8	6	5	5	12	8	12	6	8	7	11	7	7	8	9	10	11	6	8	8	12	11	10	10	15	9	13	9	13	13	9	10	8	10	8	10	7	12	11	9	10	11	11	13	13	16	13	10	10	12	12	12	11	13	11	12	11	13	10	12	11	14	10	11	12	13	10	16	13	14	11	16	14	18	0	5	5	1	1	4	5	3	19	27	13	15	4	13	37	8	3	32	13	27	3	7	7	42	11	72	23	9	23	35	17	23	32	31	16	55	19	17	17	12	20	39	39	88	8	72	9	36	84	52	10	31	54	9	52	27	36	82	25	47	86	51	74	76	89	60	54	13	68	36	47	34	26	20	53	43	12	45	51	43	77	31	47	67	57	21	58	19	85	18	82	34	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-285.850241955573779	-294.901085336025119	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991001554808568	-1	3	3	3	2	0	0	4	4	9	6	8	5	5	5	6	4	10	7	7	4	4	5	9	7	12	7	7	7	11	7	7	7	8	8	9	8	9	8	12	10	10	6	14	10	15	9	12	15	11	10	11	6	8	10	10	11	11	6	9	9	10	9	10	14	11	10	13	11	11	10	11	14	13	6	13	12	8	6	9	12	12	13	12	13	13	14	9	14	13	16	13	14	0	5	5	5	7	1	1	5	4	27	14	53	4	1	3	9	6	36	16	59	3	2	4	31	59	61	21	79	4	29	16	8	23	79	79	53	29	31	11	35	54	80	8	81	28	84	11	29	87	20	54	36	5	15	63	24	56	64	8	19	12	35	28	36	86	35	47	84	43	64	61	10	61	30	13	36	70	28	15	25	55	66	70	34	82	64	90	54	48	67	44	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-265.376508151805126	-274.427351532256466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997789121191185	1	4	3	2	3	3	4	5	6	9	6	8	4	5	7	6	2	7	7	9	6	5	2	8	7	12	6	7	4	11	5	8	8	8	8	10	9	6	6	11	9	5	11	15	8	14	11	14	12	10	11	10	9	10	10	8	12	11	10	12	9	9	14	9	15	12	12	13	9	13	10	11	13	13	10	11	11	13	12	9	13	11	13	12	13	13	18	15	13	10	16	14	17	0	5	1	1	4	1	6	6	13	38	31	39	17	29	29	7	1	39	27	15	13	7	1	21	42	52	2	31	23	56	7	39	38	15	27	37	39	42	42	64	11	6	50	50	31	66	10	60	50	39	20	56	19	80	15	11	24	9	56	82	15	35	49	39	30	82	90	43	18	43	29	71	51	58	35	53	36	57	34	45	30	35	58	47	69	77	44	47	77	35	79	67	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-269.293776379293547	-278.344619759744887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999226332877313	-2	3	1	3	3	1	-1	5	6	7	4	8	5	5	2	4	4	9	5	7	5	6	6	11	7	12	5	8	8	11	8	8	7	9	7	11	9	7	9	9	11	10	9	5	8	15	10	13	14	10	10	10	10	8	11	11	11	11	8	10	9	11	15	12	16	11	6	13	9	11	14	10	13	10	10	12	13	10	12	12	13	10	12	13	13	14	18	14	14	13	16	13	16	0	3	7	3	3	7	1	5	8	44	15	9	11	7	3	4	4	33	16	17	4	8	5	35	67	75	11	23	27	43	19	19	21	21	27	72	35	19	33	33	37	54	38	4	35	90	12	56	47	33	32	37	39	67	69	61	59	34	22	67	12	43	90	53	58	18	19	66	28	69	66	35	39	59	54	35	51	32	53	32	25	12	39	58	42	76	91	85	41	50	86	70	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-271.169641424572262	-280.220484805023602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985646479580216	0	4	3	3	2	3	4	5	6	8	6	9	4	5	7	6	5	8	6	7	5	5	6	12	8	12	5	8	8	10	7	6	7	8	9	10	9	6	9	7	11	10	7	13	9	15	7	13	13	10	11	10	8	9	10	12	10	9	9	12	10	11	9	10	14	10	9	9	12	13	12	11	13	13	11	13	12	12	10	12	14	12	12	13	13	14	14	12	12	10	15	14	18	0	5	1	5	1	5	6	1	7	9	13	27	6	7	9	6	3	9	4	13	7	3	13	75	40	66	7	14	8	58	38	7	7	4	8	43	33	22	25	22	45	28	7	77	32	74	17	75	83	32	28	45	43	17	34	36	67	19	43	42	25	90	16	59	88	39	15	14	51	88	58	37	52	41	58	31	57	55	54	52	89	12	53	55	69	89	42	55	41	29	74	82	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-276.271091659136630	-285.321935039587970	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981742924995140	0	3	2	2	3	1	4	4	4	9	3	6	5	4	6	6	5	10	7	6	5	4	5	12	7	11	7	9	7	12	6	8	7	8	8	9	5	6	7	8	11	10	8	14	10	15	11	12	14	11	11	8	9	9	9	9	12	11	10	11	8	9	13	9	12	13	10	13	12	10	14	9	11	9	12	13	12	13	12	11	15	13	12	12	14	9	12	15	15	10	14	15	16	0	4	1	6	3	1	4	5	2	61	6	17	14	2	17	13	2	27	31	17	8	3	4	32	22	70	31	61	21	73	21	16	12	27	15	39	9	14	20	16	56	61	20	24	35	50	20	86	78	62	64	31	29	29	19	35	10	32	74	28	25	39	42	39	10	28	36	84	31	16	78	7	74	39	59	50	38	26	67	86	69	57	67	58	41	32	59	91	78	52	79	91	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
