step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
24000	-477.416788568594654	-484.272276519554055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620023812567715	0	1	1	1	2	2	2	2	2	3	2	5	3	3	3	3	3	4	4	4	4	3	4	4	4	4	5	5	4	5	4	5	3	5	6	5	5	5	5	5	5	6	7	6	5	7	6	6	6	6	7	6	8	6	7	7	7	7	8	8	6	7	7	7	6	7	9	8	8	8	11	7	8	9	9	9	11	9	7	9	10	10	12	10	10	10	10	10	11	11	11	12	12	12	12	13	15	15	15	16	16	16	16	15	18	17	18	0	1	1	1	2	2	2	3	1	8	3	5	6	7	8	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	11	20	22	23	25	26	26	29	18	34	38	26	26	30	33	34	37	39	40	64	40	24	45	45	45	51	47	34	40	40	40	40	65	20	27	32	50	58	30	79	40	66	35	69	30	65	73	47	66	35	78	80	75	76	75	67	76	85	82	76	85	69	75	95	89	96	97	97	98	67	93	101	98	101	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	3	1	2	2	1	2	1	2	2	1	1	1	4	1	2	2	2	1	1	4	2	3	3	2	1	1	3	2	3	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	3	3	2	2	2
24500	-482.096370300675744	-488.951858251635144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670469061024622	0	1	1	1	2	2	2	2	1	3	2	5	3	3	3	3	2	4	4	3	4	4	4	4	4	4	5	5	4	5	4	5	3	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	8	6	6	8	7	7	8	7	8	7	8	6	6	7	9	8	8	8	11	8	8	9	10	9	11	9	7	9	9	10	12	10	10	10	11	13	11	11	11	12	13	12	13	14	15	15	13	16	16	15	15	17	18	16	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	34	22	23	25	26	26	17	18	19	25	26	26	30	18	21	37	39	40	65	40	24	58	45	45	57	47	49	52	52	40	40	65	34	27	32	37	63	60	79	63	66	34	69	60	65	73	47	66	11	78	80	53	67	75	35	67	85	82	87	85	77	88	95	93	75	97	97	93	93	103	101	89	101	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	3	3	3	2	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	4	2	2	1	1	3	2	6	1	1	1	2	3	2	2	1	2	2	2	1	1	2	2	2	1	1	2	2	2	2	2	2
25000	-474.857897801056652	-481.713385752016052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608668983412915	0	1	1	1	2	2	2	2	1	3	2	5	3	3	3	3	2	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	2	5	8	5	5	5	5	5	5	7	7	6	6	6	6	6	6	6	7	6	8	6	5	8	7	7	8	6	8	7	8	7	6	7	9	7	8	8	10	8	8	9	10	6	11	9	7	10	7	9	12	10	9	11	9	13	11	11	11	12	14	12	13	13	15	15	15	16	16	16	16	17	18	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	19	19	22	23	25	26	26	17	18	20	12	26	26	30	18	20	37	39	40	65	40	24	58	46	45	26	30	49	52	52	40	40	65	43	16	32	50	59	60	79	53	66	34	69	72	65	53	30	66	89	78	73	66	76	75	67	67	85	75	83	85	77	86	95	83	96	97	97	93	67	93	101	98	101	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	3	3	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	4	1	1	1	2	2	1	1	2	3	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	2	1	2	1	2	2	1	2	2	3	1	1	1	2	4	1	2	1	2
25500	-488.358034010059441	-495.213521961018841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660004667439878	0	1	1	1	2	2	2	4	2	3	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	4	5	5	5	2	5	7	5	5	5	5	5	5	7	5	6	6	6	6	6	6	6	7	6	8	6	7	8	7	7	8	6	8	7	8	7	6	7	9	6	8	7	11	8	8	9	9	7	10	9	7	10	10	10	12	10	9	11	9	13	9	11	11	10	14	11	13	13	14	15	15	16	16	15	16	17	18	17	18	0	1	1	1	2	2	2	3	4	3	3	10	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	19	34	22	23	25	26	26	29	48	19	25	26	26	30	33	34	37	39	40	51	40	24	58	46	45	46	30	34	46	52	52	40	46	34	28	32	37	56	30	79	63	66	34	69	60	65	85	60	66	87	78	73	82	76	82	20	67	85	46	83	85	69	82	95	93	92	97	97	83	83	93	101	93	101	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	1	2	2	2	2	1	1	3	2	2	1	1	1	2	2	3	2	2	3	1	2	3	3	1	1	5	2	2	2	2	3	2	2	2
26000	-479.243471001179046	-486.098958952138446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758144931130962	0	1	1	1	2	2	2	2	2	3	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	3	3	8	5	5	5	5	5	5	7	7	6	6	7	6	5	6	6	7	6	8	6	6	8	7	7	8	8	8	7	8	7	6	7	7	8	8	8	11	8	8	9	10	9	10	9	7	10	10	10	12	10	9	11	10	12	11	11	11	12	11	11	12	14	13	15	13	16	16	13	15	17	17	17	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	33	11	34	11	5	13	13	13	14	16	16	17	10	14	18	0	11	34	22	23	25	26	26	29	18	20	25	26	26	30	33	34	37	39	40	66	40	25	58	26	45	45	47	67	52	52	52	40	65	20	28	32	50	57	47	79	54	66	19	69	47	65	73	72	66	89	78	79	75	35	82	87	35	85	82	43	85	69	99	95	102	82	97	97	90	87	98	100	103	105	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	4	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	3	1	4	2	1	2	2	3	2	2	1	2	2	2	1	1	2	1	2	2	1	2	2	1	4	2	3	1	1	2	2	2	3	1	3	2	1	2	1
26500	-504.191858018305595	-511.047345969264995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659388660670080	0	1	1	1	2	2	2	2	1	2	2	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	2	3	8	5	5	5	5	5	4	7	7	5	5	5	6	6	6	6	7	6	8	6	7	8	7	7	8	8	8	7	7	7	6	7	9	6	8	8	11	8	8	9	10	9	11	9	7	9	9	10	12	10	9	11	10	13	9	10	11	12	14	12	13	14	14	14	15	16	16	15	16	17	17	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	33	11	34	11	5	13	13	13	14	16	16	17	10	14	18	0	11	20	22	23	25	26	26	17	18	20	25	26	14	10	33	34	37	39	40	66	40	24	58	45	45	45	47	49	54	52	52	40	65	21	28	32	37	57	47	79	63	66	35	69	47	65	79	47	66	43	60	73	82	89	82	20	21	85	66	83	85	77	75	95	76	63	97	97	87	93	102	101	102	105	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	4	1	1	1	1	1	1	3	2	1	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	3	2	2	2	1	1	2	1	2	2	1	1	3	2	3	2	1	1	1	2	2	3	2	2	2	2	1	1	1	2	5	2	2	3	2	2	1	1	1
27000	-500.238276757719689	-507.093764708679089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658730598423549	0	1	1	1	2	2	2	2	1	3	2	3	3	3	3	3	2	4	4	4	4	4	4	4	4	4	5	5	3	5	5	5	4	3	8	5	5	5	5	5	5	7	7	6	5	6	6	6	6	6	7	6	8	6	7	7	7	7	7	7	8	7	7	6	6	7	9	8	8	8	10	8	8	9	9	7	10	9	7	10	9	10	12	10	9	11	11	13	10	11	11	11	13	11	12	14	14	14	14	16	14	16	16	17	18	15	15	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	34	11	5	13	13	13	14	16	16	17	10	14	18	0	11	20	22	23	25	26	26	29	18	34	25	26	26	30	32	34	37	39	40	66	40	24	45	45	45	46	47	20	52	54	40	40	46	21	28	18	50	56	47	79	63	66	49	69	72	65	73	47	66	89	78	79	66	76	75	49	43	85	82	87	85	77	82	95	87	75	97	95	106	90	103	107	98	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	2	2	3	2	1	1	2	1	2	1	1	2	2	2	2	1	2	3	2	3	3	3	2	1	2	2	2	3	2	2	4	2	2	1	3	1	2	1	1
27500	-472.159350135319130	-479.014838086278530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647187304434396	0	1	1	1	2	2	2	2	2	3	2	5	3	3	3	3	3	4	4	4	3	4	4	4	4	4	5	5	4	5	5	5	4	3	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	7	6	6	8	7	7	8	8	7	7	8	7	6	7	9	8	8	8	11	8	8	8	9	9	10	9	7	8	10	10	12	10	10	11	11	13	9	11	11	12	14	12	12	12	14	12	14	15	15	16	16	15	18	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	9	9	9	6	11	34	11	5	13	13	13	14	9	16	17	10	14	18	0	11	20	22	23	25	26	26	29	48	20	38	26	45	30	33	34	37	39	40	65	40	24	45	45	45	58	47	49	40	52	52	40	65	20	16	32	37	57	30	79	54	66	20	42	72	65	79	72	66	87	78	80	82	35	96	43	89	85	86	98	85	77	66	95	90	82	95	97	93	83	93	101	102	101	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	3	3	3	3	3	1	1	2	2	3	3	1	1	1	2	2	1	1	2	1	3	1	2	1	1	1	2	2	2	4	2	1	2	2	1	2	3	1	3	1	3
28000	-458.380130540815003	-465.235618491774403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697545442444111	0	1	1	1	2	2	2	4	1	3	2	4	3	3	3	3	3	4	4	4	3	4	4	4	4	4	5	5	4	5	5	5	3	3	8	5	5	5	5	5	5	7	7	6	6	6	6	6	6	6	7	6	8	6	7	8	7	5	8	8	7	7	8	7	6	7	9	8	8	8	11	6	8	9	10	9	9	9	7	9	7	10	12	10	10	11	11	13	11	10	11	12	13	12	13	14	15	15	12	16	15	16	16	17	16	16	18	0	1	1	1	2	2	2	10	1	3	3	5	6	7	3	9	9	33	11	34	11	5	13	13	13	14	16	16	17	10	12	18	0	11	43	22	23	25	26	26	29	18	20	38	58	26	30	33	20	37	39	40	65	40	24	45	58	26	51	30	49	52	52	46	40	65	34	28	32	50	57	30	79	63	66	20	32	60	65	79	47	53	76	78	80	75	67	82	35	43	85	82	89	91	77	99	95	93	82	101	95	98	67	102	101	93	105	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	3	3	2	2	1	1	1	2	3	2	1	1	2	1	2	3	1	1	1	1	2	1	2	1	1	2	1	3	2	2	2	2	1	2	1	3	1	1	1	2
28500	-500.996823516894494	-507.852311467853895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646578715762753	-1	1	0	1	2	2	2	2	2	2	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	3	3	8	5	5	5	5	5	5	7	6	6	6	7	6	5	6	6	7	6	7	6	7	8	7	5	8	8	8	6	8	7	6	7	6	7	8	8	11	8	8	8	10	9	11	9	7	8	10	10	12	10	9	11	11	13	11	10	11	12	13	12	13	13	15	15	14	16	15	16	16	17	18	16	16	0	1	1	1	4	2	2	2	1	3	3	22	6	2	8	4	4	33	11	34	11	2	13	6	13	14	16	16	17	10	14	18	0	11	20	22	24	25	26	26	29	18	11	38	58	26	30	33	20	37	39	40	65	40	38	58	45	26	51	47	49	40	40	52	40	65	34	28	32	24	56	30	79	54	53	20	32	72	65	79	47	66	76	78	80	82	76	75	90	35	85	86	89	85	77	75	95	87	75	97	95	93	93	106	95	83	101	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	1	2	1	1	1	2	1	3	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	2	1	2	2	3	1	1	1	2	4	3	1	1	1	4	2	2	1	1	1	1	3	1	1	2	1	2	2	2	3	1	2	3	1	2	2	3	1	2	4	1
29000	-443.494891505487146	-450.350379456446547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714018053301674	0	1	2	1	2	2	2	4	2	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	3	5	8	5	5	5	5	5	5	6	7	6	6	7	6	5	6	6	7	6	8	6	7	8	6	5	7	6	8	7	8	7	6	7	9	7	8	8	11	8	8	9	10	8	11	9	7	8	7	10	12	10	9	11	11	12	11	11	11	12	14	11	13	14	14	15	15	16	16	16	16	17	17	17	18	0	1	4	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	34	22	23	25	26	26	29	18	34	38	58	26	30	33	20	37	39	40	65	40	24	58	58	26	26	30	20	40	40	40	40	65	76	28	32	50	45	60	79	54	66	34	69	47	65	79	47	53	87	78	80	75	76	82	67	67	85	86	83	85	69	75	77	93	96	97	97	98	87	102	101	103	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	3	1	3	1	1	1	1	2	3	2	4	2	1	3	3	2	3	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1
29500	-500.672969563054266	-507.528457514013667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662893501772184	-1	1	2	0	2	2	2	3	2	3	3	5	3	3	3	3	3	4	4	4	4	3	4	4	4	4	5	5	4	5	5	5	3	5	8	4	5	5	5	5	5	7	7	6	6	6	4	5	6	6	7	6	8	6	5	7	7	5	8	6	8	7	7	7	6	7	9	6	8	8	11	8	8	9	10	9	10	6	7	8	9	10	12	10	9	11	11	12	10	11	11	11	14	12	12	14	14	12	15	16	16	16	16	17	18	17	18	0	4	1	1	2	2	2	3	4	3	3	5	6	7	3	4	3	33	11	11	11	9	13	13	13	14	16	16	9	47	14	18	0	20	34	22	23	25	14	26	29	18	34	38	58	26	10	33	34	37	39	40	63	26	24	58	58	26	57	47	49	54	40	65	26	65	34	16	32	50	45	60	79	39	66	34	32	30	65	79	72	66	35	78	80	82	89	82	35	67	85	82	98	85	42	75	95	35	88	95	97	76	93	102	100	103	101	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	2	1	3	3	3	1	5	2	1	2	2	2	2	1	1	1	1	2	4	3	1	1	1	2	2	2	2	1	1	2	2	4	2	2	2	4	2	4	2	1	2	1	2
30000	-464.698195017546368	-471.553682968505768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717286961480425	-1	0	2	0	2	1	2	4	2	3	3	5	3	3	3	3	3	4	4	4	4	3	4	4	4	4	4	5	4	5	5	5	3	5	8	5	5	5	5	5	5	6	6	5	6	7	4	6	6	6	7	6	8	6	7	8	7	5	8	5	8	6	8	7	6	7	9	6	7	8	11	8	8	9	10	9	11	9	7	9	9	9	10	9	10	11	11	13	11	11	11	12	14	12	12	14	14	15	15	16	16	15	16	17	18	17	17	0	1	4	1	2	2	2	15	4	3	3	5	6	7	3	9	9	33	9	11	11	5	13	13	13	14	16	16	17	47	7	18	0	20	20	22	13	25	26	26	29	18	34	13	58	26	10	33	20	37	39	40	66	40	24	57	58	26	51	47	49	40	52	40	40	65	20	28	32	50	57	60	79	46	66	49	32	60	65	73	72	53	76	72	80	82	83	75	83	76	85	86	90	85	77	75	95	93	75	97	97	87	98	103	101	93	101	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	3	1	2	1	2	2	1	2	3	3	3	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	1
30500	-454.496986233724499	-461.352474184683899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675500129064237	0	1	1	1	2	2	2	2	2	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	4	4	5	5	5	2	5	7	5	5	5	5	5	5	7	7	5	6	6	4	6	6	6	7	6	8	6	7	8	7	5	8	8	8	7	8	7	6	7	9	8	8	8	11	5	8	9	9	8	11	9	7	8	10	10	12	10	9	11	10	10	11	11	11	12	14	12	12	14	15	15	15	16	16	16	16	16	18	17	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	33	11	11	11	5	13	13	13	14	16	16	17	47	7	18	0	20	20	22	23	25	26	26	29	33	34	25	58	26	10	33	20	37	39	40	65	40	24	51	46	26	51	47	49	31	52	40	40	65	76	28	48	50	58	47	79	63	66	35	32	47	65	79	60	66	89	78	80	63	76	75	67	67	85	75	83	85	77	92	77	93	96	97	97	83	98	98	101	103	101	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	3	1	1	2	1	2	1	2	1	1	1	1	4	2	2	2	2	1	1	1	2	2	2	3	1	1	1	2	1	3	2	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	3	1	2	3	1	1	1	1	2	1	1	2	1	2
31000	-503.743138910411801	-510.598626861371201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655631866211260	-1	0	2	0	2	2	1	4	3	3	3	5	3	3	3	3	1	4	4	4	4	4	4	4	4	4	5	5	3	5	5	5	2	5	8	5	5	5	5	5	5	7	7	6	5	5	4	6	6	6	7	6	8	6	7	8	7	6	6	7	8	7	8	7	6	7	9	7	8	8	10	8	8	7	10	9	11	6	7	8	10	10	12	10	9	11	10	13	10	11	11	11	14	12	13	11	15	15	15	16	16	14	16	17	18	17	18	0	1	4	1	2	2	2	3	4	3	3	5	6	5	3	4	4	33	11	11	11	3	13	13	5	14	16	16	17	47	14	18	0	20	34	22	23	13	26	26	29	18	34	25	26	26	10	33	20	37	39	40	66	26	24	51	59	45	26	47	49	46	40	52	40	54	35	28	32	50	56	78	79	54	53	34	32	30	65	79	60	63	89	78	80	82	67	82	49	43	85	75	83	85	77	75	95	83	96	97	97	83	102	103	101	93	101	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	3	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	3	5	1	1	1	3	2	1	2	1	1	1	1	2	3	2	1	2	3	1	1	2	1	2	1	1	1	2	1	2	2	2
31500	-476.568548347816090	-483.424036298775491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733086881445340	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	2	3	4	4	4	4	3	4	4	4	4	4	4	4	5	5	5	3	5	8	5	5	5	5	5	5	5	7	6	5	7	4	6	5	6	7	6	8	6	6	8	7	7	7	7	8	6	8	7	6	7	9	5	7	8	11	5	8	9	10	8	11	9	7	8	8	10	11	10	9	11	11	11	11	9	11	12	14	11	13	14	15	12	13	15	16	16	13	17	18	16	18	0	1	4	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	8	14	18	0	20	20	22	23	25	26	26	29	18	34	25	26	26	10	18	20	37	39	40	65	40	24	58	45	45	31	72	49	40	52	40	40	65	76	28	32	37	56	47	79	54	66	34	69	30	65	79	72	65	67	78	80	75	67	82	76	61	85	82	98	85	77	99	77	83	92	95	97	98	83	93	101	103	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	2	3	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	3	2	2	1	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	2	1	3	2	2	2	3	2
