step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
6500	-37.759960583881984	-44.615448534841356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796506522268894	0	2	3	5	6	8	8	12	11	15	20	17	0	1	2	3	3	5	5	9	7	8	12	10	1	1	1	1	1	1	1	1	1	1	2	1
7000	-43.970820639664844	-50.826308590624215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827867061024274	1	2	3	5	6	8	9	11	13	15	21	17	0	1	2	2	3	5	5	5	8	9	12	10	1	1	1	1	1	1	2	2	1	2	2	1
7500	-54.805929884582717	-61.661417835542089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491759864254416	0	2	3	5	5	8	7	13	13	14	20	17	0	1	2	3	3	3	5	5	7	9	9	10	1	1	1	2	1	2	1	4	2	1	4	2
8000	-50.668374632004635	-57.523862582964007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644704839970614	1	3	2	5	7	8	9	13	12	15	21	16	0	3	1	2	3	2	3	9	7	9	10	10	1	1	1	1	3	2	4	1	1	1	3	1
8500	-47.246666863084336	-54.102154814043708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712587598964439	1	3	2	4	6	8	9	13	14	15	19	17	0	3	1	1	4	5	6	7	8	9	12	9	1	1	1	3	1	1	1	2	1	1	1	2
9000	-49.179026839911593	-56.034514790870965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773403378825667	0	3	1	5	7	7	10	12	13	15	18	16	0	3	1	3	2	2	5	6	8	9	12	10	1	1	1	2	1	2	2	2	1	1	1	1
9500	-50.808789722213930	-57.664277673173302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687122587631717	0	2	3	5	7	7	9	12	14	16	21	17	0	1	1	2	4	4	6	7	6	9	9	8	1	1	2	1	1	1	1	2	4	1	3	3
10000	-54.257719870347685	-61.113207821307057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628884391688587	0	2	3	5	7	7	10	13	13	16	20	16	0	1	2	2	2	4	4	7	6	7	12	8	1	1	1	1	2	1	1	2	2	3	2	2
10500	-56.601605923986206	-63.457093874945578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547711850446382	0	1	3	6	7	7	9	12	13	15	20	17	0	1	2	3	1	1	4	5	8	9	12	7	1	1	1	2	3	3	1	3	1	1	1	3
11000	-56.722590793891811	-63.578078744851183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447697878857487	0	3	1	6	7	9	9	10	14	16	20	16	0	3	1	2	4	2	5	5	8	7	12	9	1	1	1	2	1	3	2	2	2	3	2	1
11500	-45.801983706964450	-52.657471657923821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815921532889453	1	3	2	5	6	8	10	12	13	14	21	17	0	3	1	2	3	2	6	6	8	8	12	9	1	1	1	1	2	3	1	2	1	1	2	2
12000	-40.189301009068743	-47.044788960028114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685062509418566	0	3	2	5	7	8	9	12	14	15	19	17	0	3	1	2	4	5	5	6	8	8	10	10	1	1	1	1	1	1	1	1	1	1	1	1
12500	-53.503299836033889	-60.358787786993261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391520192748590	1	3	2	5	7	9	9	13	13	16	19	17	0	3	1	2	1	2	4	6	7	6	10	9	1	1	1	1	4	2	2	2	2	3	2	2
13000	-58.031414652328706	-64.886902603288078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768733517996083	0	2	3	5	7	8	9	10	12	16	19	15	0	1	2	1	3	4	6	6	8	7	12	8	1	1	1	3	2	2	1	1	1	2	2	2
13500	-47.600526817855439	-54.456014768814811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800155126084507	0	1	2	3	7	8	9	10	13	15	18	17	0	1	2	2	2	4	5	6	8	9	12	10	1	1	1	1	2	2	1	1	2	1	1	1
14000	-55.762158313044388	-62.617646264003760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525064420112573	1	2	3	5	6	8	9	12	13	15	21	17	0	1	2	1	2	3	5	5	4	9	12	9	1	1	1	1	1	3	2	3	5	1	3	2
14500	-38.738461756239602	-45.593949707198973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657244232541790	1	2	3	5	6	7	9	12	14	15	19	17	0	1	2	3	4	5	6	7	8	9	10	10	1	1	1	1	1	1	1	2	1	1	2	1
15000	-48.820210849542391	-55.675698800501763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731855962767596	1	3	2	6	5	8	9	13	14	15	19	18	0	3	1	1	2	5	6	7	8	8	10	8	1	1	1	1	1	2	1	2	1	1	2	2
15500	-49.167146521649940	-56.022634472609312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579797554220456	1	3	2	6	6	9	8	12	13	15	21	17	0	3	1	3	2	4	5	7	6	8	12	8	1	1	1	2	2	1	1	2	3	1	2	2
16000	-57.464871927886321	-64.320359878845693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531754977075081	1	3	2	6	5	8	8	12	13	15	19	16	0	3	1	3	2	4	5	7	5	9	12	8	1	1	1	2	1	1	1	1	6	1	3	2
16500	-44.364257722443668	-51.219745673403040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534387415831215	0	3	2	5	6	8	9	12	13	15	20	17	0	3	1	2	4	4	5	7	6	8	12	8	1	1	1	1	1	2	1	1	3	1	2	2
17000	-36.174343778701029	-43.029831729660401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.965670943572343	1	2	3	6	7	8	10	12	13	15	19	17	0	1	2	3	4	3	5	7	8	9	12	10	1	1	1	1	1	2	1	1	1	1	1	1
17500	-45.670576487813491	-52.526064438772863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702931374129375	1	2	3	6	6	8	10	13	13	15	21	17	0	1	2	3	1	3	6	7	7	9	12	9	1	1	1	1	3	2	1	2	2	1	2	2
18000	-51.507208218608795	-58.362696169568167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567420489619858	0	2	3	3	5	6	10	12	12	15	20	18	0	1	2	2	3	5	6	7	7	7	12	8	1	1	1	1	1	1	2	2	1	2	1	3
18500	-51.423191161699698	-58.278679112659070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596102764076978	0	3	2	5	6	8	10	12	12	15	21	16	0	3	1	2	2	2	6	7	5	8	8	8	1	1	1	1	2	1	1	1	2	1	3	2
19000	-52.249648924706342	-59.105136875665714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.294472697295768	1	3	2	5	7	8	9	12	12	15	19	17	0	3	1	2	2	3	5	5	7	7	8	8	1	1	1	1	2	3	1	2	2	4	3	2
19500	-44.903952559969227	-51.759440510928599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420973868915951	1	3	2	5	6	8	9	11	13	15	20	18	0	3	1	2	3	5	2	7	8	9	10	8	1	1	1	1	2	1	3	1	1	1	2	3
20000	-37.828230643258159	-44.683718594217531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920367255843346	0	3	2	4	6	9	9	13	12	15	20	17	0	3	1	2	4	5	5	9	7	8	12	10	1	1	1	1	1	1	2	1	1	1	1	1
20500	-51.713361594199625	-58.568849545158997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731807224398260	0	3	2	5	6	8	10	13	13	15	19	15	0	3	1	2	2	2	5	6	5	9	8	8	1	1	1	1	2	2	1	2	3	1	3	1
21000	-57.820049961412735	-64.675537912372107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546998061611050	-1	3	2	5	6	8	9	12	11	15	21	17	0	1	1	1	2	5	4	9	7	9	7	10	1	1	2	3	1	2	2	1	1	1	6	1
21500	-57.705086231218175	-64.560574182177547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592094579658029	0	2	1	5	7	7	10	11	13	15	20	18	0	3	1	3	4	2	5	6	7	7	12	7	1	1	1	2	1	2	1	3	2	1	1	3
22000	-39.339418581437087	-46.194906532396459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.854547943665854	-1	3	2	5	7	9	10	12	14	13	19	17	0	3	1	2	4	5	5	7	8	8	12	9	1	1	1	1	1	1	1	1	1	1	1	1
22500	-52.011153754423020	-58.866641705382392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568042103803424	0	2	2	5	5	7	8	12	13	15	19	16	0	1	1	2	2	2	5	2	7	9	12	9	1	1	1	2	1	3	2	4	2	1	1	1
23000	-44.118531359961949	-50.974019310921321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566069038557539	1	3	2	5	7	7	9	13	13	15	20	18	0	3	1	2	2	2	6	7	7	8	8	10	1	1	1	1	2	2	1	2	2	1	3	2
23500	-52.540170215055184	-59.395658166014556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633385800210488	0	3	2	5	6	8	10	13	12	14	20	17	0	3	1	2	2	2	6	7	2	9	12	8	1	1	1	2	1	3	1	2	5	1	2	2
24000	-47.147528300256567	-54.003016251215939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706737958035821	0	2	1	4	6	8	10	13	13	15	19	17	0	3	1	3	2	5	5	7	7	8	12	9	1	1	1	2	1	1	1	2	1	1	1	1
24500	-47.171478967878748	-54.026966918838120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630284835721073	1	2	3	6	6	8	9	12	13	15	20	17	0	1	2	2	3	3	5	4	7	8	12	9	1	1	1	2	1	3	2	2	2	2	1	2
25000	-54.877863954483075	-61.733351905442447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759708311958202	0	2	1	5	6	8	10	12	13	13	20	16	0	3	1	3	2	4	5	4	6	8	12	10	1	1	1	2	2	1	2	3	3	1	2	1
25500	-56.560400388497982	-63.415888339457354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527396367725729	0	2	1	5	6	9	9	13	13	13	19	17	0	3	1	3	2	5	5	7	6	7	6	9	1	1	1	2	2	1	2	2	2	2	4	2
26000	-59.465755968306453	-66.321243919265825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521795661512960	0	2	3	5	7	8	10	12	11	15	20	18	0	1	2	3	3	4	4	9	7	4	10	8	1	2	1	1	3	2	3	1	1	4	3	3
26500	-51.085301584077669	-57.940789535037041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584321441756554	1	2	3	5	7	9	9	12	14	15	18	17	0	1	2	3	4	4	2	6	5	9	10	10	1	1	1	1	1	1	3	2	3	1	1	1
27000	-49.606572767280952	-56.462060718240323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581105518761069	0	2	3	5	5	8	9	13	14	15	20	17	0	1	1	3	2	5	5	7	8	8	12	10	1	2	2	1	2	1	2	2	1	1	2	1
27500	-53.274004753675172	-60.129492704634544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679085504787625	-1	3	2	5	5	7	9	12	13	15	21	17	0	3	1	2	2	2	5	6	8	4	12	10	1	1	1	1	1	2	2	2	1	3	3	1
28000	-53.841342555953318	-60.696830506912690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487375561398578	0	3	2	5	5	8	9	12	13	15	20	18	0	3	1	2	3	2	3	5	6	8	9	9	1	1	1	1	1	3	3	4	3	1	4	2
28500	-45.982013900372259	-52.837501851331631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783835554267527	1	3	2	5	7	7	9	12	14	16	20	17	0	3	1	3	2	2	6	7	8	9	10	8	1	1	1	1	2	2	1	1	1	1	3	3
29000	-55.772565555630450	-62.628053506589822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573766880006311	1	3	2	5	6	6	8	12	14	13	20	17	0	3	1	3	3	4	6	5	7	7	12	8	1	1	1	2	1	1	1	2	3	3	1	2
29500	-36.362296571217740	-43.217784522177112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845755540567404	1	3	2	5	7	7	9	12	14	15	21	17	0	3	1	3	4	4	6	7	8	9	12	9	1	1	1	1	1	1	1	1	1	1	2	1
30000	-56.008872870400104	-62.864360821359476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561289605992659	0	2	1	5	6	8	9	13	12	14	20	17	0	3	1	2	1	1	2	7	7	6	12	8	1	1	1	2	3	4	3	2	2	2	2	2
30500	-46.076504600854392	-52.931992551813764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695262042461621	1	3	2	4	6	8	9	12	13	15	20	16	0	3	1	2	4	5	5	7	5	9	9	8	1	1	1	1	1	1	1	2	3	1	2	2
31000	-45.724628704026102	-52.580116654985474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.897236590844111	0	2	1	3	6	9	9	12	13	15	20	18	0	3	1	3	2	4	5	7	8	9	12	10	1	1	1	1	2	3	2	1	1	1	1	1
31500	-54.827115037686895	-61.682602988646266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578971298178658	0	3	2	6	7	7	8	12	14	15	19	17	0	3	1	2	3	2	5	3	7	9	10	10	1	1	1	2	2	1	1	5	2	1	2	1
32000	-41.873834101282192	-48.729322052241564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795074948810482	1	3	2	5	6	7	9	11	13	14	20	15	0	3	1	3	4	4	5	7	8	8	10	10	1	1	1	1	1	1	1	1	1	1	2	1
32500	-46.960782611861994	-53.816270562821366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834378245540057	0	3	2	5	6	7	8	13	11	16	20	17	0	3	1	3	4	5	5	9	7	8	12	8	1	1	1	1	1	1	1	2	1	1	2	1
33000	-42.671571969631948	-49.527059920591320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706960891337182	0	3	2	5	7	8	9	13	13	15	19	17	0	3	1	2	2	5	5	7	7	9	8	10	1	1	1	1	1	1	1	2	1	1	3	1
33500	-55.967129388022457	-62.822617338981829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571359014486101	-1	0	2	4	5	9	9	13	12	15	21	16	0	1	2	3	4	3	2	9	6	8	10	8	1	1	1	1	1	3	5	1	1	1	3	2
34000	-48.915027416132673	-55.770515367092045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446501589203768	1	2	3	6	6	8	8	11	13	16	20	18	0	1	2	2	2	2	4	7	8	9	9	10	1	1	1	2	2	2	1	2	1	2	4	1
34500	-54.512045426258872	-61.367533377218244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749876844540562	-2	1	3	6	5	8	9	12	13	15	21	18	0	1	2	3	3	4	5	7	8	7	10	10	1	1	1	1	1	1	2	2	1	3	2	2
35000	-54.336483577565019	-61.191971528524391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432734470525621	0	3	2	6	6	7	10	11	12	14	21	17	0	3	1	3	2	3	4	6	7	9	7	9	1	1	1	2	1	2	2	2	1	1	4	2
35500	-43.748659275176905	-50.604147226136277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776267236029130	1	2	3	5	6	8	9	11	13	15	19	16	0	1	2	3	3	3	6	5	8	9	12	8	1	1	1	1	1	2	1	2	1	1	1	2
36000	-47.783802361512201	-54.639290312471573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644829437473803	1	3	2	6	6	9	8	12	13	14	20	17	0	3	1	2	2	5	5	7	7	9	12	9	1	1	1	2	1	1	2	2	2	1	1	2
36500	-50.181821132283979	-57.037309083243350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539459274682862	0	3	2	6	7	8	8	13	13	15	18	17	0	3	1	3	2	4	2	7	7	8	10	10	1	1	1	2	2	1	2	2	3	1	2	1
37000	-55.342325290228388	-62.197813241187760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611485218424768	0	2	3	5	7	8	9	12	14	16	20	17	0	1	2	3	1	1	4	7	8	9	12	6	1	1	1	1	3	4	2	1	2	1	1	2
37500	-58.794883933569139	-65.650371884528511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784875626287284	0	1	2	6	5	9	10	13	11	14	20	17	0	1	2	3	3	1	5	9	7	9	10	10	1	1	1	2	1	3	2	2	1	1	3	1
38000	-49.945217488678409	-56.800705439637781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715144698293935	0	3	2	4	6	7	9	12	14	15	20	16	0	3	1	2	3	3	4	7	8	8	12	9	1	1	1	1	1	1	2	2	1	2	2	1
38500	-50.024071395028400	-56.879559345987772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521634252181745	1	2	3	6	6	8	9	12	13	14	19	16	0	1	2	1	2	3	4	4	7	8	12	10	1	1	1	3	2	3	1	2	2	1	2	1
39000	-51.129905009418465	-57.985392960377837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568144026104946	1	3	2	4	7	8	10	12	13	15	20	18	0	3	1	2	2	4	4	7	8	6	12	9	1	1	1	1	2	3	3	1	1	4	1	1
39500	-47.022065495630429	-53.877553446589801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713726997524975	0	3	2	4	6	8	10	12	11	15	20	16	0	3	1	2	2	5	5	9	7	7	12	9	1	1	1	1	1	1	1	1	1	2	2	2
40000	-49.723722752812442	-56.579210703771814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694888681144727	1	3	2	5	6	9	8	12	12	15	20	17	0	3	1	3	2	5	5	7	6	9	9	9	1	1	1	1	2	1	1	2	1	1	4	3
40500	-45.120512865129996	-51.976000816089368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771072123435399	1	2	3	5	6	9	8	12	13	15	20	15	0	1	2	2	4	5	5	6	8	9	12	8	1	1	1	1	1	2	1	2	1	1	2	2
41000	-52.634012355801410	-59.489500306760782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563751276788571	1	3	2	6	4	8	9	12	14	14	19	16	0	3	1	5	3	3	4	7	7	4	8	8	1	1	1	1	1	3	1	2	2	4	3	2
41500	-57.087869062759125	-63.943357013718497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811690510478102	0	3	2	5	7	8	9	11	14	13	20	15	0	3	1	2	4	5	5	7	6	6	12	6	1	1	1	1	1	1	1	1	3	2	2	4
42000	-41.174906676147060	-48.030394627106432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.893549221209498	0	2	3	4	5	7	9	11	14	15	20	17	0	1	2	3	3	4	6	7	8	9	12	9	1	1	1	1	1	1	1	1	2	1	1	2
42500	-50.509905327705880	-57.365393278665252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575764364623916	1	2	3	5	7	9	8	12	13	15	21	17	0	1	2	3	2	3	4	5	7	9	12	8	1	1	1	1	2	3	2	2	3	1	2	1
43000	-60.968084246133003	-67.823572197092375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526560176383597	1	2	3	4	6	9	9	13	12	15	20	17	0	1	2	2	1	3	4	7	5	5	12	6	1	1	1	1	2	4	2	2	4	3	2	2
43500	-52.016399495444361	-58.871887446403733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668325026821976	1	3	2	5	7	7	9	12	13	15	18	17	0	3	1	2	2	4	4	5	4	9	7	9	1	1	1	1	2	1	2	2	4	1	3	2
44000	-35.307133295382677	-42.162621246342049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952230583317606	1	2	3	6	5	8	9	11	13	16	18	17	0	1	2	5	3	4	6	7	8	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
44500	-49.560701940606386	-56.416189891565757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490171035765456	1	2	3	4	7	7	9	12	13	14	19	16	0	1	2	3	4	2	6	6	7	8	12	10	1	1	1	1	1	3	1	3	2	1	2	1
45000	-51.335878026603446	-58.191365977562818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571460946202979	1	2	3	6	7	8	9	12	13	16	21	18	0	1	2	2	4	3	2	6	6	9	12	9	1	1	1	2	1	2	4	2	2	1	2	2
45500	-40.436699859385982	-47.292187810345354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.956446694428609	1	3	2	5	6	7	9	12	14	15	20	16	0	3	1	3	2	4	6	7	8	8	12	10	1	1	1	2	1	1	1	1	1	1	2	1
46000	-42.559975421326158	-49.415463372285529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790558076872126	0	3	2	5	7	9	10	11	13	15	20	18	0	3	1	3	4	2	5	6	8	9	12	9	1	1	1	1	1	3	2	1	1	1	1	2
46500	-51.730982392495854	-58.586470343455225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409273676095163	1	2	3	5	6	8	9	12	14	16	21	15	0	1	2	3	4	4	5	7	7	7	12	8	1	1	1	1	1	2	1	1	3	4	2	1
47000	-45.740710062886357	-52.596198013845729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731432481353549	-2	3	2	5	7	8	9	12	13	15	20	17	0	3	1	3	4	5	2	6	8	9	12	10	1	1	1	1	1	1	2	1	1	1	1	1
47500	-54.203766248868902	-61.059254199828274	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544885198885115	0	1	2	6	6	7	8	13	13	13	20	17	0	1	2	3	2	3	5	7	7	6	12	8	1	1	1	1	2	2	1	2	2	3	1	2
48000	-38.963941698064801	-45.819429649024173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685087439273481	1	2	3	5	6	8	10	13	13	16	20	18	0	1	2	3	4	5	6	7	7	7	12	10	1	1	1	1	1	1	1	2	1	2	1	1
48500	-53.370135195896694	-60.225623146856066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424904757043178	1	3	2	6	7	7	9	13	13	15	20	17	0	3	1	2	1	3	4	5	7	7	12	10	1	1	1	2	3	2	1	4	2	4	2	1
49000	-48.667677143676052	-55.523165094635424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726373142197413	0	3	2	4	5	7	10	13	13	15	20	16	0	3	1	3	2	5	4	7	7	7	12	9	1	1	1	1	1	1	2	2	2	2	2	2
49500	-53.080176737247626	-59.935664688206998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520531744301178	1	3	2	5	5	5	10	11	13	15	20	17	0	3	1	3	3	2	4	5	7	9	10	10	1	1	1	1	1	1	3	2	2	1	3	1
50000	-33.238955321912272	-40.094443272871644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802929500569009	0	3	2	5	7	8	10	12	13	15	20	17	0	3	1	2	4	5	6	7	8	9	10	10	1	1	1	1	1	1	1	1	1	1	2	1
