step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-246.295911628520372	-244.833829544001503	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902904078716268	-1	1	6	11	8	8	10	9	10	12	12	11	10	11	12	9	14	12	10	14	13	13	14	13	13	12	14	12	14	17	16	17	16	17	18	19	16	16	17	19	18	16	17	19	18	21	20	19	18	19	20	22	20	19	22	21	23	22	26	23	25	25	24	25	24	23	27	25	26	26	27	26	27	28	27	28	31	29	34	32	34	34	39	41	0	1	1	16	3	3	8	6	5	13	14	13	5	19	14	5	18	19	6	28	10	12	24	7	4	7	10	9	18	42	29	17	24	17	38	30	10	22	20	42	43	29	29	43	33	44	35	29	37	34	43	47	49	33	51	48	58	48	54	51	60	55	66	60	55	47	72	46	64	64	69	61	69	70	62	70	78	59	80	75	80	80	81	83	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
5500	-234.091062861052279	-232.628980776533410	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.861486631421223	-1	2	5	11	8	9	10	9	7	10	11	10	10	13	12	12	12	11	11	13	12	13	14	11	14	12	14	14	15	17	16	17	17	16	17	16	16	16	17	19	19	18	18	20	18	21	19	19	19	20	22	21	20	20	23	21	22	25	23	24	22	25	25	26	23	24	28	27	26	26	25	27	28	28	27	28	32	30	35	31	34	34	37	41	0	1	2	6	9	9	5	9	3	5	5	5	5	24	18	7	13	12	7	19	7	4	10	8	11	18	17	21	21	31	23	31	31	29	19	25	29	17	25	42	32	39	39	42	34	49	38	34	39	47	46	49	49	47	61	50	42	65	50	55	46	61	65	62	46	52	64	59	60	63	65	71	64	57	55	69	78	64	77	76	80	77	79	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	2	1	1	1	2
6000	-265.086397777311902	-263.624315692793004	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.812572498819039	0	2	5	11	9	10	11	9	7	11	9	7	11	12	10	10	13	12	13	13	14	11	14	13	12	13	14	15	15	16	15	17	17	17	17	19	16	16	18	19	17	19	20	20	18	21	19	20	18	20	20	21	19	21	22	21	22	25	25	23	24	25	26	27	23	25	27	27	26	24	26	28	26	29	27	28	32	30	34	32	36	33	37	42	0	1	2	16	2	9	8	12	3	8	12	3	11	15	3	12	5	16	7	9	6	8	22	13	10	6	25	20	27	28	19	31	28	30	17	35	18	23	30	28	31	45	42	36	27	47	37	42	38	41	53	48	33	40	44	39	50	52	65	54	57	50	66	62	54	57	62	65	70	54	61	63	70	68	73	69	63	76	80	75	79	78	81	83	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3
6500	-278.880941576628800	-277.418859492109902	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.639730638543567	1	2	5	12	8	9	11	10	8	11	11	11	10	13	10	12	13	12	12	13	14	13	15	13	13	13	15	14	15	15	15	18	17	16	17	18	17	15	17	18	17	18	18	19	18	21	19	20	19	19	20	21	21	21	23	21	22	25	25	24	23	25	24	26	24	25	28	26	26	27	27	26	26	28	27	30	31	30	34	32	35	34	38	42	0	1	1	8	2	5	6	5	3	6	15	15	9	10	9	8	16	12	13	11	5	7	22	10	10	11	3	19	16	17	10	34	16	24	26	37	29	12	21	23	30	10	21	37	28	49	41	39	40	40	27	38	35	39	35	41	36	47	55	35	54	57	61	33	57	61	73	48	63	59	59	57	63	69	63	74	75	64	78	76	79	66	67	83	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	1	1	1	3	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	2	2	2	2	2	3	1	3	1	2	1	4	1	1	1	4	1	1	1	2	1	1	1	1	2	3	2	1	1	3	5	3
7000	-244.304357567073225	-242.842275482554356	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.772336327325273	-1	1	6	11	8	9	10	10	9	12	11	11	11	11	11	11	14	13	11	14	13	12	13	12	12	13	14	14	16	16	15	17	17	16	17	18	16	16	15	18	18	18	18	19	18	20	19	20	20	19	22	21	20	22	24	21	23	25	25	24	25	25	25	26	24	24	27	26	25	26	28	27	28	28	28	29	31	30	34	32	35	33	37	41	0	1	2	6	3	5	5	9	3	16	6	6	8	9	6	7	4	12	9	24	13	15	19	8	12	12	23	26	27	31	21	30	17	20	39	29	26	19	27	30	34	30	28	29	39	45	41	30	40	20	46	50	50	46	48	40	53	26	57	48	57	54	43	56	57	51	51	61	54	61	68	61	64	64	61	75	71	73	77	60	79	77	81	83	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	5	1	3	1	1	4	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1
7500	-267.757273133458796	-266.295191048939898	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.794551499081148	0	2	6	11	9	9	11	10	8	11	11	10	10	13	11	12	14	12	11	13	13	12	14	12	12	13	13	14	15	16	15	18	17	15	16	18	16	17	16	19	18	18	20	18	18	21	19	20	19	20	20	21	21	21	24	21	22	23	24	24	24	24	25	25	23	25	28	25	26	26	25	27	27	29	26	29	31	29	35	33	35	33	37	40	0	1	2	6	3	3	12	6	2	6	8	5	5	4	13	9	4	6	8	15	25	4	24	13	13	4	4	18	14	28	24	18	28	28	31	30	26	37	19	32	38	23	44	17	22	48	36	30	35	30	35	33	42	36	65	45	49	33	46	57	46	47	65	58	50	57	75	49	64	71	61	55	68	73	59	72	76	73	80	77	82	77	77	80	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3
8000	-304.983829490416895	-303.521747405897997	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.600836402111129	-1	1	6	11	7	9	10	10	8	11	12	9	10	13	11	11	13	13	12	12	14	13	13	12	14	11	14	14	16	16	14	17	18	16	18	18	16	17	16	17	19	19	20	19	17	22	19	21	19	20	21	21	18	22	24	22	22	26	26	24	25	25	26	26	23	24	27	27	26	26	27	25	27	28	28	29	31	30	34	32	35	34	38	39	0	1	1	7	2	5	9	5	3	9	16	9	9	4	8	6	8	20	6	5	24	16	24	8	5	12	16	13	18	28	7	37	21	24	28	38	19	14	31	12	40	32	53	39	7	36	35	26	6	34	42	44	40	48	54	50	49	43	44	57	38	46	57	53	57	57	61	72	60	60	69	47	59	48	73	68	54	63	80	78	77	70	77	82	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	2	2	1	1	1	3	1	2	1	2	2	1	3	1	2	1	1	5	2	1	4	5	2	2	1	1	1	1	1	1	3	3	1	3	1	2	3	1	1	1	1	1	1	1	2	1	3	1	1	5	2	1	1	2	3	3	3
8500	-242.576606452350319	-241.114524367831450	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963971160472430	-1	1	6	12	9	8	8	11	10	11	12	11	10	12	11	11	13	13	12	13	13	11	14	12	14	11	14	14	14	16	14	16	17	16	16	19	17	15	16	19	19	18	20	19	16	21	20	18	18	21	21	21	21	21	23	19	22	26	25	24	23	26	25	25	24	24	25	26	26	26	27	25	27	28	25	29	31	29	34	33	36	35	38	41	0	1	2	8	7	3	3	9	6	5	10	5	6	5	5	7	13	19	15	10	22	9	20	15	4	5	21	16	12	17	26	27	27	27	17	49	30	16	28	33	37	45	42	37	20	49	44	34	27	30	41	47	40	48	50	42	41	64	61	50	36	65	61	46	40	47	56	60	64	60	66	55	58	68	61	62	78	73	80	77	79	80	82	81	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
9000	-243.827778850002204	-242.365696765483335	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.840205684141717	0	1	4	12	8	9	11	10	6	11	11	10	10	13	10	12	14	13	13	13	14	12	15	12	13	12	15	14	16	16	13	16	16	16	17	19	16	16	17	17	18	18	20	17	18	21	20	19	19	20	21	21	20	21	22	22	23	25	25	23	23	25	25	26	25	23	28	26	26	27	28	28	27	27	27	30	30	31	34	31	34	35	37	41	0	1	2	8	3	5	12	6	3	12	8	6	5	10	5	13	22	10	10	10	24	11	31	11	10	15	14	20	25	24	16	17	13	18	23	39	14	26	27	23	30	28	48	23	29	47	41	41	31	36	49	43	45	45	50	53	55	57	55	56	51	56	61	59	60	52	69	55	57	64	73	68	65	58	62	67	71	73	80	67	67	76	82	79	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	4
9500	-238.165917527242385	-236.703835442723516	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.879000569183973	0	2	5	12	7	10	10	10	8	12	12	9	10	12	12	12	14	12	13	13	14	13	15	12	13	12	14	13	14	15	14	16	16	16	18	18	15	14	16	16	18	18	18	19	18	21	20	20	20	21	21	21	21	21	24	22	22	25	23	23	24	24	25	26	24	23	27	25	26	26	26	27	28	28	26	30	31	30	35	32	35	33	38	41	0	1	2	7	3	12	9	12	3	12	12	9	9	13	13	7	19	13	4	8	6	15	25	6	24	6	10	16	16	22	19	16	21	28	20	39	15	16	4	27	34	32	39	42	29	45	44	41	32	36	44	44	39	42	60	47	47	61	51	52	52	51	57	57	51	54	64	65	68	62	55	70	64	75	68	67	76	67	82	74	82	76	81	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3
10000	-320.117379594155750	-318.655297509636853	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.547112489070398	0	2	6	11	8	9	11	10	9	12	12	9	11	13	12	9	14	13	12	14	13	12	14	12	13	13	13	15	16	16	15	17	17	15	15	18	16	16	18	17	18	19	20	18	17	21	19	20	18	20	20	18	21	21	23	22	22	25	26	24	23	26	25	26	23	24	27	27	26	26	27	27	28	28	27	30	31	30	35	31	35	34	37	41	0	1	2	12	3	2	16	6	5	9	16	3	16	15	7	5	10	9	9	19	5	8	22	8	4	13	8	26	17	23	26	29	4	14	19	38	28	15	22	20	37	37	36	29	20	30	32	41	38	41	39	23	42	40	46	43	25	61	57	46	46	60	51	65	46	57	58	63	51	34	30	58	55	59	56	67	59	33	64	68	80	67	81	80	1	1	2	1	1	4	1	1	1	2	2	2	1	1	1	1	1	1	2	1	4	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	2	1	2	1	1	2	3	2	1	1	1	1	3	1	2	1	1	3	1	3	1	1	2	2	2	1	1	2	1	3	5	6	1	2	2	2	1	2	7	5	1	1	4	2	5
10500	-266.760547598343692	-265.298465513824794	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.749871987880096	0	2	6	12	10	9	11	8	10	10	12	11	11	11	11	12	13	12	12	14	13	11	14	13	14	13	15	15	14	17	15	18	17	16	17	18	15	16	18	18	19	19	19	20	18	21	19	21	19	20	21	22	21	20	23	22	21	25	25	23	24	25	24	25	24	23	26	26	25	27	28	26	27	28	27	28	30	31	35	32	35	34	37	41	0	1	2	9	8	8	8	3	1	8	13	10	5	5	9	5	15	10	7	7	18	6	11	5	11	13	26	19	14	12	24	38	21	23	21	28	8	27	20	27	36	28	30	30	30	49	39	33	38	32	44	36	36	39	48	50	30	57	66	50	39	46	57	56	56	57	60	63	49	69	72	65	68	68	69	72	68	62	80	77	80	76	80	83	1	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	3	2	2
11000	-222.824289965792815	-221.362207881273946	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.968094187469092	1	2	6	11	8	9	11	10	9	12	12	11	11	11	12	11	13	13	13	14	12	13	14	12	14	13	14	14	14	15	15	18	17	15	17	18	16	17	18	17	17	18	17	20	19	21	19	20	19	21	22	21	20	21	23	20	23	23	25	23	24	25	25	25	24	23	27	25	25	27	28	28	27	29	26	29	31	30	35	32	35	34	39	40	0	1	2	6	3	5	6	9	5	12	13	9	6	8	6	9	9	13	12	21	8	12	11	14	21	6	17	9	12	19	19	37	30	20	37	40	25	34	35	30	27	35	30	43	35	49	36	43	38	53	47	53	38	49	38	43	54	51	58	44	46	65	57	65	57	54	59	60	61	69	63	57	59	67	69	67	74	74	82	74	80	80	79	83	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
11500	-235.007289346357538	-233.545207261838669	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.868688826151392	-1	1	5	11	9	8	10	9	7	12	12	11	10	12	12	11	13	12	12	13	14	13	15	11	14	11	15	13	15	15	15	17	17	16	17	17	16	16	17	19	17	18	19	20	18	22	19	20	19	21	21	21	20	22	23	22	23	26	24	25	24	24	26	26	24	23	28	26	27	26	27	28	27	28	28	29	31	30	34	33	35	34	39	41	0	1	2	9	9	9	8	9	3	8	13	8	3	16	7	7	13	13	16	12	10	4	17	9	18	5	24	4	15	18	4	20	23	25	25	11	30	21	29	33	23	29	42	33	41	42	39	43	33	40	43	49	45	50	50	51	48	62	55	57	57	31	65	61	55	51	73	46	59	46	61	68	59	58	59	71	78	75	80	78	82	77	82	83	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1
12000	-265.084072074061112	-263.621989989542215	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.769431379385466	0	1	5	11	8	9	9	11	7	11	10	10	10	11	11	10	13	11	13	14	14	13	15	13	13	13	13	15	15	16	15	17	17	16	17	19	16	16	18	18	18	18	18	18	19	21	19	19	19	21	20	20	20	22	23	21	22	26	23	24	24	25	25	27	24	24	25	27	27	26	27	27	28	28	28	29	32	30	35	33	33	31	38	40	0	1	1	6	9	9	9	11	3	6	9	6	5	7	6	7	8	16	14	26	24	12	27	15	14	13	10	25	22	27	24	20	23	27	23	40	28	10	33	34	30	23	13	34	33	37	43	43	42	42	45	30	39	52	54	45	27	61	38	51	54	53	61	70	57	53	56	51	58	67	65	67	71	58	71	69	78	76	81	78	77	76	79	83	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	4	1	1	3	1	1	1	1	1	2	1	1	1	1	4	2	5	2	1	4	1	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-217.746329424214508	-216.284247339695639	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973005499462867	0	2	4	12	10	9	11	11	7	9	10	11	10	12	12	12	13	11	13	13	13	13	15	12	14	13	15	14	16	15	15	17	17	17	16	18	15	16	16	19	18	17	19	19	18	21	19	20	17	20	21	21	21	20	23	21	22	25	24	23	25	24	25	24	23	23	28	26	26	27	27	27	28	27	25	29	31	31	35	32	36	34	38	40	0	1	2	5	10	9	5	6	3	9	10	6	10	18	8	18	7	6	8	24	5	4	14	13	8	8	20	4	25	4	15	20	27	23	17	32	7	28	26	36	33	39	33	32	32	43	35	41	37	41	44	44	35	32	52	41	54	62	66	53	55	57	65	52	52	51	70	62	63	62	58	61	68	68	55	71	68	72	82	77	82	80	81	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-243.423745017774962	-241.961662933256093	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.885606118736251	0	2	5	12	7	9	10	10	10	11	11	9	10	12	11	12	12	12	11	14	14	12	15	12	13	13	14	13	16	15	16	18	17	16	18	19	16	17	18	18	17	18	19	18	19	21	20	21	20	21	21	20	20	22	23	22	22	25	24	24	24	26	25	27	24	24	27	27	26	26	27	27	28	28	26	29	32	31	35	32	35	35	37	39	0	1	2	9	3	5	6	6	12	12	6	5	5	13	12	7	8	10	6	24	28	7	17	11	4	15	11	9	20	26	30	33	30	25	33	32	19	27	38	37	27	37	33	29	24	36	31	53	44	39	53	36	44	52	48	40	53	55	32	54	46	66	55	62	51	32	58	62	60	39	56	69	58	71	63	59	76	76	77	76	80	77	82	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1
13500	-267.225844630359404	-265.763762545840507	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.715696491186510	1	2	5	12	8	9	9	11	10	12	12	10	10	13	11	10	14	12	13	14	14	12	14	13	14	12	14	14	15	16	16	15	17	16	17	19	17	15	17	18	18	18	20	18	17	21	19	20	19	20	20	21	19	21	23	21	22	26	25	25	23	25	25	25	24	24	27	26	25	26	25	28	28	27	26	29	30	30	34	31	35	34	38	41	0	1	1	16	1	5	3	7	6	16	15	2	7	15	13	7	18	13	16	18	10	6	11	6	12	12	11	16	11	22	17	11	21	24	17	40	32	19	29	20	38	37	30	38	32	51	31	36	34	47	47	53	31	41	43	50	45	65	39	61	50	56	50	66	57	55	58	64	24	61	66	75	68	75	60	63	74	70	77	76	82	72	79	83	1	1	2	1	3	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	5	1	1	1	1	1	1	2	1	2	2	1	1	3	2	2
14000	-271.084904952587749	-269.622822868068852	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.755752304561241	-1	1	5	10	9	9	11	11	8	12	12	10	10	13	12	12	14	11	13	13	14	11	14	12	13	11	14	14	15	15	15	17	17	15	16	19	15	16	17	19	18	18	19	18	18	22	19	19	19	20	22	18	20	19	22	22	23	26	25	24	25	25	25	26	24	24	27	27	25	26	27	27	27	29	24	29	30	31	33	33	35	34	39	41	0	1	2	6	3	9	4	5	3	6	12	6	6	8	5	4	22	6	6	16	16	5	24	6	15	4	10	10	25	25	10	34	30	19	7	25	15	31	22	52	34	29	32	38	11	50	52	32	41	52	32	30	44	45	54	43	44	75	57	57	51	75	55	75	56	54	70	59	60	51	62	59	58	70	40	68	73	74	76	70	80	80	76	83	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	4	2
14500	-244.973052216057624	-243.510970131538755	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.924154972510551	0	1	5	10	9	8	7	11	8	12	11	10	11	12	11	12	13	12	12	13	13	12	15	13	14	11	12	14	16	16	15	17	17	16	17	18	16	15	18	16	18	17	19	20	15	22	19	19	19	20	22	20	20	21	24	21	22	25	26	24	23	25	25	27	24	23	26	23	26	27	28	27	27	28	27	29	29	30	33	32	35	35	37	42	0	1	2	5	6	7	2	5	7	13	4	9	12	4	5	26	18	15	4	13	26	13	24	10	18	12	12	16	16	24	20	29	37	14	29	30	20	21	35	28	42	21	32	36	20	54	33	31	42	36	41	41	43	48	57	49	36	56	46	68	49	68	68	63	51	47	60	52	60	53	64	63	55	59	68	74	70	77	80	74	79	79	82	83	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2
15000	-257.348271790050205	-255.886189705531308	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.775990107229804	0	1	6	11	8	9	11	10	7	11	12	10	11	11	11	12	14	12	13	13	13	13	14	11	13	13	15	14	15	15	15	15	17	17	14	19	16	15	17	17	17	18	19	20	19	22	20	21	19	19	18	22	19	21	23	21	22	25	25	24	24	24	26	25	24	24	27	27	27	25	27	27	27	27	27	28	31	30	34	32	35	34	37	42	0	1	2	6	9	9	6	5	3	6	24	5	6	6	5	12	11	10	12	15	6	14	11	5	15	8	25	11	19	26	26	22	30	29	18	33	30	22	26	29	30	29	33	10	41	47	51	50	34	32	34	51	41	45	48	45	47	61	60	56	48	48	62	66	40	55	60	62	63	60	47	59	64	59	55	64	75	66	77	64	80	80	79	83	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1	1	2	2	2	3	2	2	2	2	1	2
