"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"3002e7e19e","seq-0.75",63,0.566666666666667,0.201770833333333,0.540079365079365,0.716468253968254,1,0,0,1,0.424358199152298,249
