step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-491.712315072697095	-498.567803023656495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712878870315991	0	2	4	4	4	7	9	6	7	5	7	7	8	9	10	10	11	11	9	13	12	15	13	14	15	14	15	17	16	16	15	17	15	16	19	16	19	19	18	18	19	17	20	18	20	21	21	20	20	20	21	21	21	23	21	22	20	21	21	23	20	22	22	23	22	23	24	25	23	24	23	23	24	24	25	25	23	22	23	25	24	26	26	28	25	26	27	27	27	31	33	33	36	36	40	0	1	2	2	2	10	8	2	8	2	4	4	8	6	12	19	13	14	13	15	19	26	15	15	21	20	24	31	20	31	21	31	26	22	27	22	30	44	29	36	44	33	36	32	41	37	37	41	44	44	57	35	35	44	38	49	39	44	32	51	40	52	41	55	45	50	60	48	57	69	51	61	62	62	64	77	57	61	52	54	77	77	73	75	81	81	83	85	73	81	90	85	91	91	93	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	3	1	5	2	2	2
5500	-522.715768977245830	-529.571256928205230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730178229531632	0	2	4	5	4	6	9	6	7	5	8	7	7	8	10	10	11	11	11	12	12	14	14	13	13	14	15	14	17	16	15	16	14	16	19	17	20	18	20	18	17	20	21	18	19	21	21	20	20	20	22	21	21	22	22	23	20	22	20	21	20	22	23	23	21	22	22	25	24	25	23	24	25	24	25	24	23	25	24	24	25	27	26	28	26	26	28	27	30	31	33	34	36	36	38	0	1	2	2	2	10	12	10	4	2	8	10	4	6	8	13	13	6	16	15	16	20	20	20	21	20	33	25	27	21	25	25	20	33	29	33	32	32	22	26	32	36	36	32	32	32	37	44	44	32	60	61	36	48	49	46	22	45	31	57	36	61	54	49	45	59	57	80	57	77	39	52	61	62	64	77	57	72	61	58	77	77	73	75	57	81	83	85	87	86	85	90	91	91	92	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	4	2	1	1	2	1	2	3	1	2	1	2	1	1	3	2	1	1	3	2	2	1	2	2	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	2	3	4	2	2	1	3
6000	-504.788108794523168	-511.643596745482569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690277606423630	1	3	4	5	4	6	9	7	7	5	9	7	8	9	10	10	12	10	12	12	12	14	14	15	14	13	16	16	17	16	15	16	15	16	18	16	19	19	17	18	17	19	21	18	19	20	18	21	20	20	22	22	21	21	21	20	21	20	22	23	20	22	23	23	23	22	24	23	24	25	24	23	24	24	23	24	23	24	25	25	25	26	26	29	25	26	27	27	30	32	31	33	35	36	40	0	1	2	3	2	10	12	4	10	2	4	4	4	6	12	13	16	14	16	15	13	26	20	20	21	20	23	25	27	21	21	21	26	22	29	22	32	41	26	36	30	34	24	41	41	37	25	38	44	32	57	61	36	38	38	32	39	44	44	57	40	61	54	32	56	37	57	47	57	77	60	61	62	52	55	57	57	43	61	54	77	77	62	75	77	81	79	81	79	77	85	91	92	91	92	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	3	2	2	2	3	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	4	3	1	1	4	3
6500	-576.430026750164984	-583.285514701124384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586841314412252	1	2	5	4	4	6	8	7	8	6	9	8	8	9	11	9	12	10	12	11	12	13	12	14	15	15	15	17	17	15	16	16	16	17	18	14	18	18	20	18	19	19	21	19	18	21	21	21	20	20	22	18	21	21	21	22	21	22	22	21	21	22	21	22	22	23	23	23	24	25	23	24	24	25	25	23	22	22	24	25	24	25	26	28	25	26	28	26	29	31	32	34	36	36	40	0	1	2	2	2	2	6	1	1	2	8	2	2	9	11	13	13	10	16	11	13	20	8	8	21	22	23	21	27	21	30	30	22	24	33	22	32	32	33	33	32	36	42	45	32	28	49	45	45	45	60	24	29	41	44	38	34	45	50	39	52	33	49	28	49	49	60	37	57	76	60	78	61	62	55	57	57	61	43	54	77	77	79	75	77	81	83	81	83	82	82	91	90	82	93	1	1	1	1	1	2	1	3	4	3	1	3	4	1	1	1	2	2	2	1	2	1	2	5	2	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	2	3	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	3	3	1	2	3	2
7000	-506.425272921910050	-513.280760872869450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700967085251086	0	2	5	4	4	7	9	6	7	5	9	7	8	8	10	11	12	11	10	12	12	14	12	15	14	13	15	17	17	15	16	17	15	17	18	17	19	19	19	19	18	20	20	16	19	21	21	21	21	21	22	21	21	23	21	21	21	22	22	20	21	23	22	23	23	22	24	23	23	25	23	23	25	25	25	24	23	24	25	25	25	27	26	28	25	26	27	27	30	31	33	34	35	37	39	0	1	4	2	2	10	10	4	10	4	4	2	12	10	8	19	13	11	13	11	13	26	11	20	21	20	20	25	24	21	30	44	26	24	29	22	28	41	33	36	32	36	36	30	32	30	45	41	45	45	60	43	40	63	45	45	60	45	50	39	34	61	45	55	56	44	69	66	60	77	60	52	62	72	64	77	57	72	40	68	77	85	79	75	77	77	83	77	87	76	90	90	90	92	91	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	2	3	1	1	2	2	2
7500	-514.913249499324593	-521.768737450283993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662354584683983	0	2	4	3	4	5	8	6	6	6	9	7	9	9	10	10	11	11	12	11	12	14	14	15	14	15	15	16	17	16	15	16	16	16	18	16	18	18	17	18	19	19	19	17	18	21	20	21	21	20	22	19	21	23	22	23	20	21	19	21	20	23	23	23	22	22	23	25	24	25	24	22	24	25	25	22	23	24	24	24	25	26	26	28	25	25	27	26	29	30	33	33	37	36	40	0	1	2	1	4	2	12	2	5	6	12	8	12	6	11	13	13	14	16	15	16	20	20	20	21	22	20	19	23	31	21	21	26	24	23	23	32	44	24	36	38	27	24	28	44	47	37	45	44	38	60	40	36	48	49	48	42	41	32	57	36	61	38	55	48	50	51	49	57	77	51	61	62	62	64	57	57	72	61	54	77	77	62	75	77	77	83	85	62	82	85	90	92	90	94	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	3	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	3	2	4	1	2	2	2
8000	-511.994812352419785	-518.850300303379186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668998205978414	-1	3	4	2	3	7	8	5	6	5	8	5	8	8	10	10	10	11	11	12	12	14	14	14	14	15	15	16	15	16	15	16	16	17	18	17	19	18	19	19	18	20	20	18	19	20	20	20	19	20	21	21	19	23	21	23	21	21	22	23	20	22	22	22	21	22	23	23	23	25	22	22	24	24	25	25	23	23	26	26	24	26	26	27	25	26	27	26	28	30	33	32	33	37	41	0	4	2	1	4	10	12	2	2	2	12	2	12	9	6	13	7	6	16	10	19	20	20	20	21	22	23	25	23	25	21	25	26	22	29	26	38	32	22	36	32	36	40	32	25	37	37	32	44	41	39	61	36	47	45	65	39	38	58	51	35	61	48	46	49	50	51	41	57	60	51	43	43	62	64	77	57	72	61	68	77	85	73	75	77	85	83	81	87	85	82	90	90	93	94	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	4	1	2	3	2
8500	-528.651709251316902	-535.507197202276302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674073749240592	0	2	4	1	2	6	10	7	7	5	9	7	8	8	10	10	10	10	12	12	12	15	13	15	15	11	15	16	16	17	15	16	15	16	18	17	19	19	19	19	17	19	20	18	20	22	21	22	20	19	21	22	21	22	20	22	20	20	22	22	20	22	22	22	22	23	23	25	23	25	23	23	24	24	26	24	22	24	26	25	23	27	26	28	25	24	27	27	29	31	32	34	37	34	39	0	4	2	1	4	10	12	10	10	4	8	10	8	6	11	13	13	14	17	8	13	26	26	26	21	15	23	31	23	31	21	21	26	22	20	22	41	41	22	33	28	36	36	41	38	37	44	44	31	32	39	36	43	49	25	49	39	32	50	51	36	61	41	55	49	46	51	41	57	69	51	43	40	62	64	77	57	72	62	54	77	77	73	75	77	81	62	86	87	82	85	90	90	82	93	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	2	2	2	1	4	2	2	1	2	3	1	1	1	1	1	1	2	2	2	2	1	3	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	3	2	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	3	1	2	4	1
9000	-502.465588411387102	-509.321076362346503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714031285439317	0	3	5	2	4	7	9	6	8	4	9	7	8	8	11	10	11	11	11	11	12	15	13	12	15	14	14	16	14	17	16	15	13	15	18	17	19	18	20	18	18	19	20	19	20	21	20	19	19	21	22	22	21	23	21	21	21	21	22	23	21	22	21	22	23	23	23	25	23	22	23	23	23	25	25	24	23	24	24	24	24	27	24	28	26	25	28	28	28	31	32	34	37	36	41	0	4	2	1	4	10	12	2	10	4	12	4	12	6	11	13	13	12	13	12	16	33	15	20	21	33	23	19	23	25	21	21	20	33	29	22	28	32	26	36	32	36	33	32	41	25	37	32	25	41	57	61	42	63	49	49	39	48	50	51	40	61	38	55	56	50	51	50	57	57	51	61	62	62	64	70	70	72	73	50	77	77	62	75	77	81	83	81	83	82	85	85	90	90	93	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	2	2	2	1	2	1	3	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	3	4	3	3	2
9500	-527.688948981828844	-534.544436932788244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580740840071034	1	2	5	3	4	6	8	7	7	5	9	6	8	8	10	10	11	10	11	12	12	14	12	14	15	14	15	16	16	17	15	16	15	16	18	16	19	18	20	18	19	19	20	19	17	22	21	22	20	20	22	20	21	22	20	21	21	21	21	23	22	22	22	22	22	23	24	25	24	23	24	23	25	24	25	25	24	25	25	24	25	26	25	29	26	26	26	27	30	32	32	31	37	34	40	0	1	4	2	4	4	10	12	10	2	4	2	12	9	12	13	16	9	16	6	19	6	15	20	21	20	23	21	27	31	21	21	26	24	20	26	32	32	22	22	32	36	36	32	32	37	45	44	44	38	39	42	35	45	41	44	39	45	44	51	52	52	44	55	56	50	51	54	57	57	60	52	62	61	64	70	70	72	62	49	77	77	43	75	77	81	72	82	83	85	92	86	94	91	90	1	1	1	1	1	2	3	1	2	1	3	2	1	1	2	1	1	1	1	2	1	5	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	3	2	2	2	3	2	1	2	2	2	1	1	1	1	3	3	1	1	1	2	1	1	2	1	1	1	1	2	1	3	2	1	1	2	2	1	2	1	1	1	2	3	1	2	2	2	1	1	2	1	2	2	1	3	2	2	3
10000	-497.056810837846967	-503.912298788806368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695114591316154	0	2	4	3	4	7	10	7	8	5	8	7	8	9	11	10	10	9	12	12	13	15	14	14	13	14	13	15	15	15	15	16	15	17	18	17	20	19	20	18	17	19	21	18	20	20	20	21	19	21	21	21	19	22	21	22	22	20	20	22	20	22	22	23	23	23	22	24	23	24	23	22	24	25	25	25	25	24	25	23	24	27	26	29	26	25	27	26	29	29	31	33	36	36	40	0	1	4	2	4	10	11	3	6	2	8	10	12	4	11	14	13	8	13	15	19	26	27	20	19	20	20	25	27	21	21	21	26	22	24	26	32	44	35	36	32	36	36	32	41	32	32	32	31	38	39	61	36	45	45	45	51	44	38	51	40	61	48	55	56	50	51	48	57	57	51	61	62	52	64	70	81	72	61	54	69	77	79	75	77	81	74	81	79	85	82	82	91	91	94	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	2	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	3	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	3	2	2	3
10500	-520.811786893977228	-527.667274844936628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651026275257121	0	2	3	4	4	6	9	8	7	5	7	8	8	8	9	10	11	10	11	12	13	15	13	14	15	12	16	17	15	17	15	15	16	17	17	15	18	17	20	18	18	19	20	18	19	22	20	20	21	19	21	22	21	21	19	20	22	22	21	23	21	22	22	21	22	22	22	24	23	23	22	23	25	24	24	24	26	25	25	25	24	27	24	29	25	26	27	28	29	31	33	35	36	37	38	0	1	2	3	2	5	6	2	10	4	3	11	6	6	8	13	10	14	16	10	16	26	11	20	21	8	24	31	23	25	21	21	26	26	29	23	32	32	20	33	32	23	22	38	38	47	37	41	45	32	39	22	42	38	38	44	51	47	50	51	20	61	44	55	56	47	51	54	57	57	51	62	62	62	64	70	85	72	72	54	69	85	52	75	70	81	83	77	52	82	90	90	91	92	91	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	3	1	1	4	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	4	1	2	3	2	1	2	1	2	2	1	2	1	3	1	2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	4	2	1	2	2	1	2
11000	-478.590465656394883	-485.445953607354284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699205504417111	0	2	4	3	4	6	9	6	8	5	8	7	8	7	10	9	11	10	11	11	12	13	12	15	14	14	16	16	17	16	16	16	14	15	18	16	17	18	19	18	17	19	19	18	18	21	21	20	20	19	20	20	20	22	21	22	21	21	21	22	21	23	22	23	22	22	23	24	24	22	23	23	24	25	25	24	25	24	26	25	24	27	26	27	23	25	26	27	29	31	33	35	37	37	40	0	1	2	2	4	10	12	4	10	4	8	6	12	10	6	13	13	14	16	15	17	23	20	20	21	22	24	25	23	25	25	25	22	22	23	26	32	32	22	33	21	26	33	32	32	44	32	32	45	41	39	42	36	41	45	49	51	48	50	51	52	52	48	55	41	50	60	37	57	57	60	61	61	52	64	70	85	72	74	54	85	85	73	75	70	81	62	77	87	82	90	90	91	91	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	3	3	2	1	2	1	2	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	3	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	2	2	2
11500	-476.819418742387256	-483.674906693346657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695497606080518	0	2	4	5	4	6	9	7	8	4	9	7	8	8	9	10	12	9	12	10	11	13	13	14	14	14	14	16	15	16	13	14	16	15	18	16	19	18	18	18	17	19	20	19	19	22	20	20	19	20	20	22	20	22	20	22	21	22	20	21	20	22	23	22	23	22	22	23	24	22	23	23	24	24	24	24	26	25	25	24	24	27	26	28	25	25	25	27	29	31	33	34	37	36	39	0	1	2	2	2	10	12	4	6	2	5	4	4	3	8	13	13	6	16	15	11	20	20	20	21	22	23	25	27	25	21	31	26	26	29	26	38	32	33	36	32	36	35	38	41	55	37	41	31	38	39	61	42	38	41	55	51	55	38	51	40	61	54	55	56	50	51	54	57	57	51	53	62	52	64	70	85	72	72	68	70	70	52	64	81	81	72	81	87	85	90	90	91	91	91	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	1	2	3	1	1	2	2	2
12000	-482.846522022250497	-489.702009973209897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684340309118923	0	2	5	4	3	7	9	7	6	5	8	7	8	9	10	11	10	10	11	12	12	15	13	14	15	11	15	17	16	15	15	15	14	15	18	17	17	18	20	19	19	19	21	18	19	21	19	21	19	20	21	22	20	21	21	22	21	20	21	23	20	21	22	22	23	22	24	24	23	23	23	23	23	25	25	24	26	25	25	25	24	27	25	29	26	25	27	26	30	32	33	35	36	37	40	0	1	4	2	2	4	12	4	10	2	4	2	10	11	8	13	12	14	13	26	13	33	26	20	21	11	23	25	24	21	21	21	20	26	23	22	32	32	22	36	32	36	42	21	32	47	37	38	44	41	39	61	40	41	44	49	39	41	45	51	42	61	54	45	56	50	60	54	57	57	51	52	61	62	64	70	81	72	73	68	70	77	62	75	69	81	83	81	87	82	82	90	91	93	90	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	3
12500	-466.638031097013936	-473.493519047973336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774883634442580	1	2	5	3	3	5	8	7	7	6	10	6	8	7	11	10	11	10	11	12	13	15	14	13	14	14	16	15	17	16	16	16	15	16	18	17	18	19	19	18	19	19	21	18	19	22	21	21	19	19	21	20	21	22	21	21	21	22	21	23	22	22	22	23	22	21	24	25	23	23	24	24	23	24	25	24	25	23	25	24	24	26	25	29	26	25	26	27	29	30	32	33	36	35	41	0	1	4	2	2	4	4	12	6	6	8	4	12	6	2	7	16	14	13	15	19	26	20	20	21	20	23	21	23	25	25	21	26	26	23	33	32	44	33	36	32	36	36	32	44	37	44	38	32	44	39	42	42	48	49	44	39	47	44	51	52	52	49	55	56	50	51	48	57	57	60	78	62	62	64	69	81	52	73	54	70	77	73	75	77	81	83	85	87	82	90	91	91	91	94	1	1	1	1	1	1	3	1	1	1	1	2	1	1	5	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2
13000	-501.391555365560976	-508.247043316520376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763451451334182	-1	2	3	4	4	7	10	7	7	5	10	7	9	8	9	11	11	11	12	13	12	14	11	14	15	15	14	16	16	16	15	17	16	16	18	16	20	18	18	18	16	19	21	19	19	22	19	22	20	20	20	19	21	22	22	22	21	21	21	22	20	23	22	23	23	21	24	25	23	23	23	24	22	23	26	25	25	23	25	23	24	26	25	28	26	26	28	28	30	32	32	34	36	36	38	0	1	2	2	2	4	12	4	10	3	8	4	9	10	12	13	13	6	16	23	16	20	15	20	21	22	20	21	27	25	21	41	22	22	29	27	32	41	33	36	31	36	20	32	32	47	32	32	41	31	39	40	42	37	38	44	51	45	38	51	52	73	44	55	56	47	57	80	57	57	51	78	61	73	64	70	81	43	74	54	70	77	62	75	77	81	79	81	87	85	82	91	91	91	91	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	4	2	2	1	1	2	2	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2
13500	-490.803476551102449	-497.658964502061849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651361427880852	0	2	5	4	3	6	6	8	8	5	10	7	8	7	9	10	11	10	11	12	12	14	13	13	13	15	15	15	17	16	16	17	15	16	19	16	20	19	19	17	18	19	20	19	19	21	19	20	20	20	21	20	22	20	22	22	22	21	21	22	22	22	22	22	22	22	24	23	24	23	23	22	24	25	26	25	25	23	25	25	24	27	26	29	26	25	27	26	29	31	33	32	37	36	41	0	1	2	2	2	10	3	6	10	4	15	7	7	10	4	13	16	14	13	15	16	20	20	15	21	22	23	25	24	19	21	21	22	20	29	26	47	32	20	36	32	24	36	41	41	47	41	41	31	32	39	42	43	44	48	49	51	41	50	51	52	52	54	48	45	50	60	49	57	57	60	42	43	62	55	70	81	52	61	68	70	77	62	75	77	81	83	81	87	81	82	85	91	92	94	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	4	1	1	4	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	2	3
14000	-514.960974965219066	-521.816462916178466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726328370092306	1	2	4	4	4	6	9	5	6	5	10	7	8	8	10	10	11	10	11	12	13	14	12	15	14	13	16	17	14	16	16	16	15	16	18	17	19	17	17	19	18	19	20	18	20	22	21	20	19	21	20	20	21	22	21	23	20	20	22	23	21	22	22	23	21	22	22	23	24	22	22	23	25	22	26	25	25	23	25	25	23	26	25	28	26	25	27	25	29	31	33	33	35	37	40	0	1	2	2	2	10	12	2	10	4	6	4	8	6	7	13	13	14	13	15	16	26	15	20	21	23	23	31	23	25	25	21	26	26	23	22	44	32	33	36	32	22	36	32	38	37	37	41	41	49	39	36	42	38	49	65	39	44	45	71	40	61	45	50	31	48	51	45	57	57	51	52	62	42	64	70	81	52	74	45	70	77	74	75	77	81	83	81	87	82	85	77	90	90	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	4	4	2	2	2
