step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
64500	-230.428203378988286	-228.704611970420785	-1.723591408567511	0.000615704735875	0.000120970926894	0.196475550446973	0.427759339875400	0	3	2	4	5	4	7	11	10	12	14	15	14	16	17	16	21	23	20	25	27	28	0	3	1	3	2	3	6	4	4	8	10	11	7	11	11	8	12	14	8	15	17	17	1	1	1	1	1	1	2	3	4	1	1	1	6	1	2	2	4	3	4	5	2	4
65000	-198.640206501304561	-197.103500715042316	-1.536705786262250	0.000487185312146	0.000132262801275	0.271483556622217	0.386646072406685	0	3	4	4	5	5	7	10	11	12	13	15	14	18	17	15	19	22	22	25	27	28	0	1	1	2	2	4	6	1	8	8	9	11	8	12	11	8	12	14	8	13	13	16	1	1	2	1	1	1	1	4	1	2	1	1	2	1	2	2	2	2	6	3	5	5
65500	-216.386568744649765	-214.928396585948349	-1.458172158701407	0.000423490821385	0.000139003577901	0.328232799582530	0.337789858810378	-1	3	2	5	4	5	9	9	10	11	13	14	14	17	16	17	19	22	22	25	26	28	0	3	1	3	3	2	6	3	8	8	10	9	9	11	9	8	9	10	8	17	18	16	1	1	1	2	1	1	2	5	1	1	1	1	2	2	3	4	3	6	7	4	3	6
66000	-207.596715838931999	-206.118117277690686	-1.478598561241310	0.000352486109171	0.000109493424524	0.310631884989444	0.365951693294126	-1	4	4	4	5	5	8	9	10	11	13	14	15	17	16	15	20	23	23	26	27	27	0	1	1	1	4	4	1	1	7	9	9	9	8	10	10	8	15	11	13	18	13	20	1	2	2	2	1	1	3	3	1	1	2	2	4	3	1	3	2	5	6	2	6	1
66500	-222.230059206522384	-220.730072754504846	-1.499986452017528	0.000339383964868	0.000100002473739	0.294658805633265	0.258543946514532	0	4	5	4	6	6	9	9	10	11	12	15	12	18	16	16	20	22	23	26	25	29	0	1	1	1	4	1	5	5	6	9	10	10	2	12	9	13	11	11	16	16	7	16	1	3	3	2	1	4	3	3	2	1	1	2	4	2	3	4	3	5	3	6	7	6
67000	-248.580856907132215	-247.066477438572321	-1.514379468559901	0.000729067764590	0.000207797704889	0.285018368636653	0.272589058310990	0	2	3	3	5	6	8	10	9	10	13	13	14	18	16	15	20	22	22	22	25	28	0	1	2	2	3	4	1	4	6	3	9	9	8	13	9	12	9	8	13	10	12	10	1	1	1	1	1	2	3	3	1	4	3	3	2	1	3	1	7	5	3	6	7	6
67500	-261.698348186709211	-259.931355289328962	-1.766992897380270	0.000318553741903	0.000058831657841	0.184683618813819	0.425650439920638	-1	2	4	4	6	4	8	10	8	11	13	14	14	17	17	16	20	23	22	25	27	29	0	1	2	2	1	2	2	6	3	9	10	10	7	11	11	13	14	17	12	5	5	21	1	2	1	1	4	1	3	3	2	1	1	2	3	1	3	1	1	1	6	8	6	1
68000	-238.209197190861175	-236.632029875412030	-1.577167315449149	0.000686083899927	0.000171791028442	0.250393615795755	0.323527074430747	0	2	4	5	4	5	9	10	8	11	13	14	14	18	17	15	20	22	23	25	25	28	0	1	1	2	2	1	4	4	6	3	9	9	10	15	16	8	14	17	10	9	16	6	1	1	2	1	1	2	2	2	1	3	4	4	1	1	1	2	1	1	7	9	6	12
68500	-231.745738089886629	-230.176031210164950	-1.569706879721686	0.000485982174379	0.000123439672945	0.254000412879687	0.327549996722321	-1	2	4	5	6	4	8	10	11	12	13	14	13	15	17	16	21	22	20	24	26	29	0	1	1	1	3	1	1	5	4	7	7	7	8	11	14	9	7	14	7	13	18	7	1	2	1	3	1	3	4	2	4	3	3	3	2	2	1	3	8	4	6	5	2	11
69000	-220.771391534790126	-219.255700317093044	-1.515691217697071	0.000546695462186	0.000155358863209	0.284178073452764	0.400476448298563	-1	4	4	3	4	6	7	10	10	11	13	14	14	18	17	16	20	22	22	24	26	28	0	1	1	1	1	5	5	6	6	9	10	10	8	11	11	8	10	11	16	13	3	17	1	3	2	2	1	1	2	3	2	1	1	2	2	3	2	3	5	4	2	6	11	3
69500	-226.518553691060760	-225.017492547755666	-1.501061143305085	0.000315940027633	0.000092858209665	0.293910874035964	0.271617288944816	-1	4	4	4	5	5	8	7	9	12	14	15	14	16	17	17	21	23	22	24	27	27	0	1	1	1	1	1	1	5	3	9	9	9	7	7	11	7	15	10	16	16	16	16	1	3	4	4	3	3	4	1	3	3	3	3	4	4	1	5	3	6	3	4	4	6
70000	-263.066792204743820	-261.503790187178538	-1.563002017565276	0.000579045372246	0.000149013109591	0.257342717399251	0.330086155279523	0	4	5	5	5	5	7	9	11	11	14	14	12	17	14	14	20	22	22	26	26	28	0	1	1	1	1	1	1	7	3	4	7	5	6	13	9	5	14	14	10	12	6	10	1	2	2	3	3	2	2	1	3	3	4	5	3	2	1	4	1	3	3	3	11	7
70500	-237.155133839431954	-235.440211327552646	-1.714922511879318	0.000333068431943	0.000066282734210	0.199006353809631	0.335163536313458	-2	3	4	4	6	5	8	10	11	11	13	14	12	17	17	17	20	22	22	26	25	28	0	1	1	1	1	3	5	1	3	5	10	8	10	11	10	13	15	15	8	16	16	21	1	3	3	4	3	1	1	6	3	3	1	2	1	2	2	3	1	2	5	4	3	2
71000	-230.268613689729847	-228.809867319269898	-1.458746370459935	0.000386681935717	0.000126715695183	0.327700064259943	0.205648164528367	0	4	5	2	6	4	8	8	10	11	12	13	14	17	16	17	18	22	23	25	27	29	0	4	2	1	4	4	4	2	5	5	9	11	8	12	11	7	11	11	16	13	5	13	1	1	1	1	3	1	3	1	2	3	1	1	4	2	2	4	3	6	3	4	11	7
71500	-249.978328750643783	-248.463241915005000	-1.515086835638779	0.000512708952802	0.000145898758240	0.284564483305154	0.340537141358583	0	2	4	4	4	4	7	9	10	11	13	15	15	17	16	16	19	20	23	26	26	28	0	1	2	2	2	2	6	4	7	9	10	9	7	11	10	3	13	16	7	7	7	15	1	1	1	1	1	1	2	2	1	1	1	3	6	3	3	8	2	1	7	7	8	5
72000	-217.443193558642207	-215.986427466197767	-1.456766092444442	0.000365137611640	0.000120330248379	0.329547667902160	0.344808926715379	-1	3	4	4	6	5	8	11	10	12	13	15	14	17	16	16	20	22	23	22	27	27	0	1	1	1	3	3	1	3	7	7	9	11	7	11	12	7	15	11	8	7	8	14	1	3	1	2	1	1	5	4	1	2	2	2	3	2	1	2	3	4	3	8	8	6
72500	-268.553954746144598	-267.040717154841332	-1.513237591303260	0.000619094218523	0.000176909148745	0.285754806703573	0.265114947796207	0	4	5	5	5	6	8	10	10	12	12	14	14	15	17	16	20	23	22	24	25	27	0	1	1	1	1	1	4	2	4	6	3	6	8	3	13	10	6	9	10	17	12	10	1	2	2	3	3	3	2	2	3	4	4	4	2	6	2	2	4	6	7	2	7	7
73000	-208.702761421821862	-207.085644168629102	-1.617117253192746	0.000416855226990	0.000097058487676	0.232835002157569	0.411513983976577	-1	3	4	5	5	5	8	8	11	10	14	14	13	18	17	14	21	22	23	24	24	28	0	1	1	1	1	1	4	1	10	8	9	10	8	11	10	8	12	14	8	13	8	6	1	3	2	2	3	3	1	4	1	1	1	2	4	3	3	2	3	2	6	5	8	12
73500	-236.807286697026029	-235.004196133155347	-1.803090563870684	0.000461693731420	0.000081190011649	0.175852531935607	0.371232724457854	0	4	4	2	6	5	8	9	10	12	13	15	14	17	17	17	20	21	22	26	26	27	0	4	1	1	1	2	2	1	5	9	9	7	7	9	10	8	16	11	7	13	13	13	1	1	2	1	3	1	3	2	2	1	2	3	3	3	1	7	2	4	6	7	6	6
74000	-249.852506711166626	-248.354469169528613	-1.498037541638027	0.000369110050810	0.000109266710149	0.296027458230845	0.298320439982205	-1	3	5	3	4	5	9	9	7	12	13	13	14	18	18	15	20	23	22	25	27	27	0	1	1	1	1	4	3	6	2	8	10	10	9	13	12	3	12	12	14	8	16	13	1	3	3	2	2	1	2	3	3	1	1	1	6	3	2	3	5	5	2	12	8	7
74500	-217.001811792782178	-215.462822822424158	-1.538988970358026	0.000435419994305	0.000117643724195	0.270184478741400	0.365155767559083	-1	2	5	5	3	5	7	9	10	11	13	14	14	17	16	17	21	22	23	25	26	28	0	1	2	2	2	1	1	1	7	9	10	9	8	9	9	12	11	11	13	7	8	13	1	1	1	2	1	3	4	5	2	1	1	3	2	3	3	2	5	4	6	7	9	7
75000	-231.180421978507781	-229.734927377658693	-1.445494600849099	0.000459595016393	0.000156566629129	0.340662155909023	0.312413709392980	0	2	4	4	6	5	8	10	8	12	13	14	15	17	18	16	20	23	23	25	26	27	0	1	1	2	2	4	5	4	3	8	9	8	6	9	10	8	10	10	15	14	14	8	1	1	3	2	1	1	1	4	2	1	3	3	4	5	3	3	3	5	3	4	4	8
75500	-212.942407283831017	-211.439063438088283	-1.503343845742726	0.000369177609700	0.000107924609876	0.292337907393564	0.283452324686130	-1	3	4	5	5	5	7	10	9	12	14	14	14	18	18	16	20	23	22	25	26	29	0	1	1	1	1	1	1	4	4	9	9	9	5	9	10	6	10	9	14	17	14	16	1	2	2	3	3	5	3	2	1	2	3	2	2	4	3	6	4	7	2	3	3	7
76000	-248.005889188390597	-246.544965451545210	-1.460923736845386	0.000518877024442	0.000168999168741	0.325701776683851	0.258763087608436	0	3	5	4	6	5	7	7	11	11	14	14	13	18	17	16	20	22	22	26	26	27	0	1	1	1	1	1	4	1	8	3	8	6	3	13	5	12	11	11	13	9	17	18	1	2	3	2	3	3	1	3	3	3	3	4	5	2	5	1	4	4	4	10	5	3
76500	-209.916435481071261	-208.143423390778906	-1.773012090292360	0.000550423424375	0.000100812204505	0.183153913951730	0.365053476268446	0	3	5	4	5	6	8	10	10	11	12	14	14	16	17	16	20	22	22	25	26	29	0	1	1	2	4	1	1	5	6	3	9	11	6	11	9	6	10	12	17	13	7	17	1	1	4	1	1	4	4	2	2	2	2	1	3	2	3	5	4	3	2	7	9	4
77000	-363.232550805979315	-361.729080280682524	-1.503470525296802	0.000724777328636	0.000211817066550	0.292251231076206	0.307519093325344	-1	3	4	2	6	5	8	10	10	12	13	14	15	18	15	17	21	23	22	25	25	28	0	1	4	1	3	4	3	7	3	7	5	5	9	9	9	11	13	13	16	5	9	13	1	2	1	2	1	1	3	1	4	1	3	4	4	6	2	2	4	5	2	7	6	8
77500	-253.518517234925440	-251.949460719878914	-1.569056515046530	0.000575297804260	0.000146309934931	0.254320343043079	0.394865407374069	0	4	2	5	5	4	8	10	9	11	13	15	15	18	17	16	20	20	22	26	27	28	0	1	1	1	1	1	1	1	4	7	7	4	11	6	10	9	11	10	12	14	18	15	1	2	1	3	2	1	4	4	2	1	3	4	1	5	3	2	3	3	2	4	3	6
78000	-180.809836570012550	-179.207184874361928	-1.602651695650618	0.000359272655499	0.000085822344983	0.238878032240303	0.331468923994604	-1	2	3	4	6	5	6	10	9	11	13	14	14	18	17	17	21	22	21	23	27	28	0	1	1	2	1	1	4	4	5	9	10	11	5	11	11	5	14	17	13	13	16	16	1	1	2	1	5	3	1	3	2	1	1	1	5	2	2	4	1	1	3	5	3	4
78500	-192.493669781949592	-190.797992733248151	-1.695677048701448	0.000394490104288	0.000080814931536	0.204859211061985	0.449097407723308	0	3	3	5	6	5	9	9	10	12	12	14	15	17	17	17	21	23	20	26	25	28	0	1	1	1	1	1	1	3	5	7	9	11	5	5	12	7	15	9	13	18	18	18	1	3	1	2	4	2	5	3	2	1	1	1	6	5	1	3	2	6	3	2	1	2
79000	-183.325467710405235	-181.793769077525383	-1.531698632879839	0.000247379438116	0.000067877124047	0.274384664158861	0.323200735260042	-3	4	5	4	5	5	7	11	10	12	14	13	13	16	17	16	18	23	21	25	26	28	0	1	1	1	1	1	1	1	7	9	12	10	8	11	11	8	14	14	8	7	7	8	1	4	5	2	4	4	6	8	1	1	1	1	1	1	1	3	1	4	5	8	10	8
79500	-214.051136435690808	-212.480592521666296	-1.570543914024499	0.000289396862688	0.000073388144082	0.253589978138306	0.254392881921952	0	1	5	3	5	5	8	7	10	12	14	13	15	17	15	16	19	21	22	24	24	29	0	1	1	2	4	4	4	1	7	9	12	9	7	10	10	7	15	15	13	7	7	13	1	1	3	1	1	1	4	4	1	2	1	2	6	2	1	3	3	4	5	8	9	5
80000	-241.180364397098288	-239.642854428245585	-1.537509968852712	0.000352513486334	0.000095539730509	0.271024327331583	0.522448755106878	-1	2	4	3	5	5	7	11	9	12	13	15	14	17	18	17	19	22	22	26	24	28	0	1	2	2	2	1	5	7	4	9	10	11	9	11	9	8	12	10	16	13	16	19	1	1	1	1	1	4	1	2	4	2	1	1	4	3	4	4	2	4	2	7	4	3
80500	-219.829945852454443	-218.324400628002905	-1.505545224451533	0.000356972895327	0.000103822264445	0.290840749546165	0.123451444506457	-1	3	4	3	5	6	8	9	11	12	13	13	14	17	15	16	19	22	23	25	26	29	0	1	1	1	1	1	1	5	6	7	10	7	6	11	10	7	9	11	2	12	16	13	1	3	3	2	3	4	5	2	3	2	1	3	4	1	1	6	4	5	12	4	4	7
81000	-190.039903798679717	-188.553151683424005	-1.486752115255718	0.000460037890840	0.000139981881646	0.304283374115635	0.360620649179479	-1	4	3	5	6	5	8	10	10	12	14	14	14	16	17	16	20	21	22	25	26	27	0	1	1	1	2	1	1	5	7	9	9	9	7	11	9	7	11	11	15	16	18	16	1	2	2	3	1	4	4	2	1	2	1	3	3	1	4	4	4	4	3	4	2	6
81500	-216.765878796516461	-215.132591142588268	-1.633287653928200	0.000457339798293	0.000103565104922	0.226451109894158	0.406240469962518	0	2	5	4	3	6	9	9	10	12	14	15	14	16	15	15	19	20	23	24	25	29	0	1	5	2	1	4	4	3	7	9	10	10	7	11	11	7	14	15	13	13	12	13	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	2	2	3	4	4	6	6
82000	-244.156751159851467	-242.606310141706842	-1.550441018144611	0.000639034509004	0.000168628843509	0.263880652973677	0.314743155382991	0	2	5	4	5	5	8	10	10	12	14	14	14	16	17	14	20	23	23	24	26	27	0	1	1	1	4	2	5	5	3	8	10	8	9	6	11	3	15	15	3	14	12	6	1	1	2	2	1	2	2	2	3	1	1	2	2	5	1	5	1	2	11	4	6	8
82500	-224.697033077779736	-223.067404699738773	-1.629628378040956	0.000400147569497	0.000091178997752	0.227863430149919	0.402135194627676	-1	3	4	1	6	5	9	11	9	11	14	15	14	17	18	17	21	22	22	26	25	28	0	4	4	1	3	1	5	5	6	9	10	9	6	11	10	12	11	10	8	6	12	18	1	1	1	1	1	2	1	3	2	1	2	4	3	3	3	1	3	5	5	10	5	4
83000	-219.811671925958336	-218.334919885839895	-1.476752040118440	0.000304043885039	0.000094897758478	0.312118622170503	0.396723194864895	-1	4	4	5	3	5	8	10	9	12	13	15	14	17	18	17	18	21	22	26	26	29	0	1	1	1	1	1	6	1	3	9	9	9	8	11	10	8	12	11	16	16	16	16	1	3	2	3	3	3	3	5	3	2	1	2	3	2	4	5	2	4	3	4	4	5
83500	-228.733081915093919	-227.228998469146433	-1.504083445947478	0.000460072882891	0.000134264341443	0.291832764841768	0.259115412813580	-1	4	2	5	5	4	7	10	10	11	13	14	14	18	18	17	20	22	22	24	26	27	0	1	1	1	1	1	1	1	5	8	9	4	8	10	16	7	15	16	8	11	12	16	1	3	2	3	3	3	3	5	2	1	2	3	1	5	1	7	1	3	6	4	5	4
84000	-243.256516631215447	-241.584946884112753	-1.671569747102685	0.000602438886768	0.000128132501761	0.212689626408876	0.355842148214888	0	2	3	4	6	5	7	10	9	11	14	15	12	16	17	15	20	22	20	26	27	28	0	1	1	2	4	1	4	4	5	2	9	11	8	12	12	8	14	12	10	16	17	17	1	1	1	1	1	3	2	3	2	4	2	1	1	1	1	3	4	3	4	7	3	5
84500	-187.710349220183105	-186.013588158350814	-1.696761061832302	0.000443630083155	0.000090731472885	0.204520559650475	0.274760686944570	-1	3	4	4	6	4	8	10	10	12	13	14	14	18	17	16	20	21	21	24	27	28	0	1	1	1	1	1	1	1	7	9	10	9	5	9	11	8	11	10	8	8	18	18	1	2	3	2	5	2	3	5	1	1	1	3	4	4	2	3	2	5	5	7	4	3
85000	-202.476285748194812	-200.863342186154824	-1.612943562039977	0.000373887142319	0.000087693323260	0.234544902283406	0.297456043374334	0	3	4	5	6	6	8	10	11	11	13	14	13	17	17	17	19	22	23	25	25	28	0	1	1	1	3	1	1	1	6	8	10	10	8	8	10	8	12	9	8	16	8	14	1	1	2	2	2	3	4	5	3	1	2	2	2	5	3	4	2	6	9	5	9	6
85500	-229.618115073897286	-227.997852106564665	-1.620262967332614	0.000445501138935	0.000103161843840	0.231563591702946	0.318108418574768	0	3	4	2	5	6	9	9	9	12	14	14	14	18	18	16	19	21	23	25	26	28	0	4	1	1	4	2	4	1	2	8	10	10	8	10	11	7	11	11	16	16	8	8	1	1	2	1	1	2	4	4	3	2	1	1	4	3	2	3	2	3	3	5	9	11
86000	-236.123769277569949	-234.529289435137713	-1.594479842432245	0.000483683536081	0.000117265797718	0.242443227792647	0.256502473142821	0	3	4	2	6	6	8	10	11	11	13	15	14	17	18	17	20	23	22	25	27	27	0	1	1	1	1	3	6	2	5	7	10	10	8	11	10	8	11	19	5	5	9	17	1	2	1	1	3	1	1	3	3	1	1	2	3	2	5	2	4	1	8	8	8	3
86500	-225.219905434165355	-223.755704817827450	-1.464200616337891	0.000274266736622	0.000088521616708	0.322757392304169	0.399824589674118	0	1	3	4	4	6	8	9	10	11	13	14	14	18	17	17	21	23	23	24	27	28	0	1	2	1	3	5	3	3	4	9	10	10	9	11	12	7	15	14	16	16	16	19	1	1	1	2	1	1	2	2	4	1	1	2	4	3	1	7	1	4	3	4	5	3
87000	-229.776395800827231	-228.079165650621150	-1.697230150206086	0.000376655819067	0.000076978790722	0.204374356707249	0.321241942427653	0	3	3	4	4	4	8	9	9	10	13	15	13	18	17	16	20	23	22	24	27	28	0	1	1	3	2	1	1	5	6	9	10	10	8	15	11	13	12	14	7	7	6	6	1	1	1	1	1	2	4	3	2	1	2	3	2	1	2	1	2	3	4	10	12	12
87500	-259.284588163659691	-257.799615283272317	-1.484972880387379	0.000774390508272	0.000236684491146	0.305639710996373	0.387266896162219	0	2	4	4	6	5	9	11	10	11	13	13	13	15	16	16	20	22	21	24	26	28	0	1	2	2	6	2	3	3	5	7	4	7	7	13	8	8	16	14	5	17	17	16	1	1	1	2	1	1	3	3	3	1	5	3	2	1	2	2	2	5	8	2	3	5
88000	-203.552305872945482	-201.946606879978276	-1.605698992967195	0.000366915830247	0.000087170866223	0.237577283499962	0.359843565294101	0	2	4	4	5	2	8	11	9	12	14	14	14	17	17	17	18	23	21	25	26	28	0	1	1	1	2	1	1	6	7	7	9	7	7	9	9	8	10	19	12	7	8	8	1	1	2	2	2	1	6	5	1	3	3	3	2	4	4	2	3	1	5	9	7	8
88500	-211.436024956037784	-209.714974313869391	-1.721050642168402	0.000429304823842	0.000084663546300	0.197210796613088	0.396370296656017	0	3	5	2	5	4	9	10	10	11	13	15	14	18	17	16	20	23	22	24	26	28	0	4	6	1	1	2	4	6	7	9	10	9	8	9	9	8	10	11	14	5	16	19	1	1	1	1	2	1	4	2	1	1	1	3	3	4	4	4	4	5	2	9	6	2
89000	-285.888596788108316	-284.397643579926182	-1.490953208182124	0.000484952837194	0.000146039530868	0.301141718674348	0.310638929176488	0	4	4	2	4	5	8	8	10	11	13	13	14	18	18	15	19	22	21	25	25	28	0	1	1	1	1	4	1	2	3	3	3	10	6	7	9	9	9	10	13	14	16	16	1	1	2	1	2	1	4	2	4	2	4	2	5	3	4	2	5	4	5	4	5	6
89500	-188.376711808424147	-186.704820259227461	-1.671891549196677	0.000364579319548	0.000077502693312	0.212581156299245	0.380908600985682	-1	2	4	5	5	5	9	10	10	11	13	14	14	17	17	17	20	23	21	25	25	28	0	1	2	2	2	1	1	1	7	9	10	9	7	11	11	7	12	14	7	8	7	16	1	2	1	1	2	3	5	4	1	1	1	2	2	2	2	6	3	3	6	7	7	4
90000	-197.268828870718124	-195.754621799069383	-1.514207071648752	0.000327649482774	0.000093422453294	0.285129256127468	0.321960535352466	0	3	4	4	5	5	9	11	8	11	13	15	13	17	17	16	20	22	23	25	26	29	0	1	1	1	1	2	6	1	4	9	10	11	8	9	12	3	11	9	8	16	8	16	1	2	3	3	3	1	2	5	2	2	1	1	1	3	1	5	3	7	5	5	9	6
90500	-264.131341218638681	-262.472457414194707	-1.658883804443998	0.000508499118922	0.000110373138203	0.217056695077966	0.397519139650624	-1	3	4	5	6	4	8	9	10	12	13	15	15	18	17	17	19	21	22	25	27	26	0	1	1	2	6	1	4	5	7	9	10	11	7	10	10	7	12	9	13	16	13	18	1	1	3	1	2	2	1	2	1	1	1	1	3	2	2	6	2	5	4	3	8	4
91000	-244.924127810272637	-243.311884673119238	-1.612243137153403	0.000379003529994	0.000089003094622	0.234834474029830	0.377304951208992	-1	3	4	2	5	5	7	11	10	11	14	14	14	17	16	17	18	22	22	23	25	28	0	1	2	1	2	2	6	6	1	9	10	10	8	11	10	4	11	10	16	18	16	16	1	1	1	2	2	1	1	4	6	1	2	2	1	2	3	6	2	4	2	1	4	5
91500	-229.650743753430589	-228.016745818404587	-1.633997935026016	0.000413084991774	0.000093431185601	0.226179085324940	0.442125675300235	-1	2	4	4	5	4	8	10	9	12	14	15	14	18	16	15	20	23	22	23	26	28	0	1	1	1	1	1	4	1	2	9	10	11	10	11	11	13	11	14	8	8	18	18	1	2	2	2	2	3	1	4	3	3	1	1	2	2	1	1	3	4	7	4	2	1
92000	-215.577711272069735	-213.870731922750650	-1.706979349319071	0.000454306141268	0.000091488960080	0.201381737488505	0.402947579305001	-1	2	2	4	5	5	6	10	10	12	13	15	14	17	17	16	21	22	22	25	25	29	0	1	1	1	1	1	4	4	5	9	10	11	8	10	11	5	11	14	17	5	17	19	1	1	1	2	3	3	1	2	3	1	1	1	1	2	2	3	4	2	1	9	2	4
92500	-197.179196221576547	-195.504649640236124	-1.674546581340425	0.000299279631766	0.000063354641072	0.211690453833525	0.368228554504143	-1	3	4	4	6	5	9	10	11	10	14	13	15	15	17	15	20	22	21	25	25	28	0	1	1	1	1	1	1	1	8	6	9	9	8	8	14	8	14	14	8	13	8	8	1	1	3	3	4	4	4	6	1	2	2	1	4	2	1	2	3	4	7	5	7	9
93000	-218.456964810793835	-216.913354780291854	-1.543610030501967	0.000439735131733	0.000117672735501	0.267599122765660	0.343766309297105	-1	2	4	4	6	5	6	10	9	11	14	15	14	17	18	16	19	23	22	25	26	28	0	1	2	1	2	3	1	5	7	7	9	9	7	13	10	7	13	14	7	16	16	4	1	1	2	3	2	1	4	3	1	3	2	3	6	1	4	4	2	3	7	3	4	13
93500	-236.750484764853269	-235.268919367510932	-1.481565397342344	0.000409854064904	0.000126350587744	0.308281894858963	0.324091652370702	0	4	4	4	6	5	9	11	9	12	13	13	14	17	17	15	20	20	22	25	25	26	0	1	1	1	1	1	1	3	5	9	10	10	7	12	11	3	10	12	16	4	8	16	1	2	2	2	4	2	3	3	2	2	1	1	1	2	3	5	4	4	2	9	8	7
94000	-313.097173281683581	-311.524615955778074	-1.572557325905511	0.000459793689591	0.000116147911230	0.252608754447049	0.361381826144532	-1	2	5	5	4	5	8	7	10	10	13	14	15	18	16	17	20	22	20	24	27	27	0	1	2	2	2	2	3	3	2	8	8	10	8	16	10	9	14	14	9	9	18	13	1	1	1	2	1	2	1	1	6	1	3	2	6	1	3	6	1	3	5	7	3	7
94500	-227.280808401408166	-225.872010233348419	-1.408798168059756	0.000288306570182	0.000111537729459	0.386871965452789	0.240780721658967	0	1	4	4	6	5	9	10	10	11	14	14	15	17	16	16	18	22	22	25	26	27	0	1	2	2	3	1	4	2	6	9	10	10	7	10	10	6	11	11	13	7	14	7	1	1	2	1	1	3	4	4	2	1	2	2	3	4	3	4	2	5	4	12	7	8
95000	-234.983431471911587	-233.445842381461233	-1.537589090450367	0.000412027914923	0.000111651012615	0.270979243324961	0.425517917363003	-1	3	4	3	5	6	8	10	10	11	14	15	14	17	17	17	20	23	23	26	27	28	0	1	1	1	4	3	1	1	2	9	10	8	8	11	8	8	11	14	15	16	15	8	1	3	2	1	1	2	4	5	4	1	2	4	2	2	3	3	4	3	2	4	4	12
95500	-230.449521365596979	-229.032122091127917	-1.417399274469066	0.000414274049421	0.000155024710808	0.374208114229473	0.426315199507830	0	2	5	4	6	5	7	10	9	11	12	15	13	18	18	15	21	21	22	26	26	28	0	1	4	1	2	1	4	2	6	9	10	10	6	11	11	5	11	11	13	14	14	20	1	1	1	1	2	3	2	2	2	1	1	2	3	3	3	2	5	4	5	4	5	1
96000	-284.234003722254215	-282.613062783902137	-1.620940938352051	0.000442553306997	0.000102358815004	0.231291492766946	0.444305282518578	-1	3	4	5	5	2	7	8	10	10	14	14	14	15	17	17	20	23	20	26	26	27	0	1	6	2	3	1	4	7	2	4	10	10	9	10	11	9	15	16	9	18	9	17	1	2	1	2	1	1	1	1	3	2	3	3	2	2	1	3	3	4	4	2	7	4
96500	-250.137905658866885	-248.563332062869108	-1.574573595997778	0.000555274710281	0.000139726318479	0.251634579950031	0.278781062918509	-1	2	2	4	6	6	9	10	10	11	14	15	14	15	16	17	21	22	23	26	27	29	0	1	1	2	2	1	2	1	6	8	10	8	7	8	10	14	9	9	14	17	1	17	1	2	2	1	2	4	3	4	2	1	2	2	2	3	2	1	3	8	3	2	12	4
97000	-261.261408409853573	-259.665949441770067	-1.595458968083511	0.000569508839530	0.000137826832103	0.242009996221429	0.405791048544902	-1	3	3	2	5	6	9	10	11	10	14	15	14	17	16	16	20	22	23	26	25	29	0	1	1	1	3	2	4	6	7	7	10	7	9	11	10	12	11	14	12	18	13	16	1	2	2	1	2	2	3	3	2	1	2	3	2	2	3	1	2	4	4	2	6	7
97500	-235.108493182186464	-233.683807332092812	-1.424685850093653	0.000354620453904	0.000129262560990	0.364509603344065	0.355588407554800	0	4	5	5	5	5	8	9	10	9	12	14	14	17	18	16	21	22	21	25	25	28	0	1	1	1	2	1	4	2	3	3	9	11	9	12	10	9	14	10	16	16	16	8	1	1	3	2	1	1	1	2	4	2	1	1	2	2	5	3	2	6	3	3	3	12
98000	-269.335054832665548	-267.743374602300264	-1.591680230365298	0.000586981528554	0.000143042299724	0.243691313551957	0.376433502424057	-1	4	3	4	5	6	8	7	11	10	13	14	13	15	17	17	20	22	23	25	26	26	0	1	1	1	4	1	4	4	10	8	10	11	6	11	14	7	15	12	13	16	12	2	1	2	2	2	1	2	3	1	1	1	1	1	4	1	1	3	1	4	4	3	4	14
98500	-212.627631268995458	-211.084414615573252	-1.543216653422209	0.000495213925492	0.000132626689395	0.267816962665265	0.410683528536173	-1	2	4	4	6	5	7	9	11	12	13	14	14	18	15	17	20	23	21	23	26	29	0	1	1	2	4	4	4	4	8	3	9	9	10	11	9	5	11	9	10	3	18	16	1	1	3	1	1	1	1	3	1	4	1	1	1	3	2	5	4	6	5	10	1	5
