step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
24000	-648.463604345812996	-654.402801564898255	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.767372027334356	0	2	1	4	3	3	4	4	3	5	7	6	6	6	5	6	5	6	8	8	7	10	8	9	8	9	9	9	11	12	11	10	9	11	11	11	11	11	13	9	14	12	13	12	14	13	13	13	13	15	14	15	17	14	13	12	15	15	18	15	16	16	15	15	14	16	16	16	16	15	18	17	16	18	19	21	18	18	18	19	18	18	18	18	19	19	18	19	19	19	20	21	19	22	20	21	22	23	23	21	20	22	23	22	24	24	24	25	25	28	0	1	1	1	2	1	2	5	0	4	5	8	17	7	7	9	7	7	12	14	15	16	17	18	15	21	0	21	16	36	23	25	0	26	27	22	16	32	34	0	29	32	33	34	56	33	35	36	22	29	29	42	60	49	22	27	48	36	69	43	54	42	48	41	42	54	58	54	51	43	41	57	63	58	58	59	66	67	54	81	69	70	72	57	62	72	73	78	72	83	74	74	71	84	88	90	101	102	92	83	81	0	92	93	102	92	97	103	102	109	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2
24500	-666.463123589272641	-672.402320808357899	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776411590411532	-1	1	2	2	3	1	3	4	2	4	5	6	5	5	5	7	7	7	8	7	9	10	8	9	8	9	10	10	11	10	12	10	10	11	12	10	12	11	11	11	13	12	13	13	14	13	14	13	15	15	13	16	16	13	14	15	15	16	19	14	16	17	15	15	15	16	15	15	17	15	18	16	17	17	19	21	18	18	18	17	19	17	18	19	21	19	19	20	19	19	20	20	20	22	20	22	21	23	22	21	22	21	22	22	24	22	24	26	26	28	0	1	1	1	4	1	4	5	0	4	5	5	7	7	7	9	13	7	12	14	18	16	15	18	15	25	0	21	22	16	23	25	0	26	27	16	36	25	26	0	22	32	33	34	27	33	35	36	54	51	29	65	60	37	41	45	48	49	69	46	68	42	48	51	42	68	54	54	51	43	69	48	63	58	58	93	54	67	68	41	71	70	72	57	62	72	73	78	72	83	74	74	69	83	78	90	93	102	92	84	80	0	92	93	102	92	104	103	102	109	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1
25000	-699.442451835462293	-705.381649054547552	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.741034910713920	-1	1	2	1	3	4	3	4	3	3	6	5	4	6	5	6	5	7	8	7	8	10	9	8	8	9	10	7	9	12	8	9	8	10	11	11	12	11	12	11	15	13	12	13	13	13	13	14	16	16	14	16	16	13	12	15	15	16	18	14	15	16	15	14	15	16	17	16	15	16	19	17	16	18	20	21	17	18	18	17	19	18	18	18	19	19	18	18	19	19	21	21	18	21	20	21	21	23	23	21	21	21	23	23	24	22	24	25	26	28	0	1	1	1	2	1	4	5	0	4	5	5	7	7	7	9	13	13	5	6	28	16	31	18	15	15	0	15	16	16	7	25	0	26	27	29	16	32	34	0	22	32	33	34	27	43	35	36	16	41	29	65	60	37	22	45	48	29	51	43	54	42	48	29	42	54	61	54	22	60	41	57	63	49	58	93	66	49	67	41	80	70	72	49	62	72	73	68	72	83	74	74	69	89	88	90	93	102	92	83	93	0	92	93	102	92	97	103	98	109	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	3	2	1	1	1	1	2	5	1	2	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	3	1	1	3	1	1	1	1	1	1
25500	-676.072961995405763	-682.012159214491021	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704969205777943	0	1	2	2	3	4	4	4	4	3	6	5	5	7	5	7	7	6	9	8	7	11	9	10	8	10	10	9	10	12	11	9	8	11	12	11	12	11	12	11	15	12	12	13	13	13	14	13	15	15	14	16	15	13	14	14	14	16	19	15	15	16	15	15	15	16	16	15	18	16	17	16	17	18	21	19	18	19	19	17	16	17	18	19	20	19	18	19	20	20	20	20	19	21	20	22	21	24	23	22	21	21	24	23	23	22	25	26	26	28	0	1	1	1	2	1	4	5	0	4	5	5	7	7	7	9	13	13	12	14	15	16	17	18	21	21	0	21	9	22	23	25	0	26	27	16	36	32	26	0	29	32	33	34	27	43	35	37	29	29	22	42	43	36	22	45	36	49	69	43	54	42	48	51	42	68	68	54	81	43	41	57	63	58	58	41	54	67	68	50	51	60	72	57	62	72	73	67	83	83	74	74	69	72	88	90	93	105	58	83	80	0	92	97	102	92	97	99	102	109	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	3	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	2	1	2	2	1	1	2	1	1	1
26000	-694.997622686392219	-700.936819905477478	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705732212261350	-2	2	2	3	3	4	4	5	3	4	6	5	5	6	5	7	7	6	7	7	8	11	8	8	8	10	10	10	9	12	11	9	9	12	11	11	12	11	13	11	13	12	11	13	12	14	13	13	15	16	12	16	16	14	14	15	16	15	17	14	15	17	14	15	15	16	16	16	18	13	17	17	16	18	20	20	17	18	18	18	19	18	18	19	21	19	18	19	20	19	20	19	19	21	20	21	22	23	23	23	21	22	23	21	24	21	25	24	26	28	0	1	1	1	2	4	4	5	0	2	5	5	4	7	7	9	13	13	12	14	15	9	17	18	14	21	0	21	9	29	23	25	0	26	27	16	22	32	34	0	22	32	33	34	27	33	35	22	36	22	22	42	70	22	41	45	48	22	50	43	54	52	48	51	42	16	54	54	22	43	50	48	63	58	74	59	66	67	68	59	64	53	57	72	52	72	73	78	57	57	92	74	69	83	88	90	93	102	74	84	93	0	74	93	102	58	97	103	98	109	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	4	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	4	1	1	4	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	2	2	1	1	1
26500	-678.230069055732201	-684.169266274817460	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.728107950246254	0	1	3	2	3	4	3	4	4	5	5	6	5	6	5	7	6	6	9	8	8	10	8	9	7	10	10	8	10	13	12	10	9	11	11	10	12	12	12	12	14	13	13	13	14	13	13	13	14	15	12	15	15	13	14	12	14	16	18	14	16	14	15	15	15	15	15	16	17	16	17	17	17	18	20	21	16	18	18	17	19	18	17	19	20	19	18	19	19	19	20	20	19	23	20	21	21	23	22	22	22	21	24	22	25	23	25	25	26	28	0	1	1	2	2	1	4	5	0	6	5	5	7	7	7	9	13	7	5	14	7	16	17	13	10	28	0	15	9	36	23	25	0	26	27	16	36	32	34	0	51	32	33	34	27	33	35	36	30	41	22	42	60	29	51	27	48	30	29	43	54	42	48	51	42	54	49	54	64	60	64	48	63	58	58	51	66	67	66	64	29	70	57	57	62	72	73	78	72	72	74	74	69	100	88	90	93	102	92	83	93	0	91	81	102	92	101	103	98	109	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	2	2	1	3	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	4	1	2	1	1	3	1	2	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1
27000	-683.008686947609021	-688.947884166694280	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776724231258678	0	1	3	3	3	4	2	5	3	5	6	5	5	6	6	6	6	7	8	8	7	11	7	8	8	9	9	9	9	13	11	9	10	12	11	11	13	12	13	12	12	13	13	11	11	13	13	14	12	16	14	15	16	13	14	15	15	15	19	15	15	16	16	15	15	16	17	16	17	16	17	17	17	18	20	22	17	16	18	16	18	18	17	20	20	18	19	18	19	18	20	20	19	22	19	21	21	23	22	22	21	22	24	22	24	22	23	26	25	27	0	1	1	1	2	1	1	5	0	4	5	5	4	7	13	9	13	13	11	14	7	29	17	18	21	15	0	15	16	22	23	25	0	26	27	16	36	32	26	0	22	32	33	26	27	33	35	30	36	51	16	42	60	49	41	45	36	49	81	43	54	42	57	51	42	54	78	54	80	60	51	48	57	58	58	69	68	37	54	51	80	70	57	57	62	72	73	78	72	83	74	74	80	89	88	90	81	102	92	72	59	0	92	101	102	92	97	103	102	109	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1
27500	-673.950919748755609	-679.890116967840868	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.677191852274775	-1	2	1	3	3	4	4	4	3	4	6	4	4	7	6	6	6	7	8	8	8	10	7	9	8	10	10	9	10	11	11	10	9	11	12	10	13	12	13	10	13	12	12	13	12	12	13	13	13	16	14	12	16	14	15	14	15	15	18	14	16	16	15	15	16	17	15	16	17	16	16	15	16	17	20	21	17	18	18	17	18	18	18	19	20	19	17	19	19	18	20	21	19	22	20	21	22	24	23	22	19	22	24	20	24	23	22	25	26	27	0	1	1	1	2	2	4	5	0	2	12	5	4	7	7	9	13	13	11	14	15	9	17	18	15	21	0	21	16	22	17	25	0	26	27	16	36	32	34	0	16	32	33	34	27	33	35	22	22	41	22	32	60	22	41	45	36	54	51	43	54	42	48	51	52	54	54	54	51	60	41	48	63	58	58	69	54	54	61	41	69	60	72	48	62	48	73	78	48	57	74	91	80	83	88	90	101	102	92	86	80	0	92	101	102	92	101	103	98	109	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	3	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	3	1	2	1	2	1	2	2	3	2	3	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
28000	-691.617047987355249	-697.556245206440508	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.733329203146972	-2	1	1	3	3	5	4	4	3	5	7	5	5	7	6	7	7	6	9	6	7	10	8	9	9	10	10	9	10	12	11	10	10	11	12	11	13	11	13	12	14	13	13	13	14	13	14	13	15	14	14	15	16	14	13	15	14	16	18	14	15	17	15	16	13	17	16	16	17	16	18	17	13	18	20	22	16	18	18	19	19	19	18	20	19	20	19	20	19	19	21	20	20	22	19	21	22	24	22	22	20	22	22	22	24	21	24	25	26	28	0	1	1	1	1	5	4	2	0	4	8	5	7	20	7	9	13	13	11	7	15	9	13	18	21	28	0	21	9	36	17	25	0	26	27	16	22	32	34	0	29	32	33	26	27	33	35	36	37	29	29	42	43	29	22	45	48	54	51	33	54	65	48	41	32	61	54	30	50	60	51	48	36	58	58	71	54	67	66	69	41	70	57	57	42	72	73	78	72	72	74	74	59	89	78	90	101	102	92	83	59	0	74	101	102	74	97	103	98	109	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	3	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	2	1	3	2	2	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1
28500	-675.239715206758774	-681.178912425844032	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726107339833215	-1	2	2	1	3	4	4	4	4	5	4	5	4	7	6	7	6	6	8	8	6	10	8	9	8	10	10	9	10	12	12	9	8	11	12	12	13	11	13	11	12	12	11	12	14	12	14	13	13	15	14	16	15	14	14	12	15	15	17	13	16	17	15	15	14	16	16	17	17	15	18	17	17	18	20	22	17	18	18	17	18	18	17	19	20	19	19	20	19	19	20	20	19	21	19	22	21	23	22	22	22	20	23	22	24	23	24	25	26	28	0	1	1	1	2	3	4	3	0	4	5	5	4	7	7	9	13	13	12	14	13	16	17	18	21	28	0	21	16	22	23	25	0	26	27	29	30	32	34	0	29	32	33	26	56	33	35	29	29	22	41	42	60	36	41	27	36	49	51	43	49	42	48	51	42	54	54	54	41	60	51	36	48	58	74	59	66	67	49	51	59	70	48	48	52	72	73	95	83	72	74	74	80	83	78	90	69	102	92	89	93	0	74	97	102	92	101	103	105	109	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	3	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	1	3	2	3	2	2	1	1	1	2	2	1	2	2	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1
29000	-685.314192422955671	-691.253389642040929	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676170155527997	0	1	2	2	3	4	3	4	3	4	4	5	5	6	5	7	6	6	6	7	5	10	8	7	7	10	9	9	9	12	10	9	10	11	11	11	12	9	13	11	12	13	12	12	13	12	14	13	16	16	14	15	16	14	14	13	15	15	18	15	15	15	16	14	16	15	16	16	17	17	18	17	15	18	20	21	18	18	19	18	16	18	17	19	21	20	17	19	19	19	20	20	20	22	20	21	22	24	22	22	21	22	22	23	24	24	23	25	25	26	0	1	1	1	2	1	4	5	0	4	5	6	7	13	7	9	7	13	12	14	7	16	17	18	7	25	0	17	9	16	23	25	0	26	27	16	22	25	34	0	16	32	33	34	27	33	35	30	54	51	41	42	43	36	41	27	48	30	69	43	54	42	73	30	52	54	30	36	51	60	51	30	30	58	58	69	68	67	49	81	51	53	57	30	62	72	73	78	83	72	74	74	69	72	88	90	101	102	92	84	93	0	92	101	102	74	101	103	102	102	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	2	3	2	1	1	1	1	1	1	1	4	4	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2
29500	-710.967184152157984	-716.906381371243242	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.590666842738775	-1	1	2	1	4	4	2	3	3	5	6	6	4	6	5	6	6	6	7	6	9	9	8	10	7	9	9	10	11	11	11	8	9	11	11	12	12	12	12	11	13	11	12	12	12	14	12	11	15	14	14	16	16	13	15	14	15	15	18	15	16	17	15	16	15	16	16	16	17	17	19	16	15	19	20	22	18	18	17	19	18	18	18	20	19	19	19	18	17	20	21	21	20	22	20	22	21	23	23	22	22	22	23	21	25	23	24	25	26	26	0	1	1	1	8	1	4	2	0	4	5	5	7	7	7	9	13	13	12	13	23	9	13	18	15	15	0	14	9	22	13	25	0	26	27	16	30	32	34	0	22	32	33	34	27	33	35	16	36	22	29	42	43	29	29	27	48	29	50	43	54	52	48	51	42	54	54	54	51	43	59	48	48	58	58	50	68	61	66	69	50	53	57	48	52	57	73	67	48	72	74	74	81	89	88	90	93	102	92	86	97	0	92	93	102	92	101	103	102	102	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	2	1	2	1	2	4	1	3	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2	1	2	3	2	2	2	2	2	1	1	1	1	1	2	2	2	1	1	3	2	2	3	4	1	1	1	1	2	1	3	5	2	3	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
30000	-680.754220119120191	-686.693417338205450	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699684270917593	-1	1	2	2	3	4	3	5	3	4	7	5	5	7	5	6	6	6	8	8	8	10	9	8	9	10	10	9	11	13	11	9	10	11	11	11	13	11	12	11	14	12	13	13	13	13	13	13	15	15	14	15	16	13	15	14	15	15	19	16	16	15	15	16	14	17	15	16	17	17	18	17	16	18	19	21	18	19	18	18	19	18	18	20	20	17	19	19	20	19	20	20	19	21	20	22	22	24	23	23	21	22	24	23	24	23	23	26	27	28	0	1	1	2	2	1	4	5	0	4	2	5	7	7	7	9	15	13	12	14	14	9	17	18	15	25	0	15	16	36	23	21	0	26	27	22	36	32	34	0	29	32	33	34	35	33	35	36	37	22	29	65	43	22	51	35	48	22	69	43	54	42	48	51	42	58	54	54	41	53	22	36	63	58	74	59	68	67	66	69	69	70	57	57	62	57	73	54	83	57	74	74	80	72	88	90	101	102	92	84	59	0	74	101	102	92	101	103	102	109	1	1	1	1	1	3	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	4	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	3	1	1	1	2	1	1	1	2	1	2	1	1	4	3	1	2	1	2	1	2	1	1	1	1	2	3	3	1	2	3	1	3	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1
30500	-655.247667699099338	-661.186864918184597	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.763759874276661	0	1	2	2	3	4	3	4	4	5	6	5	5	6	5	7	7	6	8	8	7	11	8	9	8	10	10	9	10	12	10	9	8	11	11	11	13	11	12	12	14	12	12	13	13	14	13	13	14	15	14	15	16	13	15	15	15	15	19	14	15	16	15	16	15	16	17	16	17	16	18	17	16	17	19	22	17	18	18	16	18	17	18	18	21	20	18	19	20	20	19	20	20	22	20	22	22	23	23	21	21	21	23	23	25	23	24	26	24	25	0	1	1	1	2	4	4	5	0	4	5	5	7	7	7	9	7	13	12	14	15	16	13	4	21	33	0	13	16	29	23	21	0	26	27	16	30	32	34	0	22	32	33	34	27	43	35	36	22	41	16	42	43	36	41	45	48	49	69	43	54	42	48	29	42	49	68	54	80	60	51	57	63	58	58	59	66	67	68	41	69	43	72	72	62	72	73	67	72	83	74	74	59	100	88	90	101	102	92	89	93	0	92	101	102	92	101	103	98	109	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	3	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	3	3	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1
31000	-684.311134541415072	-690.250331760500330	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.751018843694215	-1	1	2	2	3	4	4	4	4	5	5	6	5	6	5	6	6	6	8	8	9	9	7	9	8	10	9	8	10	12	10	10	9	11	11	11	11	12	13	12	14	13	12	13	13	13	13	13	15	16	14	13	17	14	15	14	15	16	18	14	16	16	14	16	15	16	16	17	16	17	17	16	17	19	19	21	18	18	18	19	18	18	18	19	21	20	18	20	18	19	21	20	20	22	19	22	22	24	22	21	22	21	23	23	25	24	24	24	25	26	0	1	1	1	2	3	4	5	0	4	5	5	7	7	4	9	15	10	12	14	25	16	15	18	15	28	0	15	9	22	17	25	0	26	27	22	22	32	26	0	22	32	33	34	27	33	35	29	30	51	22	32	43	30	29	27	48	49	69	43	54	42	48	41	52	54	54	54	51	60	51	48	63	58	58	59	68	67	67	69	50	70	72	57	62	72	73	95	72	83	74	74	69	83	67	90	93	102	92	83	80	0	92	93	102	92	101	92	98	98	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	3	2	3	2	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1
31500	-687.315194376133263	-693.254391595218522	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.754057657548648	-1	0	1	3	3	3	4	4	4	4	6	5	5	6	5	6	6	7	7	7	7	10	8	9	8	10	9	8	10	12	11	10	9	11	12	11	12	11	12	11	13	13	12	12	12	12	14	13	14	15	13	15	16	14	15	15	15	15	18	15	16	16	14	14	16	17	16	17	17	17	17	16	17	18	20	21	17	17	17	18	19	18	18	20	19	20	19	20	17	18	20	21	20	22	19	22	21	22	22	23	21	20	24	23	24	23	24	26	24	27	0	1	1	1	2	1	4	2	0	4	8	8	4	7	7	9	13	13	5	14	15	16	17	7	21	33	0	21	16	29	23	25	0	26	27	16	22	32	34	0	29	32	33	34	27	33	35	36	37	51	29	42	43	37	51	45	48	36	69	43	54	42	29	51	52	61	54	54	51	53	51	63	63	58	74	59	54	67	54	69	69	53	72	89	62	72	73	95	48	72	74	74	69	83	78	90	93	102	74	84	69	0	99	97	102	92	104	103	102	109	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	3	2	1	2	2	2	1	2	1	1	2	2	3	1	1	2	2	1	1	1	2	1
