step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-976.173278912266824	-974.701208726565255	-1.472070185701543	0.000018263885920	0.000018765460096	1.027462620968922	0.572330030570467	1	2	0	5	6	8	7	5	9	7	9	9	10	10	9	10	10	10	10	11	10	11	11	10	11	12	9	9	8	16	11	13	10	13	13	13	12	14	12	11	12	13	15	13	14	16	13	12	15	16	15	17	17	15	16	18	17	16	17	17	20	18	19	20	22	18	18	18	22	20	22	24	22	21	24	24	23	22	24	22	23	25	24	24	26	27	26	26	28	30	35	3	1	0	2	8	5	8	3	7	5	29	7	11	5	29	9	28	6	5	13	6	19	28	15	12	24	8	5	5	51	27	17	15	40	26	37	18	48	23	28	18	26	41	14	21	45	37	24	45	51	25	28	48	18	45	50	30	33	55	58	67	54	57	53	56	59	51	37	26	67	50	73	56	61	69	71	52	68	52	74	56	0	73	69	0	79	71	84	87	50	84	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	3	1	1	1	1	3	1	1	1	1	1	2	2	1	2	3	5	1	4	1	3	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	8	10
5500	-678.501673800660569	-676.976845801665263	-1.524827998995311	0.000035349922823	0.000041209892847	1.165770376742005	0.608738547453476	2	1	0	4	6	8	7	6	9	8	10	8	10	11	8	9	10	9	11	11	9	9	10	10	11	11	10	11	8	16	13	12	11	12	15	14	13	15	14	13	11	13	15	11	14	16	14	13	14	16	15	17	15	16	16	17	18	18	19	15	21	20	18	21	21	19	20	19	21	21	20	22	22	22	25	23	21	22	22	23	23	22	24	25	25	25	26	28	26	31	34	3	3	0	1	4	5	8	2	15	5	16	7	29	6	7	8	6	29	15	13	7	15	29	10	12	12	9	17	8	40	27	17	21	27	20	34	20	48	34	6	22	14	42	9	21	48	32	19	25	36	37	60	26	40	49	49	55	52	19	32	67	50	43	39	56	56	19	36	52	63	34	35	56	62	83	58	40	57	43	79	65	0	70	81	0	81	81	81	63	87	79	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	1	5	1	1	2	2	3	2	1	8	3	2	1	3	3	3	1	1	1	3	1	3	1	1	1	1	1	1	1	2	3	3	2	8
6000	-577.867749906592394	-576.268277203529351	-1.599472703063044	0.000121261892617	0.000029133342544	0.240251425369257	0.594300374589135	2	1	0	5	4	8	9	6	9	8	10	8	10	7	9	10	10	11	11	12	10	11	10	11	10	12	11	11	9	15	14	13	12	12	14	13	12	14	14	13	13	14	15	14	14	15	14	13	14	15	16	17	17	16	16	17	17	16	19	19	17	19	20	20	22	18	19	19	21	20	21	24	21	22	23	24	21	22	24	20	23	24	23	25	25	27	26	29	28	32	34	2	3	0	2	2	8	10	5	6	2	29	4	29	2	8	7	10	13	25	13	15	9	6	23	12	25	8	21	8	42	27	6	28	25	33	37	17	48	37	23	27	22	20	48	7	23	33	25	10	41	16	28	35	40	26	49	44	39	55	30	35	54	58	57	73	31	29	43	42	67	58	73	68	70	42	64	58	36	51	58	4	0	73	65	0	74	67	87	84	78	79	1	1	1	2	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	3	2	1	1	2	2	1	2	2	2	2	1	2	2	1	2	3	2	3	1	3	2	1	1	4	2	1	3	3	2	5	1	1	2	1	2	3	2	2	4	5
6500	-524.353561156388082	-522.698104292824610	-1.655456863563507	0.000264021422389	0.000057627382258	0.218267827423908	0.525459397605209	2	2	1	3	6	7	6	7	8	8	10	8	10	10	9	9	11	9	11	11	9	12	11	11	12	10	11	11	9	15	12	13	11	13	14	13	13	14	13	11	12	13	14	14	13	15	13	15	15	15	16	17	17	15	16	18	18	16	18	18	20	18	18	19	22	19	20	20	21	21	20	23	21	22	24	23	23	23	23	23	24	25	24	24	25	28	26	28	28	31	35	3	3	0	3	1	5	1	7	6	7	29	4	29	7	5	6	14	1	13	13	6	9	9	2	26	10	18	12	8	12	27	6	29	22	36	22	17	25	29	16	19	33	20	26	26	4	7	25	12	16	30	30	50	36	54	45	35	47	54	34	29	38	32	59	55	11	11	60	57	66	58	61	55	63	38	65	68	71	52	70	59	0	54	60	0	83	43	84	66	77	88	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	5	4	1	3	2	1	1	2	1	1	2	1	2	2	2	4	2	3	1	3	4	6	1	1	1	3	2	3	2	5	1	2	1	3	2	4	1	5	3	1	2	6	1	4	4	4
7000	-561.424335640316031	-559.428284941128140	-1.996050699187900	0.000244356863046	0.000034028853123	0.139258839300528	0.499423280564814	2	1	0	5	6	7	9	5	8	9	10	8	10	11	8	8	9	11	12	11	9	9	9	10	12	11	11	10	11	16	15	10	11	13	14	13	12	14	13	12	13	14	15	12	15	14	14	14	16	15	16	15	16	16	15	17	19	17	18	17	19	19	19	20	20	19	21	19	21	21	21	23	21	22	24	24	24	23	25	22	21	25	23	25	25	28	27	27	27	32	34	3	3	0	3	4	1	1	1	1	5	8	4	6	12	8	8	2	28	21	11	12	2	6	6	3	2	9	22	11	35	27	1	9	24	18	24	21	10	26	22	15	25	41	23	10	9	4	14	10	34	45	7	43	39	44	32	46	34	12	37	29	32	24	51	5	13	63	49	68	48	62	69	55	66	67	78	26	67	65	67	49	0	69	30	0	82	61	79	14	86	77	1	1	1	2	1	3	4	2	3	2	2	2	2	2	1	1	6	1	1	1	1	3	1	2	5	7	2	1	1	2	2	4	2	1	1	1	1	1	1	1	2	1	1	1	3	4	4	2	2	1	1	2	1	1	2	4	2	2	3	2	4	4	4	2	7	4	1	2	1	3	1	1	2	1	1	1	10	1	3	1	1	1	1	5	1	2	3	1	7	1	4
7500	-507.305357273488028	-505.543457179372751	-1.761900094115249	0.000308516694729	0.000057383131002	0.185996842252134	0.508150396798394	2	2	1	4	6	7	8	6	8	8	8	9	10	10	10	9	9	11	11	12	10	12	10	10	11	11	10	10	10	15	15	13	11	13	15	13	12	13	12	13	14	14	13	13	15	15	15	13	15	15	16	17	17	16	16	18	18	17	19	18	18	19	18	20	22	19	20	20	22	20	21	23	20	22	24	21	23	22	23	24	25	24	23	25	25	26	26	26	26	30	34	3	3	0	3	4	8	3	3	5	3	6	8	11	12	11	11	5	10	16	11	7	26	7	9	17	10	7	7	11	19	37	21	9	26	39	33	24	25	23	22	25	33	25	7	25	32	32	25	17	48	28	40	49	46	21	33	7	46	7	55	44	53	35	58	54	61	19	22	45	61	66	78	25	70	78	21	55	71	76	69	18	0	71	77	0	85	81	80	64	89	76	1	1	1	2	1	1	3	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	2	1	1	1	1	1	1	2	1	3	3	1	1	1	3	1	3	2	1	1	4	2	5	1	6	1	3	1	1	1	3	1	5	3	2	1	1	1	4	1	1	6	4	1	1	1	5	1	1	1	1	1	1	1	4	2	7
8000	-542.929024919404128	-541.208078783788324	-1.720946135615779	0.000218916844296	0.000043179410796	0.197241153071944	0.455343322323337	2	2	0	5	6	8	7	7	8	7	9	9	10	9	10	9	9	10	10	11	8	12	10	10	12	11	11	10	11	14	13	13	11	11	13	13	12	13	14	13	13	14	14	13	14	16	15	14	15	16	15	15	18	16	14	18	18	17	18	18	20	19	19	20	20	20	19	17	21	20	21	24	21	22	23	22	23	22	23	23	25	24	24	25	26	27	27	28	28	31	35	3	3	0	2	1	4	1	4	10	3	5	10	11	3	2	8	8	5	10	13	2	16	6	7	14	23	15	17	13	19	27	4	12	9	33	9	4	7	41	8	10	33	24	34	3	39	9	26	4	32	38	39	54	41	10	32	40	7	24	51	11	19	34	40	38	57	43	22	53	40	53	76	35	64	65	64	60	63	64	55	57	0	57	71	0	83	51	60	75	84	53	1	1	1	2	3	1	4	1	1	3	3	1	1	4	6	1	1	2	2	1	3	1	1	1	2	1	1	1	1	2	1	4	1	2	1	3	3	3	1	2	2	2	2	1	6	1	4	2	5	1	1	1	1	1	3	3	3	5	4	2	9	4	3	3	4	1	4	3	1	3	2	1	5	1	1	1	2	2	1	6	4	1	2	2	1	3	5	4	3	3	9
8500	-567.276107158434002	-565.175311422508344	-2.100795735925648	0.000267433237086	0.000033305304215	0.124536892189332	0.394502065653512	1	1	0	5	4	7	8	5	9	5	9	7	11	10	9	9	8	11	11	12	7	10	10	9	11	9	10	10	11	15	15	13	11	12	14	13	13	14	14	13	13	14	15	13	14	16	14	13	15	16	16	16	17	16	16	17	18	17	19	18	20	20	19	19	20	16	20	19	21	22	21	22	21	22	24	24	23	22	24	21	24	24	22	25	25	26	25	27	26	31	33	3	3	0	3	2	10	4	1	21	2	6	3	11	12	12	21	1	5	21	23	5	17	11	21	3	3	9	9	11	12	27	25	14	25	25	20	29	1	14	12	22	7	7	22	14	35	25	9	4	13	45	40	66	47	16	7	22	17	45	42	29	66	34	43	8	12	41	49	59	71	56	73	45	71	66	57	60	57	83	67	59	0	55	66	0	85	74	84	65	88	89	1	1	1	2	1	2	1	2	1	2	1	4	1	2	1	1	3	3	2	1	1	1	1	1	5	4	1	1	1	3	3	2	1	1	1	1	1	6	3	3	2	2	6	1	2	1	1	2	5	4	1	2	1	1	3	5	5	4	3	2	4	1	3	2	6	4	5	2	1	1	3	1	3	1	6	2	3	2	1	1	5	1	3	5	1	1	1	1	4	2	5
9000	-606.878556080996532	-605.377203549455885	-1.501352531540648	0.000175063790531	0.000051417793881	0.293708903054328	0.458237342855982	2	1	0	3	4	6	8	6	7	9	9	8	10	10	9	10	10	11	11	11	9	11	10	10	10	12	9	9	11	15	14	11	12	13	13	14	12	15	13	12	13	13	15	13	14	15	14	14	15	16	15	17	16	16	16	16	19	18	19	16	21	20	20	20	22	18	19	19	22	21	21	22	20	21	24	24	24	21	23	22	24	25	24	25	26	27	27	26	27	31	33	3	3	0	3	1	1	4	1	3	4	6	1	11	12	8	3	4	6	15	13	12	12	12	10	2	16	6	2	13	41	27	2	29	10	22	32	10	26	17	8	7	10	41	26	26	26	14	10	7	28	18	18	31	48	38	33	55	12	54	8	15	16	30	68	10	28	50	35	34	53	58	64	16	45	63	78	42	19	62	14	40	0	72	62	0	75	63	77	72	88	90	1	1	1	1	1	3	3	2	4	4	1	4	1	1	1	5	2	3	1	1	1	2	1	1	5	1	1	4	1	1	2	6	1	2	1	1	2	2	2	4	3	2	1	1	1	2	2	3	2	3	1	3	1	2	1	2	1	5	1	4	5	5	2	1	8	4	1	3	4	2	2	1	4	3	1	2	5	3	2	6	6	1	1	3	1	1	4	1	3	3	2
9500	-546.440904633950822	-544.876892105135198	-1.564012528815671	0.000365288828297	0.000093818102169	0.256832661997091	0.493314393529347	2	2	1	5	5	7	9	5	9	8	10	8	11	9	7	9	10	11	12	11	9	11	10	10	11	11	10	9	11	15	15	12	11	12	15	12	12	15	14	12	13	13	14	13	13	15	13	15	15	16	14	18	18	16	16	16	17	17	18	18	21	18	20	21	20	19	20	17	20	21	22	23	20	22	25	22	24	23	24	24	23	23	23	25	23	26	27	28	27	32	34	3	3	0	3	2	4	12	3	5	3	16	4	11	4	8	10	6	16	23	16	10	12	21	5	14	3	6	2	11	26	44	17	14	17	6	23	13	43	41	6	16	37	7	40	40	37	20	40	14	26	27	46	55	19	25	22	48	22	12	17	50	33	52	53	1	11	37	30	62	51	43	59	7	69	64	68	59	69	64	66	45	0	76	78	0	62	78	82	43	80	65	1	1	1	2	1	1	1	2	2	4	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	5	1	4	1	2	1	1	1	1	4	1	1	1	1	4	2	1	2	1	1	1	1	1	2	2	3	2	1	2	3	3	1	3	5	3	3	4	1	2	8	5	3	1	1	3	3	3	5	1	2	3	2	2	1	3	3	1	1	1	1	4	2	3	6	4	7
10000	-598.986726660996510	-597.375546196359437	-1.611180464637037	0.000322280940992	0.000075824733262	0.235275263342605	0.397456892010472	2	2	1	5	6	7	8	6	8	7	8	9	10	9	10	10	10	9	12	12	9	12	9	9	10	11	11	10	10	16	14	13	11	12	14	13	12	14	12	11	13	14	15	14	14	13	14	14	13	15	15	18	17	16	15	18	18	18	17	16	19	19	18	20	21	20	19	19	21	22	20	23	22	21	23	23	24	21	25	23	24	24	24	25	25	26	25	28	28	31	34	3	3	0	3	4	4	10	2	5	3	8	10	11	3	21	1	7	1	40	13	7	17	2	3	3	4	18	6	24	34	16	12	5	29	46	34	29	12	9	4	16	16	22	39	6	27	41	21	12	25	16	9	1	19	45	26	50	21	45	5	40	33	55	56	49	56	42	55	31	55	34	6	51	50	56	78	16	67	60	70	55	0	73	62	0	81	76	87	48	87	83	1	1	1	2	1	1	1	2	1	2	1	1	1	4	1	4	1	4	1	1	1	1	4	4	3	4	1	1	1	3	2	3	3	1	1	1	1	1	2	2	2	2	1	1	3	1	1	4	1	3	3	6	8	2	1	4	1	5	2	4	3	3	2	1	4	1	2	2	2	3	4	8	4	3	3	1	6	1	5	1	3	1	1	3	1	1	1	1	6	4	5
10500	-552.751709677992494	-551.023669718144220	-1.728039959848270	0.000248147745914	0.000048438675105	0.195200947430932	0.522218118968307	2	2	0	6	5	7	8	6	8	8	9	8	11	9	9	10	11	10	11	10	9	10	10	8	10	12	10	10	11	15	14	10	12	12	14	12	12	15	12	12	13	14	14	12	14	16	15	13	15	16	12	16	18	17	14	17	18	17	18	17	20	19	19	19	21	20	21	17	20	19	20	24	21	22	24	23	24	19	24	24	24	24	23	26	25	28	26	28	25	30	34	3	3	0	3	3	5	3	2	4	2	24	3	11	3	4	10	24	11	5	11	24	12	10	5	3	10	24	12	11	29	27	9	11	27	48	20	25	10	18	21	33	36	40	18	26	43	36	6	26	39	23	40	54	27	5	49	68	28	49	40	29	42	52	50	49	59	30	38	52	56	53	71	54	53	70	46	47	68	58	50	58	0	29	79	0	85	80	76	72	84	9	1	1	1	2	3	1	4	3	1	2	1	3	1	4	2	1	1	1	3	1	1	1	1	1	5	2	1	1	1	2	1	1	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	3	4	1	1	4	2	1	3	2	1	1	4	1	2	1	1	1	1	1	2	1	2	3	5	1	3	3	3	1	6	1	1	1	2	2	1	2	14
11000	-553.811171623946393	-552.330158619557324	-1.481013004389101	0.000241320495189	0.000074499470451	0.308715885869472	0.508085234390345	2	2	0	6	4	6	8	7	8	8	8	6	10	10	9	8	9	11	12	12	9	12	10	11	10	12	10	10	10	15	13	11	11	13	14	13	13	12	13	12	14	15	14	13	14	15	14	14	15	16	16	17	17	17	15	18	18	18	18	18	20	19	19	20	22	19	19	19	22	21	22	24	21	22	24	23	22	23	23	24	24	23	23	25	22	27	26	27	27	31	34	3	3	0	3	3	2	3	6	4	12	6	3	11	16	10	12	12	27	29	13	16	12	7	17	10	14	9	16	11	36	27	15	8	18	23	17	18	25	7	16	33	38	44	24	3	24	40	38	15	19	43	40	36	46	15	26	20	18	55	24	44	42	35	46	41	57	19	57	51	49	68	65	32	73	65	64	70	73	44	85	71	0	63	41	0	81	83	78	81	31	69	1	1	1	3	2	2	4	1	1	1	1	2	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	3	2	1	1	1	1	8	2	2	1	5	2	1	1	2	1	2	4	3	2	2	3	3	2	2	2	4	1	2	1	3	3	2	1	4	1	1	1	1	1	4	1	1	1	2	5	1	1	1	3	1	6	7
11500	-500.825151244110259	-499.050049465678796	-1.775101778431480	0.000215404872113	0.000039339049285	0.182628409928907	0.514470558593109	2	2	0	6	6	8	5	7	8	6	9	8	11	8	8	10	9	10	11	11	10	11	10	9	10	11	11	10	11	15	14	10	12	12	15	14	13	13	13	13	14	14	14	12	14	15	14	14	15	17	15	18	17	16	16	18	19	17	19	19	19	19	18	20	20	18	19	19	21	20	21	23	21	22	22	23	23	23	24	23	24	24	22	25	25	25	26	28	27	30	34	3	3	0	2	1	10	2	7	5	3	9	4	11	1	7	12	1	10	15	11	12	32	12	12	12	3	9	4	11	37	27	4	21	26	39	40	18	25	27	33	13	44	44	28	25	20	23	21	16	28	47	32	54	42	34	17	53	15	21	37	41	26	38	68	44	44	29	66	48	59	68	58	23	64	66	71	30	75	60	71	72	0	66	78	0	83	72	65	76	89	68	1	1	1	2	2	1	1	1	1	3	1	1	1	3	2	1	4	2	1	1	1	1	1	1	1	6	2	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	3	2	2	3	1	4	1	1	2	5	1	3	4	4	3	4	3	1	3	2	4	1	4	1	1	2	4	1	2	1	6	1	2	1	1	1	2	1	1	2	2	4	2	1	10
12000	-569.005657552007506	-567.348564938951768	-1.657092613055733	0.000305098064647	0.000066416191926	0.217688014518626	0.496600266661748	2	2	1	6	5	7	8	6	7	7	9	5	10	10	8	10	10	11	12	11	9	11	10	11	10	11	10	8	10	15	14	12	11	12	14	14	12	13	12	12	12	14	14	14	14	14	15	13	15	16	14	18	16	15	15	16	17	18	17	18	19	19	19	20	22	17	19	20	21	20	20	24	21	23	25	23	24	22	23	22	24	24	23	25	26	27	26	28	26	29	34	3	3	0	12	3	12	3	3	8	12	15	3	11	3	4	9	10	11	23	13	28	4	6	17	2	3	9	12	15	19	27	25	21	16	10	22	11	17	9	22	13	13	27	19	17	34	32	22	38	49	27	38	14	41	51	51	55	40	9	45	11	57	59	56	49	47	29	59	59	49	55	68	58	68	77	63	47	70	69	62	50	0	64	67	0	82	69	73	74	57	19	1	1	1	1	2	1	4	2	1	1	1	3	1	5	1	2	1	1	1	1	1	3	2	1	5	4	2	1	1	1	2	1	1	1	5	1	1	2	3	1	1	1	3	1	3	1	2	2	1	1	2	2	2	2	1	1	1	4	5	2	4	1	1	2	5	1	5	1	1	3	3	2	2	1	1	3	3	1	2	1	3	1	1	3	1	2	2	3	2	5	11
12500	-564.207651188162231	-562.557803559540844	-1.649847628621391	0.000217371920887	0.000047882752207	0.220280301207531	0.458267061596868	2	2	0	4	5	6	7	5	8	8	8	8	10	10	10	9	10	10	11	12	8	12	11	10	11	12	10	10	10	15	14	12	12	12	14	13	12	14	14	12	12	14	14	14	14	16	15	14	16	16	16	17	17	15	15	17	18	18	17	18	20	20	19	21	20	20	21	18	20	22	21	23	18	22	24	23	23	21	23	24	23	23	24	24	26	27	26	27	26	31	34	3	3	0	3	3	4	3	3	6	2	8	5	11	3	1	12	1	21	9	13	1	1	17	6	2	4	21	5	11	28	27	2	7	6	22	10	14	2	12	28	16	36	12	23	12	39	34	41	12	21	26	28	49	29	12	45	45	25	24	43	11	58	27	14	45	46	53	38	28	43	3	78	35	68	73	70	34	55	69	73	10	0	78	81	0	60	49	77	54	80	37	1	1	1	2	2	1	5	3	1	3	2	1	1	5	3	1	4	1	2	1	4	6	1	2	4	5	1	2	1	2	2	5	2	3	1	1	2	7	2	2	2	1	3	2	3	1	2	1	4	4	2	3	1	3	3	1	2	3	4	3	7	1	4	6	3	2	2	2	6	4	10	1	2	2	2	1	6	3	2	4	9	1	2	1	1	5	5	3	5	3	9
13000	-516.464848207535965	-514.768553448331318	-1.696294759204665	0.000229551843842	0.000046981480471	0.204666099320217	0.517633960618827	1	2	0	4	5	7	7	6	9	8	8	8	10	11	9	10	9	10	11	11	10	11	11	9	11	12	11	10	11	15	14	12	12	13	13	12	13	15	14	13	13	14	14	12	14	15	14	14	15	17	15	17	18	16	15	18	19	18	18	17	20	19	18	21	22	19	21	19	21	21	22	24	21	22	24	24	23	21	23	22	24	25	23	24	26	27	25	28	27	30	34	3	3	0	3	3	5	4	5	5	3	6	2	11	7	12	8	1	24	24	11	6	10	9	8	17	25	18	8	11	42	23	12	24	21	29	12	27	2	40	10	21	41	20	18	25	40	44	17	26	26	33	42	13	42	26	45	50	38	54	40	29	23	18	58	42	47	24	31	53	61	60	73	55	69	58	67	52	43	34	61	73	0	64	65	0	19	64	72	85	86	77	1	1	1	2	2	2	2	1	2	3	1	2	1	3	1	2	4	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	7	1	2	1	1	1	1	1	1	1	3	2	2	2	1	4	1	1	2	1	2	1	2	6	3	5	2	3	2	4	2	1	1	2	1	2	1	3	1	2	4	5	1	2	1	1	1	1	6	3	2	1	2	5
13500	-589.590146543524270	-587.800762753704475	-1.789383789819743	0.000255372337003	0.000045740043076	0.179111189615759	0.396907203159504	2	2	1	5	5	8	9	4	9	7	9	7	10	9	10	9	11	11	10	12	8	11	11	11	11	10	11	11	11	14	14	12	11	12	14	13	12	13	13	12	13	14	14	13	15	16	15	15	14	17	14	17	17	17	14	15	18	17	17	16	18	18	18	20	22	18	21	20	21	22	20	23	22	21	23	24	22	23	24	23	23	24	23	26	24	25	26	27	25	31	31	3	3	0	3	1	1	10	1	4	4	6	1	11	12	6	12	26	11	4	13	5	26	9	7	10	4	21	16	11	20	27	28	16	22	19	18	28	10	33	17	29	39	24	34	34	18	13	16	10	55	29	1	55	60	10	2	43	33	45	40	46	37	54	63	43	17	50	31	40	74	60	58	42	62	30	83	19	64	37	34	25	0	67	67	0	85	85	81	81	23	46	1	1	1	2	2	3	1	1	3	1	1	3	1	1	1	1	1	1	4	1	1	1	1	1	3	3	1	1	1	1	2	1	2	1	2	1	1	3	1	1	1	1	2	1	3	3	2	3	5	2	1	6	1	1	3	6	3	3	1	1	2	3	1	1	4	4	3	3	5	1	2	3	3	1	4	1	6	2	7	6	5	1	2	3	1	1	1	2	1	8	8
14000	-520.282634538580623	-518.286657539992234	-1.995976998588347	0.000245674358286	0.000034215122497	0.139270222321754	0.500239503399035	2	2	0	5	6	8	6	7	8	9	10	7	9	10	10	10	11	10	11	12	10	12	11	10	11	11	9	10	11	14	14	11	10	13	13	13	12	14	14	13	11	13	15	14	14	16	15	13	14	15	15	17	17	16	15	18	19	18	17	19	19	18	19	20	22	19	20	18	21	21	21	24	22	23	24	24	23	22	24	23	24	24	23	25	26	27	27	28	27	30	34	3	3	0	3	1	1	4	4	7	3	5	4	5	10	4	9	10	13	8	13	6	4	15	8	2	9	5	9	11	11	27	10	8	23	25	12	18	12	36	25	5	21	10	19	8	38	23	9	26	29	32	32	30	14	36	49	45	54	16	28	11	43	52	49	59	39	29	47	19	50	68	73	59	71	70	63	57	67	43	57	45	0	78	34	0	64	71	68	76	87	89	1	1	1	1	3	3	1	1	1	4	1	1	1	1	2	1	1	1	2	1	2	3	1	1	5	2	2	1	1	2	3	1	2	1	1	2	1	2	1	1	2	2	4	1	4	1	2	2	2	2	1	3	2	2	1	2	3	1	2	4	4	2	2	2	3	2	4	1	5	2	2	1	2	1	2	2	2	1	5	2	4	1	1	5	1	4	3	5	2	1	4
14500	-591.247193596412899	-589.665455964927560	-1.581737631485303	0.000400600376631	0.000099444874343	0.248239592730548	0.462212504629402	1	2	0	4	5	8	9	7	7	9	8	7	10	11	9	9	9	10	12	12	10	11	9	9	11	12	10	10	10	16	15	11	12	13	13	13	9	13	14	12	14	12	14	13	14	16	15	14	15	16	15	17	18	16	15	18	18	18	19	18	20	19	19	21	21	20	20	20	22	21	21	22	21	22	24	23	23	22	23	22	24	24	22	26	24	26	25	28	26	30	33	3	3	0	3	4	5	4	4	5	4	5	2	11	7	1	9	2	24	29	37	15	18	3	11	3	22	15	6	6	49	25	3	7	9	27	19	11	7	40	28	26	27	35	15	14	48	36	1	36	34	38	48	43	33	14	43	43	54	49	30	57	55	57	44	51	53	29	36	22	50	62	58	5	58	51	54	65	61	70	37	49	0	61	83	0	64	51	81	79	56	84	1	1	1	1	1	1	1	1	1	3	1	2	1	1	4	1	4	1	1	2	1	1	4	1	5	1	1	1	2	1	3	6	1	3	2	1	1	2	1	1	1	1	1	3	2	2	2	5	1	1	1	2	2	3	2	2	3	2	1	1	1	3	1	3	3	1	5	4	5	2	1	2	7	2	5	3	1	1	1	8	6	1	1	2	1	3	5	3	1	7	3
