"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"d268ff3b12","zuper",52,0.784313725490196,0.773529411764706,3.17536057692308,NA,1,1,0.0181034075733374
