step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
24000	-594.474554856902728	-601.330042807862128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548592890156018	1	2	3	3	5	5	6	9	7	9	8	9	8	11	11	10	11	12	13	13	12	10	13	14	13	13	12	14	15	14	17	17	16	15	16	15	15	16	18	17	17	16	17	17	19	15	20	19	20	20	17	19	19	20	17	20	23	22	22	20	21	22	21	22	22	22	23	21	24	25	23	24	24	24	26	26	25	25	23	26	28	26	26	27	28	28	27	30	30	29	31	29	30	28	32	28	32	33	33	39	39	0	1	1	2	3	4	6	9	4	13	6	9	7	22	10	9	13	22	11	15	15	13	10	16	16	22	16	8	21	27	38	38	29	21	25	16	27	20	25	23	34	36	16	46	43	27	28	40	15	37	46	39	43	35	28	40	52	50	50	44	52	40	53	50	54	52	60	45	35	61	60	58	62	62	64	54	68	67	39	73	72	64	79	71	64	77	72	82	90	84	92	96	85	64	85	87	89	97	71	98	99	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	2	2	2	1	1	3	2	2	1	1	1	2	2	2	1	2	2	3	1	1	5	1	1	2	2	2	3	4	2	1	2	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	4	1	2	2	2	1	2	3	2	1	3	1	1	2	1	2	3	1	1	2	1	1	1	1	1	2	3	1	1	1	5	3	3
24500	-622.668810954898504	-629.524298905857904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558428826271328	1	2	3	3	5	4	7	7	6	9	9	10	8	10	11	11	10	13	13	13	11	11	14	13	12	10	14	14	14	15	16	15	15	14	16	14	16	14	17	18	18	17	15	18	19	17	19	16	20	21	19	19	20	19	18	19	21	22	22	20	20	23	20	23	23	22	23	23	22	25	23	23	23	24	24	26	25	25	24	26	26	26	26	26	28	27	27	30	32	27	30	30	29	29	32	31	31	33	34	37	39	0	1	1	2	3	4	6	6	6	13	8	6	7	13	17	9	10	17	11	15	26	14	13	16	12	13	8	12	21	16	38	22	29	21	24	25	43	15	16	14	21	36	25	27	37	35	55	20	38	16	30	39	37	44	28	48	61	27	50	24	35	49	37	63	54	16	35	50	35	66	69	58	48	62	53	66	50	71	71	73	58	64	67	71	58	77	81	82	97	71	81	87	75	82	64	87	90	97	84	98	98	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	1	2	1	4	3	2	2	1	2	1	2	2	1	1	2	4	4	3	2	2	2	2	1	1	2	2	5	2	1	2	1	2	2	1	4	1	3	2	1	1	2	2	5	3	1	3	2	1	1	4	1	2	2	2	1	1	2	3	1	2	2	3	2	1	2	1	2	2	2	3	1	4	2	1	1	3	2	2
25000	-601.205302312195158	-608.060790263154558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544181546398686	0	1	2	3	5	4	6	8	7	9	9	10	8	10	10	11	10	12	13	12	11	11	13	14	12	14	12	13	13	15	17	15	15	13	16	15	15	16	18	17	15	17	17	16	18	16	20	18	19	21	17	19	20	21	18	18	23	21	22	19	22	23	22	22	23	21	24	23	23	24	23	23	25	24	25	26	26	25	27	27	27	26	27	26	27	28	28	32	31	27	30	30	31	29	31	29	31	32	32	39	37	0	1	1	2	3	4	6	4	6	13	6	7	7	13	13	9	10	13	11	15	17	13	10	16	6	10	6	11	21	27	26	20	21	21	24	12	16	20	46	38	21	36	37	36	37	24	19	40	38	16	27	36	45	46	28	31	52	39	50	37	52	49	53	53	54	52	35	58	39	66	60	58	49	31	64	66	68	51	71	62	72	64	78	71	64	58	81	75	79	71	87	96	64	64	94	87	79	79	90	98	98	1	1	1	1	2	1	1	3	2	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	3	2	4	2	2	1	2	2	2	1	1	3	1	3	1	1	2	1	1	1	2	1	3	1	1	5	2	2	1	2	2	1	2	2	1	2	1	2	1	2	1	1	4	1	3	1	1	1	3	3	2	3	1	5	2	2	2	2	1	2	3	4	1	4	1	2	1	1	4	3	2	1	2	2	2	3	2
25500	-568.565411661706207	-575.420899612665607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622918775584213	0	2	2	4	6	5	6	9	7	7	9	9	9	10	11	11	10	12	13	13	12	12	14	14	12	13	13	14	15	15	16	16	16	15	15	14	15	15	18	17	18	17	17	16	18	17	21	19	19	20	19	17	20	20	20	19	22	22	22	19	20	22	21	23	23	21	23	22	24	25	23	23	24	24	25	25	25	25	27	26	27	26	26	25	27	27	27	31	31	29	31	28	31	28	32	30	30	32	34	39	36	0	1	1	2	3	4	6	9	6	7	9	9	10	10	10	12	10	17	11	22	14	17	13	27	16	14	16	8	21	24	38	20	29	21	25	25	25	20	24	38	34	36	37	24	37	37	19	40	40	43	27	24	45	37	11	38	66	45	43	44	52	49	53	53	51	52	44	45	24	66	51	68	49	62	64	66	58	39	84	62	68	64	71	67	75	68	69	75	90	84	92	87	75	85	94	92	84	79	98	99	98	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	2	2	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	1	2	3	2	2	2	5	2	1	3	3	2	2	1	1	2	2	2	3	2	5	3	2	1	3	1	2	2	2	4	1	2	2	2	1	1	1	3	2	3	1	2	2	1	2	1	2	1	2	3	1	2	1
26000	-615.384221584457237	-622.239709535416637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557288249434970	0	4	2	3	6	4	6	5	6	8	9	11	7	8	10	10	10	13	13	13	11	13	14	15	12	12	14	13	14	14	17	16	15	16	16	14	15	15	18	17	15	17	18	17	19	17	20	18	19	21	18	18	20	21	17	20	21	19	22	21	21	21	21	22	22	21	23	21	23	24	23	23	25	24	25	24	24	25	27	26	27	26	24	27	27	28	27	29	30	29	30	28	29	30	31	31	29	32	33	39	38	0	4	1	3	3	4	6	6	6	13	8	6	7	13	13	9	10	26	11	15	15	17	10	25	16	10	25	12	21	12	38	20	21	21	25	6	25	20	35	38	21	36	37	24	36	24	11	20	31	51	24	36	37	35	19	48	52	36	45	24	52	31	53	53	46	52	35	45	35	66	44	45	49	49	64	66	68	83	60	74	58	64	71	78	75	81	65	64	97	69	87	87	64	82	93	92	84	84	90	101	99	1	1	2	1	2	1	1	1	2	1	2	3	1	1	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	2	2	3	2	5	2	1	1	2	2	2	2	1	2	1	5	2	1	1	2	2	2	3	2	1	2	3	2	4	2	2	1	1	4	1	3	1	3	1	4	2	3	3	2	1	2	1	4	2	4	2	1	1	1	1	3	2	1	2	1	1	4	2	1	2	1	3	2	1	2
26500	-596.579336034620951	-603.434823985580351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631152723988720	1	2	3	3	5	5	7	7	7	9	9	11	8	10	11	12	11	13	13	13	11	11	14	14	13	13	14	15	15	15	16	17	15	15	16	16	16	15	19	17	17	16	17	17	18	17	20	18	19	20	18	19	20	20	16	20	23	21	23	20	21	21	21	22	22	22	22	22	23	25	24	24	24	24	25	26	22	26	26	25	27	27	25	25	28	26	28	32	32	28	31	29	30	29	31	28	31	32	33	36	38	0	1	1	2	3	4	6	6	6	13	8	6	7	13	13	9	14	22	11	17	13	13	14	16	16	10	12	11	21	25	38	38	21	21	24	30	27	20	24	31	34	30	37	27	37	24	55	38	40	43	24	35	45	39	19	40	52	50	43	44	52	31	45	53	54	61	51	58	60	57	67	58	49	40	64	70	45	71	39	40	77	64	67	44	64	77	81	94	79	71	81	96	94	75	94	81	83	90	71	98	89	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	2	1	1	2	2	3	3	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	2	2	3	1	1	1	2	2	1	3	1	1	5	3	1	1	1	2	1	2	1	1	1	2	3	2	1	2	1	4	2	3	3	2	4	2	2	1	2	2	2	2	1	1	2	2	1	3	2	4	2	3
27000	-561.412013649786331	-568.267501600745732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637894748470081	0	2	2	3	5	4	6	8	6	9	9	10	8	10	12	11	10	13	12	12	11	12	14	14	12	14	13	14	14	15	16	15	15	15	17	14	14	15	17	17	17	16	17	16	18	17	21	17	19	20	18	19	21	20	18	18	22	22	21	19	20	21	19	22	22	21	23	23	21	25	24	24	22	24	24	27	25	25	27	26	26	26	27	27	28	27	27	30	30	29	29	30	29	29	30	28	31	32	32	36	38	0	1	1	2	3	4	6	9	6	13	8	8	7	13	13	12	13	13	11	14	13	14	10	9	12	10	16	11	21	27	14	18	21	21	44	25	16	20	30	38	33	24	37	24	43	24	28	31	31	51	24	46	63	51	19	48	52	45	43	46	60	31	39	63	54	39	69	58	27	66	67	58	62	73	64	70	58	67	71	73	72	75	78	71	82	77	81	82	71	71	87	96	82	75	82	87	84	78	84	99	100	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	2	3	2	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	3	1	1	2	2	1	1	2	1	2	1	2	1	1	4	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	3	2	1	2	2	3	2	1	2	3	2	2	2
27500	-560.908695589000672	-567.764183539960072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591066915048808	0	2	2	3	6	4	5	7	6	7	8	10	9	10	11	12	10	12	12	13	12	12	14	14	12	14	13	13	14	16	16	17	16	15	16	15	16	16	18	17	17	17	18	18	18	18	20	19	19	20	18	19	20	20	19	19	22	21	22	20	21	22	22	22	22	21	24	22	24	25	22	23	24	24	26	26	25	25	27	26	27	26	26	26	27	27	28	31	31	28	29	30	30	29	32	29	32	31	34	38	38	0	1	1	2	3	2	6	6	6	7	8	7	10	10	10	8	10	15	11	17	15	14	17	19	12	18	25	11	21	16	17	20	29	29	24	16	16	20	24	15	34	16	37	16	37	24	55	38	38	43	28	30	35	44	19	40	52	45	43	51	52	40	53	53	54	52	71	58	60	66	44	58	62	62	64	66	72	67	51	40	72	64	78	71	75	77	81	94	84	84	81	96	64	64	94	81	84	79	97	89	97	1	2	1	1	3	1	1	2	1	1	1	3	1	2	2	3	2	1	2	2	1	1	3	2	1	1	1	2	1	2	3	2	1	1	2	2	2	2	2	3	1	2	1	3	1	1	1	1	2	1	2	2	1	1	4	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	2	2	1	1	4	4	2	3	1	2	1	1	1	2	4	1	1	1	2	2	2	1	3	3	2	3	3
28000	-591.363268155786045	-598.218756106745445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550732224255138	0	4	2	2	6	4	6	8	7	8	8	9	9	10	12	11	10	12	12	12	11	13	15	15	13	11	12	13	13	15	16	16	15	15	16	15	15	16	18	18	18	17	18	17	19	18	20	18	19	19	16	19	19	20	19	19	23	21	22	20	20	23	21	23	22	22	24	22	21	25	22	23	24	25	25	24	25	25	27	26	26	26	27	26	27	28	27	32	32	29	29	28	30	29	32	31	32	30	34	37	38	0	4	1	1	3	4	6	6	6	7	6	7	10	10	10	12	10	12	11	17	10	10	13	16	16	13	9	11	21	25	20	20	15	29	27	27	25	15	16	38	34	30	37	24	43	24	51	31	31	43	28	35	36	35	28	48	66	43	50	44	52	49	53	53	51	61	71	58	44	57	60	58	62	73	63	66	68	71	65	73	72	64	78	67	75	77	81	94	84	71	87	81	94	85	94	87	67	79	98	98	99	1	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	3	1	3	3	1	2	1	2	1	1	2	2	1	1	1	1	1	3	2	3	1	1	2	1	2	1	2	1	2	4	1	1	1	2	1	1	2	1	1	3	1	2	2	3	2	2	2	1	2	1	1	1	2	3	3	1	1	1	1	2	2	4	2	2	3	1
28500	-576.532243467486637	-583.387731418446037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584380940512765	1	2	2	3	6	4	7	8	6	9	8	10	8	11	11	11	10	12	14	13	11	12	14	14	12	11	14	14	13	15	14	16	15	15	17	16	15	17	18	17	16	17	18	18	15	16	20	18	19	20	18	18	20	21	18	18	23	20	22	20	20	23	21	23	23	21	23	21	22	23	23	24	25	25	25	26	24	26	26	27	26	27	27	24	28	28	28	31	32	29	31	28	30	30	30	31	30	32	31	37	37	0	1	1	2	3	4	9	6	6	13	9	9	7	10	10	8	13	13	11	15	10	13	17	25	16	10	16	11	21	16	20	14	15	21	25	16	25	31	27	15	33	36	45	46	27	24	8	40	38	43	24	35	45	39	19	40	66	45	43	44	52	40	53	63	54	52	51	45	51	66	39	58	62	62	64	66	68	67	84	49	72	64	78	71	64	77	81	94	67	84	87	81	64	64	64	87	90	99	90	98	98	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	3	2	3	1	2	2	2	2	3	2	2	2	3	1	1	2	1	1	1	5	1	2	1	2	1	2	2	2	1	1	3	2	1	1	3	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	1	2	3	2	2	1	1	2	2	1	1	5	2	2	2	3	3	2	1	1	1	1	3	2
29000	-570.844475493152004	-577.699963444111404	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642311027835378	0	1	2	3	5	4	6	9	7	9	8	9	8	11	11	11	10	12	13	13	10	11	14	15	12	11	14	14	13	15	15	16	15	15	16	16	15	17	18	16	17	18	17	16	17	17	20	17	20	19	18	20	20	20	18	19	23	21	22	20	21	22	22	22	23	21	23	23	23	26	23	24	24	24	25	26	25	25	26	26	27	26	27	25	27	28	27	32	30	29	29	30	30	28	31	30	32	32	33	37	39	0	1	1	2	3	4	6	9	6	13	9	9	7	13	10	12	13	26	8	15	13	17	17	16	16	13	25	11	21	25	20	20	29	21	24	24	27	31	44	31	29	36	37	25	37	27	55	40	38	43	44	39	45	46	19	31	66	45	50	44	52	49	53	53	46	52	51	43	27	57	60	69	49	62	64	69	58	69	84	73	72	64	78	69	82	77	72	94	79	84	81	81	75	64	85	58	89	90	90	99	98	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	3	2	1	2	1	5	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	2	2	3	1	4	3	4	1	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	2	1	2	2	2	1	2	3	2	2	5	2	1	3	2	3
29500	-592.003740586072468	-598.859228537031868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547844859862474	1	2	2	3	6	5	6	8	6	8	8	9	7	11	11	11	11	12	13	13	12	11	15	15	12	13	13	14	15	15	17	16	14	14	16	15	15	16	18	17	16	17	18	16	18	18	21	19	19	20	18	19	19	20	18	19	23	21	23	20	21	21	21	23	22	22	22	22	21	24	23	24	23	25	26	26	25	25	26	27	27	27	25	24	27	29	25	32	32	28	30	29	30	28	32	30	31	31	32	37	39	0	1	1	2	3	4	6	9	6	13	9	6	7	13	13	9	13	15	11	15	15	13	10	27	6	13	6	11	33	25	38	20	21	21	16	27	25	15	24	20	21	36	25	30	37	24	55	40	38	16	44	46	37	39	28	40	66	45	43	51	52	31	45	53	54	52	25	45	51	66	69	58	62	62	64	66	68	60	84	73	87	64	71	71	64	77	72	94	97	71	72	87	63	64	75	72	84	84	90	90	98	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	4	3	1	2	2	1	2	3	1	3	2	4	4	1	2	1	2	1	1	3	1	2	2	2	2	3	1	3	1	2	2	2	1	2	4	1	1	2	1	2	1	1	2	3	1	1	1	2	2	1	1	4	2	2	1	2	3	1	2	2	1	2	3	2	2	1	2	1	1	2	2	1	2	1	3	3	2	4	3	4	3	3	3	2	4	3
30000	-614.416045594783668	-621.271533545743068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555187153399552	1	2	3	3	5	5	6	7	7	9	9	9	8	11	11	11	11	13	13	13	12	12	14	14	12	13	13	14	14	15	15	15	14	15	16	15	16	16	18	18	17	17	17	15	18	17	20	17	19	19	18	19	20	20	20	20	21	21	21	20	21	22	18	22	22	21	21	23	22	25	23	24	22	25	25	26	24	26	26	26	27	26	27	26	27	27	26	32	31	29	31	29	30	30	29	30	31	33	34	38	38	0	1	1	2	3	4	6	6	6	13	8	6	7	13	13	9	13	10	11	15	14	13	13	25	9	10	25	12	21	16	15	26	21	21	11	27	25	31	24	38	21	36	35	27	37	35	28	31	31	43	44	39	63	35	28	48	43	43	50	12	52	38	37	63	54	35	39	58	51	66	67	58	40	73	43	66	58	67	60	62	87	53	84	71	64	77	72	63	79	69	87	87	85	64	64	92	90	79	90	99	84	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	1	1	2	3	1	2	2	1	2	1	3	2	1	2	1	3	1	2	1	2	1	3	1	1	1	1	1	2	1	2	2	1	1	1	2	4	2	2	2	1	6	1	4	2	2	1	1	2	1	2	2	1	2	2	3	4	2	1	3	4	2	1	3	1	2	2	2	1	7	2	3	1	1	2	4	3	1	1	3	2	2	4
30500	-574.863684402178251	-581.719172353137651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526476194282286	0	4	2	3	5	5	6	7	7	8	9	10	9	11	11	12	11	13	12	13	12	10	14	15	11	14	13	15	15	14	15	15	16	15	16	15	14	16	18	17	16	18	18	18	18	18	19	17	19	20	19	20	20	20	19	19	22	22	21	21	20	22	21	23	21	22	20	22	23	24	23	24	24	24	26	26	24	25	26	27	26	25	27	26	27	27	26	32	28	28	30	30	30	30	31	30	32	33	33	38	37	0	1	1	1	3	4	6	6	6	7	8	6	10	13	10	25	22	17	11	15	15	10	17	27	6	14	16	11	21	16	20	20	29	21	27	12	12	31	35	20	34	36	37	35	24	24	28	31	38	43	24	16	45	46	19	48	52	45	50	44	39	56	53	43	54	52	24	53	51	66	67	58	62	49	64	57	58	71	69	73	72	53	79	67	75	68	72	75	84	67	87	87	75	75	75	87	89	90	90	98	98	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	4	2	1	3	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	4	1	1	4	2	1	2	1	2	1	1	1	3	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	2	2	2	2	3	2	2	3	2	2	2
31000	-600.225081076479000	-607.080569027438401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560273727378209	-1	1	3	3	5	4	6	7	6	9	9	11	7	10	11	12	9	12	14	13	11	13	12	14	13	13	13	14	15	15	16	17	16	15	16	14	14	17	17	15	18	16	17	17	19	18	20	19	19	21	18	20	20	19	18	19	21	21	22	20	22	22	21	22	21	22	22	21	24	26	23	23	23	24	25	25	25	24	26	27	26	25	26	27	26	28	27	30	31	29	30	30	29	30	31	31	31	33	33	36	37	0	1	1	2	3	4	6	6	6	13	8	6	7	13	17	12	13	13	17	15	14	10	10	16	9	12	16	11	21	27	23	20	21	21	24	12	27	20	24	22	33	36	25	24	12	35	11	40	38	43	25	51	45	16	28	40	52	45	50	39	52	38	53	53	54	57	60	25	46	66	67	58	62	62	64	66	68	60	67	73	72	53	71	67	82	77	68	85	90	60	87	87	64	75	94	81	71	90	90	98	99	1	1	2	2	2	1	1	1	1	1	1	4	1	1	1	1	2	2	3	1	1	2	2	1	4	1	1	3	2	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	4	1	4	2	1	2	3	1	1	3	2	2	1	1	1	2	1	3	1	1	1	1	2	3	3	2	1	1	1	1	2	1	2	2	2	2	2	3	1	3	1	2	4	2	1	5	1	2	2	2	1	2	3	1	3	2	1
31500	-589.622040614813841	-596.477528565773241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617115442000260	0	2	2	4	5	5	6	8	7	9	9	10	7	10	10	11	9	13	12	13	11	12	14	14	13	12	13	14	14	16	15	17	16	15	16	14	15	17	17	17	17	16	18	18	18	17	20	18	20	20	18	19	20	20	19	20	21	22	21	20	21	22	21	22	22	20	24	23	23	23	23	23	25	25	25	26	26	25	26	26	27	26	27	26	28	29	28	31	32	29	30	29	30	29	29	30	31	32	33	37	37	0	1	1	2	3	4	6	6	6	13	8	9	7	13	17	12	13	10	11	15	17	10	26	16	16	15	16	11	21	12	20	20	29	21	16	12	16	31	24	20	34	36	30	24	37	35	28	38	31	43	35	46	37	46	28	40	66	50	50	24	52	49	53	45	54	46	60	37	44	30	45	50	49	49	64	66	72	67	71	74	72	64	78	51	82	77	72	95	90	84	87	87	82	64	87	87	78	90	98	99	98	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	3	2	2	1	2	1	2	2	1	1	3	1	3	1	2	1	2	2	2	2	2	2	3	1	1	1	2	2	1	3	1	2	1	2	1	3	1	2	1	1	1	1	3	1	1	1	2	2	1	3	4	3	2	2	2	2	2	2	3	2	1	2	1	2	2	1	3	1	2	4	1	2	1	1	1	2	3	1	2	3	2	1	2	2
32000	-571.990228996811538	-578.845716947770939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560142315208882	1	2	3	3	5	4	6	8	7	9	9	11	7	11	10	11	10	11	13	13	12	12	14	14	12	13	14	14	14	15	17	16	15	15	17	16	15	15	18	17	18	18	17	18	19	17	20	17	20	20	18	19	20	20	19	20	23	21	21	18	20	22	22	23	22	19	22	22	24	24	22	24	22	23	25	26	25	26	27	26	26	26	26	25	27	28	26	31	28	29	31	28	30	29	28	30	30	32	33	38	38	0	1	1	2	3	4	6	2	4	13	6	4	7	13	13	9	13	15	11	17	15	10	10	25	16	10	25	11	21	25	20	15	29	29	24	16	25	20	24	38	29	36	24	46	35	27	19	38	31	43	24	39	45	39	28	40	52	45	50	24	52	31	53	53	39	35	60	58	35	66	35	68	49	62	53	66	68	71	67	73	72	64	71	67	82	77	72	82	84	89	81	87	95	82	69	92	84	79	90	98	98	1	1	1	1	1	1	1	2	2	2	2	3	1	2	2	2	2	1	2	2	1	2	2	1	1	2	1	2	2	1	2	3	1	1	2	2	2	1	2	1	2	1	1	1	1	1	3	1	2	2	3	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	4	2	2	1	1	1	3	3	2	2	2	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	3	1	3	3
32500	-575.379679094718881	-582.235167045678281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664330525025071	0	1	2	3	4	5	6	9	6	9	8	11	8	10	10	11	10	11	12	14	11	13	14	14	12	13	13	14	14	15	15	17	15	14	17	16	15	16	15	18	17	17	17	17	19	17	20	18	19	21	17	19	21	20	17	19	23	21	21	20	20	21	20	22	21	22	23	23	23	24	23	23	23	24	26	27	25	26	27	26	27	25	25	25	25	27	27	31	29	29	30	30	28	30	31	31	31	32	32	37	38	0	1	1	2	3	4	6	11	6	13	6	9	7	10	10	9	13	14	11	15	15	14	14	6	12	14	25	16	21	27	20	20	34	21	39	30	16	31	27	31	33	36	37	24	37	39	28	38	38	51	37	46	45	46	19	48	46	45	43	39	52	49	37	63	54	52	60	58	60	66	24	58	62	40	64	66	68	83	67	62	58	64	67	67	64	77	72	93	79	69	81	87	64	85	64	92	89	90	69	98	90	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	2	2	1	2	2	4	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	3	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	3	1	1	2	2	3	2	1	2	3	3	2	1	1	1	2	2	2	1	3	1	1	2	3	4	1	1	2	4	2	4
