step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
16500	-58.868339564051418	-67.919182944502765	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.932296330041584	-2	6	26	32	46	35	50	49	45	56	71	65	0	1	1	3	6	3	9	5	6	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
17000	-64.227139108393274	-73.277982488844614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.928693469801823	-5	7	25	32	43	44	54	36	49	58	68	62	0	1	2	3	3	4	9	4	8	9	12	6	1	1	1	1	1	1	1	1	1	1	1	1
17500	-57.989616938657257	-67.040460319108604	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976388870921009	0	7	30	34	46	42	50	48	38	59	69	63	0	1	2	3	6	4	6	4	3	8	10	10	1	1	1	1	1	1	1	1	1	1	1	1
18000	-57.602265647128043	-66.653109027579390	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.855962287256927	-1	8	32	24	45	38	49	50	42	58	59	66	0	1	4	2	6	3	9	9	6	7	7	11	1	1	1	1	1	1	1	1	1	1	1	1
18500	-70.096910041827840	-79.147753422279180	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.794083873684854	2	8	33	31	44	45	52	42	45	57	65	68	0	1	4	2	4	5	6	4	3	7	10	5	1	1	1	1	1	1	1	1	1	1	1	1
19000	-61.445322857715617	-70.496166238166964	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.924536165175184	0	7	35	28	37	33	53	44	46	56	67	57	0	1	4	2	4	4	8	6	4	7	12	9	1	1	1	1	1	1	1	1	1	1	1	1
19500	-63.660115913839185	-72.710959294290532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956636122669173	0	4	35	26	45	40	48	36	47	55	74	61	0	1	4	2	3	8	5	4	5	9	10	7	1	1	1	1	1	1	1	1	1	1	1	1
20000	-53.588397297569209	-62.639240678020556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984817648153979	-2	7	30	22	45	37	53	44	49	59	64	63	0	1	4	2	6	3	9	6	5	7	10	10	1	1	1	1	1	1	1	1	1	1	1	1
20500	-57.583449621861142	-66.634293002312489	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998528185546771	-4	8	35	31	41	40	44	45	49	54	73	64	0	1	4	2	3	3	4	6	8	8	12	9	1	1	1	1	1	1	1	1	1	1	1	1
21000	-53.856904713603157	-62.907748094054504	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955415519613613	-4	7	34	23	46	41	50	46	40	56	67	63	0	1	4	2	9	3	8	9	3	5	12	10	1	1	1	1	1	1	1	1	1	1	1	1
21500	-62.024178499107130	-71.075021879558477	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966898241206433	-5	5	33	26	38	38	53	45	45	51	70	58	0	1	4	1	3	4	8	5	6	8	7	10	1	1	1	1	1	1	1	1	1	1	1	1
22000	-69.410549106204542	-78.461392486655882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963521245476992	-1	5	33	27	38	41	51	47	48	52	73	43	0	1	4	2	3	3	5	3	12	9	6	5	1	1	1	1	1	1	1	1	1	1	1	1
22500	-59.826917087405228	-68.877760467856575	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991205400804134	-3	3	32	27	37	42	49	38	47	54	69	67	0	1	4	2	3	3	6	3	8	8	12	10	1	1	1	1	1	1	1	1	1	1	1	1
23000	-61.225634781213394	-70.276478161664741	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962878569289745	-3	6	31	17	35	41	49	45	42	52	71	63	0	1	4	2	3	5	8	6	5	9	7	10	1	1	1	1	1	1	1	1	1	1	1	1
23500	-66.860987122807458	-75.911830503258798	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.935385144120300	1	8	29	23	44	39	45	48	48	54	57	44	0	1	2	2	6	3	6	5	6	12	9	6	1	1	1	1	1	1	1	1	1	1	1	1
24000	-63.044861281722540	-72.095704662173887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.884044118748233	-6	5	38	30	40	38	50	46	43	55	63	65	0	1	4	2	6	4	9	6	6	9	8	10	1	1	1	1	1	1	1	1	1	1	1	1
24500	-62.824338533046038	-71.875181913497386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.851365518816906	1	8	27	20	44	31	47	37	49	57	73	67	0	1	4	2	8	4	8	3	5	9	12	7	1	1	1	1	1	1	1	1	1	1	1	1
25000	-60.283395040186171	-69.334238420637519	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951951669883823	1	7	36	28	44	32	53	49	51	56	60	62	0	1	4	2	6	4	5	3	5	9	9	10	1	1	1	1	1	1	1	1	1	1	1	1
25500	-68.500777808643022	-77.551621189094362	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970596350643864	-2	6	36	31	46	35	49	37	40	47	58	64	0	1	4	2	9	4	9	4	6	6	10	6	1	1	1	1	1	1	1	1	1	1	1	1
26000	-58.516058917551725	-67.566902298003072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.724641875570729	-3	6	30	23	44	35	51	44	48	53	67	60	0	1	4	2	6	4	5	6	8	8	12	10	1	1	1	1	1	1	1	1	1	1	1	1
26500	-60.362146581552075	-69.412989962003422	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994995257843757	-11	3	29	18	36	33	49	43	48	56	70	65	0	1	4	2	3	3	8	5	5	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
27000	-58.612018514077711	-67.662861894529058	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.895866967049091	1	8	35	30	48	42	53	44	49	47	69	57	0	1	4	2	6	3	5	3	6	6	12	5	1	1	1	1	1	1	1	1	1	1	1	1
27500	-58.977895642755563	-68.028739023206910	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.936463660864791	-1	7	36	30	46	41	50	47	47	52	68	54	0	1	4	2	3	3	6	6	4	5	12	8	1	1	1	1	1	1	1	1	1	1	1	1
28000	-59.581567510849872	-68.632410891301220	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.857006345898899	-4	9	36	26	47	40	50	47	41	53	72	59	0	1	4	2	6	3	8	9	3	7	12	5	1	1	1	1	1	1	1	1	1	1	1	1
28500	-55.153301507910136	-64.204144888361483	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994879322709367	1	8	30	26	42	37	53	49	42	58	72	64	0	1	4	2	6	3	5	5	6	7	10	10	1	1	1	1	1	1	1	1	1	1	1	1
29000	-62.963548558210555	-72.014391938661902	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.943043378379351	0	5	35	20	38	32	52	48	49	53	65	65	0	1	4	2	6	4	3	5	5	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1
29500	-57.197544995050556	-66.248388375501904	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.935215445304850	1	6	30	24	44	38	39	47	44	51	69	63	0	1	4	2	7	3	3	6	7	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
30000	-63.550038317638858	-72.600881698090205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.887045426763229	-2	3	37	31	41	38	53	45	45	52	70	63	0	1	4	2	4	4	9	5	4	9	9	10	1	1	1	1	1	1	1	1	1	1	1	1
30500	-63.679516074314840	-72.730359454766187	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.906380667669398	-2	4	30	23	45	41	47	47	37	59	54	59	0	1	4	2	9	9	6	3	3	7	8	11	1	1	1	1	1	1	1	1	1	1	1	1
31000	-60.617081284069222	-69.667924664520569	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.910252952138624	-1	7	32	29	45	36	52	46	48	42	73	63	0	1	4	2	6	3	5	6	6	6	12	9	1	1	1	1	1	1	1	1	1	1	1	1
31500	-57.547777436188319	-66.598620816639666	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.873387423681097	-4	5	33	23	41	43	53	45	44	60	69	61	0	1	4	2	3	3	9	5	3	7	12	7	1	1	1	1	1	1	1	1	1	1	1	1
32000	-58.883771848510669	-67.934615228962016	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991126603869956	-5	7	34	27	48	40	46	47	47	52	72	64	0	1	4	2	7	3	6	6	3	7	12	8	1	1	1	1	1	1	1	1	1	1	1	1
32500	-59.168315107894166	-68.219158488345514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998314378531670	1	9	36	31	40	43	51	44	47	54	56	65	0	1	4	2	4	4	6	4	5	6	9	11	1	1	1	1	1	1	1	1	1	1	1	1
33000	-53.944615172591988	-62.995458553043335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995226809653855	-1	10	34	28	46	38	50	46	42	57	69	62	0	1	4	2	9	3	5	9	3	8	12	10	1	1	1	1	1	1	1	1	1	1	1	1
33500	-60.026134966925717	-69.076978347377064	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945720524855780	-4	4	34	30	36	43	54	41	43	59	62	65	0	1	4	2	4	3	6	5	3	7	10	11	1	1	1	1	1	1	1	1	1	1	1	1
34000	-58.596958834237377	-67.647802214688724	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999188856559870	-5	8	35	23	41	42	53	37	48	56	70	62	0	1	4	2	8	3	9	3	3	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1
34500	-58.199833731242940	-67.250677111694287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954103786539401	-3	5	36	30	43	41	46	40	48	53	71	57	0	1	4	2	8	3	8	3	6	5	12	9	1	1	1	1	1	1	1	1	1	1	1	1
35000	-59.962486519349660	-69.013329899801008	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.853709418311908	-5	4	34	20	45	38	51	46	45	54	72	64	0	1	4	1	3	3	5	6	6	7	12	10	1	1	1	1	1	1	1	1	1	1	1	1
35500	-62.730518431616296	-71.781361812067644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.874136234463864	1	9	27	31	46	41	50	49	41	52	68	69	0	1	2	3	9	4	6	6	4	9	10	8	1	1	1	1	1	1	1	1	1	1	1	1
36000	-56.869840086892587	-65.920683467343935	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989323431904629	-2	6	34	23	43	38	54	49	46	53	64	60	0	1	4	2	6	3	8	5	3	8	12	9	1	1	1	1	1	1	1	1	1	1	1	1
36500	-62.666156113218399	-71.716999493669746	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.777308889315578	0	5	36	28	42	44	54	45	50	59	67	65	0	1	4	2	3	3	3	3	6	8	7	7	1	1	1	1	1	1	1	1	1	1	1	1
37000	-57.801779116042773	-66.852622496494121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974053380243872	-1	8	36	27	39	35	51	46	46	52	58	69	0	1	4	2	3	4	9	5	6	8	7	11	1	1	1	1	1	1	1	1	1	1	1	1
37500	-65.046486170029468	-74.097329550480808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.869451644827088	0	4	29	23	40	44	50	50	44	55	69	57	0	1	4	2	4	5	9	5	5	5	10	6	1	1	1	1	1	1	1	1	1	1	1	1
38000	-58.516354456916396	-67.567197837367743	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962983034101825	1	6	26	20	41	38	52	45	47	53	70	56	0	1	4	2	6	3	8	5	6	9	12	9	1	1	1	1	1	1	1	1	1	1	1	1
38500	-62.936122675056090	-71.986966055507438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.896451194585631	-2	6	33	29	37	44	46	42	49	53	67	56	0	1	4	2	4	8	6	5	8	7	10	6	1	1	1	1	1	1	1	1	1	1	1	1
39000	-58.478013784838389	-67.528857165289736	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993947963479598	1	9	25	23	46	40	52	47	48	55	68	61	0	1	4	2	6	3	8	6	6	9	7	7	1	1	1	1	1	1	1	1	1	1	1	1
39500	-60.066603381724953	-69.117446762176300	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995364111359958	2	10	33	25	43	38	54	48	46	58	70	66	0	1	4	2	6	4	5	5	3	8	10	8	1	1	1	1	1	1	1	1	1	1	1	1
40000	-58.297293844804635	-67.348137225255982	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945107705470821	-2	3	32	23	43	32	51	39	45	58	72	63	0	1	4	2	3	4	9	3	5	7	12	10	1	1	1	1	1	1	1	1	1	1	1	1
40500	-56.138728799396908	-65.189572179848255	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996489833925040	0	9	32	20	46	38	51	40	40	58	70	65	0	1	4	2	8	3	5	3	6	7	10	10	1	1	1	1	1	1	1	1	1	1	1	1
41000	-59.899368225667821	-68.950211606119169	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.820761237635290	-1	8	38	27	43	32	52	43	45	59	57	64	0	1	4	2	3	4	9	3	3	7	7	10	1	1	1	1	1	1	1	1	1	1	1	1
41500	-62.494086770007549	-71.544930150458896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977603228483192	-2	8	34	16	43	39	47	47	47	56	60	53	0	1	4	2	6	3	6	5	6	9	12	3	1	1	1	1	1	1	1	1	1	1	1	1
42000	-56.783065675408302	-65.833909055859650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945163450673451	-4	5	31	20	43	37	52	47	43	47	67	61	0	1	4	2	6	3	5	6	6	9	12	7	1	1	1	1	1	1	1	1	1	1	1	1
42500	-59.271954352100188	-68.322797732551535	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.887034588040735	1	10	35	22	40	40	51	47	48	57	63	67	0	1	4	2	3	3	9	3	5	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1
43000	-62.935614281985657	-71.986457662437005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.711265405002160	2	6	32	25	48	38	52	44	49	60	70	57	0	1	4	2	8	3	9	3	8	7	10	5	1	1	1	1	1	1	1	1	1	1	1	1
43500	-60.719732382152337	-69.770575762603684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965801996496871	0	6	35	31	42	41	34	44	50	56	58	67	0	1	4	2	7	3	4	7	5	9	9	11	1	1	1	1	1	1	1	1	1	1	1	1
44000	-58.749830011364089	-67.800673391815437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974135662473425	-1	10	32	28	44	41	50	47	40	57	61	67	0	1	4	2	4	4	6	9	3	7	7	11	1	1	1	1	1	1	1	1	1	1	1	1
44500	-57.663325328283882	-66.714168708735230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976694769676277	-4	8	20	31	46	40	52	35	48	55	69	63	0	1	2	3	6	8	9	3	6	7	12	10	1	1	1	1	1	1	1	1	1	1	1	1
45000	-59.301666043025513	-68.352509423476860	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.942216258184142	-3	4	18	26	42	36	54	48	48	54	58	58	0	1	2	3	6	4	9	5	5	9	10	7	1	1	1	1	1	1	1	1	1	1	1	1
45500	-59.777608469754121	-68.828451850205468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.879803615027476	-4	4	21	34	39	42	51	47	46	55	64	66	0	1	2	3	4	4	9	5	6	8	7	7	1	1	1	1	1	1	1	1	1	1	1	1
46000	-58.220227545798998	-67.271070926250346	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966838805502182	-2	5	23	30	46	38	47	43	49	48	62	65	0	1	2	3	6	4	8	6	8	8	7	11	1	1	1	1	1	1	1	1	1	1	1	1
46500	-60.197569311665966	-69.248412692117313	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.849676909080797	-3	6	28	34	46	40	51	49	47	50	59	66	0	1	2	3	4	4	9	6	4	5	10	11	1	1	1	1	1	1	1	1	1	1	1	1
47000	-64.164671846229822	-73.215515226681163	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.890864588015671	-6	7	18	29	37	41	51	46	50	57	67	59	0	1	2	3	3	5	8	5	5	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1
47500	-62.901930585511032	-71.952773965962379	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989800688773986	-2	6	22	31	47	44	40	45	45	60	68	63	0	1	2	3	6	7	4	4	7	5	10	8	1	1	1	1	1	1	1	1	1	1	1	1
48000	-58.858799179439323	-67.909642559890671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984264215172381	-6	7	27	33	33	39	44	44	48	57	73	62	0	1	2	3	3	5	4	6	7	9	12	10	1	1	1	1	1	1	1	1	1	1	1	1
48500	-60.413014114886089	-69.463857495337436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985207117283543	-3	6	19	26	44	41	51	47	33	59	68	60	0	1	2	3	9	9	6	6	4	7	10	5	1	1	1	1	1	1	1	1	1	1	1	1
49000	-65.350322526284913	-74.401165906736253	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988501049139745	-5	5	14	29	38	31	52	45	35	55	64	65	0	1	2	3	4	4	8	9	6	7	7	10	1	1	1	1	1	1	1	1	1	1	1	1
49500	-64.140288614191292	-73.191131994642632	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977525104132836	-1	7	17	24	40	42	48	45	47	53	68	59	0	1	2	3	4	5	6	4	8	6	12	10	1	1	1	1	1	1	1	1	1	1	1	1
50000	-61.359003287043969	-70.409846667495316	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990070004779491	-6	5	29	34	42	44	56	46	48	56	68	62	0	1	2	3	4	4	8	5	6	6	10	10	1	1	1	1	1	1	1	1	1	1	1	1
