step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
27500	-363.392799089328207	-361.694278410428637	-1.698520678899580	0.007833287196106	0.001597780614137	0.203973194667347	0.981927180164361	1	0	1	2	3	4	5	4	5	7	5	4	6	5	6	7	8	11	9	8	7	8	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-364.330207449766419	-362.592194475463543	-1.738012974302861	0.007869028966736	0.001514006784451	0.192400713080525	0.929200348674782	1	0	2	2	3	4	5	6	5	5	5	5	8	5	6	7	8	11	9	7	8	8	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-366.481986455093363	-364.765770417228623	-1.716216037864720	0.007672844046167	0.001524016363283	0.198624702146067	0.972495001349614	0	-1	1	3	3	4	5	7	5	6	6	6	7	5	7	8	7	11	9	8	7	7	11	10	12	12	13	11	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-363.506898904616605	-361.853634000891986	-1.653264903724629	0.007639406346362	0.001673410129252	0.219049760332336	0.960880085196490	1	-1	1	2	3	4	5	5	5	5	6	6	5	6	6	6	6	11	9	7	7	7	12	11	12	11	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-367.457408575404372	-365.723104333935396	-1.734304241468980	0.007883541268571	0.001524936774747	0.193432966581445	0.967266173416677	1	-1	1	1	3	4	5	5	4	5	5	5	7	5	7	8	6	12	9	6	6	8	11	11	13	12	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-363.311859827685964	-361.627420071775646	-1.684439755910297	0.007870834199947	0.001640568563130	0.208436427633204	0.995541271536399	1	0	2	3	3	4	5	5	5	7	5	6	7	6	6	7	6	11	9	8	6	7	12	12	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-365.443852645651702	-363.758632700683279	-1.685219944968402	0.007739169294854	0.001611171680962	0.208184059500205	0.987666339861253	1	-1	2	2	3	4	5	6	5	4	6	6	6	6	7	7	6	11	9	8	7	8	11	11	13	12	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-365.075274348763685	-363.397188633138285	-1.678085715625406	0.007608191459039	0.001601636531568	0.210514751132489	0.933150756435572	1	0	1	2	3	4	5	5	5	7	5	5	6	6	7	6	6	11	9	7	7	7	11	10	11	12	13	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-367.415128945336107	-365.744153407113401	-1.670975538222714	0.007509587184826	0.001598717594831	0.212890210271649	0.997833287165415	0	-1	1	1	3	4	5	6	5	5	5	6	6	7	7	7	8	10	9	8	6	7	11	10	12	13	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-363.528528216304323	-361.865225080849882	-1.663303135454451	0.007883113793960	0.001698928362387	0.215514884954334	0.944265794740742	0	-1	1	2	3	4	5	5	5	6	6	5	7	7	7	8	6	11	9	7	8	8	11	11	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	13	7	5	5	19	19	24	19	26	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-367.527371469028367	-365.908845101279439	-1.618526367748911	0.007344455331061	0.001705850052261	0.232263656781553	0.872510008361223	1	0	1	2	3	4	5	5	4	7	6	6	6	6	6	8	7	11	9	7	8	8	12	11	12	13	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	10	7	5	5	5	19	24	19	26	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3
33000	-360.854581335692899	-359.139526055086094	-1.715055280606780	0.007842865181012	0.001560472257472	0.198967114881683	0.899075489761011	0	-1	1	1	3	4	5	4	5	7	6	5	6	6	6	8	7	10	8	6	8	7	11	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	11	7	5	5	5	19	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
33500	-424.663030609128612	-422.958012049446268	-1.705018559682337	0.006869727174054	0.001387524665588	0.201976676865514	0.740869237925027	1	-1	1	2	3	4	5	6	5	8	5	6	7	5	6	8	7	11	8	6	7	7	12	10	12	11	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	5	5	7	5	5	5	21	24	12	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	1	5	1	1	1	1	1
34000	-360.659185897535565	-359.047676896243104	-1.611509001292480	0.007511664173800	0.001766283703783	0.235138800526165	0.993454371406205	1	-1	1	1	3	4	5	5	5	4	5	6	5	6	6	6	6	11	9	9	8	8	11	11	12	12	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-360.472374461297989	-358.755195183219143	-1.717179278078850	0.007627321566508	0.001512813835521	0.198341425929099	0.944437226857068	0	-1	1	1	3	4	5	5	5	7	5	5	7	7	7	8	8	11	8	7	8	7	11	11	12	10	12	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-354.154632672937794	-352.426886346021263	-1.727746326916539	0.007514405600359	0.001467447585227	0.195284585803742	0.993048041759402	0	-1	1	1	3	4	5	5	6	6	6	5	6	7	7	6	7	11	9	7	8	7	12	11	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-355.714472071249077	-353.994468121572936	-1.720003949676114	0.007566635650674	0.001494525888696	0.197515244250337	0.867068028152902	1	0	2	2	3	4	5	6	5	6	6	6	5	7	6	8	7	11	9	8	8	7	11	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-365.909255214845871	-364.157284081726118	-1.751971133119759	0.007812649792365	0.001473533277914	0.188608643299747	0.861741558208395	0	-1	1	2	3	4	5	5	5	8	7	6	5	6	6	7	8	10	8	7	8	8	11	11	13	10	12	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-362.473735946972113	-360.774457049466889	-1.699278897505205	0.007544679651717	0.001537139645702	0.203738225698144	0.921095438412353	1	0	1	2	3	4	5	7	6	6	6	6	7	5	7	8	8	10	8	7	8	7	12	10	11	11	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-355.098729798582042	-353.346720313672620	-1.752009484909410	0.007932072030284	0.001495976259119	0.188598420867552	0.979772126599810	1	-1	1	1	3	4	5	6	5	7	6	6	6	5	7	7	8	11	9	7	8	8	11	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-361.683310285700259	-359.961425260106239	-1.721885025594031	0.007735409610367	0.001523633998771	0.196968754793421	0.998396544904861	1	-1	0	1	3	4	5	6	6	7	6	5	7	7	6	6	7	10	9	7	8	8	11	10	12	12	13	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-360.279329790083921	-358.621974310375492	-1.657355479708403	0.007602012886604	0.001654160989112	0.217595130893082	0.987947933045114	1	-1	1	2	3	4	6	6	5	6	6	6	5	6	7	6	8	11	8	8	8	7	13	11	13	10	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-355.436707617070454	-353.738990035557208	-1.697717581513246	0.007445830187012	0.001520607211661	0.204222655294144	0.940258008918647	1	0	1	2	3	4	5	5	5	5	5	5	5	5	6	7	7	10	9	8	8	7	11	11	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-355.512016778637928	-353.877954382758787	-1.634062395879118	0.007528568372884	0.001702619101785	0.226154431686880	0.978072097554661	0	-1	1	1	3	4	5	6	6	7	5	6	6	6	6	6	6	11	9	7	8	7	12	11	12	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-358.678087521718226	-357.024765330664252	-1.653322191053994	0.007535393889861	0.001650471683175	0.219029251462951	0.910085769175462	1	0	1	2	3	4	5	5	4	5	6	4	5	6	6	7	7	11	9	7	8	7	11	11	12	12	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-356.166999853165407	-354.482675392779981	-1.684324460385433	0.007638533785590	0.001592433966711	0.208473774078847	0.982459836899157	1	-1	1	1	3	4	5	5	5	7	6	6	5	6	6	7	8	11	9	8	7	7	11	10	13	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	14	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-359.962682503950987	-358.224773525178648	-1.737908978772323	0.007538325009041	0.001450596216672	0.192429513841896	0.996994902101810	1	-1	1	2	3	4	5	6	5	5	6	5	7	5	7	8	8	9	8	7	8	7	12	11	12	13	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-357.174178037254364	-355.510254095455252	-1.663923941799102	0.007549390549810	0.001625384377983	0.215300078497622	0.954890221368472	1	-1	1	0	3	4	5	6	5	5	5	6	6	5	7	8	6	11	8	7	8	7	11	10	12	11	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-360.582863758198357	-358.916945780540459	-1.665917977657892	0.007641400615579	0.001639944245468	0.214613043860613	0.961400681849082	1	0	1	2	3	4	5	6	5	5	5	7	7	7	6	7	7	12	9	7	8	7	11	11	13	11	15	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-357.387748321971458	-355.711560375136060	-1.676187946835404	0.007811031698201	0.001649249013289	0.211143556576438	0.999777548563447	1	-1	1	1	3	4	5	6	5	7	5	6	7	6	7	7	8	12	9	7	7	8	11	10	11	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-359.764068087470264	-358.072289875115473	-1.691778212354801	0.007597581045894	0.001565758546755	0.206086455320076	0.995812285971884	0	-1	1	1	3	4	5	5	5	4	6	5	6	5	7	6	7	12	8	8	8	7	11	11	13	12	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-362.658975041650706	-360.926799220065959	-1.732175821584733	0.007653631251268	0.001485035594809	0.194030199006882	0.996786106031637	1	-1	1	1	3	4	4	7	5	5	7	5	5	5	6	6	6	11	9	8	6	7	12	11	13	12	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-360.829923222228842	-359.152779209824018	-1.677144012404811	0.007602205276433	0.001602744842640	0.210826304257824	0.942224678582889	1	0	1	2	3	4	5	7	5	7	6	5	7	5	6	6	6	11	9	7	8	7	10	9	11	12	14	11	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-356.261204579901175	-354.571485489713893	-1.689719090187261	0.007496153143748	0.001549758515342	0.206740508848131	0.994782977767850	1	-1	2	2	3	4	5	6	5	7	5	5	5	5	7	8	7	10	9	8	8	7	12	11	13	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-357.513990833230935	-355.777116854179212	-1.736873979051733	0.007803430473091	0.001503850598389	0.192716601189076	0.996303630346145	1	0	1	2	3	4	5	5	5	7	5	6	5	4	7	8	8	11	9	7	7	7	12	10	12	11	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-353.027468367499296	-351.344752397246907	-1.682715970252364	0.007762922507356	0.001622421235400	0.208996191043045	0.997108823618293	0	-1	1	1	3	4	5	6	5	5	6	6	6	6	6	6	7	11	9	8	8	7	11	10	12	11	13	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-368.002571991873879	-366.308300238985737	-1.694271752888168	0.007611740758592	0.001562689518519	0.205299887119099	0.940174418987931	0	-1	1	2	3	4	5	5	4	7	4	6	5	6	7	7	8	12	8	8	6	7	11	9	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-356.851445822950382	-355.180866280975977	-1.670579541974409	0.007360747221314	0.001568016525894	0.213024096433201	0.976145303660651	1	-1	1	1	3	4	5	5	6	6	5	5	6	6	7	7	6	11	8	7	8	7	11	11	12	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-356.430953339841608	-354.738386668197506	-1.692566671644123	0.007640902323064	0.001572781153035	0.205837097051676	0.968509018239759	0	-1	1	1	3	4	5	6	5	5	6	5	5	7	7	8	7	11	8	7	8	7	11	11	13	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-358.463240135650892	-356.796223688814507	-1.667016446836395	0.007408326870948	0.001587133758439	0.214236464735773	0.994659617616316	1	-1	1	1	3	4	5	7	5	7	5	6	6	5	7	8	8	10	8	7	7	8	12	10	12	11	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-355.118651409606343	-353.420564293869461	-1.698087115736863	0.007394023634880	0.001509177857726	0.204107794652826	0.993742788615223	1	0	2	3	3	4	5	6	4	7	5	5	7	5	6	7	8	11	9	8	8	7	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-353.422591749951039	-351.758108597955527	-1.664483151995499	0.007603362744995	0.001635536217985	0.215106956334782	0.991339163876918	1	0	1	2	3	4	5	6	5	6	6	6	6	5	7	7	6	11	8	8	8	8	12	10	12	11	13	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-356.284838439670068	-354.600330656435915	-1.684507783234179	0.007362039659016	0.001534355067477	0.208414398528553	0.988372178163637	0	-1	1	1	3	4	5	6	5	4	5	6	6	6	6	6	8	11	9	8	8	7	10	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-363.022891005027589	-361.378959677842033	-1.643931327185535	0.007853612349100	0.001746993964435	0.222444639075573	0.903011660721133	1	0	2	2	3	4	5	5	6	7	6	6	6	6	7	8	7	10	8	9	8	8	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	9	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-355.579038960643345	-353.900209310726666	-1.678829649916688	0.007348275282307	0.001545116549955	0.210269279605681	0.957061547227730	0	-1	1	1	3	4	5	6	6	6	6	6	7	6	6	6	6	11	9	7	8	8	12	10	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	9	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-354.904942941360105	-353.253615740605028	-1.651327200755080	0.007541284128594	0.001657165371717	0.219745781150626	0.964558282506600	1	-1	1	1	3	4	5	6	5	7	5	5	6	6	7	7	6	11	8	8	8	7	10	11	13	11	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-356.689140221218963	-355.016357488519361	-1.672782732699604	0.007657797325295	0.001625607515677	0.212281344964236	0.955377557626059	1	0	2	2	3	4	5	6	5	5	5	6	6	5	7	8	6	11	9	8	8	8	12	10	12	12	15	15	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-358.003510890953066	-356.320711873727134	-1.682799017225934	0.007371734457021	0.001540465116537	0.208969154480332	0.894342077239674	1	0	1	2	3	4	5	6	4	6	6	5	6	5	6	7	7	10	9	8	7	8	11	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-355.591239394393824	-353.852307382500953	-1.738932011892852	0.007854327800032	0.001509182006151	0.192146552139724	0.982509796052853	0	-1	1	2	3	4	5	6	5	5	6	5	5	6	7	6	7	12	9	7	8	7	12	11	12	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-360.174713034755655	-358.518623368202384	-1.656089666553293	0.007474913486809	0.001629853672735	0.218043148674759	0.991705439771550	1	-1	1	1	3	4	6	6	6	6	7	5	4	6	7	7	7	11	9	9	8	8	12	11	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-355.781622235770328	-354.144083153873623	-1.637539081896729	0.007506749993372	0.001687764903869	0.224832971040615	0.934902984440529	1	-1	1	2	3	4	5	6	4	6	5	6	6	5	7	8	8	11	9	8	8	8	11	11	12	11	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-361.421012845274731	-359.746513191555550	-1.674499653719181	0.007231936001595	0.001531045196356	0.211706131804617	0.995323671202404	1	-1	0	1	3	4	5	6	5	6	5	4	6	6	6	7	6	11	8	8	8	8	12	10	12	11	13	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-355.177655338308341	-353.491515646890150	-1.686139691418171	0.007613040780306	0.001582654719011	0.207887329738948	0.987648099570821	1	0	1	2	3	4	5	6	5	5	6	7	7	5	7	7	8	12	9	7	8	7	12	11	13	11	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-358.419803261054767	-356.759839828373629	-1.659963432681153	0.007480403962887	0.001620838741248	0.216677969437114	0.955386170912181	1	0	1	2	3	4	5	6	6	6	6	5	7	7	6	8	7	12	9	7	8	7	12	11	13	12	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-360.639042991350721	-359.020188518417228	-1.618854472933519	0.007210207898020	0.001673713110142	0.232131047233989	0.999964677217356	0	-1	1	1	3	4	6	5	6	6	5	6	7	6	7	8	8	11	9	8	8	8	12	11	13	12	14	15	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-353.544827997507809	-351.855925820767766	-1.688902176740041	0.007655296413318	0.001584655040931	0.207001134296327	0.974961774022928	1	0	1	2	3	4	5	7	5	8	5	6	6	6	6	8	7	11	9	7	8	8	12	11	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-357.667037731788014	-355.964800898466251	-1.702236833321763	0.007885346502930	0.001599358429632	0.202826651820289	0.993293688160001	1	-1	1	1	3	4	5	6	5	6	6	6	5	6	7	6	6	10	8	7	8	7	11	12	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-356.115647697640782	-354.465062206670154	-1.650585490970607	0.007620977620312	0.001676717222262	0.220013403240235	0.991597099174957	0	-1	1	1	3	4	5	6	5	6	5	5	5	5	6	6	6	10	9	7	8	7	12	11	12	13	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	8	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
