step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
24500	-492.754193555652137	-499.609681506611537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736790229515861	0	2	1	1	3	1	2	3	3	3	3	4	4	4	4	6	4	4	6	5	6	4	2	4	6	5	5	6	6	6	6	6	5	8	10	8	6	7	7	7	4	7	7	7	8	9	8	6	7	9	9	7	9	9	9	10	11	10	9	10	12	10	10	11	13	10	12	11	12	14	12	11	12	11	14	11	12	13	14	14	14	13	14	14	16	15	15	17	16	16	18	19	18	19	18	19	20	20	22	24	24	25	26	27	31	31	0	3	1	1	1	1	3	3	1	6	23	5	8	8	10	22	11	5	8	15	27	23	6	23	22	10	15	17	14	20	20	15	6	25	47	21	26	26	16	48	10	28	37	17	18	28	26	18	25	36	44	28	38	49	45	33	63	40	38	45	54	45	47	50	64	44	76	55	72	78	45	45	50	40	65	59	68	73	68	64	82	67	78	72	86	80	81	90	80	87	85	88	81	85	0	93	93	96	98	99	98	101	102	100	0	0	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	2	1	1	2	3	2	1	1	1	2	1	1	1	1	1	2	3	1	3	2	1	1	2	1	1	2	1	2	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	3	2	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	1	1	3	1	1
25000	-504.868715312506936	-511.724203263466336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625850275653507	0	2	1	1	3	1	2	2	3	2	3	4	4	3	4	6	4	5	5	5	6	4	2	5	6	6	6	6	6	6	5	5	6	8	10	7	6	7	7	7	5	7	7	8	8	8	8	8	8	10	9	10	9	8	9	10	10	9	9	9	11	10	12	11	13	10	12	11	12	12	12	10	12	12	14	11	12	13	14	14	14	14	14	15	16	15	15	16	16	16	18	19	18	19	18	18	19	20	22	24	23	25	26	27	31	31	0	4	1	1	4	1	4	3	7	6	23	5	8	8	10	22	23	10	14	15	32	11	6	23	11	17	15	11	14	20	15	15	23	42	43	32	18	37	27	32	11	17	41	42	26	17	25	41	18	40	44	34	45	26	48	46	44	40	28	54	55	53	56	58	73	59	76	35	52	58	72	42	15	64	70	28	45	70	61	70	67	67	50	62	83	80	81	87	80	87	89	90	90	85	0	88	93	96	92	99	92	101	99	102	0	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	3	2	1	1	1	1	2	2	2	1	2	1	2	3	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	3	3	1	2	2	4	1	2	1	2	2	2	2	2	1	1	1	2	1	1	3	2	2	1	2	1	2	3	2	1	2	3	2	1	1
25500	-533.019561754179108	-539.875049705138508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593576555644022	-1	2	1	0	3	2	2	4	3	3	3	4	3	4	4	6	4	5	6	5	5	5	5	5	6	6	5	5	6	6	6	6	6	8	9	7	7	7	7	7	7	6	7	7	7	8	8	7	6	9	9	9	9	9	9	9	11	10	9	10	10	11	12	10	13	11	12	11	11	14	12	10	12	12	14	12	11	13	12	14	14	14	14	12	15	15	15	17	16	16	18	18	18	19	18	19	20	19	21	24	23	25	26	27	31	31	0	3	1	1	4	3	1	13	3	6	6	5	7	13	6	22	11	7	14	15	15	17	11	11	11	10	15	17	14	20	20	6	3	23	43	27	26	17	28	27	11	11	33	23	33	25	17	23	10	27	38	42	34	45	11	48	22	36	47	26	54	38	35	32	58	49	59	55	34	73	62	53	58	64	65	57	33	64	54	65	66	76	64	72	80	80	76	87	86	87	86	90	90	91	0	90	92	92	98	96	96	101	102	102	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	4	2	2	2	1	3	2	1	2	2	1	1	1	2	3	2	2	2	1	2	1	2	3	1	3	2	1	3	1	3	2	4	2	3	3	1	1	1	1	1	1	1	1	1	3	1	3	1	2	2	3	2	1	1	1	2	1	1	2	2	2	1	1	3	2	1	1	4	2	2	1	2	1	1
26000	-494.682484579812694	-501.537972530772095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702195823583192	0	2	1	1	3	2	1	4	2	3	3	2	3	4	4	6	4	3	5	5	6	5	5	4	6	5	6	6	6	6	6	6	6	8	9	7	7	7	7	7	7	7	7	6	8	9	8	8	8	9	8	10	9	7	9	10	11	10	11	10	12	11	11	11	14	8	12	11	10	12	12	10	12	12	14	12	12	13	14	14	11	14	14	14	16	15	15	14	16	16	18	19	18	19	17	17	20	20	21	24	22	24	26	26	31	30	0	7	1	1	12	4	1	13	1	6	6	4	7	13	10	22	11	6	14	15	15	18	17	11	17	4	15	23	19	20	20	15	17	10	34	21	44	32	21	15	17	33	25	10	26	33	18	17	28	32	44	48	47	10	54	47	52	50	66	55	68	72	47	58	58	28	81	47	47	58	62	53	58	50	50	81	68	64	68	64	66	76	64	62	80	70	76	81	80	67	89	96	90	86	0	90	92	96	92	98	99	101	102	101	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	2	2	3	2	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	2	2	2	1	1	1	3	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	1	1	2	1	3	1	2	2	2	1	1
26500	-476.660641832484714	-483.516129783444114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572433333395614	0	2	1	1	2	2	2	4	3	3	3	4	3	4	4	6	4	5	6	5	6	5	5	5	6	6	5	6	5	6	6	6	6	8	7	8	7	7	7	6	7	6	7	8	8	8	5	7	8	9	8	10	9	9	9	10	11	10	10	10	10	11	12	11	14	9	10	11	12	13	12	10	11	12	13	12	12	13	14	15	14	14	14	15	15	14	15	17	16	16	18	19	18	17	18	18	19	20	22	23	23	25	25	26	30	31	0	4	1	1	3	4	3	13	7	7	6	5	3	13	6	23	11	10	14	15	23	11	11	11	10	47	15	17	14	20	20	27	10	33	18	25	26	42	25	27	47	11	28	28	26	33	11	17	48	36	41	47	48	45	45	34	18	50	66	55	54	53	33	58	78	34	34	18	68	73	72	53	58	58	58	67	68	50	68	86	76	76	58	62	86	75	76	82	74	87	80	96	88	86	0	90	90	96	92	99	99	101	101	101	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	2	3	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	5	1	1	1	1	2	4	1	1	1	2	6	1	2	2	1	1	2	2	1	1	3	2	1	2	2	2	2	1	1	2	2	4	1	3	1	1	1	1	1	2	2	3	1	1	2	2	2	1	1
27000	-497.587776315186431	-504.443264266145832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658908951383942	0	2	1	1	2	2	2	2	2	3	3	4	1	4	4	6	4	4	5	5	6	5	5	5	6	6	6	5	3	6	6	6	6	8	8	8	7	7	7	7	7	7	7	8	8	9	7	7	8	10	9	9	9	9	9	9	11	9	10	10	12	8	11	11	13	11	12	10	12	14	12	10	12	12	14	12	12	13	14	13	13	14	14	14	15	14	15	16	16	16	18	19	17	19	18	17	19	20	22	23	23	25	26	27	31	31	0	4	1	1	1	4	3	13	4	6	6	5	1	8	10	18	11	10	8	15	18	17	11	17	17	23	15	17	13	20	20	15	17	28	37	40	26	10	16	32	21	17	28	25	37	23	28	11	48	15	34	38	37	45	45	33	44	21	52	47	45	37	49	32	64	59	42	55	44	73	38	62	64	64	58	59	68	73	77	58	67	59	78	71	80	80	81	81	85	81	89	96	87	91	0	90	93	96	98	99	99	101	102	101	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	3	1	1	1	2	2	2	1	2	1	2	1	3	1	2	1	1	1	2	1	2	1	3	2	1	3	3	2	1	3	1	4	2	2	2	1	1	2	1	2	1	2	2	1	4	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1
27500	-495.185050861044601	-502.040538812004002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663405949501520	0	2	1	1	3	2	2	4	3	3	3	2	3	4	4	6	4	5	6	5	6	4	5	5	6	6	6	4	5	6	6	5	6	8	10	8	7	7	7	7	7	7	7	7	8	8	8	8	7	10	9	9	8	9	9	10	11	10	10	10	11	9	11	11	12	11	12	10	12	13	12	12	12	12	13	11	12	13	14	15	13	14	14	14	16	13	14	17	16	15	18	19	18	19	18	19	20	20	22	24	23	25	26	27	30	30	0	1	1	1	12	3	1	13	4	6	6	4	3	13	6	22	11	17	8	15	32	11	11	17	23	18	2	11	14	20	20	15	11	6	47	27	26	26	26	21	11	23	7	25	38	25	28	44	16	40	48	34	18	53	45	43	49	40	23	45	60	7	47	58	64	52	76	43	57	73	53	33	64	64	65	52	68	73	77	86	76	76	70	47	70	64	81	81	80	81	85	82	88	85	0	88	93	96	98	101	99	101	102	101	0	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	4	1	2	1	1	1	1	2	1	3	1	1	2	3	1	1	2	1	1	2	1	1	1	3	2	4	2	1	2	2	1	1	2	1	2	1	1	3	4	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	4	1	2	2	3	1	2	1	2	1	1	2	1	1	2	1	2	1	1
28000	-482.511830064713934	-489.367318015673334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731305711813494	-1	2	0	1	3	2	2	4	3	3	3	4	3	2	3	6	4	5	5	5	5	5	5	5	6	6	6	6	4	6	6	5	6	8	8	7	7	7	7	7	7	7	7	8	7	8	8	8	8	9	9	7	7	8	9	10	11	10	11	10	11	11	11	11	13	9	12	11	12	14	12	12	12	11	14	9	12	12	12	15	14	13	13	15	16	13	15	16	16	16	18	17	18	18	18	18	20	20	22	23	23	25	26	27	31	29	0	4	1	1	7	4	4	13	7	6	6	5	14	4	6	22	11	17	14	15	15	17	17	11	17	21	15	17	14	32	20	15	6	28	24	27	26	26	33	15	10	33	23	11	26	28	11	28	25	40	34	23	27	45	45	46	34	21	66	55	45	55	48	58	73	48	76	55	61	64	62	62	64	50	65	33	68	64	68	86	82	76	78	72	86	73	59	81	73	81	89	88	92	80	0	92	93	96	98	99	98	101	101	101	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	2	3	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	1	1	2	2	1	3	1	1	3	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	3	3	1	3	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1
28500	-516.821036966243582	-523.676524917202983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616022853264533	0	2	1	1	2	2	1	4	3	3	3	3	3	2	3	6	4	5	4	5	6	5	5	5	6	5	6	6	6	6	6	4	6	7	10	7	7	7	7	6	6	7	7	7	7	9	8	6	8	10	9	10	8	9	8	10	11	10	9	10	12	10	11	11	14	11	12	11	12	14	12	12	12	9	14	11	12	13	14	15	12	14	12	15	15	14	14	17	16	13	17	17	18	19	18	18	17	20	22	24	23	25	26	27	31	31	0	7	1	1	4	7	1	13	3	6	6	5	14	7	6	22	11	10	14	32	32	11	11	17	10	11	32	10	19	20	20	15	11	48	40	15	25	33	10	15	17	26	18	17	26	47	25	17	26	15	43	34	43	44	26	46	34	74	28	54	45	55	51	74	74	59	76	60	47	58	53	62	58	40	64	52	68	58	61	64	52	76	64	71	86	73	76	82	80	81	86	90	97	86	0	92	87	96	98	99	99	101	100	101	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	3	2	1	1	1	2	1	2	3	1	1	2	2	2	2	2	2	2	1	2	2	2	3	2	2	1	2	2	1	1	1	2	1	4	2	1	2	3	2	1	1	3	1	4	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	3	2	1	1	1	1	1	3	1	1	3	2	1	1	1	2	2	3	1	1
29000	-544.407739972544505	-551.263227923503905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563699257143738	-1	2	1	1	3	2	2	3	2	3	3	4	4	2	4	5	4	4	6	5	6	5	5	5	6	5	5	6	5	3	5	6	6	8	10	8	7	7	7	6	7	7	7	8	8	8	6	7	8	10	9	10	9	9	9	10	9	10	11	10	11	11	12	9	12	11	12	11	10	11	12	11	12	12	14	9	12	13	13	14	14	14	14	15	15	15	15	17	16	16	18	19	18	19	17	19	20	20	22	23	22	24	26	26	31	31	0	3	1	1	3	3	3	14	3	6	6	5	8	3	30	18	11	11	14	30	15	11	17	11	11	7	18	23	14	6	30	27	17	28	49	21	11	10	26	15	25	11	11	18	37	39	11	17	17	36	34	34	37	48	45	24	44	64	44	54	45	48	57	36	58	52	52	54	44	64	18	26	58	70	65	47	61	70	54	73	71	59	58	53	80	58	82	67	78	82	85	67	90	91	0	93	90	96	98	99	92	101	101	101	0	0	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	3	1	1	2	1	2	1	2	1	1	2	3	2	2	2	1	3	3	3	1	1	2	2	3	2	1	2	2	2	1	4	1	1	3	1	3	4	2	1	1	1	2	2	2	2	6	5	2	1	1	2	1	1	4	2	2	2	3	2	1	2	1	4	3	2	2	6	2	1	1	1	4	1	2	1	2	2	4	3	1	1
29500	-571.575267864429634	-578.430755815389034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532745510710037	-1	2	1	0	3	1	2	2	3	3	3	4	4	4	4	4	4	5	5	5	6	5	5	5	4	6	6	6	6	6	6	6	6	5	8	7	7	7	6	7	7	7	7	8	8	9	8	8	8	9	7	8	9	9	9	9	11	8	11	10	11	11	12	11	13	11	9	11	11	12	12	12	12	12	12	12	12	12	14	14	14	14	14	14	16	15	15	17	16	15	18	18	18	19	18	19	20	20	22	24	22	25	26	27	28	31	0	3	1	1	7	1	4	3	3	6	6	7	8	8	6	7	11	17	14	15	4	10	11	15	11	11	15	25	19	20	20	15	11	25	23	32	1	26	16	17	28	23	21	23	26	44	34	25	22	15	33	28	38	45	18	37	44	32	53	37	54	34	57	50	64	44	52	45	27	32	53	53	37	69	64	67	68	50	68	78	76	66	78	72	86	78	81	87	80	82	85	76	81	91	0	93	93	96	92	98	96	101	99	99	0	0	1	1	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1	3	2	2	1	1	2	2	2	1	1	1	1	2	1	3	1	5	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	3	2	3	2	1	3	2	4	1	2	2	2	1	2	2	3	2	1	4	1	1	2	1	3	3	2	2	3	2	2	1	1	1	2	2	1	2	4	3	1	1	1	2	1	3	3	3	2	4	5	1	1
30000	-538.565240438229125	-545.420728389188525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582383706337194	-1	2	0	1	2	0	2	3	3	3	2	4	4	4	4	6	4	2	6	5	5	3	5	5	6	6	6	6	5	6	6	6	6	6	10	8	7	7	7	7	7	7	7	7	8	9	8	6	8	9	7	8	9	9	9	10	11	9	11	10	12	11	12	11	14	11	10	10	12	14	12	12	12	12	14	12	12	11	14	13	14	14	13	14	15	15	15	17	15	16	18	19	17	19	18	19	20	20	22	24	23	25	26	27	31	31	0	4	1	3	4	1	3	3	4	6	6	7	8	7	6	23	10	6	14	15	10	6	18	10	15	15	15	10	14	20	20	21	17	17	37	21	26	25	33	21	34	33	48	23	28	28	37	11	28	21	33	25	26	45	45	28	48	21	49	54	55	35	57	58	73	26	44	45	49	49	33	38	58	64	73	67	68	50	61	78	76	76	58	72	73	80	81	87	80	81	86	76	90	91	0	90	93	96	90	99	99	101	99	100	0	0	1	1	1	1	1	1	2	1	2	2	2	2	1	1	3	1	1	2	2	1	1	3	3	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	1	2	1	1	1	2	4	2	2	4	4	4	2	2	1	2	2	1	2	2	2	2	2	3	2	3	2	1	2	2	2	3	4	1	1	1	2	2	1	3	2	1	2	2	2	1	1
30500	-516.271452435352785	-523.126940386312185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657982793283802	-1	2	0	1	1	2	2	3	3	3	3	4	3	4	3	6	4	5	6	5	6	5	5	5	6	6	6	5	6	6	6	6	4	8	9	8	7	7	7	6	7	7	7	8	8	9	7	8	7	10	9	9	8	9	8	7	11	10	11	9	12	11	11	11	13	11	9	11	10	13	12	11	11	12	13	12	12	12	14	14	14	14	14	15	15	15	13	17	16	16	18	19	18	19	17	18	20	20	22	24	23	25	26	27	31	31	0	4	1	3	1	4	4	3	4	6	6	5	4	13	6	22	11	10	14	15	15	17	11	17	17	2	15	11	13	20	20	18	11	25	49	21	28	26	18	15	23	16	25	10	27	56	28	41	40	21	25	26	38	55	21	23	41	21	67	34	50	69	69	58	64	52	34	54	44	58	72	37	21	50	58	67	68	73	68	70	76	87	78	57	80	70	76	87	85	81	86	93	90	86	0	90	93	96	92	99	99	99	100	101	0	0	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	2	1	1	3	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	3	1	1	2	1	2	2	1	1	1	1	2	1	2	3	1	1	1	2	1	2	2	1	2	2	1	1	1	2	3	2	1	1	2	2	1	1
31000	-471.461192880491865	-478.316680831451265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699905263928313	0	2	1	1	3	2	2	4	2	3	3	4	3	4	4	6	4	5	6	5	6	4	5	4	4	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	6	8	8	9	8	8	8	8	9	8	9	9	9	10	10	10	11	10	12	9	11	11	14	11	9	11	9	13	11	10	12	11	13	12	12	13	13	14	14	13	14	15	16	15	13	17	16	16	18	18	17	18	18	19	20	19	22	24	24	25	26	27	31	31	0	4	1	1	2	4	4	13	1	6	6	7	7	13	10	23	11	6	14	15	15	6	11	6	11	18	15	23	14	20	20	15	25	28	25	27	26	26	33	15	33	17	25	28	37	44	37	28	33	21	28	28	37	45	45	34	48	21	67	55	55	18	57	58	70	69	52	54	22	73	62	35	58	58	73	67	68	73	68	70	87	67	78	53	86	80	67	81	73	76	80	90	90	85	0	92	92	88	98	99	99	101	101	101	0	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	3	1	1	1	1	1	2	4	1	2	2	2	1	1	3	1	1	2	1	1	2	1	4	1	1	2	3	3	3	3	2	1	1	1	1	1	2	1	1	2	1	2	3	1	1
31500	-470.222884255949964	-477.078372206909364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728013591181134	0	2	1	1	3	2	2	4	3	2	3	4	3	4	4	6	4	5	6	5	6	5	5	5	6	4	6	6	5	6	6	6	6	7	10	8	6	7	7	6	7	7	7	8	8	9	8	8	8	7	9	10	9	9	7	10	10	10	11	10	11	11	12	11	14	11	10	11	12	13	12	12	12	9	14	12	10	13	13	13	14	14	14	15	16	14	15	17	16	16	17	18	18	19	18	19	19	20	22	23	24	25	26	27	31	31	0	1	1	1	7	3	1	13	2	4	6	5	1	13	10	22	11	26	14	15	15	26	11	11	17	10	15	17	14	20	15	20	17	27	44	40	18	37	27	15	23	23	33	34	21	25	34	34	42	23	28	46	28	45	10	46	25	40	67	55	45	60	57	58	70	51	25	77	51	64	62	62	64	40	70	67	55	64	61	74	76	76	80	62	86	80	81	87	64	87	85	90	88	91	0	92	93	96	98	99	100	101	101	100	0	0	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	3	1	1	1	2	2	1	2	1	3	1	1	2	1	3	2	1	2	1	1	1	4	1	3	2	1	1	1	2	1	2	2	2	1	3	2	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1
32000	-498.336391883925955	-505.191879834885356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637522054936388	0	2	1	1	2	2	2	4	2	3	3	3	2	4	4	6	4	5	5	5	5	4	5	5	6	5	6	6	6	6	6	6	6	7	8	8	7	7	7	5	7	6	7	8	8	9	7	8	7	10	9	9	9	9	9	10	8	10	11	10	10	11	11	11	12	11	11	11	10	14	12	12	12	12	11	12	12	13	14	14	14	14	14	15	15	15	15	17	15	16	16	18	18	18	18	19	20	20	22	24	24	25	26	27	31	31	0	1	1	1	4	4	3	13	1	6	6	5	1	13	11	22	11	6	13	15	15	11	11	11	17	17	15	11	14	20	40	18	11	42	25	27	26	26	25	1	10	17	42	6	38	34	42	34	33	40	33	48	47	45	45	37	26	40	34	55	55	53	69	21	64	52	52	37	24	73	53	62	50	21	50	59	68	74	61	74	76	76	78	72	80	73	82	87	70	87	86	90	88	91	0	92	93	96	98	99	99	101	102	102	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	1	3	1	2	1	5	1	2	1	1	1	4	2	1	1	1	1	1	3	3	1	1	1	1	1	4	1	2	2	1	3	2	2	1	2	3	1	1	1	1	3	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1
32500	-490.683727173670320	-497.539215124629720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681059967832029	0	2	1	1	3	2	2	4	3	3	3	4	2	4	4	4	4	5	5	5	6	5	5	4	6	5	6	6	6	6	6	5	5	8	10	8	7	6	7	7	7	7	7	5	7	9	8	7	6	10	9	10	8	9	9	7	11	10	11	10	10	11	10	11	11	11	11	11	11	13	10	12	12	12	14	10	12	13	14	14	14	13	14	14	14	15	15	16	16	16	17	18	17	19	18	19	20	20	22	23	23	25	26	27	30	31	0	1	1	1	7	4	4	13	7	6	6	3	1	13	10	11	11	16	14	15	18	16	17	11	17	10	15	26	19	20	20	15	17	33	43	40	38	18	27	15	33	17	44	17	26	34	18	11	18	40	48	18	37	45	45	17	35	21	47	54	54	54	54	58	50	76	76	54	56	64	26	62	64	50	70	43	61	64	68	58	82	67	70	62	64	58	81	76	86	87	89	93	88	91	0	92	90	96	98	99	99	101	101	101	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	3	1	2	2	3	1	2	3	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	1	2	1	2	1	2	2	2	1	4	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1
