step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-492.314423229235274	-490.878579757006719	-1.435843472228545	0.000013523126485	0.000012504154678	0.924649687474867	0.660778582730778	0	4	3	3	5	5	6	5	6	6	7	6	7	7	7	7	8	8	7	9	9	9	9	9	12	9	9	11	10	11	11	10	13	12	13	12	12	14	15	13	14	15	12	14	15	15	16	15	16	16	18	16	17	18	18	18	18	19	20	20	20	21	21	22	22	25	22	23	23	25	26	23	25	24	24	27	25	26	28	28	28	28	30	30	29	31	32	33	0	1	1	0	3	3	3	4	4	6	2	4	5	8	10	8	9	9	12	15	0	15	15	17	27	9	18	19	21	23	24	26	30	27	28	29	15	32	44	31	43	36	18	28	28	43	41	41	40	43	39	46	48	52	46	50	39	46	53	54	55	51	58	52	52	58	63	67	67	58	67	67	67	68	72	67	67	67	75	74	78	73	79	80	81	85	77	84	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	3	1	1	1	3	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	5	2
5500	-488.576213301939106	-487.172172924094127	-1.404040377844972	0.000017472529161	0.000014376409200	0.822800698568788	0.631895257927554	0	3	5	4	5	4	5	6	6	6	7	6	7	8	7	7	8	7	7	9	8	10	9	10	11	9	11	12	10	12	12	10	14	11	14	12	11	12	14	13	14	15	13	15	16	16	16	15	12	16	17	17	16	19	17	15	18	20	20	21	20	21	22	21	22	25	22	23	24	24	25	24	26	25	25	26	26	26	28	27	29	29	30	30	29	32	32	33	0	1	2	0	2	2	2	4	4	6	2	4	5	8	10	8	9	9	12	15	0	15	15	17	9	18	18	19	21	22	24	26	22	9	28	29	23	26	28	49	43	29	34	39	39	41	41	43	24	43	39	46	48	46	46	43	39	46	53	52	55	57	58	52	52	64	64	67	67	64	67	67	67	68	72	67	67	67	75	74	71	78	79	80	73	85	82	80	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	3	1	2	1	2	1	3
6000	-494.639391871276246	-493.178012478336200	-1.461379392940058	0.000028654798206	0.000009321058780	0.325287887686921	0.616805511991324	-1	3	4	5	4	5	6	6	6	5	6	7	7	7	7	8	9	9	7	9	7	8	9	10	11	9	10	12	9	11	12	11	13	13	14	12	12	12	14	14	14	15	13	15	16	16	15	15	13	16	18	17	17	19	18	18	17	20	18	20	21	21	21	20	21	24	22	23	25	24	25	24	26	24	26	26	25	24	28	28	26	28	30	31	29	32	32	32	0	1	2	0	2	3	3	4	4	2	1	4	5	8	10	8	9	9	4	15	0	15	15	17	17	9	9	19	21	15	24	26	23	25	28	29	30	18	28	49	43	29	25	39	39	41	43	41	24	43	45	46	48	46	50	43	39	46	53	46	55	57	58	46	52	64	63	67	72	52	67	67	67	68	77	67	67	67	75	74	71	73	79	80	81	85	73	80	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	2	2	3	1	2	2	3	1	1	1	2	2	1	1	1	1	2	2	1	2	3	1	1	1	2	1	2	2	2
6500	-475.321622837748180	-473.418025138166058	-1.903597699582148	0.000090753635248	0.000014059357030	0.154917838736358	0.650892842579616	0	5	4	3	5	4	6	6	6	6	8	7	7	8	7	7	9	8	8	9	8	8	9	10	9	8	10	12	9	10	11	10	13	10	12	11	12	13	13	13	12	15	14	13	15	16	16	15	14	16	17	17	17	18	17	18	19	19	20	20	20	21	21	21	23	24	22	23	24	25	26	24	26	24	26	26	26	26	28	28	28	29	31	30	30	32	31	32	0	1	1	0	1	1	3	4	4	3	2	4	5	8	10	4	18	9	16	15	0	15	15	9	26	9	25	12	21	15	24	9	22	18	19	29	30	32	19	24	34	29	41	35	39	41	9	49	24	41	39	46	50	52	47	47	39	52	53	46	55	51	60	52	60	52	64	67	67	58	67	67	67	68	72	67	69	67	75	78	73	78	75	80	71	85	78	68	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	3	1	2	1	2	1	2	2	1	2	1	1	1	2	4	1	2	2	2	1	1	1	1	1	3	1	2	2	2	2	1	2	2	3	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1	3
7000	-470.611984294841875	-468.997394297219785	-1.614589997622090	0.000091516855754	0.000021402791522	0.233867207806212	0.732992861721466	0	4	3	4	4	5	7	5	6	6	6	7	7	8	7	7	8	9	8	9	7	10	9	10	12	10	9	14	9	11	11	11	13	12	12	11	9	13	14	12	13	15	14	15	15	17	16	16	13	16	18	16	16	19	18	18	18	18	19	21	20	20	22	21	21	24	22	22	23	26	26	24	23	25	25	27	27	26	27	28	28	28	30	31	30	31	31	31	0	1	1	0	1	3	11	4	4	2	2	4	2	8	10	8	9	9	12	15	0	15	15	17	9	27	9	35	21	10	24	26	22	18	19	29	10	25	35	24	27	36	41	39	39	18	43	25	31	41	35	41	41	46	52	50	45	52	53	58	55	39	60	52	52	58	52	65	67	64	73	69	64	67	72	72	73	68	75	74	76	73	67	80	81	85	82	80	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	2	3	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	3	1	1	1	3	3	2	2	1	1	2
7500	-490.653884090460394	-488.818564544913556	-1.835319545546828	0.000114355679120	0.000019281031432	0.168605805855730	0.669882489443792	0	5	3	4	4	4	7	5	6	5	7	7	7	6	7	7	8	8	8	8	8	9	9	11	11	9	11	14	10	11	12	8	12	10	12	12	12	13	14	14	13	15	15	14	15	16	15	15	13	17	16	17	17	18	18	19	19	19	19	19	21	21	21	21	22	24	23	23	24	26	24	24	26	24	26	27	26	27	28	29	28	28	30	29	31	32	30	32	0	3	1	0	3	1	3	4	4	6	2	4	5	8	10	14	9	9	12	15	0	15	15	17	18	32	18	35	21	15	17	9	15	18	19	29	22	26	35	49	34	29	41	27	35	48	41	41	25	47	39	46	25	43	41	47	45	46	53	52	58	57	58	52	46	52	63	58	54	64	67	68	67	68	71	67	67	67	72	74	77	76	75	68	73	79	77	73	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	3	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2	3	2	1	1	2	1	1	2	2	2	2	3	1	1	2	2	2	2	2	2
8000	-474.016756829928681	-471.286718163879186	-2.730038666049478	0.000106343527076	0.000007657271694	0.072005056673949	0.586344056159157	-1	3	3	4	5	5	6	6	7	6	8	6	7	8	7	8	8	9	7	8	7	10	9	10	11	9	10	13	9	11	11	11	13	12	13	12	11	13	14	13	13	15	14	15	14	16	16	15	16	17	17	17	17	19	18	18	19	19	20	19	20	20	21	21	21	21	23	23	25	26	26	23	24	24	25	27	27	26	27	28	29	29	30	30	30	31	33	32	0	1	1	0	2	2	3	4	4	6	3	4	5	8	10	8	9	9	8	15	0	15	15	17	9	9	18	12	21	23	24	26	23	27	19	29	23	32	28	24	34	29	41	39	28	43	41	41	40	25	44	46	48	47	47	43	39	46	53	52	55	39	47	46	52	46	66	50	67	54	67	64	65	68	63	67	67	67	73	74	78	76	76	77	70	71	82	84	1	3	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	1	2	1	3	2	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	2	1	3	2	1	2	1	1	2	2	2	2	2	1	2	2	1	2	2	2	1
8500	-521.953994626490953	-519.534559865813549	-2.419434760677361	0.000108314653529	0.000010011285239	0.092427800971235	0.546649876671653	-1	2	4	2	4	3	6	5	7	6	7	8	6	7	7	7	9	8	7	9	9	10	10	10	10	10	10	14	10	12	12	9	13	12	13	11	11	13	15	14	13	14	13	15	15	14	16	15	15	15	17	17	16	18	17	18	19	19	20	20	21	21	21	20	22	23	23	23	25	26	25	25	25	24	25	26	27	26	27	28	27	27	30	30	30	31	32	33	0	1	2	0	1	2	3	4	8	5	3	19	5	8	10	8	9	4	4	15	0	15	15	17	9	32	9	19	21	15	24	9	15	27	8	29	22	9	35	31	25	21	27	35	35	43	41	43	24	19	39	46	48	47	50	50	44	52	50	54	55	57	52	50	55	52	58	60	67	54	64	64	67	68	67	67	67	67	75	73	78	69	71	72	76	78	81	84	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	4	1	3	1	1	2	1	3	1	1	2	2	1	2	3	2	1	2	1	2	1	3	4	2	2	1	1	1	2	2	1	2	1	2	1	2	2	3	4	1	2	1	3	3	3	1	1	1	1	2	2	1	3	1	1	3	3	2	2	3	2
9000	-485.933666650131670	-483.789986306000003	-2.143680344131641	0.000099366467682	0.000011848689449	0.119242333208990	0.531607877880091	0	3	4	4	4	2	6	6	6	5	7	6	7	7	7	7	7	8	8	9	5	10	10	10	11	9	10	13	9	10	11	11	12	12	11	11	11	14	14	12	13	14	14	15	15	16	16	16	14	16	17	16	17	18	17	17	19	19	21	18	20	20	21	22	21	24	23	24	25	25	26	23	25	25	26	25	26	27	27	28	28	28	30	31	30	31	32	32	0	1	1	0	2	1	3	4	4	6	3	4	5	8	10	8	9	9	12	15	0	15	15	17	9	18	18	35	21	15	17	26	22	18	19	21	23	25	35	17	27	29	25	19	28	41	41	34	40	41	44	43	48	46	50	43	35	52	53	46	55	51	46	52	46	58	63	63	63	54	67	63	67	68	69	67	67	67	75	77	70	69	71	80	78	85	71	76	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	1	3	1	2	2	2	1	3	1	3	1	2	2	2	2	2	1	2	1	1	1	2	4	2	2	1	2	1	2	2	3	3	1	1	2	3	2	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	2	3
9500	-514.060064195624022	-512.226302680438721	-1.833761515185252	0.000103181558695	0.000017431853586	0.168943499271000	0.579853373544451	-1	4	5	4	4	3	5	6	7	7	7	7	7	7	7	7	9	8	7	9	7	10	9	11	11	9	10	12	10	11	10	11	13	11	13	12	11	13	15	14	12	14	15	12	15	17	15	16	15	16	17	16	17	18	18	18	18	19	18	20	21	21	21	22	21	24	22	23	25	24	25	25	26	25	26	26	26	26	27	27	28	28	29	30	28	32	33	31	0	1	6	0	6	1	6	4	4	5	3	4	2	8	6	8	18	4	8	15	0	15	10	31	18	9	18	19	21	15	17	26	15	8	44	29	15	34	28	31	9	36	41	19	44	41	41	43	24	9	28	41	50	47	52	47	51	47	50	50	47	45	58	55	46	64	65	58	67	64	67	65	67	68	69	67	67	67	75	72	78	77	75	80	78	72	88	68	1	3	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	2	2	1	1	2	4	2	2	1	2	1	1	1	2	1	2	4	3	1	1	2	2	1	2	1	2	2	3	3	1	1	2	2	2	1	1	1	1	1	2	2	3	1	4
10000	-458.929822907548385	-457.057243191292855	-1.872579716255557	0.000093426128688	0.000015030354242	0.160879557497692	0.703143910983610	0	4	3	2	3	4	5	5	6	6	7	5	6	8	7	8	8	8	7	8	8	9	9	10	11	9	11	11	9	11	12	11	13	12	14	11	12	13	13	12	14	15	14	14	14	16	16	15	15	17	17	17	16	18	17	19	18	19	20	20	19	21	21	22	22	23	22	24	25	23	26	25	24	24	25	26	27	25	27	27	28	28	29	29	29	30	33	31	0	1	1	0	1	3	3	4	12	6	3	4	5	8	10	8	9	9	4	15	0	15	15	17	9	19	24	19	21	15	24	26	23	25	28	29	23	26	28	24	25	36	27	28	39	41	43	43	40	47	39	46	41	46	41	47	44	52	53	54	55	57	52	58	58	63	63	64	73	46	78	67	67	70	70	73	67	67	69	74	71	71	77	80	81	82	88	68	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	4	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	3
10500	-488.887640222081473	-487.097058783814305	-1.790581438267168	0.000089532015799	0.000016010293603	0.178821994120628	0.648894613328075	0	3	4	3	5	2	7	5	6	5	6	7	8	7	7	8	8	9	8	8	8	10	9	10	11	10	9	13	10	12	11	11	13	12	13	12	12	13	14	12	13	16	14	14	15	16	16	15	14	15	18	17	17	19	18	18	17	19	21	20	21	21	20	21	22	24	22	24	25	25	25	23	24	25	25	26	27	26	27	28	28	28	31	30	30	32	29	33	0	6	6	0	2	1	2	4	4	6	3	4	3	4	10	4	9	9	12	10	0	15	15	17	17	9	9	19	21	15	24	26	22	26	19	29	23	18	19	24	34	36	41	28	28	43	41	43	40	41	44	46	48	52	46	47	44	52	47	58	55	57	52	47	58	63	54	64	72	63	67	67	67	68	72	67	78	67	75	74	76	78	76	80	69	85	77	80	1	1	1	1	1	1	3	1	2	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	2	3	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	3	1	2	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2
11000	-488.993048837736751	-487.097069334437435	-1.895979503299336	0.000106443768126	0.000016641984035	0.156345311033292	0.707580991867197	0	3	2	4	5	4	6	6	6	6	8	6	7	8	7	8	8	8	8	9	8	9	10	11	12	9	11	14	10	11	10	11	13	11	12	12	12	12	14	14	13	14	14	13	14	15	15	16	16	16	18	16	17	18	18	19	17	18	20	21	20	21	20	20	23	25	22	23	24	25	26	24	25	25	24	26	26	27	27	29	28	28	29	29	28	32	33	32	0	1	1	0	3	2	6	4	4	6	7	4	5	12	10	8	9	12	12	15	0	15	15	17	17	9	18	35	21	15	9	26	23	9	19	29	30	32	44	24	34	29	41	35	44	27	41	27	40	41	45	46	46	50	50	48	35	52	48	54	55	57	52	43	64	54	63	67	64	47	67	67	67	68	67	67	64	71	76	74	73	77	75	76	77	85	80	84	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	3	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	4	1	1	2	1	1	1	1	2	3	1	2	1	2	2	2	3	2	3	1	1	2	5	2	1	1	1	2	2	3	1	1	3	1	1	3	2	1	1	2	2
11500	-464.300246336373846	-462.045892835186294	-2.254353501187577	0.000088519018313	0.000009485017111	0.107152307970114	0.680932152170596	0	4	2	4	4	3	6	5	6	5	6	6	7	8	7	7	8	8	8	8	9	10	9	10	11	9	10	13	10	10	11	11	13	11	12	12	11	12	13	13	13	16	14	15	14	15	13	15	13	16	17	15	17	18	17	18	18	19	21	20	20	20	21	22	22	23	23	23	24	25	23	25	24	24	26	27	26	26	27	28	27	28	30	31	29	31	32	33	0	3	1	0	1	1	6	4	4	6	2	4	5	8	10	8	9	9	12	15	0	15	15	9	9	9	9	19	21	15	24	26	23	27	19	21	15	26	35	27	34	36	47	39	39	47	34	47	31	43	39	47	43	50	46	50	39	46	48	54	55	44	46	54	54	54	65	64	67	71	58	69	67	68	72	67	73	66	75	74	78	73	79	81	81	85	69	80	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	3	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	3	1	2	2	2	3	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	5	3
12000	-473.280492238877798	-471.386993467640480	-1.893498771237346	0.000111845087591	0.000017539007812	0.156815182406007	0.611865307665027	0	3	4	4	5	4	5	6	6	6	8	6	8	8	7	8	9	9	8	9	8	9	10	9	10	9	10	12	10	11	11	8	13	12	13	12	11	13	14	14	13	15	14	15	15	16	16	15	14	16	18	16	17	18	17	19	18	19	19	21	20	22	20	21	23	25	23	23	24	24	24	24	26	24	26	27	27	27	28	28	28	29	30	30	30	32	32	31	0	1	1	0	2	2	1	4	4	6	2	4	5	8	10	8	9	9	12	15	0	15	10	9	9	32	9	19	21	20	24	9	15	18	19	29	15	26	28	31	25	36	34	39	39	41	43	41	31	43	39	43	48	52	41	47	39	52	53	47	55	51	54	52	63	65	63	54	67	64	67	63	71	68	72	67	71	64	75	67	73	77	76	68	69	77	72	80	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	3	2	1	2	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	2	1	3	1	1	2	3	3	2	4	2
12500	-465.798088884391916	-463.769380052578242	-2.028708831813678	0.000094706456506	0.000012725363739	0.134366380162061	0.687172745982823	0	5	2	3	4	4	6	5	5	7	8	6	7	6	7	7	8	8	8	8	7	10	9	10	11	7	9	12	10	12	12	10	13	11	13	12	11	13	13	13	12	14	14	14	15	15	14	15	15	16	18	17	17	18	17	18	17	19	20	21	20	21	21	20	22	24	22	23	24	26	26	24	26	25	25	26	26	26	28	27	29	28	30	30	30	32	32	32	0	1	1	0	1	3	3	4	4	6	2	4	5	8	2	8	9	9	12	15	0	15	15	17	18	9	9	19	21	15	17	26	23	18	28	29	22	32	28	24	25	29	41	39	28	31	41	47	40	27	44	46	48	50	46	46	39	46	53	64	55	57	58	52	52	52	63	58	67	65	67	67	67	67	72	67	67	67	75	74	77	77	75	80	71	85	83	80	1	3	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	3	4	2	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	4	2	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	3
13000	-467.508975294355935	-465.835816972123155	-1.673158322232803	0.000102929154674	0.000021836959946	0.212155244207329	0.731136297027187	0	3	4	4	4	5	5	6	6	6	7	6	7	8	6	8	8	7	8	8	8	9	9	10	11	10	9	12	10	11	12	11	14	13	14	11	10	14	14	12	12	16	13	13	15	14	15	15	16	16	17	16	16	18	15	18	17	19	20	20	18	22	21	21	22	25	23	23	25	25	25	24	26	23	26	27	24	27	27	28	28	28	30	30	30	32	32	32	0	1	1	0	2	2	2	4	4	6	7	4	5	8	3	8	9	9	12	10	0	15	15	17	9	18	9	19	21	23	24	27	10	27	28	29	22	25	44	24	26	36	41	28	44	41	41	43	40	41	44	46	43	52	43	50	39	52	53	50	52	51	58	52	50	65	65	58	65	63	68	67	67	65	72	77	67	66	75	71	65	78	67	80	73	85	81	80	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	2	3	2	1	2	2	2	2	1	2	1	1	2	1	1	1	2	2	1	4	1	2	1	1	2
13500	-463.848459250148267	-462.048753513529391	-1.799705736618877	0.000090728875677	0.000016026980071	0.176646959982194	0.645567793706051	0	3	2	4	4	4	6	6	6	6	7	7	7	8	7	8	8	8	8	8	7	10	8	10	10	8	10	13	10	10	11	11	13	12	12	12	11	13	14	13	13	15	15	15	15	15	15	16	14	17	17	16	17	18	17	18	18	19	19	21	20	22	20	20	22	21	23	23	24	25	26	24	26	24	26	26	26	25	28	28	28	29	30	30	29	31	31	32	0	1	1	0	1	1	3	4	4	6	3	8	5	8	10	8	9	9	4	15	0	15	15	17	9	9	18	19	21	15	24	26	22	27	12	29	23	32	28	31	25	36	41	39	28	41	27	43	31	43	39	46	48	46	47	47	44	43	50	50	50	51	58	46	55	43	60	66	67	52	67	65	78	68	72	67	67	67	75	74	76	69	79	80	71	85	82	74	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	2	2	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	2	2	3	1	2	2	4	1	1	1	4	2	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	1	4
14000	-448.055657151358673	-446.281162052399281	-1.774495098959378	0.000090768244625	0.000016590681685	0.182780682314207	0.739962720588425	0	4	2	4	4	3	6	6	7	5	7	7	7	8	6	7	9	9	8	9	8	9	9	10	12	9	8	13	9	11	11	10	13	12	13	11	11	14	15	12	14	14	14	14	15	16	16	15	15	15	17	15	17	19	17	18	18	19	20	20	20	21	20	21	23	22	22	23	24	25	24	24	25	25	23	25	27	26	27	29	28	28	28	29	30	31	32	33	0	3	1	0	3	1	2	4	4	6	2	4	5	8	10	8	9	27	4	15	0	15	10	17	18	27	9	19	21	15	24	26	30	27	19	29	22	32	44	24	25	36	25	35	28	52	34	41	24	34	44	41	48	52	52	47	51	50	53	52	55	57	47	47	66	54	64	64	67	66	67	75	71	69	64	67	73	76	75	74	74	76	79	74	81	78	82	84	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	2	1	3	2	1	1	1	2	1	1	1	3	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2
14500	-476.901782270786612	-474.457880059012894	-2.443902211773736	0.000110767010955	0.000010026206797	0.090516180856953	0.623870302720656	0	2	4	4	5	3	6	7	6	6	7	6	6	8	7	8	8	9	8	9	8	10	6	10	11	8	10	12	11	11	12	10	13	12	13	12	12	14	15	12	13	16	14	14	15	14	15	15	15	17	18	16	16	18	17	18	19	20	20	20	20	21	21	22	22	23	23	23	24	23	25	25	25	25	26	27	27	26	28	28	25	27	29	30	29	30	32	33	0	1	2	0	6	2	1	4	4	6	1	4	5	8	23	8	9	9	12	15	0	15	6	18	24	9	9	12	21	15	24	26	15	27	19	29	22	18	44	24	34	36	41	28	28	41	25	34	31	43	39	46	48	52	47	50	44	52	53	52	55	57	50	47	46	58	63	63	67	58	67	64	67	68	69	73	69	67	75	74	67	72	75	80	77	85	66	80	1	1	1	1	1	1	3	2	1	2	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	3	1	2	1	2	2	1	2	1	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	1	3	4	4	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	5	2
