step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-279.634220353965304	-288.685063734416644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991428975069419	2	1	11	11	13	12	11	13	13	13	12	13	15	16	13	15	14	18	18	15	15	17	16	13	14	13	15	15	13	10	16	15	15	18	16	17	15	20	18	18	18	18	18	20	17	18	19	18	19	17	18	16	22	20	19	19	20	14	19	19	20	24	26	17	21	23	21	23	22	21	25	19	23	22	23	21	25	24	26	27	35	28	26	29	30	31	31	24	33	2	0	30	30	6	30	2	3	6	6	7	3	15	16	30	24	26	37	23	10	4	35	24	11	6	11	6	10	6	1	26	24	7	26	27	21	58	51	50	16	33	32	37	37	14	35	21	23	18	27	29	8	56	28	25	40	46	5	35	22	72	69	77	17	52	38	49	70	39	47	66	52	69	57	61	60	62	53	68	78	85	53	75	80	79	82	84	70	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-269.112429509842741	-278.163272890294081	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997325058054426	3	1	8	13	13	12	12	14	13	12	10	14	14	16	14	15	15	16	16	15	15	17	16	16	17	13	15	17	16	16	16	14	14	16	15	18	17	20	18	20	18	18	18	18	16	17	17	18	19	18	19	18	21	14	18	19	20	19	18	19	20	22	21	21	22	21	21	23	23	22	27	25	22	22	22	21	24	23	25	24	34	29	21	26	29	30	31	31	33	2	0	1	10	10	3	3	7	7	3	3	9	9	54	10	5	33	35	8	13	4	14	12	17	17	10	15	13	15	54	8	5	26	33	10	14	15	21	13	4	31	34	19	24	6	17	30	33	26	22	14	29	57	5	31	8	24	42	34	19	56	51	36	47	66	60	45	53	70	56	72	62	38	61	83	56	66	40	53	78	85	71	49	74	72	71	82	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-267.149042591657349	-276.199885972108689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967920299116897	2	-1	12	13	13	10	11	15	12	13	13	14	14	15	12	15	9	15	15	16	15	18	15	16	16	16	13	16	16	14	16	15	16	16	17	18	16	18	18	20	20	18	17	19	18	13	19	17	20	14	19	20	22	17	18	20	19	20	20	19	21	22	26	20	23	19	21	27	23	21	26	24	22	22	22	17	22	24	25	24	34	27	28	28	30	28	32	33	31	2	0	6	15	7	17	6	12	17	3	3	11	4	4	7	4	2	13	4	16	11	29	5	50	21	10	7	10	50	9	23	30	50	50	28	37	8	20	76	16	66	54	33	19	48	6	76	19	35	11	54	47	40	8	26	35	43	48	54	48	56	61	80	44	40	76	66	67	64	47	72	53	66	56	41	32	42	73	41	60	88	56	63	63	82	71	85	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-278.439679976218486	-287.490523356669826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992388812661523	3	1	12	12	12	11	12	15	13	13	10	15	14	13	13	16	14	18	17	15	16	18	15	16	17	16	14	13	17	16	15	15	15	17	15	17	16	19	14	20	17	17	19	18	16	15	11	19	19	18	17	18	23	19	17	18	16	18	20	20	19	24	24	19	22	20	21	27	22	21	27	21	22	23	21	19	25	24	25	22	37	24	25	29	30	31	31	32	32	2	0	11	11	6	11	6	27	5	7	1	14	3	5	7	23	14	45	8	14	12	42	14	23	35	23	14	4	23	39	47	27	13	26	39	20	4	34	9	25	8	15	20	33	8	14	11	44	58	37	12	23	75	9	7	31	32	35	51	44	29	53	73	24	40	61	45	63	40	34	43	22	70	59	49	30	53	59	74	29	88	53	63	71	71	85	71	85	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-286.422350508627176	-295.473193889078516	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999340517328562	3	0	10	13	12	10	12	15	12	12	13	15	14	15	9	14	14	16	17	15	11	17	16	14	17	15	14	17	14	16	16	15	15	17	16	17	16	20	19	20	16	14	19	15	18	17	13	17	20	17	18	19	19	18	18	21	21	20	21	17	20	23	26	21	21	23	20	24	21	22	22	20	20	22	22	22	25	18	26	26	37	26	27	30	21	28	31	32	34	2	0	15	21	3	15	3	4	6	21	5	9	9	4	1	4	4	44	12	7	3	20	32	15	32	5	9	30	11	32	4	9	27	47	32	4	13	41	18	78	20	10	33	42	36	30	3	32	78	33	14	45	34	19	31	55	45	12	54	37	45	65	77	78	40	76	22	71	58	57	34	45	5	43	13	61	85	29	70	77	89	62	67	86	25	80	84	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-263.830337165184858	-272.881180545636198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994043530865848	2	1	12	13	13	12	11	14	13	10	13	13	15	16	9	16	11	17	13	14	15	15	15	16	14	15	16	12	16	16	17	16	16	18	16	17	17	18	17	18	19	17	17	18	18	18	18	18	20	18	16	19	21	15	19	20	19	20	20	18	19	24	23	18	21	20	21	24	23	21	26	25	23	20	23	20	24	23	26	27	36	30	26	29	28	31	32	32	34	2	0	10	17	17	10	10	9	17	15	6	3	12	54	2	21	10	28	7	5	11	12	19	20	7	20	6	10	22	8	23	4	20	29	5	22	14	33	35	24	39	30	16	36	16	43	33	24	34	33	20	50	45	6	13	45	37	50	50	32	23	65	70	10	49	39	74	53	65	45	65	75	41	40	53	46	69	76	62	79	88	85	62	85	79	84	63	85	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-308.234533622151730	-317.285377002603070	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974608978259217	3	-1	12	14	13	11	7	15	14	9	11	14	14	14	13	13	15	14	15	14	16	13	16	14	15	12	15	17	17	16	15	15	16	7	16	16	17	19	18	17	19	16	18	18	18	19	18	18	18	16	16	20	21	19	17	16	20	15	21	18	20	22	26	20	19	21	21	27	21	19	25	22	20	20	19	21	24	20	24	23	36	29	28	23	30	29	30	32	34	2	0	10	15	26	7	1	10	5	7	10	16	6	3	3	10	5	15	20	3	32	6	13	16	5	11	12	50	3	25	9	10	14	2	27	19	16	23	37	25	8	58	19	17	58	47	51	50	28	27	12	75	75	33	58	15	35	9	36	23	70	45	79	40	51	64	65	77	78	30	69	53	48	38	21	47	38	27	84	69	88	68	68	46	82	49	82	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-278.937738973123771	-287.988582353575111	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986954389648007	3	0	10	12	9	12	12	13	14	12	12	15	14	15	13	15	12	18	14	11	11	18	14	15	16	14	14	16	16	15	16	13	15	18	16	16	15	19	19	20	18	16	17	19	18	18	19	17	20	17	17	19	22	18	17	20	21	19	20	20	21	21	27	15	18	20	21	27	15	22	27	25	22	19	20	22	25	23	26	24	35	30	28	28	27	29	32	29	30	2	0	5	3	1	5	21	20	4	21	21	32	6	15	4	23	3	43	4	5	5	12	4	27	16	11	11	9	9	32	30	5	13	37	37	37	4	25	35	41	25	26	20	69	30	31	14	69	55	30	13	35	57	29	30	28	12	32	43	48	22	38	72	4	15	18	59	80	8	56	80	49	59	28	22	56	40	62	72	62	87	71	68	85	72	71	82	63	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-271.058389153292524	-280.109232533743864	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985436009664783	2	1	11	14	7	11	10	14	12	12	13	15	15	16	13	16	14	18	18	13	15	16	15	14	17	13	13	17	16	17	16	16	16	15	14	16	16	19	18	19	19	17	18	18	18	19	18	19	19	17	19	19	20	17	17	21	20	19	20	18	20	24	24	19	19	22	20	26	22	15	20	25	21	20	23	20	25	24	27	24	33	30	27	28	28	30	27	28	36	2	0	5	6	2	7	1	15	6	3	10	15	8	8	3	12	9	54	50	3	4	34	27	26	12	9	10	16	11	13	8	8	23	17	10	4	24	18	30	12	54	70	37	31	36	18	14	60	21	9	55	45	23	29	13	74	43	14	65	37	41	75	64	54	18	40	40	78	67	4	39	75	61	58	69	51	62	44	72	75	82	84	78	78	72	83	64	72	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-270.859281855841118	-279.910125236292458	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970343760098779	3	1	11	12	11	10	9	15	13	13	12	11	14	16	13	13	13	17	19	16	14	16	15	14	15	14	15	15	16	17	17	13	15	17	16	17	15	18	17	17	19	17	14	19	18	18	19	18	19	17	15	20	21	18	19	20	21	18	18	16	20	24	25	19	21	20	20	26	21	20	25	24	23	22	22	19	23	23	25	27	32	30	26	27	28	29	31	27	35	2	0	6	7	7	7	1	15	11	12	3	6	17	24	12	11	3	23	18	51	12	37	32	32	16	17	26	10	33	60	22	3	17	25	32	28	10	37	27	35	4	28	9	36	22	60	33	42	36	25	43	59	41	43	45	19	61	30	30	28	34	19	62	37	64	46	40	57	56	39	73	57	52	52	56	58	75	66	73	73	87	59	73	63	78	85	82	79	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-278.607877914596088	-287.658721295047428	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977862973590308	3	1	11	14	13	12	9	13	11	11	12	14	12	15	14	16	15	17	18	16	14	16	13	15	16	16	16	16	16	16	17	16	16	17	13	15	15	18	18	20	20	16	18	20	18	19	18	18	19	15	19	14	23	19	18	21	19	18	19	20	18	23	27	21	21	22	19	21	20	19	25	24	21	19	21	17	18	19	26	27	34	24	28	30	28	31	30	33	36	2	0	7	11	6	9	1	13	7	7	9	13	9	15	6	4	35	36	4	4	13	52	7	8	4	35	4	50	24	12	26	37	14	50	7	11	12	29	42	59	74	12	37	77	28	19	16	25	76	5	37	13	78	17	17	57	61	15	29	77	25	75	71	49	50	78	48	59	55	39	40	16	58	55	49	27	16	42	61	79	88	62	72	85	53	83	83	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-266.947535131482937	-275.998378511934277	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989751012324529	3	1	11	12	13	12	10	15	13	12	13	14	14	16	14	16	14	15	18	16	16	17	15	15	17	15	16	17	16	14	15	16	15	17	17	18	17	20	17	15	17	18	19	20	17	18	19	19	20	18	17	20	19	19	18	20	16	18	17	18	21	21	27	20	23	22	20	27	23	20	27	25	22	21	22	21	24	24	26	27	37	29	26	29	29	30	31	32	34	2	0	7	3	6	7	2	17	3	3	10	9	9	33	9	40	3	12	21	15	13	16	11	15	16	30	13	13	30	6	11	17	3	29	40	24	18	22	16	11	40	10	25	28	12	11	39	19	28	27	18	50	46	35	37	48	24	51	29	8	54	57	61	42	62	38	55	76	44	50	78	60	53	53	76	38	47	49	75	76	88	74	69	68	71	77	83	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-265.188586822647096	-274.239430203098436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996857041127945	3	2	12	11	12	11	9	14	12	10	12	14	14	16	14	16	15	18	15	15	16	17	14	15	17	13	15	17	16	16	14	16	14	17	16	18	17	20	18	18	19	17	19	20	17	19	19	17	19	14	19	19	23	18	17	20	20	19	18	19	17	23	26	21	22	22	20	27	21	21	26	21	22	21	21	19	19	22	22	25	33	26	27	29	29	30	31	29	29	2	0	4	7	6	10	1	26	4	7	4	10	5	33	4	31	8	23	3	8	12	31	9	23	19	4	13	12	23	20	26	19	11	29	20	16	30	54	29	24	42	19	18	59	16	25	48	17	37	7	48	25	40	42	16	77	25	39	29	48	29	52	53	58	69	72	54	82	47	67	37	59	41	47	47	19	48	58	52	65	88	64	82	71	71	88	85	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-266.342930679660071	-275.393774060111411	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999846767907807	2	0	11	13	12	11	10	14	13	13	13	15	14	12	12	14	14	15	18	15	14	17	16	16	15	16	13	15	16	17	15	14	15	17	13	17	14	16	15	19	18	18	19	20	18	18	19	18	18	16	18	18	21	20	19	21	20	19	20	18	21	23	25	17	22	21	21	25	20	20	26	22	23	20	20	20	24	24	23	26	36	27	27	29	28	29	31	28	34	2	0	7	7	6	7	1	35	3	5	14	9	15	3	7	14	14	27	23	27	27	28	18	20	11	13	3	4	10	12	14	14	4	13	3	26	4	3	32	29	39	36	22	64	26	36	45	36	50	5	38	36	69	51	38	57	42	38	58	21	47	72	79	32	61	54	64	62	60	16	78	43	74	30	43	46	74	73	40	56	85	68	63	88	83	71	84	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-270.308543414341614	-279.359386794792954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988264916325355	3	2	10	14	13	12	8	14	13	13	12	15	15	15	14	15	13	16	17	14	16	16	15	15	14	16	15	14	16	16	17	16	14	17	14	17	17	18	18	17	19	18	17	19	17	19	18	19	19	17	17	16	22	20	15	21	20	19	21	17	20	24	26	20	22	22	20	24	23	21	27	23	21	23	22	19	24	22	23	26	34	26	24	24	27	29	29	32	35	2	0	7	11	6	7	1	5	6	6	3	33	9	5	11	5	3	23	26	17	5	15	11	17	5	20	17	17	9	25	12	23	11	25	6	8	17	19	23	30	37	60	18	31	52	55	23	36	19	14	13	55	46	41	9	44	36	50	60	28	76	67	47	52	49	73	42	72	54	46	69	53	46	76	20	51	56	54	66	62	86	59	53	56	69	85	85	63	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-309.276196059074891	-318.327039439526231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996427580006185	3	2	8	14	13	11	11	14	10	13	11	13	13	10	12	15	13	18	17	12	13	14	15	13	16	14	16	15	16	16	15	14	14	17	16	12	15	19	18	19	20	15	18	17	19	19	15	18	20	15	18	19	21	17	16	21	18	16	17	19	20	15	26	19	23	22	18	25	22	22	21	23	21	21	23	22	20	22	26	24	36	29	28	24	26	28	31	27	35	2	0	1	24	6	3	9	36	3	14	3	14	14	3	7	12	15	54	30	3	7	5	5	11	26	13	12	7	23	10	24	14	13	50	36	9	10	27	35	35	54	11	59	35	58	51	22	17	29	8	22	8	41	35	22	39	31	26	21	44	67	17	69	44	38	44	30	78	56	74	45	49	64	41	61	40	46	56	69	54	89	64	69	57	72	84	82	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-284.907516948841135	-293.958360329292475	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972062110925449	3	0	11	13	11	12	11	13	8	10	13	13	15	16	12	15	15	15	18	14	15	16	14	16	17	16	13	16	15	12	16	16	15	18	13	16	13	13	18	19	17	16	18	15	17	18	18	16	17	16	19	17	19	18	17	20	20	19	21	18	20	23	25	18	23	22	20	26	22	15	26	25	23	20	20	22	24	23	25	25	37	26	25	26	29	27	30	31	35	2	0	10	5	10	9	10	3	1	9	10	3	4	6	10	11	38	27	55	30	37	10	38	27	11	11	7	30	7	3	11	44	27	45	7	38	30	15	52	25	44	8	49	11	32	28	52	13	26	27	34	18	52	52	29	43	54	47	19	48	21	69	51	29	46	53	24	80	34	38	77	73	75	46	64	40	66	59	69	62	89	77	69	77	63	84	84	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-271.075797643016358	-280.126641023467698	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985241086301911	3	2	11	13	11	12	11	14	14	13	13	14	15	16	9	15	15	14	18	14	14	16	14	15	16	15	16	17	14	17	17	15	15	17	17	16	16	20	19	18	18	18	17	20	17	18	19	17	17	18	17	20	18	19	15	19	16	20	21	19	19	21	22	18	23	20	20	26	23	21	25	23	22	22	21	21	21	19	27	27	37	29	25	30	29	28	31	33	33	2	0	15	3	15	15	15	4	11	3	15	6	10	20	1	9	8	3	36	4	6	17	5	18	12	8	17	14	4	14	57	8	4	14	57	21	29	64	17	49	45	37	25	25	27	25	45	33	25	28	17	61	28	30	9	31	24	19	66	33	16	50	66	30	67	64	56	83	76	51	60	75	59	66	53	39	19	49	63	71	85	79	75	82	80	40	68	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-284.618592862445894	-293.669436242897234	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997509421340734	3	2	10	14	11	10	12	14	13	13	12	13	14	15	14	15	15	15	18	14	16	17	14	14	16	15	16	15	17	15	16	13	13	16	15	17	15	19	17	20	19	17	18	19	18	17	19	19	19	18	18	19	20	18	19	20	21	18	19	17	16	24	25	21	22	22	16	20	21	22	26	24	23	15	18	21	23	23	25	27	32	29	26	30	22	29	32	31	34	2	0	1	33	6	1	5	5	7	6	3	7	5	8	10	8	33	4	17	10	5	67	9	7	35	12	16	33	16	4	15	7	7	23	24	30	24	46	21	58	54	27	39	51	33	37	42	30	45	39	24	22	45	35	43	74	47	34	75	21	23	66	25	47	19	59	26	55	35	44	79	70	69	9	35	46	76	76	65	63	84	83	38	86	37	79	84	79	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-299.789645216175472	-308.840488596626813	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998163979290793	1	-1	12	14	11	9	12	14	13	11	13	14	14	15	13	16	14	17	17	15	16	18	16	16	17	16	14	15	15	15	17	16	16	16	16	17	12	19	19	19	19	15	16	19	18	14	16	17	18	13	18	18	21	18	19	18	19	20	20	19	19	21	26	18	16	18	19	19	22	19	24	23	22	21	22	21	25	20	26	25	32	28	26	28	24	28	31	26	32	2	0	10	9	6	1	10	50	2	6	7	3	11	27	3	20	5	14	33	15	20	16	4	17	46	46	50	12	4	9	43	4	11	14	10	28	6	32	18	34	45	9	8	24	12	37	20	8	14	10	34	46	40	13	34	24	49	68	66	54	64	49	74	42	27	14	65	47	51	43	73	41	49	68	70	34	69	49	77	75	84	63	75	79	78	83	79	71	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
