step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
23500	-729.113903352616603	-735.053100571701862	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.600037913391845	-1	1	1	3	3	2	2	3	2	3	2	3	4	4	5	4	5	6	5	6	6	7	5	6	6	8	7	6	7	9	8	8	8	7	7	9	10	9	8	8	11	10	8	10	11	12	12	11	11	10	10	10	10	11	10	12	13	12	10	14	12	12	11	12	13	13	12	16	13	13	12	14	13	13	14	15	14	14	16	14	13	14	15	16	14	15	14	15	16	16	18	17	16	15	17	17	17	17	16	19	19	19	19	19	23	21	23	29	0	1	1	9	2	3	3	3	2	2	2	2	9	4	5	6	8	10	0	13	11	12	9	13	14	13	5	10	19	10	24	24	25	13	20	22	20	34	34	29	29	33	20	31	53	18	44	26	35	35	22	20	39	29	14	53	43	34	30	48	52	55	31	14	45	26	49	53	41	64	26	61	35	46	30	87	34	62	63	65	45	62	63	45	71	75	46	77	49	74	74	76	56	65	83	73	94	85	87	96	93	92	89	63	106	102	106	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	2	1	2	1	2	2	2	2	2	1	1	1	1	2	6	1	2	1	2	1	1	2	2	2	1	3	1	4	1	2	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	2	1	2	3	1	1	1	1
24000	-669.613997680351872	-675.553194899437131	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.758575500311551	-1	1	1	3	3	3	3	2	2	3	3	3	4	4	5	5	4	5	3	7	6	7	5	6	6	7	6	7	7	8	9	7	9	9	8	9	9	9	9	10	11	10	10	10	11	12	11	10	9	11	12	11	11	11	11	12	13	13	12	13	12	12	13	12	14	12	13	13	13	12	12	13	12	12	15	14	15	15	15	15	13	15	15	16	15	17	15	14	14	15	18	16	16	15	15	16	17	17	17	19	18	19	19	20	24	22	24	28	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	6	8	10	0	23	11	12	9	13	14	13	15	18	19	18	24	24	25	26	20	12	25	26	26	29	29	33	20	31	26	18	31	26	35	35	36	37	34	29	42	39	43	56	30	45	25	55	47	43	45	48	49	53	29	43	48	52	49	18	46	59	60	62	63	65	45	62	63	94	71	76	59	48	73	74	75	76	81	65	63	89	94	85	87	96	93	92	73	95	106	102	106	0	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	2	1	1	2	1	2	3	1	2	1	1	2	1	1	3	1	2	2	1	2	1	3	1	1	1	2	1	2	1	3	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1
24500	-672.209317968454911	-678.148515187540170	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.806066616856942	-1	0	1	3	2	3	3	3	2	3	2	4	3	5	5	4	5	5	3	7	4	6	5	6	6	7	6	7	6	9	8	8	8	8	8	11	9	9	8	8	9	11	10	9	10	10	10	11	11	11	9	10	11	11	10	12	13	12	12	13	12	11	12	12	12	13	12	15	13	12	13	14	14	13	14	14	15	14	13	14	14	15	15	14	15	16	15	15	15	16	18	17	17	15	15	16	17	17	18	20	18	19	18	19	23	21	25	28	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	6	8	10	0	14	11	12	13	13	14	13	15	18	19	28	24	24	25	26	20	51	25	26	26	29	29	33	20	31	34	18	31	34	20	35	22	37	39	29	33	39	43	34	46	56	52	55	47	43	45	48	20	53	54	43	45	61	49	30	59	74	60	62	31	65	58	78	79	65	71	74	76	60	67	59	74	76	81	84	63	89	65	85	86	103	93	92	89	95	106	102	105	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	3	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	4	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1
25000	-692.483505473286073	-698.422702692371331	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.623491103333346	-1	1	0	3	2	4	2	1	2	3	4	5	4	5	5	4	5	4	5	8	6	6	6	6	7	6	6	6	7	8	8	8	9	8	8	9	8	10	9	9	11	11	10	9	11	12	12	9	11	10	9	11	10	10	12	13	14	12	12	12	11	12	12	12	13	12	12	15	13	12	12	13	13	13	12	14	15	14	15	14	13	14	16	15	15	15	14	14	16	17	18	17	16	15	16	16	17	17	17	19	18	19	19	19	23	22	25	29	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	3	8	10	0	23	11	12	13	13	14	13	15	18	19	18	23	24	25	26	23	22	25	26	34	29	54	33	20	24	48	30	44	26	35	35	12	25	48	29	42	39	43	48	10	48	37	42	24	49	48	48	35	53	54	43	48	61	20	46	30	30	60	62	63	65	48	62	63	65	71	76	59	60	73	74	90	76	81	65	63	67	94	85	76	89	93	59	89	63	106	102	106	0	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	2	1	2	2	1	3	2	2	1	3	1	2	1	2	3	1	2	2	1	3	1	2	2	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	3	2	3	1	1	2	1
25500	-699.167766887763037	-705.106964106848295	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679871968947716	-1	0	0	3	1	2	1	2	2	4	3	3	4	4	5	4	5	6	4	7	5	6	6	6	5	8	6	5	6	9	9	8	8	9	7	10	9	8	8	8	9	10	9	10	11	13	12	11	11	10	11	11	10	11	11	12	13	12	13	12	12	12	12	13	13	13	13	15	13	13	12	13	14	13	14	15	15	13	16	13	15	15	14	14	14	16	15	13	17	15	18	17	16	15	16	17	17	18	16	20	18	19	19	20	24	21	25	29	0	1	1	9	1	3	3	3	2	2	1	2	9	9	11	6	11	28	0	11	11	12	13	13	14	13	5	10	19	18	24	24	25	35	9	22	25	20	13	29	29	33	35	32	26	18	44	26	35	35	36	37	39	41	42	44	43	26	30	39	37	55	31	20	26	48	35	53	41	20	26	61	67	30	59	59	60	62	63	45	80	62	31	65	71	76	59	60	67	74	90	76	65	84	63	73	84	85	87	96	93	92	89	95	106	102	106	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	3	3	2	3	2	2	2	1	1	1	2	1	1	2	1	3	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1
26000	-709.601146623990985	-715.540343843076244	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650208466322226	-1	0	0	3	3	3	2	2	2	3	2	4	4	4	5	5	4	5	4	6	5	5	6	6	6	6	6	6	7	8	8	8	8	8	7	8	10	9	9	9	10	9	10	9	11	12	12	9	9	10	12	11	10	11	11	12	13	11	12	12	12	12	13	12	13	11	12	15	13	13	13	14	14	13	14	15	14	13	15	12	14	14	15	15	15	16	13	14	17	16	17	17	16	15	16	16	17	17	17	19	18	19	19	18	24	21	24	30	0	1	1	9	11	3	3	3	2	2	2	2	9	9	5	6	8	10	0	14	11	12	13	13	9	13	5	18	19	10	24	24	25	26	4	12	25	26	26	29	29	33	20	31	39	10	31	34	35	35	12	37	39	29	42	53	43	39	10	26	52	55	31	43	60	48	49	45	41	43	58	61	49	30	46	59	71	62	63	34	80	62	63	80	71	87	30	60	96	46	74	76	81	80	63	73	80	85	87	73	93	92	89	95	106	102	106	0	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	3	2	1	2	1	2	1	2	1	1	4	2	1	1	2	4	1	1	2	1	1	2	1	4	4	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	4	2	2	3	1	1	1	1	2	1	2	1
26500	-711.787353983966909	-717.726551203052168	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686791467120384	0	1	1	3	4	3	3	2	2	3	3	5	4	4	5	5	5	6	2	7	6	7	6	6	5	6	6	6	7	9	8	9	9	7	8	10	8	10	9	9	10	11	9	10	11	13	12	9	11	11	12	10	11	12	11	12	13	11	11	13	12	12	12	11	13	11	12	16	14	12	12	13	15	14	13	15	13	13	15	14	14	15	14	15	13	16	14	14	16	17	18	17	17	15	16	16	18	17	17	19	19	19	18	18	23	21	25	30	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	6	8	10	0	25	11	12	13	13	14	13	5	10	19	28	24	24	25	26	9	12	25	34	26	19	29	33	20	24	34	10	44	34	35	20	22	37	39	41	33	38	35	34	18	45	52	55	31	43	56	39	49	53	54	35	45	61	49	59	30	46	48	62	63	65	45	78	63	45	71	30	46	60	49	74	74	76	81	56	63	73	65	85	87	103	93	92	96	95	106	102	106	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	3	2	1	1	2	3	2	1	1	2	2	4	1	1	2	2	2	1	1	1	1	1	3	2	2	1	1	1	3	1	1	1	1	2	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	3	2	2	1	2	1	1	1	2	1	3	1
27000	-697.265635707412457	-703.204832926497716	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.635718957014290	-1	1	0	3	3	2	3	4	2	4	3	3	4	4	4	4	5	6	5	7	5	7	5	6	5	5	6	6	7	9	9	7	9	9	9	9	10	10	7	9	9	10	9	8	10	12	13	10	11	11	11	12	9	12	11	11	12	11	11	13	12	11	12	11	13	12	12	13	14	13	13	13	14	13	15	14	14	14	15	14	14	15	14	14	14	16	15	15	15	17	19	17	16	15	14	16	17	18	18	20	19	19	19	17	24	22	24	29	0	1	1	9	2	3	3	7	2	2	2	2	9	9	5	6	8	10	0	4	11	12	13	13	14	13	15	10	19	10	24	24	25	39	20	22	33	26	26	29	29	33	20	24	34	59	24	34	31	35	12	37	39	29	42	39	43	26	10	48	37	42	31	20	45	48	49	53	54	57	58	61	49	59	76	59	66	62	63	56	34	78	63	65	71	59	30	77	49	74	74	76	80	84	63	89	84	85	87	96	93	76	89	95	106	102	106	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	4	2	1	2	1	2	2	3	3	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	3	1	1	1	1	2	3	1	1	2	3	2	1	1	1	1	2	2	1	3	2	3	1	1	2	1	2	1
27500	-698.660508550731151	-704.599705769816410	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.681736084639016	-1	1	1	3	3	3	2	3	2	3	3	3	4	4	4	4	5	6	4	6	5	6	5	7	6	7	7	6	6	10	8	9	8	8	8	10	9	10	8	9	10	11	9	10	10	12	10	11	11	11	11	10	11	11	12	12	13	12	12	13	11	10	12	11	12	12	13	15	13	13	12	13	15	13	14	14	14	14	13	15	14	15	14	15	14	16	15	15	16	17	19	17	16	16	16	17	17	17	17	19	19	20	20	20	24	21	23	29	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	6	8	10	0	9	11	12	13	13	14	13	15	10	19	18	13	24	25	26	20	22	25	34	26	29	29	62	14	24	34	10	31	26	31	20	36	37	39	41	62	39	64	26	18	48	37	33	47	20	45	48	43	56	54	43	26	61	49	30	30	46	26	55	63	65	65	55	63	45	71	46	76	71	73	74	74	76	81	84	63	89	84	85	87	89	81	59	96	95	106	102	106	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	1	5	2	2	1	2	1	1	2	1	1	2	1	2	3	1	1	2	1	2	1	1	2	1	1	2	3	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	3	1	2	1	2	1	1	2	1	2	2	4	1	2	2	1	1	1
28000	-679.435466741503546	-685.374663960588805	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669556068923924	0	1	1	2	3	3	2	3	3	3	3	5	5	5	5	5	5	5	4	8	5	7	6	6	5	7	6	7	8	8	8	8	8	8	8	9	9	10	9	9	10	10	10	9	10	12	13	10	10	10	11	10	11	11	11	13	12	13	12	12	12	12	12	11	13	10	12	15	14	13	12	13	14	13	15	13	13	14	15	14	15	14	15	14	14	16	15	15	16	15	18	16	16	16	16	17	17	17	18	19	17	20	18	19	23	22	24	29	0	1	1	2	2	3	3	3	4	2	2	2	9	9	5	6	8	10	0	5	11	12	13	13	9	9	15	18	19	10	24	24	25	26	26	12	25	26	34	29	29	33	20	31	34	30	24	34	35	20	36	37	39	41	42	39	43	53	10	66	52	55	31	20	45	26	49	53	54	43	66	61	26	46	46	46	39	62	63	65	53	62	63	26	71	87	76	77	49	74	74	76	84	84	79	49	94	85	92	103	81	92	89	95	102	102	106	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	3	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	2	2	1	5	1	1	1	2	1	1	2	2	2	1	2	1	1	3	1	1	1	2	1	2	1	2	1	1	3	1	1	1	2	2	1	2	2	1	1	1	3	1	2	1	1	1	2	1	2	2	1	1	1
28500	-695.814573422887406	-701.753770641972665	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705979848972103	-1	1	1	3	3	3	3	3	2	4	3	4	4	4	5	5	5	5	4	7	6	6	6	6	7	6	7	6	8	8	8	7	7	8	9	10	9	10	8	10	10	9	10	9	10	10	13	10	10	11	11	12	10	12	11	11	13	12	12	14	13	12	12	12	12	12	12	15	13	14	13	14	15	13	12	14	13	14	15	14	15	14	15	15	15	17	14	14	17	16	17	16	16	14	15	16	17	18	17	19	18	20	19	19	24	22	24	28	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	3	6	10	0	24	11	12	13	9	14	13	15	18	19	28	24	24	14	26	33	22	25	34	26	29	29	33	20	24	26	30	31	34	35	35	12	37	39	29	42	39	43	45	46	77	52	42	24	20	45	48	49	53	29	64	26	61	20	30	46	59	48	62	63	65	56	62	63	94	71	76	59	77	49	30	90	87	81	65	63	49	84	85	76	73	93	92	96	95	106	102	102	0	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	4	1	1	2	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	1	3	1	3	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	4	3	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	1	1	1
29000	-703.145708035424946	-709.084905254510204	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676170645966793	0	1	2	3	3	3	3	4	2	4	3	4	3	4	5	5	4	5	4	8	4	7	5	6	5	7	7	5	8	9	8	9	9	8	7	10	9	8	8	9	10	9	9	9	10	12	13	10	10	10	10	11	10	11	11	11	11	11	12	12	12	12	11	13	12	12	12	14	14	14	12	13	14	13	13	14	13	14	15	14	12	14	16	15	14	16	14	14	16	16	18	18	16	14	15	17	17	16	18	18	15	19	20	19	24	21	24	29	0	1	1	9	2	3	3	3	2	5	2	2	9	13	5	6	1	10	0	25	2	12	13	13	9	23	15	10	19	10	14	24	14	13	14	22	25	26	26	19	29	25	35	24	34	10	24	26	20	35	22	37	39	41	42	39	43	26	30	34	52	55	31	57	34	48	49	53	54	20	58	61	67	30	30	30	48	62	47	65	45	62	63	94	71	46	46	77	49	74	30	86	101	65	63	73	84	85	86	73	81	76	89	95	106	102	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	2	1	1	1	2	2	3	2	2	2	1	2	2	1	1	3	1	2	1	2	2	4	3	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	2	2	3	2	1	1	1	1	1	2	1	1	2	1	1	3	1	4	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	3	1
29500	-692.039010623491890	-697.978207842577149	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647518730104444	-1	1	0	2	3	3	2	3	3	3	2	4	5	5	4	4	4	5	5	7	5	6	6	6	6	7	5	7	7	9	8	8	8	8	8	10	9	9	8	9	11	9	9	10	10	13	10	9	11	11	9	12	11	11	10	12	11	11	12	14	13	12	12	12	12	11	13	15	13	13	13	13	13	13	13	15	13	14	15	14	14	14	15	15	14	16	15	14	16	16	17	17	16	15	16	16	17	17	16	20	18	20	18	20	23	21	25	29	0	1	1	2	2	3	3	3	4	2	2	2	9	9	5	3	8	10	0	9	11	12	13	13	14	13	15	10	19	10	24	24	25	26	9	12	20	26	26	29	29	33	9	31	48	30	31	34	43	35	22	37	39	29	42	48	20	34	30	56	52	55	43	57	45	48	35	56	41	43	58	52	43	30	59	46	48	62	63	65	43	62	63	65	71	74	59	77	73	59	75	87	81	81	63	73	94	85	87	89	93	76	73	63	106	102	102	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	3	3	1	1	1	1	1	1	4	1	1	2	1	1	1	2	2	2	2	3	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	2	1	2	1	3	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	2	4	1	1	3	1
30000	-708.929573833185373	-714.868771052270631	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713935468794894	-1	1	1	2	4	3	3	3	3	3	3	5	4	4	6	5	2	6	4	7	5	6	5	6	6	7	7	6	7	8	8	7	8	8	9	10	8	9	9	10	11	10	10	9	11	13	12	9	10	10	11	11	10	11	11	12	13	11	10	12	13	12	13	12	12	11	11	16	14	12	13	13	13	12	14	14	14	15	15	14	14	14	16	15	14	17	15	15	16	16	18	17	16	16	17	14	18	18	17	19	18	17	19	18	24	21	23	30	0	1	1	2	4	3	3	17	4	2	2	2	9	9	5	6	3	10	0	9	11	12	13	13	14	23	5	10	19	18	24	24	25	26	13	22	25	26	34	29	29	33	20	31	34	18	31	26	35	35	22	37	26	29	42	39	43	38	10	48	37	55	31	43	45	48	35	56	41	43	58	52	49	30	59	10	60	62	63	65	65	62	63	65	71	87	74	60	73	74	90	74	81	84	63	49	94	85	87	73	93	74	96	95	107	102	102	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	2	1	2	1	2	2	1	1	1	1	3	2	1	1	1	3	2	2	2	1	2	2	1	2	2	3	1	2	1	1	1	1	3	1	1	1	2	1	3	2	6	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	3	1	1	1	2	1	1	1	2	1	3	3	1	1	2	3	1
30500	-748.806095541474974	-754.745292760560233	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.763179578758675	-1	1	1	2	3	3	2	3	3	4	3	2	4	4	5	5	5	5	3	6	4	5	5	6	5	5	5	6	8	9	8	9	7	8	9	10	10	9	8	10	10	10	9	10	10	10	11	11	11	10	12	12	10	10	12	13	14	12	12	13	11	11	13	12	13	12	12	15	14	13	13	13	15	14	14	13	14	15	15	15	13	13	16	15	15	17	12	13	17	16	18	15	16	16	17	17	17	18	17	18	18	20	19	20	23	22	25	29	0	1	1	2	2	3	3	3	4	2	2	2	9	9	5	6	8	10	0	25	11	12	13	13	14	13	5	18	19	10	24	24	20	13	20	22	25	26	26	19	29	33	20	31	34	10	31	34	20	35	36	61	26	29	42	48	64	48	46	39	37	33	47	35	48	34	37	48	54	64	58	37	49	59	30	30	88	55	63	45	34	55	63	65	71	76	30	48	73	74	74	87	81	84	63	73	80	85	92	89	93	92	100	95	92	102	105	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	3	1	2	3	1	1	3	1	2	3	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	1	3	2	1	1	1	3	1	2	2	1	2	1	2	2	1	2	1	1	2	2	1	1	1	3	3	2	1	2	1	1	2	1	1	1	2	1	3	3	2	1	1
31000	-730.792508806014894	-736.731706025100152	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632717431824290	0	1	1	3	4	2	2	3	2	3	3	4	4	4	5	4	5	6	3	7	5	6	6	6	7	7	5	7	7	9	9	7	9	8	8	10	10	9	9	9	11	10	10	10	11	11	13	10	10	10	12	11	10	9	12	12	12	11	12	14	12	11	10	12	13	13	11	14	14	12	12	14	14	13	14	15	12	15	15	14	14	15	15	15	12	16	12	14	16	15	18	17	17	16	15	15	17	17	18	18	19	19	20	19	23	22	25	29	0	1	1	9	2	3	3	3	2	2	2	2	9	9	5	6	8	10	0	24	11	12	13	13	9	13	5	10	19	28	24	14	25	24	23	22	25	34	26	29	54	33	20	31	26	30	44	34	35	35	36	37	26	29	42	39	43	34	18	77	37	42	31	43	34	39	49	53	54	43	58	61	35	46	46	87	48	55	63	65	65	55	63	58	45	87	30	77	96	74	74	76	65	34	63	73	65	71	76	73	65	92	89	95	92	102	106	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	3	2	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	3	1	1	2	2	1	2	2	1	2	2	1	1	2	3	2	1	2	2	1	1	1	3	1	2	4	2	1	2	3	1	2	3	1	2	2	3	2	1	1
