"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"942851a55d","zuper",77,0.697368421052632,0.662746710526316,1.22459415584416,NA,1,1,0.0129636237215882
