step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-215.251710506130081	-213.119214319658028	-2.132496186472059	0.000009470638391	0.000001142035049	0.120586913095498	0.974694941021791	1	4	6	9	7	10	10	11	10	13	12	14	13	15	12	14	16	17	16	18	17	18	19	21	18	20	20	19	21	22	21	23	19	21	22	22	23	27	23	23	24	25	23	24	25	24	25	25	27	24	26	27	25	26	24	28	27	26	26	27	28	29	28	29	27	28	29	30	28	29	30	29	30	30	31	32	33	32	33	34	32	35	0	1	2	5	3	4	5	6	4	15	7	13	15	12	7	8	16	16	12	19	14	17	18	28	17	18	22	22	23	29	23	30	19	26	31	34	31	45	24	35	36	36	30	35	39	37	35	41	53	34	45	42	39	42	36	51	31	45	42	47	38	49	58	60	51	59	56	38	47	47	65	61	56	61	61	67	75	74	74	78	68	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
5500	-251.038318599781803	-249.647632528644465	-1.390686071137336	0.000009721736549	0.000004081334720	0.419815400236506	0.885057169856787	1	4	6	8	8	10	10	11	10	12	12	15	14	14	13	14	16	17	17	18	19	18	21	19	18	21	20	19	20	21	21	22	21	23	21	22	23	26	26	23	23	23	24	25	24	25	25	26	26	26	26	27	26	28	26	28	27	27	28	24	28	28	27	28	28	31	29	29	29	29	29	30	30	29	31	30	32	32	32	33	34	34	0	1	2	3	2	5	5	4	5	6	6	14	11	15	9	2	14	14	13	10	22	17	27	17	17	29	24	25	24	24	22	28	27	33	28	33	36	35	44	31	30	26	33	36	30	32	34	45	34	46	44	43	60	39	60	58	40	46	57	34	55	38	43	32	39	69	62	61	65	62	57	56	54	63	44	62	57	66	72	78	66	78	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	4	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1
6000	-231.791082586082240	-230.422419029526850	-1.368663556555390	0.000008232730232	0.000004011551587	0.487268679218324	0.867071371382587	0	2	5	9	7	10	10	12	11	13	14	14	14	13	13	14	16	16	17	18	19	17	20	19	19	21	20	18	20	22	21	21	21	22	22	23	23	27	25	23	23	24	24	25	26	24	24	25	25	26	26	27	26	27	27	29	27	25	27	27	29	29	28	29	27	31	29	30	29	30	28	28	29	31	31	30	33	33	32	34	34	35	0	1	2	5	3	5	4	7	4	7	8	8	8	9	7	15	11	12	17	18	28	16	25	16	19	19	25	13	18	29	21	24	25	19	29	32	32	48	23	30	32	31	34	26	42	34	41	40	36	49	43	58	58	49	39	46	46	46	41	47	55	38	47	55	42	61	48	72	58	71	51	53	51	64	76	67	56	79	67	79	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
6500	-207.436802926003509	-206.015381220673817	-1.421421705329693	0.000005824356901	0.000002147734314	0.368750464657810	0.959326451476738	0	3	4	8	6	10	10	11	11	12	12	14	13	14	13	15	17	18	16	17	20	17	20	19	16	20	20	18	21	21	20	23	19	22	23	22	24	26	26	23	23	25	22	24	25	25	25	25	26	26	27	28	25	26	27	28	26	27	28	28	28	29	26	30	28	29	29	29	29	29	31	28	30	31	30	32	33	34	32	34	35	35	0	1	2	5	3	4	4	4	6	7	6	13	7	15	11	13	25	25	12	12	28	14	24	22	14	18	22	16	23	26	18	36	22	31	36	24	35	42	36	21	34	41	31	32	32	32	40	32	42	53	49	46	35	37	42	37	32	42	38	39	39	50	35	56	54	57	57	55	72	61	51	45	61	64	72	67	74	71	73	77	76	79	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-223.859911265175043	-222.487325380945890	-1.372585884229159	0.000002613658029	0.000001803813682	0.690149079263635	0.922291632506033	1	3	5	9	8	10	11	11	11	12	13	15	13	15	12	15	17	18	16	18	18	18	18	21	16	21	20	19	20	22	21	22	21	23	21	22	24	26	26	24	23	24	23	25	26	23	26	25	26	26	26	27	27	28	26	28	25	27	27	27	29	30	26	28	29	31	30	28	29	30	31	28	28	30	30	32	32	32	34	34	35	35	0	1	2	3	2	4	6	6	4	4	6	11	6	11	4	13	14	19	14	25	19	19	25	18	11	20	18	21	18	29	28	27	29	24	23	27	36	46	46	41	35	36	30	34	37	31	40	34	30	37	43	38	57	50	57	51	34	57	50	43	38	56	48	47	60	53	72	51	52	44	56	45	63	65	72	70	75	59	78	77	80	77	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
7500	-259.662895333289953	-258.284007270605628	-1.378888062684332	0.000001357097899	0.000000980578916	0.722555768874991	0.730907817347091	1	3	5	8	7	8	10	12	10	11	12	14	13	14	11	14	16	17	18	18	19	17	21	19	19	20	20	19	20	22	20	22	20	22	22	23	24	25	24	23	23	23	24	25	24	25	25	26	26	26	26	27	25	25	26	28	27	27	26	26	28	30	28	29	29	30	29	31	30	29	31	28	30	29	30	31	33	34	31	33	35	36	0	1	2	5	3	3	4	7	6	9	7	9	7	10	4	11	7	16	14	18	22	14	28	18	19	24	18	17	18	25	24	31	25	31	23	23	22	32	42	33	35	23	41	41	32	26	41	44	41	43	47	46	41	41	39	55	44	60	47	37	54	56	57	35	53	39	44	69	56	30	44	34	64	57	40	66	68	73	62	72	78	81	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	3	2	1	1	3	2	3	1	1	4	1	2	2	1	3	1	1
8000	-282.797914090645918	-281.193592933373509	-1.604321157272437	0.000001294949054	0.000000308409637	0.238163529396612	0.791116344174826	-1	4	6	7	8	11	11	12	9	13	14	15	11	14	13	14	16	17	18	17	19	18	20	21	19	20	20	18	19	22	20	22	20	21	21	22	23	25	25	22	23	23	24	25	24	26	26	25	27	27	27	26	27	27	26	29	27	25	25	27	28	29	27	30	29	29	29	30	29	30	30	30	31	29	29	29	34	32	33	33	35	33	0	1	2	2	4	3	5	9	5	9	15	13	5	8	8	6	15	14	20	14	20	18	10	31	17	19	16	18	20	22	29	25	22	20	29	25	23	37	41	33	35	35	24	37	42	40	58	37	39	41	47	43	39	34	24	60	42	40	35	59	46	49	45	52	53	53	60	66	49	61	76	66	64	57	51	47	79	76	71	64	74	71	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	1	3	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2
8500	-258.276512797599821	-256.851342973149997	-1.425169824449842	0.000000232165572	0.000000207129219	0.892161648580809	0.741661482060087	0	3	4	7	6	8	11	11	10	13	12	15	14	14	13	13	17	17	17	17	19	18	20	19	18	20	19	19	20	21	21	22	20	23	23	23	21	27	25	23	22	25	24	24	24	26	25	25	26	26	26	28	26	26	27	28	27	28	27	28	29	29	29	29	29	30	27	30	29	30	28	30	31	30	31	31	32	32	33	34	35	36	0	1	2	2	3	3	4	4	4	9	9	15	8	10	11	8	11	11	10	10	20	16	20	20	12	12	17	17	27	21	28	23	12	30	37	23	24	41	36	31	23	40	36	31	32	41	41	40	34	43	36	57	34	42	37	50	40	49	39	39	57	38	52	54	53	43	43	69	58	62	50	52	69	71	62	72	74	70	67	77	79	77	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	4	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
9000	-208.808262219525403	-207.325062758240080	-1.483199461285317	0.000000314248577	0.000000096476639	0.307007402718367	0.898356651688347	0	2	4	8	7	10	10	11	10	12	13	12	14	14	14	15	16	17	18	17	19	17	20	19	18	20	20	18	20	21	20	23	20	22	22	23	24	26	25	22	22	24	22	25	24	24	25	25	26	27	25	26	27	28	26	28	27	27	27	26	29	29	28	27	28	31	30	30	28	27	30	29	30	30	30	30	33	33	32	34	35	35	0	1	1	5	3	5	4	7	4	9	10	9	10	10	8	15	13	13	20	16	20	15	19	18	22	19	28	18	19	21	19	30	11	26	26	43	43	42	26	27	26	40	23	36	36	35	24	37	45	49	37	47	51	44	42	50	51	51	46	40	59	56	59	38	38	71	54	64	49	45	63	50	53	59	62	61	66	74	68	75	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
9500	-261.392890422057064	-259.690784731363976	-1.702105690693071	0.000000152424251	0.000000243927964	1.600322537335719	0.854736128298582	1	4	3	8	7	11	10	11	10	12	14	14	12	13	14	11	16	18	18	16	19	17	20	21	18	20	19	19	19	20	21	22	19	22	23	20	24	26	25	23	24	25	22	24	25	23	24	24	27	26	25	28	26	26	27	28	27	26	28	27	29	30	29	29	28	31	27	30	30	30	30	30	31	30	31	32	32	34	32	32	33	35	0	3	1	5	2	4	4	9	5	9	4	6	7	6	13	4	14	20	22	11	19	17	18	17	17	19	19	25	19	19	21	25	19	30	23	33	24	44	37	34	40	47	24	34	41	33	16	24	41	44	48	58	45	46	46	60	40	37	58	51	57	56	53	51	51	69	34	51	52	61	59	52	61	57	61	71	72	68	69	69	66	76	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1
10000	-213.440973266392831	-212.045977790199998	-1.394995476192819	0.000000474864076	0.000000375129392	0.789972143627650	0.934740429899676	0	3	5	9	7	10	10	11	10	12	14	14	13	14	13	15	15	16	17	14	19	17	20	19	15	19	20	17	21	21	21	22	17	22	22	22	23	27	24	24	23	24	23	25	26	24	25	26	27	26	26	27	26	28	27	26	26	25	27	27	29	29	27	29	29	30	29	31	29	29	31	29	30	30	30	32	33	32	33	34	35	35	0	1	2	5	3	4	4	9	5	6	13	8	8	10	7	11	13	14	12	13	33	25	26	22	20	28	28	17	21	18	27	27	16	21	23	31	31	47	31	32	35	34	32	31	42	30	36	40	37	39	58	56	35	38	40	40	39	43	53	51	63	56	58	52	45	64	38	70	60	60	75	54	72	64	59	71	76	66	74	78	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
10500	-259.488099634397201	-257.989742411467148	-1.498357222930072	0.000000430110248	0.000000472060434	1.097533565067313	0.830390587743087	0	3	5	9	7	11	10	11	10	13	14	13	14	12	14	12	16	18	18	17	19	18	20	20	19	20	21	20	20	21	20	23	21	22	21	22	23	26	25	23	23	24	24	25	25	26	25	26	26	24	26	27	25	27	26	28	26	27	27	27	27	28	28	28	28	29	30	30	29	29	30	29	30	28	29	31	34	34	30	34	35	34	0	1	2	5	2	4	5	7	5	14	10	6	7	6	10	9	15	15	20	8	20	10	22	18	20	11	24	18	25	21	21	25	22	29	18	18	31	53	43	27	33	37	34	37	50	39	27	34	42	37	41	43	32	46	40	49	42	46	39	44	42	58	54	60	60	58	65	38	51	52	74	58	39	46	64	64	79	79	61	68	73	79	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	3	1	2	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	3	2
11000	-207.331157276234364	-205.865611868647392	-1.465545407586979	0.000000323952436	0.000000104173445	0.321570185758219	0.915522532024749	1	3	5	9	7	11	9	12	11	12	14	13	13	13	14	15	16	17	17	16	20	18	19	21	19	20	20	18	20	22	21	23	20	21	22	22	24	26	26	24	22	24	21	23	25	24	25	25	26	27	27	27	26	28	26	28	27	27	28	27	29	29	28	29	28	29	30	31	29	28	29	29	31	30	31	31	30	33	30	34	35	35	0	1	1	5	3	7	5	5	7	7	10	9	10	8	13	11	15	17	16	16	23	11	18	25	19	23	28	20	18	34	25	36	23	23	24	29	44	32	32	30	26	36	23	34	40	36	42	42	45	49	37	40	37	57	48	53	55	53	60	55	60	65	51	58	55	49	64	69	39	55	39	57	79	66	69	63	56	76	72	78	78	78	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-250.624396136522364	-249.035724517567047	-1.588671618955307	0.000000270213271	0.000000357992344	1.324851082142458	0.877028171387939	-1	1	5	9	7	10	8	11	10	11	12	15	13	14	13	14	17	17	17	18	19	18	21	19	18	21	20	20	20	21	18	22	20	21	22	22	23	27	25	23	24	25	23	22	25	24	26	25	27	26	26	27	26	27	27	28	27	28	28	27	27	29	27	30	28	31	29	29	30	29	31	29	28	31	30	32	31	33	33	33	34	34	0	1	2	5	3	4	3	4	5	7	9	15	6	8	9	15	12	12	12	15	18	16	33	19	19	21	24	22	17	25	13	33	22	28	33	20	26	40	46	28	30	40	21	27	37	36	48	44	42	39	23	41	41	37	34	34	39	50	47	37	34	42	41	56	63	62	54	49	59	52	67	52	32	68	56	64	67	59	75	71	78	77	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1
12000	-208.075576577294498	-206.606928798692564	-1.468647778601931	0.000000601987064	0.000000612891267	1.018113684520980	0.913673483118254	1	4	3	9	7	10	11	12	8	12	12	15	13	14	13	14	15	17	18	17	19	18	21	20	18	19	20	19	20	21	22	22	20	23	22	22	23	27	25	23	24	24	23	25	26	25	26	25	27	27	27	27	26	27	26	28	28	26	27	28	29	29	28	28	28	30	30	30	29	27	30	29	29	30	30	31	34	33	33	34	35	36	0	1	1	5	2	9	4	6	5	6	7	11	7	7	10	8	11	12	14	17	16	17	21	19	18	20	19	20	25	27	26	30	22	35	24	24	33	39	40	29	35	32	36	43	39	32	42	42	53	53	48	46	43	39	41	55	53	42	37	50	51	38	53	45	44	72	61	51	60	47	64	50	50	56	63	65	79	72	72	66	77	78	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1
12500	-254.713188433610100	-252.761642094289101	-1.951546339321008	0.000000210289935	0.000000466219448	2.217031677205827	0.763255943102487	0	4	5	9	7	10	11	12	11	12	14	13	13	14	12	14	16	17	18	17	18	15	21	19	19	21	20	17	19	19	22	22	21	23	22	22	23	27	25	24	23	22	23	24	24	25	23	24	25	26	25	27	25	27	27	28	27	27	27	28	28	29	28	29	27	30	28	30	30	29	30	28	30	30	29	31	33	33	31	32	35	34	0	1	2	5	3	4	3	6	4	6	12	9	4	8	4	10	16	14	18	7	20	10	29	20	13	24	18	22	28	19	27	30	30	30	28	30	30	51	34	42	31	26	33	23	23	34	23	31	47	39	45	46	42	53	50	53	39	49	53	57	42	61	50	58	39	50	46	60	60	67	62	58	61	58	38	58	67	50	64	74	73	69	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2
13000	-217.479463832324626	-216.086455486090898	-1.393008346233714	0.000001929963672	0.000000800838232	0.414949899756106	0.912244343930069	1	3	5	8	6	8	10	11	9	13	13	14	13	15	13	13	15	16	17	16	20	16	20	20	18	20	20	19	18	22	21	23	19	22	23	22	23	27	25	23	23	24	24	24	26	25	26	24	24	23	26	26	26	27	26	28	28	27	27	26	28	29	28	28	28	30	28	30	29	29	30	29	30	30	31	32	33	30	32	34	33	35	0	1	2	5	3	3	6	6	5	7	7	16	8	16	7	7	10	11	14	17	29	12	20	29	14	29	25	18	19	24	24	34	20	23	27	24	23	53	41	22	31	50	36	34	44	50	32	36	30	26	39	43	35	45	35	60	53	39	36	46	46	54	60	46	52	63	47	64	58	56	57	57	64	58	62	74	72	57	66	75	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-236.751258695924633	-234.429137155397484	-2.322121540527137	0.000000240442342	0.000000775256520	3.224292828179641	0.935055554630516	1	3	4	8	7	9	10	11	11	12	13	14	12	14	13	13	16	17	18	16	19	16	20	20	18	21	18	19	19	20	20	21	21	22	22	22	22	26	24	24	22	24	21	23	25	24	26	25	25	25	26	27	24	26	26	28	27	27	27	27	28	29	29	29	28	30	29	28	29	29	29	29	29	29	31	31	33	33	32	33	35	35	0	1	2	3	3	5	4	4	6	8	13	10	6	13	9	6	12	16	18	12	11	15	19	21	20	25	20	22	18	25	27	31	18	31	30	29	18	42	32	34	32	34	25	36	44	41	40	35	40	46	31	38	37	42	45	59	51	42	53	45	45	57	59	58	48	61	59	49	51	60	53	58	53	56	60	69	79	56	72	75	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
14000	-247.281349215338622	-245.920500172420219	-1.360849042918403	0.000000644423951	0.000000369864449	0.573945845103432	0.729732469386503	1	4	5	8	8	10	10	11	10	13	14	14	13	14	12	15	16	17	17	17	19	17	21	20	19	19	20	19	19	20	21	22	20	22	23	21	23	26	26	23	24	23	23	25	25	25	24	24	26	25	24	26	26	26	26	29	28	28	27	26	28	29	29	29	28	30	30	30	29	30	30	28	31	31	30	29	33	33	33	35	33	33	0	1	1	2	3	5	4	5	4	9	10	15	9	9	7	11	11	11	11	11	20	12	26	26	19	19	19	20	22	21	26	33	19	30	30	25	23	45	35	31	40	23	33	41	47	42	40	40	50	35	25	45	37	12	51	72	39	38	60	43	60	47	55	60	39	72	65	57	45	72	57	52	68	62	63	59	74	45	50	79	73	71	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	6	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	4	1	1	1
14500	-258.899210034418388	-257.328213560435984	-1.570996473982419	0.000000028184587	0.000000007141092	0.253368684928512	0.782341528422756	1	3	4	8	7	11	10	11	11	12	13	13	13	15	13	14	16	18	17	17	19	18	20	21	18	20	21	19	19	20	21	22	20	22	23	22	23	26	24	23	24	23	23	25	25	26	26	24	26	26	27	26	25	27	27	28	28	27	28	28	26	29	29	27	27	30	27	30	26	29	29	29	31	30	29	31	31	32	33	33	35	35	0	1	2	5	2	4	4	5	4	4	8	10	8	16	10	9	13	15	10	12	25	17	22	22	19	28	25	22	19	21	28	29	22	28	33	33	27	39	37	31	43	24	28	37	39	45	40	36	32	42	48	34	31	52	45	50	69	41	52	46	48	38	54	46	44	47	43	59	24	55	49	67	70	58	47	70	56	68	68	74	79	78	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1
15000	-292.703223351197380	-291.300991422027607	-1.402231929169791	0.000000202727403	0.000000080614259	0.397648555807586	0.732086060322829	0	4	2	8	8	10	10	12	10	12	12	14	13	14	14	14	15	16	17	18	18	17	20	19	18	20	20	20	19	22	22	20	21	22	22	21	23	26	26	23	24	24	22	24	26	25	25	26	26	25	26	28	26	27	26	28	27	26	27	27	28	30	25	29	29	30	29	29	30	29	30	28	28	31	31	29	33	34	32	34	36	36	0	3	1	3	2	2	2	9	4	3	5	8	5	5	8	7	10	15	17	17	16	12	25	20	16	24	18	25	22	36	23	15	24	28	28	18	33	31	28	33	28	30	18	43	42	36	37	40	44	34	47	59	40	50	47	58	45	46	46	50	37	56	29	46	54	38	59	61	35	49	63	47	38	68	70	42	52	75	74	79	80	77	1	1	1	3	2	2	2	1	1	5	1	1	3	3	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	3	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	3	1	3	1	1	4	1	2	2	1	1	1	2	2	2	1	1	1	2
15500	-221.796042976762209	-220.433430316532679	-1.362612660229521	0.000001074069901	0.000000567996995	0.528826842994213	0.949248245518366	0	3	5	9	7	9	10	12	10	13	14	15	12	14	14	12	16	17	17	18	19	16	20	20	18	20	21	19	20	21	21	23	20	22	22	23	23	24	26	23	23	25	24	25	25	25	25	25	26	27	26	27	27	27	26	28	27	28	28	28	28	28	28	28	27	29	29	29	30	30	30	27	30	30	30	30	33	33	33	34	34	35	0	1	2	3	3	5	4	7	6	8	16	15	4	13	9	4	12	14	15	18	18	15	19	17	12	21	29	19	25	20	18	30	18	31	28	34	31	35	47	31	27	41	33	41	38	40	35	31	48	39	38	44	48	42	47	55	48	65	40	49	48	52	40	54	42	58	55	42	62	50	63	48	63	52	59	63	69	69	71	69	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
