step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-449.461992972635528	-458.512836353086868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996573072571897	-2	2	4	4	6	10	16	10	10	6	13	20	18	26	6	12	14	14	15	11	20	21	16	15	21	10	17	15	18	17	21	15	18	16	25	10	23	15	14	16	25	21	18	14	17	23	20	18	19	15	25	20	21	19	28	18	16	18	23	18	15	20	22	27	21	13	24	23	21	19	19	25	22	25	22	25	22	18	23	16	36	33	28	29	29	25	26	23	34	29	40	0	1	1	1	2	4	16	4	2	1	2	80	26	70	2	4	26	9	10	4	24	56	9	26	50	1	38	9	8	36	44	26	5	8	49	15	8	9	8	26	48	34	23	15	18	78	34	26	16	8	33	20	39	19	52	32	9	20	33	9	10	19	27	40	58	3	44	38	6	28	23	61	29	49	70	19	30	80	80	8	84	46	46	52	86	34	69	21	84	52	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-465.535211684760554	-474.586055065211895	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991787381314749	-2	3	7	7	6	12	13	7	10	9	11	16	17	26	12	10	15	18	16	9	15	21	18	10	16	19	15	13	17	9	21	7	22	11	26	20	23	17	20	14	24	21	13	20	16	26	23	12	15	16	24	16	22	19	32	14	24	18	22	12	24	15	19	24	24	21	22	16	14	26	19	20	14	31	25	17	24	32	29	23	33	19	26	30	34	30	33	30	33	43	50	0	1	1	2	2	8	30	1	1	8	2	6	60	13	5	4	20	6	56	4	3	29	56	3	5	60	20	2	6	2	15	2	11	2	56	17	4	40	38	3	50	20	32	4	43	23	52	3	9	7	63	20	49	49	80	48	76	16	5	3	31	9	16	28	62	62	15	40	10	54	11	34	34	33	12	34	62	57	35	26	37	11	31	77	64	46	13	59	35	59	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-454.330673051910708	-463.381516432362048	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993252146034079	-2	5	9	9	6	14	13	7	11	8	3	17	19	23	4	15	3	14	12	10	22	17	20	8	17	14	17	11	12	3	20	18	21	15	28	15	20	12	12	17	27	18	15	16	15	25	28	21	23	18	25	14	28	13	26	12	27	21	22	18	18	21	20	26	25	17	21	14	21	21	19	22	23	27	26	22	22	22	18	9	33	30	17	30	32	24	31	30	32	37	47	0	1	30	17	30	8	30	15	5	11	1	39	54	45	1	19	1	24	30	11	22	39	29	30	11	8	39	15	30	1	7	43	12	8	23	4	34	30	4	45	59	10	10	3	80	27	49	34	26	7	69	3	72	1	71	5	12	12	45	6	18	83	52	25	67	19	45	2	45	40	25	16	16	37	29	68	9	22	20	17	55	57	54	27	68	32	75	23	33	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-468.375464127606506	-477.426307508057846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979751026132190	-7	7	3	6	11	12	17	10	10	10	2	21	15	24	6	13	15	16	8	9	19	20	18	11	21	15	15	20	7	17	25	20	21	12	19	23	26	19	15	16	29	18	15	23	20	21	23	19	18	15	26	19	25	20	23	20	27	20	19	22	17	20	22	30	27	22	24	21	13	24	15	21	21	23	29	24	21	32	19	17	27	25	29	13	31	13	29	26	31	34	40	0	11	1	11	3	3	10	15	15	4	1	38	5	33	11	19	19	5	11	11	20	7	29	11	9	24	34	9	3	29	66	69	16	15	5	7	33	16	29	11	54	24	2	79	26	15	49	6	20	4	6	86	66	86	79	86	47	69	18	61	69	10	40	12	36	43	5	59	2	18	15	6	40	18	72	54	69	48	84	20	46	79	74	10	55	15	21	23	37	65	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-469.664723071963749	-478.715566452415089	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990221048654414	-2	4	6	10	8	1	4	9	10	3	11	21	16	19	10	18	17	17	14	10	20	22	9	8	14	13	14	14	16	21	23	19	21	14	23	12	27	15	16	17	26	20	16	16	21	25	21	17	20	16	27	21	22	17	27	22	17	10	24	21	18	21	13	28	30	15	18	20	20	20	21	22	24	32	22	20	14	27	18	22	27	29	27	27	32	25	29	28	32	42	45	0	6	6	3	6	1	6	3	10	1	24	26	3	2	1	23	11	3	2	7	54	34	7	2	6	58	5	24	23	29	77	29	54	9	58	10	54	36	4	15	52	20	20	7	9	63	66	77	28	7	22	26	18	26	14	29	8	3	34	44	28	38	58	35	40	7	25	15	13	19	14	77	69	77	57	5	20	16	4	40	40	21	57	22	55	45	79	59	22	41	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-470.012046021528704	-479.062889401980044	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956468658228385	-2	3	11	6	9	9	18	12	15	8	8	12	17	24	9	10	13	12	12	10	18	23	21	15	21	17	21	23	18	18	21	18	25	12	24	23	14	17	17	14	18	20	13	16	17	25	23	20	22	17	19	19	22	15	27	20	24	24	26	19	19	20	7	25	30	23	17	14	18	28	8	26	23	25	24	24	18	26	27	21	31	31	32	33	28	25	31	28	36	43	45	0	1	4	1	4	2	34	63	3	1	2	15	63	68	2	63	11	63	10	2	24	21	41	10	54	5	69	52	12	16	39	8	13	10	26	51	18	11	12	4	16	54	71	18	43	52	40	50	52	5	11	18	48	20	58	18	67	7	56	40	13	50	2	39	56	62	20	8	10	76	2	58	21	13	69	22	11	61	7	21	86	7	46	22	26	37	33	39	7	79	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-466.005103736525314	-475.055947116976654	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994277748873732	-3	3	6	-1	7	11	16	4	7	8	9	13	18	15	6	11	12	17	2	2	19	22	16	7	20	12	16	19	14	14	21	18	20	10	24	20	26	13	11	9	16	21	14	16	11	24	22	18	21	19	24	21	24	11	27	22	18	19	20	10	18	21	16	24	26	11	21	23	9	26	19	23	17	26	24	18	22	32	23	17	31	30	26	28	34	28	34	28	30	41	40	0	1	20	1	20	2	38	20	19	8	8	34	40	34	20	9	9	26	1	1	3	39	10	20	10	5	26	38	11	60	73	9	80	24	33	45	61	9	2	2	54	17	60	69	8	30	11	5	57	14	30	27	7	4	35	27	66	76	30	15	69	39	17	50	31	8	24	48	9	49	34	58	60	30	25	11	18	65	21	29	65	67	49	50	76	47	72	67	72	81	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-463.532897144371702	-472.583740524823043	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993257705712663	-1	6	2	6	6	14	17	11	12	7	9	18	19	16	8	16	16	15	9	12	17	20	20	15	22	12	13	16	12	17	17	11	19	11	25	17	22	9	16	13	19	18	15	16	20	22	25	12	21	13	25	18	27	17	24	15	22	21	24	4	22	23	14	29	29	19	25	15	23	18	20	10	25	31	26	22	18	26	24	21	31	29	25	32	35	23	33	22	36	30	47	0	3	1	60	3	34	20	10	4	60	60	38	39	2	4	32	4	34	2	60	4	44	20	72	44	3	11	27	4	19	26	4	18	2	77	11	43	2	38	5	48	18	9	10	9	30	30	15	56	4	72	32	13	32	9	72	30	70	23	3	39	52	8	88	41	18	44	38	19	4	26	5	37	71	49	36	15	43	45	39	69	76	36	75	55	80	42	4	87	55	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-479.307406786064007	-488.358250166515347	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997310371318891	-3	7	4	6	12	10	17	3	15	3	13	12	11	18	10	16	15	15	10	11	17	21	20	14	21	12	17	24	9	22	20	19	19	14	24	20	25	18	13	13	23	15	19	19	21	23	27	8	22	17	26	24	22	7	28	16	21	20	21	12	24	12	18	22	13	22	18	21	21	22	15	17	14	8	25	21	18	21	24	19	30	24	21	28	21	25	32	29	29	28	48	0	8	1	1	48	4	6	1	4	1	2	15	3	11	4	6	39	13	2	1	11	42	13	4	12	48	62	32	10	13	12	42	39	54	78	62	40	62	3	4	6	40	27	12	19	60	66	10	33	34	70	19	56	10	58	26	12	56	40	8	63	74	12	67	10	39	39	5	39	73	74	40	26	8	59	34	15	42	34	42	68	31	11	82	71	45	55	75	78	37	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-464.686745616850601	-473.737588997301941	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998340151975747	-4	3	6	1	8	13	14	12	12	3	12	18	12	22	6	12	2	15	15	11	19	20	17	13	18	14	16	19	18	20	18	18	19	13	25	20	19	19	21	12	25	20	7	16	17	17	24	19	27	14	27	17	18	20	29	22	18	23	25	14	21	10	21	27	21	20	20	25	14	27	20	23	20	30	27	24	19	29	24	14	35	33	29	28	27	23	32	30	26	44	42	0	1	1	1	3	20	9	5	15	1	3	6	43	32	17	2	1	2	8	3	8	80	15	20	6	15	17	4	44	34	24	6	24	15	66	7	24	8	77	15	42	13	10	20	11	50	67	69	37	10	30	6	34	19	41	31	26	53	73	3	60	2	8	60	28	40	8	33	3	59	50	37	40	85	7	20	34	58	80	5	53	41	32	66	60	29	39	35	20	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-479.673033544956979	-488.723876925408319	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992967805307289	-3	7	0	10	9	5	18	10	13	10	2	15	17	21	7	7	10	11	7	12	19	23	18	9	20	18	16	13	14	19	22	19	17	4	24	19	20	10	12	14	21	16	16	15	10	26	20	17	23	12	12	20	28	10	32	13	23	17	17	19	19	19	22	26	23	9	26	21	23	22	17	22	24	26	14	18	16	30	27	24	28	28	25	30	33	26	28	32	29	35	39	0	11	1	34	3	3	1	34	24	6	3	18	17	75	11	6	34	24	3	2	20	41	54	15	27	12	2	45	38	17	7	2	17	3	16	18	44	6	3	18	48	38	10	38	11	27	43	56	26	8	16	77	47	34	63	38	42	29	34	9	10	12	26	72	2	34	21	33	47	77	18	77	30	72	19	29	28	73	23	26	65	13	68	46	7	23	70	87	13	37	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-460.434733441747483	-469.485576822198823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982481967784218	-5	3	6	9	2	13	18	9	10	11	11	10	15	22	9	14	14	12	16	3	18	16	19	15	18	9	20	24	8	19	19	11	20	10	27	18	23	9	6	15	21	15	20	14	20	25	25	13	27	18	25	23	21	16	24	17	25	21	19	17	17	12	13	23	27	16	17	16	22	22	19	15	22	27	26	22	19	33	26	22	34	22	25	31	35	24	30	26	36	41	45	0	1	1	2	1	32	12	20	39	39	3	39	8	18	39	12	38	20	17	1	63	6	4	12	40	20	17	50	20	15	32	39	7	20	86	42	33	2	5	11	68	26	19	5	54	18	60	38	68	40	16	24	22	32	50	62	14	68	44	3	9	12	26	30	41	38	34	62	17	24	68	34	31	54	30	16	63	46	37	17	87	67	70	83	69	29	59	76	86	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-467.573463708688166	-476.624307089139506	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961738790116291	0	2	7	6	9	12	19	4	16	11	13	17	10	25	10	10	17	17	17	15	15	18	16	12	16	7	21	19	11	19	21	14	23	16	24	17	19	16	18	14	26	10	13	24	18	22	26	19	25	16	22	23	26	12	32	18	28	22	27	14	14	20	22	25	25	23	25	22	10	23	17	13	15	22	23	20	10	20	23	14	27	22	27	26	35	30	25	31	32	44	41	0	1	8	2	4	3	6	2	10	8	69	24	2	43	26	1	6	6	10	4	15	69	29	4	15	8	13	40	8	42	61	54	3	26	39	16	60	29	5	5	22	3	8	48	10	9	22	24	50	77	72	61	60	3	67	11	31	73	33	26	5	42	73	37	82	30	5	72	4	71	43	3	3	22	37	69	26	72	36	26	71	8	62	19	49	66	22	34	59	91	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-466.484376612770347	-475.535219993221688	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998329700536423	-1	4	12	4	11	7	15	5	14	9	13	14	17	16	12	8	8	15	19	15	21	25	16	6	21	16	11	6	15	20	21	18	22	15	19	18	20	19	21	16	19	13	15	18	17	20	20	21	10	17	25	24	21	13	26	21	19	23	25	12	21	19	21	21	26	15	26	25	22	24	22	18	25	26	20	18	24	32	27	21	36	28	31	31	33	30	23	28	33	43	41	0	1	24	1	2	2	16	1	10	4	6	28	11	3	17	8	4	2	11	10	34	35	15	4	36	60	8	1	60	20	8	6	50	10	27	15	9	20	50	11	11	4	6	42	2	20	27	26	2	66	20	33	32	6	80	15	17	62	9	2	42	29	60	40	47	3	54	41	57	14	45	4	46	33	34	20	61	67	25	11	46	53	77	22	26	30	40	25	65	55	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-463.617832072818032	-472.668675453269373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993044480584014	-4	3	2	5	8	8	16	5	11	11	9	18	18	21	12	10	8	13	17	7	15	19	16	11	20	12	17	18	14	21	22	22	21	7	27	15	18	16	22	15	24	21	13	10	14	25	23	22	25	15	23	20	26	16	28	14	21	18	23	16	14	19	19	23	26	23	17	25	10	21	20	21	13	24	19	25	21	20	21	18	26	34	23	31	32	19	28	32	29	37	50	0	1	1	3	2	3	16	1	6	5	3	18	29	11	17	34	1	4	44	3	4	9	44	8	16	34	34	16	11	61	16	28	38	8	26	20	10	43	37	34	67	26	44	4	10	86	75	60	70	5	54	73	59	15	40	6	54	56	21	69	20	40	10	50	14	79	10	79	5	36	61	24	3	20	61	32	29	60	29	34	50	80	26	47	49	61	23	87	65	41	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-469.204850412972576	-478.255693793423916	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997881534592969	-4	7	9	8	9	6	13	7	12	6	11	18	21	17	10	12	16	16	14	5	23	22	19	13	20	15	14	16	16	11	22	22	19	11	20	22	22	17	19	19	31	18	17	11	20	24	28	16	25	18	22	26	22	19	28	15	23	16	22	19	23	19	19	20	29	23	18	20	11	27	22	19	22	31	29	20	24	30	28	24	22	32	31	28	35	32	31	31	32	37	44	0	1	2	20	20	1	2	20	3	1	6	11	40	6	10	3	7	34	10	1	50	9	34	6	16	15	8	20	6	5	43	63	44	4	34	14	56	16	5	44	63	15	9	10	5	19	73	16	53	16	69	37	16	20	71	2	56	9	50	44	67	11	3	3	36	12	5	12	6	36	62	24	69	80	76	58	71	49	56	62	62	68	68	63	75	84	39	29	28	88	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-464.284861208590996	-473.335704589042336	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997423535381363	-1	3	5	8	11	16	15	5	8	6	8	16	20	26	10	14	13	8	12	9	19	24	11	5	22	11	19	20	13	20	15	17	15	12	23	22	16	15	15	18	19	22	17	22	13	23	21	5	27	12	25	16	24	15	29	21	17	20	26	15	22	22	18	25	29	13	19	23	21	26	12	19	19	16	25	13	22	26	22	14	29	32	23	25	31	30	31	31	32	39	52	0	1	1	48	10	5	15	2	2	1	48	3	74	32	3	15	3	2	11	2	4	17	2	2	1	8	12	50	18	60	34	16	2	9	60	20	45	18	26	66	7	16	15	34	10	54	17	1	13	8	34	48	21	26	84	57	19	16	25	9	37	5	29	80	77	11	71	80	80	7	11	16	48	10	27	10	21	44	45	24	72	53	73	18	36	25	56	67	77	14	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-471.102276849379223	-480.153120229830563	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999889765487180	-2	2	8	3	8	16	4	7	11	6	7	14	13	25	8	17	10	5	10	10	18	20	20	11	2	12	18	18	7	20	19	15	21	12	15	16	18	17	19	18	24	21	16	19	18	26	27	19	10	13	26	22	27	11	28	18	9	22	26	19	21	14	14	29	26	24	23	19	21	21	19	24	25	29	27	20	18	30	25	14	33	26	31	30	26	30	30	32	34	41	50	0	1	25	1	25	26	25	4	7	4	25	57	11	62	7	5	4	25	10	25	62	20	62	8	1	10	24	24	25	12	80	18	45	3	24	20	13	11	5	10	54	50	80	80	80	71	21	49	10	1	37	30	73	18	21	49	25	71	69	8	32	50	15	28	56	9	27	11	43	3	49	37	22	82	40	40	24	85	70	2	85	61	37	58	33	12	79	66	74	88	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-477.935560007973493	-486.986403388424833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972457750675074	-1	3	7	8	13	9	13	8	14	5	5	16	18	25	9	13	16	16	17	10	22	18	15	4	22	11	15	23	15	22	15	12	21	15	23	17	18	18	9	15	27	22	18	18	17	10	21	17	16	12	24	23	20	20	29	16	18	17	25	12	21	8	23	16	27	21	12	23	16	23	21	21	21	30	27	21	24	31	20	12	25	27	25	27	35	16	33	34	26	43	41	0	1	2	1	46	3	62	11	80	1	1	7	23	25	1	39	4	24	50	2	48	34	62	1	48	3	7	57	26	5	39	1	9	20	44	26	80	26	24	10	36	56	60	24	46	4	56	8	4	62	13	56	20	80	63	10	64	32	29	2	49	10	37	15	44	13	1	57	62	9	58	86	18	25	22	69	33	53	18	3	45	22	43	68	47	29	82	77	68	54	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-470.119471509694904	-479.170314890146244	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996145689487396	-2	3	9	9	11	11	19	7	14	6	10	21	18	20	3	12	7	17	4	14	19	23	11	11	22	16	14	21	14	14	11	18	20	17	23	20	22	15	15	10	26	18	16	23	18	15	25	5	27	16	25	24	19	16	22	19	20	18	18	3	21	17	22	23	30	21	23	18	20	24	22	15	25	32	28	12	19	28	26	17	24	26	29	29	34	30	27	22	28	45	35	0	1	10	15	10	60	27	19	48	2	48	34	76	62	1	48	1	8	1	17	17	33	48	17	45	23	17	53	23	60	8	9	72	11	8	26	76	20	3	19	14	27	3	33	16	31	77	2	25	24	18	14	20	60	21	31	29	39	46	1	31	3	68	40	70	30	7	20	39	62	45	4	45	78	61	60	54	67	77	24	45	71	81	35	64	54	71	5	80	52	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
