step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-437.120684651336376	-435.700740648521503	-1.419944002814895	0.000016693446919	0.000014618859019	0.875724413876057	0.598843553352577	0	1	1	1	2	2	2	3	3	3	4	3	4	4	5	4	4	4	4	5	5	5	5	5	5	6	6	5	8	7	5	7	9	6	9	9	8	10	10	8	10	10	10	10	7	11	11	11	11	9	10	15	12	12	12	12	12	13	13	14	14	13	14	13	13	14	14	14	14	12	14	17	17	15	15	16	16	15	16	15	17	17	19	19	21	0	1	1	1	1	4	3	6	6	6	8	6	2	1	14	6	9	10	12	9	10	14	17	19	3	15	16	16	11	34	16	21	16	21	29	32	45	40	31	34	35	35	35	36	27	40	35	44	44	37	40	63	43	43	48	50	51	38	70	44	41	47	59	70	56	58	58	33	59	33	48	58	61	61	62	67	52	71	80	59	66	61	52	82	82	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	3	2	2	1	3	2	2	1	1	1	1	1	2	1	2	2	3	3	1	2	1	1	1	1	1	3	2	2	1	2
5500	-409.892043756711246	-408.493139731968938	-1.398904024742292	0.000025700289071	0.000010371638171	0.403561148374437	0.547790309588486	0	1	1	1	2	2	3	3	4	3	4	3	4	5	5	4	5	4	4	5	5	5	5	5	6	6	5	6	7	7	7	8	9	6	9	9	9	11	10	9	10	10	10	10	7	11	10	11	11	10	11	15	11	12	12	12	12	13	13	14	14	13	13	14	13	14	14	13	14	12	14	15	17	15	15	17	16	15	16	16	17	17	19	20	20	0	1	1	1	2	4	3	6	6	6	6	6	5	7	3	6	9	10	12	6	10	13	9	19	7	15	16	16	11	34	28	21	28	21	29	32	28	34	31	30	35	29	29	36	28	30	35	36	36	45	30	70	35	47	44	50	51	38	70	48	43	35	70	70	50	58	58	70	59	33	55	38	61	61	62	67	52	71	52	52	58	62	52	82	82	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	3	1	2	1	2	3	3	2	1	2	3	1	1	4	1	2	2	3	2	2	2	2	2	2	1	2	1	2	3	4	1	1	2	1	1	1	1	2	1	3	3	1	2	2	1	1	1	1	4	1	4	2	2
6000	-405.969342432108363	-404.516008833833439	-1.453333598274925	0.000046060931154	0.000015330056552	0.332821247162292	0.518158528155751	0	1	1	1	3	2	2	3	5	3	4	3	4	6	4	4	4	4	4	5	5	5	5	5	4	6	6	5	8	7	7	7	8	6	9	9	9	11	10	8	10	10	9	10	9	10	11	11	11	11	11	15	12	12	12	12	12	13	15	15	14	14	13	14	14	14	14	14	13	12	13	17	16	15	14	16	16	15	16	16	15	17	19	20	21	0	1	1	1	2	4	3	6	6	6	6	6	2	25	7	4	6	10	12	11	10	13	17	19	3	25	16	6	9	34	28	21	6	11	29	32	9	40	37	30	35	35	29	36	28	34	35	36	44	45	30	70	43	43	44	37	40	46	70	55	41	54	70	70	56	58	58	70	70	31	36	81	61	54	47	67	52	71	52	59	58	62	77	82	84	1	1	1	1	2	1	1	1	3	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	2	2	1	2	3	1	2	2	5	2	1	2	3	2	1	1	1	1	1	1	2	3	2	2	1	1	2	3	2	3	2	3	2	3	3	3	2	1	1	2	2	1	1	2	1	2	2	2	2	2	3	2	1	2	1	1	2	2	3	3	1
6500	-437.275926554568457	-435.619375935302230	-1.656550619266213	0.000079049835504	0.000017223360995	0.217879782870232	0.571572961778818	0	1	1	1	3	2	3	3	4	3	3	3	3	6	5	4	4	4	4	5	5	5	5	5	6	4	6	5	7	6	7	8	9	8	9	8	6	10	10	9	10	9	10	10	9	11	11	10	11	10	10	15	12	11	12	12	12	12	15	14	14	13	14	13	13	14	14	14	14	12	14	16	17	15	15	17	16	15	16	16	17	17	19	20	21	0	1	1	1	1	4	3	6	6	6	6	6	1	15	26	6	8	10	12	16	9	7	17	19	16	7	16	16	37	21	28	30	9	30	27	9	16	30	33	30	35	29	35	36	37	38	35	36	44	45	34	56	47	35	49	50	32	51	64	32	35	35	70	70	45	58	58	70	70	33	55	58	74	54	54	67	63	60	59	63	46	75	59	82	84	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	3	2	2	3	2	2	1	2	1	2	1	2	2	1	2	2	1	1	2	3	1	2	1	2	2	2	2	4	4	3	2	1	3	1	2	1	2	2	2	2	2	3	3	2	1	1	1	2	4	1	2	1	1
7000	-434.838117948762658	-433.274329967534015	-1.563787981228669	0.000079450454776	0.000020414461074	0.256945805180050	0.548400589047961	0	1	1	1	3	2	3	3	4	3	4	3	4	6	5	4	3	4	4	4	5	5	5	5	4	6	6	6	8	7	7	8	9	8	9	9	9	10	8	10	10	10	10	10	9	10	10	11	10	10	11	15	11	12	12	12	12	11	14	13	13	13	14	14	14	14	14	14	13	13	14	16	14	15	15	17	16	15	16	15	17	16	19	19	21	0	1	1	1	1	4	3	6	6	6	6	6	2	1	7	6	6	10	12	6	10	13	17	9	5	25	16	20	11	21	9	31	31	30	29	32	28	34	16	34	35	35	35	36	11	34	35	44	21	37	30	59	43	43	44	50	40	30	69	55	35	46	70	69	56	58	58	37	37	6	55	66	61	61	35	67	52	71	52	68	58	75	80	75	84	1	1	1	1	1	1	2	1	2	1	2	1	2	4	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	3	2	3	2	1	1	1	1	3	2	1	1	3	1	2	1	1	2	2	2	1	3	1	1	4	3	1	1	1	3	2	2	4	6	2	2	1	1	4	3	1	1	1	1	5	1	3	1	2
7500	-453.560403431024213	-451.673369479085920	-1.887033951938272	0.000130472627929	0.000020621398965	0.158051533816297	0.515000636312855	0	1	1	1	3	2	2	3	5	3	4	3	4	4	5	4	5	4	4	5	5	5	5	5	4	5	6	6	8	7	7	6	9	8	9	9	8	11	10	10	10	10	10	10	10	11	11	11	9	8	10	15	12	12	11	12	12	14	15	14	14	14	14	14	14	13	14	13	13	14	14	14	17	15	15	17	16	15	16	15	17	17	18	20	21	0	1	1	1	7	4	3	6	4	6	6	6	5	2	25	8	16	10	12	16	10	13	6	19	7	5	9	16	11	10	28	9	28	30	29	29	23	34	31	34	29	35	35	21	28	45	35	36	21	16	49	33	47	43	36	49	51	40	70	36	29	47	37	68	50	45	40	44	37	68	46	44	75	54	54	58	70	44	45	63	58	62	60	62	84	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	3	2	2	1	1	3	4	1	2	2	4	3	1	4	1	2	2	1	2	2	1	4	3	2	2	1	3	2	2	3	5	1	2	2	2	2	3	2	2	4	3	1	1	1	3	3	1
8000	-500.038273024151010	-498.508718998412519	-1.529554025738500	0.000133892022247	0.000036907311275	0.275649815845251	0.517888164327654	0	1	1	1	2	2	3	3	5	3	4	3	4	5	4	4	4	4	4	5	5	5	5	5	6	6	6	6	8	6	7	7	9	8	9	8	8	11	10	10	9	10	10	10	9	11	11	11	10	9	11	15	10	11	12	11	12	12	15	15	13	14	13	14	13	13	14	14	11	14	14	17	17	15	15	17	16	15	16	16	14	17	19	20	21	0	1	1	1	1	4	3	6	6	6	5	6	3	1	2	6	10	10	12	15	10	15	5	19	2	7	16	16	21	10	10	28	11	27	28	32	16	33	33	32	6	41	50	32	37	33	43	44	36	28	21	70	35	29	21	44	34	48	70	48	41	61	50	63	37	33	58	65	23	65	48	51	55	47	62	67	59	32	70	70	55	54	37	75	84	1	1	1	1	2	1	2	1	2	1	1	1	2	3	3	1	1	1	1	1	2	1	2	1	3	3	2	2	2	2	3	1	3	2	3	1	2	2	1	2	4	1	1	3	1	1	1	1	1	2	3	1	1	3	4	1	1	1	1	3	4	1	3	1	3	3	2	1	4	1	2	4	3	4	1	2	1	4	2	1	2	3	9	3	1
8500	-488.359111640239348	-486.853261037448760	-1.505850602790597	0.000104320608420	0.000030319174872	0.290634567143588	0.605197717711228	0	1	1	1	2	2	3	3	4	3	4	3	4	6	3	4	4	4	4	5	5	5	5	5	5	6	6	6	7	7	7	8	9	8	8	9	9	10	10	10	10	10	10	10	9	11	10	10	11	11	11	15	10	12	12	12	12	14	15	15	14	13	14	14	14	14	14	14	13	13	13	17	17	14	15	17	16	14	15	14	16	17	19	18	19	0	1	1	1	2	4	3	6	6	6	6	6	15	2	1	6	7	10	12	17	18	1	16	19	2	13	16	11	11	21	28	30	30	21	11	32	29	30	45	32	29	35	45	36	9	38	29	21	21	29	21	70	35	45	40	50	51	55	64	55	11	43	70	70	69	49	49	37	27	50	44	81	75	41	43	67	50	55	70	45	60	62	77	62	84	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	1	1	1	1	1	3	1	1	3	1	2	1	3	2	1	1	2	2	4	1	2	3	1	2	2	2	1	1	3	1	2	2	5	3	4	2	2	3	1	1	1	2	1	2	9	3	1	1	1	3	2	4	5	2	3	1	2	3	3	1	3	1	1	2	1	3	2	4	1
9000	-504.490776625472904	-502.757450211041771	-1.733326414431125	0.000170311141714	0.000032990443867	0.193706903345507	0.590927047065695	0	1	1	1	3	2	3	3	5	3	4	3	3	5	4	4	5	4	4	4	5	5	5	5	5	6	6	6	8	7	7	8	8	8	7	7	9	11	10	10	8	10	10	10	9	11	11	11	11	11	11	15	12	12	12	12	12	13	13	14	13	13	13	14	12	12	13	14	12	15	13	16	17	15	15	15	16	15	16	16	16	17	18	20	19	0	1	1	1	1	4	3	6	6	6	5	6	2	15	3	12	20	10	12	6	10	7	16	19	7	5	9	16	11	21	9	31	18	35	9	21	17	30	31	30	9	33	35	8	20	40	45	33	32	31	33	39	43	47	40	49	36	66	65	71	37	54	49	59	48	44	33	69	34	68	49	66	54	62	62	38	70	55	70	70	66	74	70	62	82	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	1	3	1	2	2	3	2	3	2	2	2	2	3	4	1	2	2	2	3	1	3	2	1	1	1	3	1	1	1	4	1	1	1	1	2	2	2	3	1	1	4	5	2	1	2	1	3	1	1	2	2	3	4	1
9500	-479.443051839933219	-477.799948036269427	-1.643103803663781	0.000117343415862	0.000026138347590	0.222750866748739	0.415113772034439	0	1	1	1	3	2	3	3	4	3	4	3	4	6	5	4	5	4	4	5	5	5	5	5	5	5	6	6	8	6	7	7	7	8	9	9	8	10	7	10	10	10	10	10	10	11	11	10	11	11	11	13	12	12	12	12	12	13	13	15	13	14	13	14	14	14	14	14	13	15	12	17	16	14	15	17	16	15	16	15	17	17	19	20	21	0	1	1	1	1	4	3	6	6	6	6	6	7	25	2	6	6	10	12	16	10	7	16	11	3	5	17	9	9	21	9	28	16	30	29	28	6	30	28	34	20	29	35	32	36	40	35	37	17	45	48	45	47	43	34	50	34	48	8	45	35	41	37	37	56	58	58	41	37	52	48	63	74	43	62	67	80	49	70	63	66	74	77	82	84	1	1	1	1	3	1	2	1	2	1	2	1	1	1	3	2	3	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	2	2	1	2	5	2	1	2	3	2	1	3	1	1	2	2	3	1	1	2	1	2	3	1	2	3	8	5	4	2	5	3	2	1	1	3	2	2	1	3	2	2	1	2	1	3	1	2	3	2	2	2	1
10000	-428.643195539788110	-426.732532968131693	-1.910662571656436	0.000106929576450	0.000016425934198	0.153614507259011	0.601080581328504	0	1	1	1	3	2	3	3	4	3	4	3	4	5	5	4	4	4	4	5	5	5	5	5	3	4	5	6	6	7	7	8	8	8	9	9	9	11	9	9	10	9	10	10	10	10	11	11	11	11	11	12	11	11	12	9	12	14	15	15	14	12	12	14	13	13	14	14	14	15	14	16	16	12	15	15	15	15	16	16	16	17	19	20	21	0	1	1	1	2	4	3	6	8	6	6	6	5	2	5	6	6	10	12	9	10	7	17	19	3	3	16	16	11	21	28	21	31	28	29	30	33	34	28	32	42	29	11	36	33	34	11	36	36	45	40	31	41	35	32	28	51	66	69	44	74	47	38	63	56	34	66	63	52	68	49	58	75	47	35	67	69	71	69	69	58	73	69	61	84	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	2	3	1	1	1	3	2	2	1	1	4	1	2	1	2	1	1	1	2	2	1	1	1	2	3	1	2	2	1	2	2	1	1	5	1	1	1	2	2	2	1	3	2	1
10500	-459.376640188394958	-457.901046632159421	-1.475593556235547	0.000089716752696	0.000028086824991	0.313061096694346	0.579019494783212	-1	1	0	1	2	2	3	3	3	3	4	3	4	4	3	4	5	4	4	5	5	5	5	5	6	6	6	6	7	7	7	7	9	8	8	9	9	11	10	10	9	10	10	9	10	9	11	11	10	11	11	15	11	12	12	12	12	14	15	15	14	14	12	13	14	13	14	14	14	15	14	17	17	12	15	17	16	15	16	16	17	17	19	20	18	0	1	1	1	1	4	3	6	6	6	6	4	7	2	2	6	12	10	12	9	10	13	9	19	3	7	16	16	11	21	23	21	27	30	25	32	28	32	33	34	35	29	11	32	28	34	35	44	21	37	40	64	43	47	44	45	51	66	37	44	54	29	50	45	64	38	40	64	37	69	49	58	75	47	61	58	52	44	52	49	58	75	77	61	82	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	4	3	1	2	3	2	2	1	1	1	2	2	2	3	1	2	1	2	4	1	3	1	3	2	4	2	1	2	1	1	2	2	1	1	6	3	2	5	1	3	1	1	4	1	4	1	2	2	2	1	1	2	1	3	1	3	2	2	2	3	1
11000	-425.922260599206027	-424.177589773496436	-1.744670825709604	0.000086513956486	0.000016487304656	0.190573929638384	0.588246033692621	0	1	1	1	3	2	3	3	4	3	3	3	4	6	5	4	3	4	4	5	4	5	5	5	6	6	6	6	8	7	7	7	8	8	9	9	9	11	10	10	10	10	10	10	10	11	11	10	11	10	9	14	12	11	12	12	12	14	15	15	14	14	14	13	14	13	13	13	14	15	13	16	15	12	14	17	16	15	16	15	16	15	19	20	21	0	1	1	1	2	4	3	6	6	6	6	6	2	2	7	6	6	10	12	9	10	5	17	19	15	7	16	16	11	21	16	9	4	9	29	33	16	34	37	9	29	33	35	32	9	40	43	34	32	37	34	68	47	43	36	50	51	66	52	71	74	41	45	37	50	38	40	33	68	52	55	58	75	54	54	67	80	16	70	64	58	75	77	75	84	1	1	1	1	2	1	2	1	2	1	1	1	2	3	1	2	1	1	1	1	1	2	2	1	1	2	1	2	3	2	3	3	5	3	1	1	3	3	1	3	2	1	1	3	3	1	1	2	2	1	1	1	1	1	3	2	2	1	1	1	1	4	3	3	4	2	2	4	1	1	1	2	1	1	3	2	1	8	1	2	1	1	2	5	1
11500	-462.759512086163056	-461.075739959876330	-1.683772126286729	0.000124754054352	0.000026030291616	0.208652871055489	0.626181192559346	0	1	1	1	2	2	3	3	4	3	4	3	4	5	4	4	5	4	4	5	5	5	5	5	5	6	6	6	7	7	7	8	9	8	9	8	9	11	9	10	10	10	10	9	10	11	11	10	11	11	10	14	12	12	12	12	11	13	13	15	13	14	13	12	14	12	12	14	13	15	13	15	17	13	15	17	15	14	16	13	17	14	18	19	21	0	1	1	1	2	4	1	6	6	6	7	6	7	15	3	6	7	10	12	16	10	15	6	19	15	25	17	6	28	28	16	21	27	28	29	21	8	45	20	34	37	35	29	30	31	44	37	39	48	21	34	56	43	47	48	33	40	46	40	49	47	54	45	50	56	30	34	80	50	52	48	46	75	53	50	58	59	71	77	45	40	61	79	82	84	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	2	2	3	4	1	3	2	1	1	2	2	2	2	2	1	1	4	2	2	2	1	2	2	1	2	3	2	2	1	1	1	1	2	3	1	2	1	2	3	1	1	3	2	1	1	1	2	5	1	2	3	2
12000	-514.482284283464878	-512.859667889973821	-1.622616393491071	0.000120545262008	0.000027800382543	0.230621942992961	0.567702069496740	-1	1	1	1	3	2	3	3	5	3	4	3	4	3	4	4	5	4	4	5	5	4	5	5	5	6	6	6	5	7	7	8	8	8	9	9	9	11	10	8	9	10	10	9	10	10	9	11	11	11	11	13	12	12	9	12	11	13	15	15	14	12	14	14	13	12	14	14	13	15	13	17	17	13	15	17	16	15	16	16	16	17	19	19	21	0	1	1	1	3	4	3	6	6	6	6	6	5	1	8	6	16	10	12	16	10	5	6	19	7	7	23	6	11	18	9	10	27	21	29	9	32	34	31	28	28	47	28	16	33	40	28	55	55	33	34	36	47	43	32	50	30	46	52	55	62	29	33	69	33	46	58	37	33	34	33	65	75	54	74	67	50	71	70	52	70	53	52	82	84	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	3	1	2	1	2	2	2	1	2	2	3	1	2	2	1	3	1	2	4	2	2	2	2	2	2	3	2	3	2	1	1	4	3	2	2	2	3	3	1	4	2	1	4	4	5	3	1	1	1	2	1	2	2	1	3	1	3	3	2	2
12500	-448.501999372340322	-447.016111648276365	-1.485887724063952	0.000099687720613	0.000030398808776	0.304940353624197	0.557262763741668	0	1	1	1	3	2	2	3	3	3	4	3	4	3	5	4	5	4	4	4	5	4	5	5	6	5	6	6	7	6	7	8	9	8	9	9	9	9	10	10	9	10	10	9	10	11	8	11	11	11	11	15	11	12	12	12	10	14	15	15	13	13	14	14	12	12	14	14	13	15	14	16	16	14	15	17	16	15	16	16	17	17	19	20	21	0	1	1	1	1	4	3	6	6	6	4	6	3	1	14	6	4	10	12	12	16	7	9	19	3	4	17	17	17	21	28	17	17	30	47	21	9	30	23	30	47	35	11	32	31	38	29	32	44	45	57	43	35	41	44	50	36	46	69	49	35	53	69	69	50	40	66	39	50	69	49	58	41	54	74	67	63	49	70	52	58	75	79	82	84	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	4	1	1	1	1	1	2	1	3	3	1	1	2	1	1	1	3	2	1	3	4	2	3	1	1	1	3	1	2	2	1	2	2	1	1	4	1	3	2	1	1	2	2	2	2	2	1	1	1	1	2	3	1	2	2	2	4	1	1	3	1	3	1	1	3	1	3	3	1
13000	-448.206055762551273	-446.562283230255616	-1.643772532295634	0.000111273147517	0.000024758646334	0.222503334241160	0.535849646980527	0	1	1	1	3	2	3	3	4	3	4	3	3	6	5	4	5	4	4	5	4	5	5	5	4	4	6	6	7	7	7	8	9	7	9	9	9	8	10	10	10	10	10	10	9	9	11	11	11	11	9	14	12	12	12	11	12	14	15	14	14	13	14	14	13	14	11	14	13	15	13	16	16	14	14	17	16	15	16	15	16	17	19	20	21	0	1	1	1	1	4	2	6	6	6	6	6	1	2	3	6	9	10	12	9	10	13	11	19	7	7	16	6	28	21	28	9	29	8	29	28	31	30	28	38	29	35	29	34	9	32	42	36	36	43	30	69	47	47	36	37	30	55	52	44	43	54	50	69	45	40	30	55	37	52	55	66	74	45	62	67	68	71	59	33	58	61	63	82	84	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	3	1	2	2	1	2	1	3	2	2	1	3	2	4	1	1	2	2	1	2	1	1	1	3	1	3	2	1	2	2	1	2	1	3	3	2	2	2	1	1	2	1	2	1	4	2	2	1	3	2	3	2	2	1
13500	-455.398791654169031	-453.826861479370848	-1.571930174798166	0.000097663232396	0.000024700348261	0.252913482944411	0.717460716406300	-1	1	1	1	3	2	3	3	5	3	4	3	3	5	5	4	5	4	4	4	5	4	4	5	5	6	6	6	8	7	6	7	9	7	9	9	9	9	10	10	10	10	10	10	10	11	11	10	11	11	10	15	12	12	12	12	12	13	15	14	14	14	13	14	14	14	14	13	14	14	13	17	17	15	15	17	15	15	16	16	16	17	19	19	21	0	1	1	1	1	4	3	6	6	6	6	6	2	2	5	6	23	10	12	5	10	13	6	19	5	14	8	16	9	21	16	21	31	23	27	21	28	27	33	38	35	29	35	32	33	38	35	36	48	48	34	45	47	43	48	50	46	40	70	71	54	54	33	68	45	55	40	34	63	63	55	66	61	54	62	67	70	60	63	52	66	62	80	62	82	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	4	1	1	2	1	1	3	1	1	1	1	2	1	2	2	3	4	1	1	1	2	2	3	1	2	1	1	2	1	2	1	3	4	2
14000	-491.563619581347552	-489.846286912033349	-1.717332669314229	0.000145108427870	0.000028774477147	0.198296388221291	0.548995581919055	0	1	1	1	3	2	3	3	5	3	3	3	4	6	4	4	5	4	4	4	5	5	5	5	4	6	6	5	8	7	7	7	8	8	9	9	9	9	10	7	10	10	10	10	10	10	11	10	10	11	11	14	12	12	12	11	12	13	14	15	14	13	14	12	12	13	14	14	14	15	14	17	17	13	15	17	16	14	16	14	17	17	19	19	21	0	1	1	1	2	4	3	6	6	6	6	6	5	3	5	6	20	10	12	6	16	13	6	19	3	15	16	16	28	21	28	21	28	21	31	30	28	9	37	21	35	29	35	34	37	40	33	30	32	33	38	6	41	42	38	27	40	34	33	55	42	42	37	31	23	65	46	64	57	68	58	59	41	56	43	67	80	55	69	65	60	74	70	75	84	1	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	2	2	1	3	2	2	1	2	1	2	2	2	2	1	2	1	2	1	2	1	2	3	3	2	2	2	6	2	2	2	4	4	3	5	2	4	3	2	3	5	1	2	2	1	1	1	2	5	2	3	1	2	2	2	2	2	2	1	2	2
14500	-515.587370559798842	-514.046865643857359	-1.540504915941460	0.000143620075308	0.000038681187017	0.269329945231280	0.466900169905884	0	1	1	1	3	2	3	3	4	3	4	3	4	4	5	3	5	4	4	5	5	5	5	5	6	5	6	6	8	7	6	7	9	8	9	8	9	11	10	9	10	10	10	10	9	11	11	11	9	11	11	14	12	12	12	12	10	14	12	15	13	14	14	14	13	14	14	14	13	15	13	16	17	15	15	17	16	15	16	15	15	16	19	19	21	0	1	1	1	1	4	3	6	6	6	6	6	2	2	3	6	9	10	12	6	10	5	6	19	1	2	11	16	11	15	9	21	12	28	11	32	7	32	29	10	5	40	29	32	4	21	16	33	32	44	57	59	45	33	38	50	45	55	46	55	46	54	59	59	32	44	41	38	59	59	48	34	74	46	62	67	80	48	33	52	38	61	68	82	82	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	1	1	1	1	2	2	2	2	1	4	3	1	3	1	2	1	2	3	2	5	1	5	3	1	6	5	1	2	3	5	5	5	2	2	1	1	2	3	3	1	1	1	2	1	2	2	2	1	1	6	2	2	2	1	2	2	4	2	2	1	2	1	3	3	1	2	2	3	3	3
15000	-506.005552955462406	-504.363815609999790	-1.641737345462606	0.000145202652210	0.000032417717489	0.223258439119787	0.596156266116658	-2	1	1	0	0	2	3	3	5	3	4	3	4	5	5	4	3	4	4	3	5	5	5	5	6	3	6	5	6	5	7	8	8	7	8	9	9	10	10	8	10	10	10	9	8	11	11	11	11	11	11	15	12	12	12	12	12	12	13	15	13	14	14	14	14	12	14	14	14	15	11	17	16	15	14	16	16	15	14	16	17	16	17	20	20	0	5	5	1	1	2	5	6	6	6	6	6	7	26	26	4	6	10	6	6	10	7	17	19	10	5	28	16	11	16	28	28	18	30	29	29	32	34	37	30	11	35	23	32	31	21	42	44	42	32	34	59	35	42	49	16	38	46	56	55	54	43	28	59	49	38	38	59	59	59	44	58	74	75	42	63	70	48	59	59	58	75	79	75	82	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	2	1	3	2	1	1	2	1	2	2	3	2	2	3	1	2	1	2	3	2	2	1	1	3	1	1	1	2	4	2	3	2	1	5	2	1	1	2	1	3	6	1	1	2	3	1	1	2	2	2	1	1	1	1	1	3	1	3	3	2	3	4	3
