"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"9b5fd0f647","zuper",86,0.588235294117647,0.628088235294118,3.42587209302326,NA,1,1,0.012053551415018
