step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-724.893969940053921	-722.819272202570119	-2.074697737483763	0.000017425326786	0.000044213098739	2.537289502928636	0.342519990221574	0	3	3	2	3	3	5	6	4	6	8	7	6	6	8	8	9	10	10	8	9	9	9	9	10	8	10	10	10	8	11	7	11	12	11	11	12	9	11	13	12	11	12	11	12	15	13	13	13	12	12	14	14	16	13	14	15	15	16	14	17	16	15	14	16	17	16	18	17	19	18	18	19	19	19	20	20	22	21	22	19	23	23	22	23	26	24	26	27	26	28	28	27	28	28	28	27	0	1	1	1	1	4	2	3	3	2	1	6	3	9	5	14	14	1	10	10	9	9	14	12	11	2	22	9	32	10	15	7	15	18	38	4	18	14	14	31	10	2	2	15	26	2	3	31	31	19	44	1	24	60	38	50	48	6	34	12	19	52	2	9	22	55	19	69	43	4	15	25	54	1	51	72	31	43	63	48	17	58	75	23	23	64	70	69	1	77	81	86	30	88	31	4	4	1	1	2	1	1	1	1	1	1	2	4	2	1	1	3	2	1	6	2	1	2	3	2	1	1	2	1	4	2	1	2	2	2	2	1	4	1	2	3	1	3	4	2	2	2	6	6	1	1	1	1	10	2	1	3	1	1	6	2	4	4	1	7	6	7	2	3	1	3	10	6	3	2	10	3	1	6	8	3	4	3	3	1	3	7	10	2	7	15	2	6	1	11	1	8	15	13
5500	-669.050906729427766	-667.292394400190460	-1.758512329237297	0.000025553878050	0.000044392760577	1.737222056479069	0.293330064665769	1	2	4	2	4	4	5	5	5	7	7	5	8	7	9	8	7	9	8	7	8	9	9	7	9	8	12	10	11	11	9	10	11	11	11	10	12	10	12	13	9	11	11	10	13	15	12	12	12	11	14	14	14	14	13	16	16	15	17	16	18	16	16	15	17	17	17	16	16	18	19	16	18	18	19	21	22	20	20	23	20	23	24	23	24	25	25	27	27	26	27	27	28	28	27	26	26	0	1	1	1	2	4	2	6	1	8	2	1	9	12	20	4	9	9	20	4	4	14	7	5	6	4	35	25	9	11	8	22	3	10	11	2	35	1	36	33	3	15	2	16	24	39	2	28	44	6	16	19	3	23	30	32	30	6	60	31	52	38	19	6	37	3	16	13	30	15	40	3	51	1	53	73	31	1	4	78	1	67	81	6	1	16	73	4	43	49	64	77	81	96	77	2	62	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	3	1	2	1	2	3	1	2	1	2	3	1	1	3	1	3	1	3	2	2	4	1	5	1	2	2	1	4	2	3	1	6	1	1	4	3	6	5	2	1	2	2	5	1	5	2	3	2	6	2	7	3	5	3	5	2	7	2	4	3	2	8	8	8	3	7	3	1	10	8	7	3	12	12	9	5	3	3	2	3	10	6
6000	-699.822198637349288	-698.451820805892226	-1.370377831457102	0.000065791644596	0.000044554261842	0.677202433765805	0.360587879772015	0	2	4	3	4	3	4	6	5	6	6	6	8	7	7	5	7	8	9	7	9	7	10	9	9	8	11	10	10	9	11	9	11	11	12	10	11	10	10	12	13	11	12	10	13	16	14	13	12	13	14	13	14	16	12	14	16	15	17	16	18	14	15	15	16	17	17	16	16	17	19	16	18	19	19	20	20	21	20	22	18	22	23	21	22	24	25	27	27	24	27	26	26	26	25	28	28	0	1	6	1	2	1	2	9	4	3	6	3	14	8	12	6	3	2	26	4	14	8	15	9	26	10	29	4	14	22	38	20	10	26	22	24	12	9	5	27	3	23	1	25	42	47	18	42	39	44	34	3	23	10	39	55	7	3	64	37	67	4	3	3	2	6	9	31	47	6	58	14	69	62	67	64	3	46	66	5	3	35	46	6	41	14	84	14	69	59	74	77	10	76	81	75	74	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	1	1	4	1	1	1	1	3	2	2	1	3	3	2	1	3	1	3	1	1	1	4	1	1	1	1	3	2	5	2	2	5	7	1	1	1	6	7	3	5	5	6	2	1	9	2	5	1	3	1	2	4	1	2	7	8	6	3	8	2	8	2	9	4	3	4	2	8	4	3	5	2
6500	-583.416191074669769	-581.947580458661719	-1.468610616008075	0.000204373569609	0.000065176436613	0.318908343863163	0.424814212548126	0	3	4	3	2	4	5	6	3	7	6	6	7	7	9	8	7	10	10	8	8	9	9	8	9	8	11	10	10	11	11	10	9	11	11	10	12	10	12	14	12	12	12	11	13	15	13	12	13	12	14	13	14	16	12	15	16	15	17	15	16	15	15	17	15	17	18	18	16	18	18	18	19	20	19	18	21	20	20	22	21	23	23	21	22	23	24	26	27	27	26	27	27	27	27	28	28	0	1	4	5	1	1	3	2	5	2	6	9	1	5	10	4	6	4	22	2	1	8	4	3	17	2	22	6	24	10	22	21	10	25	32	10	21	10	22	38	10	6	22	23	32	14	2	24	27	23	41	10	6	23	26	52	19	14	52	40	49	11	29	15	13	62	15	47	58	28	13	9	66	24	47	66	37	14	49	66	2	59	58	46	62	37	69	76	79	86	46	44	24	83	88	92	64	1	1	1	1	1	2	1	1	1	1	1	1	3	4	1	2	1	4	1	3	4	2	2	1	1	3	1	4	1	2	1	1	1	1	1	2	2	2	2	3	3	3	2	1	2	3	6	3	1	1	1	3	7	3	2	1	2	3	2	1	2	6	2	6	4	1	6	3	1	3	6	6	1	7	3	1	4	5	3	2	5	4	5	3	5	5	5	5	3	2	5	7	10	3	1	1	6
7000	-547.223885681111256	-545.759174472837344	-1.464711208273884	0.000346781859510	0.000111769600878	0.322305212376660	0.332690541239572	0	2	3	2	3	4	5	5	5	7	7	6	7	8	8	5	8	9	8	7	8	9	8	9	9	8	12	8	10	10	11	9	11	11	11	10	11	11	11	14	11	11	12	10	12	14	14	13	14	12	14	13	13	14	12	15	16	15	16	15	16	14	16	16	17	17	16	18	17	18	19	16	18	19	19	20	21	22	20	22	21	23	24	22	23	27	24	26	28	25	27	27	28	26	27	27	28	0	1	2	1	1	2	3	4	2	7	3	6	4	12	7	4	1	9	7	16	3	14	16	13	5	9	44	3	2	14	26	14	4	24	17	6	2	9	23	55	3	22	35	6	6	53	43	33	55	23	29	3	10	42	28	12	49	3	36	35	17	35	6	6	15	6	9	67	54	2	64	4	61	6	32	46	4	37	59	63	3	45	40	3	9	6	48	27	63	22	29	64	40	60	90	45	44	1	2	1	1	3	1	1	2	1	1	2	1	4	1	1	1	5	1	1	1	3	1	1	1	3	1	1	2	5	1	1	1	5	1	2	3	5	2	1	1	4	1	1	3	4	1	1	1	1	2	2	5	2	2	2	6	1	6	3	2	5	2	6	7	6	6	6	1	1	6	2	7	2	5	5	2	9	8	1	2	7	6	4	9	6	11	5	5	6	9	8	6	8	4	1	8	10
7500	-505.363739315302553	-503.824103356312378	-1.539635958990155	0.000345813230788	0.000093306979834	0.269818999178107	0.291221417482001	0	2	3	2	4	3	5	4	4	6	6	6	7	8	8	7	6	10	10	7	10	9	10	8	10	8	12	11	10	9	10	9	12	11	11	9	11	11	11	14	11	11	12	11	12	16	14	10	13	9	14	15	14	15	13	14	16	13	16	15	18	15	15	15	17	17	18	17	16	16	18	18	19	19	19	20	20	21	20	22	22	23	23	23	23	26	24	27	25	26	28	27	27	28	28	29	27	0	1	1	1	1	1	6	2	2	9	9	6	6	10	13	9	6	6	26	2	3	3	13	16	12	6	38	10	4	26	10	3	2	50	13	3	30	3	3	21	32	12	26	9	48	33	6	13	28	1	50	6	9	3	37	2	53	39	56	2	59	37	39	10	39	42	6	37	14	38	57	45	55	19	56	72	39	67	14	71	2	69	48	69	34	30	78	30	1	87	9	87	34	28	75	45	39	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	3	1	3	4	2	1	1	2	2	1	4	3	1	2	3	5	1	2	3	1	3	5	2	1	2	1	3	1	2	6	1	1	5	3	5	5	5	1	5	1	1	1	6	1	2	2	4	3	3	8	4	5	2	1	3	3	4	2	1	3	2	5	2	10	2	6	4	6	7	1	9	9	1	11	2	8	8	4	7	7
8000	-562.318111006958929	-560.615753428028256	-1.702357578930665	0.000482251695135	0.000097795633745	0.202789611174447	0.324840177451958	0	2	3	3	3	4	5	5	5	5	7	6	8	8	8	7	8	10	9	7	7	9	10	7	9	9	12	10	10	10	10	9	11	11	11	11	10	9	11	14	12	10	12	10	12	16	11	11	12	12	14	12	14	15	14	15	17	15	14	15	17	15	16	16	16	16	18	18	16	16	18	16	18	17	19	20	19	21	20	19	21	20	23	23	24	23	22	25	26	26	25	26	27	27	25	29	29	0	1	1	2	1	2	1	4	1	5	1	9	2	8	7	8	3	9	10	10	9	21	1	12	24	9	35	2	1	24	38	24	22	17	25	6	21	15	25	7	3	5	10	4	34	37	9	15	23	4	15	1	6	24	41	48	56	49	41	37	51	45	23	6	9	48	39	47	27	51	3	43	25	23	49	50	23	1	80	71	11	61	77	38	2	46	74	2	10	86	1	84	80	6	83	28	79	1	1	1	1	2	2	2	1	2	1	2	1	3	2	2	1	2	2	2	1	1	1	5	1	1	2	1	3	5	2	1	1	1	2	1	3	2	1	2	6	6	3	3	3	1	3	4	1	1	6	3	4	5	4	1	2	1	1	1	2	2	1	4	7	5	2	5	3	3	1	7	2	6	4	3	4	3	9	1	1	7	2	2	7	10	2	2	11	12	1	11	2	6	13	1	10	6
8500	-481.238504999485428	-479.549512156824562	-1.688992842660861	0.000319948893497	0.000066220518800	0.206972176326237	0.343900744892866	0	2	4	2	3	3	6	6	5	6	7	6	8	8	8	5	7	9	9	7	10	10	9	8	8	7	11	10	10	11	10	9	10	11	12	11	12	11	11	14	12	10	12	11	12	16	14	11	12	13	14	13	14	14	13	14	16	15	16	16	18	15	15	16	16	17	17	17	17	17	18	17	18	19	18	20	21	21	20	22	22	23	23	23	21	26	23	26	25	25	27	27	27	27	25	29	28	0	1	6	1	2	1	2	6	6	3	2	9	16	7	12	6	6	16	17	6	9	6	9	12	16	9	23	2	6	13	19	5	4	23	30	16	3	16	32	25	22	19	1	2	28	40	24	14	19	4	24	9	16	22	28	22	25	22	18	53	47	50	9	48	25	16	55	63	46	4	58	9	49	57	45	75	37	4	56	53	3	57	18	56	40	17	65	69	64	46	56	95	80	47	72	90	4	1	1	1	1	1	2	2	2	1	1	3	1	2	1	1	1	2	2	1	1	3	4	2	2	2	1	2	3	3	2	1	2	3	1	1	4	3	2	1	3	1	1	6	3	2	1	3	2	2	6	3	3	4	3	1	2	4	2	4	1	2	1	4	1	5	7	2	1	1	5	2	7	4	2	3	1	5	9	4	4	11	3	6	4	2	10	4	5	4	5	8	1	2	8	3	3	10
9000	-565.231599783683009	-563.439895356312832	-1.791704427370167	0.000377406036528	0.000067386457626	0.178551615777267	0.349487583323373	0	3	2	2	4	3	5	5	4	6	7	5	6	6	7	8	7	10	9	6	9	8	10	8	10	8	11	10	10	11	10	10	10	12	10	10	11	11	12	13	11	11	12	12	11	15	13	11	13	12	15	13	14	15	13	15	16	14	16	14	17	16	14	16	17	18	17	18	16	18	18	18	19	20	19	20	21	21	20	21	21	23	21	24	23	26	24	26	25	25	27	27	28	27	26	29	29	0	3	1	1	6	1	6	2	3	9	3	3	4	7	12	15	10	16	11	6	7	5	20	14	17	1	35	20	10	2	16	15	3	23	9	16	20	9	10	23	12	31	26	6	23	40	4	31	44	4	60	16	23	25	30	36	49	22	30	50	34	15	10	16	34	40	2	11	50	22	2	30	58	16	11	70	61	9	48	27	2	68	49	38	51	80	68	3	2	80	42	90	30	88	64	61	46	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	3	1	2	1	3	1	2	2	1	3	1	2	3	3	1	4	1	3	3	1	1	5	1	1	5	1	3	3	3	1	3	2	4	2	1	2	4	4	4	3	2	4	5	1	4	6	2	3	7	6	1	2	8	4	5	8	2	3	6	3	3	3	11	10	2	10	1	10	1	4	7	8
9500	-576.228989898885516	-574.587757413884674	-1.641232485000849	0.000371203331396	0.000082944113171	0.223446575382296	0.338732877973687	0	2	4	3	2	3	5	4	5	7	8	5	7	6	9	7	8	9	9	7	10	8	9	8	8	8	10	9	9	10	10	8	11	11	11	11	9	7	11	13	13	11	11	11	12	15	14	13	14	11	13	15	14	15	14	14	17	15	13	15	17	16	16	16	17	16	15	17	14	18	18	16	19	20	18	20	20	21	21	22	21	22	23	22	23	26	25	26	28	27	28	26	28	27	27	28	28	0	1	4	2	1	2	1	2	1	8	1	3	1	3	7	9	3	6	13	1	9	7	10	2	3	1	23	4	1	32	17	14	16	29	28	9	1	6	38	17	25	23	14	25	20	32	19	11	38	9	42	3	35	31	2	19	64	32	26	15	27	36	69	7	2	36	13	46	11	4	49	1	55	26	66	72	72	3	36	36	52	58	70	15	4	9	55	54	79	55	24	60	78	72	87	2	14	1	1	1	1	1	1	2	1	3	2	4	1	4	1	3	1	2	3	1	2	2	1	1	3	2	3	1	3	4	1	1	2	1	1	1	4	4	3	2	3	3	1	2	2	2	3	2	2	4	3	1	7	1	4	7	3	1	2	3	3	2	3	1	4	8	3	4	1	4	6	3	5	3	4	1	1	2	7	5	5	4	3	1	7	11	9	4	7	4	6	13	5	5	5	1	15	10
10000	-492.246112307080750	-490.651997623971965	-1.594114683108758	0.000460577700914	0.000111738559161	0.242605230212491	0.388151322486175	1	3	3	3	4	4	6	5	5	6	7	7	7	6	8	8	9	9	9	8	8	9	8	8	9	8	12	10	9	10	9	10	12	10	11	10	10	11	12	12	12	11	13	11	10	16	13	11	14	12	13	15	13	16	13	15	17	15	15	16	18	15	15	16	17	17	17	19	17	17	16	18	18	20	19	20	21	21	19	21	21	22	23	24	22	27	24	26	28	26	27	28	27	27	26	27	28	0	1	1	1	1	1	4	2	2	3	4	6	4	2	2	7	10	14	7	3	6	12	14	11	12	14	30	23	16	8	8	19	4	9	17	5	25	34	12	18	9	25	2	3	7	20	34	11	50	2	5	15	34	19	36	45	28	23	47	55	71	41	3	10	34	34	3	35	58	2	47	3	62	55	70	65	3	4	70	46	3	60	82	1	49	76	85	14	10	57	6	67	1	82	84	42	45	1	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	2	2	1	3	2	1	1	1	1	1	1	2	1	3	2	1	6	2	1	3	1	1	2	2	2	1	5	5	2	5	1	2	1	5	3	4	2	4	1	2	3	3	1	2	1	2	4	4	3	2	6	4	1	7	2	5	2	3	1	2	8	9	2	2	9	3	1	10	2	4	1	9	12	4	11	4	10	3	1	8	10
10500	-563.725249388494149	-562.091564393973840	-1.633684994520317	0.000267858594805	0.000060616092461	0.226298851844908	0.388038907461329	1	3	3	3	4	3	5	6	5	6	7	5	7	8	8	7	8	9	9	8	9	9	9	9	9	8	10	10	10	11	10	10	12	12	11	11	11	9	12	13	11	11	13	10	11	15	14	12	12	12	14	14	14	14	13	14	17	16	17	15	18	16	16	16	17	17	17	17	16	17	19	17	18	19	20	21	20	21	19	22	22	23	23	23	21	25	25	24	25	26	28	27	25	27	27	26	26	0	1	1	1	6	1	1	2	1	5	3	4	3	8	3	3	4	6	13	9	3	17	9	13	20	1	38	21	14	21	26	20	3	35	9	3	10	2	28	36	3	20	48	14	19	42	6	25	35	15	49	6	9	39	39	36	40	29	14	39	55	13	32	9	16	22	47	69	47	3	70	26	36	9	65	74	15	68	65	61	34	69	65	15	53	23	65	32	64	75	51	59	75	84	80	10	17	1	1	1	1	1	1	2	2	2	1	2	2	3	1	3	1	4	3	1	2	4	1	2	1	1	4	1	1	1	1	1	1	4	1	2	4	3	3	1	1	3	1	1	1	2	2	6	2	1	1	1	3	5	1	1	1	2	2	6	2	2	4	3	4	4	3	2	1	1	6	1	4	4	6	2	2	5	2	1	3	5	3	3	8	2	11	3	8	4	3	5	5	3	2	2	9	9
11000	-552.448747653466285	-550.729239853034301	-1.719507800431987	0.000409465808933	0.000080934961319	0.197659876730052	0.276393979242911	0	2	2	2	4	2	6	5	5	6	7	7	7	7	8	8	6	9	9	6	10	9	10	8	10	8	12	11	10	11	10	9	11	10	11	10	11	11	11	13	12	10	11	10	13	16	13	12	13	12	15	14	14	16	14	15	17	15	16	14	17	14	16	17	16	18	17	19	16	19	16	17	19	18	19	21	22	21	19	22	20	22	23	23	24	26	24	25	25	26	27	26	28	27	28	29	28	0	1	1	1	2	1	6	4	5	3	9	6	2	17	17	20	1	10	11	3	2	15	10	7	16	10	39	9	6	34	11	24	3	26	12	7	18	23	22	17	6	8	3	10	43	21	36	18	43	2	41	3	1	31	48	26	28	16	25	18	9	10	6	62	24	62	31	71	60	42	41	9	64	10	59	68	47	52	46	75	52	75	48	3	38	2	75	71	4	76	37	59	90	81	62	22	62	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	3	2	1	2	2	1	2	1	1	1	1	2	3	1	1	1	4	1	2	2	1	1	1	3	5	3	4	4	1	3	1	2	2	5	1	6	6	3	1	3	3	2	2	2	5	4	7	2	4	3	4	2	1	6	2	7	2	4	2	1	4	3	2	2	3	1	5	10	8	13	3	4	11	3	8	5	1	3	8	10	8
11500	-503.276214366841941	-501.139902180698641	-2.136312186143313	0.000392029633370	0.000047092701125	0.120125360729011	0.362408905175992	1	3	4	2	4	2	4	6	4	6	7	6	6	6	8	6	8	10	10	7	10	8	8	8	9	9	11	11	9	10	10	9	11	9	11	10	12	11	12	13	11	11	13	11	11	16	12	11	13	13	14	14	14	14	12	15	16	13	16	15	17	15	15	15	16	17	16	18	17	19	18	16	18	20	19	19	20	22	21	23	21	22	24	23	24	27	24	26	27	24	26	27	26	27	28	29	27	0	1	6	1	1	1	2	6	4	1	4	4	2	4	14	4	3	15	32	16	6	2	3	7	11	1	34	10	14	13	16	11	10	9	36	34	8	6	30	26	14	17	22	10	19	37	22	8	34	4	41	14	23	45	28	39	51	1	27	40	64	43	40	2	49	47	10	49	63	53	64	54	31	14	31	60	23	10	35	75	21	71	79	4	72	24	79	75	40	74	50	68	14	84	71	76	40	1	1	1	1	2	1	1	2	1	2	2	2	1	3	2	2	2	1	1	1	4	2	2	2	1	3	1	3	2	2	2	1	2	4	1	1	3	4	1	3	2	2	3	3	1	3	3	3	2	6	1	5	2	2	1	1	1	5	2	1	1	1	1	6	1	1	5	2	1	3	1	1	3	5	4	2	4	7	5	3	6	2	1	12	4	11	2	4	9	1	5	4	8	1	5	5	5
12000	-520.135434580927836	-518.323967679580619	-1.811466901347265	0.000421302428118	0.000073270689606	0.173914709993676	0.374143985883448	1	2	2	2	3	4	6	5	4	6	6	6	6	7	7	6	8	10	9	8	9	8	10	8	9	7	10	11	10	10	10	10	11	11	9	10	9	11	11	12	11	12	12	10	12	16	14	13	13	12	15	15	14	15	12	14	16	15	15	15	17	12	15	17	16	15	18	19	15	18	17	17	19	16	19	20	21	21	21	21	21	23	22	21	24	26	25	23	28	26	26	26	25	26	27	29	28	0	1	1	1	1	4	4	3	1	3	9	3	9	1	6	5	14	6	11	6	9	7	15	10	26	6	20	24	14	10	35	20	14	31	3	4	17	9	10	27	24	30	21	9	23	43	17	37	34	3	27	42	62	27	44	14	50	14	41	11	60	13	9	39	30	32	14	74	55	41	62	24	60	18	61	41	73	55	66	47	24	10	74	46	34	9	77	47	60	85	27	59	24	40	75	24	16	1	1	1	1	2	1	1	2	2	2	1	2	1	3	2	2	1	4	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	4	1	4	2	1	2	1	1	2	1	2	3	2	1	6	2	2	1	2	1	4	2	4	2	4	1	3	5	4	2	2	5	1	1	3	2	4	2	3	2	5	1	5	4	3	5	9	3	2	5	10	2	5	6	1	8	5	6	5	4	10	8
12500	-521.477875323238891	-519.991722507881718	-1.486152815357209	0.000312446482846	0.000095214466207	0.304738479816731	0.355826202907821	1	3	3	3	3	3	5	5	4	7	7	7	7	7	8	8	8	8	10	7	9	10	10	6	9	8	11	9	10	10	10	9	12	12	11	11	12	10	11	12	13	11	12	12	12	15	14	13	13	12	14	12	15	16	12	15	16	16	16	14	17	15	16	16	17	18	17	19	17	18	18	16	18	18	19	20	20	22	20	23	22	23	22	22	21	27	25	26	26	25	28	27	27	27	27	29	28	0	1	1	1	1	1	9	2	3	2	1	1	1	8	12	7	4	2	20	6	24	10	8	4	14	4	6	9	9	14	4	12	3	29	11	6	30	24	26	12	4	13	10	24	19	11	6	42	15	24	49	6	10	21	3	19	60	27	51	43	62	48	48	10	49	44	25	6	53	6	29	6	49	65	56	8	9	25	30	43	57	84	77	10	22	55	69	78	84	85	49	78	68	65	87	62	6	1	1	1	1	2	2	1	1	1	2	3	2	3	1	1	1	3	2	1	2	2	1	3	1	1	2	4	2	3	2	4	1	4	1	3	4	1	1	1	2	4	2	2	4	1	4	4	1	2	2	1	4	2	2	6	1	1	3	2	1	1	1	3	5	2	2	2	7	1	4	3	6	2	1	2	9	9	7	4	6	3	1	1	9	5	7	3	3	1	2	8	2	4	5	1	9	10
13000	-561.528409761112130	-559.612564656666564	-1.915845104445604	0.000373846480541	0.000057075392359	0.152670669190389	0.333705357140043	1	3	4	2	3	3	6	6	4	5	6	5	6	7	8	8	7	7	9	7	9	9	8	9	9	8	11	11	10	10	10	9	10	10	11	10	12	11	11	12	12	12	12	12	13	15	14	13	13	13	14	15	15	16	13	16	17	15	16	16	18	15	14	17	16	18	17	19	15	15	19	16	18	17	18	20	19	21	20	23	21	22	24	22	22	24	24	26	26	24	26	27	27	27	27	28	28	0	1	4	1	1	4	10	6	1	4	4	6	2	8	7	18	2	9	7	2	4	17	7	5	9	3	21	13	9	26	26	20	23	4	24	3	11	3	30	31	6	30	34	32	41	51	34	42	44	19	37	22	9	70	30	32	29	30	39	49	70	38	6	9	1	60	37	7	44	28	73	9	33	47	37	51	4	7	71	30	45	79	82	3	51	24	52	47	59	58	4	79	62	83	61	9	45	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	1	2	5	1	1	4	1	3	1	3	3	2	1	1	1	4	1	3	3	4	1	1	4	1	1	2	1	1	2	1	1	2	1	4	7	1	1	4	2	4	3	1	1	2	5	7	7	2	2	7	2	2	1	5	5	1	2	2	9	6	1	5	4	1	1	7	5	6	4	4	4	5	10	3	4	1	3	12	7
13500	-581.106774417935071	-579.403833317849831	-1.702941100085209	0.000487007505774	0.000098672977510	0.202610794166554	0.336802276847931	0	2	3	2	4	4	5	5	4	6	8	6	7	7	8	6	8	8	10	7	9	9	8	8	8	8	11	11	10	10	10	9	12	10	12	10	11	10	11	13	13	9	12	11	12	14	12	12	13	12	14	13	14	16	12	15	16	15	16	16	14	14	14	16	15	18	16	18	16	17	17	17	18	19	18	20	22	20	19	22	21	23	22	21	23	26	24	26	25	27	26	27	27	27	26	28	28	0	1	1	1	1	1	1	6	4	9	3	2	6	8	20	7	9	2	6	1	17	10	4	7	5	4	14	24	6	18	26	17	25	11	29	3	21	23	26	23	11	17	9	4	25	21	4	32	6	2	12	6	49	35	28	46	62	10	48	37	49	7	32	2	19	46	25	46	63	37	69	59	62	4	24	67	61	39	61	51	23	15	78	9	12	76	46	33	9	86	48	64	69	77	85	30	47	1	1	2	1	2	2	3	1	1	1	4	2	1	1	1	1	2	2	3	3	1	2	3	2	3	2	3	1	4	1	1	1	3	1	2	3	1	1	1	3	3	1	3	4	2	3	4	2	5	4	5	7	1	3	1	1	1	5	2	3	1	4	2	6	1	2	4	2	1	2	1	1	3	7	4	2	6	3	3	4	6	6	1	6	7	3	5	8	8	1	7	5	9	3	1	7	8
