step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
27500	-246.074208272598980	-244.019131470140962	-2.055076802458025	0.000228252313400	0.000029815380500	0.130624658543360	0.371199995232907	4	9	9	11	14	16	15	20	18	25	29	31	30	41	45	48	48	52	52	49	54	56	56	54	58	59	60	63	0	1	1	1	4	1	3	1	3	3	9	9	5	7	14	14	14	17	16	17	19	17	19	19	22	17	23	22	1	2	2	3	2	7	3	9	4	7	5	7	9	11	3	4	3	2	2	1	1	3	3	1	1	6	1	5
28000	-249.918531022785118	-247.455786454079032	-2.462744568706090	0.000260959582820	0.000023247669087	0.089085324385633	0.260511418939714	3	8	9	11	13	16	15	19	20	25	27	31	31	41	47	46	49	52	53	50	53	55	57	55	57	60	61	63	0	1	1	3	4	3	4	4	7	3	7	6	3	8	14	14	14	20	16	16	16	17	19	19	17	16	17	22	1	3	3	1	1	5	2	4	4	9	6	8	12	11	4	3	4	1	3	2	3	3	1	1	4	7	8	5
28500	-246.122505082222744	-244.207677695306359	-1.914827386916393	0.000250868412730	0.000038346543424	0.152855208062658	0.273647847791206	5	10	9	12	14	16	14	19	19	24	29	32	29	40	47	48	49	51	52	51	53	55	56	57	58	61	60	63	0	1	1	3	2	5	1	2	4	3	9	4	2	5	14	14	14	17	14	14	17	20	21	21	19	21	17	26	1	2	2	2	2	1	4	4	3	6	6	11	7	15	4	6	4	1	6	5	2	2	1	3	3	5	5	1
29000	-248.225483060188651	-246.251060277007070	-1.974422783181570	0.000184702983890	0.000026351397125	0.142669038529007	0.294695488558110	5	10	10	12	13	15	16	20	18	26	29	31	31	39	47	47	49	51	52	49	54	55	55	54	58	61	61	62	0	1	1	3	4	5	4	6	4	5	1	9	7	2	14	14	14	17	20	14	19	17	19	20	22	23	24	16	1	3	2	2	1	1	2	4	3	5	11	8	8	16	4	4	5	1	2	4	1	4	2	4	2	4	3	9
29500	-269.270908471443363	-267.435882727869910	-1.835025743573450	0.000215152794426	0.000036289690913	0.168669391489176	0.247294581886445	5	8	10	11	13	16	13	19	18	27	30	32	30	41	46	46	49	52	53	50	54	55	56	56	57	61	59	62	0	1	2	2	3	1	1	2	2	5	9	9	5	7	14	14	11	16	20	14	18	19	19	19	20	19	19	16	1	2	1	1	1	6	3	5	5	6	7	7	7	17	2	3	9	2	3	7	1	1	1	2	4	3	3	8
30000	-250.358912573507467	-248.139249260949214	-2.219663312558254	0.000246117644371	0.000027250295736	0.110720610081022	0.220685468200077	4	7	9	12	14	16	15	19	20	26	28	31	31	41	46	47	50	51	53	49	54	55	57	55	57	59	60	62	0	1	2	1	4	1	5	7	1	2	5	2	5	4	14	14	10	16	20	14	20	20	19	19	20	24	19	20	1	2	1	4	1	6	1	1	8	11	9	12	7	13	3	3	10	2	2	5	4	3	2	1	3	3	3	8
30500	-238.798634912442026	-236.755900174608485	-2.042734737833538	0.000221177773076	0.000029273739238	0.132353892665528	0.255419438055892	5	10	9	13	14	16	14	19	19	27	29	30	32	39	46	47	49	50	53	50	53	55	55	57	56	60	60	61	0	1	1	1	2	5	2	6	4	6	8	7	8	7	14	14	14	16	20	16	16	16	19	21	16	23	23	16	1	2	3	4	2	1	2	1	2	6	6	7	7	12	3	4	5	2	2	2	4	3	1	2	4	3	3	7
31000	-238.929939608020618	-236.897051243472561	-2.032888364548066	0.000252863099973	0.000033823298827	0.133761307326562	0.199723668818980	5	9	9	13	11	16	16	19	18	25	30	31	31	39	46	48	48	51	52	50	54	53	56	55	57	61	60	60	0	1	1	1	2	5	1	1	2	5	6	2	3	6	14	14	14	20	16	17	19	17	21	19	22	24	23	17	1	2	2	4	1	3	6	7	6	7	7	11	12	11	4	4	5	1	2	1	1	2	1	1	2	4	2	7
31500	-243.932825406341180	-241.890703765215250	-2.042121641125930	0.000264183898908	0.000034988726035	0.132440796656131	0.293455974584975	5	9	7	12	13	16	14	16	20	26	30	32	31	40	46	47	50	51	52	51	54	56	54	56	57	60	61	62	0	1	1	1	2	1	5	7	8	7	7	9	8	4	14	13	13	14	18	14	19	20	19	19	22	18	23	22	1	2	1	3	2	6	1	1	2	6	7	7	8	13	3	9	10	3	1	6	1	3	1	4	1	4	3	3
32000	-248.068887766138744	-246.271280440643835	-1.797607325494913	0.000255911448631	0.000045332873286	0.177142810641198	0.319017899413726	4	10	8	11	12	16	15	19	19	26	29	32	31	41	46	45	49	51	53	49	54	54	57	56	57	61	57	63	0	1	1	3	2	5	1	6	6	8	5	9	5	9	16	13	14	14	20	14	20	20	20	21	22	21	19	22	1	4	2	2	1	2	6	1	2	4	9	6	11	14	1	7	5	4	2	4	2	2	5	1	2	4	3	4
32500	-229.711078345039681	-227.500829716390115	-2.210248628649564	0.000221475399856	0.000024743686838	0.111722055153784	0.325461798496741	4	9	9	12	13	17	15	18	20	27	29	31	30	41	46	47	50	51	53	51	53	55	57	56	57	59	59	62	0	1	1	2	2	5	1	4	6	6	3	2	9	4	14	12	14	14	18	17	18	17	19	17	22	23	23	22	1	2	2	2	2	3	7	3	2	5	9	11	5	17	2	8	4	6	1	1	1	2	2	3	1	1	1	3
33000	-252.452826953770085	-250.364338597434568	-2.088488356335524	0.000190900730029	0.000024078019285	0.126128481967944	0.264263905141758	4	9	9	11	14	16	15	18	18	26	28	31	31	40	46	47	46	51	52	49	54	55	54	55	56	58	60	62	0	1	1	2	1	5	2	4	5	6	5	1	3	2	14	17	14	17	16	16	19	17	19	23	22	24	26	22	1	2	4	2	4	1	3	4	1	4	7	14	10	14	2	1	3	3	3	1	1	5	1	1	1	2	2	2
33500	-244.066841793111394	-241.796322179640271	-2.270519613471122	0.000285704196585	0.000030156616476	0.105551884910801	0.378574831226378	5	9	10	12	13	16	16	19	18	26	29	31	31	41	47	48	46	50	53	50	53	55	57	56	58	59	60	62	0	1	2	1	2	5	3	1	7	9	9	5	5	9	14	14	14	16	16	16	16	21	17	19	23	21	26	23	1	2	1	4	3	1	3	8	1	3	7	11	8	12	4	2	3	1	2	1	2	1	5	2	1	4	1	3
34000	-234.883536747427939	-233.061511195223204	-1.822025552204741	0.000213998134549	0.000036706545092	0.171527406857245	0.271102783881003	5	9	9	13	12	16	15	19	18	25	30	31	31	41	47	46	49	51	52	49	54	55	56	57	57	61	60	61	0	1	1	1	2	5	1	3	2	2	9	3	9	6	14	14	14	17	16	16	19	17	16	22	17	17	19	22	1	2	3	4	1	2	5	5	4	8	7	10	6	14	4	3	4	1	2	2	1	4	5	1	4	6	4	3
34500	-246.429115043913072	-244.579098838095859	-1.850016205817208	0.000236388492917	0.000039117517031	0.165479785197152	0.275171272557354	5	9	8	13	13	17	14	20	18	26	29	31	31	39	46	47	49	52	52	49	53	55	56	57	58	59	60	62	0	1	1	1	3	1	2	9	2	7	3	2	8	6	14	14	16	20	17	16	20	14	21	19	16	21	23	25	1	2	2	4	3	6	2	1	3	7	9	10	5	11	3	3	2	1	1	1	3	10	1	2	5	3	3	2
35000	-264.687259044053349	-262.867872770525594	-1.819386273527767	0.000231562020720	0.000039856103305	0.172118481177941	0.271446841370690	5	9	9	11	12	16	16	20	19	25	28	31	32	38	46	47	48	51	52	49	53	56	56	54	57	60	61	63	0	1	1	1	2	1	1	6	3	1	8	8	3	8	14	14	16	16	17	16	16	18	21	17	16	22	26	25	1	2	2	2	1	5	7	2	5	9	5	5	11	7	3	4	1	3	2	2	3	4	1	3	5	2	1	4
35500	-243.062548980705969	-240.847036683055251	-2.215512297650728	0.000277526032160	0.000030849895008	0.111160364914540	0.208308483742202	5	8	9	13	13	16	15	20	19	26	29	30	30	41	45	47	47	51	52	50	53	54	56	56	58	61	60	62	0	1	2	1	1	2	1	9	6	4	6	6	1	4	13	13	14	20	18	17	19	17	19	22	17	22	19	22	1	2	1	3	4	4	4	1	1	7	7	8	10	13	6	8	3	1	1	1	1	4	3	2	6	4	5	4
36000	-251.224300634551724	-248.971770189985847	-2.252530444565880	0.000218381072490	0.000023439979912	0.107335217494431	0.147733087633365	5	9	9	13	12	16	15	19	19	27	29	31	31	40	46	47	49	51	51	50	53	55	55	56	57	60	61	63	0	1	1	1	2	7	1	6	3	1	3	8	6	2	10	14	14	14	14	17	19	16	16	23	14	24	25	17	1	2	3	4	2	1	4	2	5	9	10	8	8	17	11	4	5	7	5	1	1	3	4	1	10	2	2	7
36500	-274.103233620199035	-271.855936433923830	-2.247297186275208	0.000285018898944	0.000030743010729	0.107863060459115	0.245178266883167	4	8	10	12	14	16	13	20	20	27	28	30	31	40	47	46	50	51	52	51	54	53	56	57	57	59	61	63	0	1	1	2	4	1	1	2	5	9	9	7	4	8	14	14	14	14	16	16	16	14	17	21	17	23	24	17	1	3	4	2	1	5	4	5	4	4	3	8	10	10	5	3	5	6	3	2	4	6	3	2	5	2	2	6
37000	-251.749192537515341	-249.727249983814886	-2.021942553700445	0.000221089351531	0.000029925728559	0.135355811357572	0.199571667108830	5	9	9	13	14	17	15	19	20	25	30	30	30	40	46	48	49	52	50	50	53	54	57	57	56	59	60	62	0	1	1	3	2	1	3	4	2	3	8	3	9	7	12	14	14	20	15	17	19	17	19	21	17	21	19	16	1	3	2	3	2	5	3	3	6	8	5	10	6	13	9	6	4	2	2	1	2	2	3	2	3	4	5	8
37500	-263.328580981368248	-260.906382110640834	-2.422198870727431	0.000264726646764	0.000024410107464	0.092208728371865	0.292587805675263	3	8	9	12	13	16	15	19	19	26	28	31	32	38	46	47	49	51	53	50	53	56	56	56	57	60	60	63	0	1	1	1	1	5	3	3	4	9	2	7	3	6	14	14	14	16	16	17	18	19	19	21	22	24	19	12	1	2	3	5	5	2	2	4	4	3	8	9	11	11	4	3	6	2	2	1	1	2	1	2	1	2	3	12
38000	-254.745802220286265	-252.694458807617025	-2.051343412669250	0.000235473832543	0.000030880912937	0.131143713946090	0.248142352195966	5	10	10	13	13	17	15	18	19	25	30	30	32	40	46	48	48	50	52	49	53	55	56	55	57	61	60	62	0	1	1	1	2	1	1	7	6	8	5	6	4	5	14	14	14	20	16	17	16	17	19	19	22	21	19	14	1	4	3	3	2	6	3	1	1	5	9	5	9	12	4	4	5	1	2	1	3	4	2	2	1	5	3	11
38500	-244.478623724734035	-242.548089838403229	-1.930533886330801	0.000232928822509	0.000034951007617	0.150050162279681	0.289488897058642	5	9	9	13	14	16	15	20	19	27	27	30	30	41	45	48	46	51	52	50	54	54	56	56	57	61	61	61	0	1	1	1	2	5	1	6	1	8	8	7	2	8	14	17	14	20	16	16	19	17	19	19	16	24	25	16	1	1	2	4	3	1	4	2	8	4	2	7	13	12	3	2	3	1	2	1	1	4	2	2	5	2	2	4
39000	-247.487819001342785	-245.679413764542659	-1.808405236800128	0.000234970454909	0.000041030169412	0.174618419271425	0.237650723602130	4	9	8	12	13	17	15	20	18	26	29	32	31	39	46	47	49	51	53	49	53	56	57	57	58	60	60	63	0	1	1	1	2	1	1	9	5	1	3	2	2	9	14	14	16	17	17	16	17	21	19	17	16	23	23	22	1	3	2	4	2	9	7	1	2	11	10	11	12	9	4	4	1	1	1	1	2	2	2	3	4	2	2	2
39500	-218.649304435218625	-216.736995358584267	-1.912309076634369	0.000235431591325	0.000036094849703	0.153313535793065	0.229329266385814	5	8	9	12	14	15	15	19	19	26	29	31	32	40	45	48	50	51	52	50	53	55	55	56	57	59	60	62	0	1	1	1	2	5	1	6	4	3	8	5	2	9	13	14	16	20	17	16	17	16	16	23	22	24	19	22	1	2	3	3	3	1	6	2	4	9	5	7	10	10	6	3	1	1	1	1	1	3	3	1	1	2	4	2
40000	-257.761706886220679	-255.414598925099682	-2.347107961120997	0.000261784837382	0.000025775602789	0.098461022597961	0.243650202261060	4	10	8	12	14	14	15	19	19	27	30	29	31	40	46	47	49	50	50	51	53	55	56	57	58	57	60	61	0	1	1	1	4	3	1	1	6	5	2	2	6	9	10	14	15	17	15	18	17	19	17	21	22	21	23	22	1	3	2	5	1	3	5	8	3	7	9	8	8	10	12	5	2	1	2	1	2	2	4	2	3	2	3	3
40500	-259.263956303142038	-256.572077957824661	-2.691878345317387	0.000265079452010	0.000019649257950	0.074125918855354	0.261505559466572	5	8	9	12	13	16	15	19	19	27	28	28	31	39	45	46	46	50	52	49	54	55	55	57	58	60	60	63	0	1	2	1	1	1	1	1	5	7	9	5	5	1	14	14	14	20	17	17	19	19	19	21	22	19	19	26	1	1	1	4	3	5	6	8	4	6	4	5	8	14	3	5	2	1	2	1	1	1	1	1	2	4	4	2
41000	-239.785808146213327	-237.339950919161197	-2.445857227052133	0.000268433088102	0.000024257245567	0.090366078707582	0.285372880773555	4	9	9	12	13	16	15	20	18	24	29	31	31	39	44	47	49	51	52	49	54	56	55	56	57	61	60	62	0	1	1	1	2	3	1	9	4	8	9	2	5	8	14	14	12	20	16	16	16	21	19	19	21	19	23	21	1	2	2	3	2	4	3	1	2	2	5	11	9	10	2	3	11	1	1	1	5	1	2	2	1	3	2	4
41500	-238.874757999827409	-236.752816598848909	-2.121941400978490	0.000217445019277	0.000026501947608	0.121878844115284	0.272257794886848	4	8	10	12	12	17	15	19	19	27	29	31	30	41	47	48	49	52	53	50	54	56	55	56	55	61	59	61	0	1	2	1	2	5	1	1	6	6	10	11	2	4	14	14	13	20	18	16	16	21	16	23	16	24	19	22	1	2	1	4	2	3	6	7	1	3	1	1	11	14	4	5	9	2	1	1	3	1	3	1	2	2	3	2
42000	-251.202369587907413	-248.886871569810097	-2.315498018097311	0.000280540164658	0.000028416919164	0.101293585531958	0.257253301728777	4	8	9	11	14	14	16	20	20	26	30	30	30	40	46	47	49	52	50	51	53	54	54	56	56	60	58	60	0	1	1	3	4	4	4	1	6	4	6	7	2	9	14	14	14	19	16	14	20	16	19	21	20	24	16	17	1	2	2	1	1	2	2	8	3	8	8	7	12	10	2	3	6	1	1	5	2	3	2	1	4	2	5	5
42500	-229.664509790512483	-227.677877047568671	-1.986632742943817	0.000224043369714	0.000031528827471	0.140726447345318	0.344242832287145	4	9	8	11	13	16	16	20	19	26	29	31	32	40	46	46	50	51	52	51	54	55	56	55	57	59	60	62	0	1	1	2	4	1	4	4	7	7	7	7	9	9	14	14	16	17	16	17	19	17	19	21	19	24	23	16	1	2	1	1	1	5	3	4	2	4	5	7	7	11	3	3	2	1	3	1	1	2	2	1	3	3	2	7
43000	-248.456583307552677	-246.488737919879583	-1.967845387673092	0.000173899330354	0.000024995370465	0.143734713720239	0.252827489603880	4	10	9	13	11	17	16	19	19	26	30	31	32	41	47	47	49	51	53	51	52	54	56	56	56	58	60	62	0	1	1	1	2	2	1	4	6	7	4	7	8	6	14	14	14	17	21	17	16	17	21	16	22	21	23	17	1	4	3	4	1	4	4	3	1	5	7	6	5	12	3	4	5	1	1	1	3	2	2	4	2	3	2	6
43500	-241.560515942264260	-239.569377166746420	-1.991138775517846	0.000253660625679	0.000035517809551	0.140020980616093	0.233253338528575	5	9	9	11	12	17	15	19	20	27	29	28	29	41	46	47	50	51	52	50	53	54	56	55	57	60	59	62	0	1	1	1	2	7	3	2	6	6	7	7	6	6	14	14	14	16	16	16	19	19	16	19	17	19	23	25	1	2	2	4	1	2	3	5	1	4	6	7	6	11	2	3	4	2	3	2	1	1	4	2	3	3	1	3
44000	-240.380320203853216	-238.208453847235603	-2.171866356617619	0.000212016831276	0.000024585577231	0.115960497489013	0.290809713569764	4	8	9	13	12	16	15	19	19	26	29	31	31	40	46	47	50	52	52	50	54	55	54	56	57	60	60	60	0	1	2	1	2	2	5	6	4	7	4	7	8	6	14	14	14	20	16	16	19	17	16	23	17	22	16	22	1	3	1	5	2	4	1	1	3	5	7	8	7	12	3	4	5	1	3	2	1	3	4	2	4	2	5	3
44500	-245.569795639769950	-243.621022823880850	-1.948772815889101	0.000172749625502	0.000025377613896	0.146904016849896	0.300571401158661	5	9	10	12	13	17	15	19	19	26	28	30	28	40	47	47	49	52	53	49	54	54	57	57	57	60	60	60	0	1	1	1	2	3	5	5	2	7	7	8	3	7	14	14	14	20	16	16	19	17	19	21	16	25	23	25	1	3	3	4	2	4	1	3	5	4	7	5	7	13	4	3	5	1	4	1	1	2	3	2	5	2	1	1
45000	-256.337226512839266	-254.389495138481749	-1.947731374357505	0.000233897343730	0.000034401752223	0.147080559678577	0.306476720142282	4	8	9	11	13	17	14	18	20	26	29	31	30	41	44	48	50	51	52	49	54	55	56	55	57	60	60	61	0	1	1	3	1	5	1	2	6	2	1	2	6	6	14	14	14	14	18	16	19	17	19	21	17	21	19	22	1	3	3	2	4	3	4	5	1	7	11	12	6	12	2	4	5	5	1	1	1	3	1	1	5	4	4	3
45500	-260.126993111833428	-258.381161282064909	-1.745831829768526	0.000197015466620	0.000037483920370	0.190258770101233	0.264771348476048	4	9	9	13	12	17	15	18	19	26	30	31	31	40	46	44	49	51	53	51	54	55	54	56	58	61	59	63	0	1	1	1	2	2	1	3	2	5	6	2	5	7	14	14	16	16	20	16	19	17	18	18	18	19	19	17	1	3	2	4	1	5	7	5	4	5	6	12	10	13	2	2	4	5	1	4	1	2	1	3	3	5	4	7
46000	-249.050698603544902	-247.237541696895704	-1.813156906649186	0.000204233320963	0.000035440302880	0.173528505109603	0.249597773760343	5	9	10	11	12	15	15	19	19	26	30	31	32	40	46	47	49	52	53	51	52	55	55	56	56	59	61	62	0	1	2	2	4	2	5	1	7	1	2	7	2	2	13	14	16	14	17	16	17	18	17	19	16	17	19	16	1	3	1	1	1	3	2	7	2	12	10	8	14	13	6	4	1	6	2	2	2	2	2	1	3	4	5	7
46500	-240.952663475441028	-239.060980904633880	-1.891682570807156	0.000259348744997	0.000040759450480	0.157160777778152	0.278892263289741	5	10	9	13	12	15	15	19	20	25	30	30	32	41	46	48	49	52	53	51	53	55	57	56	58	61	60	61	0	1	1	5	2	4	4	4	2	7	7	7	8	2	10	15	16	16	17	15	16	15	22	21	22	22	17	22	1	3	2	1	1	1	1	3	5	6	8	5	6	18	11	1	1	2	2	2	3	4	1	3	1	3	5	3
47000	-231.814441806164609	-229.981328946928983	-1.833112859235626	0.000245333242119	0.000041482037546	0.169084455034967	0.329235502873279	5	9	10	12	14	16	15	20	19	26	30	31	32	40	46	47	49	52	51	50	52	55	56	55	58	60	60	62	0	1	1	1	1	1	1	3	2	4	9	5	2	6	13	15	16	20	17	16	19	15	19	21	22	24	19	27	1	2	2	4	4	6	5	4	4	8	7	9	10	13	8	1	1	1	1	1	1	3	2	1	2	3	6	1
47500	-230.861178369189957	-228.790902335800212	-2.070276033389733	0.000184932117156	0.000023772401605	0.128546636304249	0.337799072872629	5	9	9	11	12	15	15	18	19	27	28	31	31	41	45	47	49	51	51	48	54	55	56	56	56	61	60	62	0	1	1	3	3	2	4	5	3	3	6	2	6	2	14	14	16	20	17	16	17	16	22	21	22	16	23	22	1	3	3	1	2	4	2	3	5	6	6	11	6	16	2	3	1	1	1	1	2	5	1	1	1	9	3	4
48000	-234.009466626740220	-231.877640075907522	-2.131826550832685	0.000218873756612	0.000026411103861	0.120668207415505	0.282376013800212	4	9	8	12	13	16	15	19	19	25	27	29	31	40	46	48	49	51	52	50	53	55	56	56	57	60	61	60	0	1	1	1	2	3	5	6	6	3	2	7	4	5	14	14	16	20	17	16	17	21	19	21	22	21	23	16	1	2	2	4	3	4	1	2	2	7	9	7	11	14	3	5	1	1	1	2	3	1	2	2	1	3	2	5
48500	-243.031953667374609	-241.238780420220877	-1.793173247153736	0.000248384721603	0.000044261938732	0.178199119682043	0.256489917747748	5	9	9	13	13	15	15	18	18	26	27	31	30	40	46	48	50	52	52	50	53	56	57	57	57	60	61	62	0	1	1	2	2	4	4	5	1	1	3	7	8	2	14	15	16	16	17	16	17	16	19	22	22	24	17	22	1	1	3	2	3	1	1	2	5	10	11	10	5	14	5	1	1	2	2	1	1	3	2	1	1	1	8	3
49000	-259.964550979664807	-257.609560534107288	-2.354990445557512	0.000209745683540	0.000020507685205	0.097774051216326	0.304443540651725	4	9	9	11	14	16	13	20	19	25	29	32	31	41	45	46	50	51	52	49	53	55	56	56	57	61	60	63	0	1	1	1	7	7	3	4	4	7	10	4	2	7	12	13	20	17	17	12	17	20	21	21	22	21	17	27	1	2	3	4	1	2	2	4	6	5	3	12	12	11	4	6	1	1	1	6	2	2	1	1	1	4	6	1
49500	-292.611317279562400	-290.526789560668476	-2.084527718893941	0.000322202082802	0.000040806208670	0.126647873641914	0.258616509711421	5	10	10	12	14	16	15	19	18	27	30	30	32	39	47	47	50	51	53	51	52	52	56	53	57	60	59	61	0	1	1	1	2	1	2	3	2	3	5	9	9	5	14	13	15	17	17	10	17	14	17	17	19	17	23	19	1	4	3	2	2	6	2	3	3	8	8	7	7	14	6	7	1	1	2	11	1	7	3	1	2	3	2	5
50000	-250.000015773850834	-247.982587158377896	-2.017428615472924	0.000255773815584	0.000034791063924	0.136022774046347	0.215462353536789	4	9	9	13	14	17	15	19	19	27	28	31	32	40	46	47	48	52	50	50	54	56	56	57	58	60	59	62	0	1	1	1	2	3	1	6	2	8	6	2	3	8	13	12	15	17	17	13	17	12	18	18	18	17	19	16	1	2	3	5	3	3	5	1	6	3	5	12	13	8	7	7	1	3	1	9	2	12	2	3	2	6	5	8
50500	-249.131024889254491	-246.703304119920517	-2.427720769333972	0.000306990636673	0.000028173600653	0.091773485205638	0.220148600482005	4	9	9	12	12	16	14	19	18	25	27	31	32	37	45	47	49	51	53	49	54	55	55	56	56	61	61	62	0	1	1	3	1	1	1	1	5	9	1	5	2	4	13	15	16	17	16	14	17	11	17	19	15	19	21	25	1	3	3	2	3	5	5	8	3	3	11	10	11	12	8	1	1	1	2	5	2	13	3	1	4	4	4	3
51000	-278.084121484150330	-275.777563774575810	-2.306557709574530	0.000217547195917	0.000022215501090	0.102118076016119	0.260237592661399	4	9	10	13	14	15	15	20	19	27	29	32	31	41	47	47	49	51	52	50	54	54	56	57	57	60	59	62	0	1	1	1	1	3	1	6	4	8	8	2	2	11	12	13	16	17	18	12	17	12	19	23	17	20	21	16	1	3	3	6	6	3	5	3	4	4	5	17	10	5	8	5	2	1	1	7	3	11	3	1	3	3	2	5
51500	-245.429398241265233	-243.398726817520782	-2.030671423744442	0.000270578601312	0.000036279633337	0.134081679632543	0.260455085587187	5	10	9	13	13	17	15	18	20	26	29	30	29	41	46	46	49	51	52	50	54	54	56	55	57	60	61	63	0	1	1	1	1	7	1	1	6	9	9	2	9	2	12	12	15	17	20	14	17	20	21	19	22	18	17	26	1	2	2	3	4	1	6	8	2	3	5	10	5	15	9	8	2	2	1	5	3	2	1	2	2	4	5	2
52000	-245.154975318156147	-243.526130339780536	-1.628844978375610	0.000404554454784	0.000092306455058	0.228168183459281	0.262160335150296	5	10	10	12	13	16	16	19	18	25	28	31	31	40	46	47	48	52	52	50	54	54	56	57	58	60	61	62	0	1	1	1	3	5	1	6	6	9	5	9	9	1	12	7	15	17	20	15	18	20	19	19	21	19	19	24	1	3	2	3	2	1	5	1	1	4	8	6	7	18	7	15	1	2	1	2	1	2	2	3	2	4	4	4
52500	-256.544399280490268	-254.152181991524088	-2.392217288966177	0.000238585349438	0.000022577043192	0.094628791100908	0.314295331072041	5	9	10	13	12	16	16	18	19	26	27	31	31	39	46	48	48	51	52	50	53	56	56	56	58	59	60	59	0	1	2	1	3	2	5	2	7	6	6	7	4	4	14	13	14	20	18	17	17	21	21	19	21	23	23	22	1	2	1	3	1	3	2	5	1	4	5	7	8	16	3	12	4	1	1	1	3	1	3	2	2	2	1	2
53000	-265.608415903961316	-263.783336508962407	-1.825079394998908	0.000297291523729	0.000050791697039	0.170848117032807	0.210523359975530	4	9	10	12	13	17	16	20	20	26	28	32	29	40	45	48	49	52	53	50	54	54	56	56	57	60	59	62	0	1	1	1	1	5	3	5	3	6	8	6	8	5	14	7	14	20	18	17	19	17	19	21	17	23	25	25	1	4	2	4	4	3	3	3	4	5	5	7	5	11	3	15	4	1	1	1	1	2	2	1	4	2	1	3
53500	-245.642752408196657	-243.847759511696978	-1.794992896499676	0.000298962075419	0.000053144760400	0.177764220849614	0.219185431145087	4	9	9	13	13	16	16	18	20	25	29	31	32	40	46	46	48	51	52	50	54	54	56	57	57	60	59	63	0	1	1	1	3	3	1	1	6	6	6	5	6	9	14	12	14	20	17	17	19	17	19	21	17	21	19	27	1	3	3	3	3	3	6	7	3	5	7	8	8	10	3	9	3	1	2	1	2	2	2	1	4	3	4	2
54000	-234.181109304000188	-231.771123228736570	-2.409986075263618	0.000230058262312	0.000021437471540	0.093182793455839	0.284092935426193	5	9	10	12	13	15	14	20	19	27	29	31	32	40	46	46	48	50	53	51	52	56	57	57	58	59	60	61	0	1	1	1	2	2	4	6	2	7	8	9	7	3	14	12	14	17	21	18	17	17	19	21	22	23	19	22	1	2	2	3	2	4	2	3	5	7	4	7	8	14	3	7	4	1	1	1	2	4	2	2	1	1	3	3
54500	-245.642989473881613	-243.854629281894432	-1.788360191987171	0.000358739757125	0.000064343221675	0.179359048996472	0.256264680031120	5	9	8	12	13	16	14	19	18	26	29	30	31	40	46	47	48	50	52	49	54	55	54	56	56	59	61	61	0	1	1	3	4	7	5	1	7	6	7	7	6	9	14	14	14	20	17	17	20	17	19	19	21	23	26	21	1	2	1	3	1	1	1	6	2	5	9	8	5	9	3	5	3	1	2	1	3	5	1	2	1	3	1	3
55000	-238.135747941816675	-235.710837504852577	-2.424910436964094	0.000218933999026	0.000020140745835	0.091994600770097	0.292287703160620	3	7	9	11	13	15	15	20	20	25	29	32	31	38	47	48	50	52	52	49	54	55	56	56	57	60	60	63	0	1	1	2	2	1	1	4	7	9	9	10	9	8	14	14	16	20	17	16	17	16	19	21	16	17	23	22	1	2	3	2	3	6	5	4	3	2	4	5	7	10	4	4	1	2	1	1	3	3	1	1	4	6	3	3
55500	-254.578340911948032	-252.400057014701360	-2.178283897246679	0.000214425589590	0.000024709082842	0.115233834211673	0.314504767554769	5	9	10	11	12	17	15	20	19	26	29	32	30	38	45	46	49	51	53	49	54	56	57	57	58	60	60	62	0	1	1	1	2	3	1	9	6	6	7	6	2	8	14	14	16	20	17	16	17	16	22	19	16	21	21	26	1	3	2	3	1	3	3	1	1	5	5	7	10	9	2	4	2	1	3	2	3	4	1	2	6	3	2	1
56000	-230.276786783785809	-228.378483185887433	-1.898303597898372	0.000252724278746	0.000039401577228	0.155907368391816	0.264077611612930	5	9	9	12	13	17	16	18	19	26	29	32	32	40	47	47	50	52	52	50	53	55	57	56	57	59	60	61	0	1	1	3	4	4	4	2	2	4	6	2	7	9	14	14	16	20	17	16	17	16	19	16	16	25	22	25	1	2	2	1	1	3	2	4	5	7	6	13	7	10	4	4	1	1	1	1	1	5	3	6	5	1	2	2
