"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"6ede483a11","base-fixedMu",129,0.642857142857143,0.41547619047619,0.525823643410853,0.751259689922481,1,1,1,1,0.383020304773861,1725
