step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-581.065526159774777	-579.590564605713553	-1.474961554061267	0.000014518678640	0.000015031404649	1.035314922402792	0.686793648347056	0	2	1	2	2	4	4	4	7	5	7	3	5	3	6	5	5	9	8	8	5	7	9	9	9	7	8	6	9	6	8	8	9	8	12	10	7	9	9	11	10	8	12	10	10	11	12	9	11	11	11	9	12	12	11	13	12	14	12	10	12	12	14	13	15	13	14	14	14	14	12	12	14	14	14	15	14	16	13	17	16	15	18	15	18	17	17	20	0	1	1	1	1	14	4	5	17	5	6	0	6	3	21	14	5	30	13	11	7	12	22	13	11	21	15	17	37	10	15	22	11	15	19	26	30	10	15	52	27	28	30	32	34	26	32	32	60	26	38	15	45	27	19	40	44	71	60	34	52	39	47	51	53	18	46	27	32	71	46	60	62	64	47	64	18	36	36	69	70	72	73	74	75	71	75	87	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	3	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	1	1	1	1	2	3	3	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	3	2	2
5500	-528.667153842557582	-527.262437414017541	-1.404716428540091	0.000023424338397	0.000009216112638	0.393441747709420	0.704970355423059	0	3	1	1	2	4	3	3	8	4	6	4	6	3	7	6	5	9	8	9	6	8	8	8	8	8	8	7	7	8	8	9	9	9	10	10	9	10	9	9	10	10	13	10	11	11	11	11	10	11	12	10	13	12	12	14	13	14	12	12	11	14	14	14	14	14	15	14	15	13	12	13	13	15	12	16	15	15	15	17	17	15	18	16	18	17	15	19	0	3	1	1	1	14	4	5	17	5	6	0	6	3	21	14	1	29	13	11	7	12	12	13	11	21	21	17	10	10	21	12	14	15	13	26	29	30	21	21	27	28	18	32	34	26	44	32	34	26	30	40	45	27	35	40	44	71	49	49	52	39	75	51	53	29	50	54	57	71	26	49	39	64	47	64	43	36	26	69	70	72	73	74	87	79	75	87	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	3	1	2	2	1	2	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	1	1	1	2	1	1	1	3	2	1	2	1	2	2	2	1	1	1	1	2	3	1	1	1	3	1	2	1	2	2
6000	-486.451254839182013	-485.055051069658703	-1.396203769523333	0.000046079841526	0.000018829132177	0.408619725091113	0.680329942845468	0	3	2	2	1	5	4	2	7	4	6	6	6	3	7	6	6	6	7	9	6	8	9	8	7	7	8	8	8	8	8	8	8	8	11	9	10	9	10	10	9	10	12	10	9	12	12	11	9	10	12	11	12	12	12	12	13	13	13	12	12	14	15	14	14	15	15	14	15	14	12	14	15	14	13	16	15	17	15	17	15	16	18	16	18	16	16	20	0	3	1	1	1	14	4	5	17	5	6	0	14	1	21	14	2	10	13	13	7	12	22	13	14	21	21	17	18	18	21	12	6	21	19	26	29	18	15	15	27	28	18	32	34	50	32	44	34	26	38	36	45	27	19	40	44	71	60	49	52	39	75	51	53	30	50	54	44	46	50	60	62	51	47	64	43	50	46	69	70	72	73	74	63	58	75	75	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	3	1	2	1	1	2	1	2	1	1	1	3	2	1	2	1	1	1	1	1	1	1	2	4	2	1	1	2	2	1	2	1	2	2
6500	-459.246561408021250	-457.357687571440749	-1.888873836580519	0.000098298160491	0.000015501414371	0.157697909030257	0.713247711478358	0	1	3	1	3	5	3	4	6	5	6	5	6	4	6	5	8	8	8	8	7	9	7	9	7	9	8	8	7	8	8	9	9	7	10	10	10	9	9	9	9	9	12	9	11	12	11	11	10	10	11	9	12	12	12	13	12	13	13	11	11	13	14	13	14	14	16	15	15	14	13	13	14	14	14	14	15	16	14	17	16	14	19	15	17	17	17	20	0	1	2	1	2	14	4	5	3	5	14	0	14	2	7	14	9	10	13	13	15	12	12	13	6	15	15	9	10	10	21	12	11	15	19	15	29	30	15	21	27	28	30	23	34	50	44	32	34	26	38	21	45	27	13	40	32	50	60	49	52	39	57	51	53	43	46	54	32	36	36	60	62	64	57	64	43	58	46	69	70	72	73	74	75	79	75	85	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	2	2	1	1	1	1	2	1	1	1	2	2	2	3	2	2	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	2	1
7000	-477.486193861885852	-475.612789614734197	-1.873404247151635	0.000089852883487	0.000014440778806	0.160715808387713	0.703880436113650	0	1	3	1	1	3	3	3	7	5	6	5	5	6	6	5	5	9	9	8	7	8	8	10	8	8	8	6	8	7	9	9	10	9	12	10	10	10	10	9	9	9	13	7	11	11	10	10	10	10	11	10	12	13	11	12	10	13	12	11	11	15	14	13	14	14	13	15	13	14	12	13	14	14	15	17	16	16	14	16	16	15	18	15	18	16	16	19	0	1	2	1	1	1	4	5	17	8	6	0	6	6	7	6	3	10	11	11	15	12	12	19	11	15	21	1	10	10	21	44	20	15	19	26	30	18	21	15	27	28	29	12	34	26	44	32	34	26	18	40	21	27	19	52	44	46	49	49	52	73	57	51	53	29	50	27	57	40	36	60	39	64	63	64	66	71	36	69	58	72	62	74	75	71	75	75	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	2	1	3
7500	-527.297080316768188	-525.377263725388843	-1.919816591379310	0.000114945853670	0.000017466513038	0.151954267859749	0.630091347594526	-1	2	3	1	2	3	4	1	6	6	5	6	5	5	7	6	5	9	8	9	6	8	9	8	8	7	9	6	9	8	8	10	10	9	11	9	7	10	9	10	9	8	12	8	11	12	12	10	11	10	11	11	10	10	11	13	12	13	12	12	10	15	15	13	13	12	12	13	13	13	13	12	12	14	14	16	15	16	15	16	17	15	17	16	16	17	16	19	0	1	1	1	8	1	2	1	3	8	6	0	6	6	21	14	2	30	13	13	7	12	22	13	6	21	15	2	37	10	15	44	14	21	16	26	10	10	31	21	15	17	18	12	53	36	44	44	34	26	38	40	34	41	24	7	44	50	49	49	21	73	32	51	45	29	36	54	47	26	46	49	39	64	47	64	43	26	58	57	71	72	62	74	75	71	75	87	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	3	1	2	1	2	2	1	2	2	1	1	1	2	3	2	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	5	2	2	1	1	2	2	1	1	1	2	2	2	1	4	1	1	2	1	1	1	1	4	1	2	2	1	1	1	1	2	1	2
8000	-519.432938997501765	-517.101566754302667	-2.331372243199088	0.000119687183485	0.000011951398532	0.099855290969637	0.636706470286970	0	3	2	2	2	4	3	4	4	6	6	4	6	5	5	5	7	8	8	8	7	8	8	10	8	8	8	8	9	7	9	9	8	9	11	10	9	9	10	10	9	9	13	6	12	10	12	11	11	11	11	10	11	11	12	13	11	11	10	12	11	15	15	12	14	11	14	15	13	13	12	14	12	14	14	16	15	16	15	14	15	15	19	15	18	16	17	19	0	3	1	1	1	2	4	5	3	5	6	0	6	6	7	6	9	30	13	14	15	12	12	13	6	15	15	4	10	10	15	44	11	21	19	15	30	30	27	26	27	28	18	12	53	31	44	32	34	21	10	21	31	41	35	40	44	26	34	49	21	67	75	38	45	30	36	27	32	36	31	49	39	64	47	74	43	54	58	69	70	60	62	74	75	46	75	75	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	3	2	3	3	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	3	2	1	1	1	2	3	2	1	1	2	1	1	2	1	2	2	4	2	1	2	2	1	1	1	1	1	3	2	1	1	2	2	1	2	4	2	3
8500	-487.311663125075881	-485.450001499690302	-1.861661625385557	0.000122382335877	0.000019957670359	0.163076396734634	0.625565639842523	0	3	2	1	1	4	4	3	7	5	7	4	5	5	7	6	5	8	7	9	7	6	7	8	8	9	9	6	8	8	8	10	10	9	11	9	10	10	9	9	9	10	12	9	11	11	11	11	11	8	11	10	13	12	11	14	12	13	13	9	11	15	14	13	14	14	15	14	15	13	13	13	13	14	13	16	15	16	15	17	16	15	19	15	17	17	16	20	0	3	1	1	1	3	4	5	17	5	14	0	6	6	7	6	3	10	13	6	7	12	12	13	11	50	21	2	10	10	15	44	11	15	19	50	10	18	7	15	21	28	18	12	34	39	44	32	60	21	10	40	45	27	19	52	32	36	49	15	52	73	75	38	45	37	26	21	47	46	36	60	39	64	47	74	38	46	56	69	58	49	58	64	87	67	75	87	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	2	1	2	3	4	3	1	2	2	2	1	1	1	3	2	1	1	2	2	3	1	1	1	2	3
9000	-526.510887337104123	-524.741467072607861	-1.769420264496250	0.000130447726530	0.000024010710217	0.184063845772979	0.683810706489302	0	3	1	2	2	2	4	3	5	6	7	4	5	5	7	5	6	7	9	8	5	7	8	9	8	7	9	8	8	8	8	9	9	8	12	10	9	9	7	10	10	10	13	9	11	11	12	11	10	11	11	9	11	12	9	14	12	13	12	11	11	14	13	13	15	14	13	15	15	12	13	13	14	14	14	17	15	16	15	17	17	15	18	15	18	18	16	19	0	3	1	1	1	3	4	5	2	5	6	0	6	6	21	6	3	10	13	14	7	12	12	17	14	21	39	17	10	18	15	22	11	15	24	26	29	18	21	52	27	17	37	12	34	26	32	32	15	26	38	21	34	27	13	40	32	46	49	49	52	59	47	51	53	38	46	39	57	50	36	34	50	51	47	74	66	67	21	69	79	59	73	64	87	71	75	47	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	4	3	2	1	2	2	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	3	1	3	1	1	2	3	2	2	1	1	1	2	4	1	1	1	2	1	2	2	1	3
9500	-499.648199306901688	-497.158262349119923	-2.489936957781794	0.000170821861035	0.000014875322802	0.087080908212944	0.708470562154472	0	2	2	2	2	3	4	3	6	5	6	5	5	6	6	6	7	8	7	8	8	8	9	10	9	9	9	8	7	8	9	9	8	8	12	9	9	9	9	10	10	9	12	10	11	11	12	10	12	10	12	10	13	13	11	13	12	13	11	11	11	12	15	13	14	14	15	14	14	14	12	13	14	14	14	16	14	14	14	17	16	16	17	14	17	18	17	19	0	1	1	1	1	1	4	5	4	5	6	0	6	6	7	6	3	10	13	11	15	12	22	19	33	21	15	9	10	29	21	12	14	15	24	21	29	18	34	21	15	28	30	32	34	26	32	32	31	36	18	21	34	41	33	49	44	71	34	21	52	34	47	38	53	38	50	27	47	26	40	34	62	64	57	64	43	36	26	57	79	72	62	64	75	78	75	80	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	3	2	2	1	1	1	2	1	1	2	1	2	1	3	2	2	1	3	1	3	1	1	1	1	1	2	2	3	2	2	2	1	1	2	2	2
10000	-516.261318619163944	-514.265450618104182	-1.995868001059753	0.000123909419658	0.000017258978752	0.139287059852721	0.675735946986185	0	1	3	1	3	3	5	4	7	6	6	6	6	5	6	5	8	9	9	8	7	8	7	9	9	9	8	7	8	8	8	9	8	7	12	9	10	10	9	9	10	10	13	8	10	12	12	10	10	11	11	10	12	12	11	13	12	13	13	9	11	14	13	12	13	14	15	14	14	13	12	13	14	13	14	17	15	13	14	17	16	15	19	16	17	18	16	18	0	1	2	1	2	2	4	5	3	5	6	0	6	6	7	6	1	30	17	11	15	12	12	13	14	27	7	5	10	10	15	44	6	15	33	15	30	30	15	21	27	17	30	12	34	50	32	44	60	36	29	39	45	27	19	40	32	71	45	34	52	39	47	51	45	38	7	27	57	50	36	39	56	64	32	64	43	21	71	47	56	72	73	74	75	79	63	47	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	4	2	1	1	1	2	1	1	3	2	1	3	1	2	1	1	2	2	2	2	1	3
10500	-507.960638051723151	-506.235492501737781	-1.725145549985384	0.000127986050226	0.000025088904330	0.196028428765073	0.733959353833057	0	2	3	2	2	5	4	3	7	6	6	5	5	4	7	6	7	9	8	9	5	7	9	10	9	9	8	8	8	9	7	10	7	9	11	9	10	10	10	10	10	9	12	8	11	12	13	10	11	11	10	10	13	12	12	13	13	13	13	12	12	14	14	13	14	14	15	15	14	12	13	14	15	14	15	17	15	17	14	18	16	15	18	14	17	17	16	20	0	1	2	1	1	14	4	5	3	5	14	0	14	2	21	14	4	10	33	11	7	12	12	33	11	7	15	3	5	10	21	44	14	21	19	21	10	29	34	26	27	17	38	22	34	50	32	44	34	26	29	15	45	27	24	34	44	70	49	49	52	46	32	51	45	37	46	56	57	52	50	56	34	64	32	64	66	50	46	57	70	34	73	64	87	71	63	85	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	2	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	4	1	3	2	1	2	1	2	2	4	2	1	1	2	1	1
11000	-519.566035493180038	-517.582867727568782	-1.983167765611296	0.000160552865191	0.000022681798190	0.141273082628328	0.685830146483114	0	2	2	1	1	5	5	3	6	4	6	5	6	3	7	4	7	9	8	8	6	8	7	9	7	7	8	7	6	8	8	9	7	9	11	9	9	10	9	10	9	9	12	8	12	11	10	10	10	10	12	11	11	12	11	13	10	13	11	11	12	15	15	14	14	13	15	13	13	13	14	14	14	15	14	16	16	16	15	17	16	14	18	15	16	17	16	20	0	1	1	1	1	14	4	5	3	5	6	0	14	2	21	14	3	30	6	14	7	12	12	13	11	7	21	2	10	10	7	44	16	15	13	26	29	30	15	34	27	28	18	12	53	39	32	44	15	26	38	36	34	27	24	61	44	50	34	49	36	68	47	43	45	18	34	27	57	36	58	40	61	64	44	64	37	56	31	69	70	46	73	51	75	50	63	85	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	3	3	2	2	2	1	2	1	1	3	1	2	1	3	2	2	1	2	1	1	4	1	2
11500	-495.909987275000333	-493.661847097136956	-2.248140177863356	0.000141784116439	0.000015281173532	0.107777753361498	0.660689873576803	0	2	3	2	2	5	4	4	8	4	6	4	6	3	7	5	6	8	8	8	7	6	9	10	7	9	8	7	7	8	8	9	9	9	12	10	9	10	9	10	9	9	13	10	10	11	12	11	10	11	12	8	13	13	11	12	11	13	13	12	10	12	15	12	15	14	15	13	14	13	13	13	14	13	13	16	15	16	15	17	15	15	18	14	17	17	15	20	0	1	2	1	1	14	4	5	3	5	6	0	6	2	7	14	2	10	13	11	7	12	12	19	6	7	21	2	10	10	15	12	6	21	19	15	18	30	21	52	27	28	38	23	39	26	57	32	34	26	38	7	45	27	19	61	23	36	34	49	52	39	57	29	45	37	46	21	57	36	46	60	62	64	32	66	43	46	46	69	58	72	73	74	87	71	75	87	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	3	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	1	3
12000	-490.938742212601028	-489.023246225405160	-1.915495987195846	0.000123154962099	0.000018809941250	0.152733929107527	0.628698180827337	0	3	1	2	2	3	4	3	8	5	6	5	6	4	6	6	7	9	8	9	7	7	7	8	5	8	8	9	8	7	8	9	8	9	10	10	10	8	9	11	10	8	11	10	11	10	12	11	10	10	11	9	12	11	10	14	12	12	12	11	12	15	13	12	15	15	16	14	14	13	14	14	14	14	15	16	14	16	15	16	16	15	18	16	16	17	17	19	0	3	1	1	1	3	5	5	3	5	14	0	14	6	7	6	1	10	11	11	15	12	12	13	14	21	15	42	10	5	21	22	14	15	19	26	38	10	21	34	27	17	30	32	34	26	44	44	34	26	38	21	49	27	19	40	44	50	60	49	52	73	32	51	53	43	46	27	57	26	58	34	39	64	63	77	18	71	60	69	70	45	62	74	75	50	85	63	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	3	1	3	2	1	1	1	3	1	3	1	1	2	2	1	1	4	1	4
12500	-521.896473732598452	-520.173355621851442	-1.723118110747001	0.000119779032292	0.000023550008245	0.196612109769134	0.655277131726722	0	2	3	1	3	5	4	4	6	5	6	4	5	4	6	6	8	8	7	5	7	7	8	9	7	8	8	7	7	8	9	9	9	8	11	10	8	10	9	11	10	9	12	10	11	12	11	10	10	11	12	10	12	12	10	14	12	12	12	12	12	14	13	13	13	13	13	14	15	12	14	13	14	14	14	15	13	17	15	18	14	15	17	15	17	15	17	20	0	1	2	1	2	14	4	5	3	5	6	0	14	3	7	14	2	10	13	14	7	12	22	19	11	7	15	1	10	29	15	12	28	7	19	21	10	29	21	52	27	28	10	22	31	36	32	32	34	36	38	15	45	27	19	40	32	50	49	49	34	61	47	18	53	38	26	67	44	15	58	49	39	51	63	64	29	50	61	85	70	60	62	74	75	58	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	2	1	2	1	4	2	1	2	2	1	2	2	2	2	2	1	1	1	1	4	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	3	1	2	3	1	2	2	1	1	1	3	2	2	1	1	2	2	1	2	2	2	3
13000	-488.643132870680120	-486.593528955456009	-2.049603915224085	0.000104073474797	0.000013673874802	0.131386742191404	0.665789856906470	0	2	2	2	2	3	5	4	7	6	5	5	6	6	6	4	8	8	8	8	8	9	8	10	7	7	8	7	8	9	7	8	8	8	11	8	10	10	10	10	10	9	12	10	11	10	11	11	10	10	12	10	11	12	11	11	12	12	12	8	11	14	13	13	14	13	15	15	14	14	13	14	14	14	14	15	16	13	13	17	16	15	17	15	17	17	16	20	0	1	1	1	1	1	4	5	2	5	6	0	6	6	1	6	3	10	13	14	26	12	12	13	14	15	15	3	10	18	15	12	11	15	19	26	29	18	21	15	27	28	18	32	34	36	44	32	60	36	38	21	15	27	19	40	44	46	49	15	40	71	47	51	45	18	40	27	32	36	50	49	39	64	63	64	37	50	46	69	78	49	62	74	75	79	75	87	1	1	1	1	1	2	1	1	3	2	1	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	3	4	2	3	2	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	2
13500	-498.959631142057674	-497.279897106279066	-1.679734035778624	0.000132451224365	0.000027811000258	0.209971635906807	0.614708621238476	-1	1	2	1	2	3	4	3	7	5	7	4	5	5	5	5	6	7	8	8	7	7	8	9	9	6	8	6	9	8	9	9	9	8	11	8	10	9	9	10	9	10	12	10	11	11	12	11	10	10	11	9	12	10	11	13	12	14	11	11	11	14	13	13	15	14	15	15	15	14	13	13	14	14	14	16	14	17	16	17	17	15	18	15	17	17	17	18	0	1	1	1	2	3	4	3	3	3	14	0	6	6	7	6	1	10	11	14	15	12	12	14	11	15	15	3	18	18	21	22	11	21	19	26	29	30	21	27	27	28	30	32	34	40	44	32	39	26	10	21	45	27	19	40	32	50	34	49	52	59	57	51	53	43	56	54	44	40	26	45	39	64	63	64	43	79	67	69	71	49	86	74	75	73	75	75	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	3	1	3	1	1	2	1	1	1	1	2	2	1	1	2	3	2	2
14000	-542.886926976465247	-540.679755811837254	-2.207171164627947	0.000129924782651	0.000014558406902	0.112052578458446	0.604332627751089	0	2	2	1	2	4	3	1	8	4	6	5	6	6	6	6	6	7	9	8	8	9	8	8	9	9	8	8	8	8	9	8	7	9	11	8	9	10	9	7	9	9	12	9	10	11	12	11	10	10	12	10	12	13	12	14	13	14	11	12	12	15	14	12	13	15	14	13	15	13	14	14	12	15	13	16	15	16	16	16	15	15	18	16	17	17	17	19	0	1	1	1	8	3	4	1	2	5	6	0	6	6	7	6	2	10	13	11	7	12	12	13	33	36	3	17	10	18	15	12	6	15	13	40	18	18	36	7	27	9	30	32	34	36	44	44	15	36	37	21	45	27	6	34	44	50	49	49	52	73	75	38	45	43	31	27	57	21	50	49	39	64	47	74	29	15	70	69	70	72	58	74	63	50	32	85	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	1	3	2	2	1	1	1	3	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	4	3	2	2	1	1	1	2	1	2	1	2	3	2	1	3	4	2	1	2	1	1	2	4	1	1	1	1	3	1	2	3	3	1
14500	-515.301053539213967	-513.430061889820990	-1.870991649393018	0.000121267517981	0.000019547812836	0.161195785658282	0.719505231218770	0	1	2	1	2	3	4	3	6	4	6	5	5	6	6	5	7	8	8	9	7	8	8	10	9	8	9	9	7	8	8	8	10	9	11	9	9	9	9	10	8	9	13	10	11	11	12	9	10	10	11	10	12	12	12	11	13	13	11	12	11	15	12	13	13	14	15	14	14	14	11	14	13	14	13	16	15	17	14	16	16	15	19	16	16	17	16	19	0	1	2	1	1	3	4	5	3	5	6	0	6	13	7	6	1	10	13	14	7	12	12	13	14	21	15	3	10	10	15	12	17	21	19	26	29	30	21	15	15	9	38	48	34	21	44	32	34	26	38	15	45	27	35	36	32	50	21	49	40	46	44	18	45	43	52	46	47	71	26	49	39	64	47	64	66	79	71	57	70	72	62	74	75	71	75	87	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	4	2	2	1	1	2	2	3	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	2	1	3	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2
