step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-213.064184573833131	-211.602102489314262	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955459777539018	0	1	3	4	2	2	2	4	3	7	7	4	6	4	6	7	7	6	7	6	7	5	6	9	6	8	6	5	7	10	8	7	8	9	8	8	9	7	10	9	9	9	10	8	9	8	8	10	9	8	8	10	10	11	11	10	12	11	13	14	12	11	13	11	15	12	14	13	12	13	14	14	13	15	14	14	16	14	16	17	18	16	18	16	17	19	17	20	0	1	5	3	1	1	1	7	6	4	18	5	14	9	8	20	28	9	14	14	22	8	7	16	12	20	4	12	18	32	18	27	13	50	20	15	46	28	26	38	10	16	33	11	19	16	10	42	47	13	27	51	32	49	40	26	55	26	54	68	35	40	39	24	59	52	62	58	37	64	70	61	36	70	59	57	60	63	67	79	84	60	74	65	73	81	67	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
5500	-211.005569224487601	-209.543487139968732	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.943291264428205	0	2	2	4	3	1	3	4	3	7	7	5	7	4	6	6	8	5	6	6	5	7	7	9	5	7	7	5	8	10	8	8	8	10	9	8	9	7	10	10	11	9	11	5	8	8	8	9	10	10	10	11	10	10	10	11	11	11	13	14	12	12	12	11	13	12	12	13	13	13	12	13	13	15	13	13	16	14	17	16	17	17	18	17	15	20	19	19	0	1	1	7	6	1	6	6	3	21	12	8	21	9	8	21	20	7	44	14	8	18	44	19	2	44	4	3	38	45	15	19	16	33	26	19	47	25	31	35	50	11	19	5	26	19	22	22	33	32	35	53	47	19	29	53	17	47	55	66	34	58	39	39	55	52	58	40	43	56	30	61	58	61	50	30	72	64	74	85	74	72	74	74	63	88	81	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-237.629523948609261	-236.167441864090392	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.862077895489525	0	1	2	3	2	4	3	4	3	6	6	3	5	3	5	7	7	6	7	6	5	6	6	8	6	7	6	5	8	8	7	8	8	9	7	9	9	7	10	9	10	10	12	9	10	8	7	11	9	11	8	11	10	10	11	11	11	10	12	12	12	11	13	11	13	12	12	14	13	14	14	13	13	16	13	13	15	15	18	17	18	16	18	16	18	20	19	18	0	1	1	5	1	3	5	14	3	7	21	1	14	5	9	28	18	7	25	4	9	14	15	10	6	11	13	5	18	21	11	11	13	31	13	26	10	20	29	38	26	24	36	51	32	20	15	32	24	44	10	23	20	32	42	34	51	51	42	34	48	34	48	36	59	45	37	73	36	64	55	62	45	39	57	56	55	61	71	41	77	71	84	36	84	88	80	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	3	1	1	1	1
6500	-217.781525677979261	-216.319443593460392	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997019445451682	-1	1	2	4	1	3	2	4	4	6	7	4	6	4	5	6	7	7	7	7	7	6	6	9	7	7	6	6	8	9	7	8	7	9	8	9	10	6	10	10	7	10	12	9	8	8	9	11	9	9	10	11	10	11	10	12	9	12	13	13	13	14	12	11	14	10	13	12	13	14	14	12	13	15	12	14	16	14	16	17	18	17	17	15	17	20	19	18	0	1	5	3	1	2	2	7	2	4	4	7	12	3	3	4	38	15	15	23	7	4	8	16	28	9	15	4	26	19	16	16	15	16	25	31	11	3	30	29	4	34	39	41	21	17	32	47	35	19	50	42	30	37	47	24	41	50	51	68	75	63	40	42	56	46	30	51	52	59	68	42	53	75	52	52	72	52	65	70	76	69	84	78	79	88	80	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-233.537005495615688	-232.074923411096819	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956672833580206	-1	1	3	3	3	3	1	4	3	5	6	4	6	5	4	7	7	7	7	7	6	6	5	7	5	7	6	5	8	10	8	9	7	8	9	6	9	7	10	10	9	8	11	8	9	8	7	11	8	10	9	10	11	10	10	10	11	10	13	11	11	13	13	11	14	12	12	14	14	13	14	14	11	15	13	13	15	15	16	17	18	15	19	13	17	20	19	20	0	1	2	7	7	7	1	6	2	15	12	3	15	6	5	15	12	28	21	15	15	15	9	27	3	10	12	5	26	42	20	18	23	24	31	10	20	23	32	45	26	33	24	14	16	13	12	32	47	51	17	16	30	20	24	15	19	11	43	35	16	55	66	39	66	51	64	64	84	43	66	76	35	70	61	73	68	70	82	79	77	65	81	57	72	87	85	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
7500	-217.723859124944084	-216.261777040425216	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.977977086595715	0	1	3	3	3	2	2	5	4	6	6	4	5	4	6	5	8	6	5	7	7	5	7	8	6	7	5	4	7	10	8	9	8	8	8	8	8	6	10	9	10	9	11	9	9	8	8	10	10	10	10	10	11	10	10	11	12	11	12	12	11	13	12	10	14	11	13	14	13	13	12	13	13	16	13	13	15	15	16	16	17	18	17	17	18	20	20	19	0	1	1	2	1	2	1	28	6	4	22	3	12	4	12	5	19	19	12	19	13	2	38	10	12	15	4	6	11	24	10	17	16	10	11	12	25	8	47	21	24	37	31	20	24	21	15	44	21	33	36	42	44	45	46	54	53	40	55	66	31	52	49	32	69	42	56	63	56	64	39	57	71	73	47	50	59	62	65	68	77	74	77	69	80	88	88	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-225.144509132347224	-223.682427047828355	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.909170389747317	-1	1	2	3	2	3	3	4	4	6	5	4	6	4	5	6	7	7	6	5	6	5	5	8	6	7	6	7	7	10	8	8	7	8	8	7	10	8	10	9	10	9	11	8	8	8	8	11	10	10	9	11	11	10	9	11	12	11	14	13	12	14	13	11	14	12	13	13	12	12	12	13	12	16	13	13	14	14	16	17	18	18	18	17	18	20	19	21	0	1	2	5	2	5	3	5	2	11	14	5	12	5	7	8	21	6	23	7	20	7	4	15	9	15	15	23	14	38	15	18	25	29	10	13	32	27	29	28	17	24	24	10	16	10	20	24	31	36	36	49	55	45	35	46	41	32	52	52	58	49	30	35	73	30	49	58	51	48	64	53	31	73	70	44	68	52	77	67	52	84	74	59	74	84	74	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1
8500	-232.318420062514747	-230.856337977995878	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972381944149415	0	2	2	2	2	3	3	5	4	6	7	5	6	4	6	6	7	6	6	5	6	6	6	8	5	8	7	5	7	10	7	7	8	8	8	8	8	7	11	9	11	10	10	8	6	9	8	7	10	8	9	12	10	10	10	11	11	10	12	11	12	12	11	10	14	12	13	13	13	12	14	13	12	16	13	14	15	12	15	18	17	16	18	17	17	17	20	21	0	1	1	1	1	5	5	9	6	12	8	14	9	5	5	28	22	14	7	5	12	14	3	19	14	23	12	7	13	44	21	19	22	11	45	25	22	22	37	28	50	38	33	19	14	44	10	45	33	31	50	54	24	36	36	51	44	24	58	64	64	56	58	37	41	39	42	57	60	42	62	63	24	71	78	68	62	55	72	74	71	65	81	71	82	82	84	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-219.198979467212922	-217.736897382694053	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983228704222782	-1	1	2	3	3	3	2	4	2	5	6	5	7	4	6	6	8	5	7	7	6	6	7	8	7	7	5	6	8	10	8	8	7	10	9	6	10	8	11	9	10	9	11	7	9	6	7	11	10	11	9	11	11	10	10	11	11	12	12	13	13	13	12	11	15	11	13	13	11	14	11	14	13	16	13	12	16	14	17	17	16	15	18	17	17	19	20	20	0	1	2	2	2	2	2	2	1	7	14	4	28	3	12	14	15	5	12	16	12	10	7	26	21	18	8	7	47	15	27	20	12	24	44	7	47	44	51	47	45	19	21	10	23	4	15	17	32	55	32	54	49	45	32	42	45	54	56	59	56	57	69	35	67	49	52	76	34	62	32	62	59	70	69	56	61	59	74	65	60	73	82	82	82	79	74	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-228.473158477852508	-227.011076393333639	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.909812500364037	0	2	3	3	1	4	3	5	3	6	5	4	7	5	6	6	8	7	6	6	7	5	6	7	6	8	4	5	7	9	8	8	7	9	9	9	9	7	11	8	10	9	11	8	9	9	7	9	9	10	8	11	11	8	11	11	11	11	14	13	13	13	12	11	14	12	14	13	14	13	14	11	13	15	14	13	15	14	16	17	18	16	18	16	16	18	18	20	0	1	5	5	1	3	5	9	5	6	27	2	15	2	27	9	20	28	6	8	22	12	14	14	12	18	2	2	12	51	11	19	27	26	26	21	17	3	46	25	13	19	13	6	28	19	11	47	24	31	47	48	26	6	37	51	50	45	57	58	56	42	39	41	68	64	55	41	72	51	55	32	72	68	63	39	61	61	61	78	85	73	85	74	68	82	84	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-224.079283836385173	-222.617201751866304	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.954994362475825	0	1	3	4	2	4	2	3	3	6	6	4	7	5	5	6	7	7	7	6	6	7	6	9	7	8	6	4	8	9	8	6	6	9	8	8	9	7	9	9	11	9	11	9	7	8	7	11	10	11	10	10	10	8	9	9	11	11	12	12	12	13	12	12	14	12	13	14	14	13	13	13	13	16	13	14	15	14	16	16	18	15	19	16	17	20	19	19	0	1	1	5	2	5	1	1	2	28	8	2	14	3	8	28	4	15	10	12	9	11	4	31	16	33	4	5	47	20	32	28	6	17	20	21	22	4	18	21	24	33	44	18	4	22	21	37	40	36	54	22	46	14	16	45	24	39	52	53	56	48	43	53	61	41	17	73	43	51	57	41	64	62	55	71	62	57	71	76	84	70	84	78	68	88	85	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
10500	-225.400864319365866	-223.938782234846997	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964002709796007	0	1	2	4	2	4	2	4	4	6	7	4	7	5	6	6	6	6	5	7	7	6	7	9	5	8	5	4	7	9	7	9	7	10	7	9	9	7	11	9	11	8	11	8	9	6	9	9	9	10	7	11	9	9	10	12	11	11	12	13	13	11	12	10	12	12	13	11	13	13	14	14	14	16	11	13	15	13	17	16	17	17	18	16	17	17	18	20	0	1	2	7	1	3	2	3	3	12	28	7	9	5	6	19	12	6	8	17	19	28	6	29	4	12	4	7	16	29	14	16	4	30	25	35	35	25	54	11	40	46	47	46	31	27	17	51	29	26	19	49	17	31	32	75	48	26	36	43	52	44	64	24	55	21	58	37	57	75	66	63	59	76	49	23	69	52	80	60	73	84	82	72	77	77	74	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
11000	-215.270369991827067	-213.808287907308198	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986724452728420	0	1	2	3	2	4	2	4	4	6	6	4	6	5	4	6	7	7	6	6	6	5	7	9	4	7	6	6	5	9	8	8	6	10	8	9	7	7	10	9	8	9	11	9	8	9	7	10	10	10	9	12	11	10	10	12	11	12	14	13	12	11	12	11	14	11	13	13	13	12	13	13	13	15	12	12	15	14	16	16	17	17	18	15	17	16	19	19	0	1	1	3	1	3	1	7	4	6	12	3	4	3	5	22	28	25	15	4	9	12	16	47	5	25	14	12	2	45	10	27	15	36	27	22	13	33	42	11	10	26	30	38	17	33	14	41	32	18	10	57	41	37	32	50	30	66	67	43	50	32	44	48	52	24	55	46	51	34	66	76	62	65	57	39	60	44	78	84	80	72	81	58	77	78	81	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-235.189146477121540	-233.727064392602671	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.891560267849446	0	1	2	3	1	4	2	5	3	7	4	4	7	4	4	5	7	7	6	5	6	6	6	8	7	7	6	5	8	10	8	9	6	9	8	8	10	7	11	8	10	9	10	8	10	9	9	11	8	11	9	11	9	10	11	12	12	11	12	12	13	13	11	11	13	13	13	14	13	13	14	11	13	15	14	12	16	15	16	17	18	17	18	16	17	20	19	19	0	1	1	7	1	7	5	12	5	28	9	9	16	3	4	3	19	16	12	6	9	12	4	17	22	20	15	4	27	46	33	38	15	13	33	19	33	23	54	27	19	18	27	33	49	17	31	47	27	24	17	35	24	24	31	29	34	34	53	31	50	76	34	35	64	37	48	50	55	44	76	36	72	62	63	52	78	67	67	84	79	74	85	71	67	80	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
12000	-208.388624182376844	-206.926542097857975	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963773770953175	-1	1	2	4	2	2	3	5	4	6	5	3	4	4	6	5	8	6	7	7	7	5	6	9	5	8	6	6	7	9	9	8	6	9	8	8	9	7	10	9	10	10	12	7	9	9	9	10	9	11	7	10	10	11	11	11	11	10	13	14	12	13	11	10	15	12	14	13	13	12	13	14	12	16	13	14	15	14	17	16	18	18	18	17	17	20	19	20	0	1	2	3	1	2	2	6	12	13	13	3	12	6	11	12	44	4	25	22	33	13	16	33	3	11	3	9	8	44	26	10	16	27	29	51	20	14	35	51	17	47	58	33	35	51	17	37	51	35	18	26	38	37	41	26	64	40	70	57	41	53	36	23	71	64	66	54	61	48	52	70	50	62	66	56	71	75	77	67	74	80	79	77	80	79	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-264.835927711009845	-263.373845626490947	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.935584175101250	-1	1	3	2	3	3	3	4	4	6	6	5	7	4	5	7	7	7	6	5	5	5	6	8	7	6	6	5	8	9	9	8	7	10	9	7	10	8	9	10	11	10	11	8	8	8	9	9	10	11	9	8	11	10	11	10	11	11	13	12	12	12	11	11	14	13	13	13	14	13	13	14	13	15	13	13	16	13	15	16	16	17	18	15	17	20	17	21	0	1	2	2	2	4	2	3	6	14	6	2	20	5	14	8	3	4	22	9	3	5	3	17	21	15	20	8	13	36	26	23	3	45	27	27	16	26	16	30	48	21	45	26	22	36	46	18	24	48	25	10	35	24	47	32	32	18	35	30	54	58	38	36	67	56	37	64	55	57	42	39	64	66	57	47	75	60	71	76	73	77	76	75	80	85	74	83	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
13000	-228.806216875203660	-227.344134790684791	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.933872975561381	-1	1	2	4	3	2	0	4	4	6	6	4	6	5	4	6	8	6	7	6	6	6	6	8	4	6	5	6	6	10	8	6	7	10	8	8	9	7	10	10	10	9	11	8	9	8	8	9	9	11	8	10	10	10	9	11	11	12	13	14	11	12	12	10	14	12	12	13	13	13	14	14	13	15	13	11	15	14	16	16	17	17	17	15	16	19	19	17	0	1	2	2	3	7	1	2	7	9	3	3	25	8	6	12	10	9	26	4	25	8	9	11	6	12	8	8	6	24	18	5	32	16	23	20	46	28	28	42	37	22	30	29	33	18	10	36	22	36	29	31	33	28	17	55	30	30	52	57	46	40	30	35	76	40	31	57	61	30	67	53	52	73	43	37	68	49	74	71	77	79	78	53	74	82	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1
13500	-204.136539078169619	-202.674456993650750	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996819950927817	-1	1	1	3	2	3	2	5	3	5	6	4	5	4	6	5	7	7	6	5	3	6	7	7	7	6	5	5	7	10	8	8	8	10	8	8	8	7	11	9	10	8	11	8	9	9	7	10	9	10	9	11	10	11	11	11	11	10	12	13	11	13	12	11	15	11	13	13	13	13	13	12	12	15	14	13	15	11	17	16	17	17	19	14	18	19	19	20	0	1	1	2	1	3	3	12	3	5	7	9	4	7	12	4	19	28	4	6	2	14	12	20	15	6	12	21	27	38	22	26	20	33	47	18	18	8	40	32	49	26	51	18	37	33	26	17	25	22	44	46	47	34	51	35	40	31	30	56	46	56	30	53	71	34	78	57	66	61	48	50	48	70	63	54	69	50	80	70	80	70	79	59	62	81	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-230.878241684948307	-229.416159600429438	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.954929764459145	0	1	2	2	3	1	2	4	3	7	7	5	6	5	4	5	7	6	5	6	6	7	6	7	5	8	7	6	7	10	8	9	7	8	6	8	9	8	9	9	10	10	12	8	9	8	8	10	8	11	9	12	9	10	11	12	10	11	13	13	12	13	12	10	13	11	14	13	13	14	12	14	14	15	14	14	15	15	18	17	19	17	17	17	18	19	18	20	0	1	2	1	4	1	1	9	2	23	28	8	2	9	3	3	16	15	4	25	5	13	15	28	9	16	18	8	16	36	12	16	14	17	8	23	27	8	17	10	51	31	41	24	44	24	27	39	35	57	34	54	17	29	54	64	46	39	63	64	41	58	66	36	50	37	55	64	63	41	58	43	52	56	71	30	59	60	80	77	80	43	70	68	77	84	68	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1
14500	-234.391594185861891	-232.929512101343022	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.939126647858322	-1	1	3	4	3	3	2	5	3	6	6	4	6	3	6	5	7	7	5	4	7	6	6	9	7	7	6	6	8	9	8	8	7	9	7	8	10	6	11	10	10	9	12	8	8	8	9	9	10	10	8	12	11	10	11	12	11	11	13	11	11	13	12	12	14	12	14	13	13	13	13	12	14	15	13	14	16	14	17	18	19	17	16	16	18	17	20	19	0	1	2	2	7	7	2	5	7	16	8	6	14	2	16	5	23	9	5	2	4	12	20	26	12	6	19	20	21	26	22	27	23	28	5	28	42	16	34	33	29	27	37	28	13	25	25	22	36	34	13	49	48	15	49	40	26	45	43	42	42	40	45	48	56	53	40	39	60	43	66	50	58	70	63	52	65	31	77	83	77	59	76	74	83	67	79	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
