step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
24000	-505.914812043603717	-504.306156885330495	-1.608655158273200	0.000096614329658	0.000022832850406	0.236329853834287	0.515728520178749	0	1	2	1	2	2	2	4	1	3	3	4	3	3	3	3	2	3	4	4	4	4	4	4	4	4	5	5	4	4	4	5	4	5	8	5	5	5	5	6	5	7	7	6	6	7	6	6	6	6	7	5	8	6	7	8	7	5	8	8	8	7	8	7	6	7	9	8	8	8	9	8	8	9	10	9	11	9	7	10	9	10	12	10	10	11	11	13	10	10	11	12	14	12	12	13	15	14	13	16	16	16	16	17	18	17	18	0	1	4	1	2	2	2	15	1	3	3	5	6	7	3	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	20	22	23	25	26	52	29	18	34	38	58	26	30	33	20	37	39	26	46	52	24	58	58	26	57	47	49	52	40	40	52	65	20	28	32	50	58	47	79	46	52	34	32	72	65	79	72	46	67	47	79	66	35	53	61	20	85	75	90	91	42	66	77	83	53	97	97	87	83	102	101	98	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	1	3	2	1	2	1	2	1	1	1	2	3	2	1	1	2	2	2	2	1	1	1	3	1	2	2	3	1	1	2	3	3	3	1	1	3	1	3	1	3	3	2	3	4	1	3	1	2	3	1	4	4	3	2	3	1	1	2	4	1	1	3	2
24500	-522.011965896172683	-520.478516515563228	-1.533449380609485	0.000093264097287	0.000025494860592	0.273362004599367	0.596502335897121	0	1	2	1	2	2	2	4	3	3	3	5	3	3	3	3	2	3	4	4	4	2	4	4	3	4	5	5	3	5	5	5	5	5	8	4	5	5	5	6	5	5	7	6	6	6	6	6	6	6	7	5	8	6	7	8	7	5	6	8	8	7	7	7	6	7	9	8	8	8	11	7	8	8	9	9	10	9	7	10	10	10	12	10	10	9	11	13	11	11	11	10	13	12	13	13	14	15	15	16	16	16	16	17	18	17	18	0	1	2	1	2	2	2	15	4	3	3	5	6	7	3	4	4	6	11	11	11	2	13	14	6	14	16	16	17	10	14	18	18	20	21	22	23	25	14	52	29	18	20	38	58	26	30	42	20	37	39	26	65	52	24	51	58	26	39	72	49	54	40	46	52	65	34	27	32	37	57	47	79	54	66	34	69	47	65	73	30	63	34	78	73	66	76	53	61	67	85	75	43	85	33	82	95	35	96	97	97	89	76	102	101	102	101	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	1	2	1	1	1	2	3	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	4	2	3	2	2	1	1	1	2	2	2	3	1	2	2	3	4	1	2	2	1	2	2	2	1	1	6	2	6	1	1	4	2	2	1	4	4	1	2	1	2
25000	-490.208257039046998	-488.549037931314103	-1.659219107732877	0.000098561370347	0.000021381798122	0.216938928985676	0.629051406634491	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	6	5	7	7	6	6	7	6	6	6	6	7	5	8	6	7	8	7	5	8	7	8	7	8	6	6	7	9	8	8	8	11	6	8	8	10	9	11	9	7	10	10	10	12	10	10	11	11	10	10	11	11	9	13	11	13	11	14	15	14	16	15	15	16	15	17	17	18	0	1	2	1	2	2	2	3	1	3	3	7	6	7	3	9	9	13	11	11	11	5	13	13	13	14	16	16	17	3	7	18	18	20	34	22	23	25	26	52	29	18	34	25	58	26	30	33	34	37	39	26	65	52	24	58	58	26	26	30	49	31	40	52	52	65	43	27	32	50	59	30	79	40	66	43	69	30	65	79	47	63	89	78	73	82	34	66	61	89	85	46	35	85	69	82	95	83	96	97	97	67	83	87	101	98	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	2	1	3	2	2	1	2	1	1	1	2	3	2	2	1	1	1	1	2	2	3	3	1	3	2	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	3	2	2	1	3	3	2	2	2	3
25500	-469.643828525489937	-467.829134128433168	-1.814694397056750	0.000083829456126	0.000014517461376	0.173178522761999	0.672014122119717	-1	1	1	0	2	2	2	2	2	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	5	5	7	5	5	5	5	6	5	6	7	6	6	7	6	6	6	6	7	5	8	6	7	8	7	5	8	7	8	6	8	7	6	7	6	6	8	8	10	8	8	9	10	8	11	9	7	10	10	10	12	10	9	11	11	12	11	11	11	12	14	12	13	14	14	15	15	16	15	13	16	16	18	17	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	34	22	23	25	26	52	29	18	34	25	58	26	30	33	34	37	39	26	66	52	24	45	45	26	46	47	49	52	40	52	52	65	20	27	18	50	45	60	79	54	66	20	32	72	65	73	47	66	89	78	73	66	61	82	61	61	85	66	102	85	69	88	95	93	96	97	97	43	102	98	101	98	101	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	4	1	1	2	2	2	4	1	1	2	3	3	1	1	1	2	2	2	3	2	2	4	1	2	2	1	1	1	1	2	1	3	2	1	2	1	2
26000	-515.459526648232554	-513.957344600795636	-1.502182047436961	0.000086796762252	0.000025443241683	0.293135838514008	0.655653361438980	0	1	1	1	2	2	2	2	3	3	3	4	3	3	3	3	2	3	4	4	4	4	3	4	4	4	5	5	4	4	5	5	5	5	7	5	5	5	5	6	5	7	7	6	6	7	5	6	6	6	7	5	8	6	6	8	7	5	8	8	8	7	7	7	6	7	9	7	8	7	10	8	8	9	10	9	8	9	7	10	9	9	12	10	9	11	9	13	11	11	11	12	13	11	12	14	13	15	14	16	16	15	16	17	17	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	4	4	6	11	11	11	5	6	13	9	14	9	16	9	10	4	18	18	20	34	22	23	25	26	52	29	18	20	38	58	26	30	33	34	25	39	26	66	52	24	57	45	26	46	47	49	39	52	40	52	65	34	9	33	37	45	47	79	63	66	34	32	60	65	65	47	66	67	78	73	66	43	75	67	20	85	82	89	85	32	82	95	93	75	97	97	90	93	102	100	98	105	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	4	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	3	2	3	2	1	2	2	2	2	1	1	4	3	2	1	1	1	2	2	2	1	4	2	1	1	2	3	4	1	2	3	2	3	2	3	2	1	2	1
26500	-534.429526949898445	-532.828219605870117	-1.601307344028329	0.000092345826284	0.000022112831676	0.239456752578862	0.589372833483252	-1	1	1	0	2	2	2	2	1	3	3	4	3	3	3	3	3	3	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	6	5	6	7	6	6	7	6	6	6	6	7	5	8	6	7	7	7	5	8	8	8	7	8	7	6	7	9	8	7	8	8	8	8	8	9	9	11	9	7	10	9	9	12	9	10	11	11	13	11	11	11	12	13	12	13	14	14	14	12	16	15	16	16	17	18	17	18	0	1	1	1	2	2	2	3	4	3	4	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	20	22	23	25	14	52	29	18	11	38	58	26	10	33	34	37	39	26	62	52	24	45	45	26	51	47	49	39	40	54	52	65	20	27	33	50	45	47	79	46	66	20	69	60	65	73	72	66	89	72	79	62	67	66	67	49	85	82	76	79	32	75	77	89	63	97	95	93	93	103	95	98	101	1	2	2	1	1	1	1	1	1	2	3	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	3	2	2	2	1	2	1	1	2	3	3	1	1	2	1	2	1	1	2	1	2	2	2	3	1	2	3	3	4	3	3	3	2	2	2	2	3	1	2	3	2
27000	-534.643731841027943	-533.116268999906197	-1.527462841121799	0.000085595873805	0.000023701231150	0.276896888789892	0.551195231602392	-1	0	1	1	2	1	2	4	2	3	2	4	3	3	3	3	3	4	4	3	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	5	5	7	6	6	6	7	6	6	6	4	7	6	8	6	6	8	6	4	8	7	7	7	8	7	6	7	8	8	8	8	10	8	8	9	9	8	11	9	7	10	9	10	12	10	9	10	10	10	10	11	11	9	14	12	13	14	15	15	15	16	14	15	16	17	18	17	16	0	1	1	1	2	2	3	15	3	1	3	5	6	2	1	9	9	6	20	11	11	5	13	13	13	14	16	16	17	10	26	18	18	20	20	22	6	25	26	26	29	33	34	37	58	58	30	33	20	13	39	40	65	40	24	45	58	14	46	47	49	40	52	52	40	65	20	28	18	37	56	60	79	54	66	21	42	47	65	73	60	66	35	47	79	53	76	75	61	89	85	62	83	80	77	82	77	83	82	97	95	93	93	103	107	93	101	1	1	2	1	2	1	1	1	1	4	1	2	2	2	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	2	3	3	1	2	1	1	2	2	3	2	2	1	2	1	2	2	3	2	2	2	1	3	1	2	1	1	2	2	3	2	2	5	1	1	1	2	1	2	3	2
27500	-479.423147508501017	-477.838430371800200	-1.584717136700845	0.000093187865004	0.000023004093552	0.246857179854876	0.688936195346185	0	1	1	1	2	2	2	4	2	3	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	7	5	5	5	5	5	5	7	7	5	5	6	6	6	6	4	7	6	8	6	7	8	7	7	8	8	8	7	8	7	6	7	6	8	7	8	8	8	8	8	10	9	8	9	7	9	10	9	12	10	9	11	11	13	11	11	11	12	14	11	13	14	14	13	15	16	15	16	16	17	17	17	17	0	1	1	1	2	2	2	15	4	3	3	5	6	7	3	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	21	67	22	50	25	26	26	29	18	34	25	26	26	30	18	34	13	26	40	65	40	24	45	45	45	57	30	49	40	40	52	40	65	34	28	32	55	57	47	79	62	65	35	42	72	65	73	60	66	67	60	73	75	76	75	35	43	85	86	89	79	42	82	95	89	75	97	97	93	98	103	101	102	101	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	3	2	2	2	1	2	2	2	2	1	1	1	1	3	2	1	1	2	1	1	3	2	1	1	1	1	1	2	3	2	1	1	2	2	2	3	2	1	2	3	4	2	1	1	5	2	1	2	2	1	2	1	2
28000	-503.283849679449474	-501.432453761191994	-1.851395918257486	0.000107192927852	0.000017707382888	0.165191708473170	0.633237900845051	0	1	1	1	2	2	2	2	2	3	2	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	4	7	5	5	5	5	5	5	7	6	5	5	6	6	6	6	4	7	6	8	6	7	8	6	7	8	8	8	6	8	7	6	7	8	8	7	8	11	7	8	8	9	9	11	9	7	10	7	10	12	10	9	10	11	13	8	10	11	12	13	12	13	14	14	15	15	16	16	15	16	17	18	17	17	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	11	11	22	50	25	26	26	29	32	20	25	26	26	30	33	20	13	39	40	65	40	23	58	45	45	46	72	20	40	46	26	40	65	10	28	32	37	82	47	79	54	66	61	32	60	65	73	30	66	76	78	73	75	49	82	43	49	85	75	87	85	32	82	95	93	92	97	95	93	102	98	101	98	101	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	4	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	2	1	4	1	1	3	1	1	3	2	2	3	1	1	1	1	2	1	3	1	1	2	1	2	2	1	1	1	2	2	2	4	2	1	2	3	3	4	1	2	3	1	2	2	1	2	2	2	1
28500	-492.626964025096868	-491.060607733945631	-1.566356291151234	0.000095988012531	0.000024540138825	0.255658370020287	0.645232920876282	0	1	1	1	2	2	2	2	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	4	4	5	5	5	5	5	7	5	5	5	5	5	5	6	7	6	6	6	6	6	6	4	7	6	7	6	7	7	7	5	8	8	8	7	8	7	6	7	9	7	8	7	10	8	8	9	9	9	10	9	7	10	10	10	12	10	9	11	8	12	11	11	11	12	13	12	13	13	15	14	15	16	16	16	16	15	18	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	34	22	50	25	26	26	29	33	20	25	58	26	30	18	20	13	39	40	65	40	24	58	58	26	51	47	43	40	52	40	40	65	43	28	18	50	45	30	79	54	66	34	32	60	65	73	72	66	49	60	73	75	35	66	67	67	85	82	83	85	69	82	95	90	53	97	95	104	93	83	101	98	101	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	3	2	2	2	1	2	2	2	5	1	1	2	2	2	3	2	1	1	1	3	2	2	2	1	1	2	4	2	1	3	5	1	2	1	2	3	2	2	2
29000	-486.194238795942454	-484.431435628053634	-1.762803167888838	0.000096023435729	0.000017837571792	0.185762690706701	0.615619521964769	0	1	1	1	2	2	2	2	2	2	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	5	5	6	7	6	6	6	6	6	6	4	7	6	8	6	6	8	7	5	8	7	8	7	8	7	6	7	7	8	8	7	11	8	8	7	10	9	10	9	7	10	10	10	12	9	10	11	9	13	11	10	11	12	14	12	11	14	13	14	14	15	16	16	16	17	18	17	17	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	11	43	22	50	25	26	26	29	32	34	25	58	26	30	33	20	13	39	40	66	40	24	57	58	26	46	47	67	40	52	46	40	65	21	28	32	37	59	60	79	54	66	19	32	72	65	73	47	66	87	30	79	82	35	75	76	43	85	86	87	85	69	82	95	89	75	97	97	98	98	103	107	83	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	2	2	1	1	1	3	2	3	1	1	2	2	2	3	3	3	1	1	2	2	2	1	1	3	2	2	3	2	2	3	1	3	1	2	1	1	4	1
29500	-510.560164737046762	-509.143735263859753	-1.416429473186990	0.000096280318989	0.000036159525555	0.375565078459314	0.657032448829454	0	1	1	1	2	2	2	2	2	3	2	4	3	3	3	3	3	4	4	4	3	4	4	4	4	4	5	5	4	5	4	5	5	5	7	5	5	5	5	5	5	7	6	6	6	7	6	6	6	6	7	6	8	6	5	8	7	5	7	8	8	7	7	7	6	7	9	8	8	7	10	8	8	9	10	9	9	9	7	9	8	10	11	10	10	11	11	13	9	11	11	12	13	12	12	13	13	15	14	15	16	15	16	17	18	17	16	0	1	1	1	2	2	2	3	4	1	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	19	20	22	23	25	26	26	29	18	19	38	58	26	30	33	20	37	39	40	65	40	24	45	45	26	40	47	49	52	40	40	40	65	43	27	32	50	56	47	79	62	63	34	32	47	65	73	30	66	34	47	80	75	76	86	61	61	85	86	89	85	42	63	95	83	66	97	97	93	98	98	107	102	100	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	3	1	2	2	1	1	3	2	3	2	1	1	2	2	4	2	1	1	2	1	1	3	1	1	4	1	2	5	1	3	2	2	2	1	1	2	2	2	1
30000	-505.340714006785959	-503.923983986018925	-1.416730020767029	0.000095316216070	0.000035757188725	0.375142763733320	0.697879098937786	-1	0	0	1	2	2	1	2	2	3	1	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	3	5	5	5	5	5	6	7	6	6	6	6	6	6	6	7	6	8	6	7	7	7	5	8	8	6	7	8	7	6	7	9	7	8	8	9	7	8	9	10	9	11	8	7	9	10	10	12	10	10	11	11	13	11	9	11	12	14	12	12	14	14	13	15	16	16	15	16	17	17	17	18	0	1	1	3	2	2	2	3	4	3	3	6	6	5	8	5	5	6	11	11	11	36	13	6	13	8	16	16	17	10	14	18	18	20	11	5	25	25	26	26	29	33	49	24	58	26	10	33	20	37	39	40	65	40	50	45	58	26	45	72	34	52	40	46	40	65	34	28	18	50	45	47	79	52	66	34	69	47	65	73	60	66	89	47	80	82	76	75	76	49	85	82	98	85	69	82	69	83	82	97	97	93	93	103	100	102	105	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	2	3	1	1	1	1	3	2	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	2	2	1	3	2	2	1	2	1	1	2	1
30500	-524.473670656831700	-522.952639201625402	-1.521031455206254	0.000096473312299	0.000027091478134	0.280818368193991	0.675714658782318	0	1	1	1	2	2	2	2	1	3	2	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	5	5	8	5	5	5	5	5	5	7	7	6	6	6	6	6	6	6	7	6	8	6	6	8	7	5	8	8	8	7	8	7	6	7	9	7	8	8	11	7	8	8	10	9	11	9	7	10	9	10	11	10	10	11	11	13	11	11	11	12	14	12	11	12	15	15	15	16	14	16	16	17	17	17	16	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	11	11	2	13	13	13	14	16	16	17	3	14	18	18	20	34	22	23	25	26	26	17	18	34	25	58	26	30	33	21	37	39	40	66	40	24	57	58	26	51	72	20	40	40	52	40	65	35	27	32	37	39	47	79	54	66	11	18	60	65	79	72	53	67	78	73	82	61	71	49	67	79	66	87	91	32	82	77	67	82	97	77	93	93	98	107	103	101	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	1	1	2	3	2	5	1	1	1	2	3	7	1	1	3	2	1	2	1	2	1	2	1	3	2	3	4	3	1	4	2	1	2	3	1	2	1	2	1	1	1	2
31000	-478.486276599939458	-476.963550915858548	-1.522725684080909	0.000090762869292	0.000025392947969	0.279772424197148	0.732458256046191	0	1	1	1	2	2	2	2	2	2	2	3	3	3	3	3	2	3	4	4	4	3	4	4	4	4	5	5	4	5	5	5	5	5	7	5	5	5	5	5	4	7	7	6	6	6	6	6	6	6	7	6	8	6	7	7	7	5	5	8	8	7	8	7	6	7	9	7	7	8	11	7	8	8	10	9	11	9	7	9	9	10	11	10	10	11	11	13	11	10	11	12	14	11	13	13	15	15	15	16	16	16	16	17	18	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	4	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	21	34	22	23	25	26	26	17	18	34	25	58	26	30	18	21	37	39	40	65	40	24	46	45	26	26	72	43	52	52	52	40	65	35	16	18	37	56	47	79	54	66	43	32	60	65	79	72	66	67	78	80	82	67	63	67	67	85	75	76	85	69	86	95	93	96	97	97	98	98	98	101	102	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	3	3	3	1	1	1	3	2	6	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	3	1	4	1	2	1	2	1	1	1	1	2	2	1	2
31500	-479.005399396536518	-477.515829471196298	-1.489569925340193	0.000091181025739	0.000027551887752	0.302166898528662	0.725313078891454	0	1	1	1	2	2	2	4	2	3	2	4	3	3	3	3	3	3	4	4	4	4	4	4	4	4	5	5	4	5	5	4	5	3	8	5	5	5	5	5	5	6	6	6	6	7	6	6	5	6	7	6	8	6	5	7	7	5	8	8	7	7	8	7	6	7	9	7	8	8	11	7	8	9	10	9	11	9	7	9	10	10	12	10	10	11	11	13	11	9	11	12	13	12	13	14	14	13	13	15	16	14	16	16	18	17	18	0	1	1	1	2	2	2	3	4	3	3	14	6	7	3	9	9	6	11	34	11	5	13	13	13	14	16	16	17	10	14	18	18	11	34	22	23	25	26	26	29	18	20	38	58	26	30	33	34	37	39	40	65	40	24	45	58	26	46	72	20	52	52	52	40	65	20	28	42	37	57	47	79	63	62	35	42	72	65	79	72	66	35	78	80	75	90	75	67	43	85	86	87	91	77	82	77	87	82	95	97	98	98	67	101	103	101	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	3	2	1	1	2	2	3	1	1	1	1	3	2	3	1	1	2	1	2	3	2	1	1	1	1	1	2	3	2	1	2
