step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-263.801946522762933	-272.852789903214273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996979248873425	-2	-1	1	4	5	2	2	4	4	4	6	4	0	4	6	5	7	4	8	6	14	6	6	6	8	6	3	12	6	7	7	3	5	3	3	5	7	6	6	11	1	8	8	6	10	7	9	11	8	9	5	14	11	10	11	10	9	12	10	8	8	11	12	12	10	13	10	10	10	16	12	9	13	12	11	12	16	14	11	14	12	13	11	12	0	1	2	32	32	2	2	7	35	32	9	7	1	13	8	35	36	7	8	9	45	9	14	27	20	16	6	45	9	22	51	6	32	3	6	6	9	36	8	43	1	51	11	35	61	44	19	24	15	30	12	79	56	12	42	22	60	65	11	17	31	67	67	57	19	20	17	5	49	82	62	46	48	50	65	45	80	63	68	63	65	83	29	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-241.983548978390701	-251.034392358842041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991525973178675	-2	0	0	2	5	2	2	3	3	4	7	6	4	4	7	4	6	4	7	7	12	5	6	5	7	6	5	8	6	8	6	2	4	8	8	7	6	8	8	12	8	9	6	9	9	8	9	9	10	8	10	15	10	11	10	11	10	10	8	11	10	11	13	12	14	11	11	11	9	14	11	10	13	12	12	13	15	17	13	14	13	15	15	15	0	1	1	3	3	2	1	3	7	6	13	14	4	9	22	9	18	9	27	14	67	8	5	2	5	10	10	24	6	43	27	2	7	29	29	9	14	23	5	71	11	41	16	41	39	31	23	32	41	37	38	65	34	48	30	36	48	41	29	59	45	50	53	58	57	5	53	69	8	74	61	20	61	62	61	67	54	65	40	68	53	53	62	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-257.231444147028640	-266.282287527479980	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995824811716695	-1	1	1	3	4	0	2	4	5	4	7	5	4	5	0	3	8	3	7	7	12	5	6	0	8	4	5	11	7	8	6	4	8	8	5	7	6	7	7	12	9	7	7	8	10	6	7	8	8	10	10	15	5	10	9	10	9	8	9	7	11	12	12	11	14	10	9	11	10	13	14	10	10	12	11	12	13	16	11	12	13	15	14	14	0	1	1	2	3	1	2	15	4	3	27	32	6	4	1	6	26	15	22	46	28	8	10	1	46	7	13	39	53	27	16	7	39	23	18	53	12	22	35	41	44	23	46	31	17	27	31	27	20	41	9	80	18	47	48	57	30	31	60	35	67	73	54	34	79	49	43	9	44	79	70	17	44	50	11	61	43	70	38	31	40	79	76	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-247.326553325369787	-256.377396705821127	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977836651668559	-1	0	1	3	5	2	2	4	4	4	4	6	4	5	5	5	7	4	5	7	14	6	3	5	7	3	6	9	6	7	7	6	7	8	7	8	8	8	9	11	8	10	7	9	9	7	8	11	8	9	11	15	9	12	9	9	9	13	9	13	8	11	11	12	13	12	10	10	11	14	12	10	12	12	13	10	11	13	13	15	13	13	13	14	0	1	1	1	8	2	2	26	23	1	6	6	7	3	7	23	32	3	6	14	73	9	6	8	16	1	11	12	8	19	12	6	8	16	32	20	32	32	8	67	5	34	9	25	30	23	17	59	9	10	67	79	36	67	61	49	30	74	33	42	22	43	28	45	77	57	45	36	50	51	45	46	72	76	77	44	42	51	72	64	77	41	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-250.387649690929891	-259.438493071381231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965009976950674	-2	0	0	2	4	2	2	1	4	5	5	6	3	4	5	2	6	5	6	8	12	6	7	6	7	6	5	12	6	8	6	4	7	7	5	8	8	8	6	12	6	7	7	8	10	4	11	10	8	11	11	14	9	9	11	11	7	12	9	13	11	12	12	12	9	11	9	11	9	16	16	11	15	9	9	13	14	14	13	13	12	16	16	16	0	1	1	2	4	8	1	2	4	6	5	32	8	8	6	3	9	32	32	17	25	5	41	13	26	13	4	45	11	12	6	13	10	9	9	26	15	26	5	55	46	27	18	42	75	13	38	54	26	75	22	76	29	39	42	75	27	56	29	58	75	53	53	54	37	65	6	59	36	28	72	69	62	15	43	64	28	23	47	33	45	80	78	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-248.585925174123531	-257.636768554574871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988436329640601	-1	1	1	2	5	0	3	3	2	4	6	6	3	3	7	5	7	3	6	6	12	6	7	6	8	5	4	11	5	8	6	5	6	4	8	7	8	3	8	11	9	9	7	8	10	7	11	9	9	9	11	12	8	8	11	11	9	13	10	9	11	11	10	12	8	12	9	11	6	15	17	9	14	8	13	12	15	16	11	14	13	15	15	17	0	1	1	3	10	1	4	4	3	38	9	27	4	3	11	3	29	4	14	18	36	29	29	32	31	8	8	45	18	46	27	13	10	13	23	26	20	2	20	48	65	35	11	12	22	38	65	46	14	53	63	41	14	33	43	59	46	68	54	54	30	63	30	30	24	41	17	54	14	58	21	65	76	13	28	51	80	70	42	64	56	59	41	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-243.750859436478464	-252.801702816929804	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994309604915618	-1	0	0	2	4	2	3	4	5	3	7	5	2	5	3	5	6	5	8	5	10	4	6	6	8	6	2	12	4	7	7	5	7	8	6	7	6	7	8	10	7	7	2	9	9	6	11	9	7	7	10	14	11	11	10	9	11	12	9	12	11	13	12	13	12	12	9	11	6	16	17	11	14	12	12	14	15	14	12	15	13	15	15	15	0	1	1	3	43	2	6	27	27	43	46	4	2	10	3	15	18	13	24	13	44	2	43	8	23	15	2	44	43	37	32	15	32	14	27	5	15	35	46	48	8	32	2	42	37	7	36	41	35	14	25	64	21	12	39	36	39	25	31	40	41	19	44	53	72	41	50	50	12	78	83	56	21	68	54	40	28	55	53	64	21	62	28	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-273.027828119685068	-282.078671500136409	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999707784997351	-2	1	-1	2	5	1	0	3	4	2	6	6	3	4	0	4	8	5	8	6	13	4	6	4	6	4	6	5	7	7	4	6	8	6	7	8	7	8	8	10	7	10	7	8	9	8	11	10	8	10	4	12	9	10	11	12	11	12	7	11	10	12	9	12	13	10	10	11	10	11	17	10	13	10	12	13	15	9	13	14	14	15	16	14	0	15	1	15	31	3	3	6	2	7	24	24	7	8	1	15	25	22	11	3	54	2	26	8	8	10	16	26	27	51	7	8	43	26	20	34	22	37	30	33	11	17	24	8	25	20	36	43	20	32	6	50	12	35	23	44	54	43	24	33	30	37	12	57	64	5	27	72	39	37	42	46	63	34	50	52	81	6	53	47	64	73	52	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-258.641538290083247	-267.692381670534587	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998189714120628	-1	0	1	3	4	2	2	3	4	4	7	1	2	5	6	4	7	3	8	5	14	5	3	5	7	6	6	12	5	7	6	6	5	7	8	5	8	6	6	10	8	8	7	9	10	7	11	10	7	10	9	14	9	12	10	10	10	13	10	7	10	11	9	10	14	13	9	11	9	17	14	12	12	12	13	13	14	17	10	12	14	16	16	17	0	1	1	12	8	12	12	7	18	12	8	1	2	18	3	6	9	6	29	13	53	18	12	5	14	4	16	44	18	14	20	13	23	39	32	23	39	5	18	26	60	33	36	15	37	14	45	15	12	37	41	73	27	32	41	24	51	69	19	38	42	43	26	11	76	17	37	67	43	81	68	48	11	59	36	59	47	59	63	57	66	81	46	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-239.347984154822882	-248.398827535274222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998130455501462	-1	1	0	4	3	2	2	3	5	4	6	5	4	4	5	4	7	4	7	6	11	4	7	3	5	4	6	9	5	7	6	6	8	6	8	7	7	8	8	11	8	10	7	6	8	7	8	9	10	8	9	12	11	11	10	11	6	11	6	12	10	13	10	13	14	10	11	11	9	17	16	11	12	13	12	13	16	17	10	13	11	16	13	15	0	1	1	24	2	3	3	7	5	1	25	26	8	5	3	8	16	3	15	16	69	6	20	3	8	6	10	50	8	11	24	26	34	15	27	25	25	10	32	51	30	38	44	18	26	27	34	30	37	24	36	55	35	63	51	66	6	31	18	48	51	54	45	40	64	35	27	61	36	82	76	17	56	73	79	61	65	77	38	54	19	84	60	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-256.395037930101864	-265.445881310553204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986622451766133	-1	1	1	3	5	2	3	4	5	2	5	3	1	5	6	5	6	1	8	6	14	6	6	5	7	4	5	9	6	4	4	4	8	7	8	3	7	6	8	10	9	10	8	8	9	7	11	7	7	9	10	13	9	5	10	12	5	12	7	11	10	10	9	13	12	11	10	10	11	17	13	10	15	11	9	12	14	16	12	13	13	15	12	14	0	1	1	2	31	1	6	18	4	18	4	13	1	2	8	26	54	1	15	5	56	12	24	10	5	10	7	49	36	7	2	4	20	54	37	10	27	16	22	34	46	44	22	22	23	14	59	30	20	44	11	25	31	4	45	68	4	40	5	72	17	41	37	66	47	34	75	14	49	84	50	41	61	25	34	42	76	64	62	65	66	80	62	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-258.380530199845055	-267.431373580296395	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989045663788120	-1	1	0	4	4	2	3	3	4	3	5	5	3	1	3	4	6	4	7	6	14	6	4	4	7	6	5	10	6	8	7	5	6	7	8	5	5	7	9	5	8	8	5	8	9	7	9	9	8	10	8	9	9	11	9	11	11	11	10	10	12	13	12	12	11	12	11	12	10	15	15	11	13	11	13	10	15	14	12	13	14	11	12	15	0	3	1	7	13	1	3	3	8	14	23	15	1	1	6	6	43	6	29	4	65	32	6	8	7	40	18	34	11	31	17	16	27	16	24	10	2	32	7	18	17	4	8	33	38	15	30	22	33	25	33	31	22	20	31	44	55	35	44	55	57	83	67	22	59	74	69	41	46	73	47	53	79	35	52	47	66	67	56	63	72	46	50	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-253.204661923388699	-262.255505303840039	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984335113077072	-1	0	0	3	4	0	2	3	2	1	4	6	4	4	7	5	7	5	7	8	11	3	2	6	8	5	5	10	7	8	6	5	8	8	6	7	8	6	8	11	8	6	7	8	8	8	6	11	8	11	11	13	9	10	10	12	11	12	9	12	12	13	11	11	14	8	11	11	9	15	17	10	12	12	9	14	11	15	12	14	10	15	14	15	0	1	1	6	23	1	2	9	10	3	22	22	7	22	16	22	16	23	12	36	49	10	1	6	29	4	13	34	12	12	26	22	42	17	32	12	38	13	24	66	36	32	7	42	43	18	16	46	35	44	20	50	49	27	46	81	26	4	36	63	59	40	8	69	67	42	46	30	34	80	79	25	67	81	15	79	41	65	40	61	44	74	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-235.555690706207940	-244.606534086659281	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999762875785535	-1	0	1	3	4	2	3	4	3	4	5	4	1	4	3	5	6	5	5	7	14	5	6	4	7	5	6	12	6	7	7	6	5	6	8	8	6	5	7	10	9	10	8	7	8	6	11	6	9	10	11	15	9	11	7	12	11	13	9	11	11	13	12	9	13	7	11	10	7	17	17	11	13	12	9	14	16	16	10	12	13	16	12	15	0	1	2	13	15	3	3	13	3	4	5	7	2	4	6	8	10	12	5	27	74	4	12	4	11	6	14	60	18	29	33	18	12	22	46	30	9	12	27	45	39	25	46	22	20	24	43	24	30	41	50	73	46	59	18	68	50	56	48	64	41	72	57	27	57	19	35	43	16	78	65	43	67	67	69	62	62	58	75	66	54	21	22	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-261.753185213610664	-270.804028594062004	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999840440635089	0	1	1	4	5	1	3	2	4	3	5	5	3	2	6	5	8	5	8	5	14	5	4	5	7	5	3	11	6	4	6	6	7	6	7	8	7	4	8	4	9	9	7	9	10	8	8	9	6	6	8	13	11	8	8	10	11	12	9	12	11	9	12	12	10	12	11	9	7	16	15	12	14	12	12	12	16	17	8	14	14	13	15	15	0	1	1	6	8	1	3	2	27	2	10	30	6	3	24	7	11	6	31	3	28	2	13	7	26	2	2	39	23	10	30	5	15	22	34	15	4	8	35	10	26	38	29	32	69	5	49	31	5	40	18	41	65	37	34	44	50	42	29	57	30	51	65	53	19	37	19	54	15	60	74	57	76	67	68	79	21	73	4	53	58	43	76	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-250.773953308730768	-259.824796689182108	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992723814454810	-1	0	1	3	4	2	3	3	5	3	7	6	1	4	6	4	6	4	5	8	14	5	6	6	8	3	6	11	6	7	4	6	7	5	7	5	5	4	5	12	8	10	6	8	7	8	9	10	9	8	11	14	11	7	10	9	11	10	7	10	9	12	11	13	14	12	11	8	9	12	13	10	14	12	11	13	15	16	12	12	13	15	13	16	0	1	1	13	4	1	13	3	8	13	27	7	1	26	22	26	22	26	16	7	51	14	31	38	5	6	5	33	10	27	7	9	17	31	43	5	7	7	7	54	43	54	36	34	37	17	41	47	54	29	68	66	72	34	20	3	47	69	10	36	25	63	42	69	76	45	50	17	12	57	49	68	83	67	61	79	83	52	51	47	79	83	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-267.341801647565319	-276.392645028016659	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993489184382882	-1	0	0	4	5	1	2	3	2	2	4	5	2	4	3	4	8	5	8	7	11	5	7	5	6	5	6	8	7	8	6	7	7	7	7	6	7	7	8	10	8	10	7	9	3	6	11	8	8	9	9	12	6	11	11	10	10	10	10	11	11	13	9	12	13	8	11	8	11	12	9	6	10	13	13	14	13	16	13	12	13	16	14	15	0	1	1	6	4	3	1	6	2	3	8	6	6	7	13	15	20	15	32	12	35	4	24	11	26	16	11	20	13	31	16	4	25	22	36	13	12	24	23	39	27	24	18	28	2	24	17	23	26	19	38	43	11	19	35	68	29	30	28	20	48	58	66	23	47	18	58	18	66	17	11	14	49	70	40	69	51	62	80	63	61	84	80	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-252.831435926477582	-261.882279306928922	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998180073377253	-1	1	1	3	4	2	3	4	5	5	7	6	4	5	7	3	4	1	8	5	14	5	4	2	5	6	6	8	5	8	5	7	4	7	7	6	7	8	8	11	8	9	7	6	9	6	11	10	9	11	11	11	10	10	10	11	10	12	7	10	12	12	12	13	9	13	9	12	10	10	15	12	13	11	13	14	15	14	11	14	9	15	13	13	0	1	1	24	24	2	1	4	16	23	20	10	18	16	33	2	6	1	22	33	75	7	24	2	5	16	17	27	8	9	16	12	18	25	14	7	33	31	14	53	15	34	33	8	31	33	69	44	20	59	42	67	81	41	12	27	44	40	12	65	79	54	52	54	28	62	37	54	15	30	48	38	41	38	51	47	21	68	69	79	14	40	40	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-248.743414843091273	-257.794258223542613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995114254038145	-1	0	1	3	5	1	2	2	3	3	3	5	4	4	5	5	8	4	7	6	14	2	4	6	7	4	5	12	5	6	6	6	7	6	4	7	8	8	8	10	8	8	8	7	9	8	11	9	9	9	8	15	9	10	10	10	8	11	9	12	11	13	13	10	13	11	9	11	10	15	7	12	14	12	12	10	14	12	12	9	13	14	15	16	0	1	2	6	22	2	2	2	3	6	8	11	7	22	22	4	71	10	22	29	36	2	4	23	14	3	7	48	18	26	15	14	29	9	10	4	36	16	25	42	31	34	33	7	33	44	53	44	19	39	24	73	51	19	36	80	23	64	71	66	40	56	61	19	56	50	33	45	41	47	31	46	79	31	67	17	78	55	40	46	49	62	65	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-258.260972378459542	-267.311815758910882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982547638311176	-2	0	1	4	2	2	2	3	4	5	6	6	3	4	3	5	7	3	2	6	13	5	6	4	8	6	6	10	7	6	6	3	7	8	7	8	7	7	9	12	9	9	8	8	10	8	11	10	9	10	11	15	10	11	10	11	10	12	9	11	11	10	12	11	12	9	10	12	10	14	10	11	10	11	7	14	15	16	10	9	14	14	15	11	0	1	1	18	3	2	2	19	15	8	4	13	2	7	5	5	4	5	2	22	40	32	24	3	20	14	8	27	12	9	10	6	27	7	27	14	16	16	44	45	37	34	33	30	27	12	48	39	11	12	66	80	44	45	27	57	26	64	19	69	53	29	43	39	54	17	4	62	44	69	27	43	34	79	11	28	60	21	38	75	72	58	50	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-270.926013703476485	-279.976857083927825	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979332855847445	-4	0	0	1	4	1	2	3	4	4	6	5	3	3	2	5	8	4	7	7	14	1	-2	6	7	6	5	9	4	8	5	6	7	8	4	0	8	6	5	12	5	9	2	9	5	5	11	11	9	11	10	14	9	11	11	8	11	13	8	12	11	10	12	13	11	11	10	12	10	18	15	11	14	12	9	13	14	12	11	11	10	16	15	17	0	1	23	23	7	36	22	7	43	2	9	18	43	6	2	35	6	7	35	43	66	23	1	16	35	39	10	17	22	31	5	9	31	26	7	23	26	12	43	55	10	31	3	56	13	18	49	5	17	51	34	58	30	44	20	8	34	66	32	57	34	44	81	40	30	53	49	50	56	84	58	35	51	81	33	68	58	17	56	51	26	50	72	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
