step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24000	-577.638685127378494	-584.494173078337894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641864713340892	1	3	5	7	9	11	12	14	16	16	18	20	19	20	21	21	21	20	23	23	23	23	24	26	27	25	27	25	28	26	28	32	29	29	31	31	31	30	33	32	32	33	33	33	33	33	31	33	32	34	33	35	38	36	36	34	34	36	35	36	35	36	38	38	37	37	36	37	38	38	37	37	37	39	35	39	39	39	40	40	39	40	42	40	42	40	42	41	41	42	43	42	41	41	44	44	42	44	43	44	45	45	46	46	46	0	1	2	2	4	5	0	2	8	8	9	10	10	11	14	0	0	13	15	11	17	16	18	21	28	20	0	21	25	28	0	47	30	28	38	26	33	31	47	20	33	37	35	47	37	37	26	37	37	41	38	39	39	46	47	41	38	42	46	39	49	40	55	48	49	61	57	39	54	56	61	42	40	64	42	42	62	65	53	69	65	61	77	69	76	58	65	53	81	82	82	69	76	62	86	88	84	89	93	99	93	97	93	101	102	1	1	2	2	1	1	1	5	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	4	2	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	2	2	1	2	1	1	3	2	2	1	3	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	2	2	1	1
24500	-609.169917387018018	-616.025405337977418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637311503219974	0	3	6	8	10	12	12	12	14	17	18	19	21	20	21	20	22	20	23	22	23	24	24	25	26	26	27	25	28	27	29	30	29	30	31	33	31	30	33	29	30	33	33	33	33	33	32	34	33	35	32	35	37	35	35	35	34	37	36	36	36	38	36	36	38	39	37	35	37	38	37	36	37	38	37	38	38	39	41	41	40	40	42	38	43	41	43	41	42	43	42	39	39	42	42	43	41	45	43	44	45	45	45	46	47	0	1	2	3	4	4	0	5	4	6	9	10	11	11	11	0	0	12	15	11	17	16	18	21	28	20	0	21	25	28	0	40	30	28	38	32	33	31	47	20	33	37	35	26	37	37	40	37	37	41	38	39	68	46	36	41	35	42	49	36	37	47	55	37	72	56	38	40	54	41	49	42	55	48	72	72	68	65	68	69	75	75	77	54	93	93	78	53	75	75	81	69	58	77	93	88	54	81	93	99	86	97	86	101	102	1	2	1	1	2	2	1	1	3	3	3	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	4	1	1	2	4	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	3	4	1	2	1	2	4	3	2	4	2	2	2	2	1	1	1	1	2	2	1	2	2	3	2	1	2	2	3	2	1	2	1	2	1	1	4	3	2	1	2	2	2	1	1
25000	-581.327817466654096	-588.183305417613497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643355670758839	1	5	4	8	9	13	12	15	16	17	20	20	20	18	19	21	21	22	21	22	23	24	25	25	25	27	28	26	27	28	28	30	30	29	31	32	32	30	33	31	32	33	33	34	34	33	32	34	34	34	34	35	37	35	35	36	34	37	36	36	33	37	37	35	37	39	36	36	37	38	37	36	38	38	38	39	39	38	41	40	39	37	43	40	42	40	42	41	40	42	41	41	42	42	43	43	43	44	45	44	45	45	46	47	47	0	1	1	2	3	3	0	6	8	6	15	10	10	6	10	0	0	12	15	15	17	16	18	21	21	20	0	25	25	29	0	26	30	28	38	20	33	31	26	32	33	37	38	26	37	37	40	37	61	37	38	39	68	46	36	50	35	42	45	44	41	68	36	48	61	50	51	39	54	50	61	42	63	64	82	58	62	61	53	37	82	49	62	54	58	72	65	53	49	81	89	54	76	77	86	53	80	91	93	93	86	97	93	101	102	1	2	1	1	2	4	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	5	1	2	3	1	1	1	3	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	2	2	1	2	1	2	1	4	2	3	1	1	3	2	2	2	2	2	3	1	1	4	1	2	2	2	2	1	2	1	3	1	2	1	1
25500	-552.114632516824713	-558.970120467784113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672208830030961	0	2	6	8	10	13	12	14	16	16	19	20	21	18	21	21	21	22	22	22	23	24	25	25	27	26	27	26	28	28	26	32	29	30	29	33	30	31	33	31	33	32	33	34	33	33	32	35	35	34	33	34	37	35	35	35	35	36	36	37	37	37	37	37	38	38	37	34	38	38	37	37	36	38	39	38	39	39	41	41	39	37	42	40	43	41	43	41	41	41	42	42	42	43	43	43	43	44	44	44	45	45	46	46	46	0	1	2	3	4	4	0	5	8	8	8	10	10	8	11	0	0	10	15	11	17	16	18	21	28	20	0	21	25	28	0	20	30	28	31	47	33	35	40	26	37	37	38	40	37	37	40	45	45	41	35	39	68	46	40	50	43	42	46	44	49	68	55	48	48	50	35	39	54	56	49	42	36	64	82	42	53	58	53	69	82	49	88	69	58	65	89	68	82	81	89	69	86	77	93	53	92	89	93	86	86	97	101	100	102	1	1	2	1	1	3	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	6	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	1	2	1	2	2	2	2	1	1	2	4	2	2	2	2	1	1	2	1	2	1	3	1	1	2	1	2	1	1	1	1
26000	-622.942514796883074	-629.798002747842474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573931141338919	-1	5	4	8	10	13	11	14	16	16	20	21	21	18	21	21	22	22	22	23	24	24	26	25	26	26	27	26	28	27	28	31	29	30	30	31	31	32	33	32	33	32	33	34	34	33	32	34	33	34	34	35	37	35	35	35	34	36	35	36	36	37	37	36	35	39	37	36	38	36	37	36	38	39	39	39	38	39	40	40	39	37	41	40	42	41	42	41	41	43	42	41	42	43	43	42	41	43	42	44	45	46	45	46	47	0	3	1	2	3	5	0	5	4	8	8	10	6	9	11	0	0	10	9	19	17	16	18	21	21	20	0	21	25	28	0	20	30	28	31	26	30	35	36	26	37	37	35	32	42	37	20	37	37	37	31	39	68	46	44	37	35	42	46	52	49	68	55	48	49	70	57	39	59	41	46	42	63	64	82	58	68	65	68	69	82	65	77	46	58	78	49	53	82	75	89	69	58	68	86	88	80	75	76	93	100	69	99	100	102	1	1	1	1	3	1	1	3	4	1	3	2	5	1	1	1	1	3	3	1	1	2	3	1	1	2	1	1	2	1	1	4	1	3	1	2	3	2	2	2	1	1	2	2	1	1	3	2	1	2	3	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	3	2	1	2	2	2	1	2	2	1	2	2	2	5	3	1	3	2	2	2	1	2	3	5	1	1	1	3	2	1	1	4	2	1	1
26500	-543.132962409225001	-549.988450360184402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749154834597592	0	4	5	8	10	12	11	14	16	17	18	20	20	20	22	20	22	22	21	22	23	25	25	26	26	26	27	25	27	27	27	31	30	30	30	30	32	32	32	31	32	33	33	33	33	32	32	35	34	34	34	35	36	36	35	34	35	36	34	34	37	37	37	37	38	40	37	38	39	37	38	37	38	39	39	39	38	40	40	38	40	41	40	40	40	41	42	41	42	42	43	40	40	42	43	43	43	43	44	43	44	45	45	46	47	0	1	2	3	4	5	0	6	6	9	9	10	10	11	19	0	0	13	11	11	17	16	18	21	28	20	0	21	25	28	0	26	28	28	31	26	33	35	36	36	33	33	35	26	33	33	40	45	37	41	38	39	39	59	32	41	38	42	33	44	49	53	55	48	61	70	51	62	80	56	61	42	63	64	65	70	62	65	68	54	75	37	77	80	76	93	65	68	75	81	81	46	61	77	86	88	69	89	86	82	86	97	86	99	102	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	3	1	2	1	1	2	1	2	1	2	1	2	1	1
27000	-595.286356002562911	-602.141843953522311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655094486012821	1	3	5	8	10	12	12	14	16	16	19	20	19	18	21	20	21	22	22	20	23	24	25	25	27	27	27	25	28	27	27	30	30	30	29	33	32	31	34	31	32	33	32	33	34	32	32	34	34	33	34	35	37	35	34	34	34	35	37	36	36	35	35	36	37	38	35	38	37	38	37	36	37	39	39	39	38	39	40	40	38	40	42	41	40	41	41	41	42	41	43	42	39	43	43	43	43	45	43	45	43	46	46	46	47	0	1	2	1	3	5	0	5	6	4	8	10	8	10	8	0	0	12	11	11	17	16	18	21	28	15	0	21	25	28	0	20	30	29	31	47	33	35	36	26	33	37	35	40	37	33	32	37	46	41	35	39	62	46	47	50	35	42	37	36	37	39	55	33	61	50	35	53	58	56	49	42	63	64	81	42	62	65	68	69	65	75	77	69	59	93	61	53	81	81	82	69	72	77	86	88	59	89	86	101	86	97	99	86	102	1	1	1	5	2	1	1	2	2	4	2	3	3	1	4	1	1	1	1	1	1	3	2	1	1	3	1	1	1	1	1	4	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	3	1	2	1	1	2	1	2	3	1	1	2	3	2	2	2	1	2	1	2	1	2	1	1	3	2	2	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	3	1
27500	-568.601215769292935	-575.456703720252335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655480171179032	0	3	5	8	10	13	12	15	16	17	18	20	19	19	21	21	22	23	22	22	24	24	26	26	26	27	27	25	27	27	28	30	30	29	30	32	31	32	31	30	33	33	34	34	33	33	33	35	34	35	34	34	36	35	34	36	33	35	37	36	36	35	37	38	37	37	37	37	39	38	37	37	38	37	39	39	39	40	41	39	38	40	41	39	42	41	41	40	41	41	42	42	40	43	43	42	43	44	44	44	45	45	46	46	46	0	1	2	3	4	5	0	5	6	8	6	13	10	11	11	0	0	12	15	11	17	16	18	28	28	15	0	21	25	25	0	20	30	28	31	39	33	35	26	20	37	37	38	40	37	37	36	37	37	41	38	39	39	46	32	41	35	37	58	39	45	39	40	74	49	50	38	62	54	50	58	42	63	48	81	42	62	65	68	54	61	81	77	54	72	72	75	68	81	82	89	80	76	83	86	88	69	81	93	86	99	69	93	100	102	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	1	1	1	3	1	2	1	1	1	1	2	4	1	1	2	2	1	1	1	1	1	1	2	2	3	1	2	2	2	3	1	3	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	3	2	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	3	2	1	1
28000	-605.569636625351677	-612.425124576311077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584760517527927	0	3	5	6	10	11	13	14	15	16	20	19	20	19	21	20	21	21	22	23	24	24	24	25	26	27	27	26	28	27	27	31	28	30	30	32	30	32	33	31	32	33	33	33	34	31	33	34	34	34	34	34	36	36	34	35	35	36	36	36	35	37	37	38	39	40	38	38	38	37	37	36	37	37	37	38	38	40	40	41	39	40	42	40	42	42	40	40	42	41	42	42	41	40	42	44	42	44	44	43	46	45	46	45	47	0	1	2	2	3	4	0	5	4	8	14	10	9	8	14	0	0	12	15	19	17	16	18	21	21	15	0	21	28	21	0	20	30	28	31	32	33	31	26	20	37	37	35	40	37	37	36	37	37	41	38	36	52	46	36	50	51	42	45	36	42	39	55	48	61	65	57	53	58	56	49	42	55	48	61	42	53	61	53	54	75	75	77	69	58	78	61	62	75	81	87	69	87	77	58	88	80	71	93	86	93	97	93	86	102	1	1	1	3	2	2	1	1	5	1	1	2	3	2	1	1	1	1	1	1	2	2	2	1	2	3	1	1	1	2	1	4	1	2	2	1	1	2	3	3	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	3	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2	3	1	2	2	1	3	1	3	2	2	1	1	2	1	2	3	2	1	3	2	1	3	2	2	1	1
28500	-581.678390806779134	-588.533878757738535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713368244593356	0	3	4	7	10	13	13	14	16	16	18	20	18	20	20	22	22	23	23	22	23	25	26	25	26	26	28	27	28	28	29	31	29	29	31	30	32	30	33	31	32	33	34	34	34	33	32	34	35	35	34	35	36	35	35	36	33	36	36	35	34	37	36	35	39	39	35	38	37	37	37	37	37	39	38	38	39	40	40	40	38	39	42	40	43	42	42	41	41	43	42	42	40	41	42	43	42	44	43	43	45	45	46	45	46	0	1	2	3	4	5	0	5	6	6	9	13	10	11	11	0	0	13	15	15	17	16	18	21	21	20	0	25	25	28	0	20	30	28	38	26	33	31	36	36	33	37	35	32	37	37	40	41	61	48	31	32	52	46	47	41	35	42	54	44	37	53	60	37	76	70	38	53	54	50	49	42	32	64	41	42	62	65	53	69	61	81	77	37	86	93	65	53	82	82	89	69	72	62	58	68	84	81	95	74	100	97	93	93	102	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	1	4	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	3	2	3	2	1	1	2	1	2	1	2	3	1	2	1	2	1	2	1	2	1	2	3	2	1	3	1	1	1	1	3	1	1
29000	-558.806245391110792	-565.661733342070193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649565362787481	0	4	6	8	11	10	12	14	14	16	17	20	20	19	19	21	22	22	23	22	24	25	26	24	26	26	26	27	27	28	27	32	29	30	31	33	31	30	33	30	32	32	34	33	33	32	32	34	34	35	33	35	36	34	35	34	34	36	36	37	36	36	38	36	38	39	37	37	38	38	37	37	36	38	37	37	38	40	40	40	40	40	43	39	41	41	43	41	42	42	42	41	42	41	43	44	43	44	44	44	45	45	46	46	46	0	1	2	3	4	4	0	6	5	8	8	10	10	11	11	0	0	13	15	15	17	16	18	17	21	20	0	25	25	28	0	20	29	30	38	47	33	31	40	26	37	37	35	40	37	37	40	41	46	56	35	39	39	46	47	41	38	42	46	40	49	32	73	48	61	50	38	53	58	50	49	42	32	64	58	42	62	65	68	54	75	75	62	54	76	58	78	68	75	81	75	69	86	62	76	53	92	89	85	93	100	97	95	99	102	1	3	1	1	2	1	1	2	2	1	2	2	3	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	5	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	2	3	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	3	1	1	2	3	2	1	3	3	3	2	2	2	2	1	2	2	1	2	2	4	1	1	2	1	1	1	2	1	1
29500	-584.137149041232533	-590.992636992191933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605570466366777	1	4	6	8	10	13	12	13	16	17	18	20	20	19	20	21	19	23	23	23	23	25	24	25	25	27	27	26	28	27	28	32	29	30	30	30	31	29	34	32	33	33	32	34	33	32	33	33	35	35	34	36	35	35	36	34	35	37	37	36	36	37	38	36	38	38	38	38	37	38	36	37	34	38	37	40	38	39	40	41	40	40	41	41	43	42	42	41	41	40	42	41	40	42	44	43	42	43	43	44	45	45	46	47	47	0	1	2	3	4	5	0	4	8	6	8	10	10	11	11	0	0	12	15	11	17	16	12	21	21	20	0	25	25	28	0	36	30	28	38	19	33	31	26	26	37	37	35	47	37	37	32	37	37	56	38	39	39	46	40	41	35	42	46	40	37	53	55	48	49	50	57	53	54	56	49	42	36	64	49	42	39	65	52	69	75	75	77	69	72	58	78	68	75	75	82	69	61	77	72	88	92	82	86	86	86	97	99	86	102	1	1	1	2	1	1	1	3	1	2	2	2	2	1	1	1	1	2	2	1	3	2	2	1	1	3	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	2	2	2	2	2	2	4	3	2	2	2	1	1	2	3	2	5	2	1	2	1	1	2	2	2	3	1
30000	-597.083291754392576	-603.938779705351976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638932406033795	0	2	4	8	10	12	12	14	16	17	17	20	19	18	20	22	21	23	22	23	24	24	25	26	25	26	27	26	27	27	27	31	29	30	31	30	31	29	32	31	33	32	33	31	33	32	32	35	34	34	32	35	36	35	35	35	35	36	36	37	35	38	37	37	38	39	38	37	39	37	38	36	37	38	37	39	38	40	40	41	40	41	42	40	41	41	42	41	41	42	42	41	42	42	42	43	42	44	45	43	45	44	47	46	45	0	1	2	3	4	5	0	5	6	8	5	10	8	11	8	0	0	12	15	11	17	16	13	21	21	19	0	25	25	28	0	19	30	28	38	15	33	31	26	26	37	33	38	20	30	37	44	45	33	45	38	36	39	42	40	41	35	42	49	47	41	53	55	48	61	50	43	52	54	56	58	49	55	64	61	72	53	65	53	69	75	75	77	54	76	76	65	53	65	75	81	54	86	77	72	79	84	90	93	93	100	92	99	100	102	1	1	1	2	1	1	1	2	2	1	4	3	2	1	2	1	1	1	1	3	2	2	3	1	1	2	1	1	2	1	1	4	2	2	1	5	2	1	3	3	1	2	2	3	3	1	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	3	2	1	3	2	1	1	1	1	2	2	1	2	2	1	2	2	2	2	1	1	3	2	1	2	1	3	1	2	3	2	1	1	2	1	2	1	2	1	1
30500	-589.918911183347518	-596.774399134306918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568377585465115	1	4	5	8	10	12	12	13	14	17	18	21	20	19	21	22	21	22	22	22	23	25	25	25	25	26	25	26	28	28	28	31	30	31	31	30	30	30	34	32	32	32	33	33	34	31	30	33	35	34	32	33	36	35	35	35	35	35	35	36	36	35	38	37	38	38	37	37	37	38	38	37	37	39	38	39	38	39	39	39	39	40	42	41	42	40	42	41	42	42	42	41	40	41	43	43	42	45	43	43	45	46	47	46	47	0	1	2	2	4	5	0	5	6	8	8	13	8	11	14	0	0	13	11	11	17	16	13	21	21	19	0	25	28	28	0	26	29	28	38	26	30	31	32	47	37	37	38	36	37	37	26	46	48	41	38	26	52	46	52	41	35	42	37	36	49	39	55	48	49	50	38	53	59	56	49	42	26	64	45	49	62	65	53	69	75	81	77	69	58	72	78	53	81	82	75	69	58	77	93	79	92	89	86	93	100	92	86	93	102	1	1	1	2	1	1	1	2	1	2	3	1	2	1	1	1	1	1	3	2	1	2	3	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	3	2	1	2	1	1	1	1	3	1	2	1	1	2	2	3	2	1	1	1	2	1	3	4	1	1	2	2	2	5	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	1	3	2	3	2	1	2	1	1	2	1	2	2	2	2	1
31000	-600.585570423856097	-607.441058374815498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563501086614351	-1	3	5	8	10	12	13	14	16	16	18	19	19	19	22	20	21	22	22	21	24	24	25	25	25	26	28	26	28	27	27	32	30	31	31	32	32	29	33	29	32	33	33	33	34	33	32	35	34	34	32	34	36	35	35	35	34	36	36	36	37	37	36	38	38	39	36	37	36	37	37	36	37	36	37	39	38	40	41	40	38	41	41	39	43	42	43	41	41	41	43	40	41	43	43	43	42	44	44	45	43	45	46	45	47	0	1	2	2	3	4	0	6	6	8	8	10	10	11	11	0	0	10	11	11	17	16	12	21	17	20	0	25	25	25	0	20	30	28	38	40	33	31	40	26	30	33	38	20	41	37	40	41	42	41	38	47	52	46	44	50	38	45	46	47	49	32	55	74	61	50	35	53	42	56	49	37	63	42	37	58	53	61	68	69	75	81	77	69	76	93	61	68	75	81	89	69	58	77	76	79	92	78	86	101	86	97	86	86	102	1	1	1	2	2	2	1	1	2	1	3	1	2	1	1	1	1	3	2	2	1	2	2	1	2	3	1	1	2	2	1	5	2	2	2	2	2	1	2	2	3	2	2	5	1	1	2	2	1	1	2	1	2	1	1	1	3	1	1	1	2	2	1	1	1	2	3	1	2	1	1	2	1	2	3	2	1	2	2	2	1	2	1	1	2	1	3	2	2	2	1	2	3	2	2	1	1	2	2	1	1	2	2	1	1
31500	-584.055183471225973	-590.910671422185374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588870850709858	0	4	4	8	11	12	12	15	16	16	19	19	20	20	21	21	21	22	22	22	23	24	26	26	25	26	27	26	26	27	27	32	29	30	30	30	31	28	33	31	33	32	33	33	33	33	33	33	34	34	31	35	36	36	36	36	35	34	36	36	36	38	36	37	38	39	37	37	38	38	37	36	37	37	37	40	39	40	40	41	40	40	43	41	43	41	43	40	41	42	42	41	40	43	44	42	43	44	43	44	45	45	45	45	46	0	1	1	3	4	5	0	6	6	8	8	10	10	11	11	0	0	13	15	11	17	16	18	25	21	20	0	25	25	29	0	20	30	28	38	19	33	31	26	26	37	34	35	40	37	37	40	37	37	46	38	39	39	46	40	50	35	41	58	47	49	68	36	48	49	50	43	53	54	56	49	42	63	48	58	72	62	65	68	69	75	75	77	69	76	58	78	68	75	81	81	54	72	77	82	68	80	90	93	93	100	97	86	93	102	1	2	2	2	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	7	1	2	2	4	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	3	2	2	3	2	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	3	2	2	2	2	2	1	2	1	1	1	2	2	1
32000	-597.034037738013467	-603.889525688972867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644092306498939	0	4	6	8	11	10	13	14	16	16	19	20	19	20	20	18	20	23	22	23	24	24	26	25	26	27	28	25	27	26	28	31	28	30	31	32	31	31	34	30	32	32	33	33	33	32	30	34	34	34	34	35	37	36	35	36	35	37	36	34	36	37	36	36	38	40	37	36	38	36	38	37	37	39	37	39	38	38	40	40	39	40	41	40	42	39	40	42	42	43	43	41	42	43	43	43	41	45	44	44	46	45	45	46	46	0	1	2	3	6	4	0	6	5	8	5	10	10	11	8	0	0	12	14	15	17	16	18	21	28	19	0	21	25	28	0	20	30	28	31	20	33	31	40	20	37	34	35	32	37	37	20	41	45	41	35	39	68	46	36	50	38	42	46	32	49	39	32	48	61	56	35	39	54	50	61	42	63	64	61	42	68	45	53	48	75	75	77	59	76	72	65	53	82	81	81	59	86	77	76	88	54	82	86	93	93	97	86	99	102	1	1	1	1	1	1	1	2	3	1	6	3	2	1	3	1	1	2	1	1	2	3	2	1	1	3	1	1	1	1	1	3	1	3	2	4	1	2	2	4	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	3	2	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	3	1	3	2	3	2	1	2	3	1	1	1	2	1	2	2	4	2	2	2	1	2	2	2	1	1	1	2	1	1
