"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"023033deb1","zuper",90,0.651685393258427,0.632162921348315,1.07256944444444,NA,1,1,0.0104810123399806
