step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
10000	-604.278487934621694	-602.309108591046652	-1.969379343575012	0.000278893156095	0.000040016972259	0.143484956100381	0.490277269777437	0	1	3	2	9	6	7	8	7	8	10	10	10	13	12	14	11	12	14	12	14	14	16	12	14	14	13	15	14	14	15	14	15	16	16	17	18	18	18	17	14	18	15	18	17	18	18	16	16	18	19	18	18	20	21	21	19	20	20	20	19	20	20	22	22	20	22	22	21	23	21	22	21	21	24	24	24	23	24	26	0	1	1	1	6	2	3	7	3	6	8	10	10	8	9	18	5	17	27	13	11	9	33	13	17	12	5	41	18	9	13	14	32	32	11	43	26	16	23	30	20	40	7	17	30	25	32	14	25	9	26	45	33	47	45	58	50	40	14	19	37	14	28	27	38	50	7	60	14	41	21	14	62	38	20	72	70	74	64	70	1	1	2	1	2	3	2	1	2	1	1	2	1	2	3	2	2	1	1	2	2	3	1	1	2	2	2	1	1	3	2	1	1	1	3	1	2	3	1	2	1	1	3	4	2	2	3	1	1	5	3	1	2	1	2	1	1	2	4	3	1	3	2	5	1	1	5	1	4	5	4	4	1	1	5	1	1	1	1	1
10500	-537.004744283551418	-534.927383809664661	-2.077360473886776	0.000225894513946	0.000028823434915	0.127596878789334	0.574700871061348	0	1	3	2	8	5	9	7	7	9	9	11	10	10	12	13	9	13	14	13	14	15	16	13	14	14	13	13	15	15	15	14	15	16	17	17	15	17	18	16	16	18	16	18	17	16	18	16	17	18	18	18	17	22	18	21	19	21	18	20	21	19	20	22	21	21	23	22	21	22	21	21	22	20	24	23	23	23	24	26	0	1	1	2	6	3	9	6	6	9	8	10	17	8	10	13	9	7	17	12	14	8	19	7	5	18	15	12	28	28	27	7	25	7	11	18	27	24	23	26	28	33	32	49	37	32	10	22	15	18	20	46	22	44	34	44	33	51	26	46	25	35	38	50	30	62	47	37	31	23	62	62	63	18	69	58	71	63	35	68	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	4	1	3	3	1	1	1	1	1	1	3	1	3	4	2	1	2	2	1	2	2	1	1	1	2	4	1	2	2	2	2	1	2	1	1	2	1	2	2	2	1	2	2	3	1	2	4	2	3	1	1	2	4	1	1	1	1	2	2
11000	-518.300210690632071	-516.563823116003618	-1.736387574628448	0.000176208108691	0.000033982051675	0.192851804194982	0.653418995061779	0	2	3	2	8	6	9	8	7	9	10	12	10	11	11	14	11	12	15	13	14	14	15	13	14	15	14	15	13	16	15	14	14	16	16	17	15	17	18	17	18	18	17	19	16	17	18	17	17	20	20	18	18	22	20	20	18	21	19	18	20	20	19	22	22	20	23	22	21	22	22	21	22	21	24	22	24	24	24	25	0	1	1	1	3	3	5	6	3	9	8	7	9	8	10	24	10	13	9	7	12	11	25	10	24	12	24	24	14	31	17	12	14	17	14	29	24	20	23	33	28	20	26	41	37	30	24	35	45	38	52	34	26	56	29	34	19	38	33	24	39	35	38	40	20	48	56	45	56	47	66	66	58	63	40	58	62	74	62	68	1	1	1	1	2	1	1	1	3	1	1	2	2	2	2	1	1	1	3	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	3	1	1	1	2	4	2	2	2	1	2	1	1	1	1	3	1	2	2	2	1
11500	-544.342501804839685	-542.750861863831688	-1.591639941007947	0.000126631631983	0.000030861316121	0.243709376858593	0.587245420219266	-1	1	4	2	7	5	8	7	8	10	9	11	11	11	11	12	11	13	15	14	13	12	14	13	14	14	13	14	15	14	15	13	16	16	17	17	17	17	19	17	16	19	18	18	17	16	19	17	18	20	17	19	17	19	20	20	20	20	18	20	19	20	19	22	22	19	22	22	21	23	20	22	22	22	23	23	23	24	25	27	0	1	4	2	6	3	3	6	5	9	8	9	7	11	10	7	7	10	26	9	22	11	7	13	8	17	15	9	15	12	24	12	19	29	21	26	28	34	7	26	23	12	26	24	17	28	5	21	37	51	28	22	28	24	43	41	43	38	33	44	23	35	34	53	18	21	34	46	16	34	66	62	63	63	26	58	66	52	77	67	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1	1	4	2	1	1	1	1	1	2	1	2	1	6	1	1	3	2	2	3	2	6	2	1	2	2	2	2	3	1	2	1	2	1	1	2	1	1	2	4	4	3	2	3	3	1	1	1	1	5	2	2	2	2	2
12000	-526.446838475072013	-524.743973148555369	-1.702865326516684	0.000178924238807	0.000036256133679	0.202633997051758	0.532844042358934	0	1	3	2	9	7	9	8	7	10	9	11	10	12	11	13	12	11	15	14	14	15	16	13	15	15	14	13	13	15	16	12	14	16	16	18	17	17	18	17	16	18	18	16	16	18	19	17	17	19	18	17	17	21	21	19	17	19	21	20	20	21	21	20	23	20	23	23	20	23	22	23	22	21	24	24	23	24	25	27	0	1	2	2	3	3	9	6	3	7	3	9	11	6	6	17	13	7	33	28	14	14	18	13	32	9	7	7	7	27	29	11	29	27	14	7	30	25	41	33	22	25	33	17	28	29	23	35	26	38	38	26	33	12	44	17	19	51	61	44	18	35	38	43	29	48	49	49	16	47	62	62	34	58	19	73	66	50	77	42	1	1	1	1	4	2	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	3	2	1	2	4	2	2	2	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	5	2	4	1	1	1	2	5	2	2	1	6	2	4	4	4	2	1	1	3	1	4	1	2	3	2	4
12500	-560.716088802106015	-558.934036227877186	-1.782052574228785	0.000175508383842	0.000031749580652	0.180900649624867	0.506219261271404	1	2	3	2	7	6	9	7	7	9	9	10	10	12	12	14	11	12	14	12	13	14	15	14	14	13	14	14	15	13	14	13	15	15	16	16	18	17	19	17	17	18	17	17	16	18	18	18	17	19	20	17	17	21	20	19	19	19	20	19	20	22	21	21	23	20	22	24	21	21	22	22	22	21	25	22	23	24	24	27	0	1	1	1	6	3	5	6	3	6	8	7	5	8	13	9	10	7	32	10	5	11	7	10	18	7	15	17	25	13	13	7	26	9	21	26	45	34	44	33	28	52	34	7	22	45	28	21	30	38	38	12	19	60	57	9	7	7	36	24	52	14	28	53	50	48	46	46	44	58	66	66	51	51	59	52	21	74	41	44	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	4	1	2	1	1	2	2	4	2	1	2	1	1	1	2	2	2	1	4	1	2	1	1	1	1	1	1	2	3	1	1	3	2	2	1	2	3	2	1	1	5	5	4	2	3	1	5	4	1	2	1	2	2	2	1	1	1	1	1	2	3	4	2	3	5
13000	-545.032272165974291	-543.351082740775041	-1.681189425199292	0.000191818587298	0.000040184923120	0.209494417023898	0.592221329177852	-1	1	4	2	8	5	9	6	7	10	10	10	11	12	11	13	12	12	13	13	14	14	14	14	12	14	14	15	15	15	15	13	16	17	17	17	15	17	15	16	16	18	17	16	17	19	18	16	17	19	20	19	18	21	20	20	20	20	18	20	21	22	20	20	22	20	23	24	20	23	20	23	21	21	23	24	23	23	25	24	0	1	4	2	3	3	9	6	3	9	8	7	9	11	12	13	12	12	13	13	14	8	25	17	7	7	15	17	25	27	25	15	16	18	14	27	15	28	23	19	29	27	28	24	28	45	28	14	30	34	20	34	40	58	59	31	43	19	26	34	47	71	22	53	15	48	46	51	22	47	35	71	50	42	69	61	48	51	62	37	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	4	1	1	1	3	2	2	1	1	2	1	2	2	2	2	3	1	1	2	1	2	1	1	1	1	1	2	2	1	3	2	1	1	1	3	2	3	2	2	2	1	3	2	4	2	2	2	4	2	2	2	1	2	1	2	3	1	1	4
13500	-568.735573334548917	-566.875138941698538	-1.860434392850431	0.000219507220522	0.000035851390065	0.163326700504554	0.539860796244770	0	1	3	2	8	5	7	7	8	9	9	12	11	11	11	13	10	11	15	13	13	15	12	13	15	12	14	14	14	16	15	12	16	16	15	17	18	14	18	16	17	18	16	16	16	18	18	18	16	20	19	19	18	22	19	21	19	18	20	21	20	22	19	20	23	20	23	22	21	24	21	22	22	21	24	23	24	24	22	25	0	1	1	2	6	3	6	6	6	6	8	18	7	5	9	17	7	7	26	13	8	12	10	13	16	7	21	26	32	35	21	7	26	18	32	44	45	17	30	26	28	32	20	24	27	22	25	21	13	58	40	22	43	31	41	31	43	20	33	63	30	35	12	19	50	48	40	46	24	67	66	66	50	51	34	58	79	50	71	45	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	3	1	1	1	3	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	3	2	2	2	2	1	1	1	2	2	1	1	2	1	4	1	3	1	2	1	1	2	3	4	3	2	1	4	2	3	1	1	1	1	1	3	2	1	3	1	3
14000	-563.321745585044937	-561.497309523344143	-1.824436061700848	0.000162784545598	0.000027834661083	0.170990808622446	0.433190014570861	0	1	3	2	8	6	9	8	7	8	9	11	11	11	11	13	12	12	13	12	13	15	14	13	14	12	13	11	14	15	15	14	15	16	17	16	17	16	19	17	17	18	17	17	15	17	18	18	17	17	19	19	17	21	20	20	20	21	19	18	20	19	20	22	23	20	23	24	20	24	21	21	21	21	25	22	24	24	22	24	0	1	2	2	6	3	9	3	3	9	6	10	9	11	7	13	13	9	7	7	8	8	28	7	8	12	10	7	7	7	27	12	20	23	6	33	12	28	29	26	34	24	33	31	15	45	30	21	29	20	12	15	33	24	59	31	43	35	40	31	30	22	12	41	28	11	41	51	24	76	62	22	50	52	76	27	79	74	71	56	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	3	3	1	2	2	2	2	4	1	2	1	2	3	1	1	1	1	6	1	3	3	2	2	1	2	1	1	2	2	2	4	1	2	5	3	1	4	1	3	2	2	1	2	2	2	4	3	6	6	3	3	3	1	1	2	2	1	2	4	1	2	1	1
14500	-574.358898032970956	-572.500227105231033	-1.858670927739922	0.000236318943969	0.000038682477571	0.163687586449583	0.457652831412202	0	2	4	1	8	6	9	7	8	9	10	11	10	12	11	14	12	12	14	14	13	14	15	14	15	15	12	14	15	16	15	14	15	17	16	18	17	17	17	18	16	18	18	19	16	18	17	18	16	19	19	19	17	21	20	19	17	20	20	19	20	22	20	21	22	19	22	23	20	22	21	22	22	21	24	24	23	23	25	26	0	4	2	1	6	3	5	6	3	6	8	7	10	6	7	17	13	11	27	11	5	21	27	17	27	27	13	7	13	26	27	7	13	21	6	19	33	20	33	19	7	26	7	16	26	33	33	11	27	34	26	15	9	31	35	26	19	27	28	33	18	29	7	19	48	14	63	66	16	48	66	21	20	48	19	43	71	74	77	45	1	1	1	1	1	2	1	1	3	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1	1	2	2	3	6	2	1	2	2	2	2	2	5	2	1	2	1	4	2	2	2	4	3	3	2	2	1	4	2	1	4	3	5	4	1	4	1	2	3	3	1	4	4	2	4	2	1	1	1	5
15000	-575.737836763665996	-574.051078078150340	-1.686758685515705	0.000225253386013	0.000046782448417	0.207688102918412	0.507196728555544	0	3	3	2	8	6	9	8	7	9	10	12	10	12	12	13	11	12	14	14	13	14	16	12	14	15	13	14	14	14	15	15	15	14	17	17	18	17	18	17	16	18	17	16	16	18	19	16	16	17	17	18	17	20	20	21	18	20	19	20	20	20	20	21	21	21	23	24	19	24	21	22	22	21	24	23	24	22	22	26	0	1	1	1	6	3	6	6	3	9	3	7	8	11	9	15	13	17	27	12	3	5	34	13	7	13	17	11	5	27	13	25	7	18	48	29	45	28	12	19	28	33	19	24	25	30	23	22	27	32	11	43	33	44	51	51	28	41	43	69	39	29	34	50	50	11	13	37	31	33	35	11	52	50	43	58	79	29	62	66	1	1	2	1	1	2	1	2	2	1	3	2	1	1	2	1	1	1	1	1	6	3	1	1	2	3	1	1	2	1	2	1	3	1	1	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	4	1	1	2	2	2	2	2	1	1	2	3	3	2	2	6	6	3	2	4	1	6	2	4	2	2	1	5	1	2
15500	-532.953205239344811	-531.173645356461748	-1.779559882883059	0.000191818998492	0.000034818355709	0.181516721402376	0.607514767260778	-1	2	3	1	6	7	8	8	7	10	9	10	10	11	11	14	11	12	13	13	11	14	15	13	14	12	13	15	14	15	16	15	15	17	16	16	17	17	16	17	17	18	16	19	16	18	18	18	17	20	20	19	18	21	20	19	19	21	19	17	19	21	20	21	22	20	23	22	21	23	19	22	23	21	24	22	23	24	24	26	0	1	1	1	3	5	3	5	3	5	8	7	7	11	12	12	13	9	26	7	6	14	12	7	26	7	15	29	18	19	7	25	20	26	16	29	28	28	28	19	28	18	7	34	27	27	41	22	31	38	43	32	33	56	31	28	43	38	19	24	47	35	42	47	38	35	68	51	46	58	14	66	52	51	40	74	66	74	62	67	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	3	1	3	1	2	1	2	2	2	1	2	1	1	1	2	5	1	1	3	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	2	2	3	2	1	2	2	1	2	3	1	1	2	1	2	2	2	1	1	2	1	3	1	1	1	3	1	2	2	2	2
16000	-566.443250322225481	-564.681502303938032	-1.761748018287451	0.000200678387745	0.000037333470341	0.186036327878626	0.584767835629087	0	3	4	2	8	7	7	8	7	9	9	10	11	12	10	11	12	12	15	10	14	14	15	13	14	13	13	11	13	16	16	14	15	16	16	16	17	16	17	17	17	18	16	18	15	18	18	16	17	19	20	17	18	20	20	21	20	18	18	17	20	21	20	22	23	20	24	23	22	22	22	22	22	21	25	24	23	23	23	26	0	1	4	1	3	3	3	3	3	9	8	9	7	11	9	20	7	12	26	8	11	14	32	7	28	15	13	8	28	32	12	10	26	8	14	12	27	32	23	26	29	30	45	36	5	36	41	28	24	58	58	38	31	44	32	17	40	38	9	13	47	22	58	53	50	22	49	41	54	18	66	48	63	58	70	58	71	58	72	28	1	1	1	1	2	3	2	2	2	1	1	2	3	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	2	1	3	2	2	3	2	4	2	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	3	4	3	1	5	2	1	4	2	2	2	2	4	3	2	4	1	3	1	1	2	2	1	2	1	6
16500	-530.392401693443048	-528.694602834035891	-1.697798859407107	0.000212035360230	0.000043297065262	0.204197381109725	0.541135699090290	0	2	3	1	8	5	8	8	6	9	9	11	9	12	11	14	11	11	14	13	14	14	15	13	14	14	13	12	11	16	16	15	15	16	16	16	17	17	16	17	17	18	17	18	17	18	18	16	17	20	19	17	17	21	21	20	19	19	21	21	21	22	20	21	21	19	24	23	21	23	21	22	21	21	23	23	23	23	25	26	0	1	1	1	9	3	9	6	6	9	8	9	9	6	10	17	13	7	28	9	11	11	26	14	12	6	14	7	7	33	17	21	28	22	28	29	33	36	23	20	15	53	20	29	27	38	32	21	30	51	38	26	19	44	41	26	33	43	19	41	34	21	52	43	50	14	40	56	12	56	66	35	41	41	31	58	71	74	77	67	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	2	1	2	3	2	1	1	1	4	1	2	1	1	2	1	2	1	2	2	1	1	1	2	3	1	2	3	2	1	2	1	1	1	1	2	2	2	3	3	2	1	3	2	2	6	1	2	1	3	3	2	5	2	1	3	2	2	3	2	1	1	2	1
17000	-508.721312469897271	-506.571321879150446	-2.149990590746842	0.000143338543241	0.000016984831395	0.118494516627668	0.593511752589198	-1	0	4	2	9	6	9	8	6	9	10	10	10	12	11	13	11	12	15	13	14	14	15	12	12	14	13	13	14	15	15	13	16	17	16	18	18	17	18	17	16	18	16	18	16	18	17	16	17	20	16	18	17	21	19	21	18	20	20	20	21	21	20	22	23	20	24	24	22	22	21	22	23	21	23	23	22	23	25	27	0	1	4	2	3	3	9	6	3	9	8	9	9	11	10	13	13	7	27	25	14	11	18	13	10	5	9	25	15	25	24	10	10	6	11	19	27	51	23	7	18	28	26	47	27	41	7	21	45	38	25	38	33	60	28	17	40	38	33	13	25	66	52	53	74	48	46	30	47	61	66	66	63	58	41	58	71	74	77	67	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	3	1	1	2	2	2	3	5	4	1	2	1	2	3	2	3	1	1	2	2	4	1	1	2	2	1	1	1	4	4	1	2	2	5	4	1	1	2	1	2	2	3	3	1	1	1	3	1	4	1	1	1	2	1
17500	-532.662747444672050	-530.869098608947866	-1.793648835724222	0.000192742486058	0.000034324596220	0.178085262476400	0.537989466212448	-1	3	4	2	7	6	9	8	6	10	10	12	10	12	12	13	11	12	14	13	13	13	15	13	15	15	13	12	14	15	15	14	16	16	16	18	16	17	17	17	15	18	17	17	16	19	18	18	18	18	19	16	16	20	21	20	19	20	19	20	20	21	21	22	22	20	22	22	21	23	21	21	21	21	23	23	23	23	24	27	0	4	4	1	3	3	9	6	3	3	3	13	7	6	7	14	13	6	18	18	9	8	12	12	32	19	10	10	9	20	11	14	19	16	14	41	7	20	23	26	28	41	33	24	27	34	20	14	45	52	50	29	19	37	33	17	18	12	40	31	39	48	52	53	43	48	46	73	37	73	66	66	29	52	19	51	71	52	71	75	1	1	1	1	2	1	2	1	2	2	2	1	1	3	1	1	1	2	1	1	3	2	1	1	1	1	1	1	4	1	2	1	1	2	2	2	3	2	1	1	2	2	1	2	2	1	3	2	1	1	1	1	1	2	3	4	3	5	1	2	2	2	2	3	2	1	2	1	3	1	1	1	4	2	5	2	1	2	3	3
18000	-563.052070195172064	-561.193710552607513	-1.858359642564545	0.000250887141772	0.000041083130461	0.163751438876095	0.544449735611681	1	3	3	2	8	7	8	6	7	9	9	12	11	12	11	13	12	13	14	12	14	14	16	14	15	14	13	14	15	15	16	14	15	16	16	17	17	17	18	18	17	18	18	19	15	18	18	17	17	20	18	17	18	21	21	19	18	19	20	20	20	21	21	21	19	20	23	23	21	23	21	22	22	20	23	23	23	24	25	26	0	1	1	1	8	3	6	3	3	6	5	3	9	5	7	17	13	6	7	7	11	8	20	17	20	7	15	16	24	8	33	14	20	33	11	25	45	20	34	7	29	49	35	49	24	23	22	19	27	57	25	29	22	56	49	41	19	24	23	25	35	66	52	24	49	30	37	47	56	63	20	48	71	52	29	57	12	74	62	27	1	1	1	1	1	2	1	2	2	1	1	5	2	2	1	1	1	3	4	2	2	3	3	2	2	3	1	1	1	3	1	2	2	1	3	1	1	2	1	3	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	3	3	2	2	2	1	2	4	1	2	3	2	1	1	5	3	1	1	3	3	5	2	1	6
18500	-561.399820837922221	-559.322782618924748	-2.077038218997436	0.000277166465812	0.000035377479602	0.127639826478198	0.586948824315791	0	1	3	2	7	5	9	7	7	10	10	11	9	12	11	13	12	13	14	13	13	14	15	14	15	14	13	13	14	15	14	15	16	14	16	17	15	17	18	18	17	18	17	18	16	18	18	18	17	19	20	18	17	21	21	21	19	19	18	19	18	21	20	21	23	20	23	20	20	24	22	22	23	21	22	21	24	23	24	25	0	1	2	2	6	3	9	6	6	9	7	7	8	11	13	13	13	7	18	7	8	18	17	10	28	17	15	15	28	31	13	9	19	17	11	29	16	34	45	20	35	29	26	31	37	35	34	32	37	45	42	35	29	40	42	40	40	18	23	21	20	58	25	68	46	14	41	23	20	75	21	66	63	38	44	61	62	50	66	58	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	2	2	1	1	1	1	1	1	2	3	2	1	3	1	2	2	1	3	1	2	2	3	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	3	3	1	2	1	3	4	3	3	3	1	7	1	1	2	2	2	2	2	2	3
19000	-533.181663419800088	-531.242895413001861	-1.938768006798173	0.000201220286118	0.000029904433655	0.148615401714463	0.474399795679107	-1	1	4	2	8	6	9	7	7	10	10	11	10	11	12	12	11	12	15	12	14	15	15	13	15	14	13	15	14	15	16	15	16	16	15	18	18	17	18	17	17	17	15	17	16	18	18	17	18	19	20	18	16	21	21	20	20	20	20	21	20	21	20	21	23	19	24	23	22	23	22	22	21	21	23	23	23	23	23	27	0	1	4	2	6	3	6	3	3	6	5	7	9	5	12	13	13	7	29	10	14	14	18	13	29	10	15	29	18	20	16	26	12	18	8	20	45	31	19	43	28	43	20	24	29	25	34	14	31	35	33	20	26	31	57	50	35	29	31	52	47	21	20	43	10	22	50	47	41	35	66	22	50	50	40	35	62	74	35	27	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	3	2	5	3	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	3	1	3	1	1	3	3	2	1	1	3	4	4	4	2	2	3	2	4	2	3	1	1	2	4	1	1	4	6
19500	-561.290629443435819	-559.555758992540177	-1.734870450895588	0.000222215086135	0.000042948550706	0.193274684690788	0.515106138918551	-1	3	4	1	6	6	8	7	5	9	9	12	11	12	11	14	11	12	14	14	12	13	15	12	15	14	13	14	13	15	16	14	16	15	16	16	18	15	18	18	17	17	16	18	16	17	17	17	17	20	19	18	17	21	20	21	17	21	19	19	20	21	21	19	23	20	23	23	20	24	21	23	23	21	22	24	22	23	25	26	0	4	4	1	3	3	5	6	3	7	8	7	7	5	5	10	9	7	12	10	8	11	12	10	28	10	13	7	7	21	20	9	19	21	32	19	49	9	33	21	27	38	16	32	9	16	15	35	14	51	29	26	19	45	33	20	15	41	19	31	20	8	32	43	50	48	59	63	20	47	66	71	50	51	40	56	71	20	77	27	1	1	1	1	1	2	1	1	1	1	1	2	2	4	3	3	3	2	1	2	3	2	2	2	1	2	1	3	2	1	1	5	1	1	1	1	1	5	1	3	1	1	1	2	4	2	3	1	2	1	2	2	2	3	1	4	4	2	2	2	3	6	3	2	2	2	2	1	2	3	1	1	1	1	2	2	1	4	1	5
20000	-585.497994760566371	-583.751915319702334	-1.746079440863989	0.000285111363918	0.000054225810403	0.190191683901586	0.637116392067108	0	2	3	2	8	6	7	8	8	9	9	10	10	12	12	13	12	12	14	12	13	14	15	12	15	14	13	15	14	15	16	15	16	16	16	17	18	17	19	17	17	19	18	18	16	16	19	17	17	18	19	18	15	21	21	21	18	20	19	20	17	21	20	20	21	20	22	23	21	23	22	21	22	21	24	22	24	23	23	27	0	1	2	1	6	1	6	6	6	3	8	9	7	7	12	20	13	12	15	12	8	20	26	13	8	20	20	29	14	20	24	21	29	26	30	21	45	14	10	33	28	17	53	29	26	20	31	14	31	25	46	41	27	44	46	59	31	50	19	29	31	22	52	33	61	22	47	44	59	37	72	42	61	47	38	66	71	42	66	37	1	1	1	1	1	2	1	1	1	3	1	2	1	3	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	3	1	3	5	1	1	4	1	2	1	3	1	2	1	1	2	1	1	2	2	1	2	1	2	3	1	5	1	2	2	4	1	2	1	3	1	1	2	1	3	1	1	2	2	4
20500	-578.231726816026026	-576.607028457067713	-1.624698358958260	0.000174878722781	0.000040186362071	0.229795605957885	0.518235854756741	0	1	3	2	7	6	9	7	8	8	9	12	9	10	11	14	12	13	13	14	13	14	15	13	15	14	14	14	15	14	15	12	13	17	16	18	17	17	18	16	16	17	17	17	15	18	17	16	18	19	19	18	17	20	20	21	19	21	20	19	20	22	21	21	22	20	23	23	21	24	22	22	23	21	23	24	24	23	23	25	0	1	2	2	3	3	10	3	3	6	5	7	10	11	7	13	13	12	32	32	11	21	9	17	9	18	15	7	13	15	12	7	7	33	14	43	25	27	7	26	13	28	19	24	12	15	18	21	27	31	28	20	9	53	57	34	33	32	43	16	45	21	32	29	38	35	23	56	32	56	29	21	65	38	59	67	79	46	72	56	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	3	1	3	1	2	2	3	1	2	2	2	2	3	1	2	1	3	1	3	2	2	2	2	4	1	2	2	2	3	2	3	2	1	1	2	5	2	2	2	7	4	3	2	1	2	1	4	2	3	4	1	3	2	1	1	2	1	2
