step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-438.030765134050171	-436.097590835759092	-1.933174298291088	0.000013923341768	0.000030218090590	2.170318813841343	0.751466579384811	1	3	4	4	6	4	5	5	5	6	3	5	6	5	6	6	7	7	7	7	9	6	5	7	9	9	8	8	9	8	8	9	8	9	9	10	10	9	9	10	13	9	9	8	9	11	11	12	12	12	13	12	13	12	14	13	13	14	16	16	14	16	15	16	15	17	18	17	16	18	20	20	19	20	18	20	18	20	20	22	25	0	1	11	1	4	1	11	2	3	23	0	1	12	2	23	23	8	8	7	7	2	23	3	16	9	10	8	14	16	10	23	24	5	17	19	24	27	31	28	31	31	24	24	19	19	38	37	43	31	44	54	43	28	46	50	54	43	50	56	51	56	63	55	52	57	61	60	65	58	61	62	67	68	77	57	67	69	77	75	79	74	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	2	2	2	1	3	2	1	1	1	3	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2
5500	-432.737838352432618	-431.161706414978312	-1.576131937454323	0.000020391299445	0.000026386684759	1.294016834536541	0.733159423791908	1	2	2	3	4	4	5	6	5	6	3	5	5	6	7	6	7	8	7	8	7	7	5	7	9	9	8	8	8	8	9	8	8	8	8	10	10	9	9	10	11	9	9	10	9	11	11	12	12	12	13	12	12	12	14	14	13	15	16	16	13	16	15	16	17	16	16	15	16	18	18	19	18	20	18	20	18	20	20	22	24	0	1	1	1	2	1	11	5	3	23	0	4	5	5	23	23	2	21	7	7	2	10	3	16	9	10	13	14	16	10	30	24	12	5	19	42	27	10	28	29	31	24	24	19	35	38	37	43	41	45	54	43	28	46	50	54	43	44	56	54	54	63	55	68	68	61	51	43	55	66	62	67	48	69	57	67	58	77	75	79	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	2	2	3	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2
6000	-436.421988688264150	-435.052246650584664	-1.369742037679479	0.000031968791193	0.000021523044085	0.673251733385764	0.596282515405700	0	3	3	3	5	5	4	6	5	6	2	5	4	6	7	6	7	6	6	7	9	8	5	9	9	9	8	8	9	9	8	7	7	9	9	11	9	9	10	11	12	10	8	10	10	11	12	12	10	13	13	13	14	12	14	13	12	15	17	16	14	16	16	16	16	17	16	17	16	16	20	19	18	20	19	21	18	21	21	23	25	0	1	11	1	4	4	11	4	3	23	0	4	1	2	10	23	8	4	7	7	8	23	3	32	9	23	18	14	16	23	23	16	12	12	19	32	27	31	28	30	31	32	32	19	19	38	37	43	31	44	54	43	39	46	50	54	43	50	54	51	56	55	50	57	48	61	51	48	58	61	62	67	57	77	68	72	69	77	75	79	74	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	2	2	1	2	1	2	2	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	1	2	2	2	3	2	2	1	1	1	1	2	2
6500	-454.592419390554767	-453.231266603830193	-1.361152786724570	0.000051257416121	0.000028295502178	0.552027478537727	0.779242639493543	1	2	5	3	4	4	5	7	6	6	4	6	5	6	7	6	6	7	7	6	8	8	5	9	10	10	8	9	8	8	9	8	8	9	8	11	9	9	10	9	12	10	9	9	10	11	12	11	12	11	13	13	12	11	15	13	14	13	17	15	14	18	14	16	15	16	17	18	17	18	20	20	17	19	19	20	20	17	20	23	24	0	1	2	1	4	2	11	4	3	23	0	13	4	5	10	23	5	4	7	7	4	23	2	32	9	10	8	14	16	10	10	16	8	18	3	24	27	23	28	16	30	32	32	19	19	38	27	43	26	44	54	43	28	38	50	54	48	44	60	54	54	55	50	48	43	61	60	65	58	66	63	67	57	69	73	67	69	55	75	79	78	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	2
7000	-477.115006782836190	-475.567899483681288	-1.547107299154930	0.000083969624921	0.000022309079756	0.265680354972948	0.596256899907468	1	2	5	2	6	4	4	3	3	5	3	5	6	7	7	5	6	7	5	6	8	7	4	7	10	10	9	8	9	7	10	8	9	9	8	10	8	8	9	10	9	9	9	9	10	10	11	12	11	12	12	12	13	13	15	13	14	15	15	16	14	17	14	17	17	16	17	17	16	19	19	18	18	18	18	18	20	19	20	22	25	0	1	9	1	8	1	11	2	1	23	0	4	1	8	10	23	8	8	7	19	1	10	9	16	9	23	37	12	22	10	41	24	5	4	7	42	5	23	14	10	38	32	32	19	19	38	27	43	38	45	46	43	39	38	50	51	43	50	56	56	54	63	50	52	43	61	56	24	55	61	55	54	68	69	57	67	74	58	64	65	74	1	1	1	1	2	1	1	1	1	1	1	2	4	2	1	1	1	2	1	1	3	1	1	1	2	2	1	3	1	1	1	1	1	3	2	1	2	2	2	3	1	1	1	2	2	1	1	2	1	1	1	2	2	3	2	1	3	3	1	1	1	2	1	3	4	2	2	4	1	2	2	2	1	1	3	1	1	2	1	3	3
7500	-436.670980751587138	-435.310147028406732	-1.360833723180412	0.000067856629393	0.000038751133632	0.571073658962271	0.710471413678597	1	3	2	2	5	4	4	6	5	5	4	5	5	6	7	5	7	8	7	7	8	8	4	6	9	9	9	8	8	7	9	8	8	9	8	10	10	9	9	10	12	8	9	9	9	11	11	12	11	12	13	13	12	12	15	14	13	15	16	15	14	17	13	17	14	16	16	15	17	17	19	20	19	20	19	19	20	21	22	21	24	0	4	1	1	1	2	3	2	3	3	0	1	1	13	10	23	5	8	9	7	8	30	3	16	9	30	13	4	16	16	30	24	8	4	19	42	18	22	14	16	40	24	32	19	35	38	27	43	30	19	54	43	28	46	63	54	43	50	56	56	54	63	50	65	48	56	60	57	58	61	62	67	48	69	68	67	69	74	75	75	74	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	3	3	2	1	2	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	2	1	2
8000	-428.445882529268545	-427.076686985712570	-1.369195543555961	0.000071576867721	0.000034695368708	0.484728793156263	0.674531671802498	-1	2	4	4	6	4	5	5	5	5	4	5	6	7	6	6	8	9	7	7	8	6	7	8	9	9	8	8	7	9	9	9	9	9	9	10	10	9	10	10	13	9	9	8	10	12	12	12	11	12	11	12	12	13	15	14	13	13	17	14	13	18	15	17	16	17	17	18	17	15	19	19	18	19	19	20	21	20	20	23	25	0	1	2	2	2	2	11	2	3	3	0	6	4	5	10	10	5	6	7	7	4	10	10	16	9	10	12	5	16	10	23	24	8	5	7	24	27	23	28	16	31	23	24	7	19	51	37	43	31	45	38	43	28	51	50	51	43	50	51	51	51	63	58	65	48	61	70	57	55	61	55	70	57	69	65	72	74	74	68	79	77	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	2	2	2	2	2	2	1	3	2	1	2	1	1	2	2	1	3	1	2	2	2	2	1	2	1	1	1	1	2	3
8500	-419.485731699173471	-418.089763007512431	-1.395968691661027	0.000060278126337	0.000024658103705	0.409072166037936	0.788191207797303	1	2	2	3	5	4	4	4	4	5	3	6	5	6	7	6	7	8	8	7	8	7	8	7	7	10	7	8	8	8	10	8	9	10	6	11	9	10	8	10	12	9	8	9	9	11	12	11	11	13	12	13	13	13	15	14	13	16	16	16	14	18	14	16	18	16	17	17	17	18	19	19	16	19	19	19	21	20	21	23	24	0	1	1	2	8	2	11	4	3	3	0	8	1	8	10	10	6	8	35	7	17	16	10	16	3	23	13	12	16	16	23	24	17	17	7	10	27	25	14	23	31	24	24	35	35	38	27	43	23	45	46	43	28	51	63	54	48	50	56	56	54	63	50	52	64	61	66	57	58	61	63	70	52	69	64	67	74	74	75	79	77	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2
9000	-426.948702205673669	-425.503103584926293	-1.445598620747353	0.000066130940123	0.000022521193346	0.340554561968053	0.756478727029613	1	3	3	3	5	4	4	5	5	5	2	5	5	7	7	6	7	7	6	7	7	6	7	8	9	8	8	8	8	9	8	9	8	9	9	9	7	9	10	11	13	9	9	8	9	10	12	12	11	11	12	12	13	13	14	14	14	14	15	16	13	17	13	16	16	17	18	17	16	17	19	19	16	17	19	21	21	19	21	23	25	0	1	11	1	2	1	3	1	3	3	0	2	6	5	10	10	2	2	7	7	8	10	10	16	9	10	37	8	16	26	10	24	12	33	19	24	5	23	28	16	31	24	24	7	19	38	27	43	30	44	46	42	39	46	63	54	43	50	51	56	51	63	50	48	48	60	60	64	58	61	62	67	57	69	65	72	74	74	43	79	77	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	5	1	2
9500	-454.106117786977052	-452.697158443216381	-1.408959343760673	0.000081425126923	0.000031480632198	0.386620609473517	0.608768821959089	-1	2	4	3	5	3	5	4	6	5	4	6	6	5	7	4	6	7	7	7	6	7	8	9	8	8	7	7	8	9	7	7	9	9	8	11	9	8	8	10	13	10	9	10	9	11	11	12	11	12	12	11	13	13	15	14	14	15	16	16	15	18	13	14	17	17	18	16	17	19	20	20	18	19	20	20	21	19	21	22	24	0	1	4	1	4	2	3	2	3	16	0	14	1	1	10	4	8	8	7	7	14	10	10	32	9	10	4	2	16	26	10	10	12	5	19	42	27	31	14	29	49	32	32	35	11	38	27	43	30	35	46	42	39	51	63	51	43	63	56	51	51	63	50	52	48	61	60	52	50	61	58	67	68	69	57	67	74	69	43	75	77	1	2	1	3	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	3	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	2	2	2	4	1	1	1	3	1	1	1	5	1	2
10000	-475.813358694835131	-474.437747746977664	-1.375610947857478	0.000091038624889	0.000041841110330	0.459597345420791	0.595113753074764	0	2	3	2	5	4	5	6	6	5	4	6	5	5	6	6	7	7	6	7	8	8	7	7	10	8	8	8	8	8	10	8	9	9	8	10	8	9	9	10	11	10	10	9	9	10	9	11	12	12	12	12	13	12	14	13	13	15	15	16	14	17	13	15	17	17	17	16	17	18	19	20	18	18	19	19	21	21	22	23	26	0	1	2	1	1	2	11	2	3	3	0	14	2	2	10	10	2	1	7	7	8	10	10	16	22	15	8	8	16	10	23	24	12	17	19	30	8	23	8	30	23	24	30	7	19	38	5	36	29	35	46	48	39	46	63	54	48	50	56	51	51	55	44	52	41	61	56	52	58	61	62	60	52	69	57	51	74	74	57	75	77	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	2	2	2	3	2	1	2	1	2	1	2	1	2	2	1	1	1	1	1	3	1	1	3	2	4	2	2	3	1	2	1	3	2	1	3	3	2	2	4	2	2
10500	-441.490629601549131	-440.050536118413049	-1.440093483136065	0.000087286728062	0.000030235354123	0.346391195944323	0.701001067543801	-2	2	4	3	5	4	4	7	6	5	5	5	5	6	6	6	7	6	7	7	8	7	7	9	9	8	9	9	8	9	9	8	8	10	7	10	8	9	10	9	12	10	10	10	9	11	11	11	11	12	11	13	14	14	14	13	14	15	16	17	14	16	16	17	17	16	17	17	16	18	20	20	18	18	20	20	19	21	20	23	24	0	1	4	1	6	2	4	5	3	4	0	1	3	4	10	10	5	2	7	7	17	10	10	32	9	23	37	18	16	23	10	16	12	17	7	32	4	10	14	26	31	32	24	3	35	38	27	43	31	45	38	43	39	46	50	51	43	50	54	51	56	55	55	52	48	61	54	48	50	61	63	67	48	69	73	67	58	77	65	79	78	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	2	2	1	3	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	4	1	1	1	3	2	2	2	2	2	2	2	2	3	1	1	2	2	1	2	2	1
11000	-433.402738281390896	-431.959744953770155	-1.442993327620738	0.000112282724648	0.000038544412276	0.343279987167667	0.719768427083283	-3	2	4	3	6	4	4	6	6	5	3	5	5	6	7	6	8	8	6	8	8	7	6	8	9	9	6	8	8	8	9	9	7	9	8	11	10	7	9	10	13	9	10	10	9	11	11	11	11	12	11	12	13	14	13	13	13	15	16	16	15	17	15	16	17	17	17	16	16	19	19	19	19	19	19	20	20	21	22	22	26	0	1	2	1	4	2	11	4	3	3	0	4	2	2	23	10	5	14	2	3	5	23	10	16	5	30	13	13	16	23	23	24	12	17	19	32	27	10	28	10	31	24	42	19	19	38	13	24	31	44	38	43	47	56	50	46	52	50	56	54	56	55	55	57	57	54	61	57	58	61	62	67	65	62	65	67	63	74	68	75	74	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	1	2	1	1	1	2	2	1	3	1	2
11500	-444.483998867922253	-443.054197980589265	-1.429800887333001	0.000071987571738	0.000025783740645	0.358169334270622	0.611581745178644	0	3	3	3	6	5	4	6	5	5	2	6	5	5	7	6	8	8	7	7	8	7	6	7	9	9	8	7	8	8	9	8	8	10	9	10	10	10	10	10	11	10	9	10	9	12	12	11	12	11	11	13	14	12	13	13	13	15	16	16	13	17	15	16	17	15	17	15	16	18	20	20	18	18	19	19	21	20	20	22	25	0	1	1	1	2	2	11	13	3	3	0	4	4	2	10	10	4	5	7	7	8	10	10	16	9	23	5	14	16	23	23	24	12	5	19	32	17	31	28	26	38	24	32	19	19	38	25	43	41	44	10	32	39	51	50	54	43	55	51	56	51	55	50	52	48	61	56	52	55	61	62	67	57	69	65	59	74	74	75	79	77	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	1	3	2	1	2	3	2	3	2	3	2	2	2	2	2	2	1	1	2	2	1	1	2	2
12000	-452.431287254742642	-450.944807581437374	-1.486479673305279	0.000088229725758	0.000026865073295	0.304490046456061	0.655466276807616	0	3	3	1	5	3	4	6	5	4	3	5	4	7	7	5	7	9	6	7	8	8	7	6	9	9	7	8	8	8	8	8	8	10	9	11	9	9	9	10	12	9	8	8	10	11	11	11	12	11	10	11	13	14	15	13	13	16	16	15	14	17	12	16	16	17	17	17	15	18	19	17	16	17	19	21	21	20	20	22	24	0	4	4	1	2	1	11	4	10	3	0	2	4	12	8	10	5	14	7	7	4	23	10	16	9	23	8	14	16	24	8	24	12	17	19	32	27	31	28	26	31	24	24	19	44	51	37	43	26	45	38	43	39	51	63	51	48	50	60	51	56	63	50	48	52	61	56	52	50	61	62	54	57	69	65	56	74	74	75	79	78	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	3	1	2	1	2	1	2	2	2	3	3	2	2	2	1	2	1	2	3	2	2	1	1	2
12500	-448.654064872696722	-447.274339435880961	-1.379725436815765	0.000071015093298	0.000031734594780	0.446871127050216	0.732440404959612	0	2	4	2	5	4	5	6	5	5	3	6	6	7	6	6	7	8	6	8	8	6	8	7	9	8	8	8	7	7	10	8	8	10	8	10	10	9	10	10	11	9	9	9	10	10	10	12	10	12	11	11	11	13	14	13	13	15	15	15	14	18	12	16	17	16	17	17	17	18	16	19	18	19	19	19	20	20	21	22	24	0	1	2	1	2	2	11	6	3	3	0	5	4	8	10	10	12	8	7	7	4	10	30	16	9	10	8	5	16	10	30	24	12	17	19	32	27	30	28	16	31	24	24	19	35	26	27	43	38	45	46	43	18	51	63	51	52	44	56	51	56	50	45	57	57	51	51	57	58	61	63	56	52	58	73	70	69	58	68	79	78	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	2	2	2	3	2	1	2	2	2	3	2	1	1	2	2	3	1	2
13000	-457.929759266722954	-456.451263807688065	-1.478495459034890	0.000072921110691	0.000022657639405	0.310714403414216	0.673959739484792	0	2	4	4	5	4	4	6	5	5	2	5	5	6	7	6	7	6	6	7	8	8	8	8	9	10	7	8	9	8	9	7	9	10	8	11	9	9	9	10	12	10	9	10	9	10	12	12	11	12	12	13	12	14	14	13	13	15	15	17	13	17	16	14	17	15	17	16	16	19	20	20	16	17	20	21	20	19	22	22	24	0	1	11	2	1	2	11	6	3	3	0	1	4	12	10	10	5	5	7	7	4	10	10	32	9	10	8	5	16	10	23	3	13	17	19	24	27	30	14	16	31	32	32	19	19	38	37	32	31	44	46	43	28	56	25	51	43	50	51	56	51	55	55	57	57	56	51	57	58	66	62	60	57	69	52	59	74	74	48	75	62	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	3	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	1	1	2	2	2	1	2	1	2	2	2	2	1	2	2	1	2	1	2	1	1	2	2	2	1	1	3	3	2	1	4	1	3
13500	-424.572039966255375	-423.165621150528466	-1.406418815726922	0.000058028598037	0.000022669018366	0.390652525354403	0.748137727915662	1	2	4	3	5	4	5	5	5	5	3	6	5	6	6	6	6	7	6	7	8	7	7	9	9	9	9	8	9	8	8	7	9	10	7	10	7	10	10	10	13	10	8	8	8	11	11	12	10	12	12	12	13	11	15	14	13	16	17	16	14	18	16	16	17	16	17	16	16	18	20	19	19	19	19	20	21	20	22	22	26	0	1	1	1	4	2	11	2	3	3	0	5	4	2	10	10	5	8	7	3	2	10	10	32	9	10	13	14	16	10	10	16	12	21	7	30	13	23	28	30	31	32	32	19	19	38	37	43	30	25	54	43	39	38	50	51	43	50	56	54	51	63	55	57	48	61	60	48	50	61	62	67	65	69	65	72	58	58	75	64	77	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	3	3	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	2
14000	-439.742346117497561	-438.359549218490372	-1.382796899007164	0.000059620472421	0.000026141041731	0.438457473903847	0.709358373063143	1	2	4	3	5	5	4	6	6	5	3	5	4	6	6	6	7	7	8	7	9	7	7	8	10	9	5	9	8	9	10	7	7	8	6	10	10	8	9	10	12	9	10	10	9	11	12	11	11	12	12	13	13	14	14	13	14	14	15	14	14	18	15	16	16	16	17	17	16	18	19	18	18	18	20	20	21	21	21	23	24	0	1	4	1	2	2	11	6	3	3	0	4	1	2	10	10	5	8	35	7	14	10	10	32	9	23	13	14	16	23	10	16	12	5	7	24	27	23	14	26	31	32	24	35	35	38	37	42	31	44	38	48	39	56	50	46	43	44	60	56	46	63	50	36	52	61	54	48	58	61	63	56	57	69	57	59	74	74	75	79	74	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	3	1	1	2	2	2	3	1	1	2	3	1	1	2	2	2	1	4	3	2	1	1	1	3
14500	-436.399482629898216	-435.038503040060220	-1.360979589838020	0.000088824869534	0.000051709241361	0.582148238799504	0.698188212756071	-1	2	3	3	3	4	5	5	6	4	2	6	4	7	6	5	7	7	7	6	8	8	7	8	8	8	9	8	9	6	9	7	8	8	9	11	9	10	9	10	13	9	10	9	7	11	11	11	11	12	12	12	14	14	13	14	12	15	16	16	14	17	15	17	17	16	17	17	17	18	19	18	18	20	19	20	20	20	20	22	24	0	1	11	2	1	1	3	4	5	3	0	4	1	8	10	2	8	8	7	11	8	10	10	32	9	10	34	14	30	3	26	16	12	13	7	29	14	23	28	16	31	32	24	45	7	38	27	43	29	35	46	48	39	51	50	46	43	50	54	51	51	55	55	42	57	61	60	48	58	61	63	67	65	69	68	67	50	58	75	79	74	1	1	1	1	2	3	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	4	2	1	1	3	1	2	2	1	1	1	1	2	4	2	1	1	3
15000	-438.058267343647401	-436.650829326141093	-1.407438017506328	0.000076534790725	0.000029773319932	0.389016807260505	0.609035113214710	1	3	4	4	6	5	5	6	5	4	3	5	5	5	6	5	6	8	6	7	8	8	6	6	10	8	9	8	8	7	9	8	7	9	7	10	7	10	9	11	12	9	10	10	9	12	10	12	11	11	11	13	14	13	14	14	13	15	16	16	13	17	15	17	16	17	17	17	14	18	19	19	18	19	19	20	21	20	21	23	25	0	1	1	1	4	2	4	4	3	11	0	2	4	2	10	10	4	5	7	9	8	30	16	16	9	23	13	14	16	23	30	16	12	17	19	32	5	10	14	23	31	24	32	19	19	38	37	43	30	45	38	43	28	51	50	51	32	69	56	54	51	63	55	43	43	61	51	57	50	61	62	67	65	69	52	72	74	69	75	79	74	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	3	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	2	1	2	1	3	3	2	3	2	1	3	1	1	1	2	4	1	1	3	1	1	3
15500	-461.540373705345075	-460.178512690041998	-1.361861015303079	0.000070829863303	0.000038132850784	0.538372502867943	0.596360684479121	0	2	2	2	5	3	4	7	6	4	3	6	5	7	6	6	7	5	7	7	7	7	7	8	9	10	9	8	8	8	9	9	7	8	6	10	9	9	10	10	11	10	9	9	10	10	11	11	12	11	12	12	14	14	13	14	14	14	16	17	14	16	16	15	18	16	17	17	14	18	19	19	18	19	18	21	19	19	21	22	26	0	1	1	1	4	4	11	5	3	3	0	6	4	13	10	10	5	2	35	7	5	10	10	16	9	9	18	4	16	10	30	24	12	6	11	32	13	30	14	16	31	32	24	7	19	10	37	43	16	44	46	29	14	51	50	51	43	50	54	56	51	55	55	43	57	61	56	24	50	61	63	59	68	62	52	67	69	69	75	75	74	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	2	2	3	2	2	2	4	2	2	2	2	1	1	4	2	4	3	1	2	4
