"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"5809c89830","base-fixedMu",81,0.6625,0.471953125,0.58912037037037,0.730478395061728,NA,1,1,1,0.325540847643169,463
