"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"82bc92a6f9","zuper",15,0.857142857142857,0.857142857142857,3.87375,NA,0,1,0.0551486937452028
