step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
23500	-778.513906640064761	-776.493280331322012	-2.020626308742695	0.000248023674736	0.000033619539850	0.135549720751833	0.423103839618868	0	-1	2	4	3	4	6	7	5	8	8	5	4	7	7	9	6	9	9	8	7	9	9	10	8	10	9	8	11	11	9	8	11	11	12	10	11	11	11	12	13	10	12	10	10	13	12	13	12	13	12	11	13	14	11	14	12	11	14	15	13	16	16	15	16	15	17	18	16	16	16	19	15	16	17	17	18	17	16	16	17	17	18	19	18	20	20	21	21	22	23	22	23	21	22	26	26	25	26	25	29	28	27	29	28	32	32	34	0	0	1	1	2	1	12	12	3	12	4	2	2	5	12	5	6	7	11	15	12	14	21	28	3	6	28	12	10	27	17	3	27	28	28	12	11	14	15	32	58	11	36	25	17	30	42	31	55	31	55	32	34	4	25	24	9	18	49	39	15	7	9	59	50	48	48	26	48	42	56	41	32	64	17	69	39	61	50	4	10	55	0	24	26	76	25	9	87	78	65	89	94	72	85	92	57	68	93	89	100	90	82	102	70	101	95	102	1	1	1	3	2	1	1	1	1	2	2	2	3	1	1	2	1	2	1	1	2	1	1	1	3	3	1	1	1	2	2	4	1	2	2	3	1	2	2	1	2	1	2	2	2	2	1	2	1	1	1	1	1	3	1	2	6	1	1	2	3	4	5	1	2	1	2	5	1	3	1	4	4	1	7	1	2	2	2	5	6	3	1	4	5	2	6	8	1	3	3	1	1	1	1	3	8	3	1	2	2	3	5	1	8	2	7	4
24000	-755.354859992834236	-753.586614358101201	-1.768245634733071	0.000288292750556	0.000053150594238	0.184363270099722	0.420756945165348	0	2	4	5	5	4	6	7	6	6	7	8	6	7	6	8	6	8	8	10	8	9	8	9	9	10	9	8	10	11	10	10	11	11	10	10	11	12	10	12	10	9	13	10	10	12	13	12	11	13	13	13	14	14	13	14	13	14	14	13	12	16	15	14	16	15	18	17	16	16	17	15	13	15	17	16	17	17	16	18	17	17	19	19	18	19	19	20	21	22	21	22	24	21	20	25	26	25	27	25	28	29	28	29	29	31	32	33	0	0	1	6	2	1	2	17	6	5	5	2	5	5	5	8	6	7	17	16	13	5	13	4	9	3	11	2	14	35	9	16	21	42	5	28	24	39	19	30	9	4	25	16	9	26	23	9	9	49	36	35	20	26	41	32	31	36	46	34	19	51	48	43	19	61	77	6	25	59	10	25	41	64	25	41	66	66	52	69	52	17	0	5	26	60	66	69	75	57	32	70	90	49	63	45	45	74	87	78	99	100	95	66	61	101	69	74	1	1	2	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	2	3	1	3	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	1	2	4	3	1	2	2	1	2	1	2	3	2	1	1	2	2	2	1	4	2	1	7	3	1	5	2	2	1	3	4	1	1	2	2	3	5	1	8	3	4	2	2	2	4	6	2	1	4	2	6	9	4	4	3	1	3	5	6	8	1	7	8
24500	-741.683278810989123	-739.602266430283521	-2.081012380705589	0.000328011735039	0.000041694181576	0.127111859493540	0.370322643176081	1	2	3	4	4	4	6	6	5	7	8	4	6	7	6	7	5	9	9	10	8	8	9	10	8	11	10	9	11	11	9	10	10	11	11	10	10	10	9	9	12	10	10	9	10	11	12	12	13	11	13	12	14	13	11	14	13	14	14	12	13	16	15	14	15	15	17	16	17	16	16	17	16	15	18	16	19	17	16	17	16	17	18	18	19	20	19	22	21	21	23	22	23	21	22	25	25	27	26	24	29	28	27	28	29	31	29	32	0	0	1	1	2	3	2	4	1	5	12	2	12	5	3	4	6	13	14	12	2	14	7	12	3	42	16	13	23	16	4	1	11	7	19	22	16	25	6	12	44	40	16	6	17	11	21	17	50	45	55	44	50	35	31	7	50	11	25	20	30	33	55	16	49	31	31	53	53	50	47	25	53	45	48	52	66	45	20	53	42	32	0	14	78	78	66	50	74	52	92	25	77	82	58	25	32	100	85	86	103	86	86	67	63	69	88	74	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	4	3	1	1	4	3	1	1	2	1	1	3	4	1	2	1	1	1	1	3	2	1	1	1	2	2	2	4	3	1	1	2	2	1	1	1	4	1	5	4	1	1	3	2	4	1	2	3	1	2	3	2	5	1	2	3	2	2	3	3	1	2	4	1	5	1	1	2	6	3	4	1	8	1	3	2	7	8	2	3	1	1	5	2	6	6	6	4	7
25000	-828.800888711940047	-826.885995078941278	-1.914893632998797	0.000282862172563	0.000043233555079	0.152843183968996	0.419547354237947	0	2	3	5	4	5	5	7	6	7	6	8	4	7	8	8	7	8	7	10	6	9	10	9	9	10	7	9	10	11	8	10	9	12	12	10	11	11	11	11	12	10	13	10	10	12	13	13	13	10	11	13	13	13	13	14	13	14	14	14	13	15	15	13	14	14	17	15	17	16	15	16	15	15	17	16	18	16	16	17	19	19	17	17	17	18	19	22	20	21	23	21	23	21	23	25	26	27	26	24	28	28	26	28	29	31	33	33	0	0	1	3	2	1	2	3	3	4	2	4	2	5	7	19	3	11	6	33	13	14	11	15	3	11	2	13	21	29	9	31	19	24	20	4	25	17	1	23	50	1	10	6	17	44	11	31	38	6	22	39	51	17	42	64	50	3	17	32	18	29	25	15	50	57	72	52	64	66	22	57	21	1	63	45	50	17	41	56	47	55	0	13	32	79	72	86	50	63	9	25	48	17	58	15	75	77	100	75	103	100	59	98	45	102	102	101	1	1	2	1	2	3	2	3	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	4	2	1	3	3	1	1	1	1	3	1	2	1	2	6	1	1	4	3	1	2	1	2	3	1	2	1	1	1	3	1	1	1	5	2	2	2	3	2	4	1	1	1	1	2	1	3	2	5	9	1	4	4	4	3	2	2	4	1	6	3	1	2	2	8	3	9	4	7	5	5	8	5	5	1	3	1	2	6	1	5	2	2	3
25500	-720.819413827609310	-718.685712761891523	-2.133701065717808	0.000215965897327	0.000026011119767	0.120440866306512	0.434269436371963	0	2	3	5	3	4	5	6	6	8	8	7	7	6	7	8	7	7	8	9	7	9	9	8	8	12	9	6	10	9	9	11	10	12	11	11	11	12	10	12	12	10	13	10	9	11	12	13	13	13	13	13	14	13	13	14	14	12	15	14	12	16	16	15	15	15	17	16	17	14	16	18	15	14	17	16	16	18	17	17	18	18	18	18	17	19	19	21	20	21	22	21	23	21	23	26	23	27	25	25	28	28	27	30	30	31	32	33	0	0	1	3	2	1	5	5	6	13	5	28	28	7	9	14	9	6	2	25	7	24	14	8	3	8	28	7	14	16	6	9	21	35	11	16	30	35	31	46	31	25	26	6	3	23	24	15	25	6	44	39	42	45	25	47	20	33	48	45	45	36	17	55	25	25	31	41	56	31	34	25	41	55	74	57	48	45	52	57	28	55	0	53	20	65	45	45	74	49	85	74	94	6	63	92	49	76	88	90	96	89	75	96	64	95	103	103	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	3	1	3	2	2	1	1	1	1	1	1	1	2	1	1	3	3	2	2	3	3	3	1	2	2	2	2	1	4	1	1	3	2	4	4	2	2	3	4	2	1	3	2	4	2	1	2	1	1	5	2	1	5	3	1	2	3	2	5	5	3	5	3	4	1	6	3	3	6	6	2	2	1	4	5	2	6	4	3	4
26000	-800.265213689546499	-798.380417732765522	-1.884795956780972	0.000322548380526	0.000051118622691	0.158483581927083	0.497680605127316	1	2	3	4	4	4	4	6	6	7	7	7	6	6	8	8	5	8	8	11	8	8	8	8	9	12	9	7	11	10	10	11	9	10	10	10	12	12	11	12	12	10	12	11	11	12	13	11	13	13	12	12	13	12	13	14	13	12	13	14	14	16	15	15	16	15	16	17	16	16	17	19	16	14	18	15	18	18	17	17	18	18	19	17	19	19	17	21	22	20	23	20	24	21	22	25	26	26	26	26	29	28	27	29	29	29	31	33	0	0	1	2	2	1	2	5	17	7	2	7	7	2	9	13	3	13	14	15	7	14	14	2	6	30	28	7	36	15	3	16	21	14	5	14	34	23	16	3	15	7	36	25	6	33	51	6	1	17	21	36	11	30	15	52	31	42	45	23	51	29	55	55	3	32	48	59	55	60	12	30	35	25	25	53	9	67	61	8	46	67	0	10	48	66	57	72	59	19	78	77	86	81	63	64	96	74	85	91	100	100	74	96	82	89	64	97	1	1	1	1	2	3	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	1	3	2	1	2	3	1	2	3	1	4	3	4	1	1	3	1	1	4	6	4	1	1	3	1	2	1	2	1	1	3	2	4	1	1	7	3	3	3	2	1	4	4	2	2	4	1	5	2	2	7	2	1	1	6	3	2	1	1	3	6	2	2	2	1	3	4	1	10	3	1	2	1	8	2	5	3	8	4
26500	-815.652199229731423	-813.681542849226844	-1.970656380504634	0.000275507541794	0.000039474059474	0.143277600377715	0.454658284319940	0	1	3	4	4	4	4	6	5	6	6	7	6	7	7	6	6	8	8	11	7	8	9	10	9	11	9	6	10	10	9	11	10	11	12	9	11	11	11	12	12	10	13	10	10	12	13	12	12	11	13	13	13	14	10	14	13	14	15	12	14	15	16	14	15	14	15	18	16	17	15	18	15	15	18	17	19	17	16	17	18	19	17	17	16	19	19	21	22	22	22	23	24	19	22	25	24	27	26	27	28	27	28	29	30	31	33	31	0	0	1	1	2	1	2	5	3	7	7	7	7	7	8	4	3	10	9	23	11	2	21	11	9	24	15	2	7	6	3	3	14	11	4	5	22	2	45	24	17	15	49	3	9	55	27	45	45	25	60	33	27	40	6	22	25	17	57	24	42	10	32	46	64	46	41	67	57	62	52	67	26	51	53	56	65	4	48	67	12	55	0	21	19	76	68	86	78	52	46	59	91	43	64	78	75	79	95	78	69	97	96	103	32	101	91	97	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	3	3	3	3	2	3	5	3	2	5	1	1	3	1	1	4	2	1	3	1	1	1	1	1	3	1	2	2	2	3	1	1	2	3	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	6	2	2	4	5	1	6	3	1	1	1	3	7	4	3	1	3	3	5	2	4	1	4	7	2	2	1	11	2	7	4
27000	-786.606942568603017	-784.725500203482056	-1.881442365120980	0.000211460061067	0.000033650686206	0.159134949816229	0.478165790234917	0	1	3	5	4	4	5	7	5	8	7	6	7	7	8	8	6	9	8	10	7	9	9	9	9	12	8	8	10	10	8	10	10	11	11	10	11	10	10	10	14	11	13	10	10	13	10	11	12	12	12	12	13	12	13	14	12	14	14	11	14	16	15	13	15	14	17	17	14	15	15	18	16	16	14	16	19	16	16	16	18	18	18	16	19	20	20	21	20	21	21	22	23	21	22	25	26	26	26	27	27	26	27	28	30	31	32	31	0	0	1	2	2	1	2	9	1	21	12	7	7	7	12	17	1	16	12	27	7	5	14	14	9	22	12	7	21	5	3	17	19	22	27	19	12	16	9	21	9	11	52	9	9	18	28	31	1	6	25	44	36	30	31	29	25	29	32	45	52	20	9	16	45	26	65	76	50	35	51	66	20	9	37	53	67	3	65	57	24	75	0	7	41	29	65	63	57	79	77	82	89	40	16	63	82	82	54	98	64	82	74	99	98	101	90	92	1	1	1	2	2	3	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	3	3	1	1	1	1	3	1	2	2	4	2	1	3	2	2	1	1	7	5	2	1	1	1	3	2	2	1	2	1	1	3	5	1	3	1	1	1	1	3	1	4	3	5	1	1	1	6	1	2	5	1	1	5	3	5	3	3	4	3	2	3	1	4	6	5	5	3	6	1	6	3	8	1	2	2	6	5
27500	-753.139220285177316	-751.416070233368941	-1.723150051808395	0.000282285454072	0.000055498135542	0.196602888109821	0.503341269669160	1	3	3	5	5	5	4	7	6	5	8	7	6	7	6	8	6	9	8	10	7	9	9	9	9	10	9	9	10	10	9	10	10	11	11	11	12	8	12	11	13	10	14	10	10	12	12	13	12	12	11	12	13	13	14	15	13	13	13	14	13	16	15	13	13	16	18	15	15	16	16	15	15	16	17	17	19	17	16	15	17	18	18	19	19	19	18	21	21	21	22	22	23	21	21	25	24	25	26	26	28	27	27	30	28	30	33	33	0	0	1	1	2	1	2	17	1	7	12	7	7	2	6	9	1	12	10	18	10	14	14	5	17	17	14	2	12	8	3	17	21	19	14	42	23	7	45	32	25	31	19	25	3	34	29	6	25	32	21	45	42	28	40	35	25	8	45	16	23	34	48	17	31	49	66	25	57	58	36	51	48	40	63	33	72	41	4	32	21	40	0	47	76	73	80	57	25	48	65	77	60	40	80	75	95	97	85	98	59	98	95	92	77	95	97	92	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	3	2	1	3	2	2	2	2	1	2	2	1	1	2	1	3	1	3	1	1	4	2	1	2	1	2	2	2	2	1	4	2	3	2	3	1	4	2	2	1	3	1	1	2	2	1	3	2	3	3	3	5	2	4	4	1	6	1	2	1	3	3	4	4	1	5	5	2	3	2	1	4	1	8	2	3	4	4	4	3	6
28000	-691.479600295912633	-689.289896214152691	-2.189704081759983	0.000302417406680	0.000034463149081	0.113958880406305	0.541096758917808	1	2	4	5	4	4	5	7	6	8	7	7	6	7	6	9	6	9	8	10	7	9	9	8	7	11	9	8	10	10	8	9	10	11	11	11	10	12	11	12	13	11	13	11	10	12	13	12	12	13	12	12	12	11	13	15	14	11	14	13	13	16	16	14	15	15	17	16	15	16	16	19	15	14	17	16	19	17	16	17	18	18	19	17	19	20	20	21	20	20	22	22	22	21	21	25	25	27	24	27	29	28	26	30	30	32	31	33	0	0	1	1	2	1	2	17	3	13	5	2	5	5	5	9	6	24	17	28	13	7	21	5	6	32	10	2	5	17	4	31	27	22	18	23	10	33	25	23	16	22	26	32	17	20	34	25	9	45	29	58	35	21	48	46	26	22	39	37	46	24	48	46	48	32	65	9	51	59	14	67	29	49	59	39	78	64	47	30	19	76	0	5	65	74	66	87	70	80	65	63	75	35	30	82	90	86	88	94	82	100	92	90	103	103	103	66	1	1	2	2	1	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	4	4	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	3	3	1	1	1	1	2	1	2	1	1	2	1	1	4	2	2	1	4	1	4	1	1	4	1	3	1	3	3	2	2	1	3	4	1	1	5	1	3	3	1	2	1	3	2	2	5	4	3	2	3	1	3	5	1	2	6	2	3	2	8
28500	-783.637399962968743	-782.019110176847107	-1.618289786121651	0.000274925642083	0.000063881550334	0.232359374884531	0.477977505464296	1	3	4	5	5	5	5	6	7	8	8	7	6	7	7	9	7	7	8	10	8	7	8	10	9	8	9	6	10	9	10	11	10	10	11	10	10	12	9	10	13	10	13	10	10	12	12	12	12	11	12	13	13	13	13	15	14	12	15	14	13	16	15	14	15	14	17	18	17	16	17	19	16	15	17	15	18	18	17	17	19	16	18	18	17	18	19	19	20	21	22	21	23	20	21	25	25	25	26	26	28	29	27	29	28	31	32	33	0	0	1	3	2	1	2	3	6	28	14	5	5	28	6	28	3	13	7	21	7	28	7	28	9	28	12	7	12	21	9	9	26	19	39	11	23	21	17	26	50	3	37	3	39	24	18	50	31	25	27	46	34	37	44	64	25	10	57	23	32	46	66	39	45	39	48	17	48	43	34	49	38	50	63	53	66	32	34	16	21	61	0	10	44	80	57	64	74	75	86	76	91	80	17	59	51	59	58	90	16	90	100	103	85	99	102	90	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	3	1	1	1	1	1	2	2	1	2	1	2	1	3	2	1	3	1	3	1	2	1	2	3	6	2	1	4	3	2	2	1	1	1	3	4	3	6	1	1	4	4	1	2	2	3	2	2	2	1	1	5	6	6	6	6	2	10	2	1	1	5	3	1	6
29000	-699.071244298958732	-697.225558402173874	-1.845685896784902	0.000227472426886	0.000037849105932	0.166389862937520	0.461010004060589	1	1	3	4	4	5	3	7	6	8	6	8	7	6	6	8	6	8	8	10	6	8	9	9	8	12	9	8	11	11	8	9	10	9	12	10	10	12	11	11	14	10	13	10	11	12	11	13	11	11	13	12	13	12	12	13	13	13	15	15	11	16	15	13	14	15	17	16	16	16	16	17	15	16	17	17	17	17	16	17	18	18	17	18	18	19	19	20	22	21	19	21	22	21	22	25	24	25	26	25	26	29	27	28	26	32	32	33	0	0	1	3	2	1	2	17	6	11	5	21	11	5	3	17	4	5	9	32	5	11	5	5	8	21	28	7	36	17	9	9	21	28	42	28	14	45	19	11	45	13	42	6	32	47	28	49	9	32	34	30	29	61	25	32	44	61	64	58	1	29	55	17	45	56	54	57	49	46	27	57	42	49	59	71	41	6	25	64	33	75	0	33	38	66	67	77	74	59	69	55	66	78	79	63	85	79	89	82	82	95	97	84	82	93	99	59	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	3	3	1	3	1	2	1	2	1	1	2	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	6	3	2	3	1	1	1	1	2	2	2	2	3	3	1	1	2	6	4	3	4	1	1	5	3	3	1	2	3	2	1	4	3	2	3	7	3	4	2	4	4	4	1	5	2	6	3	10
29500	-741.390627854287800	-739.554384490208463	-1.836243364079297	0.000277274606463	0.000046694750077	0.168406154002609	0.408036829289757	0	2	3	4	4	4	6	6	7	7	7	8	5	6	7	8	6	9	8	10	6	8	9	10	9	10	8	8	9	10	10	11	10	10	11	8	10	11	10	11	14	10	14	10	11	11	13	12	12	12	13	12	14	13	13	15	13	12	14	14	13	17	15	12	15	14	17	16	16	16	16	18	15	16	17	17	18	18	15	17	19	18	18	18	18	18	19	21	19	20	22	23	23	21	22	23	26	27	27	27	27	29	27	30	29	31	33	34	0	0	1	2	2	1	2	3	6	13	13	5	5	2	8	3	6	5	2	25	5	2	22	28	9	6	13	2	4	6	25	9	5	7	42	14	36	16	9	36	42	18	32	9	25	15	34	25	9	44	42	34	7	9	39	20	45	44	54	54	64	10	51	39	57	6	31	44	6	41	46	45	57	63	41	79	49	80	46	66	24	66	0	33	68	76	65	68	59	19	57	80	43	85	59	72	82	82	82	75	96	82	64	99	101	99	105	89	1	1	2	1	2	2	2	2	1	1	1	3	1	2	1	2	1	3	2	1	2	3	1	1	2	3	1	3	2	3	1	2	3	1	1	1	1	1	2	1	1	1	2	3	1	3	3	2	2	1	1	1	5	2	1	3	1	1	1	1	1	5	1	1	2	5	3	3	6	1	2	4	1	1	1	1	3	1	2	1	4	1	1	4	2	1	3	3	2	6	5	4	3	3	5	2	2	6	6	5	2	5	7	2	1	1	2	7
30000	-754.098899750467695	-752.218058698329855	-1.880841052137894	0.000240181556018	0.000038249452658	0.159252247723977	0.418846819345407	0	2	4	4	4	5	5	7	7	8	7	7	6	7	5	8	6	8	8	10	8	8	8	9	9	11	8	9	9	10	9	9	10	10	9	10	12	11	12	12	13	10	13	10	10	12	12	12	12	13	12	12	13	14	13	14	14	13	15	13	13	17	15	15	16	15	17	17	16	16	16	17	15	14	18	17	17	18	16	17	18	18	19	19	16	19	19	20	21	20	21	23	23	22	21	25	25	26	26	27	28	28	28	29	29	32	32	33	0	0	1	2	2	1	5	13	17	7	7	5	5	13	2	17	6	6	15	29	2	14	2	27	9	31	5	5	22	23	9	9	7	14	6	22	17	28	16	25	48	4	30	9	32	42	29	16	31	45	25	11	36	35	51	41	39	38	16	45	31	10	19	35	50	57	59	39	8	38	37	66	42	31	39	13	59	32	55	45	58	50	0	36	61	30	66	73	59	35	40	26	84	75	69	91	82	48	83	78	95	79	74	98	69	104	96	79	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	4	1	3	1	1	1	2	3	1	1	1	1	1	2	2	1	3	2	2	1	1	3	2	1	1	1	1	3	1	3	2	2	2	3	1	1	1	1	4	1	2	5	3	3	1	1	1	2	6	2	3	1	2	2	3	6	1	5	2	3	2	2	1	3	1	4	2	2	3	5	4	7	2	3	2	2	4	8	2	4	2	8	8	2	6	1	3	7
30500	-845.990399052092016	-844.260004768501403	-1.730394283590663	0.000281734601396	0.000054806631229	0.194532836781771	0.369190118165397	-1	2	3	4	5	4	4	5	6	6	8	8	6	6	7	8	6	9	8	8	8	8	9	9	8	11	9	7	8	11	9	10	10	12	12	10	12	11	11	12	14	10	13	10	10	13	12	13	11	11	12	12	13	14	12	14	14	13	14	13	13	16	16	14	15	13	16	16	16	14	16	17	15	15	17	15	16	16	17	16	18	18	18	18	19	19	19	22	22	22	22	23	24	20	23	25	25	26	27	27	29	28	26	26	29	30	32	33	0	0	1	2	2	3	2	3	6	4	14	2	2	4	8	13	3	9	13	8	5	14	21	16	9	12	14	14	5	22	9	17	16	36	36	16	9	8	3	28	45	28	50	17	17	50	14	44	9	19	45	36	52	8	44	4	17	30	37	11	16	35	4	17	64	20	65	61	25	6	24	67	53	50	39	51	41	74	53	31	23	39	0	7	45	66	79	49	30	18	19	85	91	77	45	56	69	59	61	74	93	92	76	96	85	102	88	59	1	1	2	1	2	1	2	1	2	1	2	3	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	2	4	2	2	1	1	3	2	1	3	2	2	2	1	2	1	4	1	5	6	1	1	2	3	2	7	6	1	2	1	2	5	5	3	1	1	3	3	2	1	1	2	3	4	3	1	6	4	3	1	6	9	5	7	2	1	2	4	6	4	8	7	7	3	3	5	1	5	1	6	6
31000	-887.921616135856993	-886.193370810264128	-1.728245325592837	0.000248319832503	0.000048457750983	0.195142492223865	0.334464087001716	1	3	4	5	5	4	5	6	6	7	7	6	7	7	6	9	6	9	8	10	8	9	8	9	9	10	9	7	9	9	9	10	11	10	11	11	10	12	12	11	14	10	14	10	11	12	11	11	13	12	12	12	13	12	14	11	14	13	14	14	13	16	13	15	15	14	15	17	17	14	16	18	15	15	17	16	17	18	14	17	19	17	16	19	18	18	19	22	21	20	23	22	22	20	21	25	26	26	26	26	25	27	28	29	30	32	31	33	0	0	1	1	2	1	2	3	6	7	12	2	2	5	2	19	6	15	12	12	15	7	14	13	8	23	28	7	23	15	6	1	7	14	27	5	16	20	9	7	16	1	46	19	37	12	14	19	25	44	31	32	33	37	19	10	6	47	39	50	48	12	8	16	37	39	49	56	70	20	10	68	32	4	48	56	67	53	33	6	5	37	0	34	49	39	6	61	54	49	82	4	79	71	87	48	57	57	76	19	57	64	80	77	64	105	73	59	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	4	4	2	1	4	1	1	4	3	3	4	1	2	1	3	2	2	2	1	2	2	1	1	2	3	6	1	1	1	1	4	3	3	2	1	1	2	2	2	4	1	2	4	4	3	1	3	2	6	6	3	1	4	3	3	8	6	7	2	2	9	4	2	1	7	6	6	4	8	5	8	5	6	8	1	9	9
