step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
5000	-488.926728432199184	-495.782216383158584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577160213918793	0	1	1	1	1	2	3	2	2	2	3	3	2	2	4	3	5	3	3	5	4	3	4	4	4	4	4	3	6	4	4	5	4	4	6	6	4	5	7	5	5	4	4	5	5	5	5	5	6	6	6	6	6	4	7	6	9	5	6	6	6	7	7	5	8	7	7	7	7	8	8	7	8	7	7	5	8	8	8	7	8	5	8	8	9	10	9	9	8	9	9	10	9	11	11	11	11	8	10	11	10	13	11	11	11	13	0	1	1	1	1	2	13	2	3	4	5	13	5	2	7	9	16	9	10	23	7	14	14	14	22	22	14	9	17	8	16	54	4	9	82	24	14	24	7	27	14	28	28	16	16	34	9	28	31	54	41	26	47	19	33	82	35	37	40	43	76	43	44	30	46	47	27	46	32	56	56	82	14	60	61	34	47	52	17	17	56	33	74	61	0	98	77	39	48	49	72	61	0	69	77	78	61	68	87	87	52	105	98	87	89	105	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	3	2	2	2	1	2	1	1	2	1	3	1	1	2	1	2	2	1	3	1	3	1	1	2	2	2	3	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	3	2	2	2	1	2	3	3	2	1	1	2	3	2	2	2	2	2
5500	-516.298375433683304	-523.153863384642705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661848769337235	0	1	1	1	1	2	3	2	2	2	3	2	2	2	2	3	4	3	3	4	4	3	4	3	3	3	4	3	6	4	4	5	5	4	6	6	5	5	7	5	5	5	5	5	5	5	5	4	5	5	6	6	6	4	6	6	9	6	6	5	6	7	7	6	8	6	6	7	7	9	8	7	7	6	8	4	8	8	8	8	8	5	7	6	9	10	9	8	8	7	8	10	9	11	11	11	9	8	10	12	9	13	11	11	11	14	0	1	1	1	1	2	4	5	3	4	1	5	5	2	2	9	16	9	10	10	7	14	11	14	14	14	22	12	45	2	9	54	12	16	82	24	22	13	38	31	24	28	28	16	30	17	30	16	48	54	40	8	46	19	20	82	72	41	40	31	76	42	44	42	46	34	23	53	54	56	56	35	36	60	61	28	47	52	66	53	56	13	74	76	0	98	77	52	90	66	72	61	0	33	87	78	76	68	87	87	52	105	98	87	79	105	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	3	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	3	1	2	1	2	1	2	1	1	1	3	1	4	2	2	2	1	1	2	3	2	2	1	2	1
6000	-493.716473470017888	-500.571961420977289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667871857983435	0	1	1	1	1	1	3	2	2	2	3	3	3	2	4	3	3	3	3	6	4	4	4	3	4	4	4	4	6	3	4	5	4	5	4	6	5	5	5	5	4	5	5	4	5	5	5	5	6	6	5	6	6	4	7	6	7	6	6	6	6	7	7	6	8	5	8	7	7	9	8	7	8	7	7	5	8	7	7	8	8	5	8	7	8	10	9	9	8	8	9	8	9	8	11	11	8	8	10	12	10	12	10	11	11	14	0	1	1	1	1	1	2	2	3	4	5	5	2	1	24	9	9	9	14	14	11	14	1	14	14	14	14	17	17	9	17	54	24	16	11	40	24	23	27	7	14	28	28	17	44	30	30	31	48	54	23	23	47	19	33	35	82	13	38	34	76	28	44	46	46	9	14	53	50	56	72	82	20	60	61	28	47	36	66	68	56	35	74	76	0	98	77	40	34	79	57	61	0	54	77	101	61	68	87	87	78	105	98	87	89	102	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	4	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	3	2	5	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	3	3	1	1	2	1	2	3	1	2	1	1	2	2	1	2	1	2	2
6500	-506.607579717707722	-513.463067668667122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555399161683900	0	1	1	1	1	2	3	2	2	2	3	3	2	2	4	3	4	3	3	6	4	3	4	4	4	4	4	3	6	4	4	5	5	5	4	6	4	5	7	5	5	4	4	5	5	5	5	3	6	6	6	6	5	4	7	6	8	6	6	6	6	7	7	6	8	7	8	7	7	9	8	7	8	7	7	5	8	8	8	8	7	6	8	8	9	10	9	9	9	9	9	10	9	10	10	11	10	8	10	12	10	12	11	10	9	14	0	1	1	1	1	5	5	5	3	4	1	1	1	2	8	9	12	9	10	10	11	14	14	14	14	14	14	9	34	16	48	54	7	16	13	26	22	25	41	25	24	28	28	9	17	16	16	9	31	54	27	26	17	19	33	35	82	41	40	43	76	60	44	30	66	49	51	53	20	82	35	35	58	60	76	17	17	26	31	68	56	35	74	61	0	53	77	52	49	34	72	84	0	54	77	67	61	68	87	87	78	105	98	87	66	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	3	3	2	2	1	2	1	3	2	3	1	1	2	1	2	1	5	1	3	3	3	1	2	1	4	2	2	3	1	1	2	2	2	3	1	2	2
7000	-507.805438194043745	-514.660926145003145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651159953407683	-1	0	0	1	0	2	3	1	4	2	2	3	1	3	3	3	2	3	3	6	4	3	4	4	3	4	2	4	5	4	4	5	5	5	5	6	5	4	7	5	5	5	3	5	4	3	5	3	5	6	6	5	6	4	4	6	7	6	5	6	6	7	7	6	7	7	7	7	7	8	8	7	8	7	8	4	8	8	8	8	8	6	8	8	8	10	9	9	8	9	9	9	9	11	11	11	10	8	10	11	7	13	11	11	10	14	0	1	1	5	1	2	3	1	16	4	13	2	5	27	17	17	2	17	10	10	11	27	22	14	27	22	13	43	45	46	48	54	55	17	21	24	24	27	51	25	24	28	17	45	17	17	30	17	48	54	22	23	17	19	12	35	82	55	38	28	76	60	29	46	64	34	8	53	54	56	56	82	67	60	61	43	53	52	17	68	56	35	74	61	0	98	77	67	66	79	72	84	0	19	77	36	78	53	87	87	52	105	98	87	89	102	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	1	2	2	1	2	3	1	2	4	1	2	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	5	2	5	2	2	1	2	2	2	3	2	2	1
7500	-496.514456674584096	-503.369944625543496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654187574713141	-1	0	1	2	1	2	1	2	4	2	2	3	3	3	4	3	2	2	3	6	4	3	4	3	4	4	2	4	6	4	4	5	3	5	5	5	5	3	7	5	5	4	4	3	5	5	5	3	6	6	6	6	5	6	5	6	9	6	6	5	6	7	7	6	8	7	8	7	7	9	8	7	7	7	8	7	8	8	7	8	8	6	8	8	9	10	10	9	9	9	8	10	9	10	10	11	11	8	10	12	10	13	10	11	11	14	0	1	2	5	2	5	2	7	17	1	7	4	7	27	8	17	3	3	10	10	1	27	22	27	48	24	7	16	44	17	16	19	4	9	21	14	23	27	41	25	27	3	16	3	30	9	30	17	31	19	24	26	30	19	33	35	72	37	36	42	43	43	44	46	79	9	51	53	54	56	56	82	41	60	76	9	66	52	48	68	56	35	74	76	0	98	77	20	9	79	72	76	0	54	77	52	75	68	77	87	52	105	98	87	89	105	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	3	2	1	1	3	2	1	2	1	1	1	2	2	3	1	1	3	2	2	1	2	2	1	2	2	1	2	1	1	4	1	2	1	1	1	1	2	1	2	4	2	1	2	1	3	2	3	2	1	1	2	2	2	2	1	1	3
8000	-480.452143040016210	-487.307630990975611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635959887297287	-1	1	1	1	0	1	2	2	3	2	3	3	0	3	4	3	2	3	3	6	3	4	4	3	4	3	2	3	6	4	4	5	5	5	5	6	5	5	6	5	3	4	5	5	5	5	5	3	6	6	6	6	6	6	7	6	9	6	6	5	6	7	7	5	7	7	7	7	7	9	8	7	8	7	8	7	8	8	8	8	7	6	8	8	9	9	10	9	9	7	9	10	8	11	10	11	11	8	10	12	10	13	10	11	12	14	0	5	5	13	1	5	2	13	27	2	7	8	1	27	13	17	3	17	10	10	8	27	41	8	14	27	13	17	44	9	48	19	7	16	8	33	15	41	24	25	27	28	16	9	15	30	30	17	31	32	33	26	30	19	33	35	72	15	40	28	43	43	45	30	46	34	22	30	50	81	56	82	58	60	76	61	30	52	90	68	56	35	74	61	0	68	77	15	79	34	72	76	0	32	77	78	76	68	77	77	78	105	98	95	90	102	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	3	2	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	4	1	1	1	3	1	2	2	2	3	1	2	3	2	1	2	1	2	1
8500	-502.480240569208433	-509.335728520167834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659585882527145	-1	1	0	2	0	1	2	1	4	2	3	3	3	3	4	3	2	3	3	6	2	4	3	4	4	4	4	4	6	4	4	4	4	5	4	6	5	5	6	5	5	5	5	4	5	5	5	3	5	6	6	6	5	6	7	6	9	5	6	6	6	6	7	6	6	7	8	7	7	9	7	5	6	7	8	7	7	8	8	8	8	7	8	8	9	10	10	9	9	7	8	10	8	10	11	11	11	10	8	11	10	12	11	11	10	14	0	5	1	5	1	1	2	1	17	5	21	2	7	1	8	17	6	17	10	53	5	13	2	14	4	14	14	16	44	48	48	19	10	17	21	14	22	14	22	14	22	28	28	17	44	30	30	17	48	32	40	14	17	32	33	35	82	14	40	43	43	43	45	46	48	34	41	30	32	71	56	35	15	60	61	61	47	52	90	53	35	72	74	61	0	68	77	52	79	34	82	61	0	54	87	78	75	68	77	87	52	105	80	87	90	102	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	2	3	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	2	2	2	1	2	1	3	1	1	1	3	3	3	1	1	1	2	2	1	1	2
9000	-461.992415303833980	-468.847903254793380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707261288204407	-1	1	1	2	0	2	2	2	4	2	3	2	1	3	3	3	2	3	3	6	4	4	2	4	4	4	4	4	4	5	4	4	4	5	5	6	5	5	7	5	5	5	5	5	5	5	5	5	6	6	4	6	6	6	6	6	8	6	5	6	6	7	7	6	7	7	8	7	7	8	8	6	8	7	8	7	8	8	8	8	8	8	8	8	9	8	10	9	9	9	7	10	9	11	11	10	11	10	9	12	10	12	11	11	11	14	0	5	5	13	1	2	2	2	17	2	13	5	5	23	1	17	3	17	10	41	15	14	2	14	14	14	14	17	17	29	15	19	4	29	15	27	24	22	27	25	14	28	17	29	29	16	16	31	31	32	15	41	30	32	33	35	35	37	22	28	43	43	45	46	43	34	51	53	50	56	56	35	21	9	61	61	47	52	49	68	56	72	74	61	0	68	77	52	9	66	72	84	0	69	77	88	76	86	77	87	88	105	86	87	89	102	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	3	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	4	2	1	1	3	2	2	1	2	2	1	2	1	1	1	2	3	1	1	2	1	2	2	1	3	2	1	2	1	1	2	1	2	2
9500	-505.014835113504432	-511.870323064463832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734962435478054	-1	1	1	1	0	1	3	2	3	2	2	2	0	1	3	3	2	3	3	5	4	3	3	4	4	4	3	4	3	4	4	4	4	5	5	4	4	5	7	5	5	5	5	4	5	5	5	5	6	6	6	5	6	6	7	6	9	5	6	5	6	7	7	6	8	5	7	7	7	9	7	6	7	7	7	7	8	6	8	8	8	8	8	8	9	8	10	8	9	9	9	10	9	11	11	11	11	10	10	11	10	12	11	11	11	13	0	5	13	5	1	5	10	2	17	4	14	4	1	5	11	17	3	17	8	12	15	10	8	27	11	14	14	3	17	16	17	19	8	16	21	7	27	22	78	27	24	28	28	29	29	28	28	28	31	32	23	28	34	32	33	35	72	37	27	31	43	60	44	30	64	26	51	53	54	71	56	35	58	60	61	61	47	13	66	53	56	72	74	76	0	68	77	22	34	66	82	61	0	69	87	101	76	86	77	99	52	105	86	87	90	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	2	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	5	2	1	2	2	1	1	1	1	2	3	2	2	1	2	1	3	1	1	2	2	2	1	2	1	2	1	1	2
10000	-540.399257370096166	-547.254745321055566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673170189912178	-1	1	1	0	1	2	3	2	3	2	3	3	3	2	4	3	2	3	1	6	3	4	4	3	4	4	4	4	3	4	4	4	4	5	5	6	4	5	7	5	5	5	5	5	5	5	5	2	6	3	6	6	6	6	6	6	8	5	5	6	6	7	7	6	8	6	7	7	7	8	8	6	8	7	8	5	8	8	8	8	8	8	8	8	9	8	9	9	9	9	9	7	8	10	10	10	11	10	10	12	10	13	11	10	10	12	0	1	4	1	1	2	2	5	17	5	5	14	1	3	8	17	5	17	4	10	2	24	24	14	14	8	14	17	17	16	48	50	10	31	7	13	14	37	5	25	22	28	30	30	29	31	9	3	48	10	25	2	30	32	33	35	72	37	24	42	76	28	44	46	30	34	52	53	50	56	56	35	37	30	92	28	66	27	51	30	56	72	74	61	0	68	77	24	79	79	57	61	0	69	77	88	92	86	87	87	27	105	86	87	79	105	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	5	1	2	1	1	2	1	2	1	1	3	2	1	1	1	1	1	2	2	2	1	4	2	1	1	1	3	2	2	2	2	1	2	1	1	1	4	1	1	1	1	1	2	1	1	4	2	1	2	2	2	3	1	1	2
10500	-445.734616950332111	-452.590104901291511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672022782219864	0	1	1	1	1	1	3	2	4	2	3	3	2	2	4	3	2	3	3	6	4	3	4	4	4	4	4	3	6	4	4	5	5	5	5	6	5	5	7	5	5	5	5	5	4	5	5	5	6	4	6	6	6	6	7	6	8	3	6	6	6	4	7	6	8	7	7	7	7	9	8	6	7	7	8	7	8	8	7	8	8	8	8	8	9	10	9	9	9	8	9	9	9	10	11	11	9	9	10	12	10	13	8	11	12	14	0	1	1	1	1	1	10	2	16	4	1	13	2	2	8	17	3	17	10	8	11	14	22	22	14	14	11	17	45	16	16	50	4	9	25	27	27	24	51	22	24	28	28	45	16	30	15	31	48	19	24	41	30	19	33	35	72	14	15	43	43	28	29	46	46	34	41	53	32	56	56	35	41	60	61	61	47	52	34	53	56	72	74	61	0	103	77	52	79	79	82	76	0	69	87	88	76	103	87	99	52	105	68	87	79	105	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	3	2	2	1	2	2	2	1	2	1	2	1	3	2	2	2	2	1	1	2	1	2	1	2	2	1	1	2	1	2	2	2	2	1	1	1	3	1	1	1	3	2
11000	-483.458670003384157	-490.314157954343557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661571488937933	-1	1	0	1	1	2	3	2	4	2	3	3	3	2	4	3	2	3	3	5	3	3	4	3	4	4	4	4	4	5	4	5	5	5	5	6	5	5	6	5	5	5	5	5	5	4	5	5	6	4	6	5	6	6	7	6	8	6	6	6	6	6	7	5	7	6	8	7	7	9	8	6	8	7	8	7	8	6	6	7	8	8	8	8	8	10	10	9	8	9	9	9	9	10	11	11	11	10	10	12	10	13	8	11	12	14	0	1	1	1	1	1	5	2	17	4	1	2	5	4	11	17	3	17	10	8	2	14	24	14	14	24	22	16	17	46	17	50	11	9	11	40	22	11	7	22	14	28	31	29	29	2	46	9	48	19	41	14	9	50	33	35	35	41	25	43	43	9	44	46	34	16	5	53	50	56	56	35	37	60	76	43	47	27	34	9	56	72	74	61	0	103	77	78	79	89	82	61	0	32	77	88	76	103	77	87	88	105	68	77	90	105	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	2	3	1	1	1	1	3	1	1	1	1	1	3	2	2	2	1	3	1	2	1	1	2	2	1	1	3	5	1	3	3	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	1	1	2	1	3	2	1	2	2	2	2	1	1	1	2	2	2
11500	-479.450195209517858	-486.305683160477258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595542883984095	-1	1	1	0	0	2	2	2	4	2	3	2	3	2	4	3	2	3	3	6	4	3	4	3	4	4	4	3	4	4	4	5	3	5	5	6	5	5	7	4	5	4	5	5	5	5	5	3	5	4	5	6	6	6	5	6	8	6	6	6	6	7	7	5	8	7	7	7	6	9	8	6	8	7	8	7	8	8	8	8	8	8	8	8	9	10	10	9	9	7	9	10	9	8	11	11	9	10	10	12	10	13	8	11	11	14	0	1	5	1	1	5	5	5	17	4	10	5	7	5	2	17	3	17	10	41	14	7	24	10	24	14	22	17	17	10	48	50	14	16	21	41	7	24	36	24	24	28	28	29	29	9	30	17	31	19	24	41	64	50	33	35	35	37	25	28	43	61	44	30	46	34	51	53	50	56	56	35	58	60	76	61	47	52	16	53	56	72	74	61	0	103	77	52	66	34	82	75	0	32	77	101	61	103	77	87	37	105	53	77	89	105	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	3	2	1	2	1	1	1	3	2	3	1	2	2	1	2	1	2	2	2	1	2	1	2	1	3	2	1	2	2	2	2	3	2	1	2	2	1
12000	-506.247654832099784	-513.103142783059184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726703385336871	-1	1	1	1	0	2	0	2	4	2	3	3	2	1	1	3	2	3	3	5	4	3	4	4	4	4	4	4	4	3	4	5	5	5	5	5	5	4	7	5	3	5	5	5	5	5	5	5	6	4	6	5	6	6	4	5	8	5	6	6	6	7	7	6	8	5	8	7	6	9	8	6	8	7	8	7	8	7	8	8	7	8	8	8	8	10	10	9	9	7	9	8	9	11	9	11	11	9	9	11	10	13	11	11	12	14	0	1	5	7	1	1	1	15	17	4	2	4	2	5	5	17	3	17	10	10	22	14	14	22	14	22	14	17	16	17	16	50	2	16	12	41	6	41	40	23	14	28	28	29	29	30	30	31	48	19	24	2	46	32	4	12	72	22	25	43	43	43	44	34	64	17	51	53	50	56	56	35	52	60	61	61	34	20	9	68	56	72	74	61	0	98	99	78	90	34	82	61	0	54	77	39	84	68	77	99	88	105	80	87	89	105	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	2	1	2	3	2	1	1	2	2	1	3	1	2	1	2	1	4	1	2	2	1	2	1	1	1	1	2	2	1	2	1	3	1	2	2	2	1	2	1	1	3	1	2	2
12500	-465.698717278882043	-472.554205229841443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743827162351743	-3	1	1	2	0	2	3	2	4	2	2	3	2	2	3	3	2	3	3	6	3	4	4	3	4	3	4	4	4	4	3	5	5	5	6	6	5	4	6	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	7	6	9	6	6	6	6	7	7	6	6	7	8	7	7	9	8	7	8	7	8	7	8	8	7	8	8	8	8	8	9	8	10	9	9	9	8	10	9	9	10	10	11	10	9	12	10	13	10	11	12	14	0	1	5	2	1	2	13	2	17	2	1	13	2	5	8	17	3	17	10	27	11	14	24	14	24	14	14	17	16	17	17	19	11	27	21	24	22	5	41	25	22	30	9	28	9	30	11	31	31	32	9	37	47	19	33	11	72	27	25	28	43	43	44	46	30	9	51	53	54	81	56	35	58	60	76	61	47	52	49	68	56	72	74	61	0	68	99	41	79	79	35	61	0	69	77	78	84	86	77	87	27	105	86	87	89	105	1	1	1	1	3	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	3	2	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	2	2	2	2	1	2	3	1	2	1	2	2
13000	-498.295320777577331	-505.150808728536731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783897850010455	-1	1	1	0	0	2	2	2	4	2	3	3	0	3	4	3	2	3	3	5	4	2	2	1	4	4	3	4	6	3	3	5	5	5	6	6	4	4	7	4	5	5	5	5	5	5	5	5	6	6	5	6	6	6	7	6	9	6	5	5	6	7	7	6	8	7	8	7	7	7	8	7	8	6	8	7	8	5	8	8	8	8	7	8	9	9	10	9	9	9	9	9	8	11	11	11	9	10	9	12	10	11	11	11	10	13	0	5	5	1	1	5	13	2	17	4	7	2	1	24	8	17	3	17	10	14	11	24	24	5	14	27	24	30	9	17	17	19	27	28	27	25	27	27	22	27	22	9	28	9	9	30	9	31	31	19	27	78	9	32	9	10	72	37	40	9	43	43	44	46	66	34	39	53	50	35	70	56	27	60	61	61	47	26	9	53	56	35	74	76	0	80	77	26	34	66	82	76	0	50	77	78	76	86	77	87	26	105	86	87	79	105	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	4	1	2	1	1	1	4	2	2	2	1	1	1	1	2	2	1	2	1	2	1	3	2	2	2	1	1	2	2	1	1	1	1	2
