step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
7000	-241.795749356009367	-250.846592736460707	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995708740915968	2	7	7	7	5	12	6	11	8	8	10	6	11	12	11	10	9	12	9	11	8	11	13	9	9	8	11	10	11	11	10	11	11	12	13	15	13	14	12	11	13	12	14	9	15	12	16	15	11	13	11	14	13	14	13	14	10	18	12	17	15	13	17	16	12	17	15	17	15	19	16	16	29	16	19	20	23	19	24	26	25	27	29	0	5	12	7	1	21	5	2	2	3	5	5	21	11	25	9	10	32	4	26	3	25	27	9	4	12	26	10	24	24	10	11	19	10	49	6	31	65	4	57	46	31	33	7	62	44	52	53	31	14	57	42	18	37	18	55	10	68	26	71	6	15	48	50	28	69	56	65	53	47	54	69	82	56	63	36	78	41	77	77	77	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-247.542485544887427	-256.593328925338767	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996911839852750	3	7	7	6	5	13	4	10	8	7	9	8	12	12	10	9	9	14	8	10	8	11	14	9	9	10	10	10	11	10	10	10	11	13	14	16	14	14	9	15	12	11	14	11	14	13	15	10	12	13	15	13	12	13	13	13	13	14	13	16	14	14	16	16	18	17	15	16	17	20	17	19	28	20	19	19	23	16	21	22	24	27	27	0	4	7	1	1	49	1	21	4	5	12	2	11	44	21	9	19	31	4	24	3	3	53	4	4	24	21	12	30	24	9	17	48	53	53	45	54	26	10	52	8	27	41	17	44	26	55	16	21	10	58	29	42	41	11	41	19	49	14	61	53	20	43	47	68	34	8	47	58	49	45	59	81	78	66	66	79	51	68	72	77	81	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-240.425715273948128	-249.476558654399469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998635005537490	3	7	7	7	5	9	6	11	5	8	10	7	11	13	10	9	10	9	8	10	10	10	13	9	8	9	8	10	10	10	10	10	8	11	14	16	13	15	11	14	12	11	12	12	16	13	16	11	16	11	15	13	13	10	13	12	13	13	15	14	15	15	14	14	17	18	18	17	15	20	21	18	27	19	20	20	21	22	25	27	23	29	20	0	9	9	7	1	27	9	12	1	5	33	9	20	28	2	2	4	2	2	10	18	19	39	3	12	25	4	4	3	16	19	33	12	9	43	23	50	29	17	17	15	24	34	29	62	22	35	18	60	24	23	20	50	24	17	4	34	56	40	52	43	54	42	37	61	45	62	38	37	65	67	69	79	67	67	49	75	59	81	79	77	80	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-254.380160926264921	-263.431004306716261	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994834974369334	3	6	5	7	5	13	7	9	7	6	10	8	12	12	11	9	9	15	8	9	9	6	14	9	8	10	10	11	9	10	10	9	9	11	12	15	13	11	10	15	13	12	12	10	15	13	14	12	14	9	15	14	14	12	13	14	13	18	14	16	15	16	15	15	19	19	17	14	16	20	20	13	28	20	17	18	23	22	25	22	19	29	18	0	5	1	3	1	54	3	4	3	5	12	4	34	39	33	25	25	43	10	12	7	3	32	12	4	8	20	31	7	25	16	4	2	16	34	13	4	21	16	35	48	34	27	12	46	48	41	30	48	12	49	44	46	44	34	54	50	18	48	47	68	35	32	53	61	76	64	15	47	23	49	30	79	83	40	56	58	49	80	71	75	73	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-246.322962262569945	-255.373805643021285	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987468237673091	3	7	6	6	5	12	6	10	8	8	8	8	12	11	11	9	7	10	7	10	10	10	13	10	9	9	11	7	10	12	10	11	7	12	13	14	14	15	12	11	12	12	13	11	16	12	16	12	16	11	13	12	11	12	12	14	13	16	16	16	13	14	15	16	19	19	14	16	14	18	20	18	28	17	15	21	22	21	24	26	20	29	25	0	5	5	5	1	26	5	5	2	5	19	4	29	31	21	7	7	26	4	28	3	10	55	26	11	19	26	7	25	20	12	29	5	26	29	46	30	36	11	26	24	15	13	31	67	21	51	15	67	18	24	53	18	9	21	6	6	56	67	62	50	39	51	63	56	35	18	42	41	68	72	64	83	59	30	81	78	66	77	83	49	66	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-257.486327079372131	-266.537170459823471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999048382188825	2	6	6	7	5	10	4	11	5	7	10	8	12	12	10	8	10	15	8	9	8	10	13	9	9	8	8	10	10	12	10	10	10	12	14	16	14	11	11	15	9	12	11	12	13	13	10	14	14	13	12	10	14	13	13	10	13	17	14	12	13	10	16	17	19	18	18	15	15	20	20	19	28	16	19	20	15	21	24	26	25	29	28	0	9	9	3	7	24	1	15	1	3	41	4	56	11	7	4	27	37	9	26	5	12	22	2	10	10	9	41	20	62	21	19	4	16	57	55	54	11	27	59	7	28	20	29	25	27	24	8	44	22	17	12	42	44	14	4	38	74	8	33	60	26	42	35	36	35	45	60	23	75	66	40	81	49	46	66	48	71	71	72	79	83	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-230.305940652960942	-239.356784033412282	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992418563392403	3	7	6	6	5	11	6	11	7	7	8	8	9	12	9	9	7	14	8	10	9	11	14	9	7	9	11	8	10	10	11	10	11	12	13	15	13	15	12	15	8	12	14	11	16	13	15	11	14	13	13	14	13	13	13	14	13	17	16	16	15	14	16	17	19	19	15	16	14	20	19	18	27	21	21	20	23	22	25	27	25	28	25	0	5	5	5	1	30	5	16	7	5	9	7	25	44	9	4	5	51	9	5	17	32	57	4	1	9	24	9	11	10	15	28	41	28	34	55	24	37	33	56	3	26	31	7	69	34	51	26	26	39	22	50	44	14	44	34	48	18	43	54	55	55	23	22	67	47	62	23	39	71	67	60	83	70	72	58	72	76	75	79	78	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-255.093703514389006	-264.144546894840346	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984780842494713	3	5	7	8	6	12	7	9	7	8	9	8	10	11	11	9	8	10	8	10	10	11	13	9	10	9	10	11	10	11	11	9	8	12	14	16	10	15	12	14	13	11	14	10	16	12	14	12	14	12	13	14	14	10	12	12	13	17	14	15	15	12	10	16	20	18	17	13	13	18	21	19	28	20	21	21	23	18	22	27	24	27	29	0	1	2	5	1	63	5	33	5	1	33	3	7	32	32	10	5	11	3	19	19	8	27	5	17	4	9	44	1	63	20	7	9	10	6	49	9	53	26	41	29	11	50	16	51	16	39	15	51	44	6	31	50	3	5	20	63	68	37	40	68	27	17	15	61	36	68	7	31	60	36	41	82	66	74	74	79	45	78	79	77	77	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-267.256479445991374	-276.307322826442714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998515016128894	3	6	7	6	4	12	7	10	6	6	9	8	12	11	9	10	10	9	9	8	10	11	13	10	7	9	9	10	11	12	9	8	11	12	14	13	14	14	11	15	12	12	13	12	14	12	16	15	16	12	15	15	13	13	11	11	13	17	10	15	15	13	17	16	17	19	16	15	15	19	21	16	29	17	19	20	17	13	16	24	23	29	28	0	1	10	5	1	26	5	19	5	5	4	4	9	3	7	12	20	9	32	2	9	18	55	15	4	25	4	12	4	16	4	10	28	56	43	39	43	23	27	54	59	14	39	14	56	39	78	29	54	17	43	57	29	27	18	26	15	64	2	45	33	33	49	17	69	74	35	36	12	49	77	8	83	51	53	47	40	14	20	81	71	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-268.279374527480400	-277.330217907931740	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993341886955839	3	7	7	8	4	10	5	8	6	6	10	7	12	11	10	10	10	13	9	9	9	10	13	9	10	9	8	11	9	11	11	11	10	11	14	13	13	15	11	14	11	11	12	11	15	12	15	14	12	11	15	15	14	12	13	13	13	11	12	15	12	16	13	16	16	18	14	15	17	15	19	18	25	20	19	20	21	19	24	25	17	27	26	0	5	7	10	1	21	1	10	1	7	24	9	19	4	2	20	27	39	3	3	12	10	32	7	5	27	7	2	3	22	8	26	8	6	61	28	58	63	6	54	24	22	15	17	54	41	34	41	32	20	36	16	41	6	25	29	25	16	42	15	42	53	20	43	35	70	13	57	43	59	72	65	76	72	38	71	45	81	81	40	40	73	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-250.251806706326136	-259.302650086777476	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982763987481375	3	7	6	8	5	12	7	10	6	7	8	7	11	13	10	9	9	14	5	9	9	10	14	6	9	8	10	9	9	10	11	9	10	11	14	15	9	13	12	13	12	10	13	11	15	11	15	15	15	10	14	14	12	13	11	14	13	16	15	13	14	16	14	17	19	16	18	17	15	20	21	17	28	21	20	21	19	21	25	27	20	29	29	0	5	5	10	1	46	1	10	5	3	12	19	22	25	28	24	5	57	1	12	10	29	13	1	7	5	28	12	7	2	17	4	11	29	39	17	11	34	42	21	50	25	6	20	6	8	40	56	55	7	13	13	4	34	25	25	6	60	14	55	57	49	60	18	23	56	66	49	60	65	77	61	79	66	66	58	56	81	81	71	22	80	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-273.329733641870121	-282.380577022321461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981115966045177	3	5	5	6	6	7	4	10	7	8	8	7	10	12	11	10	6	15	9	11	9	10	14	8	8	9	11	11	9	9	8	10	11	13	12	16	13	10	9	14	12	11	10	11	14	13	7	13	13	11	14	15	13	14	13	12	10	13	12	16	15	15	17	16	20	18	17	17	12	15	21	19	26	20	19	12	23	18	24	23	25	30	27	0	1	1	1	2	5	1	26	5	9	5	3	47	30	26	30	3	69	47	21	9	25	43	12	2	10	47	6	2	17	47	5	57	28	26	34	11	26	9	43	22	26	24	13	38	15	2	42	20	22	44	41	76	50	59	57	24	11	57	51	40	58	48	28	60	60	70	16	33	59	72	36	77	66	68	31	72	70	67	71	80	81	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-257.985899180030685	-267.036742560482026	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997327189152230	3	6	7	8	5	12	6	9	8	6	10	5	12	13	11	9	9	13	7	11	9	10	14	8	9	9	10	11	11	12	10	10	6	11	12	15	13	13	11	11	13	11	13	11	13	13	12	11	15	12	13	15	14	14	13	13	13	17	15	17	14	13	14	14	19	17	12	10	17	19	18	16	26	19	19	15	21	21	21	26	22	27	24	0	12	33	2	1	48	1	19	2	12	21	1	11	4	26	9	5	28	1	31	12	16	29	19	2	19	4	16	22	31	9	8	5	22	68	23	29	68	16	31	67	24	4	17	47	48	48	26	56	4	44	56	41	13	15	32	39	51	2	72	13	68	41	51	66	56	15	16	36	61	72	55	83	36	69	38	65	66	65	77	52	83	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-243.751427486718086	-252.802270867169426	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999152393322740	3	7	5	8	4	12	6	11	7	6	9	7	12	13	10	10	8	14	8	11	7	11	13	10	8	10	10	11	11	12	10	10	11	11	13	15	12	15	10	15	13	11	11	10	14	12	16	14	14	12	14	15	13	13	14	12	13	18	14	15	14	16	17	16	20	18	17	17	16	19	20	15	29	18	18	18	22	18	25	27	19	29	27	0	3	5	10	1	27	5	24	3	3	25	5	20	22	19	11	21	56	12	9	3	4	43	3	7	2	4	15	39	44	25	10	7	44	13	14	11	13	2	57	39	17	2	17	53	11	45	53	6	43	26	50	44	4	14	42	33	62	33	53	35	38	45	49	75	61	40	50	46	76	67	35	83	61	63	47	67	63	61	77	47	80	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-234.450337791590925	-243.501181172042266	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989231133288596	3	7	7	8	5	13	6	10	7	6	10	7	12	11	10	10	10	12	7	10	9	9	14	9	5	9	9	8	11	11	8	11	9	12	12	15	13	15	11	15	10	12	14	11	13	12	16	12	15	13	13	15	14	14	12	14	12	17	16	17	14	14	17	16	19	18	17	17	16	18	19	18	26	20	19	21	24	20	21	26	23	27	28	0	1	5	12	1	30	25	28	10	25	21	5	11	31	33	4	19	15	25	4	2	31	26	12	1	2	28	25	28	16	2	15	9	11	15	48	21	48	26	62	21	15	30	16	48	44	45	4	43	18	11	37	46	37	20	6	8	32	32	42	50	13	47	56	60	59	38	52	49	67	50	52	78	69	63	67	81	75	71	77	79	77	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-250.367187415389424	-259.418030795840764	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982634250708096	3	7	7	8	6	13	5	11	7	8	10	7	6	13	11	7	9	15	9	9	10	11	13	9	9	9	10	10	9	12	11	11	10	13	13	16	13	14	12	11	12	9	14	11	13	6	11	12	13	13	14	14	12	14	13	13	14	15	15	15	15	14	15	16	18	15	14	17	16	19	20	19	25	20	18	21	22	20	23	23	25	29	28	0	5	46	46	1	30	1	26	5	9	17	7	7	44	28	13	9	54	9	5	25	28	17	5	2	46	2	10	3	21	27	25	29	33	40	54	30	31	15	27	15	5	53	26	4	1	29	25	33	40	34	49	21	49	22	30	26	50	57	53	19	37	53	63	69	17	45	63	61	35	65	60	76	66	63	72	68	65	78	77	79	83	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-255.818899785509359	-264.869743165960699	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993134809781353	3	7	6	7	5	11	7	10	7	7	9	8	10	13	10	10	10	12	9	4	10	6	13	10	9	8	9	11	10	11	8	11	11	12	13	16	13	15	11	12	13	12	14	10	14	8	15	15	16	12	12	14	13	13	14	14	12	15	15	16	9	16	17	15	17	15	16	11	12	19	17	17	26	20	19	20	23	21	23	26	23	29	26	0	20	20	3	1	26	5	19	3	3	9	10	61	50	46	31	10	24	46	1	3	20	19	9	9	22	4	12	26	4	2	27	13	21	44	58	11	51	21	32	61	19	53	46	32	22	35	18	64	39	19	40	44	19	42	14	8	54	37	48	26	38	58	46	52	18	18	17	6	52	47	64	77	71	36	58	76	76	64	77	78	83	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-251.478883584018035	-260.529726964469376	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959745932939530	2	6	7	7	5	13	4	11	8	6	10	8	10	11	11	10	9	12	9	11	9	10	13	8	10	10	11	9	9	9	11	7	10	13	14	16	14	15	10	14	12	10	12	9	16	12	14	12	13	12	15	15	9	13	13	14	13	18	15	15	13	13	15	14	19	17	17	17	16	20	18	17	28	20	19	21	23	21	24	26	25	27	29	0	5	5	5	7	20	1	19	3	7	32	4	21	44	16	17	9	14	10	19	4	17	15	32	29	28	24	2	3	12	22	5	19	41	41	27	14	47	19	21	13	44	39	24	55	16	27	53	8	27	64	49	3	27	46	22	27	72	55	64	9	19	34	50	37	43	31	52	56	58	72	52	80	65	30	58	70	65	78	65	77	81	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-231.440857395395938	-240.491700775847278	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999602516471845	3	7	6	4	6	11	7	10	7	7	9	5	12	12	9	8	6	12	8	10	10	9	12	8	9	7	10	11	9	12	10	11	11	11	13	13	13	13	11	15	13	10	14	11	16	11	11	15	12	13	15	13	14	14	13	14	13	17	15	14	14	14	16	14	19	19	14	15	17	18	20	18	29	20	21	15	22	22	24	26	24	29	28	0	5	4	1	4	22	4	15	17	12	2	1	6	32	2	3	4	34	5	29	11	26	29	12	7	5	16	20	24	25	29	24	42	22	31	32	8	28	31	41	23	16	47	16	53	15	20	30	27	33	50	42	29	8	46	57	18	59	55	44	37	23	67	55	61	68	57	60	76	51	70	45	80	76	74	60	71	72	77	79	77	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-243.441719783102343	-252.492563163553683	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998137648732126	2	6	6	7	4	10	5	7	8	4	10	5	11	13	11	9	8	13	5	10	9	11	14	9	10	10	9	10	9	12	11	7	11	11	14	16	13	15	12	11	13	8	13	11	14	12	16	14	13	12	15	15	13	11	14	15	14	17	14	15	13	13	14	16	18	18	18	17	17	16	18	17	26	19	20	20	24	22	23	26	25	28	27	0	10	7	19	1	8	10	19	32	1	42	1	29	4	27	42	2	33	5	27	32	8	50	17	32	24	5	16	19	22	27	5	27	24	46	61	6	48	22	29	39	12	13	29	25	25	45	54	15	26	63	45	34	6	31	22	39	64	20	41	30	46	50	51	64	45	55	47	52	55	64	59	77	38	70	74	79	76	78	78	66	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-263.546017759385563	-272.596861139836903	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996868898015973	3	7	6	8	5	12	6	11	7	7	10	7	10	12	10	9	9	15	6	8	9	10	11	10	8	9	8	11	10	12	11	10	11	11	13	15	13	12	11	15	13	8	12	12	14	11	15	15	15	13	15	14	13	11	14	12	11	16	14	17	14	16	16	16	19	18	18	16	16	17	15	15	26	19	17	18	24	19	23	27	23	22	20	0	5	5	19	1	32	1	42	19	7	5	3	27	33	21	12	3	29	1	5	19	17	15	25	7	25	7	32	20	13	22	26	32	15	7	6	46	32	24	55	28	2	54	32	23	10	43	52	27	28	56	32	38	27	6	26	11	50	23	64	14	57	50	49	76	75	58	39	45	49	50	14	67	36	58	69	79	76	68	77	82	75	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-244.110333600299413	-253.161176980750753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990032097522583	3	6	7	8	4	13	7	9	8	7	5	7	12	10	11	8	10	14	8	11	9	11	13	10	9	7	8	11	10	10	9	11	8	13	12	14	13	13	12	14	12	11	13	10	14	12	15	15	16	13	11	14	13	14	13	14	11	17	14	14	12	15	17	15	19	18	15	16	17	19	18	16	25	19	21	20	24	15	24	27	22	27	28	0	11	5	2	1	41	5	12	12	11	1	11	7	4	27	7	8	41	3	19	4	21	41	27	3	5	3	16	19	33	19	44	3	17	29	35	22	17	30	31	29	19	13	26	28	3	40	52	62	61	24	57	30	55	35	13	25	50	22	6	17	6	50	34	63	36	38	78	59	68	78	59	77	72	76	71	65	59	65	73	63	73	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
