step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-518.694403772385044	-517.142680697817127	-1.551723074567891	0.000016238836251	0.000020030618559	1.233500864827367	0.770818007047164	7	8	6	8	9	8	10	11	10	14	10	11	11	11	11	12	12	14	13	12	13	15	15	19	17	13	14	17	18	16	14	18	16	17	18	19	17	18	18	18	19	22	19	21	22	21	21	22	21	20	21	21	21	21	23	23	23	24	22	24	25	23	24	24	25	26	25	25	25	26	25	29	30	30	32	32	33	35	37	39	39	40	43	42	44	45	45	3	1	0	1	3	3	4	7	2	13	3	7	5	9	7	11	12	26	12	4	7	12	21	34	17	13	19	26	18	21	11	33	22	31	37	27	27	0	30	33	31	52	28	29	51	29	36	33	35	41	24	40	43	36	44	54	54	47	41	52	44	46	59	48	54	0	56	57	0	61	44	0	55	0	73	0	0	77	78	79	79	80	81	82	84	85	81	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	3
5500	-519.569455803411302	-518.170658677677352	-1.398797125733948	0.000023021859557	0.000018511401719	0.804079343503994	0.609572200409620	7	8	5	6	9	10	9	10	9	13	10	10	11	11	9	13	15	12	13	13	13	14	15	19	16	14	16	16	16	16	15	17	17	16	18	19	17	17	19	18	18	22	19	21	22	22	22	23	21	21	21	21	22	21	22	22	22	24	24	24	25	25	23	24	25	26	24	26	25	26	26	28	30	29	32	31	33	35	37	38	39	39	42	41	43	46	45	4	4	0	3	3	1	4	5	1	13	2	1	7	9	2	11	12	7	12	1	8	12	21	34	17	5	19	26	26	21	16	22	22	31	27	27	27	0	30	22	34	52	26	26	41	29	35	32	35	41	31	40	43	37	44	36	54	47	63	40	44	46	51	32	67	0	57	67	0	61	44	0	44	0	73	0	0	76	78	79	79	80	81	82	84	85	83	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	2	1	2	1	3	2	1	2	2	1	2	2	1	2	2	1	1	2	2	1	1	3	4	2	2	2	3	1	2	4	1	2	2	1	2	1	1	1	4	2	2	1	3	1	1	2	1	1	1	2	1	4	1	1	1	1	2	1	1	1	1	2	1	2	1	2
6000	-517.327927350548293	-515.938694451275978	-1.389232899272306	0.000033848697115	0.000025979666234	0.767523374547126	0.633653963826917	7	9	6	8	8	10	10	10	11	13	11	10	10	11	11	13	13	12	13	14	11	14	16	17	16	14	17	16	18	16	15	18	16	18	17	18	15	17	17	19	18	19	18	21	22	22	19	21	21	20	21	23	23	22	23	20	23	23	24	23	25	24	23	23	25	25	25	26	25	27	23	28	30	31	31	31	33	34	37	40	39	40	42	42	44	45	45	3	1	0	3	1	2	3	4	2	7	5	5	2	3	2	11	12	2	12	2	13	12	21	31	17	18	37	20	26	21	16	33	22	24	37	37	19	0	30	22	31	33	28	28	51	29	36	32	36	34	41	42	43	56	44	27	56	47	63	42	44	46	45	42	57	0	57	67	0	44	44	0	61	0	73	0	0	77	78	79	79	79	81	82	84	85	81	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	1	2	2	3	2	1	1	2	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	1	2	3	1	1	3	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2
6500	-487.824175189336756	-486.374119215427754	-1.450055973909025	0.000073800768566	0.000024799677491	0.336035490863035	0.677240070686485	7	8	6	8	9	9	10	10	9	14	11	11	10	11	12	12	14	13	13	14	12	15	15	19	16	15	17	17	17	15	15	18	17	17	18	18	14	17	19	19	19	21	19	21	22	21	21	22	21	21	21	22	22	21	24	20	22	24	24	24	22	24	23	23	24	24	24	24	25	26	25	28	30	29	32	31	35	35	37	38	40	39	42	42	43	44	44	3	3	0	3	2	2	2	4	4	15	5	2	4	9	13	13	19	8	12	7	11	12	21	34	17	15	37	18	26	21	11	33	22	20	37	37	19	0	30	22	34	40	18	18	41	29	19	32	27	41	34	40	43	56	61	36	56	49	63	48	46	46	31	32	56	0	57	56	0	44	44	0	70	0	73	0	0	76	78	79	80	78	81	79	84	84	81	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	3	3	2	2	4	3	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2
7000	-493.076711933080958	-491.503708573952338	-1.573003359128609	0.000092836378555	0.000023431208227	0.252392527499948	0.666482221434138	7	9	6	8	8	9	11	10	10	12	11	11	10	11	12	12	15	13	14	15	13	14	16	17	16	15	16	15	17	15	15	17	18	16	18	18	17	17	18	18	20	20	17	20	21	22	21	23	20	21	19	22	20	22	23	23	24	23	22	23	23	25	23	23	26	25	26	26	25	23	25	29	30	30	33	31	34	36	37	39	39	38	42	41	43	43	44	3	1	0	1	3	1	4	5	6	13	3	4	4	9	7	11	12	1	12	15	7	12	30	34	17	15	19	18	26	21	16	22	22	26	37	27	27	0	21	22	24	40	28	26	51	29	49	42	35	51	24	42	20	27	44	54	19	47	41	52	44	46	59	40	57	0	56	57	0	44	70	0	55	0	73	0	0	77	78	78	79	79	81	82	84	84	83	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	1	1	2	2	3	1	1	4	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	1
7500	-481.474560833072474	-480.003696980175562	-1.470863852896915	0.000091631249956	0.000029046144160	0.316989500571796	0.727731298100063	6	8	5	8	10	10	11	9	10	12	10	11	10	10	12	13	15	12	14	14	13	15	16	18	17	14	16	15	17	17	14	18	16	17	18	18	17	17	17	19	22	21	18	22	22	21	21	23	21	21	20	20	22	21	23	21	23	23	23	22	25	25	24	23	25	24	25	25	25	27	25	29	30	30	32	32	34	35	37	39	40	39	42	41	44	45	45	3	1	0	3	4	1	5	1	4	5	2	8	4	8	4	6	12	5	12	7	15	12	21	11	17	18	19	18	18	21	16	22	22	31	27	37	27	0	21	22	51	40	28	29	51	29	35	52	35	34	34	32	43	35	46	37	35	47	24	52	55	44	59	42	56	0	56	57	0	71	44	0	61	0	73	0	0	77	78	79	79	79	81	82	84	85	83	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	4	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	3	1	2	2	1	2	1	1	1	2	2	1	2	2	2	4	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1
8000	-486.635650560604006	-485.206131424075750	-1.429519136528275	0.000112633890188	0.000040380318070	0.358509485937518	0.715699681493077	7	8	6	8	9	10	11	11	9	13	11	11	10	11	11	13	15	13	14	13	13	15	15	18	16	14	15	15	18	16	14	16	17	16	18	18	17	18	19	18	22	21	20	22	20	22	22	23	21	21	19	22	22	21	23	22	23	24	24	22	24	23	23	24	23	26	24	24	26	27	25	28	28	31	31	32	33	35	37	39	40	40	42	42	44	44	45	3	3	0	3	1	5	3	5	2	5	3	2	4	9	4	11	12	7	12	13	8	19	7	34	17	18	19	18	18	21	11	22	19	31	7	37	27	0	30	32	34	40	29	29	24	29	49	40	36	51	34	42	43	35	44	54	54	47	41	42	44	46	45	48	54	0	57	54	0	61	44	0	55	0	73	0	0	77	78	79	78	80	79	82	84	84	81	1	1	1	1	1	1	3	1	1	2	3	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	3	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2
8500	-530.867638632222452	-529.301066287556409	-1.566572344665996	0.000103758554959	0.000026515574320	0.255550728619061	0.649345604362004	7	8	6	9	9	8	11	10	8	14	12	9	10	11	12	11	13	12	13	14	13	14	15	17	17	14	16	16	17	16	15	17	18	18	17	17	15	18	18	18	21	22	19	22	20	21	21	22	21	22	18	22	23	21	23	22	23	23	23	24	24	23	21	24	23	25	25	26	23	27	25	29	29	29	32	31	31	35	38	38	40	39	43	41	43	45	44	3	1	0	9	1	3	2	1	3	21	13	6	1	1	7	8	12	5	12	11	13	19	21	11	19	18	19	2	26	21	20	37	22	31	37	19	10	0	30	22	51	40	29	46	51	29	36	33	27	41	31	33	29	37	29	36	54	49	63	42	44	46	51	40	54	0	36	56	0	44	44	0	70	0	73	0	0	74	78	78	79	80	79	82	84	84	81	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	2	1	2	1	2	1	1	2	2	1	2	4	2	2	1	2	2	2	1	2	1	1	1	2	2	3	1	1	1	2	2	2	3	1	2	3	4	3	2	2	1	1	1	1	1	1	2	3	1	1	3	2	1	2	2	1	1	1	2	1	1	3	1	1	1	1	3	1	1	2	2
9000	-467.815520355428362	-466.275412978149404	-1.540107377278971	0.000096250490215	0.000025944649303	0.269553425080085	0.785461970849400	7	9	6	8	10	9	10	11	9	13	12	11	10	11	12	13	14	13	13	14	14	14	15	18	16	14	16	16	17	17	15	17	17	17	17	18	15	15	19	18	21	21	20	22	21	21	22	21	20	21	18	23	23	21	23	22	23	23	22	23	24	24	24	24	25	25	25	25	25	26	26	28	29	28	32	31	33	35	37	39	39	40	42	42	44	44	46	3	3	0	1	4	1	3	13	3	5	4	1	4	9	2	5	12	11	12	16	15	12	21	34	17	18	37	18	26	23	15	22	22	31	27	37	19	0	30	22	51	32	28	29	51	29	37	33	36	51	34	56	43	36	44	27	54	56	31	42	55	46	45	48	54	0	57	57	0	61	44	0	70	0	73	0	0	77	78	78	79	81	81	82	84	84	83	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	2	3	2	2	4	2	1	1	1	1	2	1	1	4	1	1	3	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
9500	-485.949749927302719	-484.374094160277025	-1.575655767025707	0.000098375212288	0.000024703507069	0.251115158934497	0.731444308272096	7	8	5	9	9	9	11	9	11	14	11	11	9	12	12	12	14	13	13	14	13	15	15	17	16	15	15	17	17	17	14	17	18	18	17	19	17	17	19	18	22	20	20	22	21	21	22	21	21	22	20	22	21	20	23	23	23	24	24	23	24	24	23	24	26	25	26	26	25	27	26	28	30	31	33	31	34	36	38	37	39	39	42	42	41	44	46	3	3	0	1	1	1	13	2	13	15	5	13	2	5	13	1	12	1	12	3	15	12	21	31	19	18	19	18	26	23	14	22	32	24	27	27	27	0	23	22	45	40	18	26	51	29	27	32	36	51	31	42	43	37	44	54	36	49	63	42	55	46	51	33	56	0	57	54	0	61	44	0	61	0	73	0	0	77	80	78	79	80	81	85	82	85	83	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	4	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	4	1	2	2	2	1	1	3	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	3	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	2
10000	-482.201162987391513	-480.633451657778437	-1.567711329613055	0.000095371219341	0.000024318225232	0.254984946190599	0.667829305231406	7	8	6	8	9	9	9	10	10	14	11	11	10	12	12	10	13	14	13	14	13	15	15	18	16	15	16	16	18	16	16	17	18	17	16	18	16	17	18	19	21	21	19	22	21	21	21	22	22	21	19	22	22	21	24	20	23	24	24	23	25	24	22	23	24	25	26	24	25	24	25	29	30	30	32	31	34	36	38	39	40	39	43	42	44	46	45	3	3	0	3	4	3	1	2	4	13	5	5	7	9	8	5	12	13	12	15	8	12	21	16	17	15	19	26	26	23	20	22	22	31	19	35	19	0	23	22	51	40	18	26	31	29	37	32	56	34	31	33	43	56	44	27	56	49	63	42	43	46	24	40	56	0	57	57	0	44	44	0	61	0	73	0	0	76	78	79	79	79	81	82	84	84	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	4	2	2	2	1	2	1	1	2	2	1	2	2	2	1	2	3	1	1	3	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2
10500	-479.075843805187844	-477.444924629212153	-1.630919175975704	0.000080311615432	0.000018259901371	0.227363143832522	0.694060883690746	7	8	6	8	9	9	10	11	9	13	11	10	10	11	11	12	14	13	14	15	13	15	15	18	16	14	16	16	17	14	14	17	16	17	18	18	16	17	16	18	22	21	20	21	21	22	20	22	21	21	19	20	23	21	24	21	22	22	23	23	23	24	22	24	26	25	26	24	24	24	25	28	31	31	33	31	34	34	36	39	40	40	42	42	43	45	44	3	3	0	1	1	1	1	5	3	5	13	5	3	9	5	7	12	13	12	9	7	12	21	31	19	18	19	18	26	21	16	33	22	20	27	27	19	0	21	33	51	52	29	20	51	29	35	22	37	51	34	40	43	27	61	37	19	47	63	42	44	46	45	48	57	0	57	57	0	61	61	0	55	0	73	0	0	76	78	79	79	80	81	82	84	84	83	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	3	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	1	3	3	1	1	2	2	2	1	2	4	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	2	1	1	1
11000	-506.543992774964124	-505.010826639976472	-1.533166134987678	0.000091040955872	0.000024902145416	0.273526844898034	0.703848117018444	7	8	6	8	9	10	11	10	10	13	12	10	11	12	12	12	13	13	13	14	13	15	15	19	14	15	15	17	17	16	15	17	18	17	17	17	16	16	19	19	22	20	19	21	19	22	21	20	21	22	22	22	22	21	24	23	23	24	23	23	23	24	21	23	25	25	25	22	26	26	25	28	30	30	32	31	35	35	37	39	39	40	41	42	44	46	44	3	3	0	3	2	5	5	3	5	13	7	5	1	9	4	13	12	8	1	9	8	19	21	31	12	11	12	18	26	21	16	22	32	31	37	37	19	0	30	32	45	33	28	26	34	29	27	32	36	45	45	42	43	37	46	54	54	47	63	52	18	46	31	48	56	0	56	54	0	71	18	0	71	0	73	0	0	76	78	79	79	80	81	82	84	84	83	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	1	1	2	2	2	1	3	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	4	1	2	2	2	2	1	2	2	1	3	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	4	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1
11500	-534.154455027783570	-532.502544764978666	-1.651910262804936	0.000158147026349	0.000034718945007	0.219535869932373	0.635509030945824	7	8	6	9	9	9	10	9	10	14	11	10	11	12	13	13	12	13	14	14	13	16	16	18	16	14	17	17	18	17	15	18	17	17	17	19	16	16	18	18	19	20	20	22	20	22	21	23	21	22	21	23	22	21	23	23	23	24	23	22	24	23	22	25	25	24	24	25	25	26	26	29	30	31	32	31	34	36	37	39	39	38	42	42	43	45	45	3	1	0	1	2	3	8	2	3	11	5	5	4	7	7	5	12	13	17	13	9	19	21	31	12	18	19	10	15	23	13	19	22	20	19	37	12	0	30	22	24	40	28	43	16	28	27	22	35	41	41	42	18	36	44	54	35	47	63	32	44	46	45	52	37	0	27	67	0	44	10	0	70	0	73	0	0	76	77	82	79	78	79	79	83	80	79	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	2	1	3	1	3	2	1	1	1	2	3	1	1	1	1	1	2	1	2	2	2	3	2	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	5	1	3	1	1	2	5	1	1	1	1	1	1	2	1	1	2	1	2	2	1	3	5
12000	-556.508617205631708	-554.962794590168642	-1.545822615463046	0.000121669495719	0.000032410500503	0.266381481332871	0.669389102132556	6	8	5	9	9	9	10	11	10	14	12	10	10	12	13	13	13	14	14	14	13	14	15	17	16	12	16	16	17	17	15	17	17	17	18	19	16	18	19	19	22	20	19	21	21	23	20	23	20	22	22	22	19	21	24	21	23	23	23	22	24	22	23	24	25	24	24	25	25	26	25	28	31	31	32	32	34	36	38	39	40	40	42	43	43	46	46	3	3	0	2	1	3	6	5	4	15	13	5	1	4	5	6	12	26	12	11	8	12	21	31	17	9	17	18	13	23	16	25	22	5	19	27	19	0	30	33	34	40	29	29	24	29	37	40	35	34	14	42	28	27	44	19	37	56	45	42	44	29	24	40	27	0	54	67	0	55	44	0	61	0	73	0	0	77	78	79	79	78	79	79	82	85	84	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	2	4	2	2	1	1	1	1	2	1	1	1	1	2	2	2	2	3	6	1	2	2	3	3	3	1	1	1	2	3	2	2	5	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	3	2	2	2
12500	-554.819956208144731	-553.269250952619814	-1.550705255524904	0.000094218885284	0.000024849213808	0.263739204010029	0.615010772755922	7	9	5	8	8	10	9	10	11	12	11	10	9	11	12	12	15	11	13	14	12	15	15	15	16	14	15	14	17	16	15	18	16	16	17	18	16	18	18	18	20	21	19	22	21	22	21	23	19	21	21	21	21	21	22	22	23	23	24	24	24	24	23	24	24	24	24	25	25	27	24	28	31	30	33	30	33	35	37	40	39	38	42	42	44	45	44	3	1	0	3	3	7	1	2	4	1	3	1	3	13	11	2	19	13	12	15	2	19	21	16	15	13	19	10	15	21	13	22	22	24	27	27	27	0	30	22	31	40	28	29	41	14	35	32	25	34	34	40	43	35	26	36	56	47	51	52	53	46	51	33	35	0	35	57	0	61	44	0	70	0	73	0	0	76	78	82	79	78	81	82	84	84	81	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	2	2	1	1	1	2	1	2	3	1	1	2	3	3	2	1	1	2	1	1	1	1	2	3	2	3	1	1	6	2	2	2	1	3	2	2	2	4	2	1	1	2	2	2	1	1	4	3	1	4	1	1	2	1	1	3	1	1	1	1	3	1	1	1	1	2	2	1	2	2
13000	-514.059464935123742	-512.514440697313375	-1.545024237810353	0.000096746639035	0.000025813876790	0.266819364967476	0.758939134021918	7	8	5	9	9	10	10	10	10	13	12	11	9	11	11	12	14	13	13	14	14	15	16	18	17	15	15	17	18	16	15	18	17	17	18	19	17	16	18	18	21	21	19	21	21	22	20	22	21	20	21	22	22	22	22	22	22	24	24	24	24	23	23	24	24	25	25	24	24	26	23	26	31	30	33	31	34	35	37	40	39	39	42	40	43	44	45	3	3	0	1	2	4	4	5	1	15	15	5	2	9	7	4	12	5	12	7	8	12	21	34	17	18	19	20	28	21	16	22	22	31	27	25	27	0	21	33	50	40	28	29	24	18	35	22	36	24	34	40	43	36	44	37	37	47	63	52	20	29	41	42	57	0	36	54	0	55	26	0	61	0	73	0	0	76	78	79	78	78	81	82	84	84	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	3	1	3	1	1	2	3	2	2	1	2	3	2	1	1	4	2	1	1	1	1	2	1	1	3	3	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	2
13500	-538.041992921277938	-536.528337966157437	-1.513654955120528	0.000085360527393	0.000024369158210	0.285485094272465	0.530249993242961	6	8	5	8	9	10	10	10	11	13	12	10	8	11	13	12	13	12	12	13	14	13	13	16	15	14	17	15	16	16	15	17	18	17	17	18	17	17	19	19	21	22	19	19	20	23	21	20	19	21	21	21	22	21	23	22	23	24	24	22	24	25	23	23	25	23	26	26	25	26	25	28	29	30	33	30	34	35	37	40	38	40	42	43	43	45	46	3	1	0	1	3	13	2	2	7	5	14	1	3	4	1	4	12	13	12	9	23	12	8	31	12	13	15	2	18	23	16	22	22	24	15	15	19	0	30	33	24	52	28	29	34	29	49	32	35	45	45	40	43	27	44	27	54	47	63	33	55	46	15	48	37	0	57	57	0	61	44	0	61	0	73	0	0	76	78	78	78	79	79	80	80	85	80	1	1	1	2	2	1	1	1	1	2	1	2	2	3	5	1	2	2	1	1	1	1	2	1	2	2	3	3	2	2	2	2	2	1	3	2	3	1	2	1	3	1	2	2	2	3	1	1	1	1	1	2	2	2	3	4	1	1	1	2	1	1	5	1	4	1	1	1	1	1	2	1	3	1	2	1	1	2	1	3	2	1	2	2	1	1	3
14000	-510.616156095304063	-509.200673858677305	-1.415482236626751	0.000080112417453	0.000030194911293	0.376906754948308	0.661780474434389	6	8	5	8	9	10	10	11	10	12	10	11	9	11	12	12	14	13	13	13	13	14	15	19	16	15	15	17	17	16	15	17	16	17	18	18	17	18	19	19	21	20	19	23	22	22	22	21	20	21	22	22	22	21	23	23	23	23	22	24	24	24	24	24	25	26	25	26	25	26	25	29	30	30	32	32	35	34	37	39	39	39	42	42	43	46	45	3	1	0	1	3	4	3	4	2	7	4	13	3	1	4	11	12	11	12	2	13	12	21	34	17	5	19	26	26	21	16	22	22	31	27	27	27	0	21	33	24	40	18	35	41	26	35	32	35	31	41	32	43	37	43	54	36	35	31	48	29	46	59	52	54	0	57	57	0	55	46	0	55	0	55	0	0	76	76	78	79	79	80	80	84	85	80	1	1	1	1	2	1	2	1	1	1	1	1	2	3	2	1	2	1	2	2	2	1	2	2	1	3	1	1	1	1	2	2	1	1	3	1	1	1	3	1	1	1	3	3	1	3	2	3	1	3	1	2	2	2	2	1	2	3	3	2	4	1	1	1	2	1	1	1	1	1	2	1	3	1	4	1	1	1	2	3	1	1	2	2	1	1	2
14500	-500.236393114476414	-498.485694224314784	-1.750698890161647	0.000115030250689	0.000021734776190	0.188948351065831	0.712312807852008	6	7	5	9	9	8	10	10	10	13	12	11	9	12	12	12	14	13	13	13	14	14	15	17	16	14	16	16	18	16	16	16	17	17	16	19	17	18	19	16	20	20	19	22	20	22	20	22	22	20	22	21	22	21	23	22	22	22	22	23	24	24	23	24	25	24	23	25	26	25	26	28	28	29	32	31	34	36	38	39	39	39	42	42	43	45	45	3	3	0	1	1	1	2	4	4	7	1	4	1	9	5	13	11	4	12	5	5	20	21	16	17	14	19	26	28	21	16	12	22	16	12	19	19	0	30	22	24	33	29	29	34	29	37	52	54	31	41	42	43	27	44	54	37	47	50	52	44	46	59	42	57	0	37	67	0	55	61	0	61	0	73	0	0	76	78	78	79	78	81	82	84	84	83	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	4	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2
15000	-491.529371352397163	-489.970255805237173	-1.559115547159965	0.000110784762316	0.000028729364162	0.259325953872944	0.661407078762258	7	7	6	8	9	9	10	11	10	14	11	10	8	12	12	13	13	12	13	14	13	15	15	17	15	14	17	17	17	15	16	18	17	17	18	19	15	17	18	18	19	21	20	23	21	22	21	23	21	22	21	23	22	21	23	21	23	22	23	23	24	25	23	23	25	26	26	26	26	26	25	28	29	30	32	31	34	35	37	40	39	38	43	41	44	46	45	3	3	0	2	13	2	4	9	5	15	9	5	3	9	13	11	12	1	12	9	8	17	21	31	12	7	37	26	18	21	16	22	22	16	19	37	19	0	30	33	34	32	28	28	41	29	36	32	27	31	41	42	43	27	43	36	54	47	51	40	55	46	45	32	49	0	57	57	0	44	44	0	55	0	73	0	0	77	78	78	79	76	81	80	84	84	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	1	2	2	1	2	2	1	2	2	2	2	4	2	1	1	1	1	1	1	2	2	1	2	1	3	2	3	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	2	2	3
