step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
10000	-406.114459258858005	-404.543959657269852	-1.570499601588156	0.000104988074495	0.000026626200829	0.253611669298537	0.816129919632994	0	3	5	4	5	6	5	7	6	7	8	7	8	7	8	8	7	8	11	7	7	10	9	10	9	8	11	11	11	10	11	11	11	10	9	12	10	12	11	12	10	12	11	12	11	13	12	12	13	14	12	14	14	12	13	15	14	13	13	16	15	13	16	15	14	16	16	15	15	16	17	17	17	17	17	18	17	19	0	1	2	2	2	4	2	3	2	3	7	7	5	6	8	9	9	14	15	3	3	26	26	16	26	6	16	16	41	17	20	21	13	17	8	37	25	24	3	16	20	19	41	41	25	22	25	34	22	47	28	43	42	43	27	42	42	54	39	62	42	48	46	39	54	54	47	47	58	64	65	51	57	59	65	56	58	74	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	3	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1
10500	-423.451393500926542	-421.905687902157069	-1.545705598769486	0.000071792604883	0.000019128820596	0.266445556985831	0.566993848902624	-1	3	5	3	6	6	7	6	6	6	7	8	9	8	7	8	8	9	11	8	10	10	10	9	9	10	11	10	9	11	10	12	11	10	11	9	11	13	12	11	12	11	12	10	12	13	12	13	13	13	13	14	13	13	13	14	13	14	13	17	14	14	16	15	15	15	15	15	16	16	18	15	16	15	17	18	19	18	0	1	4	1	4	3	4	2	2	4	3	11	2	6	8	2	5	11	8	11	12	36	14	16	4	6	16	16	17	17	20	12	13	2	25	7	36	24	26	16	44	14	44	20	21	37	26	29	22	39	16	41	42	43	35	42	25	43	47	34	42	17	67	39	43	54	32	57	58	64	65	51	57	59	65	67	69	74	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	4	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	1	3	2	3	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2
11000	-406.989338175040814	-405.440919113443613	-1.548419061597207	0.000108026209574	0.000028623578855	0.264968834584668	0.728398872103596	0	4	4	3	6	6	5	7	6	7	7	9	9	7	5	8	7	9	11	9	9	10	8	10	9	9	11	11	9	10	11	11	11	12	11	11	10	12	11	12	11	13	12	9	10	13	12	13	12	13	12	14	14	13	13	14	13	14	13	16	14	14	16	14	14	16	14	15	17	16	17	14	17	17	17	18	19	19	0	4	4	1	3	7	4	15	3	7	7	10	10	6	3	10	9	5	8	10	10	14	6	16	14	6	37	16	17	17	20	12	13	30	8	22	14	24	6	16	44	25	41	10	9	26	14	34	37	39	16	41	57	43	35	45	45	43	37	34	47	48	49	45	43	54	47	46	58	64	65	51	68	49	58	50	43	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	3	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	2	4	1
11500	-468.159403071273857	-466.530155812807493	-1.629247258466349	0.000126278780889	0.000028793024921	0.228011584510135	0.652115945941553	-1	3	5	4	5	5	5	6	6	7	8	8	8	7	8	8	7	7	11	8	8	10	10	9	10	9	11	13	11	10	10	12	11	11	10	11	11	12	11	10	11	10	12	9	13	13	13	13	12	13	13	14	13	13	13	14	14	13	13	17	13	15	15	12	15	15	15	16	16	16	17	17	15	17	18	18	18	19	0	1	4	2	2	2	1	7	7	6	9	3	4	6	8	7	7	7	35	3	3	16	14	16	14	14	26	40	5	17	20	21	30	17	8	21	20	24	26	16	44	7	44	20	23	49	25	34	12	39	29	41	16	43	19	42	42	43	26	48	42	48	49	39	58	43	25	57	45	64	66	51	57	36	65	25	54	37	1	2	1	1	1	1	3	1	1	1	1	2	3	1	1	3	1	1	1	2	1	1	2	1	1	2	1	2	3	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	2	2	2	2	1	3	1	3	3	4
12000	-454.202181566229399	-452.664453664307814	-1.537727901921576	0.000103874410047	0.000028139597430	0.270900190119753	0.662603486614704	1	2	5	4	6	7	4	7	6	7	6	7	8	5	6	8	7	9	11	7	10	10	7	8	10	8	10	13	10	10	11	12	12	9	11	11	11	13	11	11	11	12	12	9	12	13	12	14	13	13	12	13	14	13	14	15	14	14	13	13	15	13	14	14	15	15	16	14	16	15	17	17	17	15	16	17	19	19	0	1	7	2	4	3	2	15	4	7	14	3	5	4	7	9	9	14	8	11	4	13	14	9	14	14	9	40	17	34	20	13	29	17	15	22	22	27	25	16	44	3	41	20	12	36	31	30	22	39	40	31	47	43	35	25	42	54	37	17	42	30	25	49	54	43	47	11	58	64	65	28	57	59	65	39	58	74	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	3	1	1	2	2	1	2	2	2	1	2	2	2	1	3	1	1	2	1	2	1	3	1	1	3	1	1	2	2	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	2	2	4	1	1	1	2	1	1	1	2	2	3
12500	-451.688924267712423	-450.084286929713699	-1.604637337998739	0.000111609376540	0.000026566237665	0.238028725616228	0.603655697998758	1	2	6	4	6	6	7	7	6	8	7	8	9	7	7	8	8	8	11	9	9	11	9	8	9	9	11	12	10	11	11	11	11	10	9	12	9	12	11	12	10	10	12	10	12	13	12	13	13	13	13	14	15	11	13	14	13	14	13	17	14	13	15	15	14	17	15	15	16	16	17	17	16	17	18	17	18	19	0	1	1	1	4	2	6	3	4	4	4	6	3	4	3	9	3	4	8	11	12	37	14	2	6	14	16	16	17	17	10	21	13	17	8	37	11	24	25	16	20	11	44	25	12	37	21	29	37	39	10	31	42	41	19	42	42	41	37	34	47	29	47	25	54	58	39	56	43	67	43	51	57	63	69	67	69	46	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	2	1	2	1	3	1	2	1	1	2	2	3	2	1	1	3	1	2	1	1	2	2	2	2	3	1	1	1	2	2	1	3	1	2	1	3	2	2	1	1	1	1	3
13000	-457.616006388319931	-456.061535498778369	-1.554470889541553	0.000117481606291	0.000030749888591	0.261742153190380	0.644625611107973	1	3	5	4	5	5	6	8	5	6	7	9	9	8	7	7	7	8	12	8	9	10	9	8	9	7	10	12	11	9	9	11	11	12	10	12	9	13	11	13	12	12	11	10	13	13	11	14	12	14	13	15	14	12	13	13	13	13	13	16	14	12	12	15	14	16	16	14	16	16	18	17	17	16	18	18	18	20	0	1	2	2	2	2	4	3	4	2	10	7	5	16	4	9	3	6	8	11	18	37	14	16	6	6	16	27	30	17	20	12	6	30	8	22	14	24	26	28	44	47	31	20	21	33	26	30	37	59	15	41	2	43	35	42	39	43	37	9	63	29	6	47	43	54	50	42	58	63	43	28	53	36	69	67	66	60	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	3	1	4	1	2	1	1	1	2	5	1	1	5	2	2	2	1	1	2	3	3	2	1	2	1	1	1	2
13500	-465.476683860392370	-463.946516030067642	-1.530167830324732	0.000115281109136	0.000031735310693	0.275286306063254	0.665993482538483	-1	2	6	4	5	6	6	6	7	6	7	7	10	7	8	9	8	8	10	9	10	10	9	10	9	9	10	11	11	10	12	10	11	11	10	12	11	13	10	13	11	11	13	11	12	11	13	13	13	13	12	13	15	12	14	15	13	14	13	15	13	14	15	14	14	16	15	16	16	15	16	16	17	17	18	19	19	18	0	1	4	2	4	4	2	4	3	4	10	10	5	6	8	7	9	6	15	11	12	14	14	7	6	6	9	9	17	4	20	11	35	17	8	22	32	24	26	27	20	7	54	20	12	22	25	34	46	45	16	41	45	41	32	47	45	54	16	29	3	34	37	26	31	54	47	42	58	64	54	51	56	64	71	59	69	49	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	3	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	5	1	2	4	1	2	1	2	1	1	2	2	1	1	2	3	1	2
14000	-434.050795130342522	-432.434800318496684	-1.615994811845862	0.000114266205637	0.000026657419722	0.233292245707974	0.685117836346374	1	3	5	5	5	7	7	7	6	7	8	9	8	7	7	8	7	8	12	8	10	11	8	8	9	9	10	12	9	11	12	11	12	11	9	9	11	11	11	13	12	11	10	11	12	12	12	13	13	14	12	14	14	12	12	14	12	13	13	16	14	15	15	15	13	16	16	14	17	13	17	17	16	17	18	16	17	18	0	1	2	1	2	3	3	3	3	2	9	10	5	3	4	2	4	10	2	7	12	36	4	4	2	14	4	27	17	29	11	21	13	17	4	16	36	24	26	28	20	14	20	43	12	36	26	34	36	39	4	44	42	43	15	42	42	54	46	48	42	30	22	70	43	58	61	19	58	19	65	51	57	37	71	50	58	74	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	5	1	1	1	1	2	3	1	3	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	3	1	1	2	1	2	3	2	3	1	1	1	1
14500	-501.123370382026167	-499.656077318699658	-1.467293063326481	0.000142440778447	0.000045587473827	0.320045104525690	0.634797322380959	0	3	6	5	5	7	5	7	6	7	7	8	9	6	8	7	8	9	11	8	10	10	9	9	9	9	11	12	9	11	11	11	11	11	10	11	10	12	12	12	11	11	13	12	13	14	11	13	12	13	12	14	14	12	14	15	13	13	14	15	13	15	14	16	14	16	16	15	16	14	18	18	15	16	17	18	18	17	0	1	4	2	2	7	2	2	7	14	2	3	10	2	7	9	9	14	26	8	15	18	14	14	16	6	16	16	17	29	20	21	13	17	10	37	25	24	12	16	18	3	54	20	36	37	6	17	14	37	36	25	6	41	35	7	47	54	22	17	47	17	49	47	58	54	47	25	58	25	65	51	57	59	65	21	66	74	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	2	2	1	1	2	2	1	2	3	1	4	1	2	1	2	2	1	1	2	3	1	2	6	1	1	2	3	1	3	1	2	1	1	2	3	2	3	2	4	1	1	2	4	2	1
15000	-438.613793663341482	-437.025984779033024	-1.587808884308473	0.000098741507002	0.000024235158513	0.245440435823300	0.670389692012159	0	3	5	5	4	7	6	7	6	8	7	8	8	7	7	8	7	9	11	8	10	11	10	9	8	8	11	11	10	10	12	12	12	11	10	12	10	12	12	12	12	11	13	11	9	14	11	12	13	14	12	14	12	12	13	14	13	15	13	15	14	14	16	14	14	14	17	15	16	15	17	16	18	16	16	18	18	19	0	1	2	2	2	4	5	3	3	14	3	7	7	4	7	7	5	14	8	7	12	37	6	10	6	14	17	16	17	17	20	45	13	17	15	37	26	24	25	16	20	14	54	20	11	37	23	30	36	39	10	41	42	44	35	42	42	43	36	46	42	48	22	39	54	44	36	57	54	64	65	40	68	49	65	9	69	74	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	3	2	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	6	1	1
15500	-472.350097082926823	-470.727387117050625	-1.622709965876186	0.000141416368758	0.000032608446682	0.230584669711033	0.641615849306118	0	2	5	4	6	6	6	7	6	7	7	8	10	7	7	8	7	8	11	9	10	10	9	10	9	9	11	12	10	9	12	12	11	12	10	9	11	12	9	12	10	12	13	11	11	14	11	13	14	12	13	15	15	12	11	15	12	14	13	16	14	14	15	14	13	17	15	13	16	15	16	16	17	16	15	18	18	18	0	1	2	2	4	4	4	3	4	4	3	7	5	6	3	10	9	1	8	10	12	36	6	16	6	6	16	27	14	17	20	21	3	33	8	6	10	24	10	16	20	39	54	41	7	22	14	30	39	36	18	13	47	41	8	50	26	43	22	62	57	29	49	31	54	67	14	4	58	64	43	51	56	37	43	23	58	67	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	3	1	2	2	2	1	1	2	1	1	1	1	3	1	1	3	3	2	3	2	2	1	2	2	2	1	1	1	1	2	1	1	1	1	4	5	1	1	2	1	2	2	1	6	2	2
16000	-422.213845505900110	-420.702648470199449	-1.511197035700649	0.000105441132898	0.000030270306272	0.287082521209458	0.738379387101570	1	4	5	3	6	5	6	7	7	7	7	8	9	7	7	9	8	8	11	8	10	8	9	9	9	10	11	13	11	10	11	10	10	9	9	12	10	12	11	12	12	12	13	10	12	13	13	13	13	13	13	13	14	11	13	13	13	14	14	16	14	14	15	15	15	17	17	14	17	16	17	15	16	16	17	18	19	17	0	4	4	1	2	1	6	3	7	4	3	10	11	6	2	9	7	10	8	11	12	7	6	7	14	25	16	40	30	34	20	12	13	10	15	31	22	24	23	16	20	23	54	20	12	22	25	29	22	39	23	20	42	44	19	23	25	31	36	62	56	21	36	23	43	54	73	56	43	64	65	51	57	46	65	67	66	74	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1
16500	-489.817658461469136	-488.107045041359584	-1.710613420109557	0.000142951811388	0.000028631551255	0.200288131901960	0.675653773235319	0	4	5	4	6	6	6	6	6	7	6	7	9	8	8	7	7	9	11	8	9	10	9	8	9	9	9	12	11	9	10	11	11	11	10	12	10	10	11	12	12	11	13	12	11	13	12	13	14	13	13	15	14	9	12	15	13	15	13	17	15	14	16	13	13	13	17	15	14	16	17	18	17	17	18	18	18	19	0	1	4	1	2	3	3	2	2	3	2	2	17	6	10	9	2	10	8	4	12	10	14	16	6	11	16	16	30	9	20	21	5	30	8	37	26	24	26	16	45	11	54	11	12	22	14	33	26	5	42	43	47	17	35	33	25	50	36	22	53	16	49	39	45	54	33	42	66	64	65	51	57	36	71	57	69	67	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	2	3	2	2	1	2	5	1	1	1	1	1	1	2	1	1	3	1	3	1	1	2	2	3	2	1	2	2	2	2	2	1	2	2	1
17000	-433.339476897512839	-431.915676935050556	-1.423799962462263	0.000079554114917	0.000029088550078	0.365644820607602	0.662463081135724	0	3	5	4	6	7	7	6	6	7	7	8	9	8	7	8	8	8	10	8	10	9	9	9	10	10	10	12	10	10	10	10	11	11	10	10	11	12	11	10	12	12	12	10	13	13	13	12	12	13	13	15	14	12	13	15	13	14	13	16	14	14	16	14	13	16	16	16	16	15	16	17	17	16	15	18	18	20	0	1	4	2	3	2	5	4	2	4	3	9	5	6	8	9	9	4	8	9	12	6	6	10	6	6	16	40	17	17	20	18	12	12	8	22	22	24	19	16	31	3	31	18	21	36	14	30	36	39	40	41	26	31	19	57	42	54	7	34	42	48	47	39	43	54	57	56	58	64	65	51	42	47	65	57	58	73	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	2	2	3	1	1	2	2	2
17500	-419.816513806866851	-418.332636345154071	-1.483877461712754	0.000080730677318	0.000024742550502	0.306482632425386	0.625602184131954	1	3	6	4	6	5	5	7	6	8	8	8	8	7	6	9	7	9	11	8	9	10	9	10	9	9	11	12	11	10	12	10	11	12	10	11	11	13	11	13	10	12	13	11	12	14	13	12	13	13	12	14	13	12	14	15	14	13	12	15	14	14	16	14	15	17	16	15	17	15	17	17	18	17	18	18	18	20	0	1	7	2	4	2	2	15	7	3	3	9	5	2	4	14	9	14	35	4	12	14	20	26	14	2	16	16	17	17	20	12	21	17	8	22	22	24	14	28	20	6	54	41	21	37	26	29	36	25	26	44	42	41	19	53	53	54	23	34	42	48	49	39	43	54	9	57	58	64	65	51	57	49	65	39	43	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	4	1	2	1	1	2	2	2	1	4	3	2
18000	-462.113162739434642	-460.683804927130495	-1.429357812304126	0.000120494309594	0.000043221876267	0.358704709063189	0.680604522979826	0	4	6	4	6	5	7	8	6	7	8	7	10	6	6	8	8	7	12	8	9	11	9	9	9	9	11	11	10	11	10	8	10	10	10	11	10	13	11	12	10	11	12	12	12	13	12	13	13	12	12	14	12	13	13	14	14	14	13	15	15	14	15	14	14	16	16	15	17	15	17	17	18	16	17	18	17	20	0	1	2	1	4	2	3	15	4	3	7	3	10	6	2	9	2	6	35	2	12	37	11	2	3	10	16	16	17	34	20	12	18	17	8	37	11	24	26	16	20	21	20	41	21	22	13	17	36	39	28	20	11	43	35	42	14	31	37	62	26	30	59	7	43	54	47	56	31	64	65	51	61	57	57	47	54	49	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	1	1	1	3	2	1	1	1	5	2	2	1	3	2	1	2	1	2	3	1	3	1	2	4	1	1	2	3	3	3
18500	-432.388751387696743	-430.829370742185176	-1.559380645511592	0.000117820934847	0.000030537958089	0.259189575510637	0.711053218575090	1	4	5	3	6	7	6	7	6	8	6	8	9	8	8	8	8	8	11	8	10	11	8	9	9	10	11	12	9	11	11	11	10	10	9	12	9	12	12	13	10	12	12	12	11	13	12	12	14	14	10	13	13	13	13	14	13	14	14	17	14	14	16	15	15	16	16	15	16	16	17	16	17	15	18	18	18	19	0	4	4	1	4	3	4	3	2	7	2	3	5	6	7	7	9	11	15	11	10	25	9	5	6	6	16	16	5	34	20	21	11	29	5	5	5	24	14	28	11	37	41	41	11	25	14	29	22	26	16	41	33	43	35	57	39	43	23	48	42	6	36	39	52	43	62	57	58	64	65	51	56	36	71	73	69	59	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	3	1	1	2	1	2	2	1	1	3	2	2	2	2	2	1	2	2	1	2	1	1	1	3	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2
19000	-443.273535967620262	-441.901074287189999	-1.372461680430284	0.000081935010604	0.000038582134138	0.470887034165056	0.670079057183940	1	4	5	5	5	6	5	8	6	6	8	8	8	7	7	7	8	8	11	9	10	10	10	9	8	10	12	12	10	11	11	11	12	12	10	10	10	12	12	11	11	11	11	12	13	13	12	13	13	13	13	14	13	13	13	15	13	14	13	16	13	14	15	14	13	15	16	15	17	15	17	17	17	16	18	19	17	20	0	1	1	2	2	3	1	15	2	7	2	4	5	6	7	3	9	2	8	11	12	6	25	16	6	25	37	40	2	17	20	12	13	2	8	3	6	24	37	22	11	26	20	20	21	42	26	29	22	39	28	31	37	43	35	45	42	54	42	29	42	30	22	53	43	43	56	57	58	50	65	51	57	22	71	45	58	49	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	4	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	2	1	2	2	2	3	1	4	2	4
19500	-432.686477407822167	-431.067394102546587	-1.619083305275566	0.000090265900811	0.000020945178240	0.232038655258171	0.615410568679674	0	3	5	4	5	5	7	8	5	7	8	7	8	7	6	8	8	8	11	9	8	9	9	9	9	10	11	13	10	11	11	11	11	11	9	12	11	13	12	11	10	12	13	12	12	13	12	13	13	14	13	15	13	12	13	14	13	15	13	17	15	14	15	14	15	16	16	16	17	16	17	17	16	15	17	18	19	20	0	1	2	1	2	4	3	3	2	2	2	3	5	6	1	9	3	6	8	11	12	7	6	16	6	16	16	40	17	29	20	12	10	17	15	16	22	24	11	16	20	9	54	41	12	22	26	34	37	36	27	41	42	41	19	57	39	54	21	34	26	29	39	23	54	43	39	57	58	64	65	51	42	59	66	63	69	74	1	1	1	1	1	1	1	2	1	2	2	1	2	2	3	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	3	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	3	3	3	3	2	3	1	2	2	2	1	1	1	2	2	1	1	2	1	2
20000	-450.088200280243370	-448.721606451996877	-1.366593828246469	0.000091836992139	0.000045756359890	0.498234522103036	0.704705278780141	0	3	5	4	5	6	6	8	7	7	7	9	9	8	6	8	7	8	11	8	10	10	9	8	9	10	12	10	11	9	12	11	11	11	10	11	11	12	11	12	10	11	13	11	12	13	13	13	14	13	12	14	13	13	12	13	11	15	14	16	14	15	16	15	15	16	16	16	16	16	18	17	17	17	17	19	19	18	0	1	4	2	2	4	2	5	5	3	3	5	5	6	2	9	3	7	8	10	10	25	6	3	6	11	16	16	30	17	20	12	13	17	15	22	22	24	26	28	20	25	41	41	21	22	6	34	37	39	25	31	42	41	35	19	26	52	25	62	57	48	46	50	43	43	37	56	65	36	65	51	57	59	65	14	69	67	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	2	3	1	1	5	2	2
20500	-353.271601170101349	-351.762990317889887	-1.508610852211471	0.000082513722878	0.000023828910572	0.288787243394913	0.914435852829730	0	3	6	4	5	7	6	7	7	5	7	8	10	8	8	8	8	9	11	9	10	10	10	10	9	9	11	11	11	10	12	12	11	11	10	11	11	12	11	12	12	11	12	11	12	13	13	13	13	13	13	14	14	13	13	13	13	15	13	16	15	14	14	14	14	16	15	15	17	16	17	17	16	15	16	19	17	20	0	1	4	2	2	10	4	3	4	2	4	10	7	6	8	9	9	6	35	11	12	14	14	16	6	6	16	16	17	17	20	21	13	17	8	22	22	24	25	28	20	26	44	20	21	36	26	17	37	39	28	41	42	43	19	42	42	54	37	30	56	34	36	39	43	43	47	57	58	64	58	51	57	59	65	67	58	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2
21000	-451.612070533068163	-450.118545204876284	-1.493525328191885	0.000090259402391	0.000027010936065	0.299258973019388	0.693106806109979	0	3	4	5	5	6	6	5	6	6	7	9	8	8	7	8	8	7	11	9	10	10	9	9	9	9	12	12	10	8	11	12	11	12	10	11	10	11	10	10	10	12	13	12	12	13	12	12	13	13	12	14	14	11	12	13	12	14	13	15	15	14	15	13	14	16	15	15	16	15	16	17	17	15	17	18	18	20	0	1	1	2	2	2	5	2	5	2	4	11	10	10	8	7	10	4	15	11	12	6	5	16	6	2	22	40	17	3	20	21	13	17	8	12	23	24	14	16	10	26	41	54	21	37	16	17	22	39	40	20	42	35	35	42	23	41	37	34	56	17	49	6	43	43	47	22	58	64	65	51	57	59	65	73	54	74	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	4	1	3	1	2	2	2	2	1	1	2	3	1	2	1	2	2
