step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
21500	-750.357934003075457	-756.297131222160715	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.709279061546773	1	3	4	3	4	5	6	6	6	7	8	7	9	6	9	9	9	10	10	10	10	7	11	10	10	11	10	11	11	11	11	10	9	11	12	11	11	12	13	13	15	11	12	12	12	15	14	16	13	9	12	12	13	14	15	14	15	16	14	13	13	13	14	13	13	15	15	15	17	16	16	16	17	16	17	16	15	16	16	16	15	18	17	15	16	18	17	17	17	15	17	17	17	18	18	18	19	18	20	19	19	19	20	21	20	21	21	22	23	24	24	26	25	31	0	1	1	1	2	4	4	5	5	6	6	5	12	6	9	10	14	13	9	12	22	5	13	13	17	10	9	13	13	10	17	17	12	13	13	25	25	20	21	12	27	13	25	29	32	34	38	65	13	10	34	21	20	13	50	37	39	52	60	23	43	44	44	23	27	30	52	44	49	39	53	64	66	47	20	77	54	56	62	63	29	64	77	30	60	64	64	40	68	40	53	66	78	48	74	47	76	79	75	83	76	92	85	76	54	92	101	0	106	97	97	109	110	0	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	4	3	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	3	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	3	3	1	1	1	1	2	3	2	1	1
22000	-729.878705455771978	-735.817902674857237	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.658006394798893	1	3	2	3	4	5	6	6	7	7	9	8	10	7	9	9	8	9	11	10	9	10	11	10	9	10	9	9	11	13	12	11	11	12	12	12	11	13	13	13	16	13	11	12	10	14	14	14	13	12	13	13	15	14	15	14	12	16	13	14	15	14	13	13	14	15	14	15	15	16	16	15	15	16	16	16	16	15	16	16	15	16	16	16	16	16	17	16	17	17	18	16	16	17	18	18	18	18	20	16	20	21	20	20	21	22	23	21	24	26	24	26	25	27	0	1	1	1	2	4	4	5	5	6	6	5	27	6	9	10	14	12	13	5	12	12	13	27	17	10	9	9	27	16	17	17	20	27	24	25	25	20	21	21	60	23	25	27	17	34	38	23	23	26	23	21	20	13	26	37	21	40	23	34	36	29	44	34	42	26	57	29	49	52	38	64	50	38	38	54	54	37	62	63	29	48	54	50	59	64	64	67	68	70	47	50	56	72	74	71	54	81	75	54	83	92	85	83	77	102	101	0	106	113	97	109	105	0	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	3	1	1	2	2	2	2	1	1	1	2	3	2	1	1	1	2	1	2	1	2	2	2	2	3	1	1	1	1	1	2	1	2	1
22500	-723.192339045046879	-729.131536264132137	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.777168225314118	0	2	4	4	4	5	6	6	6	7	9	8	11	7	10	9	8	10	10	10	10	10	11	9	9	12	8	11	11	12	12	9	11	10	11	11	12	14	13	13	15	13	11	12	11	14	15	16	14	11	12	12	16	15	14	14	14	16	13	14	14	14	14	13	13	15	15	15	17	15	14	15	16	15	17	16	13	15	18	16	15	17	17	16	17	17	15	15	17	17	17	15	17	18	17	19	17	18	19	17	19	19	19	20	20	21	24	21	24	26	25	26	25	31	0	1	2	2	2	4	4	5	5	6	14	8	18	6	9	10	14	9	9	12	12	12	34	27	17	16	9	18	27	16	17	17	20	27	24	25	25	20	21	52	46	23	25	18	32	34	38	46	34	16	34	18	71	77	30	25	39	40	23	59	25	44	44	23	23	50	52	44	49	21	20	64	30	20	38	54	28	56	62	63	63	64	77	30	41	72	64	52	68	70	53	26	78	64	74	75	77	62	75	54	28	92	85	54	97	102	101	0	102	113	105	109	105	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	2	2	2	2	1	2	1	1	1	2	1	2	1
23000	-717.373273282800028	-723.312470501885286	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.658013285351709	1	2	2	4	4	5	5	7	6	8	8	8	9	6	9	9	8	9	10	10	11	10	11	10	9	13	11	9	12	13	9	10	11	12	12	12	12	14	12	12	16	12	11	12	12	14	14	15	14	12	13	12	15	14	14	14	14	13	13	15	15	13	13	13	11	16	14	14	17	15	15	15	16	16	16	16	15	15	16	16	14	17	17	14	16	17	17	14	17	16	17	16	16	19	19	18	18	17	20	18	19	19	20	21	21	20	25	21	23	25	24	25	25	29	0	1	1	1	1	4	4	5	5	6	6	9	9	6	12	10	14	9	9	12	19	28	13	13	17	16	13	9	28	10	14	11	20	23	24	11	25	20	21	12	60	23	25	13	32	42	28	64	23	16	34	12	38	28	50	37	39	21	23	59	43	44	44	65	28	50	58	29	49	52	20	64	55	47	38	54	13	56	62	63	44	64	54	50	60	72	64	40	68	52	53	55	78	72	74	75	77	79	75	54	54	92	85	101	97	102	104	0	106	105	97	109	105	0	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	3	1	1	1	2	1	1	3	1	2	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	2	1	2	1	2	1	1	2	2	1	2	1
23500	-728.538786759511368	-734.477983978596626	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693280186891959	1	2	4	3	4	5	6	6	6	8	7	8	8	7	10	9	9	10	9	9	10	10	10	9	10	11	12	10	10	13	10	10	11	10	11	12	12	14	13	12	14	13	11	12	11	14	13	16	14	12	14	12	15	14	15	15	15	16	12	15	15	14	13	13	14	14	15	16	16	14	16	15	15	16	16	16	15	14	17	15	15	16	15	15	14	17	18	16	18	16	17	16	16	17	17	17	19	18	18	18	19	20	19	20	21	21	23	21	23	24	24	25	26	29	0	1	2	2	1	4	4	5	5	6	6	5	9	6	12	10	14	9	12	12	12	12	24	13	17	16	9	24	13	16	17	17	20	13	24	25	25	12	21	5	27	27	25	29	32	27	20	59	27	10	34	21	20	27	10	78	52	52	13	51	43	44	44	59	59	50	52	44	49	40	53	64	50	47	47	77	27	37	62	62	63	64	54	30	23	72	94	67	68	70	71	66	78	64	74	53	77	62	75	54	83	92	60	83	97	92	104	0	106	105	97	106	97	0	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	3	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	2	2	2	2	3	2	1	2	2	1	1	2	3	2	4	1
24000	-748.127072647979730	-754.066269867064989	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.735150559307356	0	2	4	3	4	5	6	5	6	6	8	8	10	7	10	9	9	8	10	10	9	10	11	10	10	13	8	11	12	12	11	10	11	12	12	12	12	12	13	12	15	12	12	12	11	15	13	15	14	11	13	12	16	15	13	13	15	14	14	13	15	13	14	13	13	15	14	14	17	15	15	16	14	15	16	17	14	16	18	16	15	17	17	17	15	16	17	16	17	17	17	16	17	19	17	18	19	18	18	19	18	20	20	20	21	22	24	21	24	25	23	26	25	30	0	1	2	1	2	4	4	5	5	6	6	5	27	6	9	10	14	9	9	12	5	12	27	27	17	30	9	27	27	10	17	17	20	27	24	25	25	20	21	12	23	23	25	27	17	51	12	23	23	10	23	21	47	77	50	37	40	52	23	23	43	44	29	15	42	26	12	29	46	39	47	64	55	20	38	54	13	56	80	63	44	86	77	55	60	64	48	67	68	70	53	73	56	72	47	47	77	62	75	77	54	92	85	83	97	102	104	0	106	105	97	106	105	0	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	3	2	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	3	2	3	1	2	2	2	2	2	1	1	2	1	2	3	2	2	2	1
24500	-765.856406238671411	-771.795603457756670	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727763627359496	1	3	3	4	5	5	7	6	7	6	8	8	10	7	9	8	8	9	10	11	9	10	11	10	9	13	9	11	12	11	12	11	11	11	12	12	12	13	12	12	16	13	12	12	12	15	14	15	13	12	12	13	15	15	14	15	13	15	13	14	14	13	13	12	15	16	15	16	18	14	15	15	14	16	16	17	15	14	17	16	16	18	18	16	17	17	18	17	18	15	18	16	16	18	18	18	18	18	19	17	17	20	21	20	21	20	21	21	23	24	24	23	25	30	0	1	1	1	2	4	4	5	5	6	6	9	27	6	9	10	14	9	12	15	5	12	12	27	17	30	9	27	27	16	32	14	5	15	24	25	25	20	21	21	60	34	25	15	17	34	20	64	27	16	23	12	47	23	50	78	40	40	23	51	43	44	44	23	64	55	39	44	49	52	20	64	50	47	53	77	5	37	44	63	44	72	49	30	46	64	72	52	68	70	71	30	78	72	74	38	77	68	38	54	77	92	85	77	97	92	101	0	102	97	105	106	110	0	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	3	3	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	2	2	1	3	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	4	1	3	1	2	2	3	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	3	1	1	2	2	3	1	2	2	1	2	3	2	2	1	1
25000	-740.265693757964186	-746.204890977049445	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667480023531892	1	3	4	3	4	5	6	6	6	8	8	7	9	7	9	9	7	9	10	11	10	10	11	10	9	12	11	10	11	12	11	11	12	10	13	10	11	13	12	12	14	11	11	13	10	15	15	13	13	12	11	12	15	14	14	14	14	15	12	14	15	13	13	13	14	15	14	16	17	14	15	16	15	16	15	16	16	15	18	16	15	17	17	15	17	17	18	17	18	16	17	16	15	18	18	18	18	17	19	18	18	21	20	20	19	22	22	22	22	25	22	24	26	29	0	1	2	1	1	4	4	5	5	6	6	5	9	6	12	10	6	9	9	8	12	12	13	13	17	16	18	13	13	16	17	17	20	9	13	25	25	20	21	18	59	34	25	29	14	23	38	34	34	16	13	21	20	13	50	37	39	21	23	59	43	29	29	23	48	30	52	44	49	40	20	64	50	53	20	54	54	37	62	63	44	64	54	50	46	64	72	67	68	40	71	50	56	82	74	75	54	62	75	54	54	92	85	77	54	92	83	0	102	111	97	109	110	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	2	2	1	3	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	2	1	1	3	3	2	2	2	4	2	1	1	2	1	1	1	1
25500	-740.193360039403501	-746.132557258488760	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718337465872302	1	2	4	3	4	4	5	7	7	6	6	8	9	7	9	8	8	8	10	10	10	9	11	10	10	11	11	11	11	12	10	11	12	10	13	12	12	14	13	13	16	12	12	12	11	14	13	16	14	12	12	13	15	14	16	14	14	15	12	15	14	13	13	13	14	15	14	15	17	15	16	15	16	16	15	15	16	16	17	17	15	18	16	15	17	17	17	15	17	16	17	16	17	19	19	17	19	16	19	17	19	20	20	20	20	22	24	21	24	25	23	24	26	30	0	1	2	2	1	4	4	5	5	6	6	8	5	11	9	10	14	5	15	12	22	9	18	9	17	6	15	13	13	16	17	31	20	9	34	25	25	20	21	21	34	34	25	29	17	27	20	64	34	26	34	21	38	35	26	37	52	52	34	59	43	29	44	23	35	30	52	44	42	52	53	13	66	47	47	54	54	37	98	63	63	72	54	50	60	64	72	52	68	52	71	30	78	64	74	38	77	44	96	76	83	73	85	83	77	102	104	0	106	97	105	106	111	0	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	1	1	1	1	2	1	2	1	2	1	2	2	3	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1
26000	-714.276580765558037	-720.215777984643296	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726762908344892	1	3	3	3	4	6	5	6	6	8	7	8	8	7	8	9	8	9	11	10	10	10	11	9	10	12	12	10	11	13	12	10	12	11	12	11	12	12	12	12	16	12	11	11	11	14	13	14	13	12	13	11	13	14	15	14	15	14	13	14	13	13	13	13	14	15	14	15	17	15	16	14	16	17	16	16	15	16	17	17	15	17	17	17	16	17	17	16	16	16	16	16	17	18	19	18	18	16	19	18	19	18	19	20	20	22	24	22	23	26	24	26	26	30	0	1	1	1	2	4	2	5	5	6	6	9	9	6	9	10	14	5	9	18	12	15	13	13	17	16	9	13	18	16	17	17	20	13	24	25	25	20	52	52	60	34	25	18	32	42	20	34	34	16	23	18	38	27	50	37	52	21	23	23	43	44	44	23	23	26	40	29	48	52	20	64	66	47	47	54	54	56	29	63	63	64	54	55	27	64	48	67	68	52	53	30	78	48	74	47	54	62	71	77	54	92	41	101	97	102	83	0	106	105	105	109	105	0	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	2	1	1	1	1	4	2	2	2	2	1	2	2	1	1	1	3	1	1	1	2	1	3	2	1	1	1	2	1	2	1	1	1	3	1	1	3	2	1	2	1
26500	-758.599640674913303	-764.538837893998561	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.665645213999539	0	2	3	2	4	5	6	6	7	7	6	8	10	7	9	9	9	9	11	10	11	10	11	10	11	12	9	11	12	11	10	11	12	12	12	12	12	12	13	13	15	12	12	12	12	14	15	16	12	12	13	13	16	14	15	14	15	15	13	14	14	14	13	13	15	16	14	14	17	15	16	16	16	16	14	16	15	15	16	15	16	18	18	16	15	18	17	16	17	15	18	16	16	18	19	18	18	17	19	17	19	20	20	20	21	22	21	21	23	26	23	26	25	30	0	1	1	1	2	4	4	5	5	6	6	5	9	11	5	10	14	9	9	12	9	12	27	27	31	16	5	13	27	16	17	17	20	23	13	25	25	20	21	19	60	9	25	9	32	34	38	23	23	16	23	21	20	13	16	25	39	40	23	59	43	44	29	23	64	26	52	29	42	40	75	64	50	47	20	54	54	56	68	63	68	65	76	26	59	64	64	67	68	52	71	30	56	64	74	75	77	62	75	77	54	92	85	54	97	102	76	0	102	97	105	106	97	0	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	3	2	3	2	1	2	1	1	2	1	1	1	2	3	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	2	2	2	2	2	3	1	3	2	2	3	1	1	2	1	2	4	1	2	2	1
27000	-758.716230687238067	-764.655427906323325	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.613677024445633	1	3	3	2	4	5	6	6	6	7	8	8	7	6	9	9	8	9	10	10	9	10	11	9	10	13	10	10	12	12	11	12	12	11	12	10	12	13	14	13	15	12	11	12	11	15	15	15	14	12	14	12	15	12	14	14	13	16	13	14	14	14	13	14	12	14	13	14	17	15	15	15	16	16	14	15	15	14	16	15	15	16	15	16	14	17	18	17	16	16	17	16	16	17	17	17	18	18	18	19	19	19	18	20	21	21	23	21	23	25	23	24	23	30	0	1	1	1	2	4	4	5	5	6	14	5	9	6	13	10	14	8	12	12	12	12	13	13	17	16	9	13	27	16	17	17	20	13	24	17	25	20	21	5	49	27	25	27	17	42	38	65	23	16	23	27	38	27	50	37	21	39	27	59	37	44	44	23	27	16	21	44	60	40	40	64	66	38	20	54	54	37	68	29	63	64	54	30	59	72	72	52	68	70	71	30	56	72	74	75	40	62	38	77	76	92	23	76	97	102	104	0	106	113	105	106	105	0	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	2	3	2	1	2	2	2	1	2	2	1	2	2	2	6	1	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	2	1	1	1	2	2	3	2	1	1	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	4	2	2	1	2	1	1	1	1	2	1	1
27500	-778.974126935191293	-784.913324154276552	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.592676398510176	1	2	3	3	4	5	6	7	7	7	8	8	9	8	8	9	8	9	10	10	11	10	11	10	10	12	11	11	10	13	12	12	12	12	12	12	11	12	14	13	12	13	12	12	12	14	15	15	13	12	13	12	15	14	15	14	12	15	13	14	14	13	13	13	14	15	14	15	18	15	16	16	17	17	16	17	15	15	18	15	15	16	17	17	16	17	18	17	17	16	17	16	16	16	18	18	16	18	19	18	20	20	19	20	21	21	23	22	24	26	23	26	25	30	0	1	1	2	2	4	4	5	5	6	2	5	9	6	8	10	6	9	9	12	18	18	15	18	17	10	13	13	13	50	11	11	20	13	24	25	25	20	57	52	9	41	25	18	17	49	20	64	23	16	34	20	20	23	50	36	21	40	23	59	43	44	44	41	23	30	21	44	49	52	20	41	30	71	47	77	54	56	68	63	63	64	54	66	41	82	94	67	68	70	53	26	78	48	47	75	20	62	75	77	97	73	59	83	77	102	83	0	106	113	105	102	105	0	1	1	1	1	1	1	2	1	2	1	3	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	3	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	3	3	1	2	3	1	3	1	3	1	3	1	2	1	1	3	2	1
28000	-734.737244352231528	-740.676441571316786	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649146722391027	1	3	4	3	5	4	6	7	7	6	8	7	9	6	10	8	8	9	10	10	10	10	12	9	10	13	12	10	10	11	12	12	12	11	13	10	11	13	13	12	14	13	12	12	12	14	14	14	13	12	14	12	16	14	16	15	15	15	13	15	14	14	13	14	15	14	13	15	17	16	15	15	16	17	16	17	16	13	16	15	15	18	16	15	17	17	16	16	17	17	17	15	15	19	18	18	18	16	18	18	19	20	20	20	20	22	25	22	23	26	25	25	23	28	0	1	2	1	2	4	4	5	5	6	14	5	9	6	12	10	14	9	9	12	8	5	13	9	17	16	13	13	13	10	17	17	20	8	24	14	25	12	21	21	49	34	25	29	17	42	20	27	34	16	23	21	20	27	50	78	39	40	23	41	43	44	44	27	48	30	12	44	49	22	38	64	16	47	71	54	27	37	62	63	63	64	54	30	60	23	64	67	68	40	75	66	78	72	74	47	77	62	75	77	83	73	85	101	97	102	104	0	106	111	105	106	105	0	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	1	2	2	1	1	2	2	3	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	2	3	1	1	3	2	1	1	2	1	1	1	2	3	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1
28500	-741.636095629893362	-747.575292848978620	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.656477310072529	1	3	4	3	5	5	7	6	7	7	8	7	10	7	8	9	8	9	11	11	11	9	10	9	10	9	10	11	11	12	10	11	12	11	12	11	11	13	13	13	16	11	12	12	12	15	15	15	12	11	13	12	15	12	14	14	15	15	14	13	14	14	13	13	11	16	14	15	17	15	15	14	16	16	16	17	15	14	17	17	15	16	16	15	16	16	16	16	17	16	16	16	16	18	18	18	19	18	19	18	18	19	20	20	21	21	24	20	23	24	23	26	25	30	0	1	1	1	2	4	4	5	5	6	6	5	15	6	3	10	14	5	9	12	9	5	15	9	11	10	15	27	27	16	17	17	20	27	24	25	25	20	21	15	46	23	25	29	32	64	33	64	23	26	34	15	20	27	16	37	67	40	60	23	43	63	44	65	9	16	40	62	49	52	20	65	55	38	53	77	54	37	68	63	44	72	54	16	60	72	72	67	68	70	71	55	78	64	74	75	77	62	53	77	77	66	85	101	77	102	83	0	106	111	97	106	111	0	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	3	1	1	1	2	2	1	1
