step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
1	-718.476617671520444	-717.014535587001546	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.437914036488353	-1	1	2	1	3	2	3	4	4	3	4	7	5	4	5	6	7	7	5	5	5	5	7	7	6	7	6	7	8	8	8	8	9	8	8	9	9	9	9	9	9	11	11	10	10	10	10	12	12	12	12	12	12	12	11	12	12	12	12	14	13	13	12	13	14	14	15	14	14	13	15	14	16	15	15	17	14	15	15	16	16	17	18	15	16	16	17	17	17	17	18	17	19	18	19	20	19	19	20	23	22	22	24	23	24	25	24	25	28	30	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	3	2	3	4	3	3	3	4	4	4	3	3	3	3	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	7	7	7	7	7	7	7	6	7	7	7	7	8	7	7	7	7	8	8	8	8	8	7	8	8	9	8	8	9	8	8	8	9	9	9	10	8	9	9	9	9	9	9	10	9	10	10	10	11	10	10	11	12	12	12	13	12	13	13	13	13	15	16
500	-445.150177906138197	-443.688095821619299	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.419291413674998	-1	1	2	1	4	3	3	5	4	2	4	7	3	4	5	6	8	7	6	6	5	6	8	8	6	7	6	8	8	9	9	8	8	8	7	9	9	10	9	10	9	10	10	10	9	11	10	12	12	12	12	12	12	12	11	13	11	12	13	14	14	13	12	12	13	14	15	14	14	12	15	14	15	16	16	17	15	16	16	16	16	18	18	16	16	16	17	18	16	17	18	16	19	19	18	21	17	20	20	22	23	21	24	23	23	25	23	25	29	30	0	1	2	1	2	1	4	13	13	2	10	8	2	6	4	7	16	16	13	7	10	7	22	14	3	7	5	27	21	8	27	20	20	16	2	27	27	8	7	30	15	32	19	24	8	37	3	14	12	55	42	21	23	23	37	10	14	16	9	65	41	40	44	55	40	31	42	39	43	21	31	38	50	23	69	65	42	53	41	67	13	74	76	58	69	66	41	35	59	43	14	69	97	56	86	54	89	85	82	88	76	30	99	102	102	97	56	98	66	73	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	3	2	2	1	1	1	2	2	1	1	1	3	1	2	3	2	1	2	1	2	1	1	1	4	6	3	1	1	4	3	2	2	4	3	3	6	1	3	2	1	1	1	4	3	2	2	3	3	2	1	4	1	2	3	3	3	1	8	1	1	1	1	1	3	7	2	3	6	1	1	2	2	4	1	3	1	2	4	6	2	1	1	4	5	3	8	6
1000	-350.041488164824727	-348.579406080305830	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.762600004776277	-1	2	2	0	4	2	3	5	5	4	3	8	5	4	5	6	6	7	6	6	5	5	7	7	7	7	5	7	8	8	9	8	9	8	9	9	10	9	10	10	9	10	12	11	10	10	10	12	12	12	12	12	10	12	9	12	12	12	12	13	14	13	12	13	14	14	15	14	14	13	15	15	16	15	15	17	14	16	15	16	16	17	17	15	16	17	18	15	18	18	19	18	20	18	18	19	20	18	20	21	22	22	22	22	24	25	24	25	28	30	0	4	4	1	7	4	6	7	11	6	4	28	6	2	11	21	8	8	14	27	10	2	27	17	8	10	3	8	11	19	23	7	20	14	18	12	24	27	24	38	23	41	30	41	25	34	26	42	33	28	36	37	55	21	18	42	41	31	19	48	70	43	42	20	50	51	32	57	52	47	57	46	68	70	32	71	63	72	25	60	88	79	71	64	74	47	82	52	88	88	65	85	92	80	80	89	42	76	85	96	93	52	99	97	101	95	87	101	105	108	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	3	1	1	2	2	3	1	1	1	1	4	1	1	2	1	1	2	1	3	1	1	4	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	4	1	1	1	1	4	1	1	1	3	3	1	2	2
1500	-259.691354738093992	-258.229272653575094	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.945961421117116	0	1	2	2	3	3	2	4	5	4	4	7	6	5	5	7	7	8	6	6	6	5	7	7	6	7	6	7	8	7	6	8	9	8	8	9	10	9	9	9	9	12	11	10	11	10	8	11	12	11	11	13	12	12	11	13	12	13	12	14	13	14	12	13	15	14	15	13	14	14	15	14	16	15	15	17	14	13	16	16	16	15	18	15	17	15	18	15	17	18	19	18	19	18	20	20	19	19	20	23	22	22	25	23	23	25	24	25	28	30	0	1	1	1	2	2	1	4	8	5	5	11	15	8	3	21	25	19	6	4	15	4	14	22	15	15	22	13	30	31	15	20	32	11	27	12	32	30	17	12	30	40	38	18	47	18	21	25	37	41	47	53	44	44	37	41	55	43	48	53	51	55	37	55	70	59	72	50	68	57	72	53	70	78	62	82	78	55	72	66	66	49	71	58	67	54	81	56	62	79	94	79	92	67	92	85	81	79	65	97	93	91	104	101	102	105	102	107	108	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
2000	-262.823592004499005	-261.361509919980108	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988629840771623	-1	1	3	2	3	3	2	3	4	2	4	7	5	5	6	5	7	7	5	5	5	5	7	6	6	6	4	8	7	8	9	9	9	8	8	10	10	9	10	9	9	11	11	11	10	11	10	12	12	12	11	13	13	11	11	12	12	12	12	14	13	14	12	14	14	15	16	14	14	14	14	14	16	16	15	17	15	16	15	17	16	17	18	14	16	15	16	15	17	16	18	18	19	17	19	19	18	19	20	24	22	22	25	21	24	26	25	23	27	30	0	1	2	2	10	4	2	10	5	1	3	21	10	7	21	3	14	21	11	4	6	8	9	9	9	6	7	17	25	15	23	29	29	27	25	17	38	29	38	35	34	37	31	41	40	31	34	45	39	39	45	33	49	12	45	55	47	39	43	56	59	48	42	46	43	71	69	42	46	48	56	47	65	65	44	69	71	84	84	68	84	75	85	49	68	56	72	43	60	69	76	74	82	66	85	82	82	97	89	102	92	91	100	96	101	100	100	101	103	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2500	-262.431291694499976	-260.969209609981078	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974923249906769	-1	0	2	1	3	2	3	5	4	4	5	8	5	5	4	7	7	8	5	5	4	5	7	8	6	5	7	8	9	9	8	9	10	9	8	9	9	10	8	7	10	11	10	9	11	10	11	12	11	12	11	13	12	12	12	12	12	12	13	14	13	13	12	12	14	14	15	14	15	13	14	15	16	14	16	18	13	15	14	16	15	18	17	15	16	15	17	17	17	16	19	17	19	17	20	20	20	18	20	23	22	22	24	23	25	25	24	24	27	30	0	1	1	1	6	1	6	15	3	5	5	23	10	7	6	19	22	17	5	3	4	7	22	40	9	5	14	14	16	31	8	40	35	17	40	23	25	39	40	14	35	32	44	24	24	29	35	46	41	33	34	64	46	32	42	42	41	38	42	50	56	42	47	46	57	64	52	50	77	43	57	68	66	59	64	89	45	41	53	70	64	83	90	65	84	52	48	67	79	77	75	67	83	69	98	93	98	75	82	102	99	99	101	76	104	107	97	102	100	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
3000	-271.118805173264775	-269.656723088745878	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996355451380968	0	1	2	2	4	3	3	2	5	3	4	6	5	5	6	7	8	7	6	6	5	5	7	7	6	7	7	8	8	8	9	9	9	8	8	8	10	9	9	9	10	12	11	8	10	11	10	13	11	13	9	11	13	12	11	13	11	10	12	14	13	12	10	13	13	13	14	14	12	12	15	14	15	16	15	17	15	16	13	16	16	17	16	15	16	16	17	16	17	17	18	15	19	19	20	21	19	20	20	23	22	22	22	23	25	25	24	23	27	30	0	1	1	1	4	4	1	1	6	8	8	5	6	7	14	22	18	13	10	14	3	6	12	11	22	21	19	26	27	22	24	12	27	12	20	20	30	17	17	16	36	63	28	5	17	36	31	52	26	59	35	40	62	37	39	49	47	39	49	42	46	45	23	43	46	62	69	79	43	45	50	55	68	65	79	74	53	61	45	60	68	81	84	48	72	60	71	56	81	68	81	79	82	82	93	94	82	91	91	99	98	97	89	97	107	100	108	96	106	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3500	-264.385759917463133	-262.923677832944236	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997067605881093	-1	1	2	1	3	3	3	5	5	3	4	7	6	4	4	6	7	6	4	4	5	6	7	7	7	8	7	7	8	8	8	8	10	9	8	7	10	10	9	9	9	10	11	10	8	9	10	13	13	12	11	11	12	13	12	12	13	12	13	13	14	12	10	13	13	14	15	13	14	12	14	14	14	15	15	16	14	14	15	16	17	17	17	15	17	16	18	18	17	16	19	17	18	17	20	21	19	19	20	21	23	23	24	22	22	25	25	24	28	30	0	1	2	1	2	2	2	6	5	4	5	5	20	10	7	19	11	8	6	5	5	15	16	9	14	22	18	13	12	11	24	18	17	28	13	7	39	46	23	26	27	24	26	17	16	24	32	33	44	37	39	45	42	43	63	33	52	37	50	52	50	63	30	51	53	55	71	38	33	63	62	68	56	65	54	49	50	58	57	61	80	84	61	59	86	74	80	82	86	74	94	84	83	86	93	97	94	83	88	99	95	96	96	99	91	101	101	104	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4000	-278.770798877904213	-277.308716793385315	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969223983894508	0	1	2	1	3	1	2	4	4	4	4	7	5	4	5	6	7	7	5	5	6	6	8	7	6	7	7	7	9	9	7	9	9	7	8	9	10	9	9	10	9	11	10	10	11	10	10	13	12	13	12	12	11	11	12	13	13	12	13	14	13	13	12	13	15	14	14	15	14	14	15	12	15	14	16	17	14	14	15	17	15	18	18	15	16	17	18	18	17	17	18	15	19	18	19	21	16	17	18	23	22	23	25	24	23	25	24	25	27	29	0	1	2	1	2	1	4	7	3	5	5	16	5	4	5	14	20	19	5	5	10	14	21	19	19	21	19	21	18	12	25	27	17	22	24	28	29	27	28	23	17	41	36	38	35	12	23	46	47	46	43	43	37	38	18	54	51	33	40	63	44	49	42	44	63	63	51	74	54	51	56	53	63	64	69	79	62	72	61	71	58	85	90	53	61	68	65	80	92	79	92	50	79	84	89	93	59	55	65	96	95	101	100	101	101	100	105	107	104	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4500	-268.253728783010160	-266.791646698491263	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981123757719542	-1	1	3	1	3	3	4	4	4	1	3	7	5	5	5	7	7	7	6	5	5	3	8	6	6	6	6	5	9	7	7	9	9	8	8	8	8	8	8	10	9	11	9	10	10	10	10	13	12	11	9	13	12	11	11	12	11	11	13	15	13	14	12	13	15	13	15	14	14	12	16	14	17	15	15	17	12	15	15	17	15	16	18	16	15	16	17	18	17	17	19	17	19	18	19	20	20	19	19	23	22	20	24	23	24	26	25	26	28	29	0	1	10	1	10	10	6	6	5	1	2	25	11	11	6	26	14	6	9	6	8	10	26	11	20	15	28	3	27	15	25	18	26	25	28	19	25	16	26	23	37	41	25	29	23	51	39	46	45	29	23	58	44	46	51	44	51	40	77	63	40	58	58	55	64	49	57	55	63	47	48	50	67	54	66	65	41	42	52	65	61	64	84	68	61	61	78	82	65	72	73	67	89	87	89	83	84	87	76	97	83	76	104	97	97	103	103	103	108	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
