step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
1	-654.705519800972183	-653.243437716453286	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.336589914138366	0	2	4	6	5	7	6	7	7	9	7	8	9	9	11	9	11	12	13	13	13	13	13	15	15	13	14	14	15	14	16	17	16	16	16	15	16	15	17	17	18	19	18	17	18	18	19	21	19	21	20	20	20	20	20	21	21	20	23	21	21	21	24	21	22	22	23	22	21	22	22	24	23	24	23	24	23	23	27	24	25	23	25	26	26	25	28	26	29	30	30	30	31	34	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	4	3	4	4	5	4	4	5	5	6	5	6	6	7	7	7	7	7	8	8	7	7	7	8	7	8	9	8	8	8	8	8	8	9	9	9	10	9	9	9	9	10	11	10	11	10	10	10	10	10	11	11	10	12	11	11	11	12	11	11	11	12	11	11	11	11	12	12	12	12	12	12	12	14	12	13	12	13	13	13	13	14	13	15	15	15	15	16	17
500	-421.356955378268026	-419.894873293749129	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.255805502608235	1	2	4	5	5	6	6	8	7	9	7	8	10	10	11	9	12	11	12	12	14	13	14	13	16	12	14	14	15	14	16	17	16	16	17	15	16	13	17	16	18	18	18	17	18	19	19	21	19	21	21	20	20	20	19	22	20	20	23	20	20	21	24	22	23	21	24	22	20	23	22	25	23	25	22	24	23	23	28	24	25	23	24	26	26	25	28	27	30	30	29	30	32	34	0	1	1	2	2	4	4	11	5	7	4	7	12	8	3	3	12	8	14	13	10	2	2	18	36	14	26	22	13	15	19	36	30	16	38	24	27	19	1	10	36	28	37	31	13	15	18	24	32	49	25	4	3	43	36	45	43	27	75	40	13	47	32	60	3	9	29	50	44	25	60	13	60	68	16	17	50	58	26	82	78	50	32	53	41	2	40	38	34	84	22	81	42	88	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	2	4	6	1	1	1	1	1	4	2	1	1	1	4	3	1	1	1	9	4	2	1	1	1	4	4	4	4	1	1	2	8	7	1	2	2	1	2	1	2	5	1	4	1	11	6	5	1	1	4	1	7	1	2	8	6	2	1	10	1	1	1	4	3	4	15	6	7	7	2	9	3	7	3
1000	-348.376470284992990	-346.914388200474093	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.526717897012268	-1	3	4	7	5	7	6	7	6	9	7	8	9	10	10	9	10	11	13	13	12	13	13	16	15	13	13	15	15	13	17	16	17	16	16	15	16	15	18	17	18	19	19	17	18	17	18	22	19	21	20	21	20	21	20	22	22	20	23	21	20	21	25	21	22	22	23	20	21	22	21	25	23	25	22	23	24	23	25	23	25	24	26	26	26	26	28	27	29	30	30	30	31	34	0	1	2	5	3	5	3	5	1	11	5	8	8	8	7	11	12	1	18	21	10	21	16	26	12	13	17	19	30	7	27	14	14	20	22	19	27	30	23	38	40	45	41	20	38	36	24	39	31	21	36	53	37	23	46	61	44	14	70	68	35	43	76	49	62	45	70	46	61	61	45	57	41	71	23	39	71	41	49	48	62	29	43	80	67	50	84	72	84	67	69	84	86	65	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	5	1	1	1	1	2	1	4	2	1	1	1	3	1	3	3	2	2	1	2	1	2	1	1	1	1	3	1	2	1	3	1	4	2	1	2	4	2	1	3	4	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	2	4	2	1	1	2	1	2	3	4	1	2	2	1	1	2	2	3	2	2	5
1500	-231.863813676675079	-230.401731592156210	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.915928509225476	0	2	4	6	5	7	7	7	8	9	8	8	9	9	11	9	11	13	13	13	14	12	13	15	15	13	15	15	15	14	16	18	16	15	16	16	17	15	17	18	19	19	18	17	18	18	19	20	19	21	21	21	20	19	21	21	22	21	22	21	22	21	23	21	22	22	23	22	19	22	23	24	23	24	22	24	24	23	28	25	25	20	25	27	26	26	29	27	28	30	30	30	31	34	0	1	2	3	3	3	3	4	6	8	4	6	7	11	13	7	10	17	17	15	19	15	13	20	20	15	19	26	18	19	34	35	26	30	25	30	38	21	24	28	32	40	31	30	36	33	44	43	43	41	43	69	46	34	49	53	50	69	53	41	37	47	82	82	56	50	42	52	44	49	50	48	60	63	69	61	57	64	84	63	78	43	73	86	71	63	86	80	61	85	79	84	92	87	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2
2000	-253.653772570424735	-252.191690485905866	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.898540346783842	1	2	4	7	5	7	5	8	7	9	6	8	10	9	10	10	11	12	14	13	12	12	12	15	16	12	12	14	14	14	16	17	16	16	15	14	15	15	18	17	18	20	18	17	19	17	18	20	20	22	21	20	21	19	20	21	20	20	23	21	22	21	24	20	23	22	23	21	21	22	22	25	23	24	23	24	24	23	26	23	23	23	25	27	26	25	28	26	29	30	29	30	29	32	0	1	1	5	3	3	1	7	7	9	5	11	8	8	9	10	10	13	27	18	8	15	13	20	23	16	15	18	26	17	30	38	35	29	19	18	21	26	31	36	33	39	33	19	31	31	35	47	39	48	64	46	45	43	37	54	47	45	60	45	40	43	67	54	69	64	69	42	25	42	58	70	50	66	68	70	75	50	83	60	69	69	81	78	67	66	84	86	87	84	88	86	84	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
2500	-267.631940763605996	-266.169858679087099	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.854670146072621	0	3	4	6	5	7	7	7	8	10	6	8	10	8	11	9	12	12	13	12	14	11	13	16	16	12	13	15	15	14	16	17	17	17	16	16	16	15	17	17	18	19	19	18	18	19	19	20	18	22	21	21	20	20	20	22	22	18	24	21	22	21	25	20	22	22	23	22	22	22	22	24	23	24	23	25	24	24	27	24	23	24	25	25	26	25	27	26	28	28	29	30	31	33	0	1	2	3	2	5	3	11	4	14	3	6	11	8	13	6	11	11	15	16	27	9	17	30	27	15	15	23	30	26	21	24	28	15	27	21	23	18	38	29	31	44	33	21	36	58	39	44	37	40	42	32	41	34	45	64	55	36	53	55	53	58	56	58	64	41	62	64	44	62	51	62	66	50	43	72	57	56	84	70	68	62	82	61	78	71	86	64	87	63	90	83	90	92	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	1
3000	-253.385342761503807	-251.923260676984938	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.919638866752371	0	3	2	6	5	8	5	8	7	8	6	9	9	9	11	10	11	12	13	13	13	13	14	15	15	13	15	14	14	15	16	17	16	16	15	16	16	16	18	17	18	20	18	17	18	18	19	21	20	19	20	19	20	20	19	22	21	18	23	22	21	19	24	22	22	21	24	22	22	23	22	23	22	24	23	24	23	23	27	22	26	24	23	26	26	25	28	26	29	28	30	29	31	34	0	3	1	7	3	3	2	11	5	11	5	7	8	9	11	6	14	13	17	15	14	15	18	26	26	12	21	18	19	21	22	27	25	30	28	23	30	27	31	30	31	52	40	37	44	29	24	39	41	40	47	27	36	41	33	49	42	20	61	54	45	43	80	49	57	41	56	53	49	54	53	61	42	80	56	64	41	56	68	51	72	80	71	76	63	83	67	59	79	88	90	85	92	93	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3500	-222.685481429640390	-221.223399345121521	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.976833849076183	1	3	4	6	4	7	6	7	8	9	7	8	9	10	10	9	11	13	14	13	12	13	12	15	15	13	14	12	16	14	16	17	16	16	17	15	16	16	17	18	19	20	18	17	19	17	19	21	19	20	20	20	20	20	20	21	21	21	24	21	21	21	23	21	22	21	23	22	21	23	22	24	22	24	23	24	23	23	27	24	26	24	25	25	26	24	28	27	27	29	30	30	31	34	0	1	2	5	2	4	5	4	11	6	3	7	12	10	12	6	15	17	23	28	16	23	13	22	26	15	17	6	25	21	24	18	24	25	36	19	30	24	21	39	44	40	25	36	43	33	32	34	38	40	45	45	44	49	44	45	41	47	64	47	45	54	56	41	69	50	71	42	41	58	51	70	61	63	64	69	51	62	59	71	80	68	63	67	82	65	80	86	84	79	90	87	87	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
4000	-221.665361321646998	-220.203279237128129	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999379972499472	0	2	4	5	4	7	6	6	8	9	6	8	9	9	11	9	11	10	13	12	14	14	14	15	13	12	15	15	15	14	16	18	16	17	16	15	16	13	18	18	19	18	17	17	16	19	19	22	19	21	20	20	19	20	20	20	21	20	23	21	22	22	23	22	21	22	23	23	20	21	22	24	22	24	24	24	23	24	27	24	26	23	25	26	26	25	29	27	29	30	28	30	31	33	0	1	2	5	2	11	4	5	7	8	3	7	12	12	10	6	10	12	15	15	18	19	17	20	15	15	30	21	38	20	15	35	30	31	29	23	26	17	34	37	40	34	30	28	22	34	33	46	44	58	31	43	44	32	40	32	54	32	65	69	58	54	54	54	52	56	57	73	32	47	52	57	46	82	48	66	50	59	63	62	67	65	74	59	72	77	79	76	79	88	81	88	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4500	-309.023214334344289	-307.561132249825391	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.725016877102682	-1	3	5	6	5	7	5	8	7	10	7	8	10	9	11	9	11	13	13	13	14	13	12	15	15	13	13	15	15	14	17	17	16	16	17	16	17	16	17	17	18	19	19	17	19	19	18	19	20	22	20	20	20	20	21	21	21	21	21	21	22	21	24	21	23	22	24	22	22	22	23	23	23	22	24	23	23	23	28	24	23	22	25	26	26	24	27	27	28	27	29	30	30	33	0	1	2	5	2	5	2	6	3	4	7	7	16	5	6	4	10	15	13	14	26	23	16	20	8	23	10	19	22	26	36	25	30	30	20	24	28	19	36	20	32	47	37	29	37	22	20	39	48	43	17	35	31	46	54	53	42	54	37	34	57	29	53	48	58	25	78	48	52	52	62	57	55	55	81	56	55	42	77	71	61	22	76	49	78	74	83	86	88	61	87	79	63	93	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	4	2	1	1	1	1	1	1	1	2	1	3	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	1	3	1	1	1	1	1	2	1	1	3	1
