step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-512.535447347873287	-519.390935298832687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746339579481777	1	3	3	4	5	6	6	6	7	9	9	7	9	8	8	12	10	10	10	9	11	10	11	12	14	12	11	12	13	12	12	12	11	13	12	12	11	14	12	11	13	14	13	15	12	12	12	14	14	14	15	15	14	15	16	14	17	15	16	14	17	16	17	18	18	18	19	20	20	21	19	18	18	20	21	21	22	22	22	22	23	22	24	24	25	26	28	29	28	29	32	31	33	0	1	1	2	3	4	2	0	5	14	5	6	15	6	7	0	14	6	6	7	15	11	10	40	29	11	22	0	23	22	15	6	10	36	15	33	10	39	18	13	26	23	35	45	22	23	0	34	40	26	38	41	35	17	26	47	51	41	58	11	52	11	59	55	60	54	42	64	17	66	58	39	59	35	49	74	74	22	75	76	76	74	77	74	83	85	86	86	86	86	85	90	90	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	4	1	1	1	2	2	1	4	2	1	3	1	4	4	1	1	7	1	1	1	1	1	2	1	1	2	1	1	2	3	1	2
5500	-440.283256158088363	-447.138744109047764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779698120085773	0	2	3	4	6	6	7	4	7	11	9	10	9	10	8	11	11	10	11	9	12	10	12	12	12	13	11	12	12	11	11	11	11	13	10	9	12	14	11	12	13	14	13	15	14	12	14	13	15	13	15	15	14	14	15	15	16	16	16	17	17	17	17	18	19	18	19	18	19	19	20	20	20	19	21	20	21	23	22	21	21	23	24	23	26	27	28	28	26	30	32	31	34	0	1	1	2	4	4	4	0	5	14	15	15	9	20	6	0	11	13	22	7	39	15	13	35	15	29	11	0	39	36	20	12	35	35	5	7	10	27	5	35	40	23	24	38	26	35	0	40	40	27	38	24	29	25	26	47	48	45	55	54	57	59	59	44	62	62	60	49	62	66	69	69	60	37	74	39	76	77	76	67	37	75	77	81	83	89	89	85	83	86	89	86	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	6	1	1	1	1	1	1	1	1	2	3	2	2
6000	-487.861924178589504	-494.717412129548904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.832380574957375	-1	2	4	3	6	6	6	6	7	11	8	8	8	10	8	10	10	9	9	8	11	10	10	12	14	14	10	13	13	11	12	10	12	12	12	10	13	12	12	11	13	14	14	14	13	12	13	13	14	14	16	15	15	15	14	14	17	16	16	14	17	17	18	17	18	17	19	18	20	21	20	19	20	22	20	21	22	21	21	23	23	21	24	23	25	26	29	28	27	29	31	30	33	0	1	2	2	3	2	3	0	5	23	5	6	6	11	5	0	11	12	15	6	15	11	5	40	18	45	15	0	35	32	6	20	40	23	23	9	22	23	32	23	40	41	41	38	38	21	0	23	40	14	45	24	24	41	45	47	48	55	55	24	43	26	66	41	66	58	24	44	62	68	65	57	68	54	37	64	78	54	62	82	41	25	74	82	74	83	89	86	86	89	87	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	2	1	1	5	4	2	1	1	1	1	1	1	1	1	2	2
6500	-512.012358165473415	-518.867846116432816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600178328959477	0	2	3	4	5	5	7	6	7	11	9	9	9	10	8	11	11	9	10	7	11	9	11	12	13	12	11	11	13	10	13	11	11	13	10	10	12	13	12	12	14	12	13	15	13	12	12	12	15	14	15	15	14	16	15	13	17	17	15	17	17	16	18	17	20	17	18	19	20	18	19	19	20	21	20	20	22	23	23	23	22	21	23	23	25	26	28	29	27	29	31	31	33	0	1	1	2	2	2	4	0	5	36	20	3	4	8	7	0	36	7	2	6	12	8	15	23	16	27	18	0	23	18	19	7	19	48	12	11	21	27	30	35	21	35	24	45	13	35	0	35	29	38	38	39	29	42	45	47	53	55	45	62	29	59	59	42	51	62	54	44	62	41	58	36	59	40	54	67	67	21	71	74	82	21	77	81	80	78	86	89	86	86	86	83	90	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	3	4	5	2	1	2	4	2	1	1	4	1	1	1	1	1	1	1	1	2	3	1
7000	-527.250025267292813	-534.105513218252213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730929401287699	1	2	3	4	5	6	6	6	7	11	8	8	9	9	8	12	10	10	11	9	11	11	10	11	12	13	11	12	12	11	11	9	11	12	11	10	12	13	13	12	14	13	13	15	13	13	14	14	13	15	14	15	14	16	15	15	15	16	17	17	17	16	18	15	20	18	20	19	19	20	20	20	20	21	20	22	22	23	23	22	24	22	24	23	25	24	26	28	28	27	31	31	32	0	1	1	2	4	2	4	0	5	17	6	7	11	7	9	0	5	32	11	12	14	12	5	36	18	27	11	0	32	36	32	6	23	23	23	9	10	27	31	23	49	23	24	26	25	35	0	40	10	45	38	40	49	45	45	47	47	45	45	64	49	45	54	13	63	55	63	64	44	26	57	69	59	49	41	29	74	77	59	67	82	41	74	74	86	75	86	85	87	83	89	85	87	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	2	3	2	1	1	4	2	3	1	1	2	1	1	5	1	1	1	2	1	2	1	2	2	3	2
7500	-619.902742781522875	-626.758230732482275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613871728978710	0	2	3	4	6	4	6	5	6	7	8	8	9	10	6	10	10	10	11	9	9	10	12	11	14	14	11	13	13	11	13	12	10	13	9	11	13	12	10	12	13	14	13	14	13	11	13	13	14	15	15	15	15	14	15	15	16	16	16	17	17	16	18	18	19	18	18	19	19	20	19	20	21	21	21	21	23	20	23	23	23	23	25	22	24	27	28	29	26	28	29	32	35	0	1	2	2	6	1	4	0	6	15	5	15	11	11	4	0	11	12	14	6	10	9	35	13	33	38	17	0	35	3	30	19	10	23	10	20	21	27	11	35	21	37	13	45	39	20	0	35	34	38	38	43	25	37	45	41	43	45	26	62	48	26	26	50	30	62	57	42	63	66	22	69	62	54	5	37	37	23	78	57	84	76	23	74	80	85	89	86	77	89	86	87	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	2	4	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	4	1	1	1	1	1	4	1	3	3	7	3	6	2	2	4	1	1	10	1	1	2	1	1	1	1	1	2	2
8000	-668.115384389427732	-674.970872340387132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722546968374559	0	2	3	4	6	4	6	6	8	10	7	10	9	8	8	10	10	11	10	10	12	10	10	12	14	14	11	11	12	11	13	8	12	13	11	11	13	13	12	12	14	13	13	15	13	13	12	11	15	15	15	15	14	16	15	14	15	16	16	17	18	15	17	16	19	18	18	18	20	20	20	18	20	22	20	20	22	22	22	22	24	21	25	24	24	26	28	29	27	30	31	30	31	0	1	2	3	6	3	4	0	11	14	5	32	5	3	7	0	11	20	13	8	23	8	14	23	47	45	14	0	23	32	18	6	35	48	23	13	21	36	14	13	19	35	36	45	27	23	0	23	13	27	38	43	24	48	26	36	37	45	26	37	52	32	58	55	63	64	21	50	62	66	68	64	68	37	57	49	76	41	75	57	76	75	77	74	49	85	86	86	86	83	90	87	92	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	3	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	4	3	1	1	5	1	3	2	1	2	1	2	1	1	2	1	2	1	1	1
8500	-495.820107205408078	-502.675595156367478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802529162657386	0	2	3	5	6	4	7	6	7	10	8	8	8	9	8	11	11	9	9	9	12	10	11	12	13	14	11	12	13	11	10	11	11	14	10	11	12	13	12	11	13	12	15	14	12	11	13	13	14	14	14	15	15	14	16	15	16	16	16	16	17	17	17	14	18	18	19	19	20	20	18	19	21	19	22	21	23	23	21	21	23	23	23	23	25	25	29	29	27	29	32	31	35	0	1	1	6	3	3	4	0	5	20	5	6	4	9	7	0	12	11	4	9	10	4	35	23	45	45	11	0	32	18	12	5	22	48	13	19	10	17	18	11	40	35	24	17	27	35	0	40	37	45	38	41	24	38	26	47	47	38	38	51	52	45	55	33	39	54	60	26	65	62	57	62	54	21	49	25	76	74	65	74	76	80	76	76	78	83	86	89	86	89	92	90	88	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	3	4	3	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	2	2
9000	-531.567700543491924	-538.423188494451324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720037711374923	0	2	2	4	5	5	7	6	7	10	8	8	10	9	7	9	10	10	11	8	11	10	11	12	13	13	11	12	10	11	12	11	11	13	12	11	12	13	13	10	14	12	14	14	12	13	14	13	15	14	14	15	15	15	14	15	16	15	14	16	18	16	17	16	19	17	19	18	21	19	19	20	19	20	20	21	22	22	22	23	22	21	25	24	24	27	29	28	28	29	32	30	34	0	1	1	3	3	2	6	0	5	11	5	4	9	9	8	0	20	12	29	9	29	12	40	40	37	45	11	0	20	2	12	12	6	36	40	10	21	45	22	20	28	40	24	13	27	40	0	21	36	13	26	43	23	23	26	47	48	55	45	21	52	59	58	17	64	44	64	52	70	36	57	62	63	35	49	39	60	40	72	74	25	75	85	74	77	85	86	86	86	86	87	86	87	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	4	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	4	1	2	2	4	3	2	2	5	1	1	4	1	1	2	1	1	1	1	1	1	2	2	2
9500	-707.003140615841403	-713.858628566800803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626965439691460	0	2	3	4	6	6	3	4	8	10	8	8	10	9	7	12	11	10	9	10	11	10	12	12	13	12	11	12	12	11	12	11	12	14	10	11	12	13	13	11	14	12	14	12	14	12	12	12	14	13	15	15	15	16	15	14	16	15	15	16	18	16	18	18	20	18	18	18	21	21	20	21	20	21	22	22	23	22	22	22	23	22	24	24	25	26	28	28	27	29	31	31	33	0	1	1	2	3	4	2	0	15	15	5	7	19	9	2	0	22	7	6	12	10	5	20	35	30	27	3	0	10	6	20	13	40	48	19	12	35	13	27	35	9	22	24	22	26	10	0	40	35	13	27	24	39	16	45	47	42	45	45	32	52	59	62	48	46	62	57	34	59	66	54	62	55	57	54	54	80	29	65	49	64	74	78	29	74	85	86	89	86	86	86	87	91	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	2	1	1	2	1	1	1	1	4	1	1	2	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	3	2	2	1	1	3	1	1	1	1	1	3	1	1	1	2	3	1	2	2	2	1	2	2	2	3	3	2	1	5	1	4	2	1	1	8	1	1	1	1	1	1	2	2	1
10000	-511.858294117881428	-518.713782068840828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712938368974912	0	2	3	5	6	5	6	6	7	10	9	9	7	10	9	11	10	11	11	9	12	11	11	12	13	14	11	12	13	12	11	11	10	13	12	12	12	13	11	11	13	13	14	15	13	12	12	13	14	14	14	14	14	14	15	14	16	17	17	16	17	16	18	17	19	18	20	20	19	20	20	21	19	22	19	19	21	23	22	21	22	22	23	24	25	26	27	28	27	28	32	31	33	0	1	2	2	3	3	4	0	5	11	5	4	4	20	6	0	20	20	4	5	10	15	10	23	11	45	12	0	19	5	20	7	13	23	40	14	5	27	4	11	37	23	24	26	22	40	0	37	35	39	27	24	36	41	45	47	31	55	62	24	52	44	62	49	59	27	76	21	62	64	75	69	66	67	25	41	76	76	68	37	68	80	37	74	78	83	83	87	86	86	86	85	91	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	3	1	3	2	2	1	1	1	1	4	2	1	3	1	4	1	1	5	2	1	2	2	1	1	1	3	3	1
10500	-614.511662231842138	-621.367150182801538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676871120921370	0	2	4	4	6	5	7	3	7	8	9	8	8	9	9	11	9	10	9	10	11	8	11	11	13	12	12	12	11	10	11	11	11	14	9	10	12	13	12	11	13	13	13	14	13	13	12	13	14	14	15	16	14	15	15	14	16	17	16	17	16	17	18	16	19	17	20	19	20	20	20	20	20	21	20	18	22	21	21	20	23	23	23	22	25	25	29	29	28	29	32	31	34	0	1	1	2	2	2	4	0	5	3	12	5	9	10	13	0	22	19	12	14	11	8	35	36	39	11	36	0	17	14	14	30	35	40	10	15	40	27	18	20	14	33	24	45	13	21	0	36	20	29	38	43	43	53	26	47	43	26	45	53	43	27	66	50	43	45	65	61	66	62	58	62	55	20	76	40	75	41	76	76	80	65	74	71	74	83	85	86	78	86	90	88	91	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	2	3	1	1	4	2	1	1	1	1	1	1	3	5	1	3	1	5	1	1	2	2	1	2	2	1	2	2	4	2	1	1	1
11000	-468.261128722255023	-475.116616673214423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630737029942441	-1	2	3	4	6	5	7	5	8	9	8	10	8	10	8	11	11	7	9	10	11	10	12	12	14	14	10	12	12	10	12	11	11	13	11	11	13	12	13	12	12	13	14	15	12	13	12	14	14	14	16	15	15	14	15	14	16	17	17	17	17	17	15	16	20	18	19	19	19	19	20	20	20	21	21	21	21	22	23	23	24	22	23	24	25	27	28	29	28	29	32	32	35	0	1	2	2	3	4	6	0	5	15	5	15	5	13	5	0	14	6	18	18	10	15	35	14	23	45	15	0	30	3	30	6	15	33	10	19	21	27	45	15	22	35	24	45	27	40	0	35	23	45	45	43	34	30	22	47	54	55	63	31	52	63	39	35	62	29	53	53	59	57	64	59	66	22	37	37	37	35	68	75	33	74	74	78	83	85	86	87	86	86	87	87	92	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	2	2	1	2	1	2	1	1	4	2	3	3	7	2	1	8	1	1	1	1	1	1	1	1	1	2	2	1
11500	-535.907881005641229	-542.763368956600630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728852886572676	0	2	4	4	6	5	7	4	7	10	8	9	8	9	9	11	9	11	11	9	11	11	11	11	12	12	11	12	13	11	12	10	11	14	11	11	11	13	12	13	13	13	14	13	14	12	14	13	15	14	15	16	13	15	14	15	16	15	17	16	16	16	18	18	21	19	18	19	19	21	20	20	20	20	21	19	19	22	21	21	22	21	23	21	26	26	28	29	28	30	30	31	32	0	1	2	2	6	3	6	0	5	5	5	6	7	7	11	0	11	32	32	6	10	14	14	13	13	27	14	0	30	4	12	20	20	48	15	10	15	20	24	23	36	22	39	27	26	23	0	36	10	12	44	40	22	23	27	47	22	45	62	47	24	55	62	29	53	59	58	49	62	64	64	62	57	37	49	37	41	82	33	68	68	49	76	41	82	83	86	87	86	89	87	86	92	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	3	2	3	3	1	4	1	2	2	1	3	3	1	1	1	1	1	1	2	1
12000	-518.049259023913123	-524.904746974872523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724232762638957	1	2	4	5	6	5	6	5	7	10	9	8	10	10	8	12	10	10	10	9	11	11	11	12	12	13	12	13	12	12	11	11	11	12	12	11	12	13	13	13	14	13	14	14	13	13	13	13	13	15	15	16	14	16	15	15	17	15	16	16	16	15	17	17	19	19	18	19	19	21	18	20	19	22	20	21	22	20	23	23	23	19	24	23	26	26	28	28	27	29	31	31	34	0	1	1	1	6	3	3	0	5	20	5	7	12	12	7	0	15	15	20	5	10	11	20	22	31	22	11	0	10	19	13	4	14	10	21	10	32	27	15	23	25	35	24	27	27	23	0	21	23	27	38	24	35	43	38	47	16	26	26	40	24	38	59	51	28	63	52	71	59	62	32	68	44	21	54	52	78	23	75	76	60	39	68	76	79	83	89	83	78	85	89	87	91	1	1	2	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	2	1	1	1	3	1	1	1	2	4	3	1	2	6	3	1	1	4	2	1	2	2	2	1	2	1	1	2	3	2	2	1	2
12500	-521.961724234733197	-528.817212185692597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630929372299496	0	1	3	4	6	5	7	5	8	11	8	9	7	9	8	12	10	10	10	10	9	10	10	12	14	14	9	11	13	12	12	12	11	13	11	12	13	13	13	11	12	13	13	14	13	12	14	14	15	14	15	15	14	15	16	15	16	16	17	16	18	16	18	18	20	18	17	18	19	20	20	19	19	21	21	20	21	23	22	22	23	19	23	23	25	24	28	29	27	29	32	32	34	0	1	1	3	6	3	4	0	13	13	5	6	5	3	5	0	11	13	12	15	15	11	21	23	16	27	13	0	10	19	18	22	14	40	21	17	21	41	31	20	7	40	40	36	36	20	0	39	40	20	26	10	24	43	41	47	49	44	62	35	52	26	26	14	57	59	16	39	59	66	66	45	41	46	82	21	49	74	69	82	82	34	76	74	83	77	86	87	83	85	87	90	88	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	2	4	2	1	3	2	1	1	1	4	2	4	1	5	3	1	1	1	2	3	2	1	1	1	2	1	2	2	1	1	2
13000	-549.292416856479804	-556.147904807439204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719788586017540	1	2	3	5	6	4	7	5	8	9	8	9	8	9	7	12	9	10	8	10	11	11	12	12	14	13	9	11	12	11	13	11	12	14	11	10	11	12	9	13	13	13	14	15	10	12	12	12	15	14	16	16	14	16	14	15	16	17	17	17	18	17	17	18	19	18	18	20	20	20	21	21	19	21	22	20	23	21	22	22	23	20	24	23	25	26	28	28	26	29	32	31	33	0	1	1	6	6	3	3	0	4	15	5	15	15	7	4	0	13	6	6	13	14	27	21	10	40	45	15	0	28	14	32	15	5	48	10	13	11	17	8	35	23	32	24	26	27	5	0	35	40	36	27	10	41	48	17	47	49	26	44	23	57	26	50	59	61	45	60	64	64	62	57	69	59	66	67	41	78	60	68	78	74	33	82	76	83	77	89	89	85	86	87	87	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	5	1	2	1	1	1	2	2	2	1	2	2	1	1	6	1	1	1	1	2	1	1	3	2	3	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1
13500	-510.797402987856458	-517.652890938815858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673372402209626	0	3	2	3	5	6	7	6	7	10	9	9	10	8	9	11	10	10	9	8	11	9	10	12	13	14	11	12	12	12	12	11	10	13	11	11	12	14	11	12	13	14	15	13	13	12	13	14	13	15	16	16	14	14	15	15	17	16	14	15	17	16	18	17	20	17	19	19	20	20	20	19	19	21	21	20	22	22	21	21	23	23	24	23	25	26	28	28	27	29	32	32	33	0	1	1	3	3	2	4	0	5	12	5	4	14	6	7	0	11	19	7	7	10	7	11	39	16	11	11	0	36	18	20	12	11	35	19	8	21	27	3	35	32	40	24	15	13	23	0	34	13	44	44	43	24	16	45	47	55	45	45	44	21	59	62	51	63	44	56	38	63	62	73	62	26	32	13	21	46	80	52	35	35	80	77	76	78	83	89	86	86	89	90	89	92	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	5	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	3	2	1	2	1	1	2	4	5	4	5	1	3	3	7	1	1	1	1	1	1	1	1	1	1	2	1
14000	-478.334204729363876	-485.189692680323276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707693422160098	0	2	3	5	5	5	6	5	7	7	9	9	10	9	8	12	10	9	10	7	10	11	12	9	13	12	11	13	12	10	13	10	12	13	12	12	12	14	13	11	13	13	13	14	13	13	12	14	14	15	15	15	15	16	15	14	17	16	17	17	17	15	17	17	21	18	20	20	19	20	20	20	19	19	22	18	21	22	23	21	23	23	24	21	26	26	29	28	28	29	32	31	34	0	1	2	3	3	1	3	0	5	3	15	7	18	6	9	0	11	4	18	8	10	24	22	6	37	17	11	0	11	7	18	4	40	35	40	10	21	27	16	12	30	36	24	27	26	40	0	23	25	26	38	23	29	27	26	47	16	44	58	37	52	26	62	16	73	62	69	59	59	63	63	69	63	76	80	37	25	74	84	60	80	77	82	76	83	83	86	86	86	86	89	87	91	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1
