"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"57aa5c942c","seq-0.75-fixedMu",93,0.397727272727273,0.218263888888889,0.693951612903226,0.769153225806452,1,1,1,1,0.318580577332915,796
