"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"cba9044592","imp-0",129,0.6171875,0.358447265625,0.528197674418605,0.797868217054264,NA,0,0,1,0.385548963389013,2494
