step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
29000	-179.025721859958537	-177.581930993086530	-1.443790866871997	0.000283402753964	0.000097048106293	0.342438825790305	0.642164061570044	2	4	7	8	9	9	9	9	14	11	13	11	10	13	14	15	18	20	20	19	21	21	20	22	0	0	2	1	3	4	4	3	8	5	13	2	4	12	12	10	16	20	15	16	10	20	12	14	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	2	2	1	3	2	4	1	4	4
29500	-170.850360074988032	-169.482618207573665	-1.367741867414371	0.000195413140338	0.000096126994260	0.491916736481424	0.490725606228303	1	4	6	7	8	11	9	10	13	12	14	12	12	11	13	15	16	19	21	19	20	20	21	23	0	0	2	1	2	7	4	2	3	8	13	14	4	8	14	9	14	12	18	9	5	17	17	12	1	1	1	3	2	1	1	2	2	1	1	1	2	1	1	1	2	4	2	3	5	2	3	5
30000	-178.672496385183280	-177.223984730445352	-1.448511654737941	0.000266402105272	0.000089932377884	0.337581333270842	0.581660987536884	2	4	7	6	5	9	7	9	13	11	14	11	13	12	13	12	17	20	20	19	21	22	21	22	0	0	5	1	2	4	4	5	8	8	13	8	4	12	16	2	14	17	16	14	20	18	20	17	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	3	2	2	3	4	1	2	1	2
30500	-178.832186690316121	-177.447421799023346	-1.384764891292763	0.000182244179038	0.000078993833151	0.433450514402900	0.436827996600872	1	4	6	7	8	8	8	10	13	12	13	12	12	11	13	14	17	19	21	19	20	22	22	22	0	0	2	1	3	4	4	3	3	8	13	2	4	8	2	10	14	17	15	15	15	14	18	12	1	1	1	3	1	1	1	2	3	1	1	4	2	1	5	1	3	1	3	4	5	4	2	6
31000	-178.405298428941705	-176.990646473341201	-1.414651955600511	0.000198948407065	0.000075221668009	0.378096357337010	0.461802863644045	0	3	6	8	9	10	9	9	13	11	13	11	13	11	13	15	18	19	20	20	20	19	21	22	0	0	2	1	2	4	4	2	10	3	4	5	4	8	14	3	15	16	15	16	16	16	17	17	1	1	2	3	3	1	1	3	1	2	2	1	3	2	1	4	4	2	4	3	3	2	2	1
31500	-187.440683665944988	-185.952980837148630	-1.487702828796364	0.000220034493670	0.000066794773166	0.303565009523626	0.648295857192071	1	4	6	8	8	9	9	9	13	11	13	12	12	12	12	14	18	20	20	20	20	19	20	22	0	0	2	1	3	4	4	3	5	5	4	8	4	8	8	15	8	12	22	9	9	14	12	20	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	4	4	1	4	2	2	3	1
32000	-200.002957714846275	-198.598965689125265	-1.403992025721019	0.000205315871086	0.000081028144673	0.394651150176568	0.580090146668141	0	4	7	8	9	10	9	10	12	11	14	12	12	12	13	14	16	19	20	19	19	20	19	22	0	0	2	1	3	4	4	3	3	3	13	2	6	3	8	5	8	12	15	9	16	14	17	20	1	1	2	4	1	1	1	3	2	1	1	3	1	2	2	2	3	3	4	3	2	5	1	1
32500	-185.243397364163343	-183.824925466632351	-1.418471897530984	0.000202576055296	0.000075505441696	0.372726389528471	0.466762522888272	2	4	6	7	8	10	8	9	11	11	14	11	12	11	12	14	18	19	19	19	21	21	20	22	0	0	2	1	3	7	4	2	3	8	4	5	4	5	8	2	3	15	16	14	10	18	16	23	1	1	1	3	2	1	1	3	3	1	4	1	3	1	1	6	5	3	2	3	4	1	3	1
33000	-196.773466850927008	-195.119910759969940	-1.653556090957071	0.000229423794742	0.000050231320305	0.218945556022831	0.531360459603681	0	3	6	7	9	9	8	9	12	12	13	11	11	12	13	15	17	16	19	18	20	21	22	22	0	0	2	1	2	4	4	2	2	8	4	8	6	5	5	14	5	12	15	9	5	14	18	9	1	1	1	2	3	1	1	3	4	1	2	1	2	2	2	1	3	3	2	2	5	4	4	4
33500	-175.954168131985540	-174.585604980940360	-1.368563151045191	0.000169763649657	0.000082803774117	0.487759153884954	0.612517793633219	2	4	6	7	9	10	9	10	12	12	13	12	12	13	13	13	17	18	20	18	20	21	21	23	0	0	2	1	2	7	4	3	5	5	13	5	4	8	3	10	12	15	18	15	10	19	17	17	1	1	1	2	2	1	1	2	1	1	1	2	3	1	3	1	3	2	1	2	4	1	2	2
34000	-191.428429550062077	-190.010438774103648	-1.417990775958418	0.000234176376518	0.000087438781266	0.373388565346773	0.461797209798423	0	3	7	8	5	11	9	9	14	12	13	12	12	12	12	14	16	19	17	19	21	20	22	22	0	0	5	1	2	7	4	3	3	3	4	8	4	2	8	14	15	19	12	9	10	15	18	18	1	1	1	4	1	1	1	1	4	2	2	2	2	5	2	1	3	1	3	2	5	4	2	2
34500	-173.456891756552182	-172.086331068973948	-1.370560687578234	0.000206148152980	0.000098665341765	0.478613755880627	0.660193334058665	1	3	7	7	9	10	8	9	14	11	13	11	11	12	14	14	16	19	20	19	20	22	20	22	0	0	2	1	3	7	4	2	5	8	13	8	4	3	14	5	3	12	18	8	17	19	20	17	1	1	2	3	1	1	1	4	2	1	1	1	2	2	2	2	4	3	1	5	2	1	1	3
35000	-183.761345925074949	-182.184644886256024	-1.576701038818938	0.000190779595669	0.000047812362631	0.250615703759247	0.434911223172313	1	4	6	7	9	11	9	10	13	12	14	11	11	12	13	13	16	19	21	18	19	20	21	20	0	0	2	1	3	7	4	2	5	5	13	8	4	8	8	10	14	14	20	15	8	20	8	18	1	1	1	2	2	1	1	4	2	3	1	1	2	1	2	1	2	3	2	3	4	2	5	1
35500	-174.157085556216970	-172.565703551196208	-1.591382005020764	0.000230184198331	0.000056124682610	0.243825088849341	0.727473760191606	2	4	7	6	9	10	8	9	13	12	13	12	12	13	13	15	15	19	18	19	20	21	22	22	0	0	2	1	3	7	4	3	5	8	13	8	4	5	12	14	15	12	14	17	10	17	18	18	1	1	1	3	1	1	1	1	2	2	1	1	3	2	1	1	1	2	1	2	4	2	1	2
36000	-181.815414005760999	-180.406808139723978	-1.408605866037035	0.000269777532983	0.000104450477226	0.387172630985285	0.460640270279203	1	4	6	8	9	10	9	8	13	11	14	11	12	12	14	13	18	19	20	19	20	21	22	22	0	0	2	1	3	4	4	3	8	8	13	5	4	5	9	10	15	8	17	9	10	16	22	17	1	1	1	3	2	2	1	1	4	2	1	1	2	1	1	1	2	6	1	3	4	4	1	2
36500	-198.215025012375634	-196.813319312152743	-1.401705700222899	0.000239370232779	0.000095403764235	0.398561521736378	0.382549556991057	2	4	7	7	9	10	8	10	13	11	13	12	10	12	13	14	17	16	21	19	21	22	21	22	0	0	2	1	3	7	4	2	14	3	6	3	4	3	5	12	12	12	20	5	8	15	18	18	1	1	2	2	2	1	1	3	1	3	2	2	2	2	2	1	3	2	1	2	6	3	3	3
37000	-194.253411085745824	-192.880512070533200	-1.372899015212638	0.000207183579668	0.000097214200596	0.469217689698632	0.366078471849209	2	3	6	5	8	10	8	9	12	12	12	11	12	12	13	14	15	19	19	19	20	21	19	22	0	0	2	1	2	4	4	2	5	5	4	8	4	12	8	14	12	12	8	17	10	20	17	19	1	1	1	1	3	3	2	3	1	1	3	1	3	1	2	1	2	3	4	2	4	1	2	2
37500	-195.177575704905735	-193.789038769892045	-1.388536935013695	0.000200461063717	0.000085104440667	0.424543495325541	0.443990212321169	1	4	6	7	7	10	8	9	11	10	13	12	12	13	12	15	18	18	19	20	19	22	21	22	0	0	2	1	2	4	4	5	5	5	13	8	4	8	2	14	3	12	14	2	9	18	12	23	1	1	2	3	1	1	1	1	2	2	1	2	2	2	2	1	5	4	3	7	3	1	4	1
38000	-170.742472778982716	-169.318268209743565	-1.424204569239149	0.000173274115283	0.000063266696895	0.365124916620718	0.617909655463437	0	5	7	7	8	10	9	9	13	11	14	12	12	12	14	14	17	19	20	18	19	21	21	22	0	0	2	1	2	7	4	3	8	3	13	2	4	3	12	8	15	17	17	12	9	20	17	23	1	1	1	3	2	1	1	1	3	2	1	4	2	3	1	2	2	1	2	2	2	2	2	1
38500	-178.003911321008673	-176.541286684000227	-1.462624637008452	0.000166254123844	0.000053893636387	0.324164208024048	0.533319687122868	1	5	6	8	9	11	9	10	12	12	13	11	12	12	14	15	17	20	20	19	20	20	20	21	0	0	2	1	3	7	4	3	5	8	13	8	4	2	8	15	15	12	20	17	14	5	12	23	1	1	1	3	1	2	1	2	2	1	1	1	3	3	2	1	2	5	1	1	4	5	4	1
39000	-190.057689447880222	-188.647135443178513	-1.410554004701698	0.000236462542546	0.000090840556647	0.384164678552320	0.486275137452095	2	4	6	7	8	8	9	9	12	11	13	12	13	11	13	13	18	19	21	19	20	20	22	22	0	0	2	1	2	4	4	3	14	3	4	5	4	2	14	9	15	12	2	15	10	14	22	20	1	1	1	2	3	1	2	2	1	2	4	1	2	2	1	1	3	3	9	3	5	3	1	2
39500	-182.136645783712595	-180.773413823726742	-1.363231959985856	0.000165460328359	0.000086455615339	0.522515676093691	0.422197435090735	2	5	7	8	8	10	9	10	14	11	13	10	12	12	13	14	16	18	20	19	20	21	20	23	0	0	2	1	3	4	4	2	5	3	4	2	4	5	12	10	5	17	9	14	10	15	14	18	1	1	1	3	1	2	1	3	3	2	2	3	2	2	2	2	5	2	2	3	3	4	4	2
40000	-181.227521417962720	-179.700289531379838	-1.527231886582888	0.000194794292171	0.000053964923118	0.277035443472644	0.365623281599284	1	4	7	6	8	10	8	9	14	12	14	10	12	12	13	14	17	18	20	20	21	22	22	23	0	0	2	1	2	4	4	2	2	3	13	3	4	2	5	3	8	14	9	15	9	12	20	22	1	1	2	3	2	2	1	2	4	3	1	2	3	3	3	3	3	3	3	3	4	6	1	1
40500	-179.414968988409782	-177.947963574810387	-1.467005413599386	0.000215569839308	0.000069045889553	0.320294758181825	0.603443100039133	1	4	6	8	8	10	9	9	14	12	14	11	12	12	14	14	17	19	19	19	19	21	20	21	0	0	2	1	3	4	4	3	8	5	13	8	4	8	8	10	14	17	9	14	8	17	18	18	1	1	1	3	1	1	1	1	2	2	1	1	2	2	4	1	2	1	3	5	7	3	1	1
41000	-173.031708131036140	-171.660340109731607	-1.371368021304529	0.000213896171756	0.000101650330336	0.475232116128382	0.598813412361775	2	4	6	7	8	10	9	10	13	12	13	10	11	10	13	12	17	19	19	18	20	22	18	23	0	0	2	1	3	4	4	5	12	8	13	2	4	5	14	3	9	23	9	15	10	20	17	18	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	3	1	2	2	3	2	1	3
41500	-188.393009772215919	-187.010032925809782	-1.382976846406142	0.000201822704390	0.000088395950240	0.437988136701949	0.547121924316085	2	5	6	8	8	10	9	9	12	11	12	11	13	13	12	13	16	19	19	20	20	19	21	22	0	0	2	1	3	4	4	2	5	3	4	8	11	8	2	2	12	16	5	17	10	14	22	18	1	1	1	3	1	1	1	1	1	2	2	1	1	2	4	3	2	3	5	1	3	4	1	1
42000	-185.867198914656683	-184.465152060579527	-1.402046854077165	0.000177714832485	0.000070724948505	0.397968743046772	0.437090669529670	0	4	6	7	9	10	9	9	11	12	13	12	12	13	14	12	15	20	21	20	20	21	19	23	0	0	2	1	3	7	4	2	3	5	13	8	4	9	9	5	9	17	20	15	10	18	12	23	1	1	2	3	2	1	1	3	2	2	1	2	2	1	2	2	3	2	1	3	4	1	3	2
42500	-181.133746090731734	-179.748214946033556	-1.385531144698174	0.000166041505236	0.000071658851855	0.431571923856675	0.392742254623724	2	5	7	8	9	10	9	10	13	11	13	11	12	11	14	15	17	19	19	19	20	21	22	23	0	0	2	1	3	4	4	2	14	3	4	2	4	2	14	2	8	17	16	12	10	19	17	18	1	1	1	3	1	2	1	2	1	3	2	3	1	2	1	5	4	2	2	3	3	1	4	2
43000	-188.360716513641194	-186.989625654980728	-1.371090858660469	0.000183858724241	0.000087585749798	0.476375272155189	0.475465587525254	1	5	7	9	8	10	9	9	14	11	14	11	13	11	13	13	18	19	18	20	20	21	21	21	0	0	2	1	2	4	1	5	5	8	7	3	7	8	14	3	9	9	16	14	10	16	18	18	1	1	1	5	1	1	5	1	3	1	2	2	2	1	1	3	2	2	3	3	3	3	1	1
43500	-172.715279300220942	-171.297712332969411	-1.417566967251520	0.000131902735646	0.000049328345751	0.373975153049735	0.545604421786549	2	3	6	7	7	10	8	9	13	11	13	11	11	12	14	14	16	17	20	20	19	21	21	22	0	0	2	1	3	7	4	5	8	3	13	2	4	12	12	10	14	12	17	17	10	19	18	18	1	1	2	2	1	1	1	1	1	3	1	4	2	1	2	1	2	3	2	2	3	1	3	2
44000	-200.679706475913122	-199.280854783788783	-1.398851692124325	0.000195229207918	0.000078805609498	0.403656862301687	0.505326863028495	1	4	7	6	6	10	9	9	12	11	13	11	12	13	14	14	17	16	20	19	20	20	21	19	0	0	5	1	2	7	4	5	8	8	13	5	4	8	2	3	8	16	24	14	10	14	18	12	1	1	1	2	1	1	2	1	2	1	1	4	2	3	6	4	5	1	1	4	3	3	2	5
44500	-202.233697116446962	-200.866279081223809	-1.367418035223152	0.000213736412678	0.000105507538878	0.493633899607027	0.472926108422087	1	4	7	8	8	10	9	9	10	12	14	12	12	12	13	14	17	19	20	20	18	22	21	20	0	0	2	1	2	7	4	5	5	8	4	2	4	2	12	9	16	16	17	17	3	18	17	17	1	1	2	3	2	1	1	1	1	1	3	4	2	5	1	3	1	4	1	2	3	2	1	1
45000	-169.097577380399031	-167.669140407520018	-1.428436972879002	0.000217324507355	0.000078198904336	0.359825522152857	0.526898152774428	1	5	7	7	9	11	9	9	14	11	13	11	11	13	14	14	17	18	21	19	20	21	19	22	0	0	2	1	3	7	4	3	2	3	4	2	4	12	12	14	14	17	17	17	9	23	14	23	1	1	1	3	1	1	1	1	4	2	2	2	2	1	1	1	2	1	2	1	3	1	3	2
45500	-187.069900799811137	-185.595289518563220	-1.474611281247924	0.000278743674119	0.000087488216575	0.313866195712303	0.391152647714659	1	5	6	7	8	10	8	9	13	11	13	11	10	12	14	13	16	19	20	20	21	21	20	22	0	0	2	1	2	7	4	2	2	8	13	2	4	8	8	12	5	14	5	18	9	8	17	23	1	1	1	3	1	1	1	2	5	1	2	2	2	2	2	1	4	3	7	1	3	4	3	1
46000	-173.802793066084320	-172.401814048629120	-1.400979017455189	0.000244412466557	0.000097724772283	0.399835465265215	0.528330839937540	2	4	6	7	8	10	8	10	13	11	13	11	12	11	13	14	16	18	20	19	20	22	21	23	0	0	2	1	3	7	4	5	3	3	13	5	4	8	14	5	12	9	15	8	16	15	17	23	1	1	1	2	1	1	1	1	4	2	1	2	3	1	1	3	3	2	4	5	3	4	2	1
46500	-188.861986504399795	-187.434993916261533	-1.426992588138249	0.000232897147696	0.000084217058650	0.361606226111295	0.395725958023948	1	4	6	7	8	10	9	9	12	12	14	11	12	12	14	14	17	20	17	19	20	22	22	22	0	0	2	1	3	7	4	3	3	8	4	8	4	8	14	10	12	14	14	17	16	20	21	17	1	1	1	4	1	1	1	2	4	1	4	1	3	2	1	1	2	4	2	1	3	3	1	2
47000	-184.129724096757712	-182.651441427358492	-1.478282669399226	0.000202907977535	0.000063081025201	0.310884894560059	0.397922394921829	1	4	7	7	9	10	8	10	11	12	13	11	11	12	13	15	17	19	21	19	20	20	20	22	0	0	2	1	2	7	4	3	3	5	13	5	4	8	5	9	14	12	20	17	10	14	14	15	1	1	2	2	2	2	1	2	1	2	2	1	2	1	3	2	2	4	2	1	5	4	5	4
47500	-181.409616037162692	-180.048605595653100	-1.361010441509593	0.000161963262863	0.000094488499496	0.583394640398584	0.552594635046055	1	4	7	7	8	10	9	9	13	11	14	11	11	12	13	15	17	18	21	20	20	21	20	22	0	0	2	1	2	7	4	3	3	5	13	5	4	8	12	14	14	12	9	18	16	20	18	18	1	1	2	4	2	1	1	1	3	3	1	2	2	1	1	2	4	2	4	2	3	1	1	2
48000	-186.537285307285373	-185.153721297229652	-1.383564010055715	0.000169795270813	0.000074111094794	0.436473256525361	0.515050688659147	1	3	6	7	8	11	8	8	14	11	13	11	12	12	12	13	18	19	20	18	20	20	21	23	0	0	2	1	2	7	4	3	8	3	13	5	4	12	2	3	16	12	20	16	10	18	16	18	1	1	1	3	2	2	1	1	4	3	1	2	3	1	4	3	2	2	1	3	5	1	3	3
48500	-191.686752496357229	-190.282781575861122	-1.403970920496115	0.000188976598126	0.000074586529706	0.394686593183001	0.436439435330294	2	4	6	7	8	10	8	9	12	11	14	11	12	12	14	14	18	18	19	20	21	20	20	22	0	0	2	1	3	7	4	5	5	3	13	8	6	12	2	2	15	16	15	19	15	14	16	23	1	1	2	2	1	1	1	1	2	3	1	2	1	1	5	5	3	3	3	1	3	4	3	1
49000	-182.166467005568279	-180.635663817810951	-1.530803187757317	0.000279824825730	0.000076926986728	0.274911228934789	0.654986006499152	2	5	6	7	9	10	8	10	13	11	14	11	12	12	13	14	17	19	20	19	20	21	20	22	0	0	2	1	3	7	4	5	14	3	13	8	4	12	5	15	9	12	15	17	18	18	17	22	1	1	1	3	2	1	1	1	1	3	1	1	3	1	3	1	2	3	3	1	1	1	2	1
49500	-171.145384817750539	-169.749633324361298	-1.395751493389254	0.000263401840311	0.000107860943669	0.409491989660449	0.603873489829905	1	4	6	6	8	11	9	9	14	11	13	11	12	12	13	15	17	18	20	19	21	20	21	21	0	0	2	1	3	4	4	5	5	8	6	8	4	12	14	10	9	16	18	17	10	18	18	17	1	1	1	3	1	3	1	1	2	1	2	1	3	1	1	3	2	2	1	1	4	1	1	2
50000	-170.021492089633739	-168.529169502316165	-1.492322587317570	0.000164262151050	0.000049300918542	0.300135595611993	0.634097459950326	1	5	7	6	8	10	8	8	13	12	12	12	11	11	14	14	16	19	20	18	20	21	21	22	0	0	2	1	3	7	4	3	10	5	13	14	4	5	14	14	14	14	20	17	10	19	18	18	1	1	1	4	1	1	1	1	1	2	1	1	3	2	2	1	3	4	1	1	2	1	1	2
50500	-183.055341702415376	-181.688577954239520	-1.366763748175865	0.000207857690401	0.000103358655984	0.497256828864697	0.473609569422717	1	4	6	7	8	11	9	10	11	12	13	11	12	12	13	14	17	19	21	18	20	22	21	21	0	0	2	1	3	4	4	5	5	9	4	2	6	8	12	10	2	15	14	9	10	20	18	18	1	1	1	4	1	2	1	1	2	1	2	4	1	1	2	1	6	2	4	4	3	2	1	1
51000	-180.478780143773207	-179.065931923686918	-1.412848220086292	0.000243832627092	0.000092833411246	0.380725960891070	0.407315588846696	2	4	6	7	8	11	8	8	13	11	13	9	12	12	14	14	17	19	20	20	20	21	21	23	0	0	2	1	3	4	4	3	5	8	4	2	4	12	14	5	3	17	14	15	16	21	12	18	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	2	4	1	3	3	4	1	5	1
51500	-179.902559197811740	-178.530510202430548	-1.372048995381186	0.000196707360387	0.000092943621595	0.472496918326685	0.511608142545694	2	3	6	8	8	11	9	10	12	11	13	12	11	12	14	14	17	19	21	20	20	21	20	22	0	0	2	1	2	7	4	2	10	3	13	8	4	5	14	3	14	8	21	8	16	15	17	20	1	1	2	2	2	1	1	4	1	3	2	1	2	2	1	3	2	4	1	5	3	3	2	1
52000	-195.911359668940605	-194.371599014027112	-1.539760654913493	0.000306991179721	0.000082810469216	0.269748692100195	0.470269947763375	1	4	6	9	8	11	8	9	13	11	13	12	13	11	13	15	16	19	19	19	20	22	21	22	0	0	2	7	3	4	1	3	5	8	4	14	7	8	14	14	14	14	17	9	9	20	20	14	1	1	1	1	2	1	3	2	3	1	2	1	3	1	1	2	3	3	2	3	5	3	1	5
52500	-197.757940817569875	-196.394854958386901	-1.363085859182960	0.000262419642259	0.000137485994542	0.523916553497324	0.416229557391623	1	5	7	8	8	11	8	9	13	11	12	11	11	12	14	15	18	19	20	19	20	20	22	23	0	0	2	1	2	4	1	2	12	5	13	5	7	3	12	15	15	3	17	17	16	17	17	14	1	1	1	4	2	2	3	2	2	2	1	2	2	2	2	1	1	7	2	1	2	2	1	4
53000	-196.004779793128137	-194.565992982996448	-1.438786810131687	0.000299652110491	0.000104225313770	0.347821056888942	0.536949564513758	2	4	6	8	8	10	7	10	13	9	14	11	12	12	13	14	17	18	19	20	21	22	22	22	0	0	2	7	2	4	1	10	14	3	4	5	7	2	12	2	9	12	15	17	18	12	12	16	1	1	1	1	3	1	2	1	1	2	2	1	3	3	1	5	1	4	3	1	2	5	3	2
53500	-175.257747894741243	-173.763281807705255	-1.494466087035994	0.000315886869708	0.000094316818382	0.298577837278372	0.550150525554976	1	5	7	9	8	10	8	10	13	11	14	11	12	13	12	15	17	19	20	18	18	21	21	23	0	0	2	1	2	4	1	3	8	8	13	5	7	15	5	8	9	21	21	15	10	15	18	18	1	1	1	4	1	1	3	1	2	1	1	1	2	1	2	2	2	1	1	2	4	4	1	1
54000	-184.125560716380534	-182.586609810963864	-1.538950905416677	0.000185412723422	0.000050099633582	0.270206017455922	0.590517340771178	2	4	7	7	8	10	8	10	14	11	14	12	13	10	14	14	15	19	19	17	18	21	22	23	0	0	2	1	2	7	4	2	5	14	13	8	4	2	8	14	8	12	20	9	10	20	18	22	1	1	1	2	2	1	1	3	2	1	1	1	4	4	2	2	2	3	1	1	3	2	1	1
54500	-188.278674028335843	-186.798903321985847	-1.479770706350004	0.000284956902583	0.000088250529029	0.309697811243103	0.647719194592231	2	3	7	7	8	10	8	9	14	10	13	11	11	13	12	13	16	20	21	20	20	18	20	22	0	0	2	1	3	4	4	5	10	5	13	3	4	15	3	10	14	12	17	9	16	14	9	23	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	4	2	3	4	3	2	1
55000	-177.643395057091936	-176.277412086582530	-1.365982970509401	0.000192473096576	0.000096600539821	0.501891129408409	0.468117243282143	2	4	6	7	8	11	9	9	14	12	14	11	11	11	13	15	17	19	20	19	20	21	21	22	0	0	2	1	3	7	4	2	12	8	13	2	4	8	8	10	14	17	16	12	10	18	17	18	1	1	1	3	1	1	2	3	2	2	1	4	1	1	2	1	3	2	2	4	4	1	2	1
55500	-176.572700037917201	-175.136765418913740	-1.435934619003458	0.000261343904442	0.000091733115951	0.351005377937695	0.565709214904990	2	4	6	7	9	10	9	10	13	11	13	11	11	12	13	15	16	20	21	19	19	21	21	23	0	0	2	1	2	7	4	2	10	3	4	8	4	8	5	9	14	12	14	17	10	20	21	21	1	1	1	2	3	1	1	3	1	2	2	1	3	1	2	2	2	5	4	2	4	1	1	3
56000	-180.490182162476174	-179.074667198444615	-1.415514964031551	0.000224928050926	0.000084766413678	0.376860126287101	0.459609655743412	1	5	6	7	9	11	9	9	14	11	14	11	11	12	13	14	17	19	19	19	20	22	21	22	0	0	2	1	3	4	4	2	12	8	13	5	4	5	14	5	16	14	16	9	8	20	21	23	1	1	1	3	2	2	1	1	2	1	1	1	2	1	1	3	2	2	3	2	5	1	1	1
56500	-185.822005915858568	-184.460039507389183	-1.361966408469383	0.000244603417759	0.000131315167064	0.536849273271370	0.438897565964133	1	4	6	6	8	11	9	9	13	11	12	12	12	12	13	13	17	16	20	19	20	22	21	22	0	0	2	1	2	4	4	2	5	8	4	8	4	2	5	10	16	12	18	18	10	17	15	21	1	1	1	2	2	3	2	2	2	1	3	1	4	4	3	1	1	2	1	1	5	4	3	1
57000	-184.292735505933592	-182.856923324233037	-1.435812181700546	0.000200413834375	0.000070374129905	0.351144072087892	0.563293867705913	2	3	6	6	8	10	9	9	11	11	13	11	11	10	13	12	17	19	20	19	19	20	20	21	0	0	2	1	3	4	4	5	3	3	13	14	4	3	14	5	15	12	18	15	10	17	12	18	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	4	1	2	5	2	4	1
57500	-161.617759451961490	-160.236382194932730	-1.381377257028761	0.000137601798076	0.000101012918279	0.734095918019051	0.586972119357092	1	4	6	7	9	10	9	9	14	12	14	11	11	11	13	15	17	19	20	19	19	21	21	22	0	0	2	1	3	4	4	2	5	5	13	8	4	8	14	2	9	9	17	17	10	20	18	18	1	1	1	3	2	1	1	3	3	2	1	1	2	1	1	6	1	2	2	1	3	1	1	2
58000	-195.275167109078552	-193.849627239364196	-1.425539869714357	0.000191751972842	0.000069687644354	0.363425957610691	0.518962742504944	0	3	6	7	8	9	9	10	12	12	13	11	11	13	10	13	18	18	21	19	19	21	21	22	0	0	2	1	2	4	4	5	5	8	4	15	4	8	2	5	8	12	21	15	9	21	17	23	1	1	2	3	2	1	1	1	1	1	2	1	2	2	3	2	4	5	1	3	4	1	1	1
58500	-169.901569152056993	-168.504398302946726	-1.397170849110263	0.000204833046608	0.000083321832759	0.406779248459406	0.427634032437984	2	4	6	7	7	11	9	10	13	12	13	10	12	13	13	14	17	19	20	18	20	20	21	22	0	0	2	1	2	7	4	5	3	8	4	2	4	5	12	3	8	17	20	16	10	16	18	17	1	1	1	2	2	1	1	2	3	1	2	2	2	2	1	4	4	1	1	2	3	3	1	3
59000	-171.893242334655241	-170.499328896416927	-1.393913438238319	0.000247048216721	0.000102059616702	0.413116184591210	0.471836785855086	1	4	6	8	8	10	9	8	13	11	13	10	12	12	12	14	17	19	20	20	20	22	21	22	0	0	2	1	2	7	4	2	15	3	13	5	4	2	5	15	16	17	17	15	9	9	18	18	1	1	1	4	2	1	1	2	1	2	1	1	2	3	2	1	2	1	2	4	4	3	1	1
59500	-195.936126734334039	-194.534194391143870	-1.401932343190173	0.000218447137151	0.000086978515735	0.398167340938878	0.375312702291396	1	5	7	8	8	10	9	8	13	11	13	12	11	12	13	15	16	19	21	19	19	21	22	22	0	0	2	1	2	4	4	3	5	5	13	10	4	2	2	10	3	12	16	17	16	9	21	22	1	1	2	4	2	1	1	1	2	2	1	1	2	3	4	2	3	4	4	2	3	3	2	1
60000	-195.012740889331354	-193.633336599787327	-1.379404289544038	0.000177661579061	0.000079556657081	0.447798885395643	0.375039461966356	-1	5	7	7	8	10	9	10	14	11	14	11	12	13	14	13	16	19	21	20	21	21	21	21	0	0	2	1	3	7	4	5	14	8	13	2	4	3	12	2	12	15	15	17	14	15	12	18	1	1	1	2	1	1	1	1	1	1	1	2	3	3	3	4	3	2	4	4	5	2	4	1
60500	-189.523178740804298	-188.003047095111214	-1.520131645693077	0.000254865541743	0.000071713484699	0.281377718652125	0.462020336897335	2	4	6	7	8	9	8	9	10	12	14	12	13	13	14	14	16	19	20	19	21	22	22	23	0	0	2	1	3	4	4	2	3	5	6	9	4	3	5	10	9	14	8	15	10	15	19	17	1	1	1	2	2	2	1	3	3	2	2	1	4	3	3	1	2	2	5	2	5	3	1	3
61000	-186.295524657316747	-184.820402824524308	-1.475121832792450	0.000185093446773	0.000058016993763	0.313447044047012	0.330511250428007	2	4	6	7	5	11	8	10	13	12	13	12	12	10	14	14	17	19	20	20	19	21	20	22	0	0	5	1	2	4	4	2	5	8	4	14	4	2	3	14	15	12	8	8	9	23	12	18	1	1	1	3	1	2	1	3	4	1	2	1	3	2	2	2	2	4	5	6	3	1	4	2
