step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
22500	-219.893624178518763	-226.749112129478135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614517200487766	3	6	5	5	6	7	10	9	11	12	11	12	13	14	13	14	18	16	17	19	21	21	23	26	25	27	28	32	0	4	1	0	4	0	5	1	5	6	7	9	5	9	9	9	12	9	18	7	20	18	20	25	0	21	24	23	1	1	1	1	1	1	2	2	3	2	1	1	2	2	1	2	3	2	1	3	1	2	2	1	1	4	1	4
23000	-196.174658770090332	-203.030146721049704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.319712464572357	3	7	5	5	6	7	8	9	11	11	11	13	12	14	13	14	16	17	19	19	20	21	21	26	25	28	28	32	0	4	1	0	4	0	5	3	2	6	5	5	2	13	2	13	13	15	18	15	12	18	21	25	0	23	24	26	1	1	2	1	1	1	1	2	2	2	3	3	3	1	3	1	3	2	1	2	3	2	1	1	1	3	1	3
23500	-216.616884789309580	-223.472372740268952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371395365753862	3	7	6	5	6	8	9	9	11	12	13	11	14	15	11	15	18	17	18	20	19	22	24	26	25	26	29	32	0	5	1	0	4	0	5	1	2	6	9	7	9	15	5	15	12	15	18	15	15	18	21	25	0	21	24	21	1	1	2	1	1	1	2	3	3	2	1	1	2	3	3	2	3	2	1	5	4	1	3	1	1	4	2	5
24000	-231.383439521279826	-238.238927472239197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523966738959384	4	7	6	4	6	7	9	8	11	10	12	13	13	14	11	15	17	16	19	18	21	21	24	26	25	27	29	33	0	5	1	0	4	0	5	1	4	6	5	9	15	12	2	13	16	9	16	15	15	18	21	25	0	21	25	26	1	1	2	1	1	1	1	2	3	2	2	1	1	1	3	2	1	1	2	3	4	3	1	1	1	3	3	4
24500	-221.794115792065924	-228.649603743025295	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413739036085694	0	7	6	3	6	7	8	10	12	11	13	13	11	15	12	14	17	17	19	20	21	22	23	23	22	27	28	30	0	5	1	0	4	0	5	1	13	6	13	7	5	12	5	15	12	16	18	15	12	18	20	25	0	21	24	26	1	1	3	1	1	1	1	5	1	2	1	4	3	1	4	1	3	2	2	4	4	2	1	1	1	2	3	1
25000	-205.190613465270218	-212.046101416229590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556968720197805	4	7	6	4	5	6	10	9	11	11	11	12	12	14	14	14	16	15	19	20	19	23	22	26	24	27	28	31	0	5	1	0	4	0	5	1	2	6	7	7	7	9	12	2	16	7	18	15	15	18	21	25	0	21	24	26	1	1	1	1	1	1	3	1	2	2	1	1	2	2	1	4	1	2	2	4	2	4	1	1	1	2	1	2
25500	-215.806376877068232	-222.661864828027603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485627498666316	3	7	5	4	6	8	10	9	12	11	12	13	12	14	14	15	17	17	19	19	20	23	23	26	25	26	28	33	0	5	1	0	4	0	5	3	2	6	7	7	7	7	9	2	12	16	18	15	15	18	20	25	0	21	24	26	1	1	1	1	2	1	3	4	2	1	1	2	1	2	1	3	2	1	1	2	4	3	2	1	1	2	1	3
26000	-204.412567833872885	-211.268055784832256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718772871830950	4	7	6	5	6	7	9	7	11	11	13	13	11	15	13	12	17	17	20	21	19	21	24	25	24	27	28	32	0	4	1	0	4	0	5	1	7	6	13	16	7	15	2	9	15	15	18	21	15	18	15	25	0	23	24	26	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	4	1	1	2	2	2	4	1	1	2	1	2
26500	-205.242952331286574	-212.098440282245946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732275618828187	4	6	5	5	6	7	9	10	11	9	12	11	11	14	13	14	18	18	20	20	19	22	24	25	24	27	27	30	0	4	1	0	4	0	5	3	7	6	13	4	5	7	9	9	13	13	18	12	12	18	21	25	0	23	24	26	1	1	1	1	1	1	2	3	1	1	1	3	4	2	1	2	3	4	1	3	3	2	3	1	1	2	1	1
27000	-211.439241130014153	-218.294729080973525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644261593719701	3	7	7	4	5	7	9	8	11	11	12	13	11	13	13	14	17	18	20	18	20	21	23	26	25	27	28	32	0	4	1	0	4	0	5	3	2	6	13	13	7	2	9	15	7	9	18	15	5	18	21	25	0	23	24	26	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	4	2	1	2	5	1	2	1	1	2	1	3
27500	-208.349863673969168	-215.205351624928539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659597359690352	3	5	7	4	5	7	9	9	11	11	11	13	12	14	13	14	17	18	19	20	20	20	23	25	24	27	27	33	0	4	1	0	4	0	5	3	7	6	5	13	7	13	9	15	13	15	7	13	15	18	21	25	0	21	24	26	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	1	3	2	4	4	3	1	1	1	1	3	1	2
28000	-207.638085708745365	-214.493573659704737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655061679839790	3	7	4	5	6	8	10	9	9	10	12	13	12	13	13	14	16	18	19	20	21	23	24	25	24	27	28	31	0	4	1	0	4	0	5	1	5	6	7	13	2	2	7	12	13	15	18	18	15	18	21	25	0	23	24	26	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	2	2	1	1	3	2	1	1	1	1	2	2
28500	-200.466115365627189	-207.321603316586561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613414309688660	4	7	6	5	6	8	10	8	11	11	12	13	13	15	13	14	17	17	19	20	19	21	23	25	24	26	28	30	0	4	1	0	4	0	5	1	5	6	7	9	5	13	2	15	13	13	18	15	15	18	21	25	0	21	24	26	1	2	1	1	1	1	2	2	4	1	1	1	3	1	2	1	2	1	2	4	2	2	1	1	1	3	1	1
29000	-204.219103913187951	-211.074591864147322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648313679484287	3	7	6	4	6	8	10	9	11	11	10	11	13	14	13	15	16	18	20	20	19	20	23	26	25	28	27	32	0	4	1	0	4	0	5	1	7	6	5	2	9	7	9	15	13	14	18	21	16	18	21	25	0	21	24	26	1	1	2	1	1	1	3	3	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	4	1	2
29500	-192.993131870592521	-199.848619821551893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625951907850251	3	6	7	3	6	7	10	9	11	9	11	12	13	13	13	15	18	17	19	19	19	22	23	26	24	26	28	31	0	4	1	0	4	0	5	1	7	6	5	2	7	9	9	15	13	12	18	12	15	18	21	25	0	23	24	26	1	2	2	1	1	1	2	3	1	1	2	4	2	1	2	1	3	3	1	3	2	2	2	2	1	1	1	2
30000	-189.915360243702565	-196.770848194661937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485604745650436	2	7	6	3	5	6	9	9	12	11	13	12	12	14	11	14	17	17	19	21	20	22	22	26	25	26	28	32	0	5	1	0	4	0	5	3	2	6	7	15	15	15	5	9	13	15	18	21	15	18	21	25	0	21	24	26	1	1	3	1	1	1	2	1	3	3	2	1	1	1	3	1	2	4	2	1	3	2	1	1	1	2	1	3
30500	-200.788400939786783	-207.643888890746155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567864632683954	4	6	6	5	6	7	8	9	11	12	12	12	13	13	12	13	18	17	19	20	21	22	23	25	23	27	29	31	0	4	1	0	4	0	5	3	5	6	9	2	9	9	9	15	9	9	18	12	16	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	2	3	1	4	1	1	1	1	3	3	1	5	4	2	1	1	1	2	2	2
31000	-207.887763665896557	-214.743251616855929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532067391328374	4	7	6	4	5	7	9	9	11	11	12	13	13	14	11	15	17	17	20	20	18	23	22	26	24	25	28	32	0	4	1	0	4	0	5	1	7	6	2	11	7	9	4	15	11	15	18	21	16	18	21	25	0	21	24	26	1	2	1	1	1	1	2	2	1	2	2	1	2	1	3	2	2	4	1	1	1	2	1	1	1	3	1	5
31500	-204.407542939562148	-211.263030890521520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603148104060842	3	5	6	3	5	8	10	8	10	10	12	13	14	14	13	14	17	17	19	19	20	22	23	26	25	26	28	33	0	4	1	0	4	0	5	1	4	6	7	7	9	15	9	15	13	15	18	7	15	19	21	25	0	21	24	26	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	2	2	3	3	1	1	1	1	2	1	5
32000	-217.719454147537448	-224.574942098496820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528494312444309	4	7	6	4	5	8	7	9	12	10	12	12	11	14	14	13	16	18	20	21	20	23	22	26	25	28	29	32	0	5	1	0	4	0	5	1	13	6	7	5	7	13	9	13	11	9	18	18	16	18	21	25	0	21	24	26	1	1	2	1	1	1	1	2	1	1	2	3	2	2	1	1	2	4	1	2	4	3	1	1	1	3	2	1
32500	-210.903723233510021	-217.759211184469393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396796345623896	3	6	6	4	6	6	8	10	12	11	12	12	13	14	11	14	18	17	18	19	20	21	23	26	24	28	27	33	0	4	1	0	4	0	5	3	15	6	5	15	11	15	2	12	11	12	18	15	15	18	21	25	0	23	24	26	1	1	2	1	1	1	1	3	1	3	4	1	1	1	1	1	3	3	1	3	4	2	1	2	1	2	1	1
33000	-211.598640282641611	-218.454128233600983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563237517502254	3	7	5	5	6	8	10	9	10	11	13	12	13	15	14	15	17	17	19	21	19	22	23	26	25	27	28	31	0	4	1	0	4	0	5	1	2	6	5	9	7	9	12	15	11	14	16	21	7	18	21	25	0	21	24	26	1	1	1	1	1	1	2	4	2	2	4	1	2	2	1	1	2	1	2	1	6	2	1	1	1	3	1	2
33500	-201.817215131879635	-208.672703082839007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680135907300394	3	6	6	3	5	8	10	9	12	10	12	12	13	14	12	14	16	17	19	21	19	22	24	25	23	27	27	32	0	4	1	0	4	0	2	1	7	6	7	7	15	12	2	7	7	16	18	21	15	18	21	25	0	21	24	26	1	2	1	1	1	1	2	3	1	1	1	2	1	1	2	2	2	1	1	1	3	2	2	1	1	5	1	3
34000	-197.033669926586413	-203.889157877545784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539634375455532	2	7	6	5	6	8	10	9	11	11	12	11	14	15	11	13	18	17	19	20	20	22	22	26	25	26	28	33	0	4	1	0	4	0	5	1	2	6	15	7	11	15	5	15	13	15	18	15	15	18	21	25	0	21	24	26	1	2	2	1	1	1	3	3	1	2	1	1	1	2	3	1	2	2	1	5	4	3	1	1	1	2	1	4
34500	-199.345520336218101	-206.201008287177473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548239125097264	4	6	7	5	6	7	9	10	11	10	12	12	11	14	12	14	18	17	19	21	19	22	23	25	24	26	28	31	0	4	1	0	4	0	5	3	7	6	13	5	7	12	5	15	7	15	18	15	15	18	21	25	0	21	24	26	1	1	2	1	1	1	2	1	1	2	1	3	1	1	4	1	5	2	1	7	4	3	3	1	1	4	2	3
35000	-214.105841908428005	-220.961329859387376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635289081678117	3	6	6	4	6	7	8	10	11	10	13	11	12	14	13	15	15	18	18	20	21	22	22	26	25	27	29	31	0	4	1	0	4	0	5	3	2	6	13	5	7	9	9	15	13	15	13	15	15	18	21	25	0	21	24	26	1	1	2	1	1	1	1	3	2	2	1	3	2	1	1	1	3	3	2	2	3	2	1	1	1	2	2	2
35500	-199.968788205218374	-206.824276156177746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473526442477728	4	6	6	4	5	8	9	10	11	11	10	11	12	14	13	15	17	17	18	19	20	22	23	25	24	27	28	32	0	4	1	0	4	0	5	3	5	6	5	7	5	9	12	15	13	9	18	9	9	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	3	2	4	1	3	2	1	2	2	3	1	4	5	2	1	1	1	4	2	2
36000	-201.360895307515932	-208.216383258475304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512109853703207	4	6	6	5	6	8	7	9	11	12	12	12	13	15	13	14	16	17	20	21	20	22	23	25	24	26	27	31	0	4	1	0	4	0	5	1	5	6	5	5	7	12	12	7	13	16	16	16	16	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	2	2	2	3	3	2	1	3	2	1	2	3	3	3	1	1	1	3	1	2
36500	-206.130024505998904	-212.985512456958276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626686334565298	3	6	7	4	6	7	9	9	11	12	13	13	12	14	13	15	18	17	20	19	21	21	23	26	24	27	28	33	0	4	1	0	4	0	2	1	7	6	13	9	5	15	5	15	7	15	18	15	9	18	21	25	0	21	24	26	1	1	2	1	1	1	1	3	1	2	1	1	2	1	2	1	5	2	2	3	5	2	1	1	1	2	1	3
37000	-208.296933662930172	-215.152421613889544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690765778008853	4	7	6	4	6	7	9	9	11	10	11	11	13	14	13	15	17	17	19	18	21	22	22	25	23	27	28	32	0	4	1	0	4	0	5	1	5	6	2	7	5	15	12	15	13	7	18	12	20	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	1	2	3	1	3	2	2	1	1	1	3	1	2
37500	-199.614516547314281	-206.470004498273653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727322358176889	3	7	6	5	6	8	10	8	12	10	11	12	13	14	13	14	18	17	19	21	19	22	23	26	24	27	28	33	0	5	1	0	4	0	5	1	2	6	5	7	7	9	9	15	11	9	18	21	15	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	2	2	1	1	4	1	3
38000	-198.703372061589732	-205.558860012549104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608471987358539	3	7	6	5	6	7	8	8	11	11	11	13	13	14	13	14	16	18	20	20	21	22	24	26	23	27	28	31	0	4	1	0	4	0	5	3	2	6	2	9	11	9	9	15	11	12	18	12	15	18	21	25	0	21	24	21	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	3	2	1	2	4	1	2	2	1	3	2	5
38500	-202.141499048251120	-208.996986999210492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618868720292778	4	6	7	4	6	7	10	8	12	10	12	13	10	15	13	15	17	17	19	20	20	22	23	26	25	27	28	31	0	4	1	0	4	0	5	1	7	6	13	9	5	9	7	7	7	16	18	15	16	18	20	25	0	21	24	26	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	2	3	1	1	4	2	2	1	1	1	3	1	2
39000	-199.299206181887939	-206.154694132847311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772112585049387	3	6	4	4	6	7	9	8	11	12	12	11	11	14	13	15	17	18	20	19	21	23	22	25	23	27	28	32	0	4	1	0	4	0	5	1	7	6	13	7	7	4	2	15	15	15	18	15	14	18	21	25	0	21	24	26	1	2	1	1	1	1	2	2	1	3	1	1	1	4	3	1	2	2	1	3	3	2	1	1	1	2	2	2
39500	-196.421685567673052	-203.277173518632424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585299189783693	4	7	6	5	6	7	9	9	11	11	12	13	14	15	14	13	16	17	20	20	19	21	23	25	24	26	28	32	0	4	1	0	4	0	5	1	2	6	9	9	9	16	16	5	13	16	18	15	16	18	21	25	0	21	24	26	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	3	1	3	2	3	3	2	2	1	1	4	2	2
40000	-189.545911690569710	-196.401399641529082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525382375490054	3	7	7	4	6	7	9	10	11	11	12	13	12	14	13	14	17	18	19	19	20	22	23	25	24	27	27	32	0	5	1	0	4	0	5	1	7	6	7	7	7	15	5	15	13	15	18	12	15	18	21	25	0	21	24	26	1	1	2	1	1	1	1	3	1	2	1	2	2	1	3	1	2	3	1	2	3	2	1	1	1	3	1	2
40500	-208.762780244539385	-215.618268195498757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688608759004881	3	7	6	4	6	7	9	9	11	12	12	12	14	13	14	15	17	17	18	19	20	23	23	26	24	28	28	33	0	5	1	0	4	0	5	3	7	6	5	9	11	9	12	11	7	15	18	15	16	18	21	25	0	23	24	26	1	1	1	1	1	1	2	1	1	3	3	1	1	2	1	1	4	1	1	2	2	3	2	1	1	2	1	2
41000	-197.140641288977776	-203.996129239937147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595331613966412	3	7	6	5	6	7	10	8	11	12	13	12	12	14	13	14	17	16	19	19	20	22	23	26	24	25	29	32	0	4	1	0	4	0	5	1	7	6	13	7	5	13	12	15	13	13	18	15	20	18	21	25	0	21	24	26	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	4	1	2	2	1	1	2	1	2
41500	-187.441865825219537	-194.297353776178909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565033391604593	3	7	6	4	6	8	9	10	10	10	13	12	13	13	13	14	17	17	19	20	19	23	23	25	23	27	29	32	0	4	1	0	4	0	2	3	4	6	9	9	5	2	2	15	13	15	18	21	15	18	21	25	0	21	24	26	1	2	2	1	2	1	1	2	4	1	2	1	4	3	3	1	2	2	1	1	3	2	2	1	1	4	2	2
42000	-200.653795092168451	-207.509283043127823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530947128917965	3	7	6	3	6	7	9	9	10	11	13	10	13	14	14	12	16	17	19	20	19	23	23	26	25	28	29	31	0	4	1	0	4	0	5	3	5	6	9	2	2	12	13	4	13	16	18	21	9	18	21	25	0	21	24	26	1	2	2	1	2	1	1	1	2	2	2	2	3	1	1	5	2	3	1	1	4	3	2	1	1	5	2	2
42500	-218.045011547530976	-224.900499498490348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594146491741354	3	6	5	4	5	6	10	10	11	12	12	12	12	14	13	15	18	18	20	20	17	21	24	26	24	27	27	30	0	5	1	0	4	0	5	1	7	6	5	4	7	12	7	15	12	15	18	21	15	18	21	25	0	16	24	26	1	1	1	1	1	1	3	3	1	3	3	3	1	1	1	1	4	2	1	2	2	2	3	2	1	4	1	2
43000	-202.764843115413129	-209.620331066372501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697840478699385	3	5	6	3	6	6	9	10	11	9	11	13	12	14	12	14	16	17	19	20	20	23	23	25	24	27	28	32	0	4	1	0	2	0	5	3	5	6	5	15	7	15	7	15	13	9	18	9	15	18	21	25	0	23	24	26	1	1	2	1	1	1	2	3	2	2	2	1	2	1	1	1	2	2	1	5	4	3	2	1	1	1	1	2
43500	-197.769006923306819	-204.624494874266190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554611183162267	4	6	7	5	6	7	9	8	11	12	12	13	13	15	13	15	16	17	19	20	20	20	22	26	25	27	29	33	0	4	1	0	4	0	5	1	5	6	9	5	9	12	5	9	15	16	18	15	12	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	2	3	1	3	1	1	4	2	2	1	1	4	4	2	1	1	1	3	2	4
44000	-207.378290512509892	-214.233778463469264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603378616392468	4	6	6	4	6	8	9	9	11	11	13	10	11	15	13	13	16	17	19	19	19	20	23	25	24	27	28	31	0	4	1	0	4	0	5	1	7	6	13	2	5	12	7	2	16	12	18	15	15	18	20	25	0	23	24	26	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	3	3	3	1	3	4	2	2	1	1	2	2	2
44500	-192.601360634113149	-199.456848585072521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470449605735668	3	7	6	5	6	7	9	10	11	11	12	10	11	14	14	15	18	17	19	20	19	21	24	26	25	27	28	33	0	4	1	0	4	0	5	3	4	6	13	7	7	9	9	9	9	15	18	15	15	18	21	25	0	21	24	21	1	1	2	1	1	1	2	2	3	2	1	1	1	1	2	2	2	2	1	4	2	2	3	1	1	3	1	6
45000	-199.753996523540593	-206.609484474499965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655851025985409	1	7	7	5	6	7	9	10	12	11	13	13	13	15	12	12	17	18	19	18	20	22	23	25	24	27	28	32	0	4	1	0	4	0	5	3	7	6	7	9	15	15	2	7	15	15	18	15	20	18	21	25	0	23	24	26	1	1	3	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	1	4	1	2	1	1	1	2	2	2
45500	-203.030205508014632	-209.885693458974004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708558656199183	4	7	6	4	5	6	9	10	11	11	11	11	11	14	14	13	15	18	19	20	20	20	21	25	24	27	28	31	0	5	1	0	4	0	5	1	7	6	7	2	7	9	12	5	13	16	18	16	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	1	3	1	2	1	2	1	3	2	2	1	3	2	1	1	1	1	3	1	2
46000	-198.671114845116733	-205.526602796076105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527176733547469	4	6	7	4	5	8	10	9	10	10	12	13	12	13	13	15	17	17	19	21	20	22	23	25	24	26	28	30	0	5	1	0	4	0	5	1	2	6	7	7	7	9	2	15	7	16	18	16	16	18	21	25	0	21	24	26	1	1	2	1	1	1	3	3	2	1	1	2	1	1	3	2	3	1	1	4	3	2	2	1	1	3	1	2
46500	-202.009578861561863	-208.865066812521235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550356082281683	3	7	6	5	6	7	9	10	12	12	12	12	13	15	13	13	16	17	19	19	21	20	23	26	24	28	28	32	0	4	1	0	4	0	5	3	5	6	5	2	7	9	11	12	13	12	18	12	12	18	21	25	0	21	24	26	1	2	2	1	1	1	3	2	3	3	3	2	2	2	1	1	2	2	1	4	4	1	1	1	1	4	1	3
47000	-195.790213944320442	-202.645701895279814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554261609481875	4	6	6	4	5	7	9	9	9	12	13	12	14	14	13	14	17	18	20	21	20	22	24	26	24	27	28	32	0	4	1	0	4	0	5	1	2	6	7	7	9	15	2	9	15	15	18	15	16	18	21	25	0	21	24	21	1	1	2	1	1	1	2	2	2	3	2	2	2	1	4	3	3	3	1	4	4	2	2	1	1	3	1	6
47500	-206.919625208040827	-213.775113159000199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493539120045091	3	7	6	5	6	8	9	9	11	12	12	12	14	14	12	13	17	16	18	19	21	21	24	25	23	25	28	31	0	4	1	0	4	0	5	1	5	6	5	5	5	15	2	5	13	16	13	12	16	18	21	25	0	21	24	26	1	2	1	1	1	1	2	3	2	2	4	3	5	1	3	5	1	2	2	4	4	2	2	1	1	2	2	2
48000	-210.092033151006660	-216.947521101966032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605701108611510	4	6	6	3	5	7	9	8	12	11	11	12	13	15	13	15	16	17	18	20	19	21	22	24	23	27	27	32	0	5	1	0	4	0	5	1	11	6	5	5	12	11	11	15	11	11	18	11	16	18	21	25	0	20	24	26	1	1	2	1	1	1	2	2	1	2	4	2	1	2	1	1	3	3	1	4	2	2	2	1	1	3	1	2
48500	-196.478525989299811	-203.334013940259183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635218372034062	3	7	5	4	5	6	9	9	11	10	13	12	12	15	13	14	17	17	19	20	17	20	22	25	23	28	28	32	0	4	1	0	4	0	5	1	7	6	12	5	7	12	9	15	12	12	18	12	15	18	21	25	0	23	24	26	1	1	1	1	1	1	2	3	1	2	1	4	2	1	1	1	3	3	1	3	2	2	2	1	1	3	2	2
49000	-214.459611019726793	-221.315098970686165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643932961656067	4	6	6	4	6	8	9	9	12	11	12	12	13	15	14	14	16	17	19	21	19	22	24	25	22	27	29	31	0	4	1	0	4	0	5	1	5	6	7	7	11	13	12	9	5	17	18	17	15	18	21	25	0	23	24	26	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	5	1	1	3	3	2	2	1	1	2	2	2
49500	-209.273634801830525	-216.129122752789897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454411461583338	4	7	6	3	5	7	9	8	11	10	12	12	13	13	12	15	17	16	19	20	21	20	23	26	25	27	28	33	0	5	1	0	4	0	5	1	7	6	5	5	11	9	9	15	13	12	18	12	20	18	12	25	0	23	24	26	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	3	1	1	3	1	2	7	1	1	2	1	3
50000	-197.914171313426550	-204.769659264385922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374464762598913	2	7	6	4	6	7	9	8	12	11	11	11	13	15	12	14	15	17	20	19	20	23	23	26	23	27	27	33	0	4	1	0	4	0	5	3	5	6	5	5	15	9	2	15	9	15	18	15	20	18	21	25	0	23	24	26	1	2	3	1	1	1	2	1	3	2	2	2	1	1	2	1	1	3	2	3	1	2	3	2	1	2	1	4
50500	-225.515907971791165	-232.371395922750537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502561005283915	3	7	7	5	6	6	9	9	11	9	11	11	14	15	13	15	18	15	19	21	20	22	22	25	24	28	29	33	0	4	1	0	4	0	5	3	7	6	7	5	7	9	9	15	13	9	18	14	9	18	20	25	0	21	24	23	1	1	2	1	1	1	1	2	1	1	1	2	3	2	1	1	2	1	2	4	5	4	1	1	1	4	2	5
51000	-223.291085249976220	-230.146573200935592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509504968278696	3	7	6	5	6	7	9	8	10	11	10	11	12	15	13	15	18	17	20	21	20	21	23	26	25	26	29	33	0	4	1	0	4	0	5	1	5	6	7	7	9	15	12	15	13	13	18	9	9	18	21	25	0	21	24	23	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	2	5	4	1	2	1	1	5	2	6
