step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-524.694556651271455	-531.550044602230855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500901904514175	2	0	5	6	8	6	6	7	6	8	10	8	7	9	9	8	12	11	11	11	13	15	13	15	16	18	17	17	17	17	19	18	20	19	19	21	21	22	21	21	23	23	24	24	21	24	24	23	25	25	26	25	25	27	25	28	24	27	26	29	25	27	26	30	27	28	31	32	31	31	29	30	29	30	32	31	32	32	34	34	40	43	41	42	46	48	48	2	0	2	1	7	1	1	6	3	4	5	4	6	10	13	3	19	3	15	6	3	8	19	11	13	17	21	18	19	24	24	29	26	32	26	27	25	0	22	32	38	37	41	39	18	36	37	36	26	46	52	42	39	47	48	30	27	48	44	52	29	46	36	63	49	62	0	59	39	46	61	57	43	51	72	60	53	71	63	0	0	84	50	81	0	0	85	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	4	1	2	4	4	1	2	5	4	2	2	2	1	3	1	1	1	1	1	2	1	3	1	1	1	1	2	3	3	1	1	3	1	1	1	2	1	1	4	4	2	2	2	4	1	3	2	1	1	1	5	5	5	2	3	2	2	1	1	3	2	4	1	1	1	6	1	1	1	1
5500	-486.076603852247842	-492.932091803207243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664373769618425	1	-1	5	4	7	7	6	7	6	7	9	8	6	8	9	10	12	12	11	11	15	14	12	15	16	18	17	17	17	17	19	19	20	19	21	22	21	22	21	22	23	22	24	24	24	22	25	24	25	24	25	23	25	26	23	28	25	27	27	28	27	28	26	29	29	29	29	31	30	30	29	31	29	31	31	31	30	31	33	37	40	43	43	44	46	46	48	2	0	2	1	1	13	3	4	4	13	10	5	4	7	6	14	19	8	10	9	23	18	14	23	18	22	24	22	21	25	25	25	28	25	32	27	32	0	30	33	34	37	40	46	38	27	31	36	39	42	38	35	55	52	46	61	36	51	54	53	40	57	48	48	53	61	0	67	52	60	58	57	60	57	70	67	35	73	78	0	0	81	70	82	0	0	86	1	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	3	1	2	2	1	1	2	1	2	1	2	1	1	3	1	1	2	1	2	1	1	1	1	3	3	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	4	2	1	1	1	4	1	1	2	1	4	1	1	5	1	1	1	1	2	6	1	1	1	1
6000	-481.817982763344901	-488.673470714304301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628553322291228	1	0	6	5	9	6	7	7	7	8	9	7	8	7	8	10	13	12	11	12	16	15	14	15	16	16	18	16	18	16	20	17	19	19	21	21	21	21	21	21	23	23	24	22	22	24	25	23	25	25	25	24	25	25	26	27	25	27	27	29	28	28	27	29	27	28	30	31	28	31	29	30	29	31	32	31	31	31	33	36	40	43	42	44	46	48	48	2	0	4	1	8	1	3	6	4	3	14	4	14	3	7	13	19	13	8	16	19	17	18	17	23	22	26	23	26	23	33	25	30	32	27	21	22	0	21	29	40	29	37	39	38	48	52	36	42	41	41	37	32	42	49	41	45	48	54	55	43	55	48	55	47	43	0	53	40	33	50	65	56	64	65	25	67	72	70	0	0	83	75	82	0	0	83	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	3	1	3	1	2	2	1	1	2	1	3	1	3	2	4	2	1	1	2	2	7	1	1	1	1	1	1	5	1	1	1	3
6500	-484.083504884462457	-490.938992835421857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544872760166449	1	-1	3	6	8	6	8	7	5	6	9	9	8	8	8	8	13	12	11	12	14	15	13	15	15	17	16	16	18	17	19	16	20	19	20	21	21	22	23	21	23	22	25	23	24	25	24	23	24	24	26	24	26	26	26	28	24	27	28	28	26	27	28	30	26	29	28	31	29	31	29	30	27	30	32	33	31	32	34	36	40	42	42	44	45	49	48	2	0	1	9	10	1	10	9	3	3	16	5	1	6	9	4	7	7	4	12	11	18	10	23	19	24	16	25	21	24	26	17	26	17	26	27	35	0	36	33	36	31	49	40	38	48	38	36	37	41	57	21	49	52	41	61	39	57	58	50	52	44	39	51	44	59	0	40	52	58	57	58	45	41	61	77	67	59	36	0	0	81	68	82	0	0	85	1	1	1	1	1	3	1	1	1	2	1	1	3	1	2	1	3	1	3	1	2	2	3	1	2	1	4	1	2	1	1	1	2	5	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	3	4	2	1	1	3	2	4	1	1	2	2	3	1	2	2	7	1	1	1	5	1	1	1	1
7000	-469.638581395434187	-476.494069346393587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552666147125344	2	1	6	5	8	7	7	5	4	6	8	7	7	8	6	9	12	11	10	12	16	15	14	15	16	17	17	17	17	17	19	18	19	18	20	21	22	23	22	21	22	21	24	24	22	23	24	24	25	25	25	24	24	27	26	29	26	27	27	28	27	29	26	28	28	28	30	31	30	30	29	30	28	30	32	30	32	31	32	35	40	43	42	42	47	48	49	2	0	2	1	10	8	1	9	1	8	13	4	10	4	9	14	14	19	14	6	20	23	20	17	22	24	21	25	11	23	26	24	25	24	34	27	32	0	35	32	27	33	46	42	23	27	36	36	36	38	52	37	31	47	48	33	41	41	26	55	53	43	48	46	57	52	0	51	53	46	64	71	53	65	76	40	66	65	36	0	0	83	77	81	0	0	85	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	2	1	1	1	1	4	1	1	2	2	1	2	2	2	1	1	1	3	1	1	1	4	3	2	2	2	1	1	1	2	1	1	6	3	2	5	1	2	2	1	3	1	3	1	2	2	4	1	1	1	1	1	3	2	2	5	1	1	1	5	1	1	1	1
7500	-437.665277494781549	-444.520765445740949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593049750289983	2	1	5	5	6	6	6	8	6	8	10	7	8	9	8	9	12	13	11	13	15	16	14	15	17	16	18	16	17	16	18	18	20	19	20	22	21	21	23	21	21	23	24	23	23	24	24	23	23	24	26	25	25	25	27	29	26	27	27	28	28	27	28	28	29	27	30	32	30	31	28	31	29	30	31	32	30	32	32	35	39	42	41	42	46	48	48	2	0	2	2	3	3	2	4	1	5	14	3	9	1	6	4	7	13	10	11	23	19	17	19	28	14	23	18	19	24	26	28	29	21	27	27	32	0	33	33	35	36	21	38	38	48	49	36	33	34	39	40	49	43	48	26	43	53	57	57	33	53	36	55	52	36	0	77	29	49	57	64	60	60	61	77	33	67	51	0	0	81	81	83	0	0	85	1	1	3	1	1	1	2	1	3	1	1	1	1	4	1	2	3	2	1	2	1	2	1	2	1	3	2	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	4	1	1	1	1	1	2	3	2	2	1	1	2	6	1	1	1	1	3	1	4	1	2	2	1	1	7	4	1	1	1	1	1	1	3	1	3	1	1	2	1	1	1	1	2
8000	-528.869622093827161	-535.725110044786561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630812475767703	2	0	5	5	8	6	7	7	7	7	9	8	7	8	9	10	11	10	11	13	16	15	14	14	17	18	16	16	18	18	19	19	19	18	20	22	20	22	21	21	22	23	24	23	23	24	24	21	24	25	25	24	25	27	26	28	25	27	27	28	26	28	26	29	28	27	30	32	30	32	29	30	30	29	31	32	31	33	33	37	38	41	43	44	46	49	49	2	0	2	2	8	3	6	6	6	6	8	13	6	3	10	5	18	14	9	16	11	20	18	16	28	28	20	22	23	21	26	24	21	28	27	27	34	0	31	25	35	48	48	33	38	42	37	21	29	36	47	37	44	42	50	23	44	41	52	53	31	43	46	59	42	45	0	62	52	49	49	55	58	56	64	67	32	76	73	0	0	80	82	83	0	0	85	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	3	1	2	2	1	4	1	1	2	5	1	1	1	4	1	1	1	2	1	1	2	1	3	2	1	2	1	2	1	4	1	1	1	2	3	2	1	1	3	1	1	2	3	4	2	2	2	1	1	1	5	1	2	1	1	2	1	1	1	1	1
8500	-469.346516356845655	-476.202004307805055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630405650681117	2	0	5	5	8	6	7	7	7	7	9	8	8	8	9	9	12	13	10	13	15	15	13	15	16	17	16	17	17	14	20	18	19	19	20	23	22	22	22	22	23	22	25	24	24	24	24	20	25	25	26	25	26	26	27	28	24	27	28	28	26	28	27	29	26	28	30	31	29	32	28	30	30	30	31	32	30	32	32	37	39	42	43	45	46	49	49	2	0	1	2	10	2	3	4	4	3	5	8	10	6	9	8	11	10	13	11	18	12	15	20	18	24	17	25	23	23	27	25	25	32	26	48	34	0	31	32	26	31	31	35	38	27	31	27	38	37	45	39	39	45	43	18	37	48	40	53	26	57	36	55	34	52	0	60	57	58	51	58	63	66	50	77	44	68	74	0	0	81	82	83	0	0	84	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	4	2	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	1	2	3	1	2	2	1	5	2	2	1	1	1	2	2	1	1	6	1	4	3	1	5	2	3	1	4	2	1	1	3	3	1	3	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1
9000	-470.848675039884199	-477.704162990843599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550222665107818	1	0	5	5	9	6	7	8	7	8	9	9	7	7	7	9	12	12	11	13	16	16	14	15	15	18	18	16	17	18	17	19	19	19	20	22	22	22	20	21	22	23	25	22	23	25	24	20	24	25	26	24	26	26	25	29	24	27	27	29	27	28	27	28	28	28	28	30	31	30	29	30	29	30	30	32	31	33	30	35	39	41	43	44	46	49	47	2	0	2	2	4	2	1	4	6	4	13	14	2	4	4	13	8	8	13	16	18	8	5	20	20	31	22	25	18	23	24	25	31	31	23	48	26	0	20	34	32	39	45	48	38	44	38	33	33	15	55	32	46	30	48	30	45	46	43	62	21	59	46	23	51	50	0	73	52	64	62	46	61	59	71	42	67	75	46	0	0	77	81	82	0	0	85	1	1	3	3	1	2	2	2	1	1	1	2	3	1	1	1	2	2	2	2	2	5	2	1	1	1	2	1	2	2	1	3	1	1	3	2	1	1	3	1	2	1	1	1	1	3	1	1	3	7	1	2	1	5	2	6	1	1	1	1	5	1	1	6	1	2	1	1	2	1	1	2	1	1	1	4	2	2	3	1	1	4	2	1	1	1	1
9500	-667.584939366921731	-674.440427317881131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697510456154582	1	0	5	4	9	6	7	8	6	9	10	9	6	8	9	10	12	13	11	12	15	14	15	15	17	18	17	16	17	18	19	18	20	19	18	22	21	21	22	22	22	21	24	23	24	23	24	24	24	26	25	24	26	26	27	29	25	27	26	27	26	27	28	29	25	28	30	31	30	30	28	30	27	29	31	32	31	31	31	34	39	42	42	44	46	48	48	2	0	4	2	8	4	3	13	4	14	15	7	4	3	13	6	19	10	15	15	22	20	17	17	28	21	17	24	23	18	26	28	30	32	20	27	31	0	30	29	34	35	41	38	41	26	32	46	40	45	42	26	44	43	65	49	44	29	65	50	23	65	36	36	41	57	0	39	54	46	50	71	57	54	71	78	56	59	54	0	0	69	81	82	0	0	84	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	2	4	1	1	1	2	2	1	1	1	2	1	3	1	1	4	1	2	4	1	1	1	4	2	2	1	1	1	1	1	1	1	2	3	1	1	5	2	1	1	1	2
10000	-466.183327894666945	-473.038815845626345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688381823183478	2	0	5	5	9	7	6	8	7	8	8	9	4	9	7	9	12	13	12	12	15	15	14	15	16	17	18	15	17	17	19	18	19	19	20	22	20	21	22	21	22	22	24	23	23	24	24	23	25	25	24	24	25	27	24	29	23	27	26	27	27	29	28	28	26	28	30	31	29	31	30	31	30	29	29	32	28	32	32	37	40	42	43	43	46	49	45	2	0	1	1	15	4	4	7	4	4	15	15	1	8	4	9	10	16	14	16	23	19	20	5	17	24	29	18	28	22	29	21	29	25	32	23	32	0	37	26	35	24	41	40	38	48	39	36	45	55	36	41	51	49	48	61	41	57	48	51	44	46	36	36	57	58	0	41	40	48	77	36	65	59	63	67	42	70	70	0	0	76	82	82	0	0	83	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	4	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	3	2	2	2	1	1	3	4	5	1	4	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1
10500	-612.367617317860663	-619.223105268820063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651847055543777	2	0	5	3	9	5	8	7	6	8	10	8	7	8	7	9	12	12	11	12	16	16	14	15	15	17	16	16	18	16	19	18	19	19	21	22	20	20	22	22	21	22	25	24	23	23	24	23	24	25	25	22	26	26	26	29	25	27	27	28	27	29	28	29	28	28	30	32	30	30	29	30	29	28	31	32	32	30	34	36	41	42	43	44	44	48	49	2	0	1	1	7	4	9	3	2	3	10	15	1	6	3	15	5	16	13	16	23	25	18	7	18	20	20	23	27	23	28	21	32	32	28	27	32	0	32	37	37	38	49	42	38	29	38	41	39	39	36	41	36	47	57	50	36	46	53	57	50	54	43	60	61	55	0	44	53	48	59	43	44	61	43	41	50	39	60	0	0	80	82	82	0	0	84	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	4	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	3	1	3	1	1	2	1	2	3	4	4	3	1	1	3	1	1	1	1	2
11000	-435.259060838292385	-442.114548789251785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639274100634441	1	-1	6	4	7	6	7	8	7	8	9	9	7	7	8	8	12	10	12	13	15	16	14	14	16	17	17	16	16	17	20	19	19	17	20	22	21	22	22	22	21	22	25	24	24	24	25	23	24	25	25	23	26	26	25	28	26	25	27	28	26	28	25	28	28	27	30	32	31	31	28	29	29	30	30	32	32	32	32	37	41	41	43	44	45	48	47	2	0	1	2	3	4	3	1	3	5	5	8	2	4	6	13	18	16	10	13	8	21	19	20	19	23	29	23	24	22	30	34	19	28	21	27	32	0	25	35	25	37	39	40	38	36	52	36	31	42	37	41	52	44	27	61	48	36	58	61	35	49	27	46	61	58	0	67	53	59	53	35	56	71	46	51	47	56	48	0	0	68	82	82	0	0	85	1	1	2	2	1	1	1	3	1	1	1	1	3	1	1	1	2	1	2	2	3	1	1	1	2	1	1	1	1	1	2	1	3	1	3	2	1	1	2	1	3	1	2	1	1	2	1	1	1	2	2	1	1	1	5	1	1	2	1	1	2	1	3	2	1	1	1	1	2	2	1	3	1	1	3	3	3	2	5	1	1	3	1	2	1	1	1
11500	-488.279805351241976	-495.135293302201376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701356938934443	1	0	6	4	8	6	7	7	6	9	9	8	6	9	9	9	12	13	11	11	16	14	13	14	15	16	18	16	17	17	19	19	20	20	21	22	21	20	22	21	23	22	23	24	23	25	24	24	24	24	24	24	25	27	26	28	25	27	26	29	28	29	27	27	29	28	30	31	30	30	29	31	28	31	32	33	30	32	33	37	37	42	43	44	44	47	49	2	0	4	2	3	4	3	3	1	3	13	1	4	3	9	13	20	17	11	12	24	23	20	17	18	23	19	25	25	18	30	21	27	28	33	27	29	0	34	28	33	34	34	45	38	48	45	36	39	42	45	21	51	55	48	57	42	36	37	54	24	56	36	57	57	41	0	50	66	58	64	63	59	60	65	74	59	67	27	0	0	80	82	83	0	0	86	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	3	2	1	3	1	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	7	1	1	3	1	1	1	1	1
12000	-520.281771103818983	-527.137259054778383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510264893112243	2	1	6	4	8	5	6	8	7	9	10	6	7	9	9	10	12	13	11	13	15	14	14	16	16	17	17	17	17	18	19	18	19	18	20	20	21	22	22	21	22	22	25	24	24	24	24	24	24	26	23	24	22	26	26	27	24	27	27	29	26	28	26	29	27	29	29	32	28	32	30	31	29	30	31	33	29	33	34	35	41	41	42	43	46	47	46	2	0	4	2	7	2	1	12	1	5	15	1	12	8	12	3	14	16	11	12	14	5	15	16	8	18	21	21	23	23	18	23	32	28	32	27	32	0	33	24	32	28	52	39	38	21	38	27	31	46	40	37	36	53	48	33	51	48	48	38	49	55	48	51	47	61	0	46	33	50	69	64	47	49	62	67	33	67	70	0	0	44	82	82	0	0	83	1	1	1	1	1	2	2	2	2	1	1	3	1	1	2	2	1	2	1	3	3	3	3	3	4	2	2	1	2	2	4	2	1	1	1	1	1	1	1	2	3	2	1	1	1	5	1	4	3	1	1	1	1	2	1	2	1	1	2	3	1	1	1	3	1	2	1	2	2	4	1	1	3	3	1	2	9	1	1	1	1	5	1	1	1	1	1
12500	-446.860521481547266	-453.716009432506667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672320325171694	2	0	5	4	9	6	7	6	6	9	10	9	6	8	8	10	12	12	11	13	14	15	13	15	16	17	17	16	17	17	18	18	20	19	21	22	20	21	22	22	22	21	24	23	23	24	25	24	24	25	25	24	26	26	26	29	26	27	25	29	27	28	28	29	29	28	31	30	30	32	27	29	30	31	30	30	32	32	33	36	40	41	43	45	47	47	49	2	0	4	2	7	4	3	4	1	8	5	1	4	3	13	8	12	10	15	8	19	17	12	16	23	22	24	21	24	22	25	25	32	28	24	26	32	0	32	26	34	27	41	35	38	36	39	36	41	40	33	39	51	40	49	61	47	48	40	54	35	57	46	58	53	51	0	49	51	36	53	63	55	64	58	59	67	66	43	0	0	70	82	83	0	0	86	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	3	1	2	3	3	1	1	1	1	1	1	1	1	1	2	3	3	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	3	1	1	2	1	3	2	6	1	1	3	1	1	3	1	2	3	1	1	4	1	1	1	1	1
13000	-560.022613177131689	-566.878101128091089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478149669257633	1	-1	5	3	8	6	7	8	6	9	8	9	8	8	7	10	13	12	12	12	15	16	14	16	17	16	18	16	17	16	19	18	19	19	19	21	22	22	22	19	21	21	24	23	24	24	24	24	22	25	26	24	24	25	27	27	24	26	28	28	27	28	27	30	28	28	30	31	28	31	30	29	29	30	32	32	30	31	33	37	40	41	41	44	47	48	48	2	0	1	2	6	3	3	15	4	15	15	6	9	15	3	15	13	16	12	9	17	21	18	21	18	21	26	18	23	19	21	24	24	28	32	22	35	0	24	30	28	32	42	38	38	27	39	31	30	44	50	49	25	41	54	39	39	46	52	55	24	58	48	63	34	33	0	56	52	59	59	63	55	49	74	39	35	43	22	0	0	80	80	83	0	0	84	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	3	1	2	2	1	2	4	1	1	1	1	2	1	1	3	2	3	1	2	1	1	3	1	3	2	1	1	1	3	2	2	3	1	1	2	1	5	1	2	2	4	4	1	1	3	2	1	1	1	5	1	6	4	2	5	1	1	1	2	1	1	1	2
13500	-500.840827345974844	-507.696315296934245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458716308072554	1	-1	4	5	9	7	5	8	5	7	10	8	6	9	7	9	11	13	10	12	15	14	12	15	15	16	17	16	18	17	20	17	19	19	20	22	21	22	23	21	22	22	23	24	24	25	22	23	23	25	26	24	25	26	26	29	26	26	27	28	28	28	27	28	27	28	30	32	30	31	29	30	28	30	31	30	31	33	33	36	41	42	43	44	45	47	48	2	0	1	2	7	4	1	3	3	2	4	13	1	7	3	13	15	14	8	11	8	7	11	20	22	25	21	25	24	18	21	25	30	28	21	27	33	0	31	34	31	31	37	35	16	48	31	35	37	48	42	41	47	42	46	61	41	41	41	57	50	65	46	46	45	65	0	67	49	44	73	58	35	45	73	51	41	77	51	0	0	46	79	82	0	0	86	1	1	1	4	2	1	2	2	1	3	3	1	2	2	1	2	2	1	1	1	4	4	1	2	1	1	1	1	2	2	3	1	1	2	3	2	1	1	2	1	1	1	1	2	9	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	2	1	3	4	3	1	2	4	1	4	1	1	7	4	1	1	1	1
14000	-510.273625059825122	-517.129113010784522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476893392009289	2	0	4	5	8	7	6	8	6	7	9	9	6	6	8	10	13	10	11	13	15	15	14	15	16	17	18	16	15	16	20	18	20	19	20	23	22	21	22	20	22	21	25	24	23	23	24	23	25	25	25	24	25	26	26	29	24	28	27	28	27	28	27	29	28	27	30	31	28	32	29	30	29	31	31	33	32	33	34	37	40	42	41	44	45	48	48	2	0	1	1	9	9	3	4	2	1	10	9	1	1	7	8	5	8	15	12	17	23	20	17	23	29	26	21	23	18	20	22	27	26	26	19	32	0	26	25	32	28	37	39	26	27	37	27	39	35	22	26	48	44	36	66	35	46	50	47	22	63	48	55	54	51	0	42	54	33	47	55	51	51	71	69	37	61	70	0	0	74	81	82	0	0	84	2	1	1	1	1	1	1	2	3	2	1	2	2	3	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	7	2	1	2	2	1	3	2	1	4	2	1	2	1	2	6	3	2	1	2	1	2	2	1	2	6	1	2	2	1	1	1	4	1	7	2	2	2	3	1	3	5	3	2	1	1	4	1	1	1	1	1
14500	-481.599790705447674	-488.455278656407074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581688123172178	2	0	5	6	8	6	8	7	4	9	10	9	8	8	9	9	12	13	11	12	14	16	14	15	17	18	17	14	17	15	20	18	20	19	20	21	22	23	22	21	21	22	24	22	24	24	24	23	23	25	25	25	24	26	26	28	26	27	27	27	28	29	28	30	29	29	30	31	30	31	29	31	30	29	31	30	32	31	32	37	41	41	42	44	46	47	48	2	0	2	9	6	3	1	4	1	3	13	5	8	4	13	8	6	14	8	19	18	30	3	8	28	13	17	20	20	18	32	25	29	29	26	27	22	0	33	34	32	31	35	31	38	27	42	36	40	38	44	33	48	31	48	28	43	48	43	51	39	53	48	57	56	57	0	40	49	63	59	55	66	57	65	41	68	55	66	0	0	80	80	81	0	0	84	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	4	2	1	5	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	1	3	1	1	1	1	2	2	1	3	2	3	1	2	1	1	4	2	2	2	1	1	1	5	3	2	2	4	1	2	1	3	1	3	1	1	1	2	3	2	1	1	2
15000	-497.396930023470816	-504.252417974430216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632938324065431	2	0	5	5	8	7	6	7	7	8	9	9	7	8	8	9	12	12	11	12	15	12	15	16	17	18	17	14	14	17	19	19	19	18	18	22	21	22	22	21	22	22	24	23	24	24	24	23	23	23	26	25	26	26	27	27	22	28	28	27	26	29	26	29	28	26	30	32	30	31	29	30	30	30	31	30	31	32	33	36	41	43	42	44	47	48	48	2	0	2	1	8	3	4	7	4	13	13	8	4	7	6	2	19	16	12	19	17	3	20	12	16	23	21	18	7	18	26	26	22	29	30	27	25	0	26	25	32	31	41	36	38	36	36	27	40	30	46	41	47	41	48	43	26	36	61	48	40	56	27	47	31	38	0	34	65	43	52	63	57	64	69	40	71	73	70	0	0	80	67	83	0	0	84	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	2	3	2	3	4	1	1	1	3	2	1	1	3	2	1	3	2	1	2	1	2	1	1	1	1	1	1	3	1	2	1	2	1	2	2	1	2	2	1	2	2	1	3	2	3	2	1	9	1	4	2	1	3	1	1	4	2	1	1	1	1	4	4	1	1	1	2
