step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-275.516987329138999	-284.567830709590339	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990150606079835	1	3	4	5	4	6	5	5	7	5	4	3	10	6	7	7	9	5	3	5	4	3	4	5	6	6	6	4	6	6	5	4	6	12	2	6	5	6	10	7	7	6	8	9	7	8	7	5	8	8	9	9	8	5	10	10	6	8	10	5	8	8	9	10	9	14	11	9	10	7	7	8	10	9	8	11	9	9	7	10	12	10	11	9	11	8	11	12	11	13	12	14	15	14	15	0	35	2	35	22	28	22	23	30	1	12	1	77	5	60	37	27	22	35	22	2	1	35	1	10	37	5	35	5	5	12	35	32	52	1	20	32	60	51	57	26	37	71	72	54	27	25	11	71	16	9	41	42	2	52	61	2	8	2	32	45	29	86	46	15	81	70	40	50	8	18	60	6	61	7	8	60	79	37	46	89	50	46	41	74	30	17	62	37	88	17	83	76	34	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-292.644495271975984	-301.695338652427324	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999754402897967	-1	2	3	5	4	6	2	4	7	5	4	3	11	4	7	8	9	6	4	4	4	7	7	6	6	5	7	9	1	6	5	5	4	8	6	7	6	5	10	8	8	9	7	9	6	6	7	5	8	8	8	11	8	10	10	9	6	6	5	7	8	7	10	11	10	13	9	11	13	9	9	10	9	8	8	9	9	11	10	11	11	11	8	12	11	10	8	14	11	11	10	2	10	15	15	0	1	7	14	2	32	1	92	4	19	92	92	73	29	32	31	16	29	92	12	12	4	33	32	5	1	58	58	1	4	1	20	1	36	33	45	4	7	37	57	45	75	45	53	8	5	5	3	32	6	47	39	35	49	87	74	33	5	12	46	35	24	56	40	40	74	35	56	40	25	43	9	4	46	4	53	30	58	17	65	79	23	36	79	67	10	57	66	93	86	41	1	75	72	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-268.087781309240995	-277.138624689692335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993156883189926	1	2	4	5	4	7	2	6	7	4	4	5	11	6	6	8	8	3	5	3	4	6	5	8	7	6	4	7	7	3	5	7	7	13	6	6	6	6	7	8	6	8	7	5	6	7	6	4	8	8	7	9	7	9	10	8	7	5	10	7	9	8	9	9	9	15	9	11	12	8	7	8	10	9	9	10	9	10	10	12	11	11	6	8	10	10	11	15	8	12	12	14	15	16	13	0	1	7	27	7	12	1	23	3	18	30	21	85	31	21	29	8	2	27	1	20	5	48	28	5	23	20	37	44	7	48	45	23	87	48	44	1	20	2	26	21	15	4	48	20	23	5	30	29	22	26	39	3	33	40	43	35	10	70	21	28	41	8	25	29	34	62	76	13	30	15	4	28	22	89	62	51	77	75	62	39	84	19	36	64	64	56	69	38	59	85	76	49	93	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-274.168667182291472	-283.219510562742812	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982790215227738	1	2	3	6	3	7	5	5	8	5	4	4	9	4	7	8	9	5	5	5	5	6	6	7	6	6	7	9	6	4	5	7	6	7	6	7	6	5	9	8	8	8	9	7	5	8	6	7	9	7	4	9	8	8	5	10	5	7	10	8	8	10	6	11	9	14	9	10	12	6	8	7	11	10	6	11	8	11	10	10	11	11	11	10	8	10	9	15	10	13	12	13	12	15	16	0	1	1	18	2	31	12	5	36	3	5	1	75	3	45	23	15	3	3	30	12	30	31	4	21	38	45	50	8	2	11	20	5	25	7	11	57	12	46	27	37	47	19	10	11	4	19	29	85	38	5	46	75	55	3	49	3	4	49	29	75	36	5	26	24	64	6	61	34	31	29	38	87	32	20	56	33	54	17	47	62	38	6	53	23	85	71	76	54	9	82	69	21	73	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-271.506923362128646	-280.557766742579986	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982374452108943	0	3	5	4	2	7	6	2	5	3	3	4	12	4	7	5	6	6	5	5	4	6	5	8	6	5	7	6	7	6	6	5	6	13	5	7	6	7	11	8	7	9	8	5	3	8	5	6	9	7	7	9	7	9	10	9	9	8	7	8	8	10	10	7	8	14	9	10	13	9	9	8	10	11	9	11	9	11	10	10	12	12	10	12	7	9	11	11	9	12	11	14	14	16	15	0	5	4	11	1	44	45	1	14	8	8	45	73	8	48	45	47	2	2	12	2	35	10	27	32	21	32	19	2	8	47	10	11	39	45	44	2	45	44	12	23	46	6	10	8	33	14	16	85	19	37	51	47	53	38	22	3	64	32	53	15	17	40	23	23	39	40	51	88	15	48	53	61	56	51	6	22	70	70	51	27	49	65	87	22	85	79	49	9	57	52	78	81	69	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-272.103101002436631	-281.153944382887971	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998422932538047	-2	2	4	6	4	6	6	6	7	4	4	4	11	5	5	7	9	6	5	4	5	7	5	7	6	6	7	8	6	6	6	6	8	10	5	6	6	8	10	6	3	8	8	3	7	7	5	7	9	8	8	11	8	7	10	8	8	7	8	7	8	8	10	5	9	12	11	10	9	9	8	7	12	10	8	9	9	11	4	12	12	10	11	9	11	10	10	12	10	12	11	13	12	16	13	0	1	2	23	2	79	79	35	64	41	44	2	68	5	3	31	21	64	5	44	44	21	79	40	79	21	18	47	15	79	5	41	32	71	44	5	12	21	36	15	2	32	25	2	29	11	11	20	24	4	54	38	40	29	77	6	32	11	7	19	18	48	54	2	75	52	38	69	18	53	41	6	43	17	29	15	45	33	41	39	61	59	60	60	71	77	65	78	16	78	17	78	30	91	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-269.416572493077126	-278.467415873528466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994467179931210	1	3	3	6	4	5	4	6	7	5	3	2	8	5	7	8	9	5	4	2	4	6	6	7	7	6	7	9	6	6	5	2	7	12	5	6	5	7	9	6	8	8	9	8	7	9	7	6	9	8	8	10	5	8	12	9	9	8	10	8	8	9	7	9	9	15	9	5	13	8	8	9	12	10	10	11	9	11	10	11	12	11	9	11	11	10	10	13	11	12	12	13	8	14	14	0	1	20	19	2	19	2	6	14	21	1	1	29	2	2	18	45	21	2	1	32	31	14	1	35	21	53	45	53	32	3	1	40	65	19	6	3	19	40	21	48	36	40	36	68	19	30	21	60	10	47	62	5	48	89	30	63	29	63	4	19	93	23	27	15	88	30	1	79	23	4	13	40	46	13	16	41	19	10	87	42	56	15	79	58	42	41	76	72	60	64	55	9	73	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-278.138593346511527	-287.189436726962867	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995513932619847	1	3	5	5	2	4	5	5	6	3	5	4	11	6	6	7	7	5	3	4	4	6	6	8	7	5	6	7	4	5	6	6	8	14	5	5	6	7	8	8	6	8	9	9	7	7	5	6	7	7	8	11	5	8	11	7	9	7	8	6	8	10	10	10	9	15	8	9	12	6	10	10	11	9	9	8	8	10	9	12	7	11	8	12	12	11	10	13	6	13	11	14	11	11	14	0	1	21	10	1	19	10	20	30	5	12	1	41	6	18	18	15	29	1	1	19	18	7	47	22	6	18	36	2	21	53	11	32	55	10	1	20	9	58	81	4	27	49	32	9	20	2	18	31	14	50	57	10	81	17	32	17	2	16	30	36	16	8	38	27	13	9	67	52	10	33	9	68	21	24	49	46	37	32	79	9	74	89	24	23	75	43	86	8	24	74	64	24	79	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-279.866724123174322	-288.917567503625662	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989349331987061	1	3	4	3	4	5	3	7	8	4	4	4	12	5	6	6	8	5	2	5	4	5	6	8	5	5	6	9	5	3	6	6	6	11	5	7	7	6	10	7	6	8	9	7	5	7	4	6	7	8	8	10	7	9	11	10	9	7	4	9	9	9	9	11	10	13	11	8	12	6	5	9	10	10	9	10	9	10	9	9	10	9	9	12	9	10	10	13	7	13	11	13	12	15	14	0	19	30	19	7	3	1	38	22	1	4	7	81	47	26	7	12	7	1	1	1	10	45	19	2	59	10	24	47	19	7	30	59	54	3	31	70	59	80	31	71	8	18	16	3	29	7	3	45	41	11	16	38	6	43	46	40	35	7	8	44	44	89	78	26	34	82	22	54	11	47	89	40	80	35	53	89	75	36	40	23	49	25	39	45	36	62	69	31	64	75	64	5	63	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-269.094523342032005	-278.145366722483345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983825706484812	0	2	4	1	4	7	5	6	8	5	1	2	11	5	7	7	9	6	5	4	3	7	7	7	5	5	5	9	7	5	5	7	8	13	5	7	6	3	10	7	8	8	7	8	5	7	5	6	8	8	8	9	7	9	12	9	9	7	8	8	9	10	10	9	9	12	10	10	9	8	7	8	10	11	9	12	7	10	9	11	11	6	11	11	12	4	11	17	12	13	10	10	14	14	12	0	4	38	1	12	3	86	7	77	20	1	1	64	20	20	8	23	47	20	12	12	37	10	86	3	21	20	27	14	20	86	45	16	87	12	27	45	11	18	47	32	58	27	24	38	10	38	3	82	7	31	35	26	33	62	8	32	7	10	12	24	54	43	24	70	87	52	41	24	58	38	48	71	41	40	80	45	82	70	54	61	10	24	51	79	21	44	13	28	68	65	56	34	13	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-272.305985752906906	-281.356829133358247	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990119647605468	0	3	4	3	2	6	6	4	7	5	5	3	12	4	7	3	7	5	2	5	4	6	6	8	2	5	6	8	7	6	5	7	8	13	4	6	6	6	10	6	8	7	9	7	4	6	7	6	8	7	8	10	6	9	11	9	6	7	6	9	8	8	11	11	8	10	10	6	9	8	8	10	9	10	8	7	9	11	10	10	11	11	11	6	11	9	10	16	12	12	11	12	14	14	14	0	25	16	5	1	35	45	5	20	4	4	5	87	4	57	25	3	2	1	12	16	20	35	30	1	3	5	53	84	20	35	37	36	63	2	4	21	1	33	8	9	6	61	18	4	26	48	20	25	3	38	28	20	24	73	75	45	40	11	9	35	42	56	59	46	54	49	11	10	59	22	71	40	43	53	45	26	60	31	56	54	79	28	20	70	32	75	94	43	72	73	28	81	55	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-267.038767610268962	-276.089610990720303	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984564830806326	0	1	4	5	2	5	3	7	6	5	3	4	9	5	6	7	8	6	4	4	4	5	7	8	6	3	6	8	6	4	5	7	8	13	5	6	4	4	9	8	7	6	9	8	7	8	6	3	8	7	9	11	7	6	11	8	7	6	9	6	7	8	7	11	9	13	8	10	11	8	9	9	11	10	9	10	9	7	9	11	12	11	9	10	11	9	9	17	8	12	11	10	14	15	11	0	1	26	3	1	1	2	10	4	37	2	7	36	12	12	42	18	31	11	26	5	20	14	15	14	1	6	45	22	5	5	54	23	82	3	11	48	5	50	20	21	30	24	47	36	42	12	5	11	10	27	79	6	19	83	16	35	38	53	6	10	53	60	51	49	72	4	89	15	25	47	23	71	83	47	27	23	35	57	17	73	39	46	44	44	63	44	94	36	4	87	16	81	90	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-282.499848215152042	-291.550691595603382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986094079931614	1	2	4	5	3	7	5	7	8	4	4	4	12	4	7	7	8	5	5	4	4	6	7	7	6	6	6	8	3	6	6	6	8	10	2	3	5	7	10	8	7	8	4	7	7	8	6	2	6	6	8	10	7	9	8	10	8	8	8	8	8	9	10	7	8	12	6	9	4	6	8	8	12	11	10	12	8	9	8	10	10	9	11	11	8	10	10	13	6	8	8	13	12	12	13	0	1	5	69	2	4	48	21	25	29	48	1	86	2	21	25	53	36	69	5	36	11	14	50	12	37	69	27	35	2	14	3	45	32	1	1	43	14	44	70	31	50	35	18	43	18	14	1	14	29	47	68	43	89	36	51	70	50	15	49	31	71	90	22	7	34	20	58	2	43	20	30	71	85	23	75	31	6	25	82	82	42	77	46	6	42	77	84	69	47	25	63	33	65	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-274.924886857979971	-283.975730238431311	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966949536635863	-1	2	3	4	4	6	6	5	7	4	5	3	12	6	6	8	8	4	5	4	5	5	7	6	6	5	6	3	5	1	3	6	6	9	5	2	6	4	10	4	6	9	7	8	7	8	7	7	7	8	8	10	5	8	11	9	7	8	10	7	9	9	9	10	8	12	10	11	11	7	10	10	11	11	7	11	9	11	8	10	11	10	12	11	12	10	10	12	10	11	10	13	11	13	14	0	1	2	36	36	30	20	12	25	2	12	30	75	20	10	70	28	30	12	12	12	12	8	20	22	4	11	36	4	1	30	18	38	41	28	30	26	30	17	3	53	60	24	11	27	8	37	29	4	53	7	44	5	29	82	23	38	49	48	8	17	49	47	50	24	78	65	52	39	38	45	16	70	87	41	61	6	34	47	58	77	61	93	56	59	51	40	84	57	87	25	76	80	80	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-262.371130598130947	-271.421973978582287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996318626729684	1	2	5	6	3	6	3	6	7	3	5	5	12	5	7	6	7	5	5	4	5	6	6	8	7	4	7	7	6	4	6	6	8	12	5	7	7	7	10	8	5	9	7	7	6	8	6	7	9	8	9	11	8	8	7	8	9	8	10	9	9	9	10	10	10	14	11	8	11	8	10	9	10	9	10	12	9	8	7	11	12	11	11	8	12	10	10	13	10	12	11	11	14	14	16	0	1	30	10	2	20	1	41	14	1	30	5	83	30	8	19	16	2	2	7	5	26	2	36	7	2	19	21	18	1	35	20	23	89	7	4	19	6	68	17	20	23	23	12	26	31	20	45	56	9	54	4	29	27	32	3	40	12	62	8	29	58	19	50	23	13	84	25	64	29	84	36	16	27	61	74	36	18	14	75	60	78	36	15	59	60	54	71	70	86	45	89	88	73	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-271.332692443285453	-280.383535823736793	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989576796349074	1	2	4	5	4	7	5	7	8	5	3	2	11	6	7	7	8	6	4	3	3	4	7	6	6	6	6	7	5	6	4	4	8	13	6	4	5	7	8	7	8	8	8	8	7	8	6	7	8	7	7	9	7	9	11	10	9	8	5	9	8	9	9	10	9	7	10	10	13	7	9	9	10	8	10	8	10	8	10	12	11	12	8	11	10	10	10	12	12	10	11	12	12	12	12	0	1	11	3	20	25	19	27	51	21	2	1	75	1	19	59	14	21	21	2	1	11	31	29	31	3	22	36	32	22	11	21	50	89	19	11	21	59	47	22	47	29	26	16	3	23	29	4	18	24	59	14	37	53	53	38	31	30	20	37	59	41	74	62	18	18	71	15	63	7	23	42	78	48	41	51	15	47	76	68	71	77	18	65	9	25	47	87	54	28	68	8	41	79	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-269.286332735095925	-278.337176115547265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985568500557891	0	3	4	6	4	7	3	7	8	5	3	4	9	6	6	7	8	4	4	5	5	6	2	7	7	6	5	9	7	6	5	5	7	13	5	6	5	7	9	8	7	9	6	7	7	7	4	6	8	6	7	8	6	6	9	7	9	8	9	9	8	8	10	9	9	12	10	11	12	8	8	9	10	8	8	10	8	9	9	10	12	10	11	11	11	10	10	13	11	12	11	13	11	13	16	0	23	2	10	23	53	23	26	30	3	23	1	54	3	20	30	48	23	23	18	3	32	1	21	47	37	47	77	7	5	2	18	19	93	5	31	47	15	29	18	2	46	12	43	12	7	23	19	30	3	18	29	12	7	54	12	49	16	5	51	30	10	52	33	33	68	49	60	80	43	36	4	79	33	20	77	30	9	70	55	93	31	86	4	72	24	61	86	28	85	20	57	57	85	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-255.311260216923301	-264.362103597374642	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998484342238755	1	3	5	5	3	7	6	5	7	3	2	4	10	4	6	7	8	5	4	5	4	6	6	6	6	5	6	9	5	5	6	6	8	11	6	7	6	8	7	5	8	6	9	9	6	8	6	7	8	7	9	9	7	8	9	9	9	7	7	8	9	8	10	11	9	9	11	11	12	9	10	8	11	11	10	12	10	11	7	12	12	10	11	11	11	10	10	17	12	10	11	12	15	14	15	0	1	10	14	11	3	14	5	12	1	1	5	60	2	12	8	6	11	2	1	10	4	19	29	18	2	10	39	10	5	3	40	22	33	30	4	21	37	45	2	31	14	46	53	21	15	30	1	16	10	16	16	21	25	27	32	62	26	30	7	17	47	61	43	41	59	49	55	13	72	38	18	72	65	79	39	33	13	23	56	78	44	77	70	87	16	59	95	13	52	62	34	72	75	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-281.697406109060637	-290.748249489511977	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982515034936238	0	2	2	5	2	7	5	6	7	5	4	4	8	1	2	7	8	4	5	3	4	5	7	5	4	6	7	9	6	6	5	5	8	13	4	6	6	5	10	7	7	8	9	9	6	8	6	4	8	7	8	11	7	7	10	9	7	8	9	3	9	8	8	11	6	10	11	8	12	8	9	9	11	10	8	10	8	9	9	11	8	11	10	12	9	9	7	14	11	11	11	12	10	15	16	0	14	14	48	14	38	2	7	18	20	2	14	8	1	1	48	65	1	5	2	15	11	38	20	3	11	18	65	5	32	48	12	54	90	5	22	22	3	61	22	65	11	29	49	7	19	10	20	8	30	26	36	30	38	72	37	26	37	62	2	32	27	27	74	32	68	55	40	52	11	63	50	77	63	38	62	23	8	46	21	8	51	78	59	8	46	48	83	46	53	79	44	6	34	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
