step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-284.929062705734566	-293.979906086185906	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991976485659936	1	0	6	3	5	3	5	6	4	7	9	5	7	9	7	4	9	10	8	10	13	10	9	13	10	10	10	10	12	11	12	13	11	16	11	13	14	12	11	12	13	10	12	11	12	11	12	15	11	12	14	13	20	18	13	14	11	14	15	15	22	12	13	12	16	16	14	13	14	16	12	14	11	11	17	15	16	17	6	13	15	15	17	17	16	14	16	22	16	16	17	18	2	0	5	1	16	1	6	1	4	6	15	9	8	13	5	4	10	14	9	79	73	10	3	50	10	23	19	14	25	23	28	57	17	67	22	42	62	20	27	28	30	15	23	11	79	9	11	29	25	26	68	39	92	29	74	29	26	71	21	18	66	28	74	23	29	72	25	30	35	62	26	41	27	25	86	21	69	33	7	57	31	72	90	90	69	45	58	53	81	35	43	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-271.767301559070518	-280.818144939521858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999462845068606	1	0	5	3	5	5	6	4	6	8	8	7	7	6	7	8	11	12	8	11	12	10	9	12	9	9	10	11	10	11	10	11	11	15	10	13	13	13	12	12	13	12	12	10	11	10	12	13	14	14	12	11	20	15	12	12	14	14	12	15	18	15	14	13	14	16	14	14	17	17	15	14	15	13	17	15	17	17	11	17	16	15	16	18	17	16	16	19	19	20	11	15	2	0	4	1	4	2	8	1	5	12	13	5	4	6	3	7	23	20	9	44	32	23	12	91	9	15	25	26	25	22	19	19	29	56	11	56	91	52	31	35	30	29	33	15	26	11	16	45	79	39	91	22	84	67	44	52	40	47	10	33	37	42	48	42	40	40	37	59	54	25	63	30	58	39	73	24	82	43	5	92	49	46	76	77	57	57	73	77	48	85	25	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-281.029029479956364	-290.079872860407704	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977971759432090	1	0	7	2	5	5	5	6	6	6	9	7	5	9	7	9	11	12	8	10	13	10	10	13	10	12	10	11	12	10	10	12	12	12	11	9	13	13	8	13	15	12	9	10	11	12	13	17	14	15	14	12	17	19	12	12	13	11	12	16	19	14	9	13	15	15	14	12	16	18	15	14	15	13	17	15	18	14	15	9	17	18	14	19	17	18	17	22	16	20	20	18	2	0	9	1	4	1	4	6	7	4	7	6	4	10	9	39	30	43	7	36	26	63	63	17	12	25	43	63	36	11	80	28	11	22	14	7	18	56	15	59	40	10	3	36	14	22	45	71	40	25	45	35	50	35	17	35	58	43	16	76	23	55	39	31	17	57	34	17	24	65	21	30	22	33	78	34	60	64	57	13	73	49	52	87	50	85	35	84	65	77	54	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-266.778978050984108	-275.829821431435448	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993451887619197	1	0	7	2	6	4	5	6	6	7	8	5	5	8	8	6	10	12	9	10	14	10	10	12	10	12	10	7	12	10	10	13	13	11	8	9	11	11	12	13	9	12	12	11	12	11	13	17	14	15	14	12	19	16	11	10	12	14	15	14	19	13	13	14	15	15	14	13	17	18	16	11	16	14	16	15	17	15	12	18	17	19	17	17	16	17	17	17	18	13	20	19	2	0	7	2	13	4	1	6	12	12	9	6	4	13	9	7	35	19	15	15	43	3	35	22	10	17	36	13	23	35	11	43	72	23	6	14	56	23	27	38	35	27	72	19	37	7	26	85	42	18	37	15	83	64	56	35	37	57	51	32	77	25	26	43	24	58	63	72	54	54	49	31	74	26	32	43	71	58	20	39	54	66	67	51	76	85	21	71	51	45	82	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-261.742685580679677	-270.793528961131017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998422444330445	0	-2	4	1	5	4	5	4	6	6	8	7	7	7	8	9	9	12	9	10	13	11	8	12	10	11	7	10	12	11	12	13	12	16	8	8	11	12	12	13	14	9	11	11	9	12	13	13	13	14	14	10	19	19	10	14	13	14	15	15	21	14	12	14	13	16	15	14	13	18	13	15	15	13	18	16	17	17	15	18	17	20	16	18	15	17	16	22	15	19	16	19	2	0	4	2	6	4	6	1	5	4	12	5	5	5	13	27	27	30	14	23	42	45	9	27	11	42	9	14	37	13	52	52	15	69	13	9	28	25	30	31	57	23	42	19	23	44	42	26	63	29	47	16	75	86	11	33	46	31	40	57	41	47	20	69	39	85	71	31	43	79	37	31	32	20	56	68	40	67	29	91	73	84	68	77	31	91	68	61	63	81	72	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-288.794764720652211	-297.845608101103551	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958967491294417	1	-2	5	2	3	5	5	3	6	8	8	6	7	9	4	9	8	13	8	10	14	11	8	12	10	10	11	9	6	11	10	13	11	16	10	11	14	11	12	12	15	9	11	9	12	11	13	16	13	14	14	11	17	13	12	13	13	13	13	15	19	14	14	14	13	16	10	14	14	17	14	14	16	12	17	14	17	16	14	17	16	16	15	18	15	18	16	23	20	18	18	18	2	0	4	1	4	5	8	1	7	5	12	7	12	7	1	19	29	33	7	17	52	44	9	17	44	17	28	10	15	17	17	33	9	69	14	26	39	26	16	30	21	13	10	23	13	67	19	63	20	18	20	14	82	30	52	30	44	38	11	32	86	24	40	24	9	60	11	25	16	39	45	22	72	31	51	43	63	51	58	76	63	21	79	73	35	60	33	90	75	65	57	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-277.432407440581585	-286.483250821032925	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990992616345246	1	-1	7	3	4	5	6	4	3	6	9	6	7	8	8	8	11	12	7	9	13	11	9	7	10	11	10	10	11	10	12	11	12	16	11	13	14	13	10	10	15	12	12	11	11	12	13	16	13	15	10	12	20	19	12	12	13	13	14	16	22	15	9	12	15	17	15	14	17	13	15	15	15	13	18	15	18	16	14	16	13	18	16	16	14	16	16	18	18	12	19	21	2	0	5	1	4	4	9	4	1	8	24	6	10	24	9	7	19	20	7	14	42	51	7	10	23	3	3	16	11	16	26	51	16	59	51	42	49	22	63	16	36	32	51	39	20	39	4	68	44	27	9	27	37	77	23	26	90	46	90	17	53	56	3	26	52	76	29	90	67	31	18	81	64	33	66	56	66	65	47	65	51	60	62	38	42	76	85	60	48	32	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-282.012174314479978	-291.063017694931318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999778815813459	0	-1	6	2	5	6	4	6	5	8	9	6	7	7	7	3	7	11	8	10	14	7	9	10	9	11	11	11	12	10	9	12	10	14	11	13	13	13	10	13	14	12	11	12	13	12	13	15	13	13	13	11	19	15	13	13	10	12	15	15	20	12	15	15	14	15	15	14	15	18	16	11	15	13	14	12	14	17	15	13	16	18	18	16	17	17	17	23	17	20	17	21	2	0	5	2	7	4	4	7	16	22	8	16	9	7	3	2	9	39	3	15	42	12	8	6	19	57	30	31	52	11	9	30	5	45	11	39	23	42	6	76	40	20	39	24	43	20	39	28	11	33	32	24	75	47	35	43	3	72	30	55	78	27	46	27	18	45	80	50	62	63	21	22	50	43	40	30	47	48	49	46	40	56	78	79	79	75	50	92	26	87	55	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-287.371137019813943	-296.421980400265284	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998569152556298	1	-1	6	3	5	4	3	4	6	7	7	6	7	7	6	8	9	13	9	11	14	10	10	13	11	8	9	10	13	10	12	12	11	12	11	13	12	13	6	10	15	11	12	10	11	12	12	16	13	11	15	9	20	18	12	12	14	12	16	15	19	11	9	14	16	16	15	12	17	17	14	13	14	13	18	15	17	16	8	16	17	15	15	18	12	14	18	20	19	19	19	21	2	0	7	2	4	4	1	7	6	4	5	6	39	9	6	10	15	17	12	23	31	16	9	55	23	15	7	26	50	16	30	45	19	62	28	46	79	47	4	11	56	28	30	52	44	22	50	24	46	10	49	12	77	66	50	63	11	62	26	38	77	28	16	22	67	47	25	35	60	82	38	33	35	34	65	40	78	38	11	51	41	31	21	77	22	55	66	48	80	76	87	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-268.388112076759285	-277.438955457210625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993047871132571	1	0	5	3	4	6	6	5	4	8	9	7	7	9	3	6	10	13	7	11	13	11	10	12	8	12	10	10	12	11	12	13	12	15	12	12	13	11	11	10	14	8	12	12	11	7	13	16	13	15	8	13	20	18	13	7	12	14	14	12	22	14	13	14	15	16	13	14	16	17	15	14	14	15	16	14	18	13	16	16	16	19	17	17	18	16	17	20	20	18	20	15	2	0	5	1	2	5	5	5	15	46	51	15	3	16	1	5	19	38	6	46	30	25	51	20	7	27	46	14	38	14	51	31	17	22	14	20	42	40	27	9	26	7	23	3	14	3	29	73	36	18	16	45	73	66	30	9	40	57	55	10	53	18	57	39	32	36	38	52	68	64	63	52	43	47	34	52	64	45	21	63	71	86	69	79	48	41	92	84	85	48	90	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-285.343427145799922	-294.394270526251262	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959687671206879	1	0	7	1	4	6	4	5	5	8	9	7	7	8	7	5	8	11	9	8	10	8	9	7	10	9	10	10	13	10	12	12	10	11	12	11	14	11	11	13	14	10	12	11	12	11	12	17	14	14	15	12	19	17	10	13	11	10	13	15	17	11	15	15	14	13	15	15	17	17	16	14	16	14	13	16	17	17	12	17	14	19	15	19	18	14	17	21	19	18	19	20	2	0	5	2	4	7	1	4	7	12	24	8	8	3	9	1	12	14	3	24	20	15	24	5	15	14	14	10	43	14	25	58	23	20	25	55	58	30	30	31	31	17	27	58	10	25	55	41	29	59	50	25	80	15	22	34	26	3	14	29	63	12	72	40	47	32	29	56	50	40	18	62	74	19	35	83	39	64	26	86	47	76	56	72	87	75	41	91	67	54	70	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-287.338417537202531	-296.389260917653871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998163400596089	1	0	6	2	6	5	5	6	4	7	8	6	5	3	7	5	10	11	7	10	14	10	9	13	9	12	10	8	13	11	7	13	12	15	9	12	13	12	11	11	14	11	10	10	13	12	12	15	13	15	15	12	19	14	12	13	14	13	15	16	19	14	12	15	16	13	9	13	13	17	14	13	16	13	17	15	17	16	15	17	17	19	10	17	16	16	17	22	16	17	17	16	2	0	6	2	13	14	9	7	4	12	15	6	1	1	13	4	25	20	9	28	43	15	15	44	11	20	67	8	83	43	7	40	18	45	6	15	83	18	17	12	29	19	35	25	43	42	12	22	39	54	36	25	22	30	83	33	47	30	31	38	70	46	25	66	49	39	12	26	46	34	38	42	64	22	92	37	48	46	21	54	86	65	12	74	38	62	92	91	64	79	85	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-269.908731889706303	-278.959575270157643	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963650576427885	1	0	6	1	5	6	4	6	5	8	8	7	7	8	6	9	10	13	9	10	14	9	10	12	10	11	9	11	13	10	11	12	11	15	12	13	13	12	12	10	13	9	10	11	12	11	12	15	12	15	12	12	18	19	13	13	14	14	16	15	18	14	13	13	16	14	14	14	16	13	11	13	14	12	16	16	15	15	15	18	14	17	17	19	15	17	15	18	20	17	20	20	2	0	9	2	7	7	2	4	1	13	6	9	5	15	9	11	15	23	15	16	41	12	27	44	3	10	10	11	40	14	16	28	19	52	12	32	26	46	42	3	33	13	22	27	30	10	30	30	22	36	40	26	86	86	71	38	41	31	41	63	41	41	74	43	77	44	45	37	73	16	40	71	17	33	58	21	36	63	41	48	72	77	77	48	51	87	43	86	53	78	76	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-275.013054446765636	-284.063897827216977	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997421453406441	1	-2	4	2	6	3	5	5	3	6	8	6	8	9	8	9	10	12	9	10	14	10	8	13	10	9	11	10	13	10	11	13	9	15	11	13	13	13	10	10	14	11	11	12	12	11	13	17	13	15	14	12	19	19	12	13	12	14	13	13	21	13	13	15	13	16	14	14	11	17	16	13	14	11	18	16	17	14	13	16	16	17	15	19	17	15	16	16	17	16	19	17	2	0	6	1	1	4	3	6	1	8	12	8	7	15	6	7	33	74	7	26	29	26	8	35	33	7	22	23	23	11	40	19	11	43	39	46	26	74	15	11	45	13	22	28	19	11	43	26	22	65	37	22	83	48	16	46	28	72	74	27	75	35	46	47	17	67	44	45	28	81	41	13	60	33	87	41	22	47	52	51	58	51	59	82	71	62	62	56	59	24	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-292.769648031821134	-301.820491412272474	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994477211325901	1	-1	6	3	5	5	6	4	5	8	5	7	7	7	7	7	9	10	8	7	11	9	7	11	9	10	10	11	12	10	12	9	12	15	10	13	11	13	11	13	11	8	10	11	12	12	12	12	12	12	14	13	19	18	13	13	11	13	14	16	17	15	15	15	14	14	12	14	17	9	15	14	15	14	17	14	16	14	15	18	16	19	11	18	16	11	17	22	16	19	20	18	2	0	9	1	4	8	11	4	8	3	4	7	4	11	7	5	19	42	11	7	22	7	9	22	3	22	42	11	21	20	37	6	83	72	12	29	42	41	14	31	7	15	32	35	25	83	19	39	27	86	28	13	50	61	39	21	32	67	33	63	71	78	24	56	43	29	86	46	34	20	83	28	76	26	77	50	62	70	52	61	48	60	19	79	34	18	72	89	72	77	89	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-282.528866629257550	-291.579710009708890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.946749979271187	1	0	7	3	5	5	4	6	5	7	7	5	8	9	7	9	11	12	8	10	11	10	9	10	10	11	10	10	13	9	10	13	11	16	11	13	13	12	11	13	14	10	9	12	11	10	13	14	13	14	14	9	17	19	13	14	13	15	16	16	21	14	14	15	15	17	15	15	16	17	16	14	13	15	17	12	11	16	16	18	17	19	16	17	16	18	14	18	17	20	16	20	2	0	5	2	4	7	1	9	4	6	6	2	12	19	6	15	28	27	9	30	28	14	7	30	12	27	30	14	44	15	43	35	3	36	11	31	25	24	24	14	47	11	15	25	42	14	44	39	77	29	57	19	64	29	30	40	46	76	37	50	70	22	19	72	48	59	62	11	29	57	74	21	21	40	71	35	23	31	63	57	34	86	87	48	87	74	36	79	44	54	73	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-292.654951749388545	-301.705795129839885	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948804271989762	0	-1	7	0	5	4	4	6	5	6	9	6	7	7	5	8	11	12	8	8	13	11	8	11	9	11	10	8	10	11	9	13	13	15	11	13	13	11	12	13	14	10	12	8	11	10	12	15	13	15	14	11	19	16	9	12	13	13	15	14	20	14	14	14	16	13	13	14	13	16	16	14	15	15	17	16	16	15	13	16	16	20	17	14	15	14	14	13	18	16	19	14	2	0	12	2	7	4	2	4	7	15	20	5	8	15	6	3	29	22	12	13	38	29	14	5	23	27	20	15	19	42	28	55	22	68	20	26	22	31	8	26	67	28	11	6	29	14	27	37	39	33	21	20	80	33	28	52	26	18	25	52	89	40	25	67	62	30	45	45	52	62	78	32	88	29	87	41	59	41	45	36	22	71	34	67	79	57	56	24	83	84	37	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-285.318222253661702	-294.369065634113042	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995768601220555	1	0	7	2	6	6	5	6	4	7	9	5	3	8	6	9	10	13	6	11	12	10	10	7	11	12	10	11	12	11	10	13	10	15	9	13	12	12	9	12	14	11	12	12	13	11	8	17	13	13	13	12	18	18	12	14	13	12	14	16	20	15	15	14	13	17	14	14	16	17	15	14	10	11	14	12	14	16	16	18	14	15	15	14	16	16	17	23	19	20	20	17	2	0	19	2	9	9	2	4	1	6	5	4	4	7	13	1	8	37	13	47	20	15	39	7	22	28	5	35	17	10	35	22	47	51	8	23	42	23	6	14	43	39	25	17	74	3	6	85	76	25	42	73	87	67	17	39	25	39	18	68	81	56	59	26	28	41	37	37	68	43	50	26	10	22	55	27	29	51	57	85	50	72	76	74	84	84	85	91	54	68	85	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-298.684085879555823	-307.734929260007164	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999721193975999	0	-1	7	1	6	5	4	6	6	2	8	5	7	8	8	9	11	13	8	9	9	10	10	12	10	11	10	10	13	8	11	12	13	10	10	12	13	13	11	10	14	11	12	11	8	8	12	11	12	12	8	13	18	15	12	13	13	10	16	12	17	15	15	14	14	12	14	13	12	14	14	15	14	15	18	13	11	16	16	16	13	19	17	19	17	15	18	17	17	16	19	20	2	0	9	2	4	1	10	12	7	1	9	10	6	12	6	46	20	66	3	14	19	16	45	31	19	40	16	21	44	12	19	39	17	45	21	31	42	66	25	30	69	40	28	30	9	8	21	19	27	35	13	58	62	37	31	6	66	5	38	77	66	68	57	18	47	25	37	42	25	49	37	39	49	47	80	39	34	74	56	29	26	64	37	85	47	37	61	63	81	35	53	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
