step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-514.954234441988206	-524.005077822439603	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996971603325446	-3	3	8	9	12	11	13	10	3	11	14	7	13	21	11	20	14	22	7	16	11	15	16	20	21	12	21	26	23	32	27	41	23	14	20	18	21	29	28	29	22	20	30	24	30	27	30	17	15	37	32	21	23	24	27	27	19	16	22	31	29	20	21	23	26	37	24	18	38	37	33	27	30	32	23	30	32	33	34	39	29	15	35	30	40	43	38	36	42	32	27	44	39	39	51	43	40	47	43	0	1	2	9	19	2	4	12	1	9	12	2	3	21	12	22	19	11	1	7	2	26	6	23	58	19	48	14	11	84	58	45	57	3	22	11	22	48	14	33	5	21	18	57	25	18	25	34	15	51	55	10	13	57	48	35	13	5	48	44	41	13	7	27	17	74	41	20	47	84	77	53	67	73	23	44	52	37	44	56	33	6	46	28	55	66	55	76	14	59	41	79	72	83	98	50	79	86	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-510.208671977871347	-519.259515358322687	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992998479823164	2	6	14	9	15	9	13	7	14	13	6	13	18	20	15	19	9	19	17	14	15	7	11	17	13	19	21	19	24	20	22	41	20	17	19	19	23	24	12	22	26	19	23	25	34	24	23	16	24	33	33	15	25	23	24	14	31	30	27	27	26	17	27	23	26	28	29	27	40	31	30	25	26	29	31	33	31	30	34	33	28	33	33	40	34	40	24	36	40	33	36	42	36	42	51	44	39	48	42	0	1	8	11	8	1	17	1	2	11	1	2	3	15	6	9	11	12	5	8	8	1	2	2	8	39	22	10	15	15	10	58	39	4	12	56	35	28	17	2	18	10	13	40	59	28	14	2	52	31	81	9	23	33	18	39	53	33	62	49	64	1	26	5	40	26	37	43	50	44	36	14	62	38	54	37	55	87	46	55	64	68	44	78	81	81	52	58	72	59	77	75	77	90	89	78	31	84	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-511.674480853611897	-520.725324234063237	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972461602238523	-1	5	15	6	12	11	14	1	11	11	12	12	18	16	6	20	17	20	14	14	14	17	18	18	13	19	19	26	25	29	24	30	24	22	21	16	23	23	29	31	25	22	30	25	35	23	33	22	23	30	37	19	21	25	19	24	26	29	28	28	32	24	27	23	24	33	20	28	41	34	25	20	25	36	30	23	23	30	21	31	33	34	36	39	32	43	42	35	41	29	35	39	40	48	44	43	38	40	51	0	8	8	8	15	4	9	1	1	4	2	15	5	2	8	5	2	9	6	12	11	5	19	25	1	3	5	36	26	53	13	48	6	6	19	12	20	52	73	71	25	17	18	26	61	13	44	20	79	42	66	12	14	20	12	12	35	19	34	37	30	72	67	14	23	56	20	24	77	39	26	36	48	44	31	52	25	35	15	48	30	75	61	29	77	80	91	77	57	77	33	75	34	69	70	70	41	43	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-516.155224610467144	-525.206067990918541	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992186922323136	-1	5	12	8	15	13	12	9	7	17	8	14	7	18	14	24	12	23	18	11	7	15	17	10	21	21	17	19	26	28	27	38	23	19	21	19	22	23	25	27	26	18	22	24	33	24	30	19	26	37	36	21	23	18	17	13	28	22	23	29	31	26	21	21	28	37	27	24	41	33	28	27	30	34	24	26	34	29	30	41	28	29	31	39	34	25	35	33	34	35	29	28	36	38	54	37	43	34	51	0	1	13	1	21	24	11	2	1	24	1	21	1	20	11	34	13	54	8	4	1	6	3	13	12	11	11	20	52	75	18	42	56	20	14	12	22	23	27	43	12	6	6	10	59	52	46	21	19	72	41	15	22	5	6	11	26	28	22	63	62	63	10	20	86	67	37	23	98	57	54	63	28	53	56	26	44	31	67	38	27	20	38	49	81	37	53	58	86	46	48	22	64	92	99	26	90	76	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-526.228325439996070	-535.279168820447467	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981711404573666	-2	8	14	3	8	12	13	7	14	15	14	11	14	15	11	22	14	11	12	15	18	17	19	19	16	23	17	28	27	28	25	41	26	26	21	18	21	23	28	32	28	22	29	21	32	27	18	9	17	39	32	14	24	19	23	24	22	26	26	31	27	26	28	14	22	32	18	27	40	34	34	21	32	33	29	31	25	25	21	39	35	32	37	33	30	45	36	23	32	26	29	42	41	48	56	39	43	37	44	0	4	19	1	4	4	4	4	1	2	5	5	15	48	48	14	5	1	2	5	2	3	20	15	5	57	19	21	35	16	42	70	72	22	23	52	21	67	36	90	54	54	64	52	36	11	19	1	17	91	33	8	36	17	67	79	67	67	23	57	55	8	31	2	67	62	14	56	82	59	43	21	56	39	88	27	44	37	10	70	45	30	91	39	53	76	61	5	56	38	36	87	51	86	32	51	70	63	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-507.426922525248244	-516.477765905699584	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987115518829572	1	8	16	6	9	3	16	10	10	18	9	14	11	19	12	24	12	14	8	13	17	19	19	17	19	23	19	21	17	30	28	36	21	20	18	17	22	26	26	23	23	18	32	20	34	24	28	21	12	36	25	25	25	19	22	24	25	22	29	33	26	26	30	24	27	35	24	25	30	33	34	22	30	29	25	33	32	29	32	41	31	36	32	37	31	46	31	33	37	25	35	41	43	41	57	40	44	47	52	0	6	1	1	1	1	15	6	6	6	6	19	6	12	19	14	9	49	1	5	20	9	13	49	7	8	13	3	8	57	21	74	35	13	6	9	20	33	54	42	12	17	67	12	78	29	67	3	19	75	7	44	10	2	14	3	42	27	58	47	55	40	52	22	37	60	29	17	57	61	33	29	46	37	21	52	39	52	34	68	51	34	57	59	68	96	26	87	29	55	81	67	79	91	92	69	83	84	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-511.428844030698599	-520.479687411149939	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994365890708704	1	4	15	8	4	6	11	8	8	8	14	12	14	20	16	22	16	22	14	14	10	20	9	18	21	20	14	17	29	29	18	38	23	24	16	19	26	27	21	28	27	16	30	21	32	22	30	24	20	36	36	23	27	17	21	22	28	26	23	31	30	22	24	21	22	29	30	28	36	33	30	23	28	36	27	31	33	24	36	39	33	38	29	37	36	43	40	34	36	36	34	37	33	47	54	37	37	47	47	0	1	5	1	1	1	1	5	1	5	5	9	7	3	9	12	5	13	1	21	4	19	5	21	3	12	10	27	36	22	13	71	11	24	4	23	18	28	21	16	14	2	25	24	16	36	62	55	7	58	47	39	16	11	23	27	27	18	22	44	16	17	23	31	13	23	34	36	41	46	34	7	56	35	28	29	40	49	75	65	68	75	39	60	75	97	47	68	61	41	40	41	43	32	99	93	58	47	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-526.006004226414234	-535.056847606865631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985804511340450	-5	1	15	11	15	9	17	9	11	8	13	13	15	18	13	19	4	23	15	17	12	6	16	20	12	16	19	23	27	26	25	42	15	21	21	18	24	29	29	18	13	20	31	12	31	27	28	13	23	37	35	18	22	19	19	25	24	21	22	33	25	18	28	18	28	31	18	28	32	23	26	17	26	34	27	30	31	25	34	32	28	36	32	26	39	34	41	24	35	30	36	33	35	46	55	39	40	40	49	0	1	48	2	9	2	10	2	17	2	8	8	17	48	10	44	1	3	41	10	6	17	4	41	2	12	48	21	20	42	33	39	22	48	4	8	55	27	59	48	17	19	28	10	73	49	62	6	33	46	30	12	16	33	41	35	40	19	54	63	12	25	62	4	37	42	41	58	88	3	34	2	55	47	4	54	63	52	39	39	24	37	35	24	90	28	92	16	31	28	63	78	28	79	99	38	38	51	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-505.873305716373181	-514.924149096824522	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990914073706751	1	5	13	5	10	10	13	9	10	14	12	14	16	21	11	20	14	16	13	12	13	16	18	20	16	21	17	26	22	29	28	36	22	17	19	20	18	16	25	18	19	12	29	13	32	20	24	13	24	38	30	21	24	28	20	13	20	24	27	33	28	22	27	23	22	35	26	27	30	35	31	24	30	30	18	28	31	31	37	42	31	30	30	36	33	37	35	25	29	32	37	37	43	40	52	43	39	50	45	0	1	2	1	1	4	8	2	1	5	2	5	3	25	2	13	5	5	8	8	2	20	48	44	6	5	7	64	34	55	23	74	23	17	56	25	42	11	36	44	15	8	39	2	39	56	44	2	52	45	53	38	38	39	21	8	11	24	41	61	62	22	14	9	12	39	19	23	67	81	64	46	3	25	13	35	58	28	82	81	62	39	26	90	65	45	29	25	16	47	63	58	91	36	96	43	77	50	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-518.551432476255741	-527.602275856707138	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994865275775633	2	5	17	5	8	9	15	10	10	14	15	13	12	21	8	25	12	18	15	6	16	16	19	20	19	20	21	20	28	31	26	38	20	21	24	15	24	19	27	25	17	15	25	24	28	19	30	22	22	38	40	22	28	20	27	27	17	22	23	27	26	27	21	20	27	36	29	19	40	28	31	27	11	33	30	33	26	26	34	35	31	35	34	37	32	37	36	22	39	35	20	35	46	44	54	34	40	47	50	0	1	20	1	4	4	6	1	15	8	73	20	2	15	20	57	20	9	17	1	73	13	9	42	42	42	3	17	35	58	46	82	20	11	49	13	12	4	35	23	8	13	64	46	24	5	42	25	41	53	29	38	44	42	24	91	73	10	42	41	21	27	8	17	63	33	40	3	67	68	43	23	4	56	37	33	5	59	60	47	43	34	58	29	29	52	67	12	85	30	13	78	69	50	50	39	90	75	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-512.688072978991386	-521.738916359442783	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997875622898911	-2	3	15	4	17	11	11	6	11	15	8	14	2	22	14	27	13	6	16	11	13	15	9	11	16	22	22	18	28	26	26	39	21	25	22	19	21	17	23	26	12	11	31	20	21	20	25	16	19	40	39	18	25	17	20	19	25	26	25	33	25	23	29	24	26	36	28	27	31	30	31	25	29	35	15	27	31	34	33	39	30	33	31	39	40	39	37	31	34	29	34	37	41	48	54	40	43	49	40	0	1	6	1	17	8	4	13	18	23	2	6	1	22	7	26	11	13	9	18	9	42	4	11	20	36	38	42	72	55	48	82	49	75	24	18	42	3	25	37	23	8	49	6	42	5	28	41	6	61	79	41	44	6	21	23	52	37	55	67	17	22	62	7	5	43	37	45	36	16	58	75	34	90	41	37	22	35	29	82	61	70	61	89	71	67	69	16	72	22	77	57	92	85	43	47	92	97	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-499.454847624059482	-508.505691004510822	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999979649492477	0	7	13	6	9	7	12	11	9	12	14	15	13	14	12	26	17	24	16	12	17	14	9	15	19	22	20	27	22	29	28	37	23	21	21	16	20	21	21	25	23	16	30	26	25	25	28	17	26	41	37	18	19	22	21	18	25	23	23	32	34	23	25	20	27	36	32	19	38	35	35	25	18	33	32	30	25	32	34	42	31	36	31	33	35	38	29	27	42	31	31	33	33	48	46	36	40	49	46	0	1	5	1	4	1	6	4	4	2	8	10	2	23	6	62	15	53	7	6	11	1	2	7	6	48	14	54	19	44	49	31	12	7	3	14	13	15	21	48	37	7	55	39	34	55	54	23	53	75	54	20	20	48	15	11	35	19	22	31	77	12	48	10	53	75	65	7	30	30	31	53	7	57	45	29	27	46	88	96	62	87	88	29	91	39	40	72	86	64	55	62	43	60	74	65	61	79	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-505.168748158929077	-514.219591539380417	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994150412846313	1	8	15	6	13	10	12	8	15	13	12	11	14	13	17	28	15	18	4	15	13	15	18	7	18	16	17	27	18	33	27	41	15	20	23	19	23	24	28	29	26	21	26	27	29	15	32	24	19	40	38	23	26	21	25	16	22	30	30	33	21	27	30	22	22	32	28	18	37	28	32	23	29	32	30	25	21	32	32	37	25	36	30	38	34	39	37	36	43	34	30	37	43	40	49	41	39	45	52	0	1	4	19	19	19	8	1	24	2	6	24	11	4	9	13	5	10	1	4	4	6	11	1	10	8	13	14	7	58	57	74	4	27	5	14	68	27	33	48	25	23	25	29	48	4	41	26	12	75	73	29	14	15	22	19	11	29	42	44	5	18	27	6	21	65	64	11	78	14	41	26	34	28	57	10	26	65	61	44	15	47	43	73	53	63	60	66	88	28	57	53	82	82	93	40	79	96	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-522.032720580575869	-531.083563961027266	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997232762538706	0	8	17	2	12	8	14	10	10	17	13	13	19	14	7	26	11	25	17	14	13	18	17	12	17	14	18	24	19	29	25	31	9	24	21	19	19	26	25	31	28	8	27	17	23	26	29	22	19	30	39	18	25	18	22	15	28	21	22	31	29	21	22	23	22	31	24	24	31	29	33	28	30	21	23	28	33	25	23	45	33	38	32	40	36	32	33	24	39	29	33	33	37	41	50	42	37	46	49	0	4	42	1	9	4	2	4	15	42	6	1	56	15	4	52	1	36	21	6	42	9	9	42	33	33	6	3	17	63	20	41	4	74	24	2	11	64	19	78	65	4	10	24	20	63	38	13	11	59	71	42	37	42	24	2	37	24	14	76	67	11	23	21	20	55	37	7	38	28	18	68	78	49	5	28	70	19	35	81	70	32	54	30	45	46	58	74	67	7	30	75	64	82	98	83	73	97	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-511.597188016538155	-520.648031396989495	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995636252338044	-1	10	17	9	12	9	15	5	13	15	13	5	16	13	7	25	19	23	7	14	15	18	13	18	22	19	17	22	25	21	25	35	23	27	17	19	22	23	23	16	22	13	29	21	34	24	34	14	26	38	38	26	19	24	23	22	24	26	16	22	32	27	28	20	25	26	27	26	41	35	30	21	19	31	26	33	28	28	35	43	28	28	30	33	37	32	40	36	43	33	35	43	27	46	44	41	45	49	50	0	8	14	1	6	12	1	1	19	19	15	1	2	4	12	33	5	73	1	4	12	5	8	15	48	14	5	21	26	20	40	81	20	60	6	21	26	10	14	2	10	15	17	13	66	9	34	6	24	34	45	39	21	13	24	48	36	53	42	53	93	57	39	13	41	53	35	3	79	77	31	42	40	49	73	46	38	21	16	87	33	44	31	62	18	77	74	65	85	48	77	45	35	16	91	66	96	58	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-510.268593404489991	-519.319436784941331	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998882599774888	-1	8	11	7	9	11	12	9	11	7	8	10	17	20	13	28	6	15	12	13	14	13	13	20	14	20	21	16	25	26	25	39	26	23	19	14	18	15	22	20	21	21	32	25	33	21	33	19	20	38	30	22	23	25	22	18	27	14	28	29	26	24	24	16	21	35	24	24	41	30	24	28	26	35	28	26	29	30	34	42	31	38	27	35	39	43	38	33	38	23	28	35	34	41	47	38	38	47	52	0	1	11	1	10	4	10	17	17	1	1	17	19	23	5	58	1	11	10	12	10	2	5	23	8	2	13	15	24	42	35	83	65	58	6	1	8	12	14	5	28	28	53	26	57	25	81	23	6	93	54	8	24	7	37	25	53	5	41	14	20	41	40	2	9	60	20	20	74	46	15	73	27	78	31	40	40	27	56	89	68	43	42	30	78	89	74	55	81	7	62	60	63	88	94	51	51	86	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-517.904910867339595	-526.955754247790992	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988158303588508	-1	4	15	10	14	5	12	7	16	16	13	14	10	16	12	27	10	17	13	3	13	19	16	19	22	21	20	27	24	28	23	40	20	18	23	9	28	25	24	22	25	16	24	19	35	26	31	15	16	34	33	21	24	17	27	15	27	26	27	24	26	28	21	17	25	39	23	28	37	30	35	25	29	32	30	30	24	30	24	46	31	30	31	37	36	36	28	33	42	30	22	43	34	37	49	44	44	39	41	0	1	20	2	8	1	36	1	15	17	20	17	6	48	36	72	6	11	17	1	17	7	8	17	13	48	49	26	33	41	22	93	56	12	19	20	24	10	24	15	7	17	18	3	62	42	40	19	19	77	26	10	33	15	5	8	26	24	15	24	18	27	11	19	44	16	14	29	37	52	65	22	64	16	65	61	11	60	15	94	55	77	39	16	67	87	31	76	50	41	3	85	82	55	92	94	69	47	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-512.692355018117496	-521.743198398568893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982464177307260	-3	8	11	1	14	10	15	5	16	18	10	14	18	15	12	22	18	22	13	14	15	19	20	19	17	7	18	18	23	20	24	37	26	27	21	18	23	28	26	27	16	18	31	26	27	24	25	21	21	40	35	22	26	25	6	20	30	25	25	34	27	9	26	23	23	32	27	29	37	30	27	24	31	31	27	30	28	34	29	33	29	32	36	33	33	38	40	32	41	30	34	35	46	44	48	41	41	42	34	0	4	55	1	3	2	3	1	2	14	55	3	62	3	4	24	5	36	55	62	3	3	25	15	62	4	11	21	23	25	22	74	28	64	27	2	13	13	17	27	26	6	28	18	49	25	10	19	12	85	54	24	17	56	1	19	49	28	17	73	13	55	10	30	7	56	15	27	61	37	35	13	58	37	2	44	24	81	44	57	53	63	57	36	36	90	80	30	77	31	38	77	80	87	98	88	82	91	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
