step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-478.669271945913124	-485.524759896872524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627765145281613	0	1	3	2	2	4	6	7	8	9	12	12	12	14	14	13	18	15	15	17	15	16	15	17	16	16	17	17	17	19	18	17	17	20	19	19	17	19	19	20	17	20	21	20	19	20	20	21	21	21	22	22	22	19	21	21	21	21	21	21	22	23	21	23	22	22	21	22	23	23	24	24	23	23	23	24	23	24	24	25	25	24	28	25	24	25	26	26	26	26	26	27	28	25	27	30	31	32	38	0	1	5	1	2	4	0	7	8	9	10	10	10	10	16	11	21	11	16	21	16	18	13	21	15	18	22	23	0	17	25	21	22	17	22	28	11	33	33	28	26	28	36	28	37	33	38	41	37	33	38	55	63	41	42	42	45	33	39	35	67	51	42	63	48	44	37	67	49	60	35	52	66	43	57	70	56	44	63	75	51	58	76	76	77	78	66	53	78	60	85	90	87	72	76	93	96	96	96	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	1	2	2	2	2	1	1	3	2	2	1	1	1	1	1	2	2	1	2	3	2	3	2	2	3	1	2	1	2	2	2	1	2	3	2	3	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	3	1	2	2	3	2	1	2	1	1	2	2	3	2	3	3	2	1	1	1	1	3	2	4	1	1	1	1	3	2	1	2	3
25000	-459.143179531003170	-465.998667481962570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553438363824675	0	1	3	2	2	4	5	7	8	9	11	12	12	11	14	12	18	16	15	16	16	16	16	15	18	17	17	17	16	20	18	17	17	20	18	18	18	18	18	20	20	21	21	19	20	20	21	21	21	21	22	22	22	21	21	21	21	21	21	22	22	23	21	22	22	20	22	22	20	23	24	24	23	23	23	24	25	24	24	25	25	24	28	25	24	25	26	26	26	25	26	27	28	27	27	31	31	32	38	0	1	5	2	2	4	0	7	8	9	10	10	10	10	16	14	21	15	16	24	24	24	19	13	21	22	22	19	0	37	32	16	22	25	22	23	21	33	33	28	35	28	44	28	32	38	46	26	45	33	58	36	63	41	36	66	45	33	46	54	49	47	44	63	54	36	57	49	25	60	60	63	66	43	67	65	85	52	64	75	82	59	76	76	66	64	85	79	64	48	85	84	87	88	76	93	93	93	98	1	1	1	1	1	2	1	2	1	1	2	2	3	2	2	1	2	1	2	1	1	1	1	3	2	1	1	1	1	2	1	4	1	1	2	2	1	1	1	3	1	3	2	2	2	2	1	3	1	4	1	4	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	1	3	4	1	2	2	1	2	4	4	2	2	2	1	3	2	2	3	3
25500	-516.375508404802076	-523.230996355761476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548289407169730	-1	1	3	1	0	3	5	7	6	9	12	12	12	14	14	13	17	15	15	17	14	16	16	16	17	17	17	17	17	20	18	16	17	20	18	19	18	19	19	20	20	21	21	20	20	20	20	21	21	21	22	22	19	21	19	21	21	20	21	21	22	23	22	20	22	21	21	22	23	21	24	24	23	23	22	23	24	23	24	24	25	22	26	25	25	25	26	25	23	26	26	27	28	27	27	31	31	32	38	0	1	2	5	1	1	0	7	7	9	10	8	10	16	16	10	32	11	11	24	13	18	19	21	21	22	11	19	0	32	25	14	22	25	27	23	24	33	27	28	35	36	64	28	25	33	38	35	37	33	50	40	27	35	28	36	45	39	38	41	49	46	28	53	41	36	45	37	32	35	41	23	66	66	67	54	73	36	89	75	59	38	76	76	77	78	63	89	63	84	85	84	72	88	76	87	93	96	98	1	2	2	1	1	3	1	2	1	2	3	2	3	1	1	2	1	2	2	1	2	1	1	2	2	1	5	2	1	3	1	1	1	3	1	3	2	2	1	3	2	1	1	3	2	2	1	2	1	4	1	2	2	3	2	1	1	1	1	1	1	2	3	1	1	2	1	3	6	3	3	3	2	2	1	1	1	3	1	2	2	2	2	2	1	2	3	2	1	1	1	2	2	2	4	3	1	1	3
26000	-478.638173043757035	-485.493660994716436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605671610293145	0	1	3	2	2	4	6	7	8	9	11	12	12	14	14	13	17	15	14	17	16	15	15	15	18	17	17	17	17	19	18	18	16	20	18	19	18	19	17	20	20	20	20	17	20	20	21	20	21	21	22	21	22	21	19	21	21	18	20	22	22	23	22	23	22	22	22	22	23	23	23	23	22	23	23	24	24	24	24	25	25	25	28	25	25	25	24	26	24	26	26	27	28	27	27	31	30	32	35	0	1	5	2	1	5	0	7	8	9	10	10	10	9	9	12	24	15	16	21	10	14	19	14	13	22	33	23	0	25	21	24	22	30	26	44	24	33	33	36	35	21	36	21	17	39	58	35	37	46	46	42	40	35	28	36	45	33	38	35	21	50	40	40	54	56	57	57	37	41	60	28	42	66	61	60	73	28	44	67	50	62	90	76	77	64	66	89	72	76	85	76	87	53	90	93	93	96	98	1	1	1	1	1	2	1	1	1	1	2	1	2	4	4	1	2	1	1	1	5	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	3	3	2	2	2	1	1	1	2	2	2	2	1	2	1	1	4	2	2	2	1	1	1	1	3	2	1	3	2	1	1	2	2	6	5	2	2	1	1	1	1	2	2	2	1	2	1	3	4	4	1	2	2	1	3
26500	-481.884682740015990	-488.740170690975390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536933331466570	-2	0	3	2	2	3	5	7	8	9	12	12	11	14	14	13	18	16	14	16	16	15	16	17	18	17	17	17	17	17	16	18	18	20	18	19	19	19	19	20	20	20	21	18	20	20	21	21	21	21	20	22	22	21	20	21	21	21	21	22	22	23	22	23	22	22	22	19	23	23	24	24	23	22	23	24	24	24	24	25	25	25	28	25	25	25	26	25	24	26	26	27	28	27	27	30	31	32	38	0	1	5	1	1	4	0	7	7	8	13	9	10	16	10	9	24	14	16	15	14	16	19	14	30	22	22	23	0	20	13	30	27	17	22	44	25	33	33	44	26	44	36	28	37	33	38	26	37	38	39	55	55	35	14	55	68	38	38	41	49	50	40	28	35	28	45	24	67	48	54	53	74	56	68	48	73	53	36	67	62	39	90	76	77	63	73	53	53	76	66	84	87	89	90	93	96	97	98	1	1	1	3	2	1	1	2	3	2	1	3	2	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	6	2	4	2	1	1	1	3	2	1	1	3	2	1	2	3	3	2	3	2	1	1	2	2	2	1	2	3	2	2	1	1	1	1	1	3
27000	-413.538899444063077	-420.394387395022477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673314039232987	0	1	3	2	2	4	6	7	7	9	11	12	12	13	14	14	17	16	15	17	16	15	16	15	18	16	16	17	17	19	18	18	18	20	19	19	19	17	19	20	18	21	21	20	20	20	21	21	21	21	22	21	22	21	20	21	21	21	20	21	22	23	22	22	22	22	22	22	23	22	22	24	23	23	23	24	24	23	24	25	23	25	28	25	25	25	26	26	26	26	25	26	28	27	27	31	31	32	37	0	1	5	2	1	4	0	7	7	9	9	11	11	13	12	14	21	22	16	24	24	15	11	14	17	22	22	23	0	31	21	17	38	17	41	28	25	27	38	36	26	36	44	28	30	38	46	35	37	46	58	40	40	41	28	44	45	38	39	41	49	33	40	40	60	56	57	57	25	54	48	44	66	66	57	65	73	64	53	67	50	62	76	76	77	78	74	79	72	76	66	84	87	88	90	87	93	97	98	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3	2	1	1	2	1	2	1	3	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	3	2	1	3	1	1	2	2	2	2	1	2	1	1	1	1	3	2	1	4
27500	-444.681962269943199	-451.537450220902599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582847606021240	0	1	2	2	1	3	5	7	8	9	12	12	10	14	13	13	18	15	15	17	15	16	16	17	17	17	17	17	16	20	18	18	18	20	19	19	19	17	19	20	18	18	21	20	20	20	21	21	21	21	22	22	22	21	20	21	21	21	21	22	22	22	22	23	21	22	22	22	23	22	24	24	23	23	23	23	24	24	23	25	24	25	28	25	25	23	26	26	24	25	26	27	28	27	27	31	31	32	38	0	1	5	2	1	4	0	7	8	9	8	9	9	11	11	11	25	13	16	21	9	18	19	14	11	22	22	23	0	32	25	25	38	17	41	28	25	22	38	36	26	28	28	28	37	38	33	41	17	39	58	40	42	35	42	55	45	27	38	54	30	38	40	40	41	56	57	49	37	48	60	40	56	66	67	54	73	53	36	68	39	81	95	76	77	53	66	89	79	76	85	76	87	88	90	93	93	96	98	1	1	1	1	1	1	1	2	1	1	2	3	2	2	1	1	1	2	2	2	7	1	1	3	3	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	3	2	2	3	2	1	2	3	2	2	1	1	2	3	1	2	4	2	2	3	1	1	1	2	1	1	3	2	1	1	2	1	1	2	2	3	1	1	1	1	1	1	2	1	2	1	3	2	1	1	3	2	1	4
28000	-454.785590561068943	-461.641078512028344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664999783169745	0	1	2	2	2	3	6	7	8	9	12	12	12	13	14	14	18	15	15	17	16	16	16	17	18	17	16	14	17	19	18	16	18	20	19	19	19	17	19	20	18	21	20	20	19	19	18	21	21	21	22	22	22	21	21	21	21	20	20	21	22	23	21	23	21	22	22	22	22	23	23	23	23	23	22	24	24	24	24	25	22	23	28	25	25	24	25	26	23	26	26	26	28	26	27	31	31	32	38	0	1	2	2	1	4	0	7	7	9	10	9	8	13	13	13	24	13	16	21	14	18	19	32	21	22	18	11	0	17	32	18	38	24	41	23	25	27	33	36	26	40	36	36	25	38	38	35	37	58	50	63	40	41	44	36	45	38	46	41	45	46	40	40	41	36	45	25	57	54	35	40	66	66	45	65	73	72	89	49	33	27	90	76	77	53	56	79	53	76	85	84	87	64	90	93	93	97	96	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	1	3	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	3	3	4	1	2	3	2	1	2	1	2	2	2	1	1	1	2	1	1	1	4	3	2	1	1	1	2	3	2	1	2	1	1	1	2	1	3	2	1	4
28500	-471.427959116432703	-478.283447067392103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602990345081006	0	1	3	2	2	4	6	7	8	9	11	12	12	13	14	13	17	14	15	17	15	16	16	17	18	17	17	16	17	20	18	17	18	19	19	18	19	19	19	20	18	21	18	20	20	20	21	21	21	21	22	22	21	20	20	21	20	21	21	22	22	23	22	23	22	22	22	21	23	22	24	24	23	22	22	24	24	24	24	23	25	22	28	24	25	25	26	26	23	25	26	25	28	26	26	31	29	31	38	0	1	5	2	2	4	0	7	7	9	10	9	10	10	12	11	12	16	13	21	16	18	19	21	21	22	22	15	0	32	32	21	27	20	41	28	25	33	33	19	26	43	28	28	24	33	33	35	37	33	50	53	55	41	36	44	37	46	46	48	37	38	53	53	35	44	57	30	61	54	60	63	56	44	57	70	56	42	89	37	46	58	76	65	77	64	74	79	63	65	85	84	87	79	76	97	93	93	98	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	2	3	1	2	2	2	1	1	2	3	1	1	1	1	2	1	1	1	2	1	2	1	1	1	4	1	2	2	3	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	2	3	1	2	3	2	2	1	1	2	2	1	2	2	1	2	1	2	1	4	4	1	2	2	1	1	3	2	1	2	1	1	2	2	2	2	1	3	4
29000	-450.174932719379683	-457.030420670339083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600437684746442	0	1	3	2	2	4	6	7	8	9	12	12	12	14	14	14	18	16	15	17	15	15	16	17	18	17	17	17	17	20	17	15	18	20	19	19	19	19	19	20	18	20	21	20	20	20	21	21	21	21	22	22	22	21	20	21	21	21	21	22	22	23	22	21	22	21	21	22	22	23	24	24	23	22	23	23	25	24	23	25	23	25	27	25	24	24	25	26	25	25	26	26	28	27	27	31	31	32	38	0	1	2	2	2	4	0	7	8	9	10	10	10	10	12	11	21	22	16	21	16	16	19	32	32	22	22	23	0	17	32	16	27	37	41	28	32	33	33	28	26	28	44	28	32	38	46	35	17	33	39	55	64	35	28	55	37	33	27	48	49	46	64	55	26	36	37	57	67	65	60	63	56	66	67	26	66	40	64	75	39	62	92	76	56	53	73	63	63	48	77	84	87	89	90	93	93	96	98	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	2	1	2	3	1	1	2	2	1	1	2	1	1	2	1	2	3	3	1	1	2	1	1	3	2	2	1	1	1	2	2	1	1	1	5	1	3	2	2	2	1	1	2	2	2	2	2	3	3	1	1	3	1	1	2	2	1	3
29500	-460.208589272434608	-467.064077223394008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610777032972981	0	1	3	2	2	4	6	7	8	9	12	12	12	13	11	13	18	15	14	17	15	15	15	17	18	17	16	17	16	19	18	16	18	20	19	18	19	19	19	20	20	20	20	20	20	20	20	21	21	21	22	22	22	21	20	21	21	21	21	22	22	23	21	23	22	21	22	22	23	22	24	24	23	23	23	24	25	24	24	25	24	22	28	25	25	25	25	23	26	26	26	27	28	26	26	31	31	32	38	0	1	5	2	1	5	0	7	7	9	10	15	10	10	9	11	24	11	11	21	11	19	19	16	32	22	22	19	0	32	32	21	26	25	26	19	11	33	33	36	35	36	28	28	32	33	38	35	34	38	39	63	36	41	36	43	30	33	46	48	49	50	40	40	54	42	49	37	45	41	60	40	66	66	67	54	73	42	88	75	82	33	76	71	73	78	66	63	79	76	77	84	87	79	76	93	93	93	98	1	1	1	1	1	1	1	1	2	1	3	1	2	2	2	1	1	1	2	2	2	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	4	1	1	1	1	2	2	3	3	2	1	2	1	1	2	1	4	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	3	2	2	2	2	2	1	2	2	2	1	2	2	4	2	1	2	1	2	1	2	1	1	2	1	2	2	3	3	2	2
30000	-457.762344463995987	-464.617832414955387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661465506030354	0	1	3	2	2	4	6	7	8	9	11	11	12	14	14	14	17	15	15	16	16	16	16	16	18	17	17	17	17	19	15	17	18	20	18	18	19	19	19	20	20	20	21	20	20	20	20	21	20	21	22	21	22	21	20	21	21	21	21	22	22	23	22	20	22	22	22	21	23	23	24	24	23	23	23	23	25	24	24	25	25	25	27	25	25	25	26	26	23	24	26	27	27	26	25	30	31	30	36	0	1	5	1	2	4	0	7	7	9	10	10	12	13	12	11	31	13	16	14	16	18	18	31	21	18	22	23	0	21	14	31	27	21	26	28	32	33	33	36	35	36	42	36	30	33	39	26	17	38	39	64	40	35	28	42	34	38	38	48	49	38	40	28	54	56	57	45	61	60	60	53	66	66	57	54	73	63	89	75	33	38	95	90	66	78	66	63	55	76	77	84	87	72	76	93	93	93	98	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	3	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	4	1	1	2	1	1	2	2	2	1	1	1	2	1	3	2	2	1	1	2	2	2	1	1	2	1	1	2	4	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	4	6	2	1	2	1	2	2	2	1	1	2	1	2	1	2	4	1	4
30500	-467.732731822768130	-474.588219773727531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523069107115718	0	1	2	2	2	4	6	7	8	9	12	12	12	13	14	14	17	15	15	17	16	16	16	16	18	17	17	17	15	20	18	18	18	20	19	19	19	19	19	20	20	21	21	20	20	20	21	21	18	20	22	22	22	21	21	21	21	21	20	22	21	23	22	23	22	22	22	22	23	22	24	23	23	23	22	24	25	23	24	25	24	24	28	25	24	25	25	23	26	25	26	26	27	27	27	30	31	32	38	0	1	1	1	2	4	0	7	8	8	10	10	10	10	9	13	21	14	16	24	11	18	19	11	21	22	22	23	0	32	21	21	27	17	26	28	49	33	33	36	26	28	28	23	49	33	27	35	17	33	50	43	40	26	36	36	34	38	33	48	37	38	40	40	48	44	57	49	25	35	41	40	66	43	37	65	73	40	88	57	38	38	76	76	43	78	66	42	79	76	77	84	87	72	84	93	93	97	98	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	2	1	2	1	1	3	1	1	4	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	2	4	4	4	2	1	2	2	1	2	2	1	2	2	2	2	1	2	1	1	2	4	2	2	1	1	1	3	3	2	2	2	1	2	3	1	2	2	1	3	4	3	2	1	3	2	2	1	2	1	1	1	2	4	1	2	4	1	4
31000	-470.084486516023389	-476.939974466982790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580854792279063	0	1	2	1	2	3	6	7	8	9	12	12	12	13	11	14	18	15	15	17	15	16	16	16	16	17	17	17	17	20	18	18	18	20	19	19	18	19	19	19	19	21	21	20	18	20	21	21	21	21	22	22	20	21	21	21	20	21	21	22	22	23	22	23	22	22	22	21	23	21	24	24	20	22	23	24	24	24	24	25	24	25	27	25	23	25	23	26	26	26	26	27	28	25	27	31	31	32	37	0	1	1	1	1	4	0	7	8	9	10	15	10	10	10	10	25	16	11	21	13	18	11	13	21	22	22	16	0	32	21	25	27	17	26	28	25	33	33	28	26	53	28	28	21	38	38	41	34	46	58	55	36	41	28	44	24	27	38	48	30	38	44	53	54	73	37	57	30	41	60	53	36	73	67	65	66	55	64	75	50	50	90	76	66	44	73	79	40	76	77	84	43	79	90	93	87	97	98	1	1	1	1	1	2	1	1	1	1	3	1	3	2	2	5	1	1	2	2	2	1	4	4	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	2	1	1	3	2	3	1	2	2	1	1	1	1	1	2	4	1	2	3	2	1	1	3	2	3	1	2	2	1	3	1	2	2	1	1	1	2	2	3	1	2	1	3	1	1	1	4	3	2	4	1	2	1	4	1	1	3	3	1	2
31500	-454.424365846832075	-461.279853797791475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542817141038400	0	1	3	1	2	4	6	7	8	9	11	12	12	13	14	14	18	15	15	17	15	16	16	17	17	17	16	17	17	20	16	18	18	20	18	19	19	19	19	19	19	20	21	20	20	20	21	21	21	21	20	22	22	20	21	21	21	20	21	22	22	23	22	23	22	22	22	22	23	23	21	24	20	23	23	24	25	24	24	25	25	24	25	25	24	25	26	26	26	26	26	27	28	27	27	30	31	32	38	0	1	5	1	1	2	0	7	7	9	10	10	10	9	12	11	21	14	11	21	14	18	14	21	21	27	18	19	0	24	14	31	27	17	26	28	25	27	27	28	35	28	73	40	32	22	46	35	30	33	33	36	40	41	44	42	45	33	46	71	45	50	44	52	41	56	57	57	45	48	35	36	23	66	30	54	85	64	42	67	58	59	48	76	74	78	66	79	79	83	77	84	87	89	83	93	93	97	98	1	1	1	1	2	2	1	1	1	1	2	2	2	5	2	2	2	1	2	2	2	1	3	2	2	1	1	1	1	3	3	2	1	2	1	2	2	3	2	1	1	2	1	1	2	2	1	2	1	2	2	3	3	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	4	3	1	3	2	1	1	1	3	3	2	2	1	1	1	4	2	2	1	1	1	1	1	1	2	2	1	3
32000	-443.670711901204868	-450.526199852164268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663174330082152	0	1	3	2	2	4	6	7	8	9	11	12	12	14	14	14	18	16	15	16	16	15	16	17	18	17	17	16	17	20	18	17	18	19	19	19	19	18	19	20	20	20	20	20	19	20	21	21	21	21	22	22	22	21	21	21	21	21	21	22	21	23	22	23	21	22	22	22	22	23	24	24	23	23	23	24	25	24	24	25	25	25	25	22	23	25	26	26	26	26	24	26	28	27	27	31	31	32	38	0	1	5	2	2	2	0	7	7	9	10	11	10	11	12	13	16	14	15	13	11	14	19	13	32	22	22	19	0	21	21	14	27	20	26	28	25	27	33	36	26	36	36	28	24	33	46	41	37	46	39	40	28	26	42	43	30	38	38	48	37	50	40	40	41	56	57	57	61	60	60	63	66	66	45	54	85	53	64	57	50	51	76	26	66	63	73	79	64	83	85	83	87	88	90	93	93	97	98	1	1	1	1	1	3	1	1	2	1	1	1	3	1	2	2	2	1	1	3	4	1	1	3	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	3	2	2	1	1	2	1	3	2	3	3	1	1	1	2	3	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	2	2	2	1	3	1	2	2	2	2	1	1	1	2	1	1	2	3	1	3
32500	-487.582394819693207	-494.437882770652607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579363484822810	0	1	3	2	2	4	6	7	8	9	11	12	12	14	14	13	18	16	15	15	16	15	16	17	18	17	17	17	17	20	18	17	18	19	19	19	18	19	19	20	20	21	21	20	20	19	20	21	19	21	22	22	22	21	21	21	21	21	21	22	22	22	22	22	22	22	22	22	23	23	24	23	23	23	23	24	25	24	24	25	24	25	25	24	25	24	25	24	26	26	26	27	28	26	27	30	30	32	37	0	1	5	1	2	4	0	7	8	9	10	10	9	10	13	10	16	16	12	14	12	16	14	18	32	22	22	21	0	25	14	21	27	31	27	28	32	33	26	36	26	36	44	28	25	27	46	35	32	38	26	42	28	26	44	36	34	38	33	54	21	27	44	40	41	56	57	57	49	65	54	64	66	66	68	41	73	64	72	67	39	54	65	65	73	63	66	72	79	76	85	83	73	44	90	93	93	96	98	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	3	3	2	1	1	3	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	3	2	1	2	2	2	1	2	2	2	2	1	4	2	1	1	2	2	3	1	2	4	2	1	2	1	1	1	2	1	2	1	1	1	1	3	2	2	1	3	3	1	3	2	2	2	3	1	2	1	1	2	3	4	1	2	2	2	2
33000	-476.209040737242617	-483.064528688202017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585453269642334	0	1	3	2	2	4	6	7	8	9	12	11	11	14	12	13	17	15	15	17	15	16	16	17	18	17	17	17	17	20	16	18	18	18	18	19	19	19	18	20	20	21	21	20	18	20	21	20	21	21	21	22	22	21	20	21	21	20	21	22	22	23	22	23	22	22	22	22	23	23	24	23	23	23	23	24	25	23	24	24	25	25	27	25	24	25	26	26	26	25	26	26	28	27	27	31	30	32	36	0	1	4	1	1	4	0	7	8	9	10	10	9	11	12	11	21	16	14	21	14	18	16	21	11	18	22	19	0	17	21	21	27	17	26	23	45	33	27	23	22	36	36	23	14	33	46	35	32	38	46	55	43	35	28	40	37	39	33	35	25	50	42	63	54	56	37	32	32	41	60	63	66	36	49	65	85	53	53	57	62	62	90	76	74	64	73	79	72	60	85	90	87	79	76	93	93	96	98	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	1	2	2	1	2	1	1	2	2	4	2	1	2	1	1	1	3	1	1	1	3	1	1	1	3	4	2	1	2	3	2	1	1	2	2	1	1	1	3	2	1	2	2	2	2	4	1	1	1	1	1	2	4	2	2	2	1	1	3	2	2	1	1	2	3	1	2	1	1	1	1	3	2	3	2	1	1	2	3	2	3	2	1	2
