step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
8000	-575.852670519171170	-573.889693765715151	-1.962976753456044	0.000166891383135	0.000024121214723	0.144532415456220	0.559189370572880	0	1	4	2	2	3	3	3	4	2	6	5	5	5	6	4	4	6	5	7	5	7	7	8	5	8	7	8	7	9	8	6	9	7	6	8	9	9	12	10	8	10	10	8	10	8	9	9	12	12	11	10	10	9	12	11	10	13	11	12	13	12	12	13	13	13	15	15	13	12	14	14	13	16	15	16	16	18	18	19	18	17	21	22	22	23	21	25	25	0	1	4	2	2	1	4	5	4	1	2	10	7	7	7	4	8	1	8	9	8	3	6	18	1	29	12	13	1	21	12	5	11	12	19	35	19	3	38	18	8	38	26	12	28	17	18	4	56	34	31	11	25	8	45	46	34	31	22	47	37	28	11	18	55	13	56	58	60	22	54	62	56	41	73	30	59	58	71	82	82	64	82	80	74	78	81	87	84	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	2	2	1	3	1	1	2	3	2	2	1	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	4	1	2	1	2	3	4	1	2	2	3	2	1	2	2	5	4	1	3	2	1	1	3	2	1	1	4	1	4	3	3	2	1	1	2	2	3	3	2	2	3	2
8500	-520.478870259635869	-518.792857190926952	-1.686013068708897	0.000145603367539	0.000030275036064	0.207928130889572	0.656157758329108	-1	2	2	1	2	3	3	3	4	3	6	5	5	5	6	4	5	6	5	6	7	8	6	8	6	9	6	7	6	9	9	8	9	8	7	9	9	8	10	9	9	8	9	10	10	9	9	9	11	12	11	11	11	10	13	11	11	12	11	12	12	11	14	14	14	14	14	14	14	13	14	12	15	15	17	16	16	18	18	18	19	16	20	21	22	22	22	24	25	0	1	1	1	1	1	3	5	4	4	16	6	7	7	7	4	6	8	8	9	9	20	6	20	9	35	12	7	19	21	22	12	11	29	29	35	8	9	48	25	18	16	35	18	28	17	34	27	46	31	22	44	40	18	45	46	47	39	22	47	41	45	44	22	72	45	46	59	60	41	50	45	67	44	73	44	58	68	71	77	80	70	77	80	76	80	81	80	84	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	3	2	1	2	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	1	3	3	1	2	2	1	2	2	1	1	1	2	1	4	1	2	1	1	1	2	2	2	3	2	1	2	2
9000	-546.778736465592374	-544.646370152810505	-2.132366312781909	0.000135471296296	0.000016338200425	0.120602672829286	0.763257927200067	0	2	2	1	2	3	4	4	4	4	6	6	5	5	7	4	5	7	5	6	7	7	6	7	6	9	8	8	7	9	8	7	9	8	8	7	8	5	11	9	9	9	8	9	11	8	10	9	11	11	11	11	10	11	12	10	11	12	11	10	9	12	13	12	13	14	14	14	13	14	13	14	15	17	16	15	17	17	18	19	16	18	20	21	22	23	23	25	26	0	4	1	1	1	2	3	4	2	4	38	3	7	7	7	2	6	8	8	9	38	38	6	2	8	43	12	13	19	21	23	19	11	22	19	19	29	10	48	25	8	21	29	29	15	23	34	24	46	47	41	35	25	44	45	46	22	48	27	22	37	28	48	59	55	62	46	64	60	59	47	65	46	37	49	37	58	68	71	58	51	59	82	82	74	83	83	83	88	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	3	3	2	3	3	2	1	4	2	5	1	2	2	2	2	2	1
9500	-553.302843078520027	-551.566871126450565	-1.735971952069460	0.000126072500901	0.000024327892416	0.192967476980889	0.580651411914349	0	1	2	2	4	3	3	3	5	3	5	5	5	5	6	4	5	6	5	6	7	7	7	7	7	7	8	7	8	9	7	7	10	7	6	8	9	7	11	9	8	9	9	8	11	8	10	9	11	11	12	12	11	10	13	11	11	13	11	12	13	12	14	13	11	14	14	14	13	14	12	13	15	17	16	17	16	17	17	20	16	18	21	23	23	22	21	23	24	0	1	1	1	4	2	3	4	6	1	8	3	7	7	7	4	8	8	10	16	10	3	6	10	1	35	12	13	19	21	3	12	24	11	10	35	19	10	48	25	1	21	26	19	13	17	34	41	46	22	59	19	41	18	62	41	47	39	27	47	23	45	48	51	41	65	49	59	47	39	47	62	56	44	46	61	39	68	71	82	63	81	74	82	76	82	81	82	80	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	3	2	1	4	1	2	1	2	1	2	2	2	1	2	1	2	3	2	2	5	2	2	1	3	2	2	1	1	2	1	4	1	2	1	1	1	1	1	1	3	1	2	1	2	2	2	1	2	2	1	1	3	6	4	2	4	2	2	1	1	1	2	3	3	2	3	3	2
10000	-701.685074876698309	-699.775418893232768	-1.909655983465590	0.000252069377917	0.000038768023071	0.153799019110846	0.486700041414785	-2	2	4	1	4	3	3	3	4	3	6	5	4	5	6	4	6	5	5	5	7	7	6	7	7	9	6	8	6	9	9	6	9	8	7	8	8	9	11	10	8	9	9	10	12	8	9	10	10	12	10	10	11	11	14	11	11	11	11	11	13	13	13	12	12	13	14	15	13	12	13	13	16	16	17	16	17	15	18	19	18	19	20	22	23	22	22	25	24	0	1	1	1	4	1	4	1	10	4	3	5	6	7	13	8	1	8	8	9	29	12	10	19	2	29	3	7	19	21	9	13	3	16	6	3	18	29	27	35	18	22	21	37	48	35	35	5	6	12	29	32	52	47	33	38	17	31	10	5	57	38	51	40	48	41	23	57	57	2	31	65	56	67	39	44	63	57	71	58	58	5	75	75	82	68	29	12	64	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	2	1	1	4	1	1	3	1	1	2	1	2	2	2	2	1	2	3	2	2	1	1	1	2	1	2	4	2	3	2	1	1	1	2	1	3	2	4	4	1	2	2	1	1	2	4	3	1	6	2	1	3	1	3	3	3	2	3	4	3	7	1	2	2	5	7	9	6
10500	-703.589882826108123	-701.956890831004443	-1.632991995103733	0.000292078583352	0.000066174650701	0.226564542807789	0.424812901114536	0	1	4	1	2	3	3	3	4	4	7	4	6	5	5	4	6	6	4	7	5	7	6	7	8	8	7	7	6	9	8	7	9	7	7	8	8	8	11	10	9	9	8	10	11	8	9	9	11	11	11	11	12	11	14	10	11	12	10	10	12	13	12	14	13	12	14	13	13	13	13	13	15	17	16	14	16	16	19	19	19	17	20	23	22	21	22	25	26	0	1	1	1	1	5	4	1	2	1	21	5	7	7	7	1	6	8	8	2	10	12	10	17	13	17	12	7	19	22	20	5	13	16	9	3	35	9	6	43	27	13	5	20	43	16	10	20	17	34	41	5	22	44	2	17	34	57	23	22	39	7	41	47	28	23	23	66	50	23	47	42	48	76	55	26	48	68	57	55	76	70	41	39	20	60	78	41	78	1	1	3	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	4	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	4	1	2	2	4	1	2	1	3	1	3	3	1	5	3	1	5	3	2	1	2	2	1	5	2	2	3	4	3	1	1	3	2	3	2	1	1	3	3	2	5	3	3	2	6	6	6	3	4	6	4
11000	-658.099849376731868	-656.358597983545337	-1.741251393186496	0.000208666971803	0.000039961390465	0.191507980967817	0.493670631954009	0	1	3	1	2	4	3	3	5	3	5	6	5	4	6	5	6	6	5	6	6	7	6	7	7	9	7	8	6	10	9	8	9	7	7	8	9	9	11	8	9	10	9	8	11	8	9	9	11	10	12	11	11	10	13	10	10	12	10	12	13	12	13	14	13	13	14	15	13	14	12	13	16	16	17	16	17	17	19	19	20	19	20	22	22	20	21	25	24	0	1	4	1	2	5	2	5	1	5	3	3	7	7	7	4	6	8	2	2	19	18	6	11	1	18	5	18	19	38	22	27	11	2	19	20	29	27	22	8	10	44	35	8	15	6	22	12	41	47	22	27	33	24	28	17	47	19	25	47	37	13	29	65	25	26	49	50	34	63	22	33	64	52	73	61	63	63	51	68	22	27	63	68	63	20	78	86	58	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	4	1	3	1	1	1	1	1	4	3	1	1	2	1	3	2	3	1	2	2	3	2	1	1	1	1	3	2	2	2	2	2	1	4	2	2	2	3	3	1	3	2	2	3	3	1	2	2	1	2	1	1	2	3	3	1	7	5	3	4	4	6	3	3	5
11500	-689.742869074013925	-688.092191061027165	-1.650678012986742	0.000230743657064	0.000050758985798	0.219979983173320	0.438785720833239	0	1	5	2	1	3	4	4	5	3	7	6	6	5	6	3	5	7	5	6	6	7	5	8	7	8	7	8	7	10	8	7	10	7	7	8	8	9	12	10	10	10	9	9	11	8	8	9	12	10	10	11	12	10	14	11	12	12	10	12	13	11	13	13	13	14	15	14	14	13	12	13	16	16	15	17	17	17	18	19	18	20	20	21	23	23	23	25	24	0	1	1	1	1	2	4	1	5	5	8	4	4	7	7	2	16	10	10	6	2	23	6	13	9	23	1	32	19	38	15	10	24	6	4	9	29	9	48	25	20	8	8	3	15	17	18	15	26	37	16	18	35	16	54	12	54	51	24	50	8	41	48	20	28	13	23	24	60	37	27	41	56	34	54	73	57	55	50	48	48	39	54	21	21	79	22	79	78	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	3	1	2	4	2	1	1	1	2	4	1	1	1	1	2	1	3	3	1	1	2	2	1	3	2	3	2	2	2	1	2	1	2	2	2	2	3	2	2	1	1	1	2	6	1	2	3	3	3	5	3	1	2	3	2	3	4	3	1	4	3	4	4	5	4	4	7	6	3	8	3	3
12000	-652.297503990096402	-650.434309038173978	-1.863194951922418	0.000235601637446	0.000038347613594	0.162764631049688	0.478592554591101	0	2	4	2	4	3	3	4	4	2	7	6	4	5	6	4	5	6	6	6	7	7	6	7	8	9	7	7	7	9	8	8	9	8	7	9	8	8	10	7	9	10	9	9	12	8	10	9	11	11	11	11	12	9	13	11	11	11	12	10	12	12	14	13	13	13	13	13	14	11	13	14	15	16	17	15	15	17	17	18	20	19	20	23	22	21	20	25	25	0	1	2	1	7	1	1	2	4	1	3	6	7	7	4	2	6	8	9	5	20	3	7	3	40	35	7	13	6	16	12	27	3	12	5	18	2	21	34	9	2	36	35	27	3	17	6	29	46	54	39	36	41	35	7	46	34	24	12	18	26	41	33	44	62	13	17	33	34	18	57	65	46	44	51	58	55	45	71	48	77	63	33	48	52	44	58	64	58	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	3	1	1	3	1	1	2	3	1	1	2	4	1	1	1	4	2	3	1	2	2	1	1	2	1	5	2	1	2	2	2	1	1	3	2	1	3	5	2	4	2	1	1	4	5	2	2	1	2	3	4	2	3	4	7	4	7	4	5	6
12500	-667.146464149636472	-665.388539262594918	-1.757924887041538	0.000241706081682	0.000045207310118	0.187034226872991	0.495178351780227	0	1	3	1	2	3	2	3	5	2	5	6	5	4	6	4	5	6	5	7	7	8	5	7	7	8	8	7	8	9	9	7	9	7	7	9	9	9	12	10	10	8	10	9	10	8	9	9	11	12	12	12	11	11	12	12	11	11	11	11	12	12	11	12	14	13	14	15	14	14	14	13	15	16	16	16	17	17	18	20	20	16	20	21	22	23	22	26	25	0	1	2	1	4	2	2	2	3	1	3	9	7	7	7	4	6	8	8	19	10	8	6	13	12	4	20	7	19	28	26	12	15	5	19	21	18	2	63	25	26	28	20	16	28	17	1	28	44	22	38	46	22	44	47	8	12	16	21	22	6	19	48	41	22	28	45	63	58	20	29	58	67	54	49	23	82	50	68	82	68	39	82	26	29	78	59	78	83	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	4	1	3	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	2	2	5	1	2	3	1	1	1	1	2	4	2	3	2	2	5	3	1	1	3	2	2	2	2	2	3	1	1	2	1	6	1	3	2	2	3	1	2	8	5	3	7	5	3
13000	-568.794363460220666	-566.824536106292612	-1.969827353928045	0.000144641433930	0.000020743339397	0.143412152615673	0.577002431952873	-1	1	3	2	3	2	2	4	5	4	7	5	6	4	5	4	6	6	5	6	6	7	5	7	8	9	8	8	7	10	8	6	10	8	8	8	7	7	12	7	8	9	10	10	11	7	9	9	11	11	9	12	10	9	14	12	10	13	11	11	13	11	13	12	13	14	15	15	14	13	13	12	14	15	16	16	16	17	18	18	17	19	20	23	22	22	22	25	26	0	1	2	1	1	1	2	1	10	5	4	3	15	7	7	4	19	8	4	3	10	12	5	6	40	35	22	15	19	21	5	4	24	4	18	37	8	5	48	4	18	21	35	29	13	17	34	22	46	34	12	54	40	20	72	49	34	48	22	34	18	13	48	28	72	65	64	58	60	59	57	62	56	54	67	18	64	63	71	76	58	63	58	58	76	82	48	80	86	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	4	2	2	3	1	1	1	2	2	1	1	2	1	2	3	1	1	1	2	2	1	3	2	2	1	1	2	2	2	1	3	3	2	2	1	1	2	1	2	1	2	1	1	3	1	7	2	3	3	1	2	2	4	4	2	2	6	4	3
13500	-530.493266531840618	-528.805848127985428	-1.687418403855141	0.000120118872620	0.000024921805652	0.207476186783102	0.634626367262970	0	2	4	2	2	3	2	3	4	3	6	5	5	5	7	4	4	4	4	6	7	7	5	6	7	8	8	7	7	10	8	7	8	6	6	8	8	6	11	9	9	9	9	10	11	9	9	9	11	11	11	12	11	11	11	10	12	12	10	11	11	13	13	13	11	13	14	12	15	14	13	13	15	16	17	17	15	17	16	18	20	18	20	21	21	21	23	25	25	0	1	2	1	1	4	1	4	5	5	3	16	7	7	13	5	6	8	8	9	8	12	4	3	16	35	12	7	19	41	12	12	24	6	19	35	19	10	22	25	18	21	35	41	15	23	34	22	46	34	22	51	25	37	28	46	59	59	12	34	19	13	48	68	15	55	56	59	60	22	50	55	56	41	67	54	58	64	71	58	77	77	77	77	74	77	84	87	87	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	3	2	2	2	1	2	3	1	3	2	2	1	1	1	2	2	4	4	2	1	2	1	2	1	2	3	1	1	3	2	2	4	2	2	1	3	2	2	2	2	3	3	1	1	1
14000	-556.867675959279723	-555.344330695547342	-1.523345263732361	0.000123422672605	0.000034483339342	0.279392259252286	0.579648284339154	0	2	4	2	4	3	2	3	4	3	7	5	6	5	5	4	5	6	4	5	6	6	6	7	7	8	7	8	6	9	8	7	10	6	8	8	7	8	11	9	9	9	10	9	11	8	9	9	10	12	11	11	10	10	14	12	10	12	11	10	12	12	12	13	13	14	14	15	14	14	14	14	15	16	16	16	17	18	19	19	18	18	19	22	21	22	22	23	25	0	1	4	1	10	2	1	2	1	4	23	9	7	7	7	1	6	8	8	4	8	12	6	3	23	37	12	7	19	11	23	16	15	12	29	29	4	18	48	25	37	38	26	18	13	6	34	37	46	34	47	41	25	8	13	46	47	48	41	47	41	28	48	63	62	45	49	59	60	58	47	65	56	21	56	29	71	68	71	58	59	58	77	77	74	77	83	58	86	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	1	1	2	3	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	3	2	2	1	1	1	1	3	2	1	1	1	1	2	2	2	1	3	1	2	4	2	4	1	2	3	3	4	3	1	2	3	2	1	4	2
14500	-684.813905269624343	-683.128548067689735	-1.685357201934591	0.000302735809009	0.000063011347707	0.208139723919091	0.423500483547816	0	1	4	2	2	3	4	3	4	3	6	5	5	4	7	4	5	6	5	5	7	7	7	6	5	9	8	8	7	9	9	7	7	7	7	7	8	8	11	8	9	8	9	10	11	8	9	9	12	12	11	11	10	10	14	10	12	12	10	11	12	12	14	12	13	13	15	13	12	13	13	10	15	15	15	15	16	17	17	20	18	18	19	21	22	22	21	25	25	0	1	5	2	1	2	1	1	10	2	3	8	14	8	25	5	6	5	7	4	2	12	12	16	4	29	22	19	19	33	21	19	1	1	2	7	29	10	10	18	29	9	19	37	21	35	3	9	21	33	22	11	35	29	13	37	8	48	33	35	30	28	2	22	28	59	4	51	47	11	59	13	49	54	55	15	68	51	60	57	43	59	64	78	55	61	16	59	84	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	3	3	3	2	1	2	4	1	1	2	2	1	2	1	3	2	1	2	2	3	2	2	4	1	3	1	2	2	1	2	7	2	2	2	7	1	2	3	2	2	2	4	1	4	1	4	2	3	5	7	4	2	3	5	6	10	3
15000	-668.588793963078274	-666.935476050898160	-1.653317912180130	0.000252653610211	0.000055338918114	0.219030783164441	0.445394792846836	0	2	4	1	3	4	3	3	5	4	5	5	4	5	6	3	5	6	5	6	7	7	7	7	7	9	7	7	7	9	8	7	9	7	8	9	8	9	11	8	9	9	10	9	11	8	10	9	11	12	10	9	12	10	14	10	12	12	10	11	12	13	13	14	12	13	14	13	14	13	14	13	15	16	15	17	16	17	18	19	18	18	18	23	21	22	22	24	25	0	1	2	1	1	16	1	4	3	16	5	8	7	7	7	4	6	8	5	2	6	5	6	20	18	37	4	13	11	35	5	14	11	12	9	3	29	24	41	5	15	22	30	1	22	17	41	8	6	41	40	19	25	6	52	27	34	4	18	47	40	15	39	45	27	44	22	33	58	12	44	41	56	70	54	48	57	22	78	39	22	31	77	61	30	41	27	70	62	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	3	2	1	1	4	3	2	1	2	4	2	1	3	3	3	3	2	3	4	2	1	3	3	1	1	2	2	4	2	1	3	2	3	2	1	2	3	2	4	1	6	6	5	1	6	6	6	8	6	5
15500	-667.198864173963671	-665.585058137246506	-1.613806036717209	0.000209280270117	0.000049011216034	0.234189376796387	0.509387812915408	-1	1	4	2	3	3	4	3	5	1	6	5	5	5	6	4	5	6	4	7	6	7	7	8	8	9	8	7	7	9	9	7	9	7	6	9	8	7	12	9	9	8	8	8	11	9	9	10	10	12	11	10	10	10	14	11	10	12	10	12	11	9	14	10	12	14	15	14	15	13	14	10	15	17	16	17	16	18	18	20	19	19	20	22	21	22	22	25	26	0	1	10	1	2	10	4	4	4	1	9	6	4	7	4	2	6	6	2	8	9	12	12	22	3	35	15	3	5	43	19	12	24	1	4	35	19	21	5	18	22	3	4	21	7	29	12	25	29	47	28	41	29	44	28	3	47	12	27	59	37	28	2	42	28	62	56	59	47	61	60	37	56	34	49	36	59	69	71	27	74	68	78	47	66	83	50	68	78	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	4	2	2	2	1	5	2	1	2	3	1	3	1	2	1	2	2	2	1	1	1	4	2	1	3	1	1	1	1	6	1	3	4	2	2	3	1	1	1	3	4	3	4	3	1	2	6	1	2	1	5	3	2	4	5	4
16000	-647.881007094471670	-646.170807532966364	-1.710199561505303	0.000240992756279	0.000048297861402	0.200412087681095	0.511108024768632	-1	2	3	2	1	3	3	2	4	3	7	5	4	5	6	3	6	6	5	6	5	8	6	8	7	9	8	6	7	8	9	7	8	7	7	8	8	8	12	10	9	9	8	9	11	8	8	8	11	10	12	11	10	10	11	11	11	13	11	12	11	11	13	14	12	11	15	15	14	13	13	13	14	16	16	17	15	17	18	19	20	19	21	20	21	22	23	26	24	0	5	4	5	1	1	5	5	4	1	4	2	7	3	7	5	3	4	16	2	10	10	2	18	10	35	15	7	12	9	12	28	18	12	19	8	20	18	41	15	5	22	6	36	15	17	20	16	46	48	23	37	31	44	28	46	27	27	22	50	31	13	20	11	13	18	15	65	72	39	47	28	46	64	46	37	41	71	63	64	64	64	75	70	81	72	58	89	82	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	3	1	2	1	2	2	2	2	1	1	2	1	2	3	1	1	1	1	3	1	1	2	2	4	1	3	1	1	1	1	2	1	1	4	3	1	1	3	2	1	3	2	2	1	3	3	3	3	2	4	1	1	1	3	5	3	1	4	3	3	1	2	2	3	2	3	3	1	4	4	2	2
16500	-591.960753763550201	-590.289199397643074	-1.671554365907073	0.000182242974032	0.000038762135420	0.212694813753984	0.596371620277733	0	2	5	1	2	4	3	3	4	3	5	5	6	4	5	5	5	6	6	6	7	6	6	7	5	8	7	7	8	9	9	7	9	7	7	8	8	8	12	9	9	10	10	8	11	8	9	8	11	11	11	11	12	9	13	12	11	13	11	11	12	11	14	13	13	14	14	14	14	13	13	13	15	15	17	16	16	14	19	18	20	19	20	23	21	21	21	25	25	0	1	4	1	4	2	4	4	1	4	4	8	7	7	7	4	6	5	2	4	16	9	6	19	8	35	8	7	9	27	18	12	18	19	18	19	20	3	59	25	21	3	26	21	28	17	34	6	48	29	23	18	40	10	28	49	47	39	54	8	29	15	39	52	54	28	46	39	50	59	60	28	67	54	49	18	58	31	71	64	58	63	58	80	74	76	76	84	81	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	2	1	2	2	2	2	4	2	4	3	1	1	1	1	3	2	2	1	1	3	3	2	2	1	1	1	3	1	3	2	6	3	3	3	3	3	3	4	2	3	3	2	1	2
17000	-612.921876433503940	-611.338104118387491	-1.583772315116411	0.000152076815716	0.000037607640946	0.247293716464614	0.613078328177108	0	2	4	1	4	3	3	3	5	4	6	4	6	4	7	3	5	4	6	6	6	7	4	7	8	8	6	8	6	9	8	8	8	7	6	8	8	8	12	9	7	10	9	9	12	8	9	10	11	11	12	9	10	11	13	11	12	13	9	11	12	12	14	13	13	11	15	14	14	14	13	13	13	16	16	16	16	17	19	19	18	19	21	22	22	23	22	24	25	0	1	1	1	1	2	4	4	8	1	3	16	7	7	7	1	10	8	18	5	5	1	6	20	20	35	10	13	8	38	3	10	3	12	10	35	9	10	29	12	8	2	26	8	28	17	29	10	17	12	22	19	25	41	66	46	47	48	15	34	35	15	47	32	66	13	73	51	64	22	51	62	56	62	67	54	64	68	58	39	77	77	82	81	74	83	70	87	83	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	2	2	4	2	4	1	3	2	2	2	3	3	4	3	1	1	2	1	2	1	2	2	2	2	2	2	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	2	1	2	2	2	4	1	1
17500	-614.684985536948716	-612.942018974255006	-1.742966562693735	0.000193848311302	0.000037032465897	0.191038372470845	0.573808554770376	0	1	5	2	3	3	3	2	4	4	5	6	5	5	6	2	4	6	4	7	7	7	7	7	8	8	6	7	7	9	7	5	9	7	6	8	8	8	11	9	9	9	8	9	11	9	10	10	9	9	11	12	12	10	10	10	11	12	11	10	11	11	13	13	13	13	14	14	14	13	13	14	14	17	16	15	16	16	17	18	19	19	20	22	22	21	23	25	26	0	1	1	1	4	2	4	1	1	1	4	4	7	7	7	1	6	5	8	35	32	32	6	3	2	18	3	13	5	19	9	9	3	32	9	19	19	12	12	4	18	21	16	5	55	17	22	12	17	34	41	18	10	25	44	49	50	18	22	34	19	44	44	4	55	55	56	58	60	23	47	55	56	41	73	61	48	51	71	51	58	70	82	82	74	83	83	39	77	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	3	3	2	1	2	2	2	2	2	1	2	3	2	1	3	4	1	2	2	3	2	1	2	3	4	1	1	1	1	3	2	2	2	1	2	5	1	3	2	1	2	2	2	2	2	3	1	2	2	2	2	3	4	2	1	1	2	1	2	7	6
