step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
23000	-556.116353642748436	-554.278772263595215	-1.837581379153245	0.000124485899414	0.000020928289270	0.168117749627069	0.698613329386673	0	1	1	2	2	3	3	3	4	5	6	5	6	5	6	6	3	7	8	8	7	7	8	8	11	7	8	7	8	9	8	9	9	10	9	11	9	11	9	8	10	11	10	10	10	10	10	10	10	10	11	10	11	11	11	11	12	11	11	12	11	11	11	13	12	13	12	11	11	11	12	12	10	12	12	13	13	13	14	14	13	12	15	12	13	13	13	12	14	14	16	14	16	16	16	12	15	15	15	16	16	16	15	17	16	16	18	18	18	19	19	19	20	0	1	1	2	3	3	4	4	6	8	4	9	10	7	14	10	4	11	18	18	15	16	12	26	19	14	18	11	21	15	26	22	20	33	22	34	19	45	31	10	40	47	27	28	21	33	20	33	19	39	27	22	32	52	47	49	20	73	46	48	49	20	73	43	44	56	26	39	45	20	58	46	14	63	70	39	74	61	64	65	62	50	81	26	69	61	43	51	96	82	84	60	86	64	88	63	90	90	76	60	78	98	90	101	97	90	100	95	100	95	0	0	112	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	3	1	2	4	1	1	2	1	1	1	2	2	2	2	3	2	1	2	1	2	1	4	1	1	3	3	1	1	1	2	3	2	1	1	1	1	2	1	2	1	3	1	1	1
23500	-591.822023628226361	-590.214358211183480	-1.607665417042835	0.000140416892847	0.000033243128941	0.236745937522661	0.658838059406057	-1	1	1	2	2	4	3	3	4	5	6	5	6	5	6	5	6	7	8	8	7	7	8	8	11	9	7	8	8	8	8	7	10	9	8	10	9	11	9	10	9	9	8	10	10	10	10	10	10	10	9	11	8	10	11	10	12	11	12	13	11	11	11	14	13	11	12	12	12	12	12	11	12	12	11	13	13	13	12	14	11	12	15	13	15	14	13	14	13	15	15	16	16	15	16	15	15	15	13	14	16	16	16	15	17	17	17	18	19	18	18	20	21	0	1	1	2	3	1	2	4	3	8	14	6	16	6	14	4	10	11	11	27	15	10	12	11	42	6	11	14	21	21	21	13	34	20	32	20	19	45	31	53	35	43	11	37	30	51	20	34	51	39	11	53	16	41	19	26	55	46	46	59	49	46	20	63	47	26	81	50	55	55	63	48	62	47	36	45	37	49	36	61	49	39	78	74	47	48	79	74	47	82	84	47	78	64	104	46	99	68	50	72	88	98	98	88	90	76	59	101	107	48	0	0	112	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	3	2	1	3	1	1	1	2	1	1	1	3	3	3	1	1	2	1	1	1	1	1	2	1	3	2	2	2	2	1	3	2	1	2	3	1	2	2	3	1	3	1	1	1	3	1	1	2	3	2	1	1	1	2	4	3	2	2	3	1	1	1
24000	-589.761190326405540	-588.150511904296536	-1.610678422109006	0.000104351372947	0.000024573091313	0.235484120800083	0.610047475382768	-1	1	1	2	2	2	3	3	4	5	6	5	4	5	6	5	6	7	8	8	7	7	7	8	11	9	8	8	8	9	8	8	9	10	9	10	9	11	9	11	10	10	9	10	10	10	10	10	9	10	9	11	10	11	11	11	12	11	10	12	11	11	11	13	13	13	12	13	11	12	12	12	12	12	12	13	10	13	13	14	13	13	14	13	15	14	14	13	12	15	16	13	16	16	16	15	15	16	14	16	15	16	16	17	16	17	18	18	19	19	19	20	21	0	1	1	2	1	3	4	3	6	8	14	9	8	7	14	13	13	14	14	11	11	16	12	11	28	20	11	14	21	21	21	22	24	19	32	11	27	30	19	22	35	51	27	27	15	33	51	26	20	39	11	22	32	41	18	33	33	20	51	47	49	45	49	25	44	60	63	39	77	36	58	61	62	48	49	50	49	51	56	33	51	39	73	51	69	67	79	33	26	50	86	55	77	87	101	89	76	99	39	57	88	99	76	95	97	90	85	101	107	101	0	0	112	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	2	2	2	1	2	3	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	3	1	1	1	1	1	2	3	1	1	3	2	1	3	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	1	2	2	1	3	1	2	3	3	2	3	1	1	1	3	2	4	2	1	4	1	1	2	2	2	3	2	2	1	1	1	1	2	2	2	1	2	1	1	1
24500	-577.774072962311379	-576.121532351109408	-1.652540611201971	0.000115110913152	0.000025244904892	0.219309396482669	0.588781457009804	0	1	1	2	2	3	3	3	4	5	6	5	6	5	6	5	6	7	8	8	7	7	8	8	9	9	8	7	7	8	8	9	9	10	8	11	9	11	9	11	10	11	10	10	9	9	10	10	8	10	11	11	11	11	11	11	11	11	12	13	10	11	11	14	12	13	11	13	12	12	12	12	12	12	12	13	12	12	14	13	13	13	15	13	14	14	14	14	11	14	13	15	16	16	15	15	15	16	15	16	16	16	16	17	17	15	18	18	19	19	19	20	21	0	1	1	1	3	3	4	4	6	8	14	6	16	7	14	8	16	14	11	28	15	13	12	11	20	11	11	14	14	21	29	22	20	26	22	15	49	45	31	35	32	49	19	28	21	20	46	18	18	39	26	41	22	22	27	46	61	26	28	34	49	19	44	19	27	42	49	50	58	42	58	44	51	67	24	50	11	63	77	44	55	39	86	75	69	72	43	60	47	68	14	61	86	64	42	91	90	90	68	59	88	82	99	88	102	68	100	95	107	108	0	0	112	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	3	1	1	3	2	2	2	1	1	2	1	1	1	4	1	2	1	3	1	2	2	3	2	1	1	1	1	1	2	1	3	2	2	1	1	2	4	2	2	2	1	4	2	1	1	2	1	1	1	2	1	1	4	2	2	1	2	1	1	2	1	1	2	1	2	1	1	1	4	2	2	2	2	1	1	2	1	2	2	3	1	2	1	2	2	2	1	1	1	1	1
25000	-551.956625934125782	-550.387611038217756	-1.569014895908018	0.000111337369111	0.000028317640788	0.254340847230847	0.611649165398261	0	1	1	2	2	2	3	3	4	5	6	5	6	5	6	6	6	7	8	8	7	7	8	8	11	8	8	8	8	9	8	9	9	10	7	11	9	9	9	9	10	11	10	10	8	10	10	10	10	10	11	11	11	10	11	11	12	11	12	13	10	9	11	14	13	12	12	13	12	12	12	11	12	12	12	12	13	13	12	14	13	13	14	13	14	14	14	14	14	15	16	16	16	16	16	15	15	15	14	15	15	16	14	17	17	17	18	17	19	19	19	20	21	0	1	1	2	3	3	4	4	6	8	14	9	8	7	14	8	10	14	11	11	14	13	9	18	47	11	11	18	21	21	21	22	20	14	16	20	28	21	31	22	32	47	26	27	18	20	26	19	62	39	61	22	40	32	19	27	47	48	46	20	26	11	49	36	44	47	63	50	47	46	24	43	49	63	36	39	51	47	43	44	34	50	73	74	77	67	79	59	36	68	74	19	60	64	64	89	76	76	68	72	88	98	82	95	98	82	100	101	107	108	0	0	112	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	2	1	4	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	3	3	1	1	2	2	2	3	1	2	1	1	3	2	2	1	2	1	3	2	1	1	1	2	2	1	1	4	5	2	1	1	1	3	2	1	2	1	1	1	1	2	4	2	2	1	2	1	1	1
25500	-551.484605684880307	-549.806039736543994	-1.678565948336368	0.000097901546247	0.000020594199787	0.210356225987751	0.633586379747929	0	1	1	2	2	2	3	3	4	5	6	5	4	5	6	6	6	7	8	8	7	7	6	8	11	6	8	8	8	9	8	9	10	10	8	10	9	11	9	11	9	11	10	9	10	10	9	10	10	10	9	8	11	10	11	10	11	10	12	13	11	11	11	12	13	13	12	13	12	12	12	11	12	12	12	13	13	11	14	12	13	13	15	13	14	14	14	14	13	15	16	16	15	16	16	15	14	15	15	16	15	16	16	17	17	17	16	18	19	19	18	19	20	0	1	1	1	3	3	4	4	6	8	14	6	8	7	14	13	13	14	11	26	15	13	9	26	49	14	11	11	21	21	21	17	47	27	16	47	28	21	31	32	16	18	19	24	21	47	20	27	24	39	20	16	16	35	34	20	34	47	46	48	49	51	49	43	80	48	78	50	51	46	42	36	48	49	63	45	42	49	42	44	78	50	73	67	42	61	43	73	75	97	84	81	62	87	101	89	50	97	76	60	88	98	90	95	98	99	47	101	107	101	0	0	112	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	3	3	2	1	2	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	3	2	1	3	2	2	3	1	1	3	2	2	2	1	1	2	3	3	2	1	2	2	1	2	2	1	1	1	1	2	1	3	2	3	1	1	1	1
26000	-586.868219609358334	-585.313876220069801	-1.554343389288538	0.000095082671156	0.000024893518547	0.261809205024921	0.579211944727886	0	1	1	1	2	2	3	3	3	2	6	5	6	5	6	6	5	7	6	7	7	7	8	8	11	9	8	8	8	8	8	9	10	9	9	11	9	9	10	11	10	9	10	10	10	10	10	8	9	10	11	11	9	8	11	10	12	11	12	11	11	10	10	14	12	13	12	13	12	11	12	11	12	11	12	12	13	12	14	14	11	13	15	12	15	12	13	14	13	15	15	16	14	15	15	15	13	14	14	16	16	16	16	17	17	17	17	18	19	19	19	20	21	0	1	1	1	3	3	4	10	6	4	14	9	17	7	14	8	8	19	7	19	14	13	9	19	42	14	11	20	21	21	21	16	27	48	22	46	28	21	31	22	54	14	26	28	30	49	42	14	11	31	47	35	22	16	18	14	70	33	47	34	63	49	49	87	44	46	49	39	36	33	61	46	62	49	61	45	63	63	43	65	24	45	73	27	75	63	27	86	67	76	84	83	77	79	26	89	39	39	76	87	95	98	90	95	82	90	85	101	100	104	0	0	112	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	2	1	1	1	3	1	2	3	2	1	1	1	1	3	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	2	2	1	2	1	1	2	5	1	1	2	1	1	1	1	1	2	2	2	3	1	1	1	1	2	2	1	2	3	2	4	2	3	2	2	2	2	2	4	2	1	2	2	1	1	1	3	2	3	2	2	3	1	2	1	2	3	2	1	2	3	2	1	1	1
26500	-602.736870705496358	-601.077808477766325	-1.659062227730002	0.000124094965453	0.000026927864496	0.216994012590661	0.548877579906950	-1	1	1	2	2	3	3	3	4	5	5	4	6	6	6	6	6	7	8	8	7	7	7	8	11	9	8	8	8	9	8	9	10	10	9	10	9	10	9	11	10	10	9	9	9	10	7	9	9	10	11	11	10	10	11	10	12	11	12	13	11	11	10	14	12	13	12	13	12	11	12	12	12	12	12	13	12	13	13	13	10	13	15	10	15	14	14	14	14	15	15	15	16	15	15	14	15	16	15	15	16	16	14	17	17	15	17	18	19	18	18	20	21	0	1	1	1	2	3	1	3	6	8	7	6	2	11	11	10	10	14	14	47	15	16	12	47	42	14	14	18	21	21	21	22	18	18	16	48	28	21	31	16	32	24	19	19	21	47	11	47	14	39	81	35	22	35	33	19	70	34	63	34	36	33	14	59	49	36	33	39	28	46	61	33	34	49	19	50	81	81	74	44	30	50	96	49	89	81	79	38	33	50	69	74	69	87	60	74	39	99	76	34	95	97	76	95	68	76	100	33	107	101	0	0	112	1	1	2	3	1	2	1	2	1	2	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	3	3	3	1	1	2	1	4	1	1	1	1	2	2	1	2	3	1	1	2	3	1	1	2	1	1	2	2	1	1	3	2	2	3	2	2	4	1	1	1	2	3	3	2	1	2	1	4	1	3	1	1	1	2	1	4	1	3	3	1	3	1	2	2	5	1	2	2	1	1	1	2	2	2	2	6	2	2	1	1	1
27000	-645.941556570838998	-644.398977553182362	-1.542579017656669	0.000101583345304	0.000027241701463	0.268170942606817	0.547057845610008	0	1	1	2	2	4	3	3	3	5	6	5	5	5	6	6	4	7	8	8	7	7	8	8	8	8	8	8	8	9	8	8	10	10	9	11	7	10	9	11	10	11	10	10	10	10	9	10	9	10	11	10	11	11	11	11	12	10	12	13	11	10	9	12	13	13	12	13	12	10	12	12	11	12	12	13	13	13	14	13	13	13	15	13	14	12	14	13	14	15	15	16	15	16	13	15	12	15	15	16	16	16	16	17	16	16	17	16	17	18	19	20	21	0	1	1	2	3	2	4	4	3	8	14	3	17	7	14	10	4	15	11	11	15	16	6	11	11	14	11	14	21	21	21	16	47	20	22	33	14	30	31	22	16	46	19	20	15	25	25	20	25	39	11	13	13	32	14	28	28	25	15	20	63	49	27	43	44	28	49	50	73	20	11	20	19	58	61	39	48	61	64	44	58	39	73	86	59	63	28	61	34	39	24	71	67	87	86	55	39	68	76	33	67	98	68	108	76	98	60	24	100	108	0	0	112	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	4	2	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	4	1	1	2	2	2	1	2	1	1	2	3	3	2	3	1	3	1	3	4	2	1	1	1	3	4	2	2	1	2	3	2	3	1	1	2	3	2	2	2	3	3	3	1	2	2	4	2	3	3	6	2	3	2	1	2	3	2	2	4	1	1	2	1	1	1	4	3	1	2	1	1	1
27500	-574.824114107884725	-572.931539084871702	-1.892575023012993	0.000107438931247	0.000016866922569	0.156990788845003	0.586257517684448	0	1	1	2	2	3	3	3	4	4	6	5	5	5	6	6	6	7	7	8	7	7	8	8	10	7	8	7	8	9	8	8	9	10	9	10	9	11	9	11	10	11	10	8	10	10	10	9	10	10	11	11	11	11	11	11	12	11	11	12	11	10	11	13	13	13	11	13	12	11	12	12	12	12	12	13	13	13	14	14	13	12	15	13	14	14	14	13	13	14	15	16	15	16	14	15	15	15	15	16	16	16	16	17	17	17	18	16	19	19	19	20	21	0	1	1	1	3	3	4	4	6	8	14	9	8	7	14	8	10	11	11	11	15	10	12	19	27	11	14	14	21	21	21	13	20	48	32	11	20	30	31	41	16	27	19	28	21	33	33	20	20	39	36	32	16	41	36	49	28	19	33	47	49	27	25	61	49	27	19	39	51	49	47	34	67	49	63	39	33	51	64	44	46	50	49	67	49	61	43	34	61	50	49	73	86	87	61	27	68	90	39	59	95	98	82	108	98	82	77	95	107	95	0	0	112	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	2	1	3	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	3	1	2	1	1	1	2	1	1	2	3	1	1	1	4	4	2	2	1	1	1	2	3	4	2	2	1	1	2	1	1	1	1	2	2	1	1	3	3	2	3	1	3	2	2	2	1	3	3	4	1	2	2	5	2	1	4	3	2	1	3	1	2	3	3	1	1	4	1	1	1
28000	-564.072875517486636	-562.544922932236318	-1.527952585250298	0.000087157520614	0.000024108086297	0.276603626712938	0.618009852663422	0	1	1	1	2	2	2	3	4	5	6	5	4	5	6	5	6	7	8	8	7	7	7	8	10	9	8	8	8	9	8	7	10	10	9	11	9	11	9	11	9	11	10	9	10	10	9	10	9	10	11	9	10	11	9	11	12	11	12	12	11	10	11	12	13	13	12	13	12	11	12	12	12	12	11	13	10	12	14	12	13	13	15	13	14	14	13	14	14	15	16	16	16	16	15	13	14	15	15	16	16	16	16	17	16	17	18	15	17	19	19	20	21	0	1	1	1	3	3	4	4	6	13	7	3	8	7	14	13	13	14	11	11	15	16	9	14	26	27	11	11	21	21	21	16	47	20	32	77	28	45	21	13	22	25	19	20	21	47	28	20	24	39	77	32	41	41	24	46	70	62	46	34	33	11	27	43	44	48	61	39	63	33	28	46	62	63	24	50	26	26	64	44	77	50	78	78	81	77	64	20	49	97	84	46	75	79	81	78	82	97	76	61	108	98	97	95	97	99	34	88	92	108	0	0	112	1	1	1	1	1	1	1	2	1	1	3	2	1	3	1	1	2	2	1	2	1	2	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	3	2	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	3	3	1	3	1	1	2	1	2	1	2	2	1	3	2	3	2	2	1	1	1	3	1	3	4	1	2	4	2	2	2	1	1	1	2	4	1	1	2	1	1	2	3	1	1	2	1	1	1
28500	-613.061462700938819	-611.520823776833936	-1.540638924104878	0.000107329245075	0.000028898904630	0.269254708817832	0.540870329763206	-1	1	1	1	2	4	3	3	4	5	6	5	4	5	6	6	6	7	8	8	7	7	8	8	9	9	8	8	8	9	8	8	9	10	9	11	9	11	9	11	10	11	10	10	10	10	10	9	9	10	11	10	11	11	11	11	12	10	12	13	11	11	11	14	13	13	11	13	12	10	12	10	12	12	11	13	12	13	14	14	13	13	15	13	15	13	14	14	13	15	16	15	15	15	15	14	14	16	14	16	16	16	15	16	17	17	18	18	16	19	19	19	21	0	1	1	1	3	3	1	4	5	8	14	9	4	7	14	13	13	11	11	11	15	16	12	11	27	14	11	18	21	15	21	16	19	48	32	58	28	26	31	16	17	25	27	48	21	33	49	20	20	39	28	35	35	17	19	70	48	20	67	26	49	49	49	60	46	42	49	50	70	20	70	48	61	63	58	39	36	37	78	65	74	39	62	36	67	49	60	47	70	68	86	78	81	79	36	57	39	90	68	57	95	76	76	49	98	82	70	88	95	101	0	0	112	1	2	1	2	1	1	3	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	3	2	1	4	2	1	1	3	1	2	1	1	1	1	1	2	1	3	3	2	1	1	2	1	1	1	1	1	2	1	1	5	1	1	3	2	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	3	1	3	1	1	1	2	2	2	1	2	1	1	2	1	3	2	1	1	3	2	3	1	1	2	1	1	2	4	1	4	7	2	1	2	1	1	2
29000	-575.855804676158073	-574.117002943213379	-1.738801732944692	0.000111140860367	0.000021359333033	0.192182541708413	0.595251275308129	0	1	1	2	2	3	3	3	4	4	6	4	6	5	6	6	6	7	7	8	7	7	8	8	10	9	8	8	8	9	8	9	10	9	7	11	9	11	10	10	10	9	10	10	9	9	9	10	10	9	10	10	11	11	11	11	10	11	12	13	11	11	11	13	12	13	12	13	12	12	11	12	10	11	12	13	13	13	14	14	12	13	14	13	13	14	14	14	14	15	16	16	15	16	14	15	14	16	15	16	16	16	16	17	17	17	16	18	17	19	19	20	21	0	1	1	1	3	5	4	4	6	8	14	3	10	7	14	8	8	11	11	18	15	13	9	11	18	19	11	11	21	21	21	17	11	24	16	26	28	30	50	13	22	18	27	14	21	20	27	34	26	31	19	32	41	32	25	46	20	25	20	34	14	20	49	43	44	75	49	50	37	57	20	56	26	46	19	39	67	81	27	65	33	39	74	74	69	36	33	73	36	97	84	69	24	64	69	89	76	99	76	77	95	82	90	95	98	97	48	104	107	95	0	0	112	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	4	1	1	2	1	1	1	3	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	5	3	1	2	2	1	2	2	1	1	2	1	1	2	3	2	1	1	4	2	2	3	2	2	1	3	2	2	1	1	2	3	3	2	2	1	1	1	2	1	2	3	1	1	1	3	4	1	1	3	1	1	1
29500	-626.936599482128827	-625.156279166168133	-1.780320315960653	0.000132519436206	0.000024029532474	0.181328363308860	0.587197528082645	0	1	1	2	2	4	3	2	4	5	6	2	5	5	6	6	5	7	8	8	7	7	5	8	10	9	8	8	7	9	8	9	10	9	9	10	9	11	9	9	10	10	9	10	10	10	10	10	8	10	11	11	11	9	11	11	12	11	12	13	11	11	9	14	13	13	12	12	11	12	12	12	12	11	12	12	13	13	13	14	13	13	14	13	15	14	14	14	14	15	16	16	16	16	16	13	14	16	15	15	15	16	16	17	17	17	16	17	18	18	17	20	21	0	1	1	2	3	8	4	1	12	4	14	3	8	7	14	10	8	11	11	11	14	16	12	11	19	49	10	11	15	20	21	16	26	19	16	49	49	31	31	13	54	28	28	20	30	24	19	14	14	39	26	22	40	22	49	33	47	36	26	72	24	36	49	79	44	33	34	50	47	33	58	61	28	63	33	50	51	51	26	33	62	50	51	61	81	74	66	81	57	68	84	96	67	87	100	69	45	76	50	61	75	76	68	88	97	90	59	101	100	78	0	0	112	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	2	2	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2	1	1	3	1	3	1	2	1	1	1	2	1	4	2	1	2	2	2	2	1	1	2	1	2	1	3	1	1	1	1	3	2	2	1	1	1	1	4	1	2	2	2	1	2	3	2	3	3	1	2	2	1	1	2	3	2	2	2	2	1	2	3	1	2	3	2	2	1	1	2	2	3	1	3	4	1	1	1
30000	-587.074750717615984	-585.252743072465023	-1.822007645150982	0.000106907063228	0.000018337918723	0.171531404650931	0.547674556006279	-1	1	1	2	2	2	3	3	4	4	6	5	6	5	6	6	5	7	8	8	7	7	8	8	8	9	8	8	8	9	8	9	9	10	9	11	9	10	9	11	10	11	9	10	10	7	9	9	9	10	11	11	10	11	10	11	12	11	10	13	11	10	11	14	13	13	11	13	12	12	12	12	12	11	12	13	11	13	14	12	13	12	14	13	15	14	13	14	13	15	16	16	15	14	16	15	15	16	15	14	16	16	16	17	17	17	16	18	18	19	16	20	21	0	1	1	3	2	3	4	4	3	6	7	9	8	7	14	8	4	11	46	46	15	13	12	18	18	27	46	46	21	21	21	22	46	48	22	26	25	21	31	22	32	25	11	28	21	14	46	20	27	39	19	32	35	32	11	33	27	33	33	33	19	49	49	57	80	67	15	39	34	20	77	77	62	49	74	50	14	27	87	44	36	39	73	77	57	63	67	74	47	76	84	69	78	87	88	89	68	50	82	57	96	82	68	101	99	103	100	95	60	95	0	0	112	1	1	2	1	1	1	1	1	3	2	3	1	2	2	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	4	2	1	3	3	1	2	2	1	1	5	3	2	3	1	1	2	2	1	2	3	2	1	2	1	2	2	2	1	3	2	2	1	2	1	4	2	1	2	2	2	4	1	1	1	3	3	1	2	1	2	2	4	3	1	1	1
