step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-443.669819419957207	-450.525307370916607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488168002921411	0	3	2	2	2	3	2	3	5	5	6	5	7	8	4	8	9	7	9	8	8	9	10	9	10	10	9	10	11	13	10	12	11	12	12	11	13	10	11	9	10	12	10	13	14	13	13	13	14	13	13	17	14	14	15	15	14	16	15	16	17	14	17	17	16	17	17	16	17	19	18	17	18	19	18	19	19	21	21	22	21	23	22	23	22	22	22	23	25	25	25	29	31	31	33	32	35	35	0	3	1	1	1	1	1	1	2	2	3	8	7	10	6	10	11	2	1	1	7	12	27	13	13	24	12	14	2	29	17	17	40	10	41	26	16	20	19	2	18	25	7	22	17	2	23	33	1	43	8	37	21	16	17	33	38	53	49	62	59	21	60	46	23	42	62	46	1	63	52	55	62	68	0	23	75	74	66	63	67	79	78	78	42	66	60	74	82	84	63	79	0	60	92	0	0	33	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	3	2	2	4	4	3	3	1	1	2	1	2	1	4	1	1	2	1	4	1	1	3	1	1	2	2	1	3	2	2	5	2	1	8	1	4	2	3	3	3	2	2	1	1	1	1	3	1	2	3	2	1	1	5	1	1	1	3	2	1	3	1	1	2	3	2	1	1	1	6	2	5	2	2	1	4	4	1	6	2	1	1	12
5500	-445.416607277532705	-452.272095228492105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474018395538349	1	3	3	2	3	3	3	2	5	5	6	6	7	7	5	9	8	8	9	9	9	10	10	10	8	7	10	11	11	13	11	11	11	12	12	11	13	11	13	10	12	12	10	11	14	15	13	14	15	12	11	17	15	15	14	14	14	16	15	16	16	17	17	18	15	17	17	16	16	20	17	16	18	19	20	17	20	20	21	20	22	23	22	23	22	22	24	23	25	25	24	28	32	32	33	32	35	35	0	1	8	1	8	1	8	1	2	7	1	6	12	1	5	5	15	7	3	8	15	2	26	20	11	3	13	17	17	40	17	27	21	22	31	21	17	13	31	3	44	33	7	17	11	25	32	34	1	43	27	51	29	23	16	51	42	53	51	44	24	31	59	49	23	45	61	38	44	60	50	1	45	66	0	39	73	14	32	28	64	80	67	77	30	73	82	64	82	82	58	80	0	84	86	0	0	85	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	2	3	3	2	3	2	1	1	2	1	1	2	2	2	1	1	1	1	2	3	2	1	3	1	1	3	2	3	3	1	1	8	1	1	3	3	2	2	2	1	1	2	3	3	4	1	2	2	1	1	2	2	2	3	3	2	1	1	3	1	5	4	3	2	1	2	1	4	2	1	2	1	1	3	5	1	4	3	1	1	5
6000	-427.410997974869758	-434.266485925829159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488740767592524	-1	1	2	2	2	4	2	2	4	4	7	6	7	4	7	8	9	8	8	8	9	9	8	10	9	9	10	8	12	12	11	10	11	12	10	12	12	11	13	11	12	10	10	13	14	13	13	12	14	13	13	17	16	16	15	14	14	16	17	15	16	16	18	18	16	16	17	16	18	19	19	18	18	18	20	19	19	20	21	21	21	22	22	23	20	23	25	23	25	26	25	28	31	31	31	32	35	38	0	1	2	1	1	7	2	1	3	7	9	8	8	8	7	8	19	3	2	12	9	15	12	8	15	4	16	12	10	25	43	23	21	35	23	32	24	19	34	10	35	25	11	26	35	38	32	11	36	34	15	30	37	36	39	30	39	56	12	16	34	24	46	61	57	45	65	49	7	49	54	5	67	67	0	35	48	58	69	41	68	85	69	63	41	75	75	66	82	38	84	71	0	92	90	0	0	97	1	1	1	1	1	1	1	1	1	1	2	2	3	1	4	3	1	3	4	1	3	1	1	4	1	4	1	1	4	2	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	2	3	1	1	3	3	2	3	1	1	1	1	4	3	2	5	3	2	1	1	1	1	5	2	2	8	1	1	1	4	4	3	1	5	2	1	2	3	3	1	3	2	1	7	1	5	1	2	4	1	1	2
6500	-427.037706015379626	-433.893193966339027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548806785872023	1	2	3	3	2	4	3	3	5	5	7	6	6	8	7	8	9	9	7	9	10	8	10	9	10	9	9	10	11	14	10	11	12	13	13	10	11	10	12	10	11	11	11	13	13	14	15	13	15	13	14	16	13	16	15	13	15	14	17	16	16	17	18	17	17	15	18	17	17	18	18	17	18	18	20	19	19	20	21	21	21	24	22	23	21	22	24	23	24	24	26	29	32	32	33	32	35	38	0	1	1	1	1	7	1	5	5	5	10	6	10	10	9	1	3	3	7	11	1	3	14	6	10	11	1	14	10	44	16	26	4	43	23	20	17	20	21	12	16	23	10	18	26	32	21	33	29	17	23	49	19	44	39	38	50	41	58	39	39	55	35	29	2	43	66	48	36	55	30	10	49	65	0	55	74	73	75	39	69	81	18	83	51	77	55	79	49	60	86	82	0	92	89	0	0	93	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	5	2	3	2	1	3	3	1	1	3	1	3	1	3	1	1	1	5	1	2	1	1	1	1	2	3	1	2	2	3	1	2	1	4	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	7	1	1	3	3	2	2	5	1	1	1	2	1	1	1	4	3	2	6	1	4	1	4	1	5	5	2	3	1	1	6	1	1	2
7000	-423.574701597543651	-430.430189548503051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561720774742793	0	3	3	2	2	3	2	3	5	6	6	5	5	7	6	8	9	8	8	8	10	10	10	9	11	10	9	11	10	14	11	10	12	12	12	11	13	11	13	10	12	12	9	13	14	15	15	12	15	14	13	16	16	15	15	14	13	15	17	15	17	16	17	17	16	16	17	16	16	18	17	19	18	19	21	19	18	21	19	21	21	24	23	23	23	21	24	23	25	25	26	30	31	33	32	32	35	37	0	5	1	1	1	7	1	7	8	7	6	6	7	10	2	7	14	8	8	7	19	11	10	2	11	18	15	14	3	34	23	17	32	23	32	24	33	15	33	15	29	23	8	29	27	57	48	40	38	48	21	39	49	28	37	17	36	56	34	50	5	11	45	56	11	37	54	46	10	58	69	3	67	47	0	50	68	79	65	55	33	76	86	75	77	64	81	66	75	59	78	81	0	92	92	0	0	96	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	2	3	1	3	2	2	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	6	4	2	2	5	2	1	1	6	1	1	8	1	2	1	2	1	1	1	4	4	2	1	1	4	1	1	2	1	3	1	5	1	1	1	1	1	2
7500	-565.634038824056347	-572.489526775015747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573534171016166	0	3	3	2	3	4	2	2	5	5	6	7	8	7	6	8	7	8	8	8	9	9	10	9	10	10	11	10	12	12	11	10	11	12	13	11	12	9	13	11	11	12	11	11	14	14	12	13	16	13	13	16	15	15	15	15	13	15	16	15	15	17	15	17	16	17	17	17	18	19	19	19	19	19	20	19	20	21	21	19	22	24	21	23	23	22	24	21	25	25	26	30	31	32	32	33	34	35	0	4	4	1	1	8	1	1	5	3	5	10	11	11	6	7	15	8	5	3	13	8	24	2	12	13	18	16	31	36	21	2	16	27	28	22	25	17	40	11	25	25	2	3	40	33	38	32	11	47	19	46	31	40	33	42	41	51	37	47	39	33	32	47	43	48	48	61	55	67	52	10	42	69	0	30	69	80	62	44	69	81	73	73	2	77	86	72	80	52	69	89	0	90	93	0	0	94	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	2	3	1	3	1	2	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	3	6	1	1	2	2	5	1	1	1	2	2	2	1	1	1	2	2	1	6	4	2	2	1	2	1	2	1	2	5	3	1	1	3	1	1	1	5	2	1	1	2	6	1	1	1	2	2	3	3	1	3	1	1	1	2
8000	-561.466031881558365	-568.321519832517765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444882416077863	0	2	3	3	3	3	2	2	5	6	7	7	6	7	7	9	8	7	7	9	9	8	9	9	11	9	10	11	10	12	10	11	11	12	11	12	12	11	12	10	12	13	11	13	14	14	15	13	16	14	12	14	16	15	15	14	14	15	16	16	16	16	18	18	16	17	18	16	16	19	19	18	18	18	19	20	20	20	21	21	22	23	21	23	23	23	25	23	25	24	26	29	32	32	32	31	35	37	0	1	2	2	7	2	1	1	3	4	9	8	8	8	5	10	10	3	5	17	9	13	9	19	2	11	14	21	23	16	22	13	13	29	16	12	43	29	22	12	29	33	24	28	27	30	37	29	36	25	38	42	41	52	36	34	20	48	26	50	10	57	55	65	36	39	58	16	44	67	66	17	60	50	0	7	66	69	47	38	76	19	62	79	37	12	71	83	77	7	67	89	0	90	87	0	0	97	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	2	1	1	3	1	2	1	2	1	3	1	7	1	1	1	2	2	2	3	1	1	1	7	1	2	1	8	2	1	4	6	1	6	2	1	5	9	2	2	3	12	4	1	1	4	3	1	1	1
8500	-461.843211932846145	-468.698699883805546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531383062949898	1	2	2	3	2	3	3	3	6	6	5	7	8	6	7	8	7	9	7	8	9	10	9	9	10	9	10	11	11	12	11	10	11	13	11	11	12	11	13	10	8	12	11	10	12	15	15	13	14	13	13	16	14	14	15	15	15	15	16	15	16	15	18	17	16	17	14	17	18	19	17	18	18	18	20	19	20	20	19	22	21	23	22	23	21	22	25	24	26	23	26	29	31	32	33	33	35	37	0	1	1	1	1	5	5	3	11	4	2	14	8	5	3	1	10	12	5	2	15	17	15	19	41	5	8	26	10	16	26	13	14	26	44	26	33	26	26	8	10	18	23	5	23	33	29	24	13	38	43	54	34	32	48	51	32	49	48	31	12	44	64	54	2	35	22	46	7	55	60	15	56	57	0	66	56	50	50	36	74	85	75	78	44	70	84	83	88	23	82	68	0	91	90	0	0	95	1	1	1	1	1	1	1	1	1	2	2	1	3	2	3	2	1	1	4	2	1	1	1	1	2	4	3	1	2	2	1	1	4	1	1	1	1	1	3	4	1	1	1	5	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1	2	4	3	1	1	6	2	2	1	4	2	1	5	1	1	1	1	2	3	4	6	1	1	1	1	7	1	2	1	1	12	1	5	1	3	6	1	1	2
9000	-515.707564330582613	-522.563052281542014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579977529711017	1	2	3	3	3	3	2	3	5	5	7	6	7	7	7	7	9	8	8	9	9	7	9	8	10	10	9	10	11	13	11	11	11	12	12	11	11	11	12	11	11	11	12	13	14	13	13	14	15	14	13	16	14	16	15	14	14	15	16	15	16	17	18	16	16	17	17	17	18	20	18	18	18	20	19	19	18	20	21	22	22	23	22	22	23	22	24	23	24	26	26	26	32	32	33	32	35	37	0	1	2	2	2	1	1	1	2	4	4	6	7	5	12	1	15	1	15	15	22	7	14	9	8	22	16	4	17	32	14	23	13	12	23	23	25	4	25	5	25	13	28	40	33	31	41	41	1	31	28	50	20	56	41	34	40	11	40	53	56	44	51	38	12	30	53	54	40	64	55	23	61	64	0	1	43	64	48	78	70	79	70	71	17	76	83	83	86	3	82	87	0	90	91	0	0	97	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	3	1	5	1	1	2	4	1	1	4	2	1	3	1	1	2	1	3	2	1	1	1	3	1	4	1	2	2	1	1	1	1	1	4	1	1	1	2	1	2	1	2	3	2	1	1	3	2	2	5	3	1	1	3	2	2	2	1	2	1	8	2	2	4	1	1	1	1	2	4	2	1	1	1	7	1	1	1	3	5	1	1	1
9500	-450.653264242362866	-457.508752193322266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619637741773677	-1	3	1	3	3	3	2	2	5	5	7	7	8	7	7	8	9	8	8	8	10	9	10	9	10	9	10	10	11	13	10	12	11	11	12	10	12	11	12	12	11	12	12	12	14	15	13	12	16	13	13	16	15	16	15	15	14	15	16	14	16	14	18	17	16	17	17	16	17	19	19	18	17	18	19	19	20	20	21	22	21	24	21	23	22	23	24	24	26	26	26	29	31	33	32	30	35	37	0	3	1	1	3	3	3	1	2	1	10	10	5	10	3	10	18	10	5	10	14	15	24	9	11	20	22	14	11	17	24	28	23	20	14	10	18	22	31	13	36	18	31	25	12	30	9	31	1	38	27	56	42	57	31	51	32	39	56	40	12	36	54	56	44	58	27	62	11	56	74	58	59	66	0	10	62	73	78	21	76	85	71	25	5	85	72	80	80	68	88	83	0	93	89	0	0	97	1	1	2	2	1	1	1	1	1	3	1	1	3	1	2	2	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	3	1	1	2	1	1	1	1	3	1	3	1	4	1	2	1	1	1	2	2	1	2	1	1	5	1	1	1	1	1	4	1	3	2	1	2	1	1	1	5	2	2	1	7	1	1	1	5	9	1	3	1	3	9	1	4	1	2	3	1	1	1
10000	-482.529526809583786	-489.385014760543186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452503359871090	-1	2	3	2	3	4	3	1	6	5	4	4	6	7	5	8	8	8	8	7	10	8	9	8	10	10	11	9	12	12	10	11	11	11	12	11	13	10	13	11	11	12	12	13	15	14	14	14	14	14	13	17	14	16	14	15	13	14	13	13	16	17	17	17	17	15	18	16	15	20	18	16	18	19	19	20	19	21	21	21	21	23	21	23	19	23	23	24	25	26	25	29	29	31	32	32	36	37	0	8	8	8	2	2	8	1	2	7	8	4	6	15	3	10	13	2	12	7	22	2	7	7	5	9	25	7	33	16	24	19	31	25	9	5	25	6	38	15	21	20	2	12	41	24	7	41	24	42	9	45	44	32	35	30	27	35	31	34	60	43	53	25	72	21	65	47	5	43	59	8	61	46	0	30	64	73	5	24	40	78	85	76	11	79	71	81	87	60	82	89	0	92	91	0	0	94	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	1	1	2	3	2	3	2	1	4	1	3	1	1	1	1	3	3	2	3	1	3	1	2	5	5	1	2	5	1	2	1	3	1	1	2	1	1	1	1	2	1	2	2	1	3	1	2	1	1	6	4	2	3	2	2	1	5	1	1	9	5	3	1	1	1	5	1	3	1	1	9	1	2	1	1	3	1	1	3
10500	-469.056070056438898	-475.911558007398298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496882833136030	0	3	3	3	1	3	3	2	4	4	6	6	7	7	7	8	8	8	8	8	9	9	9	9	10	9	11	10	12	13	10	11	12	12	13	11	11	9	13	9	11	12	12	13	14	15	11	13	15	14	12	16	15	16	14	14	14	15	16	14	17	15	16	16	16	17	18	17	17	19	19	17	18	20	20	20	19	20	19	21	22	22	22	23	21	21	24	23	26	25	25	27	31	32	33	29	34	37	0	1	5	5	1	1	1	5	8	3	9	7	10	2	3	7	14	6	11	11	15	5	3	2	14	17	24	20	1	29	16	26	31	27	32	28	25	15	33	3	19	38	2	47	12	60	31	23	21	51	40	36	56	39	41	33	47	47	34	33	58	51	60	25	38	27	61	58	63	64	62	58	55	58	0	7	46	65	59	23	53	49	74	80	65	62	88	61	78	65	83	79	0	73	93	0	0	96	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	1	2	2	1	1	4	3	2	2	1	1	1	5	1	1	1	1	1	2	1	1	1	1	3	1	1	5	1	3	1	1	2	4	1	1	3	1	2	1	1	2	2	1	1	2	1	1	2	4	3	1	1	1	1	2	1	2	3	1	8	2	2	2	6	3	5	1	1	2	3	1	3	3	5	1	4	1	5	1	1	1	3
11000	-483.642945098416760	-490.498433049376160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487808577678422	0	3	1	2	3	3	3	2	2	4	7	7	8	7	5	7	8	9	8	7	7	9	8	8	11	10	9	10	12	11	9	10	12	11	12	10	12	11	11	11	12	12	12	12	14	14	12	13	15	12	13	15	14	16	15	15	15	15	17	15	16	13	17	17	14	16	16	17	17	19	19	17	18	19	19	17	18	20	19	21	21	23	21	22	22	20	24	23	25	26	26	30	31	32	33	33	35	37	0	8	1	3	9	3	8	3	3	9	2	15	8	10	6	6	20	8	7	7	5	12	2	21	3	19	16	17	23	17	16	27	36	18	12	19	11	14	19	13	36	18	1	26	40	29	32	28	29	28	25	43	25	46	45	16	21	24	65	42	29	12	60	47	26	27	65	53	21	72	72	60	66	64	0	60	34	21	69	71	79	73	70	86	78	69	72	75	81	85	35	90	0	90	93	0	0	97	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	3	3	2	2	1	3	1	4	1	1	1	2	1	1	1	1	1	3	1	2	3	1	2	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3	2	2	2	3	2	3	2	2	1	1	7	1	1	1	1	1	1	1	3	6	1	1	1	3	1	1	1	1	4	2	2	3	5	2	1	3	1	1	1	1
11500	-450.466123528820049	-457.321611479779449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529336164446444	0	3	3	2	3	4	2	2	5	5	7	7	7	8	6	8	9	9	9	8	9	8	8	9	8	9	11	10	12	14	10	11	12	13	12	11	11	10	13	10	11	13	9	12	14	15	14	13	16	13	13	17	12	16	15	14	14	15	16	16	15	17	17	18	16	13	17	17	18	19	19	19	18	18	19	19	19	21	21	21	21	23	22	24	23	20	24	21	26	26	26	29	32	31	33	32	35	36	0	7	7	1	7	5	1	1	2	7	4	15	6	8	5	11	13	3	3	5	13	15	12	2	15	23	16	2	5	29	17	15	40	35	15	38	17	24	33	2	11	29	15	36	8	41	17	32	66	35	41	53	27	45	36	44	35	22	34	57	26	3	47	34	15	24	66	33	66	66	19	24	68	46	0	54	45	76	77	62	63	80	73	88	1	67	81	57	83	68	82	91	0	92	96	0	0	97	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	3	3	2	1	1	1	3	1	1	2	3	3	2	1	2	1	1	4	1	2	1	1	3	3	1	1	1	5	2	3	1	2	1	2	2	1	1	2	2	1	3	1	1	4	7	1	2	4	2	1	3	3	4	4	5	1	2	1	2	3	1	1	1	2	1	2	1	6	1	1	4	2	9	1	1	1	1	1	1	1	1
12000	-470.575415526535096	-477.430903477494496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574511444537025	0	2	3	1	2	4	1	3	6	6	5	7	8	7	5	8	9	9	8	6	9	9	9	9	9	9	10	10	12	12	10	10	12	13	11	11	12	11	12	11	11	12	9	11	15	14	14	13	16	12	13	13	15	17	14	13	14	13	17	16	16	17	16	17	17	16	17	15	17	20	19	17	19	19	20	20	20	20	20	22	19	24	22	22	22	23	24	24	26	25	26	30	31	33	32	31	36	38	0	4	1	1	1	8	1	1	3	2	2	10	15	5	3	15	20	10	3	15	14	5	6	20	3	3	19	17	7	28	26	23	14	17	20	14	22	13	26	17	19	28	15	8	19	42	56	36	30	32	36	15	52	31	40	27	31	29	18	46	57	43	46	48	33	19	45	52	47	61	65	21	51	54	0	52	64	58	68	62	59	81	77	79	62	60	76	73	87	59	88	80	0	93	96	0	0	95	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	2	1	1	3	2	1	3	3	1	1	6	1	1	1	1	3	2	2	2	2	1	1	1	1	1	4	4	1	1	2	2	1	1	4	1	2	2	2	2	1	3	1	1	6	1	2	3	4	1	1	1	2	1	2	2	1	1	5	1	3	2	3	1	2	1	1	3	3	3	2	1	4	1	3	1	1	1	1	1	2
12500	-498.979356091698662	-505.834844042658062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398879129415248	-1	3	3	3	2	4	1	1	4	5	6	6	6	8	6	8	8	7	8	9	9	9	10	8	10	9	10	10	10	12	11	11	12	11	12	11	12	10	12	12	11	13	11	12	14	14	13	12	14	14	14	17	15	15	15	13	14	15	16	14	16	14	17	17	16	15	16	14	18	18	16	17	18	19	20	20	20	19	19	22	22	23	22	23	20	21	24	24	25	25	27	30	31	32	32	32	35	36	0	8	8	5	8	2	1	1	3	4	3	6	2	15	3	8	11	1	2	5	9	2	17	12	3	10	24	10	11	20	24	23	24	10	36	28	26	21	38	3	19	30	11	18	24	16	21	29	24	21	23	35	21	42	30	11	35	42	51	33	15	1	59	26	50	30	45	35	17	21	11	8	64	58	0	70	25	15	60	57	85	83	35	74	52	58	70	77	18	31	82	36	0	50	74	0	0	92	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	4	2	4	2	3	1	1	3	2	1	3	2	1	2	1	2	3	1	1	2	1	1	5	1	1	2	2	3	5	2	1	3	2	2	2	3	1	2	2	2	1	1	1	5	4	1	3	1	1	1	1	5	4	4	6	1	3	1	1	4	5	2	4	1	1	6	2	1	3	2	2	7	10	2	8	1	10	6	1	1	3
13000	-424.819817825083533	-431.675305776042933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442171352913862	0	3	1	2	3	3	3	2	6	5	7	5	7	7	6	8	8	8	9	6	8	8	9	7	8	9	10	8	8	13	10	11	12	11	12	11	13	11	13	11	11	12	11	12	12	14	13	12	16	13	12	16	14	17	15	14	14	15	16	15	15	16	16	17	17	16	17	14	18	20	18	17	18	19	20	19	18	20	20	20	21	22	22	22	20	22	24	24	25	26	27	29	29	32	33	33	36	37	0	1	1	3	3	1	3	1	12	2	3	8	12	2	5	7	10	12	24	5	9	12	18	7	10	28	21	8	11	43	13	11	31	24	12	31	51	29	34	12	28	31	24	9	11	30	22	27	2	33	26	36	21	50	32	27	8	47	48	24	2	24	60	58	10	39	46	15	35	54	53	51	31	60	0	39	23	76	58	7	70	34	80	35	62	38	49	81	84	74	89	91	0	82	91	0	0	97	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	2	1	1	2	2	3	1	1	2	2	2	1	2	1	7	1	2	2	4	2	2	3	5	1	2	4	5	8	1	1	6	2	2	4	5	1	2	3	4	2	1	3	6	1	3	7	1	6	1	5	1	5	4	1	1	4	1	1	1	5	2	1	1	1
13500	-526.279761796995103	-533.135249747954504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492123298006326	0	2	3	2	2	4	3	3	6	6	6	5	7	7	5	9	8	8	8	8	10	9	9	9	10	9	10	10	10	12	10	12	10	12	13	11	12	11	13	12	11	12	12	13	15	15	13	13	16	14	14	17	14	15	14	15	15	15	15	14	16	15	16	18	16	15	16	16	15	20	18	19	18	17	20	18	19	19	19	18	21	24	20	23	23	23	24	22	24	26	26	29	32	33	31	32	36	35	0	1	4	1	1	2	5	2	1	6	6	3	8	7	6	7	10	2	2	5	4	7	7	19	3	2	10	19	23	25	11	25	18	7	38	23	29	21	42	41	15	8	7	17	36	36	9	29	41	27	33	57	35	26	31	25	51	27	39	47	32	15	40	45	12	37	66	58	21	79	39	80	61	53	0	57	57	67	64	60	52	77	72	34	80	76	76	76	81	80	82	91	0	72	74	0	0	94	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	5	2	4	3	2	4	4	4	1	3	3	3	1	1	1	2	1	1	4	1	1	1	1	1	1	3	4	5	3	4	2	4	2	2	2	3	2	1	2	2	2	1	3	1	1	2	2	2	2	5	1	1	1	2	1	3	1	1	1	1	1	2	2	1	2	2	2	1	6	3	3	3	2	2	6	1	2	1	6	7	1	1	1
