step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-516.481964492243037	-514.816974037431805	-1.664990454811208	0.000014682834049	0.000022178255860	1.510488764335079	0.639585224499868	-1	0	2	1	4	5	4	4	2	7	6	7	8	9	9	10	12	10	12	11	12	13	13	14	12	16	13	14	14	13	16	14	16	15	15	16	18	16	16	16	18	19	17	18	18	18	19	18	19	17	19	18	20	22	17	20	22	20	20	22	22	21	22	23	22	22	22	24	23	24	23	24	25	24	24	25	24	24	26	27	25	26	26	29	27	30	0	1	4	1	9	4	3	3	4	7	7	7	6	10	10	12	16	14	14	12	14	17	21	20	13	24	21	21	17	25	25	21	30	20	28	20	25	28	0	24	23	41	26	55	36	26	28	36	40	40	43	55	42	43	29	48	49	48	21	53	46	53	56	56	47	48	50	67	62	61	46	69	59	65	66	62	62	59	72	74	75	75	78	82	66	85	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	3	3	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	2	1	2	3	1	1	1	3	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1
5500	-494.436547800125084	-492.880956624009741	-1.555591176115333	0.000019158889541	0.000023817228653	1.243142437966591	0.726018137227726	0	2	3	2	4	6	4	5	4	7	6	8	8	9	8	9	11	10	11	11	12	14	12	14	12	14	11	13	13	14	16	16	16	15	15	15	17	16	16	16	17	19	17	17	18	19	18	17	19	18	19	17	20	22	15	18	21	20	20	21	21	21	21	21	22	22	22	24	24	24	24	24	24	25	24	24	25	25	26	27	26	25	28	27	28	30	0	1	2	1	1	9	3	3	2	7	7	11	11	11	11	10	11	14	14	10	27	17	14	20	13	20	14	21	17	25	25	21	25	24	28	24	30	35	0	24	14	41	26	55	48	26	35	36	40	40	43	55	41	43	29	48	49	48	47	53	46	53	56	56	59	58	40	67	62	61	61	62	65	59	66	62	62	65	72	74	75	75	78	82	75	85	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	3	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	3	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	3	1
6000	-511.227620064341977	-509.865304148086182	-1.362315916255777	0.000040757562058	0.000024859419275	0.609933912127822	0.596357578561008	0	1	3	2	3	5	5	4	5	8	6	7	8	7	9	10	11	9	12	9	11	13	12	14	14	16	14	14	14	15	16	16	16	13	15	15	18	17	17	16	17	19	18	18	18	19	20	17	17	18	17	17	20	21	16	19	21	21	20	21	20	22	22	22	23	23	22	24	23	24	23	24	24	25	22	25	25	24	26	27	25	26	27	28	30	32	0	1	2	1	4	2	3	3	2	11	7	9	9	11	10	12	15	9	14	10	14	17	14	20	13	24	21	21	22	25	25	21	25	20	28	20	30	32	0	24	18	41	51	55	48	26	28	36	40	40	26	55	42	43	29	48	49	48	27	53	26	53	56	56	59	58	40	67	62	61	46	69	32	59	58	69	69	27	72	74	75	75	78	82	82	84	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	2	1	1	1	1	1	1	3	2	2	1	4	2	1	1	1	4	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	3	1	1	2	2	1	3	2	1	1	2	4	2	2	1	2	1	2	2	2
6500	-510.921951730676767	-509.267920436858958	-1.654031293817789	0.000078437294928	0.000017160175471	0.218775717431667	0.615680444723229	-1	1	3	2	4	5	4	4	3	6	7	7	7	9	9	11	11	7	11	10	11	11	13	13	13	17	13	14	13	15	16	14	15	14	16	15	17	16	15	16	17	19	18	17	18	19	19	18	18	18	19	18	21	22	18	20	20	19	20	22	21	21	21	23	21	22	21	23	23	25	22	24	23	26	23	24	25	24	26	28	25	25	28	28	29	30	0	1	2	2	9	4	3	3	1	7	10	7	7	18	10	15	12	7	14	15	14	15	14	20	13	34	21	21	12	25	30	21	25	20	28	34	30	28	0	20	23	41	26	29	36	26	28	36	40	40	43	22	42	43	29	36	49	48	27	41	46	41	48	63	27	45	50	49	41	46	46	62	59	73	58	62	76	47	72	74	75	75	74	75	84	84	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	3	2	4	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	1	5	2	2	2	2	1	1	2	2	1	2	1	1	5	2	2	2	3	3	2	1	1	2	2	2	1	3	1	1	1	1	1	2	1	1
7000	-505.174176472529211	-503.767027353720721	-1.407149118808500	0.000080127328033	0.000031207826172	0.389477933912443	0.592577876436070	0	1	2	2	3	6	4	4	4	7	7	8	6	9	8	11	11	9	11	11	12	13	13	12	14	16	13	14	13	13	16	15	15	15	15	15	17	17	17	15	18	19	17	17	17	19	18	18	17	18	19	16	20	21	18	19	22	21	20	21	21	21	21	22	22	22	20	24	22	23	22	25	24	25	23	25	25	25	26	26	27	26	27	26	29	31	0	1	1	1	2	9	3	3	1	7	7	9	9	12	7	12	11	10	18	12	19	17	19	20	30	34	19	21	17	16	25	19	30	20	28	20	25	35	0	20	23	41	26	52	36	26	27	45	40	40	43	29	42	51	44	45	49	34	32	53	43	41	56	56	27	61	50	50	60	46	46	69	59	47	48	69	69	59	76	73	75	48	78	75	82	85	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	3	1	2	2	1	2	4	1	1	3	1	2	2	2	2	2	3	2	2	2	1	1	2	3	1	1	2	2
7500	-538.255787861234012	-536.799853898942843	-1.455933962291122	0.000097939003382	0.000032352471805	0.330332867270862	0.595630604128665	0	1	4	2	2	6	5	5	5	6	8	8	9	10	10	9	11	8	11	11	13	13	12	14	13	16	14	15	14	14	15	16	15	14	15	15	15	16	16	16	18	19	18	16	18	20	19	17	19	16	19	17	20	20	18	20	21	21	20	20	22	22	20	23	23	22	21	24	22	24	23	25	24	24	23	24	25	24	25	28	27	25	28	29	28	32	0	1	2	1	1	7	4	1	2	2	6	10	8	10	11	12	16	7	8	7	19	10	19	12	10	24	19	21	8	7	30	21	25	20	19	20	25	28	0	20	23	41	26	29	36	26	32	20	50	24	43	44	42	26	52	48	49	45	28	41	20	53	48	45	59	58	40	67	41	46	26	69	65	27	58	62	62	65	76	73	82	58	59	81	75	84	1	1	2	1	1	1	2	3	2	2	1	1	2	1	1	1	1	2	3	2	1	3	1	2	2	1	1	1	3	4	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	3	1	2	1	1	1	1	1	1	1	1	2	1	5	1	2	3	1	1	2	2	2	2	3	2	1	4	1	2	2	1	1	2	1	2	5	1	2	2
8000	-508.785259034477178	-507.242096194088958	-1.543162840388200	0.000084491644746	0.000022630816223	0.267846794691608	0.595500536748705	0	2	3	2	4	6	5	5	4	7	7	7	8	10	9	9	11	8	11	12	12	13	11	13	13	16	13	13	15	14	17	16	16	15	15	15	17	17	16	15	16	20	19	18	16	18	19	17	19	18	18	17	20	22	15	19	21	20	20	22	21	19	21	22	21	22	21	23	23	23	23	25	23	25	24	23	26	24	25	27	27	25	28	28	29	32	0	1	4	1	4	5	3	3	1	7	7	7	7	18	10	12	11	11	14	17	11	15	14	20	13	20	21	14	22	13	25	35	30	24	14	17	25	21	0	24	23	41	51	55	24	26	28	20	40	40	26	55	62	43	17	48	49	48	27	53	26	41	26	56	59	58	40	67	62	61	51	76	65	27	66	62	69	59	69	59	75	66	59	82	82	85	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	3	2	1	2	1	2	2	1	1	2	3	2	2	2	1	1	2	2	1	2	2	1	3	2	2	2	1	1	1	1	2	1	1	2	3	1	2	1	2	2	1	1	3	1	2	1	3	2	1	6	2	2	1	2	1	4	2	2	3	2	2	1
8500	-556.529645615550635	-555.154992598638955	-1.374653016911646	0.000087058683758	0.000040296289090	0.462863523206361	0.597523430951569	-1	1	2	3	3	6	5	5	4	6	6	8	9	9	9	10	11	10	12	11	12	13	13	13	11	16	13	14	14	14	17	13	15	13	15	16	17	16	17	16	18	20	19	16	18	20	19	17	19	18	18	17	20	20	17	19	21	20	20	21	21	22	18	21	22	23	22	24	22	24	21	24	24	25	22	24	24	25	25	27	25	25	29	28	30	32	0	1	1	1	1	4	3	9	1	2	7	11	7	11	10	12	7	10	18	12	17	17	14	20	13	34	13	14	16	13	30	18	25	20	18	34	25	14	0	20	23	41	34	17	48	26	35	36	50	23	26	44	41	51	44	48	40	36	35	53	26	41	48	56	23	48	49	67	42	46	26	62	59	47	58	69	69	73	69	27	75	75	78	75	84	85	1	1	2	1	1	2	2	1	2	3	1	1	2	2	1	1	2	2	1	2	1	1	3	1	1	1	2	3	2	3	2	2	2	2	2	2	3	2	1	3	4	1	3	2	1	2	2	1	1	4	1	1	1	1	1	1	3	2	2	1	3	2	1	1	4	2	1	1	1	1	2	1	3	3	1	1	1	1	2	5	2	2	2	4	1	1
9000	-543.927319565931953	-542.549199734896774	-1.378119831035219	0.000084548662216	0.000038183220716	0.451612358086281	0.642165867328223	0	1	2	3	4	7	5	4	5	7	6	8	8	9	8	10	12	10	11	11	12	14	12	12	13	16	14	15	14	15	15	14	15	14	14	14	18	17	15	15	18	20	18	16	18	20	19	18	17	17	19	17	20	21	18	20	21	20	19	22	20	21	21	22	22	21	22	23	23	24	22	24	23	24	23	23	24	24	25	26	27	25	26	27	30	32	0	1	2	1	1	7	5	3	2	9	7	9	7	7	8	7	16	14	15	7	18	17	19	16	13	24	21	35	20	25	15	19	25	20	21	20	30	35	0	20	21	41	26	22	36	50	35	50	40	40	48	44	41	43	44	48	50	48	27	53	26	41	20	56	32	48	61	40	62	71	46	69	65	65	66	62	62	65	77	74	82	75	78	66	84	85	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	1	1	2	3	1	1	1	2	1	2	1	1	1	1	3	1	1	2	1	2	2	2	1	2	3	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	1	2	1	3	2	3	2	4	2	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1
9500	-512.566119971500598	-511.037617537434869	-1.528502434065780	0.000078526958992	0.000021695055568	0.276275254335461	0.706898916472223	0	1	1	2	3	5	4	4	3	6	7	8	8	10	10	10	11	8	10	11	12	13	12	13	12	15	14	13	15	13	15	16	15	14	16	15	16	16	17	16	17	19	19	16	17	18	18	18	18	17	18	18	21	20	18	19	21	20	19	22	21	22	22	22	23	22	23	22	21	24	23	24	24	24	23	24	26	24	25	28	26	25	28	27	29	32	0	1	1	1	2	9	3	3	2	8	10	3	11	18	10	12	12	7	18	12	14	17	12	20	7	24	21	21	17	25	25	28	30	24	28	20	30	14	0	20	15	41	51	29	24	20	35	36	40	40	26	29	42	51	44	36	49	45	27	53	46	69	56	56	59	58	57	40	41	26	26	62	59	65	58	69	62	59	72	65	82	75	74	82	84	85	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	2	1	2	1	1	2	1	4	1	2	1	2	1	1	2	1	1	1	2	2	4	1	3	3	1	1	1	2	3	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	3	1	5	5	1	3	1	2	2	2	3	1	3	1	2	2	1	1	2
10000	-539.582954090076782	-538.032494340101266	-1.550459749975573	0.000102819965378	0.000027131168001	0.263870619890441	0.529966795712557	0	1	3	2	4	5	4	5	4	7	5	8	9	9	10	10	11	10	11	11	13	13	13	14	13	16	14	14	15	11	17	16	15	14	16	16	16	17	16	16	18	20	19	16	17	20	20	19	19	17	18	18	21	21	18	19	21	20	21	22	21	23	21	21	22	22	22	23	21	23	24	23	25	25	24	24	24	24	27	27	26	24	28	28	29	31	0	1	2	1	4	9	3	3	4	7	7	11	12	10	10	12	7	14	10	12	14	10	19	20	30	24	10	21	17	13	37	21	25	20	28	24	33	27	0	34	23	41	26	22	36	26	21	17	40	27	26	16	41	43	22	36	40	48	27	41	26	69	48	34	28	58	40	40	42	61	43	69	65	65	45	69	69	65	77	74	82	48	78	81	75	85	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	2	2	1	2	2	1	5	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	3	3	4	2	2	2	4	1	1	3	1	3	1	4	2	2	1	1	3	3	1	3	3	1	2	2	1	2	1	3	2	2	1	2	2	1	2	2	1	3	2
10500	-522.876250571647233	-521.327119631068626	-1.549130940578592	0.000075058877128	0.000019859418225	0.264584536637611	0.584819617795109	0	2	2	1	3	6	5	3	2	7	6	8	9	9	9	10	11	10	11	11	11	13	13	13	13	14	14	15	13	14	16	15	15	13	13	15	18	16	16	16	16	19	19	17	18	17	20	17	18	17	18	16	20	22	19	19	21	21	20	22	21	22	21	23	23	23	22	24	21	24	21	24	25	26	25	24	24	24	26	27	24	26	28	28	30	32	0	1	4	1	9	9	3	3	1	7	3	7	7	11	10	11	12	3	14	12	14	17	14	20	13	24	35	35	17	25	25	13	25	20	21	24	30	28	0	20	23	41	51	29	36	26	28	34	40	40	46	29	41	43	22	45	49	45	27	53	46	69	45	45	27	63	49	67	53	61	46	60	21	59	66	62	69	59	76	74	63	81	78	82	84	85	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	4	1	2	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	3	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	2	4	1	2	1	1	2	2	1	7	3	2	2	2	3	1	1	1	2	2	1	1	2
11000	-486.375373533416962	-484.968843755763942	-1.406529777653004	0.000088865230479	0.000034699493299	0.390473226839715	0.620941971504388	0	1	4	1	4	6	4	3	2	8	7	7	9	10	9	10	11	10	10	9	13	14	12	13	13	16	14	13	14	14	15	15	15	14	16	15	17	15	17	16	18	20	18	18	18	18	18	18	18	17	19	17	20	22	18	18	19	20	20	21	21	22	21	23	20	21	22	24	23	23	23	24	25	24	24	23	25	25	26	28	26	25	27	27	29	31	0	1	8	1	2	8	8	4	1	3	7	7	8	10	11	7	16	10	10	10	14	17	14	20	13	24	28	14	17	25	30	21	25	20	28	24	30	28	0	34	18	41	26	52	36	26	28	36	40	40	26	29	41	43	29	36	49	56	27	41	46	53	45	56	28	45	40	67	53	26	46	69	59	59	58	62	62	59	69	73	82	75	73	75	84	85	1	1	1	1	2	1	1	1	1	2	2	2	3	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	3	1	1	1	2	1	2	2	1	1	2	1	1	3	2	2	1	1	2	1	2	1	1	2	4	1	3	1	2	4	2	1	2	2	2	1	3	3	2	1	1	1	1	2	1	1
11500	-544.026656815018555	-542.644186206288509	-1.382470608730033	0.000086442401908	0.000037975420185	0.439314726881650	0.551789957812570	0	2	2	2	4	7	5	5	4	6	5	7	7	10	10	10	12	9	12	10	11	12	12	13	13	17	14	14	13	15	17	15	15	15	16	14	17	16	16	16	17	20	18	16	18	18	19	18	18	16	18	16	20	20	18	19	21	21	21	21	22	22	22	23	22	22	22	24	23	24	22	24	25	25	24	24	26	24	26	27	26	24	27	28	30	32	0	1	1	1	4	9	3	2	1	9	3	8	8	18	12	11	7	7	15	11	11	16	18	18	20	24	18	23	12	25	30	27	25	24	28	24	25	28	0	20	17	41	26	17	36	26	19	36	50	24	26	17	41	26	44	36	49	36	47	41	46	42	56	58	35	48	50	67	62	71	46	62	27	59	58	69	72	65	53	74	75	66	65	82	84	85	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	3	2	2	3	3	1	2	1	2	3	3	1	3	2	1	1	2	1	1	1	2	1	1	3	2	1	1	3	2	1	2	2	1	1	1	1	2	1	2	2	2	3	1	2	2	2	2	2	2	2	3	1	1	1	3	1	5	2	2	1	2	2	3	1	1	1	2	2	1	1
12000	-490.028318096234557	-488.538734374667172	-1.489583721567397	0.000067696070852	0.000020454816598	0.302156629482289	0.587242609000098	0	2	2	1	4	6	4	4	3	7	7	7	9	8	10	10	11	9	11	11	12	14	11	12	12	16	13	14	13	14	16	14	16	14	16	15	18	16	16	16	18	20	18	15	17	18	20	18	19	18	19	18	21	20	18	19	20	21	20	22	22	23	21	22	21	23	22	24	21	24	23	24	24	26	23	23	25	24	26	28	26	25	28	28	29	31	0	1	1	1	2	1	3	9	2	7	3	7	12	11	8	11	10	14	14	12	14	17	18	20	13	24	18	21	17	25	25	21	30	24	28	20	30	28	0	20	23	41	26	29	36	26	27	36	40	40	43	44	41	51	22	45	40	45	28	53	46	69	56	56	59	58	50	67	41	46	46	62	21	73	45	69	62	65	72	59	66	66	65	82	84	85	1	1	1	1	1	3	1	1	1	2	3	1	1	1	3	1	2	1	2	2	2	2	1	1	2	2	3	1	1	1	2	1	1	1	1	2	2	1	1	3	3	1	1	1	2	1	3	2	2	1	1	2	2	1	2	1	2	2	3	1	2	1	1	2	1	1	2	1	2	2	2	1	5	1	3	2	1	2	1	4	2	1	3	2	1	2
12500	-502.841489808354936	-501.437408519510825	-1.404081288844107	0.000084601174182	0.000033375279734	0.394501377274765	0.651762357222216	0	1	1	3	4	6	5	3	4	5	7	7	8	9	9	9	11	9	11	11	12	12	12	14	10	16	13	14	14	14	16	15	15	12	15	14	16	16	16	15	17	18	18	18	17	20	18	18	19	17	19	16	19	22	19	19	21	19	21	21	20	23	21	23	22	21	22	24	23	24	23	25	24	24	24	24	25	25	27	27	26	25	28	28	30	31	0	1	1	2	4	4	3	3	1	9	10	7	7	11	11	12	12	11	14	7	14	15	14	34	13	24	18	21	17	25	30	27	30	17	21	34	25	21	0	24	23	41	26	29	36	24	21	36	40	40	43	16	42	43	44	48	50	45	35	53	26	53	56	56	47	58	50	67	53	54	26	62	65	65	48	69	76	59	72	74	75	75	80	82	84	85	1	1	1	1	1	2	2	1	3	1	2	2	2	1	2	1	2	1	1	4	2	2	2	1	1	1	2	1	2	2	1	1	1	1	3	1	2	2	1	1	3	1	1	2	2	3	3	2	2	2	1	5	1	2	1	1	2	1	2	1	2	3	1	2	2	1	2	2	2	1	4	1	1	1	3	1	1	2	1	2	1	1	1	2	1	1
13000	-504.898843393277787	-503.239627574468841	-1.659215818808966	0.000122053257518	0.000026478243877	0.216940083498390	0.567025734799897	0	1	3	2	2	6	4	5	4	6	7	6	9	10	8	9	11	9	12	11	12	13	12	12	13	15	14	13	15	14	17	13	16	14	15	15	18	17	17	15	18	20	17	17	17	17	18	18	18	17	19	17	20	21	19	18	20	20	21	21	19	22	22	21	21	22	22	24	23	24	23	23	25	24	24	21	25	24	26	28	26	26	29	27	28	32	0	1	2	2	1	7	3	3	5	3	7	7	11	10	7	7	12	10	18	12	14	16	14	20	16	20	21	21	22	13	33	21	25	24	28	20	33	28	0	20	23	41	26	29	26	26	21	36	40	40	43	17	41	43	29	45	50	56	27	53	26	41	48	45	27	58	50	67	76	61	46	76	78	65	64	53	69	27	72	78	75	75	80	82	84	85	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	2	1	1	2	1	2	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	3	1	1	1	1	1	2	2	2	1	1	3	1	2	2	1	2	1	3	1	2	2	3	2	2	1	2	2	1	3	2	1	1	1	2	1	1	4	1	2	1	1	1	1	1	2
13500	-495.479634296134464	-494.036201973835261	-1.443432322299178	0.000068485956540	0.000023478096980	0.342816223449174	0.574405572237399	0	1	2	2	3	7	4	5	3	7	7	8	9	9	9	10	12	10	10	11	12	14	11	13	13	16	14	14	14	15	15	14	15	15	15	14	17	16	17	14	17	19	18	17	17	19	20	19	19	17	19	17	19	22	18	19	22	19	20	21	21	21	21	23	23	22	22	23	24	22	23	25	24	25	24	24	25	22	26	27	26	25	27	27	28	32	0	1	1	1	2	9	3	3	2	7	7	7	10	12	10	6	6	14	14	12	14	17	15	12	11	20	21	23	17	25	25	18	25	24	21	24	30	28	0	24	23	41	26	29	36	26	27	36	40	40	43	29	41	43	29	45	49	45	27	41	20	53	58	48	78	48	50	67	62	61	61	62	59	73	58	62	62	59	69	74	82	75	78	82	82	85	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	3	3	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	3	3	3	2	1	2	1	2	2	1	2	1	2	3	4	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	3	1	1	2	1	1	2	2	1	2
14000	-472.364249939779143	-470.874085674241030	-1.490164265538122	0.000072542830462	0.000021888008880	0.301725321992832	0.591639945541691	0	1	3	2	3	6	5	5	3	7	7	8	9	9	9	10	10	10	10	9	11	13	12	12	12	15	13	15	14	15	16	14	15	14	15	15	18	16	16	16	18	20	18	18	17	19	19	17	19	17	17	16	20	20	18	19	21	20	19	22	21	22	20	22	23	22	22	23	24	25	24	24	25	25	23	24	25	23	26	27	27	25	28	28	29	31	0	1	2	1	2	5	3	3	4	7	7	7	11	11	11	10	11	14	14	12	12	17	14	20	13	24	21	21	24	13	30	21	25	24	21	34	33	28	0	24	23	41	51	12	36	26	27	36	50	40	26	22	41	26	52	36	49	34	27	53	54	53	56	56	47	58	40	67	62	61	61	62	65	65	66	62	62	59	77	73	82	75	78	82	82	85	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	3	1	2	2	2	2	1	1	1	1	2	2	1	1	3	1	2	2	2	1	1	1	2	1	4	1	2	1	2	3	1	1	1	1	2	3	1	2	1	1	3	2	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1
14500	-501.586034334696876	-500.134501941494307	-1.451532393202585	0.000075632166451	0.000025304753992	0.334576611776299	0.667515055412419	0	2	3	2	2	6	4	4	3	8	7	8	9	8	9	10	12	9	10	11	13	13	12	13	12	16	13	14	14	14	16	14	15	15	16	15	16	16	17	16	16	19	18	16	16	18	19	18	18	16	19	17	20	22	18	19	21	20	21	22	21	23	21	22	22	22	21	23	23	24	22	25	25	25	24	24	25	24	27	27	26	25	28	28	29	31	0	1	2	1	1	9	3	3	2	7	7	2	2	11	6	10	20	14	14	7	14	10	14	20	13	24	15	19	17	25	25	13	30	20	21	20	30	21	0	20	23	41	26	29	24	26	28	36	40	24	43	44	42	46	44	48	49	45	28	53	46	53	56	56	28	48	50	40	42	46	46	76	21	59	58	62	76	65	62	59	75	75	78	82	84	85	1	1	1	1	1	2	1	1	1	2	2	3	4	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	2	1	2	3	1	2	1	2	1	2	1	4	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	3	1	1	2	1	2	4	2	2	3	3	3	2	1	5	2	2	1	1	1	2	3	1	1	2	2	1	1
15000	-546.397465642411248	-544.876014537913989	-1.521451104497215	0.000099533590983	0.000027924986750	0.280558417252782	0.537068698644415	0	2	2	1	4	7	4	4	4	7	6	8	9	8	8	10	11	10	12	11	12	13	12	12	14	16	14	14	14	14	16	16	16	14	16	15	18	16	15	17	16	20	18	18	16	18	20	19	18	17	19	16	21	22	18	18	21	20	18	21	22	21	21	23	22	22	21	24	24	24	24	25	24	24	22	24	25	23	26	27	26	25	29	27	30	32	0	1	4	1	2	5	3	3	2	7	7	11	11	7	11	12	12	10	18	11	18	17	18	16	11	34	21	21	17	10	30	23	25	20	28	20	25	14	0	29	23	41	26	52	34	26	21	45	50	26	43	14	41	43	29	36	49	48	27	41	46	41	34	48	59	58	24	67	62	46	46	76	47	65	48	62	62	59	72	74	82	75	47	82	82	85	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	2	3	1	1	1	2	2	1	2	1	2	2	2	1	4	1	2	2	2	1	1	1	1	4	2	1	1	1	5	2	2	2	2	2	1	2	3	2	2	2	2	2	1	6	2	2	3	3	1	2	1	1	2	2	3	1	2	1	2	4	1	2	1
