"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"72d45a49a5","zuper",87,0.529411764705882,0.458066860465116,1.2375,NA,1,1,0.00921929592547555
