step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24500	-576.851214786751825	-583.706702737711225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701332765183206	0	5	3	8	6	7	7	4	6	8	8	9	8	9	11	10	10	13	12	11	12	11	12	12	15	13	13	15	14	13	16	13	14	14	13	16	15	16	18	12	15	17	17	16	18	18	16	17	17	18	17	19	19	18	20	19	19	20	20	20	22	20	22	20	23	23	24	24	24	26	23	25	25	26	25	24	26	24	27	26	29	27	28	28	27	26	26	25	26	27	28	27	28	28	27	30	29	28	31	29	31	31	32	32	32	32	33	33	34	32	34	0	0	0	2	8	2	2	3	0	8	9	4	5	11	16	11	13	15	4	11	0	0	16	17	35	22	22	22	0	19	40	16	26	16	21	29	40	0	30	22	40	41	0	37	36	38	0	16	0	0	40	41	44	38	23	49	38	49	49	42	52	54	46	0	53	55	42	0	57	64	48	78	64	65	65	66	68	0	88	68	90	68	70	74	65	76	55	67	68	72	75	68	77	80	74	75	74	89	94	82	92	95	95	96	100	95	100	106	102	0	103	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	1	3	1	2	2	1	1	1	1	1	4	1	1	2	2	2	1	3	1	1	2	1	1	1	2	2	1	2	2	3	1	2	3	3	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	3	2	1	2	1	2	3	2	1	2	2	1	1	2	1	2
25000	-570.699702502618948	-577.555190453578348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686133996005453	-2	4	4	9	5	8	7	7	6	8	8	9	8	9	11	9	10	14	11	12	12	12	12	12	14	13	13	15	13	14	15	14	15	15	14	16	14	16	17	15	13	16	17	16	16	18	17	17	17	19	20	18	19	18	19	19	20	20	21	19	20	21	22	21	23	24	24	24	25	25	22	24	24	26	25	25	26	23	27	26	28	26	28	28	26	28	26	26	26	26	29	28	28	27	28	29	29	27	31	30	29	30	32	31	31	31	33	34	32	32	34	0	0	0	2	3	2	2	5	0	8	9	6	8	9	16	9	10	23	4	11	0	0	11	13	21	22	22	22	0	19	41	23	26	32	21	29	41	0	30	27	22	37	0	37	29	38	0	20	0	0	31	44	44	38	34	49	54	49	49	37	52	54	57	0	53	55	51	0	62	64	48	78	64	65	65	71	68	0	67	68	90	68	73	74	75	76	71	67	68	78	75	77	77	80	74	85	84	68	94	98	92	95	95	97	100	102	100	103	102	0	102	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	1	1	2	2	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	2	2	2	1	2	2	1	2	2	1	1	2	2	1	1	2	1	2	3	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2
25500	-580.204593296494181	-587.060081247453581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750237183726497	0	4	5	8	7	8	6	6	6	9	9	9	8	10	12	10	10	12	12	11	12	11	12	13	14	12	13	12	14	13	14	15	13	14	16	16	15	16	17	16	13	14	17	17	18	18	16	18	17	17	19	19	21	18	18	20	21	19	21	20	22	20	23	21	23	23	22	23	24	25	21	25	25	26	26	26	26	23	26	26	28	26	27	28	27	27	26	25	27	27	28	28	28	28	27	30	29	28	31	30	30	30	32	31	31	31	32	33	34	32	35	0	0	0	2	8	2	2	3	0	8	9	6	8	9	16	9	10	14	12	14	0	0	16	17	21	22	22	22	0	19	41	15	22	23	25	29	41	0	30	31	22	41	0	41	29	38	0	20	0	0	41	40	51	38	34	58	46	49	49	51	52	54	46	0	40	71	60	0	38	64	48	78	64	53	53	66	68	0	67	68	90	68	64	74	75	66	71	67	68	78	75	80	82	77	74	85	84	77	94	89	92	95	95	97	100	102	100	103	103	0	108	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	3	1	2	1	2	1	2	1	3	1	2	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	2	3	2	1	2	3	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2
26000	-606.335296740257490	-613.190784691216891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614714384667698	0	4	5	8	6	8	7	7	5	9	8	9	8	9	9	9	10	14	11	10	12	11	13	14	13	13	13	14	14	14	15	13	15	14	15	15	14	16	17	16	15	16	15	16	18	19	16	18	16	18	18	18	21	18	19	19	20	20	18	21	21	20	21	21	23	22	24	24	23	25	22	25	26	25	25	25	26	22	24	27	28	28	26	29	27	29	27	26	27	26	28	28	28	29	27	29	28	28	28	30	30	30	31	31	32	31	32	31	33	30	34	0	0	0	2	3	7	2	5	0	8	9	7	8	9	11	9	10	32	6	9	0	0	20	17	21	22	22	22	0	19	22	11	26	11	25	29	22	0	19	37	37	31	0	41	29	38	0	23	0	0	37	44	51	38	18	49	38	49	49	31	52	38	57	0	53	55	51	0	57	64	48	78	64	53	65	66	68	0	60	68	90	68	64	74	65	66	76	67	68	78	65	77	77	77	74	85	65	77	77	77	92	95	95	84	100	95	100	95	103	0	106	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	2	2	1	3	2	2	1	1	1	1	4	1	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2	2	1	3	2	1	1	2	3	1	1	2	1	1	4	1	1	2	1	2	2	1	1	2	1	1	1	1	2
26500	-594.571983825086932	-601.427471776046332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705526705225168	-1	4	4	9	6	9	7	7	6	7	8	10	9	9	12	11	10	14	11	12	12	11	12	13	13	13	13	13	15	13	13	14	15	14	15	16	12	16	17	15	16	16	17	17	18	18	16	19	18	19	20	19	21	19	20	19	19	21	20	20	21	20	21	21	23	23	24	23	24	25	23	25	26	25	25	26	26	21	26	26	28	27	26	28	26	28	25	27	26	27	28	28	29	27	28	29	29	28	30	30	30	30	32	31	32	32	32	32	33	31	35	0	0	0	2	3	2	2	5	0	5	9	4	8	9	16	11	10	23	4	11	0	0	11	17	21	22	22	22	0	19	37	11	26	20	25	29	22	0	19	31	27	40	0	31	29	38	0	20	0	0	41	44	41	38	34	49	38	49	49	31	44	46	57	0	53	55	51	0	62	64	55	78	64	65	65	66	68	0	51	68	78	68	64	74	65	87	66	67	68	72	75	77	82	68	74	85	91	89	94	98	82	95	102	97	100	95	100	95	102	0	108	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	3	1	1	2	1	2	2	3	1	2	2	1	3	1	2	1	1	1	2	2	1	3	2	1	2	2	1	1	2	2	1	3	2	3	2	2	2	1	2	1	2	2	1	3	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2
27000	-606.820853816409112	-613.676341767368513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627562963613352	0	4	5	8	6	8	8	7	7	9	9	10	8	9	12	10	10	14	13	12	11	11	12	14	14	13	13	13	13	12	14	13	14	15	16	16	13	16	16	16	15	16	15	16	17	19	16	18	17	18	18	18	20	18	19	20	20	20	20	19	22	21	23	21	23	22	24	24	25	25	23	25	25	26	25	24	26	22	27	26	27	26	27	28	27	29	26	26	27	26	28	27	27	28	28	30	29	28	31	30	30	30	32	31	30	31	33	33	31	32	34	0	0	0	2	3	2	2	5	0	5	9	4	8	9	11	11	13	15	30	11	0	0	11	5	21	22	22	22	0	4	37	11	26	9	25	29	22	0	19	37	37	37	0	41	29	38	0	16	0	0	41	31	41	38	20	49	46	49	49	40	40	54	57	0	53	48	51	0	57	64	66	78	64	65	65	66	68	0	67	68	78	68	70	74	65	71	76	67	68	72	74	80	80	80	65	91	74	82	94	82	92	95	102	97	80	102	105	102	102	0	102	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	1	2	2	2	1	3	1	1	2	2	2	4	2	2	1	2	3	4	1	2	2	1	2	2	2	2	1	1	1	2	2	3	1	1	1	2	3	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2
27500	-612.779863498834970	-619.635351449794371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663359480739997	0	4	5	9	6	8	7	7	6	9	8	9	8	9	11	11	11	13	10	9	12	11	12	11	14	13	13	14	15	14	16	12	14	15	16	16	12	16	17	16	16	17	17	15	19	19	16	19	15	18	18	18	20	18	19	19	20	18	19	20	21	20	22	21	24	23	23	23	24	25	22	24	25	26	26	26	25	22	26	27	28	26	27	28	27	29	27	26	26	26	29	27	28	28	28	29	29	28	31	31	29	30	31	32	30	32	33	34	34	31	34	0	0	0	2	3	2	2	5	0	8	9	2	5	9	11	9	8	20	12	11	0	0	9	8	21	22	22	22	0	19	37	11	26	32	25	29	22	0	30	37	37	41	0	37	29	38	0	34	0	0	40	44	44	38	34	49	38	49	49	41	52	54	38	0	53	55	51	0	62	64	48	78	64	65	65	48	68	0	67	68	90	68	64	74	65	76	66	67	77	72	65	82	80	77	65	85	74	89	94	105	92	95	95	97	89	95	105	102	95	0	102	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	3	2	2	1	1	1	1	3	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	2	1	2	3	2	2	2	2	2	2	3	1	2	2	2	1	1	2	1	2	2	1	1	4	2	1	2	2	2	2	2	2	1	1	2	1	1	1	3	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	2	3	1	2
28000	-595.558287613282914	-602.413775564242314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637380157036721	-1	5	5	8	7	9	7	6	6	9	8	10	8	10	11	10	10	13	13	12	11	12	13	13	14	14	13	14	14	14	16	14	15	14	15	16	15	16	17	14	13	17	15	17	18	19	16	18	17	18	19	18	21	19	19	20	21	20	21	21	22	21	20	20	23	23	22	23	23	25	21	25	24	26	25	26	26	22	25	27	28	27	27	29	27	29	26	27	26	26	28	28	27	28	27	28	29	28	30	27	31	29	32	31	31	32	32	32	33	33	35	0	0	0	2	8	4	2	3	0	8	9	2	8	9	14	11	5	15	12	16	0	0	16	10	21	22	22	22	0	19	40	14	26	20	25	29	41	0	19	41	22	37	0	40	29	38	0	23	0	0	37	44	44	38	32	49	63	49	49	37	52	63	38	0	44	71	51	0	54	64	55	78	64	65	65	66	68	0	67	68	90	68	73	74	65	76	48	79	68	72	75	80	77	77	74	65	65	82	94	68	92	95	95	97	82	95	100	102	108	0	102	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	2	2	2	2	1	2	2	1	4	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	2	2	1	3	2	3	1	1	2
28500	-604.832688382412584	-611.688176333371985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675488343431779	0	5	3	7	6	8	7	7	6	9	8	10	8	9	11	9	10	13	13	11	11	12	13	14	14	13	14	15	13	14	15	13	14	15	16	15	16	16	17	15	13	17	15	17	17	19	17	18	16	19	19	19	21	18	19	18	20	20	21	20	21	20	22	21	23	23	24	23	25	24	24	24	24	24	25	25	26	23	26	26	25	27	27	29	26	26	25	26	26	27	26	28	28	27	28	29	29	28	31	30	30	29	33	31	31	31	33	33	34	33	33	0	0	0	2	3	2	2	5	0	8	9	7	8	9	16	11	13	15	12	16	0	0	11	17	21	22	22	22	0	19	41	11	26	32	25	29	41	0	19	41	22	31	0	27	29	38	0	34	0	0	40	40	52	38	32	49	38	49	49	31	52	54	57	0	53	55	53	0	63	64	66	78	64	65	53	48	68	0	51	68	78	68	70	74	75	87	66	67	68	72	53	80	77	77	74	75	74	68	94	92	92	95	95	97	100	95	100	102	111	0	102	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	2	3	1	1	2	1	1	3	2	1	2	2	1	1	2	1	2	3	2	1	3	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	3	2	3	2	2	1	1	1	3	1	1	2	2	2	1	1	2
29000	-567.811704769228072	-574.667192720187472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695579044810636	-3	4	5	9	7	7	7	6	7	10	8	9	8	8	10	11	9	14	11	12	12	11	14	13	14	14	14	13	13	14	15	15	12	14	16	15	13	15	18	16	15	17	17	16	18	18	17	17	17	18	19	18	20	18	20	20	20	19	20	20	21	20	22	20	24	23	24	24	24	24	24	25	26	25	24	26	26	23	24	27	28	27	28	28	27	29	26	27	26	26	29	28	28	28	27	29	29	27	31	30	30	30	31	31	31	31	33	34	34	32	34	0	0	0	6	8	2	2	3	0	8	9	6	8	9	14	11	8	15	4	16	0	0	16	17	21	22	22	22	0	19	37	23	22	14	25	29	22	0	30	37	37	31	0	31	36	38	0	32	0	0	37	44	44	38	48	58	46	49	49	37	52	54	57	0	53	55	51	0	63	64	66	78	64	75	53	66	68	0	53	68	90	68	73	74	65	87	71	79	68	78	85	82	77	82	74	65	84	89	94	80	92	95	95	97	100	95	100	106	102	0	95	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	3	1	3	1	2	1	1	2	2	3	1	1	1	1	2	1	3	1	1	2	1	1	3	1	2	2	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	2	1	4
29500	-614.318037412834656	-621.173525363794056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654254774982634	-1	4	4	8	5	8	7	7	5	9	7	10	8	10	10	10	9	14	12	12	10	12	14	13	15	13	14	14	13	14	15	13	14	14	12	14	14	16	18	16	15	17	16	17	18	19	17	17	17	16	19	17	21	17	18	20	21	20	20	20	21	20	23	21	24	23	24	23	24	25	23	25	25	26	25	24	26	23	25	25	28	27	27	28	27	27	25	26	27	25	27	28	28	28	28	30	30	29	31	30	30	30	32	31	31	31	32	34	34	32	34	0	0	0	7	3	2	2	5	0	5	9	4	8	11	11	9	13	15	6	14	0	0	20	5	35	22	22	22	0	19	37	11	26	20	21	29	22	0	30	31	22	37	0	37	29	38	0	23	0	0	31	41	44	38	34	49	46	49	49	40	44	54	57	0	53	48	60	0	57	64	55	78	64	65	53	48	68	0	51	68	90	68	73	74	75	87	71	67	68	78	65	68	80	68	75	91	65	89	94	89	80	95	95	97	100	95	100	102	103	0	102	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	3	1	2	1	1	2	1	3	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	4	2	1	3	1	2	2	2	1	2	2	1	1	2	1	1	3	2	2	2	1	4	1	2	1	3	1	2	1	1	2	2	2	1	1	2
30000	-586.498805588191885	-593.354293539151286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667344919944728	-2	4	4	8	6	7	7	7	6	9	8	9	8	9	11	10	10	14	13	11	12	11	13	13	15	13	13	13	14	14	15	13	14	14	14	15	13	15	16	16	15	17	15	16	17	19	16	17	18	18	19	18	20	17	20	19	21	20	21	20	21	20	21	22	23	22	23	23	23	26	24	25	25	26	24	24	27	22	25	27	29	27	28	28	27	28	26	26	26	26	28	28	28	29	28	29	30	28	30	30	31	30	32	31	31	32	32	33	34	32	33	0	0	0	7	3	2	2	5	0	13	9	4	5	9	11	11	10	15	12	16	0	0	20	17	35	22	22	22	0	19	37	11	26	11	21	29	22	0	19	41	37	40	0	41	29	38	0	23	0	0	41	44	40	38	48	49	46	49	56	41	52	54	54	0	53	55	61	0	57	64	66	78	64	65	53	66	68	0	67	68	90	68	70	74	75	76	66	79	68	72	65	77	68	80	74	91	75	89	94	98	92	95	84	97	100	95	100	102	103	0	102	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	3	1	2	1	1	2	1	3	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	3	1	2	1	2	1	3	1	1	2	1	1	2	1	1	2	1	2	2	1	2
30500	-577.269081049756210	-584.124569000715610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669222269678120	-4	4	5	7	6	8	6	7	6	10	9	10	8	8	11	10	11	14	11	11	12	11	13	13	14	13	13	14	13	14	15	14	14	15	15	15	13	16	17	16	16	16	16	17	18	19	16	18	17	18	19	18	19	18	20	19	20	20	21	20	22	21	22	21	23	24	24	23	24	25	23	24	25	25	25	25	26	23	27	26	29	27	27	29	26	28	26	25	26	26	28	27	28	27	28	30	30	28	30	30	30	30	30	32	31	31	32	34	34	33	32	0	0	0	2	3	2	2	5	0	13	9	7	5	9	16	11	10	16	4	11	0	0	16	5	21	22	22	22	0	12	37	16	26	16	25	29	22	0	19	37	31	37	0	40	36	38	0	23	0	0	31	44	44	38	48	49	46	49	49	31	52	54	57	0	53	48	51	0	63	64	48	78	64	65	53	71	68	0	88	68	90	68	73	74	65	66	76	67	68	72	65	80	80	68	74	85	75	80	94	80	82	95	95	97	100	103	100	103	111	0	102	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	3	1	1	1	2	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	3	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	3	2	1	2	2	3	1	2	1	3	1	2	1	1	2	1	2	1	2	2	2	1	1	2	1	3	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	3	1	1	2
31000	-583.729925257013520	-590.585413207972920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627539108750189	-2	4	3	8	6	7	7	5	6	9	8	9	8	10	11	10	9	12	12	11	13	11	13	13	15	13	13	13	12	13	13	14	14	14	16	15	15	17	17	15	15	16	17	17	18	18	17	18	16	18	20	18	21	18	20	19	19	19	20	20	21	21	22	21	23	23	24	23	24	25	23	25	25	25	25	24	25	23	25	26	27	27	28	29	27	28	26	26	27	25	29	27	29	28	27	30	29	28	29	30	30	30	32	31	31	31	33	34	33	32	32	0	0	0	2	8	2	2	3	0	13	9	2	5	9	14	11	8	15	4	9	0	0	16	17	21	22	22	22	0	19	22	16	26	20	25	29	31	0	19	31	31	37	0	40	29	38	0	34	0	0	37	44	44	38	32	49	38	49	49	31	52	54	57	0	53	48	60	0	62	64	55	78	64	65	65	71	68	0	60	68	90	68	70	74	75	71	76	79	80	78	53	80	80	80	74	85	74	77	82	98	92	95	95	97	100	102	100	111	102	0	102	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	3	3	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	4	1	2	2	1	2	2	1	1	2	1	2	2	2	1	1	3	2	2	1	1
31500	-595.816569633324434	-602.672057584283834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602899663252413	-1	4	4	8	6	9	7	5	6	9	8	10	7	9	9	9	11	14	11	10	13	11	13	13	14	13	14	14	13	14	15	15	14	14	16	16	15	16	17	13	15	16	17	17	17	18	16	17	18	18	20	18	19	18	19	20	20	20	20	21	21	21	23	21	23	23	25	23	24	25	23	24	24	26	25	26	26	23	25	26	29	27	27	29	28	28	26	26	27	26	29	27	28	28	28	28	29	28	30	29	30	30	32	31	31	30	33	34	33	32	34	0	0	0	2	8	4	2	3	0	8	9	2	8	9	11	11	13	15	4	11	0	0	16	17	21	22	22	22	0	19	40	16	26	20	25	29	40	0	30	22	40	31	0	41	29	38	0	23	0	0	41	44	44	38	32	49	46	49	49	37	52	54	57	0	53	32	31	0	38	64	34	78	64	65	65	71	68	0	51	68	78	68	70	74	75	87	71	67	68	72	75	77	82	77	74	65	65	80	94	98	82	95	95	84	100	95	100	102	102	0	102	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	4	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	1	2	3	5	1	3	2	3	1	2	2	1	2	2	1	3	2	3	2	1	2	2	1	3	1	3	1	2	1	1	1	1	3	3	1	2	1	2	2	2	1	1	1	2	2	2	1	2
32000	-553.346624626198377	-560.202112577157777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658133650796435	-1	4	4	9	7	8	7	6	7	9	8	10	8	9	11	11	10	13	12	10	12	11	13	13	14	14	13	13	14	14	14	14	14	14	16	16	16	16	18	15	15	16	16	16	18	19	17	18	17	19	19	18	20	18	19	19	21	20	20	20	21	20	23	22	23	23	22	24	24	25	22	25	26	26	24	24	26	23	24	26	28	27	27	28	28	28	27	26	27	26	28	27	28	28	27	29	29	29	30	30	30	30	32	30	31	30	32	33	34	33	34	0	0	0	2	8	2	2	3	0	13	9	4	5	9	20	11	13	15	12	9	0	0	20	17	21	22	22	22	0	12	22	9	22	20	25	29	40	0	30	31	22	31	0	31	29	38	0	23	0	0	40	44	44	38	20	49	46	49	49	51	52	54	46	0	53	48	37	0	57	64	55	78	64	65	65	71	68	0	67	68	90	68	70	74	65	76	76	79	68	72	75	80	82	77	74	85	74	89	94	89	82	95	95	97	100	95	89	102	103	0	102	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	3	1	2	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	4	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	2	1	1	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	1	2
