"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"b6c2146ffb","zuper",71,0.742857142857143,0.727767857142857,0.919718309859155,NA,0,0,0.01323848222907
