step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-579.346972876655741	-586.202460827615141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631475741620090	1	2	5	5	8	7	9	10	10	13	13	13	14	15	15	17	16	16	16	17	15	18	18	18	17	20	20	19	20	21	19	19	20	22	17	21	22	23	23	21	24	23	24	23	23	25	24	26	25	26	23	26	25	24	26	25	26	27	26	25	27	28	27	30	29	28	28	28	31	28	28	29	30	27	30	31	30	30	30	28	33	32	33	32	34	34	31	37	37	37	38	36	38	39	42	39	41	42	0	1	2	1	3	0	5	6	6	8	9	9	8	8	10	21	12	10	10	13	9	17	20	12	19	13	17	20	20	13	16	35	25	26	13	28	28	31	40	32	42	31	35	36	32	45	24	44	39	38	23	60	40	37	45	51	44	39	44	44	44	45	57	56	62	63	55	52	70	46	48	45	80	56	62	62	63	54	58	47	76	48	76	52	79	82	75	69	85	92	88	87	83	69	92	88	91	97	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	1	1	2	1	2	2	1	2	1	1	1	2	3	1	2	2	3	2	1	1	3	1	1	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	1	2	1	3	2	1	2	2	2	2	1	2	2	3	1	3	2	1	1	4	1	1	1	2	3	4	3	1	1	1
25000	-558.100815670517591	-564.956303621476991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587172795822583	1	2	5	5	8	6	9	9	11	12	13	13	14	15	17	15	15	14	15	15	16	18	18	17	18	20	19	19	20	22	21	18	20	23	21	22	22	24	24	19	23	22	22	23	23	24	25	26	25	25	22	26	24	24	26	25	26	27	26	25	28	27	27	29	29	29	28	29	30	28	28	28	31	29	31	30	31	30	31	30	32	32	32	32	33	34	32	36	37	36	37	38	37	41	41	39	42	40	0	1	2	1	3	0	3	6	8	8	10	9	9	13	11	18	12	8	9	9	16	17	20	18	9	16	12	23	23	24	26	20	23	16	29	28	23	31	45	32	31	31	29	37	40	45	51	44	39	31	35	44	32	44	53	51	44	46	44	44	57	45	52	56	55	63	37	63	70	40	57	53	80	56	53	55	63	63	69	47	65	77	76	66	79	82	76	79	79	87	88	90	87	98	90	89	94	88	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	3	1	3	3	2	1	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	3	1	2	1	2	3	3	2	2	1	3	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2
25500	-559.012323935380778	-565.867811886340178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566631722354826	0	1	5	5	8	8	10	10	11	12	12	13	12	14	16	15	15	17	16	17	16	18	18	18	19	19	20	20	20	20	21	20	20	22	20	22	22	24	22	21	24	23	22	23	23	23	23	26	25	27	24	26	26	25	26	25	26	25	26	27	28	28	28	31	27	27	28	29	31	30	28	30	30	29	32	30	31	30	31	28	33	32	34	33	33	31	33	36	37	36	38	38	37	41	41	40	41	39	0	1	2	1	3	0	3	6	8	9	8	8	8	8	17	9	12	17	14	13	16	17	20	17	19	16	24	20	20	17	26	20	13	16	23	32	20	26	32	8	42	31	28	37	32	40	35	44	39	42	35	44	45	44	40	51	44	46	44	54	57	65	66	74	55	37	55	66	58	58	52	62	80	56	62	62	78	63	70	51	76	57	87	77	46	66	76	79	69	87	88	90	83	98	92	85	91	89	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	4	3	1	1	3	3	1	5	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	3	1	1	3	3	1	1	1	1	2	1	1	1	1	2	1	3	1	1	6	2	1	2	4	2	1	1	2	1	2	3	2	1
26000	-579.927650319863233	-586.783138270822633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670023704531480	1	2	4	5	7	4	9	11	10	13	12	13	14	14	16	17	17	16	13	17	16	18	15	16	19	20	19	19	19	22	21	21	20	23	18	21	22	22	22	20	24	23	23	23	23	24	24	26	26	26	24	26	25	26	26	24	25	26	27	27	28	28	26	28	28	28	30	28	30	29	29	29	30	28	31	31	31	31	32	31	32	29	34	32	34	33	33	37	37	36	36	38	38	40	41	41	41	38	0	1	2	1	3	0	2	9	6	8	9	8	10	10	11	14	12	14	8	23	13	12	13	12	19	16	14	23	23	24	26	40	14	26	14	28	28	31	40	28	26	31	29	37	40	39	29	44	39	38	29	44	45	44	40	43	44	46	54	48	57	53	44	43	55	63	62	57	58	58	52	62	64	56	62	53	52	66	70	47	55	48	87	66	58	78	76	79	69	87	69	90	83	98	90	89	94	91	1	1	1	2	2	1	4	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1	1	2	1	2	1	1	3	2	2	1	1	1	2	1	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	3	2	3	3	2	2	3	3	1	1	2	4	1	1	2	3	2	3	1	2	2	3	2	1	1
26500	-552.536062745842514	-559.391550696801914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587437953386154	1	2	5	3	7	7	10	10	11	13	13	13	14	14	16	15	16	16	17	16	16	18	17	17	18	20	19	20	20	21	21	20	20	22	20	22	22	23	24	21	23	22	23	23	24	24	24	26	24	26	24	26	25	25	26	25	27	27	26	27	28	28	27	30	29	28	29	28	30	30	27	29	31	29	31	30	31	31	32	31	31	32	33	31	33	33	32	36	38	35	37	37	37	38	42	41	41	41	0	1	2	1	3	0	3	6	8	9	9	9	10	12	11	9	8	13	11	14	16	17	20	17	13	16	19	23	20	17	26	23	25	26	20	23	28	31	32	17	31	16	35	37	32	36	35	44	40	38	43	44	45	44	45	43	44	46	44	52	44	55	44	56	62	63	62	44	58	58	44	62	47	56	65	55	61	68	70	29	67	61	87	48	79	82	76	79	85	87	79	90	83	85	90	91	89	94	1	1	2	1	2	1	3	2	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	3	1	2	1	3	1	4	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	3	1	2	2	1	1	1	3	1	2	2	1	2	2	1	3	3	2	2	6	2	3	1	3	1	1	1	2	2	2	3	1	2	2	4	2	1	2
27000	-558.087500963010257	-564.942988913969657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528770162983534	0	1	5	5	8	5	9	9	10	13	11	13	14	14	16	16	16	17	16	16	16	19	18	17	17	19	19	18	20	22	20	21	19	22	21	23	22	23	24	20	24	22	24	23	23	24	24	26	26	26	23	26	25	25	26	26	26	28	27	24	27	27	27	30	28	28	30	29	29	30	29	29	30	30	31	31	30	31	31	32	32	31	34	32	34	32	35	37	36	35	36	38	37	39	41	40	41	41	0	1	2	1	2	0	3	6	8	8	9	8	9	8	13	14	10	14	10	13	13	24	20	8	8	16	12	20	25	24	26	40	13	16	29	28	28	31	40	28	26	31	51	37	32	32	51	44	39	41	29	44	28	44	39	47	44	46	44	37	57	53	44	56	55	52	53	52	58	39	57	62	43	56	62	62	57	66	70	73	55	77	76	63	79	57	81	79	85	75	79	90	87	91	90	91	88	91	1	1	2	1	3	1	2	2	1	2	1	2	2	3	1	1	1	2	1	1	1	1	1	3	3	2	3	1	2	2	1	1	2	4	1	2	2	2	2	1	3	2	1	1	1	2	1	2	1	1	1	2	4	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	1	3	1	2	2	2	3	2	2	1	2	3	2	1	2	3	2	1	2
27500	-550.729406709698537	-557.584894660657937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610884235283658	0	2	4	4	8	7	10	10	11	12	12	13	14	13	16	17	15	16	15	16	16	18	18	16	18	18	19	18	20	21	19	20	20	22	20	23	22	24	23	22	22	22	24	23	21	25	24	25	24	26	22	26	26	25	26	26	27	27	27	26	27	29	27	31	28	28	28	28	30	30	29	29	30	29	31	30	31	31	32	31	32	31	33	33	34	33	35	36	37	36	36	38	37	40	41	41	40	40	0	1	2	1	2	0	5	6	8	8	8	9	8	10	17	24	12	17	13	13	14	17	10	9	19	16	24	17	20	13	26	28	19	16	20	32	28	31	32	32	31	31	51	37	28	39	51	44	45	42	35	44	29	44	45	43	44	46	44	44	48	67	60	74	53	63	53	52	58	58	48	53	47	56	55	62	63	66	70	73	65	66	55	52	79	82	83	79	85	87	79	90	83	88	90	97	91	85	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	2	2	4	1	1	3	2	4	2	2	2	2	1	2	2	1	1	2	1	2	2	3	2	1	2	3	1	3	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	4	2	3	1	2	2	1	1	2	1	3	3	1	1	1	2	1	1	2	1	2	2	2	1	2	3
28000	-530.063453414253217	-536.918941365212618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691402235759178	1	2	5	5	8	7	8	9	11	13	13	13	14	14	16	16	17	16	15	16	15	18	18	18	18	20	19	19	21	22	19	21	20	21	21	22	21	23	23	21	23	22	22	23	24	24	24	26	25	25	25	26	26	25	25	26	27	26	25	27	27	28	27	30	27	28	29	27	31	29	28	30	30	29	31	30	30	31	31	31	32	32	33	30	34	32	34	37	36	37	38	39	37	41	39	40	39	42	0	1	2	1	2	0	3	6	8	8	9	9	11	9	11	21	14	13	13	13	10	12	20	12	19	16	12	20	23	17	16	20	27	16	27	28	28	31	40	28	42	31	29	37	32	32	43	44	32	41	43	54	45	44	45	43	44	46	44	52	52	55	32	74	36	52	65	48	70	58	60	62	51	56	65	62	66	66	70	73	67	63	76	66	79	63	81	79	85	87	88	90	83	89	90	97	79	91	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	3	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	3	1	2	1	2	1	1	2	2	1	1	4	2
28500	-533.298432379615065	-540.153920330574465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699011559775034	1	2	6	5	9	8	9	10	10	12	12	12	13	14	17	16	16	15	17	16	15	19	18	17	18	19	19	19	21	22	20	20	20	23	20	23	22	24	23	21	24	22	23	23	24	25	24	27	25	26	24	26	23	24	26	24	26	27	26	26	27	28	27	30	29	28	30	28	31	29	28	29	30	28	31	31	30	30	31	32	31	32	33	32	34	33	34	37	36	37	36	39	37	40	41	41	39	42	0	1	2	1	3	0	3	6	6	8	8	9	8	9	11	18	12	10	13	14	8	24	20	18	17	16	24	14	35	33	16	28	9	26	20	33	23	42	40	32	42	31	23	37	53	39	35	44	39	38	23	44	32	33	45	35	44	46	44	44	57	55	44	74	55	61	45	44	58	58	52	62	51	56	62	62	60	66	70	73	62	48	81	66	70	82	81	79	79	87	85	90	87	97	90	91	85	94	1	1	2	3	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	6	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	3	1	1	1	2	3	2	1	1	1	2	2	2	2	2	1	1	1	2	3	1	2	2	1	2	3	2	2	1	1	1	1	1	2	2	1
29000	-544.080655939338953	-550.936143890298354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633585228209023	1	2	5	6	8	8	9	9	11	13	12	13	14	12	16	17	16	16	17	17	15	18	18	18	19	19	19	19	18	22	21	20	21	23	20	22	22	24	22	21	23	23	23	23	23	24	24	25	25	26	24	26	25	25	26	26	26	27	26	26	28	28	27	30	27	29	29	28	29	30	27	30	30	30	31	30	31	30	31	32	33	32	32	32	34	33	35	35	35	36	37	38	36	41	41	40	39	42	0	1	2	1	3	0	2	6	8	6	8	14	14	9	11	10	12	9	13	10	10	20	10	17	19	16	11	29	13	24	26	28	25	26	29	28	28	31	40	32	27	31	35	37	40	39	43	44	39	31	43	44	45	44	45	43	44	46	44	44	52	55	57	43	45	63	55	57	58	58	48	62	43	56	67	62	71	63	69	73	53	77	76	63	79	77	83	79	70	87	85	90	83	91	90	89	85	97	1	1	1	2	1	1	4	1	1	4	2	1	1	1	2	2	2	2	1	2	1	1	3	1	1	1	3	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	2	1	3	1	2	1	1	1	2	2	1	1	1	1	1	1	4	2	1	2	1	1	2	1	2	3	2	1	2	2	2	1	1	3	1	1	2	2	1	2	2	2	1	2	1	3	2	2	4	2	2
29500	-550.135799434585692	-556.991287385545093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645356045400447	0	1	5	5	9	8	8	10	11	12	13	13	14	14	16	17	17	16	15	16	15	15	19	17	18	19	20	16	20	22	20	20	19	22	21	22	22	23	24	21	22	22	24	24	23	24	24	26	25	26	25	26	25	26	26	25	25	27	25	26	27	28	26	30	29	28	28	28	31	27	28	29	31	28	31	30	30	30	30	32	32	33	32	31	33	33	35	36	37	36	36	37	37	40	40	39	38	38	0	1	2	1	3	0	3	6	8	8	10	9	8	8	13	21	12	13	10	13	14	12	20	8	13	16	12	13	20	27	26	28	13	16	25	28	23	26	40	28	31	31	29	37	40	32	35	44	40	31	43	57	36	57	32	43	44	46	44	44	60	55	37	74	62	63	32	52	70	46	63	55	47	56	62	62	44	63	70	73	62	77	76	44	79	84	83	79	85	87	85	87	83	98	90	97	89	91	1	1	2	3	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	4	2	1	3	2	2	1	1	3	2	3	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	4	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	3	2	1	2	3	2	2	2	3	3	1	1	2	1	1	3	1	1	2	2	2	1	2	1	3	1	2	1	1	1
30000	-524.771530579565706	-531.627018530525106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619848683861278	1	2	6	3	8	8	10	9	10	12	12	12	14	14	16	17	16	16	16	15	14	17	18	17	17	19	20	19	20	23	21	20	21	22	17	22	21	23	23	21	23	22	23	23	23	25	25	26	25	24	25	26	26	25	26	25	26	28	26	27	28	28	27	31	29	28	28	28	30	30	28	29	30	28	32	31	31	30	31	32	32	32	34	32	34	33	34	35	37	36	38	37	36	40	42	40	41	40	0	1	2	1	3	0	5	6	8	8	9	8	9	10	11	20	13	12	14	10	12	12	14	20	19	16	10	20	35	24	26	23	25	16	14	32	28	26	40	32	31	31	23	37	40	39	43	37	40	38	43	44	45	44	45	43	44	46	44	57	52	53	57	56	53	63	53	48	58	46	48	62	47	47	62	62	66	71	69	73	53	78	65	63	79	82	81	79	88	87	85	83	83	88	90	91	85	89	1	1	3	1	1	1	1	1	1	2	1	2	2	1	2	1	1	3	1	2	1	2	2	1	1	1	3	2	2	2	1	1	2	2	1	1	1	3	2	1	1	1	2	1	1	1	1	3	2	1	1	2	2	1	1	1	2	3	2	1	1	1	1	2	2	1	1	1	1	3	1	1	3	2	2	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	2	1	1	3	2	1	2	2
30500	-547.630197403369039	-554.485685354328439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611091149646715	1	2	6	6	8	7	10	10	11	13	12	13	15	14	16	17	16	16	17	16	14	18	19	17	17	21	19	19	21	23	18	21	20	22	20	22	22	23	23	20	23	21	23	24	23	24	24	27	25	26	22	27	26	25	26	25	27	28	26	27	26	28	26	31	29	29	30	28	30	29	28	30	29	29	30	30	30	30	31	31	32	33	33	30	34	33	33	36	37	36	37	37	38	39	41	40	42	42	0	1	1	1	3	0	5	6	8	8	9	9	9	8	14	13	13	14	14	14	8	12	20	14	14	31	17	20	23	33	14	40	10	16	20	28	35	26	32	23	42	31	35	37	32	39	35	44	39	34	23	44	45	44	45	51	44	46	44	44	44	55	44	74	55	63	55	57	70	58	48	55	47	35	62	62	52	63	69	73	62	84	62	63	79	66	81	69	85	87	88	90	87	89	90	88	91	94	1	1	2	2	1	1	1	2	1	3	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	2	1	3	3	3	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	4	2	1	2	2	1	1	2	1	2	2	1	2	1	3	2	1	1	1	3	1	2	2	2	2
31000	-550.051641236466821	-556.907129187426222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616728583103680	1	2	5	4	8	7	9	10	9	12	13	11	14	14	15	16	16	16	16	16	14	17	18	16	19	20	19	18	21	22	19	20	19	21	19	21	22	23	24	22	23	21	21	23	23	25	25	26	25	27	24	25	26	26	26	25	25	28	25	26	27	25	27	31	27	28	29	28	31	28	28	28	30	29	31	30	29	30	31	32	32	31	33	31	34	33	34	36	37	36	37	39	36	40	41	41	40	42	0	1	2	1	3	0	5	9	6	9	8	9	10	10	11	21	13	13	13	13	11	14	17	14	19	16	10	14	35	14	16	28	19	16	14	28	28	42	40	32	31	31	35	37	36	36	43	44	39	42	43	44	45	52	45	43	44	46	44	44	44	45	44	74	62	60	53	60	58	46	63	62	47	56	72	55	61	66	58	73	75	66	72	78	79	71	83	69	85	87	79	87	83	91	90	97	88	91	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	4	2	1	2	2	1	1	2	3	2	2	1	1	2	2	2	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	3	1	2	2	3	2	2	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	3	2	2	2	1	2	3
31500	-574.081039263604453	-580.936527214563853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628992359203799	1	2	4	3	8	8	10	9	11	13	12	13	14	14	15	17	15	16	17	17	15	18	19	17	17	20	18	19	19	22	20	21	21	23	21	23	21	23	23	21	22	22	22	23	24	25	23	27	24	26	25	25	26	26	26	24	27	28	27	27	28	29	27	30	28	28	29	28	30	29	29	29	29	26	32	30	30	30	32	32	33	31	33	31	31	33	35	36	38	36	37	38	37	39	38	40	41	42	0	1	2	1	2	0	5	6	8	8	9	9	9	9	11	10	12	9	14	18	10	12	10	17	14	16	13	20	20	17	16	20	19	16	29	28	28	31	32	28	31	31	35	37	40	40	29	44	40	34	43	44	45	44	49	35	44	46	44	44	44	55	44	56	55	59	45	52	58	46	48	65	35	47	76	55	63	66	58	73	76	57	55	52	69	61	83	85	88	87	85	87	87	91	90	88	88	94	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	1	3	3	1	1	1	2	1	1	4	1	1	2	4	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	2	2	2	3	2	2	3	1	1	3	1	1	2	1	1	5	1	1	2	2	2	2	2	2	1	4	3	1	3	1	2	1	1	2	1	1	1	2	2	2	2
32000	-552.227346092872040	-559.082834043831440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620883620340750	1	2	4	5	9	7	8	10	11	13	13	12	14	15	16	17	15	16	16	16	14	18	18	17	18	19	20	19	20	22	20	20	18	22	19	22	22	24	23	22	24	23	21	23	23	25	23	26	26	26	25	25	25	26	26	25	24	27	25	26	27	29	26	30	27	28	28	28	31	29	28	29	28	27	30	30	30	29	31	31	33	32	33	33	33	32	34	36	37	37	36	38	37	37	41	40	40	41	0	1	2	1	7	0	3	6	8	9	9	8	9	9	11	21	12	9	14	13	10	9	20	12	19	16	24	23	35	24	26	28	19	16	13	28	28	31	40	32	31	31	35	37	28	39	43	44	53	41	43	57	40	57	53	47	44	40	57	57	44	65	57	56	55	63	28	48	58	58	63	49	43	47	62	65	66	48	70	73	62	77	76	63	79	78	83	85	88	87	85	90	83	91	90	85	85	94	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	3	1	2	1	1	1	2	2	1	3	1	1	1	1	2	1	2	3	1	1	1	2	1	1	2	1	2	1	2	4	3	2
32500	-568.925854753490057	-575.781342704449457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558728030637519	1	2	4	4	8	6	9	9	11	12	12	13	14	14	16	16	17	16	16	16	15	15	18	18	18	18	18	17	21	23	20	19	19	20	20	21	20	24	22	21	24	23	21	23	22	24	24	27	23	26	25	25	25	24	26	25	26	27	27	25	27	27	25	30	28	28	30	28	31	29	28	29	29	29	31	30	31	29	31	31	33	33	33	30	33	33	35	36	37	36	37	38	37	40	41	40	41	42	0	1	2	1	2	0	3	6	8	9	8	10	9	9	11	14	13	10	9	9	9	12	20	12	10	16	19	20	17	24	26	28	17	26	20	25	28	31	36	32	42	31	20	36	40	39	43	44	39	38	43	44	45	44	45	29	44	46	52	44	52	45	44	74	62	63	53	57	70	46	44	55	51	47	76	65	48	63	58	73	75	78	75	44	70	71	83	79	85	87	79	90	83	88	90	91	91	94	1	1	1	1	2	1	3	2	1	1	1	1	1	2	2	1	1	2	3	2	2	1	1	2	3	1	1	1	2	2	1	1	1	1	3	3	1	2	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	2	2	2	3	1	1	1	4	1	1	1	2	2	1	1	2	3	1	2	2	1	1	2	2	3	1	1	2	1	3	3	3	1	2	2	1	2	2	2	2	2	2	2	1
33000	-521.415144739963580	-528.270632690922980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703658200713538	0	2	5	4	8	7	7	11	8	11	12	13	14	13	16	17	17	16	17	16	16	18	18	17	18	20	20	19	20	22	19	21	20	23	21	22	22	22	23	20	24	22	22	23	24	24	24	26	25	26	24	27	26	25	26	26	26	26	27	26	28	28	26	31	28	29	29	29	30	29	28	29	29	28	31	31	30	31	32	31	32	32	33	32	33	33	35	36	38	36	37	37	37	39	41	40	42	41	0	1	2	1	2	0	3	9	6	9	8	10	14	9	11	21	13	14	14	13	14	18	20	12	19	16	25	24	17	24	16	40	19	16	29	28	28	31	32	28	38	31	29	37	32	40	29	44	39	41	35	44	45	44	45	47	44	46	44	54	57	53	54	74	55	63	62	44	58	58	63	55	47	56	55	55	63	63	58	73	55	77	72	63	79	78	83	85	88	87	79	90	83	88	90	91	98	94	1	1	1	2	3	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	2	3	1	1	2	2	1	1	1	2	1	1	1	2	3	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	2	1	2	2	1	2	2	2	2	2	1	3	1	3	3	1	1	1	2	1	1	3	1	2	1	2	2	1	2
