"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"577a26b8ad","w-6_3_20-fixedMu",96,0.613636363636364,0.395673076923077,0.690690104166667,2.99583333333333,0.5,1,1,1,0.260684851595377,1406
