step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
23500	-943.800295104712291	-942.227911123874833	-1.572383980837447	0.000693341701791	0.000175202525136	0.252692899739923	0.611690239170267	-1	2	2	4	4	5	4	5	3	3	7	6	4	5	6	7	6	6	9	7	7	11	9	8	9	10	10	6	11	12	10	8	9	11	11	12	12	12	12	10	13	12	11	12	12	13	13	13	16	15	12	15	15	14	14	14	15	16	19	16	16	16	15	15	15	16	16	16	18	17	19	18	16	19	21	20	16	18	17	18	18	19	18	20	19	18	19	19	19	19	20	19	20	23	19	20	21	22	21	22	21	21	23	22	24	22	25	23	26	27	0	1	1	2	2	13	2	10	0	1	15	10	2	7	2	0	13	7	18	28	7	0	4	17	14	21	0	7	0	29	33	12	28	15	0	22	22	21	24	0	29	23	23	15	27	25	35	16	54	22	22	32	42	37	37	45	16	55	80	34	16	44	55	48	32	36	55	36	68	39	72	22	50	66	66	68	55	67	48	68	61	70	66	89	53	48	63	78	66	83	48	48	55	66	79	48	69	61	66	75	69	25	57	76	98	68	104	74	105	109	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	3	1	1	1	2	3	1	1	1	1	2	1	2	1	2	1	2	1	3	2	1	2	2	4	1	1	2	4	3	1	1	4	2	1	2	1	2	1	3	1	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	3	3	3	1	2	2	2	2	1	2	6	4	1	1	3	1	2	1	1
24000	-1031.211018488667833	-1029.553114545425615	-1.657903943242219	0.000749903218141	0.000163030153365	0.217401591859708	0.583028578943706	-1	1	3	5	4	3	2	5	3	4	7	5	6	5	5	7	7	6	8	7	9	11	7	8	8	11	11	9	11	12	10	9	9	11	11	12	13	12	13	11	13	13	13	12	13	13	13	12	15	16	14	15	16	14	14	13	15	15	18	15	16	15	14	16	15	16	16	14	17	16	18	17	17	19	20	19	17	17	18	18	19	18	15	19	18	19	19	18	20	19	20	20	20	22	20	21	21	20	22	23	22	22	21	22	24	22	24	25	26	28	0	1	1	1	2	7	1	7	0	1	5	10	10	3	1	0	13	3	18	1	23	0	1	13	13	31	0	17	0	16	11	11	1	32	0	29	29	32	25	0	22	32	32	24	27	34	35	29	55	63	29	44	25	37	16	27	54	68	64	34	49	31	16	51	21	68	30	36	55	26	29	55	55	72	61	41	55	54	78	72	59	32	36	71	38	37	57	72	87	69	86	74	41	91	88	84	30	55	74	97	50	30	74	59	98	74	50	92	105	98	1	1	2	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	4	1	1	3	1	1	1	1	1	1	3	2	2	4	1	1	1	1	2	2	1	1	3	2	2	1	1	2	1	1	1	1	1	3	1	3	1	1	1	1	2	1	3	3	1	2	1	2	1	2	3	3	2	1	1	2	2	1	1	1	1	1	4	1	1	2	3	2	1	1	1	1	1	3	1	1	2	4	2	2	1	4	7	1	2	2	1	3	2	1	3
24500	-1048.293228654338463	-1046.779950619521742	-1.513278034816759	0.000844733006653	0.000241364416238	0.285728643650866	0.554734302435250	0	2	3	5	3	4	5	5	1	4	5	6	6	6	4	5	3	7	8	7	9	9	9	9	8	10	9	8	10	12	11	10	10	12	11	11	12	10	11	11	14	9	11	11	10	13	13	13	16	16	14	14	16	14	15	14	16	15	18	16	16	17	15	15	15	17	17	16	17	17	18	17	15	18	20	22	17	18	17	18	19	18	17	20	20	20	18	18	19	19	19	20	20	21	19	21	21	24	21	22	21	22	22	21	24	23	24	25	25	26	0	1	2	17	2	17	17	6	0	5	17	10	3	7	1	0	1	7	13	14	18	0	6	2	7	7	0	14	0	29	25	18	28	24	0	16	22	18	21	0	37	14	18	42	9	21	35	16	51	73	22	21	44	30	41	35	63	41	41	18	58	34	30	36	24	73	73	51	73	23	36	73	37	77	54	91	54	49	51	69	49	34	63	95	38	71	63	68	74	77	51	49	73	67	61	87	91	56	77	92	80	45	49	64	45	104	41	79	85	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	5	2	1	4	1	1	2	2	3	1	1	2	1	1	2	4	1	3	1	2	4	1	1	1	1	6	3	1	2	1	3	2	2	1	1	1	1	3	1	1	6	2	2	1	1	1	3	2	3	3	3	2	1	6	2	1	1	6	3	3	5	1	4	4	3	8
25000	-1064.564614048732665	-1063.029242092580034	-1.535371956152636	0.000825930689193	0.000224859041629	0.272249287465761	0.555382835493629	0	2	3	2	4	5	4	5	4	4	6	5	6	6	5	4	6	6	7	7	8	11	9	10	8	10	10	9	10	11	12	8	9	11	11	9	13	10	13	11	14	11	10	11	14	11	12	13	16	16	15	15	15	15	15	13	15	15	18	15	16	16	16	15	16	16	17	16	17	15	19	18	16	19	20	21	18	17	18	18	17	18	19	18	20	19	18	19	20	20	20	20	21	21	19	22	21	23	23	20	21	20	23	22	24	23	25	25	27	28	0	1	4	1	4	10	4	7	0	4	10	3	6	7	7	0	8	2	18	7	8	0	20	6	20	15	0	20	0	9	26	14	20	18	0	9	22	4	13	0	29	18	18	33	56	15	27	22	51	57	29	25	25	22	16	30	41	22	69	39	58	44	41	22	20	58	41	41	50	33	54	78	16	49	84	79	49	41	41	73	50	46	67	37	46	63	51	54	54	67	71	77	78	92	54	79	84	30	77	54	64	55	58	67	26	54	50	75	65	102	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	1	1	1	4	1	1	1	2	1	2	2	4	3	1	2	3	2	1	1	3	1	1	1	1	2	4	3	2	4	1	1	1	1	1	1	3	1	2	6	1	2	1	1	5	2	1	4	1	2	1	1	2	2	2	1	3	1	3	4	1	2	1	2	1	1	2	3	1	2	2	1	4	3	2	3	3	3	3	4	3	4	4	5	5
25500	-1074.600772577243788	-1073.013183797040256	-1.587588780203453	0.000731166483617	0.000179531134722	0.245540706179498	0.544971877092442	0	1	3	3	4	4	4	4	3	4	6	2	5	6	6	5	7	7	8	8	9	10	8	9	7	10	10	10	9	13	9	9	9	11	11	11	12	11	12	11	14	10	12	13	14	13	13	14	15	15	14	16	16	13	15	13	15	15	19	16	16	17	14	15	13	17	16	16	18	16	17	17	16	18	21	20	18	18	18	16	17	19	18	18	20	19	17	19	20	19	21	18	20	22	18	20	21	23	22	21	21	19	21	22	25	24	24	24	25	26	0	1	12	1	4	12	4	12	0	1	10	2	3	7	10	0	13	13	1	1	6	0	2	17	1	20	0	4	0	16	18	14	4	7	0	9	16	25	26	0	22	32	20	26	47	26	27	22	54	54	22	32	21	29	29	35	54	51	87	28	51	17	54	48	20	64	51	41	48	25	37	63	54	54	92	87	41	80	41	37	55	20	51	55	38	51	48	61	54	50	86	48	22	71	68	78	71	102	73	72	88	30	86	89	85	86	59	90	102	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	3	1	4	1	3	1	1	4	1	4	2	1	2	5	1	4	3	2	1	1	1	1	1	3	1	1	1	2	1	1	2	4	4	2	3	1	1	1	1	4	1	5	1	1	2	1	1	1	2	4	2	1	3	3	1	2	1	1	2	2	1	5	2	1	5	4	2	3	4	3	1	1	4	2	2	1	2	2	3	1	2	2	1	1	3	3	2	1	3	3
26000	-1040.095708586860610	-1038.548896372986974	-1.546812213873546	0.001065779187259	0.000283327828799	0.265841022404726	0.609709657651731	-2	2	3	4	3	4	1	4	3	5	7	6	4	7	5	7	6	3	8	6	8	10	8	9	7	9	10	9	11	12	11	10	8	12	11	11	12	11	9	11	15	12	12	13	13	14	13	12	13	15	14	15	16	13	14	15	14	14	18	16	16	17	16	15	15	17	14	14	16	16	16	18	17	18	20	20	18	18	16	17	17	18	18	20	20	19	19	18	19	19	21	21	21	23	19	19	21	21	23	23	21	21	23	23	25	22	23	26	26	27	0	7	2	3	7	18	1	7	0	4	10	18	5	12	2	0	6	1	17	4	11	0	14	33	20	15	0	33	0	22	21	33	8	31	0	16	16	33	8	0	58	11	28	31	27	21	35	22	48	48	29	28	42	36	29	27	29	54	41	21	55	46	48	30	25	64	30	36	41	34	30	61	36	68	64	16	64	64	57	50	16	42	68	51	46	81	71	81	71	48	73	61	22	96	78	81	50	37	64	91	63	81	58	92	65	81	68	105	60	103	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	2	2	2	1	4	1	1	1	1	1	2	2	1	1	2	1	1	1	5	1	1	2	2	4	1	1	1	1	2	2	1	3	1	2	5	1	1	1	1	3	3	3	3	2	1	3	1	2	3	1	3	5	3	1	1	3	3	3	1	4	2	4	1	7	3	3	1	4	3
26500	-1001.572222409658593	-999.984932188344146	-1.587290221314416	0.000711243135475	0.000174735980674	0.245676860638231	0.477672123753128	0	1	2	4	3	5	4	4	4	4	6	5	4	6	6	7	7	6	8	7	7	11	8	9	8	10	10	9	11	12	12	8	8	12	10	11	12	10	12	12	14	13	13	12	13	14	13	13	16	14	14	16	16	14	15	14	16	16	19	15	13	16	14	15	14	17	16	16	15	17	17	16	17	19	21	21	17	19	18	18	17	18	17	19	21	19	19	20	19	18	20	18	20	23	19	21	21	23	22	22	21	22	24	23	24	23	24	24	26	27	0	1	1	1	2	4	3	3	0	1	5	5	1	7	3	0	15	2	18	10	13	0	4	17	17	23	0	17	0	22	21	3	15	15	0	16	16	7	25	0	29	20	24	21	27	26	35	30	50	36	9	44	26	30	36	27	55	61	41	26	30	31	30	29	24	64	30	64	16	39	30	50	36	49	92	58	64	68	64	41	58	39	30	66	38	55	58	66	79	50	67	71	55	59	58	58	58	51	67	73	58	51	75	58	69	71	37	99	51	32	1	1	2	2	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	4	5	1	3	1	2	3	3	2	1	1	3	2	3	1	3	1	1	1	2	5	2	4	1	2	1	1	3	3	1	1	3	1	3	3	2	2	1	5	3	3	1	3	1	1	3	1	1	2	2	1	3	4	2	4	2	2	2	1	2	2	1	2	1	1	2	3	6	3	2	2	4	1	5	6	3	6	1	5	10
27000	-1055.561799494734942	-1053.995066154094729	-1.566733340640153	0.000841514586468	0.000214982222834	0.255470583981933	0.498886265958659	-1	1	2	4	3	4	3	4	3	5	6	4	6	6	5	6	7	6	7	7	8	10	8	8	8	10	10	9	10	13	11	7	9	11	11	12	12	11	13	12	14	12	13	13	12	13	13	12	15	14	13	14	15	14	14	14	15	15	18	14	16	16	16	16	15	17	16	16	17	14	18	17	16	18	19	21	17	18	16	17	19	18	19	20	20	18	19	20	19	20	21	20	20	22	19	20	21	24	23	23	21	22	24	21	24	24	24	26	26	27	0	1	2	3	2	1	2	7	0	7	12	7	4	4	3	0	2	4	7	13	3	0	13	14	2	14	0	13	0	36	26	4	7	32	0	29	29	32	38	0	16	34	17	4	27	21	45	22	48	48	22	10	28	29	29	45	48	16	63	38	57	26	55	22	14	55	37	57	29	21	22	67	51	55	66	79	30	61	36	55	79	28	66	89	42	30	54	69	74	37	75	69	55	80	58	68	79	43	77	49	55	65	73	30	43	76	55	71	65	65	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	5	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	4	1	5	6	1	3	1	1	1	1	2	5	3	3	2	1	2	4	2	1	1	3	2	3	4	2	3	1	4	3	3	1	2	2	1	4	2	1	3	2	2	5	1	1	4	2	3	1	1	4	1	2	3	3	2	2	3	7	2	5	4	4	5	4	5	2	5	3	3	7
27500	-1026.674769935987797	-1025.073195893479351	-1.601574042508417	0.000631909149913	0.000151242212467	0.239341703610442	0.646235870139192	0	2	2	3	3	5	4	3	3	3	6	4	4	6	4	7	6	6	8	7	9	10	8	9	8	10	8	9	10	12	11	10	10	12	11	12	11	11	12	11	13	11	13	12	14	12	14	13	14	15	15	15	16	14	14	14	15	16	18	13	16	16	15	13	14	16	16	15	17	16	16	17	16	16	20	20	17	18	18	18	16	18	18	18	19	19	19	19	20	19	19	21	19	23	20	20	22	22	22	22	20	21	23	23	24	20	24	24	26	27	0	1	1	1	2	10	4	2	0	3	5	2	3	13	4	0	13	13	4	13	14	0	20	14	20	19	0	20	0	16	14	20	24	33	0	22	16	25	15	0	29	20	42	33	27	33	35	36	36	48	64	26	24	36	16	35	55	68	30	26	54	32	48	37	32	55	68	55	37	32	29	81	63	36	61	41	66	67	68	50	64	43	57	36	70	72	83	71	59	59	30	91	51	55	59	72	80	45	106	86	69	39	92	50	98	55	81	92	55	98	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	1	2	2	4	1	2	2	1	1	2	1	2	1	1	1	1	2	3	1	4	2	1	1	3	2	1	3	1	1	3	1	1	1	2	2	3	1	1	2	3	4	1	1	1	1	1	4	2	3	2	2	1	2	1	1	3	1	2	5	1	1	1	4	1	2	3	4	1	3	2	2	3	1	5	2
28000	-1022.163600935447789	-1020.551449581426823	-1.612151354020927	0.000611284632573	0.000143573934991	0.234872475669847	0.492709905327370	-1	1	3	4	3	4	2	4	2	3	5	3	5	7	5	7	5	4	7	7	5	10	8	9	8	11	10	10	11	12	12	7	9	11	11	11	12	11	12	12	13	12	13	11	13	12	14	13	15	14	14	13	17	13	13	14	15	15	19	15	16	16	16	15	14	14	15	17	17	16	19	15	17	18	20	21	18	19	19	18	19	19	19	19	20	19	18	19	18	18	19	20	18	22	19	22	20	23	23	21	21	21	23	21	25	23	24	26	26	28	0	1	2	3	1	1	2	2	0	1	12	1	4	4	5	0	3	1	4	13	10	0	17	17	17	25	0	25	0	36	13	12	18	15	0	16	16	24	24	0	29	34	18	32	35	25	35	36	50	30	22	7	39	36	16	27	66	55	50	26	16	38	48	16	25	16	54	22	29	46	37	48	30	49	63	93	54	58	57	41	68	33	69	48	65	72	51	55	63	64	74	51	61	59	54	68	37	102	74	51	50	61	74	84	102	55	64	74	31	98	1	1	1	1	4	3	1	2	1	2	2	2	1	1	1	1	1	3	1	1	2	1	1	2	1	3	1	1	1	1	4	2	3	3	1	1	3	1	1	1	1	1	5	2	1	2	2	1	1	1	3	4	3	1	3	2	1	2	3	2	4	2	2	3	2	4	1	4	3	2	3	1	1	2	2	1	1	2	2	2	1	5	1	3	3	2	2	2	1	2	1	4	1	1	3	3	3	1	2	4	3	2	3	1	2	4	5	5	8	2
28500	-1042.179890758759257	-1040.589503891797904	-1.590386866961391	0.000859593532720	0.000209975180907	0.244272639235148	0.593335459809122	-1	2	3	5	3	5	5	5	3	4	6	6	5	7	5	6	7	6	8	7	9	11	7	7	9	11	10	8	11	11	12	8	10	11	11	11	12	10	9	11	14	12	13	11	13	14	13	13	15	16	14	15	16	13	15	15	15	15	19	15	15	16	14	16	15	17	17	16	17	16	17	17	15	17	19	20	18	19	16	17	19	17	18	20	20	20	17	18	18	19	21	20	20	21	18	21	21	23	22	22	22	20	23	21	24	23	24	23	27	25	0	1	2	3	1	3	3	5	0	1	5	15	1	7	1	0	6	7	3	7	20	0	7	15	14	21	0	7	0	16	39	20	10	25	0	9	22	32	13	0	48	33	39	21	36	34	27	30	54	63	29	34	46	37	22	36	37	54	88	10	51	44	22	51	25	57	58	41	55	13	48	63	30	73	66	29	68	87	55	61	29	44	37	90	42	57	37	48	49	63	95	58	77	87	30	87	51	81	61	48	83	36	86	64	98	95	94	88	56	98	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	2	1	3	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	5	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	5	1	2	1	1	4	1	1	1	1	5	2	1	2	2	1	4	2	1	1	1	6	3	3	1	3	3	3	2	1	2	2	3	1	2	3	3	4	1	3	5	3	2	2	5	1	2	1	2	8	1
29000	-1079.766535707774437	-1078.248012520754628	-1.518523187019832	0.000803862536490	0.000226998186839	0.282384333806858	0.529539436838176	0	1	3	4	3	3	5	5	4	2	7	5	5	5	5	7	6	6	9	8	7	10	7	10	8	8	10	9	11	12	11	9	10	10	12	11	13	11	10	12	14	12	12	12	11	13	14	13	15	16	14	15	17	14	13	13	15	15	17	16	16	15	15	16	14	15	16	16	17	15	17	16	15	17	19	19	17	18	18	19	19	18	19	18	20	19	19	19	19	19	19	20	20	22	19	18	21	23	22	22	21	21	23	22	22	23	24	24	26	26	0	1	2	10	2	10	3	6	0	1	15	5	3	5	3	0	4	10	4	7	15	0	5	18	21	21	0	4	0	29	19	3	26	6	0	9	16	24	32	0	30	14	39	15	27	26	35	30	55	66	30	46	39	30	16	35	37	55	66	39	54	44	48	51	34	55	22	48	37	31	66	41	48	49	74	64	68	54	61	84	71	44	30	55	13	66	73	68	30	66	74	84	64	73	37	57	59	83	75	96	64	42	84	81	52	93	81	92	52	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	1	2	1	1	1	2	1	1	1	3	2	3	1	3	2	1	1	1	1	5	1	4	1	2	1	1	1	1	1	2	4	2	2	1	1	1	1	3	1	2	1	1	3	2	2	1	3	3	1	1	1	1	1	2	1	2	1	1	1	3	4	3	8	2	2	1	4	2	1	1	3	2	3	1	2	1	1	2	2	4	2	1	2	2	2	3	6	3
29500	-1039.251751544268245	-1037.723272449818523	-1.528479094449634	0.000934525653880	0.000258199320988	0.276289173995590	0.619179219208463	0	1	3	4	3	4	2	4	3	5	5	5	3	7	5	6	6	6	9	7	9	10	9	9	8	11	11	8	9	12	11	10	9	12	11	11	12	12	12	11	14	12	11	12	14	14	13	14	15	16	14	13	16	11	14	14	13	14	17	15	16	15	14	15	16	16	16	15	17	16	19	17	17	18	19	20	18	18	18	17	18	18	17	18	20	20	18	19	17	19	20	21	20	21	20	21	21	20	22	21	21	20	23	23	25	23	24	26	25	27	0	1	2	1	7	2	1	13	0	1	7	5	1	15	8	0	6	6	14	15	14	0	18	20	14	13	0	10	0	22	24	20	17	7	0	29	22	14	15	0	54	6	17	28	47	44	27	37	36	48	36	25	44	29	16	27	36	54	48	4	48	44	37	29	32	48	48	54	49	21	68	63	68	54	59	87	67	66	61	48	67	44	41	30	42	30	36	64	29	83	79	75	89	71	78	87	89	26	87	87	69	1	77	99	86	75	81	75	85	86	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	3	5	1	1	1	2	3	1	1	3	2	2	1	2	1	1	2	1	1	3	2	1	4	1	1	1	2	4	1	1	1	4	2	1	1	2	2	3	2	1	1	3	1	1	1	1	1	2	1	2	1	3	4	5	3	2	3	1	1	1	2	1	1	3	3	4	2	2	2	6	3	1	4	2	3	3	2	4
30000	-1022.776436352625296	-1021.195197713597622	-1.581238639027716	0.000745419618898	0.000185216485478	0.248472780676199	0.481149656257043	0	2	3	3	3	4	4	5	3	4	6	5	5	6	5	6	7	7	8	6	8	9	8	7	8	10	10	9	11	12	11	9	10	11	11	11	13	11	12	11	15	11	11	12	11	14	14	13	15	14	14	15	16	13	14	15	15	16	19	16	15	15	14	15	15	17	17	16	16	15	18	17	17	18	21	21	17	17	18	18	19	18	19	19	20	17	18	20	17	17	20	20	20	23	18	21	21	23	22	22	19	22	22	22	23	24	22	26	26	27	0	1	1	2	2	4	1	7	0	4	10	5	6	13	3	0	1	13	8	12	20	0	20	13	20	21	0	15	0	16	28	24	25	28	0	16	22	32	28	0	48	4	17	34	27	44	35	22	30	9	29	25	62	22	16	27	37	64	86	21	51	18	29	29	25	64	54	63	48	17	22	64	57	58	90	90	64	61	57	41	41	53	63	64	26	37	37	89	16	49	89	16	22	59	68	72	83	42	36	29	37	50	91	36	62	94	59	91	85	50	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	3	2	1	2	1	1	5	4	1	1	1	2	2	1	5	2	3	1	1	4	2	1	1	2	5	1	5	1	2	4	1	2	1	1	4	3	1	1	1	3	4	1	1	1	1	2	1	3	2	6	2	3	2	3	2	2	7	4	2	1	1	2	8	6	5	3	4	1	4	6	1	2	2	2	7
30500	-998.745993681729601	-997.249508431442905	-1.496485250286743	0.001040428355745	0.000309141579598	0.297129137139367	0.661266811252931	0	2	2	5	4	5	4	4	4	3	6	5	4	6	6	7	7	7	8	8	8	10	8	9	7	11	10	10	10	11	12	7	8	12	11	12	13	10	13	10	15	13	12	13	13	14	13	14	16	15	15	14	15	14	15	14	13	15	19	16	14	17	16	12	14	16	17	16	16	16	18	17	17	19	20	22	18	18	17	19	18	18	19	19	18	19	19	19	17	19	20	20	21	23	19	22	21	23	21	21	19	21	23	22	22	23	24	25	24	27	0	1	1	5	10	8	2	2	0	2	13	10	3	7	12	0	6	15	6	11	5	0	32	10	6	24	0	33	0	22	28	15	15	25	0	22	36	10	33	0	37	4	25	38	27	32	35	64	55	57	37	43	26	37	30	35	36	57	49	65	37	34	48	22	25	55	68	55	48	38	22	51	51	55	77	50	68	61	55	49	41	62	49	51	28	68	73	67	51	78	81	55	50	37	67	101	80	85	74	48	51	56	48	64	71	100	100	99	104	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	1	3	3	1	2	4	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	3	1	1	1	1	3	4	1	1	2	1	4	1	3	1	1	2	1	1	1	3	2	1	1	1	1	1	2	4	5	1	2	1	4	1	3	3	5	5	4	2	1	2	2	1	7
31000	-1082.326995586214480	-1080.736227928517565	-1.590767657696992	0.000813034908986	0.000198462774343	0.244101172224011	0.556876881985639	-1	2	2	3	4	5	3	5	4	5	7	6	5	5	4	7	6	6	9	6	8	10	8	8	7	10	10	10	10	13	11	9	8	11	11	11	12	11	13	11	14	12	13	11	13	14	13	13	15	15	13	15	16	14	13	14	15	15	19	16	15	15	16	15	15	14	16	16	17	15	19	17	17	19	20	21	16	19	17	19	17	18	16	19	20	19	19	20	20	17	19	20	19	23	19	21	18	21	22	21	21	22	22	22	23	23	23	25	26	28	0	1	1	1	7	7	1	7	0	3	14	5	2	1	2	0	10	13	33	10	6	0	20	13	4	17	0	21	0	29	24	6	4	3	0	22	22	10	21	0	48	23	31	23	27	42	35	36	51	48	29	28	43	51	37	47	36	66	67	32	16	38	51	29	25	37	51	64	30	44	81	64	63	58	81	30	51	64	58	37	41	46	64	72	26	51	73	77	59	83	69	30	61	63	67	67	41	65	57	73	86	61	58	64	98	57	37	88	100	98	1	1	2	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	4	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	2	2	4	1	1	2	4	1	2	1	2	2	1	1	1	2	1	3	2	2	1	3	2	1	1	1	3	4	1	2	1	1	1	4	2	4	2	3	2	4	2	3	1	6	3	2	2	3	5	2	4	5
