step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-263.012532620778131	-261.641483621600742	-1.371048999177397	0.000010680141598	0.000005089616121	0.476549498351937	0.769206116703081	-1	0	4	1	3	3	5	3	7	4	6	6	4	7	8	7	7	8	5	8	9	10	9	10	9	10	11	10	8	13	10	10	10	11	10	12	11	11	11	13	13	13	11	12	13	15	13	12	13	14	14	13	13	13	14	15	13	17	13	15	16	16	14	16	15	17	14	15	17	17	18	17	17	19	18	18	17	20	22	20	22	22	21	0	1	4	2	4	1	6	4	10	4	10	3	6	7	17	13	7	14	5	17	18	9	17	18	9	20	14	15	9	43	18	7	15	20	29	26	18	22	28	48	27	35	29	11	38	63	31	31	37	53	41	48	38	34	30	47	43	52	15	37	59	51	38	59	42	60	48	51	43	45	46	62	56	72	65	70	68	58	76	68	69	80	70	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1
5500	-213.712204745889665	-211.369952551991844	-2.342252193897832	0.000009868437065	0.000000975869894	0.098887988786794	0.999020757840800	-2	1	2	0	3	4	4	3	6	5	6	7	5	6	7	8	8	7	6	8	10	10	10	8	9	9	10	9	10	14	10	11	10	10	11	11	12	11	12	13	13	11	11	11	12	14	13	12	12	13	13	13	13	14	13	15	14	15	14	16	16	16	16	15	15	17	15	15	16	17	18	18	16	19	19	18	19	20	23	20	21	23	21	0	1	2	1	3	8	8	4	10	8	13	10	3	13	7	13	19	10	7	9	9	25	12	7	12	12	15	20	20	50	20	31	26	14	27	26	28	26	23	39	38	34	33	26	31	45	37	29	34	42	29	43	21	49	36	48	39	44	53	49	46	54	50	57	55	73	57	53	56	62	60	60	59	66	70	62	65	71	76	71	78	83	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-248.311693282389399	-246.923791126473844	-1.387902155915546	0.000009170697102	0.000003906582193	0.425985304055129	0.861915876519295	0	1	3	2	4	2	4	5	7	5	5	5	4	7	7	6	4	7	7	6	9	9	9	10	8	9	10	10	9	13	11	11	10	11	11	9	11	12	11	11	12	14	10	9	13	16	13	12	12	15	14	13	12	14	14	15	15	17	13	15	16	16	15	15	15	16	14	15	18	17	17	17	18	19	18	19	18	21	23	20	19	23	22	0	1	2	2	6	2	6	17	20	6	7	3	4	20	8	13	4	12	12	8	9	14	15	19	8	18	16	29	19	24	21	21	19	25	26	9	33	31	36	18	36	53	18	19	37	51	39	35	22	41	45	22	34	53	45	47	47	50	40	47	45	42	38	47	48	37	38	32	58	55	42	39	62	71	60	35	68	74	80	75	70	80	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1
6500	-229.323923581890966	-226.985857789388660	-2.338065792502316	0.000008176924670	0.000000811628766	0.099258437446650	0.863451979776535	0	1	3	2	3	4	5	3	6	4	5	6	5	7	7	8	8	7	8	8	10	9	10	9	8	9	10	11	10	13	10	11	9	11	11	11	11	11	11	14	11	12	12	12	13	15	11	13	11	12	14	14	14	14	13	14	14	15	15	15	16	15	14	15	15	16	15	15	16	17	19	17	18	18	18	18	18	20	23	18	21	21	21	0	1	4	2	2	8	10	2	11	5	10	11	8	13	6	3	12	11	15	14	20	18	16	14	18	15	18	16	15	35	20	17	18	27	22	29	22	26	31	43	19	41	31	23	43	55	29	36	25	33	36	42	19	42	28	48	35	34	34	55	39	40	38	30	32	56	45	63	56	68	73	46	68	67	54	64	66	77	81	65	77	77	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
7000	-221.430019445882664	-220.068026240213953	-1.361993205668722	0.000003282190763	0.000001760810216	0.536474063687939	0.962238536627837	0	1	2	2	3	4	5	5	7	4	6	5	5	7	7	6	8	8	8	8	10	9	10	8	8	9	10	10	10	14	9	12	10	10	11	12	11	12	10	13	12	13	11	13	13	15	13	10	13	14	11	14	14	14	14	16	14	16	14	14	15	17	16	15	16	15	14	15	17	18	19	17	18	18	18	19	19	20	24	21	20	22	21	0	1	1	1	3	2	2	5	8	3	6	5	5	7	16	5	7	6	8	16	22	17	25	8	9	9	18	19	22	38	18	43	25	17	26	35	31	51	17	35	23	35	11	51	28	67	21	17	37	40	31	28	42	48	37	67	43	50	36	38	60	46	50	52	67	40	22	60	61	69	75	54	63	69	63	58	65	75	76	77	74	75	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
7500	-212.248123829950543	-210.462476407303427	-1.785647422647124	0.000001899049753	0.000000341865111	0.180019038803049	0.880742388933680	0	2	4	1	3	3	4	4	6	5	5	6	5	7	6	7	8	8	7	7	10	8	9	10	8	9	9	11	10	14	10	12	9	11	11	11	11	12	11	12	12	13	11	12	13	13	12	12	12	14	12	13	13	14	15	15	13	16	12	15	14	16	15	13	15	16	15	13	17	18	19	17	18	18	16	18	19	20	22	21	21	23	22	0	1	2	1	4	4	5	2	13	7	6	7	6	15	3	11	9	16	13	9	26	10	14	12	20	25	20	26	9	41	10	39	18	25	23	23	33	21	27	35	31	35	26	28	34	38	21	36	22	47	35	36	35	42	41	30	38	46	37	68	39	63	45	37	68	61	47	48	56	75	69	56	72	52	30	58	69	77	81	71	72	78	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1
8000	-202.250080957337445	-200.824672857788499	-1.425408099548943	0.000000838427159	0.000000304845809	0.363592479192254	0.937618352210924	0	2	3	1	3	4	4	4	6	4	5	6	5	8	6	8	7	8	6	9	9	10	9	10	8	10	10	9	9	14	11	12	10	11	12	12	12	11	11	12	12	14	9	11	13	16	13	11	11	15	13	14	13	14	14	13	14	16	13	14	14	15	15	15	16	17	16	16	17	17	19	18	18	18	18	19	16	20	24	21	20	22	21	0	4	4	1	4	5	4	3	13	2	6	10	5	9	6	9	9	15	8	17	17	29	9	14	11	16	25	16	17	48	27	24	16	23	49	33	22	24	33	22	38	35	25	24	38	38	44	27	24	45	48	56	34	40	48	38	32	56	48	40	27	52	36	42	54	62	63	61	77	57	73	77	65	67	50	68	42	75	82	75	74	83	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
8500	-212.251948534738005	-210.825814735941378	-1.426133798796636	0.000000068873090	0.000000024978784	0.362678430227285	0.953607712080843	0	1	3	2	2	3	4	4	6	5	6	5	6	8	8	7	8	7	8	7	9	9	10	10	8	8	9	10	8	12	10	11	10	12	10	11	12	12	11	12	12	13	10	13	14	15	13	12	13	13	13	14	13	14	15	15	14	15	15	13	14	17	15	13	16	17	15	16	17	15	18	17	18	18	16	19	18	21	23	20	22	23	21	0	1	1	1	1	4	6	4	7	6	5	3	3	18	10	6	13	10	13	12	18	15	19	25	16	9	25	27	9	39	17	35	21	39	21	28	35	24	23	36	33	31	26	39	41	49	43	15	34	35	48	51	31	49	45	53	49	53	54	34	30	55	44	39	61	58	38	61	70	64	72	67	55	56	52	69	66	80	78	73	80	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
9000	-175.631651971411458	-174.229561446882656	-1.402090524528799	0.000000171769263	0.000000140151500	0.815928862569897	0.999350223484303	0	2	3	1	2	4	3	4	6	4	5	6	5	6	7	7	7	9	7	9	8	8	8	9	9	9	8	10	8	13	11	11	10	12	11	11	11	11	10	13	12	12	12	12	12	16	12	10	12	14	13	13	13	14	14	16	14	16	15	14	16	16	14	15	16	17	15	15	16	17	18	16	18	18	19	19	18	20	23	20	21	22	21	0	1	4	1	1	5	4	4	8	5	2	6	3	3	14	14	11	17	11	15	14	12	9	15	16	15	9	27	17	31	23	33	23	33	20	26	33	24	24	43	31	28	28	18	48	54	26	22	39	43	48	31	34	47	43	67	31	50	47	47	32	59	34	45	55	61	40	40	54	72	58	68	62	62	71	70	67	76	81	76	75	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-227.787984792197562	-226.391913389831871	-1.396071402365690	0.000000432985964	0.000000343797551	0.794015464065052	0.850112776778228	0	2	3	1	4	3	4	5	6	5	6	6	5	7	7	7	7	7	8	8	9	9	10	9	9	10	9	9	10	13	10	11	9	11	11	11	11	11	10	14	13	12	11	13	13	15	12	12	12	15	13	13	12	14	13	14	15	16	13	16	16	17	16	13	14	13	15	16	17	18	18	17	18	17	18	19	19	19	23	20	21	24	21	0	1	4	1	4	4	2	6	7	5	3	8	5	8	9	8	8	12	9	12	16	11	19	19	20	15	19	16	9	38	20	29	18	28	29	25	28	39	20	30	20	18	24	38	38	52	37	26	31	59	38	42	36	42	39	42	44	30	32	23	52	57	44	35	51	16	55	56	57	72	30	45	63	63	53	46	72	57	80	70	77	81	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	3	2	1	2	1	1	1	1	2
10000	-209.270432171109690	-207.862084797078268	-1.408347374031430	0.000000624801087	0.000000523360864	0.837643972460253	0.936554621503381	-1	0	2	1	2	3	4	4	6	4	5	6	4	6	7	7	6	9	8	8	8	9	10	9	6	10	11	8	11	13	10	11	9	12	11	10	12	10	9	14	12	13	11	12	13	15	12	11	13	14	14	14	12	14	14	16	14	16	14	16	17	16	16	15	16	16	15	16	18	17	17	17	18	19	18	19	18	19	23	21	20	23	21	0	1	4	1	2	4	4	5	8	5	8	6	4	5	25	11	10	9	14	9	9	25	39	20	6	28	22	12	22	48	39	33	15	38	33	20	22	19	28	27	22	48	22	23	29	49	35	39	35	42	48	49	16	34	47	46	35	54	53	40	60	30	34	50	45	30	45	57	63	46	52	45	66	69	68	73	58	63	80	77	72	81	46	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10500	-208.036274908699198	-206.043372164441138	-1.992902744258065	0.000000308061511	0.000000043050506	0.139746460962040	0.969413446848839	0	1	3	2	3	3	5	4	6	4	5	7	5	6	8	8	7	7	7	7	9	9	8	10	8	8	10	10	11	13	9	12	9	12	11	11	11	11	11	13	12	12	11	12	13	16	11	11	12	15	13	13	12	13	14	15	14	17	12	14	15	16	14	13	14	17	15	16	16	16	19	18	17	19	18	18	18	19	22	20	21	22	20	0	1	4	1	2	1	10	4	10	4	5	14	3	8	14	9	7	7	11	11	15	14	17	26	20	18	20	17	22	24	17	35	17	48	33	25	22	22	20	37	48	16	15	29	42	55	33	33	28	45	47	47	19	29	44	40	32	50	35	38	47	45	53	48	49	61	40	63	55	54	58	48	63	56	70	46	69	66	80	75	75	74	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1
11000	-197.880641053486954	-196.513485188016006	-1.367155865470960	0.000000253102448	0.000000125300846	0.495059795601291	0.980105861266411	0	2	3	2	4	4	5	5	6	4	6	7	5	7	8	7	6	5	7	8	9	9	9	10	9	9	10	10	10	13	11	12	10	12	12	12	11	11	11	13	13	13	11	12	14	16	12	13	12	15	14	13	13	13	14	16	15	16	12	15	16	17	16	15	14	17	15	15	17	18	18	17	19	19	18	19	18	20	22	19	19	22	20	0	1	4	1	4	2	10	5	6	3	5	17	6	8	16	18	5	10	10	14	16	12	20	22	19	19	15	11	21	37	25	25	21	38	33	43	23	27	27	39	38	32	24	24	43	41	16	37	25	65	35	35	31	37	52	45	44	48	31	47	68	63	57	42	59	48	41	48	64	66	56	56	66	72	50	66	45	58	83	62	75	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-188.758760128716517	-186.475082843449655	-2.283677285266868	0.000000063354509	0.000000197245362	3.113359471412494	0.994465622115985	0	2	4	2	3	3	5	4	7	5	5	7	6	8	8	7	8	7	7	8	10	10	7	9	8	8	10	10	10	14	10	11	10	11	12	11	12	10	11	12	12	14	11	12	12	14	12	12	12	13	12	13	13	14	13	16	14	16	14	16	17	16	15	14	14	16	13	14	17	14	18	17	17	18	18	19	18	20	23	20	22	24	21	0	1	4	1	2	4	5	4	11	4	8	13	3	12	13	11	13	3	7	19	26	25	5	17	23	13	15	15	16	67	12	38	25	22	27	29	31	25	22	33	31	40	14	27	28	41	39	33	43	34	20	24	39	36	37	57	45	64	49	46	30	54	41	49	52	54	49	50	56	41	56	63	68	58	56	56	60	58	83	71	80	79	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-216.970081660066313	-215.588143981438009	-1.381937678628308	0.000000165521116	0.000000121926182	0.736620105506747	0.913794859108349	0	2	3	1	3	3	5	4	5	4	5	7	6	8	7	8	8	7	6	9	10	9	10	9	8	9	10	11	11	13	10	9	11	11	11	10	12	10	11	13	12	14	12	12	14	16	13	12	13	15	12	13	13	14	15	15	15	15	14	15	15	16	15	15	14	16	15	16	18	17	17	17	17	17	18	19	18	20	21	21	21	23	19	0	1	4	1	4	1	5	5	3	2	5	19	7	12	7	18	19	9	8	14	25	12	16	15	18	18	26	14	20	28	20	17	24	20	22	16	28	16	20	34	36	33	28	34	43	60	29	22	28	53	24	16	33	33	45	54	33	34	21	41	29	58	51	30	43	52	38	47	46	67	67	55	54	64	55	56	71	76	78	70	77	79	75	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1
12500	-200.927848741295719	-199.565791270417122	-1.362057470878611	0.000000395127651	0.000000239508876	0.606155696885552	0.994952185228910	-1	1	4	2	3	3	4	4	7	3	5	6	6	7	8	8	8	8	8	8	9	9	9	8	8	6	9	9	10	12	11	11	11	11	11	11	12	12	11	14	11	13	11	11	12	15	13	13	10	15	13	13	13	14	14	15	14	15	14	15	15	16	15	14	16	16	15	16	16	18	18	17	18	18	17	18	18	20	23	19	21	21	21	0	1	4	1	2	4	5	6	13	2	5	5	11	11	11	11	26	26	14	26	20	17	16	14	13	8	15	20	14	43	22	29	24	22	29	19	27	32	22	38	16	33	15	21	44	47	21	43	18	47	21	32	49	52	34	47	35	55	44	42	40	59	42	51	67	64	42	47	47	60	60	56	66	61	47	75	56	77	81	70	80	73	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-212.086415212599576	-210.002747463295378	-2.083667749304198	0.000002038004959	0.000000258339789	0.126761119207964	0.975352015967546	0	2	4	2	3	3	4	4	6	4	5	6	6	7	8	7	7	8	7	9	8	10	9	10	8	8	10	9	11	11	10	11	10	11	12	10	11	11	11	13	12	14	12	12	13	15	13	13	12	15	12	12	12	14	14	15	13	15	12	15	15	16	14	14	13	16	15	15	18	17	17	15	15	18	18	18	19	20	23	20	19	23	21	0	1	6	1	4	4	4	6	3	2	7	8	2	6	13	11	7	9	11	14	3	26	12	26	9	19	15	19	28	28	19	22	15	33	22	25	28	23	26	30	31	44	31	34	30	35	33	24	39	39	27	32	27	43	59	65	39	48	34	40	43	40	65	35	33	67	47	32	61	61	50	43	51	60	50	70	76	74	69	75	68	83	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-251.895906938700051	-250.438018618049938	-1.457888320650106	0.000000046034869	0.000000045496099	0.988296487649531	0.865172367720730	-1	2	2	0	4	2	3	5	6	5	6	6	4	8	7	8	7	9	7	8	10	9	9	9	9	9	10	9	10	14	10	11	11	11	12	11	11	10	12	13	11	12	12	12	14	16	12	13	13	14	13	13	14	13	11	13	14	17	15	15	16	15	15	14	15	16	15	14	17	15	18	17	18	17	18	16	19	20	23	20	21	24	20	0	4	1	1	7	1	2	7	5	7	5	5	3	10	8	15	10	11	5	11	28	10	8	14	15	19	20	14	28	37	14	28	22	23	41	16	22	15	37	43	24	14	18	18	56	65	24	55	47	56	55	32	35	22	11	41	44	64	53	56	36	54	45	48	40	53	47	43	30	49	53	50	33	48	46	38	75	75	80	46	80	79	53	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	1	1	2
14000	-189.460235039252865	-187.739487217036753	-1.720747822216112	0.000000109843545	0.000000180746062	1.645486416484828	0.997594312289570	0	2	3	1	4	2	4	5	7	4	6	5	6	6	7	6	8	8	7	9	10	8	9	10	8	8	10	10	9	14	10	12	10	11	11	12	11	10	11	13	13	13	11	13	11	16	12	12	12	15	13	13	14	14	15	14	14	16	14	16	15	17	15	15	15	16	16	15	18	17	18	17	18	19	17	20	17	20	23	20	21	23	21	0	4	2	1	4	1	1	5	11	6	8	10	8	7	10	10	14	9	12	25	15	14	22	25	19	12	19	22	17	36	20	29	20	31	20	38	9	25	23	27	36	32	26	37	24	54	39	38	35	42	43	39	41	36	52	45	51	55	34	54	51	46	36	57	51	30	54	53	72	68	63	54	50	75	63	75	58	73	80	75	74	83	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-215.956670868094619	-213.665669556410819	-2.291001311683790	0.000001171704542	0.000003672554141	3.134368784922362	0.941673447031688	0	2	3	2	4	3	5	4	7	4	5	6	5	8	7	6	6	9	7	7	9	9	8	9	9	7	10	9	11	14	10	11	8	10	11	12	12	11	11	13	12	13	12	10	12	14	12	12	12	13	13	13	14	14	14	15	14	16	14	16	15	16	16	15	16	15	14	15	18	17	18	17	18	17	19	17	19	20	23	20	21	23	21	0	1	2	1	4	4	2	4	12	1	4	3	3	7	7	5	8	23	11	8	33	20	9	20	12	10	19	17	24	27	22	34	13	14	28	29	34	21	44	29	27	38	5	14	31	40	35	27	21	35	41	35	45	45	47	37	37	55	50	30	42	56	64	46	52	38	39	47	76	58	60	63	62	68	74	65	74	76	81	74	77	73	77	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
15000	-189.115469044084819	-187.640759807326077	-1.474709236758742	0.000000306832539	0.000000096279651	0.313785660124515	0.926411998478798	0	1	3	2	3	3	4	5	6	4	6	6	5	8	6	8	7	8	8	9	10	9	8	9	8	9	10	10	10	13	11	12	10	12	12	11	10	11	12	14	12	13	11	12	12	15	11	13	12	13	13	13	12	14	13	15	14	17	14	15	16	16	15	15	16	16	15	15	18	17	18	17	18	18	18	18	17	20	23	19	22	23	20	0	1	2	1	2	2	5	7	7	4	7	8	2	15	7	13	8	11	7	19	19	17	13	17	12	11	18	23	23	38	26	29	19	37	27	37	16	37	37	47	33	43	33	27	33	30	27	18	36	32	27	37	26	34	49	44	53	60	34	57	59	31	54	59	63	68	51	48	66	61	62	54	66	70	72	65	56	77	81	74	78	80	58	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
15500	-235.047027099682538	-233.275365237255841	-1.771661862426687	0.000001776316496	0.000000325945155	0.183494977245410	0.881845233046516	0	1	4	2	3	4	5	5	7	4	6	7	5	6	8	7	7	8	7	8	9	10	10	10	8	8	9	11	11	14	10	11	9	12	12	11	11	11	11	13	12	13	10	11	13	14	12	13	10	14	13	13	12	15	14	16	15	16	15	15	16	16	16	16	16	17	15	15	18	17	16	18	16	18	19	19	18	20	21	21	22	23	20	0	1	1	1	2	2	4	5	13	4	8	13	3	6	14	8	7	12	6	17	20	20	13	26	17	17	16	20	23	36	26	33	15	32	27	20	18	24	22	44	39	34	27	33	20	53	24	37	9	41	23	29	32	45	31	59	53	55	50	39	47	30	59	54	54	61	38	51	58	56	50	64	59	71	62	69	62	64	69	77	79	79	77	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
